"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"298","2013-04-01 09:20:03-03","IPT","BCTW","16806","S","Plantae",NA,"Tabebuia","ipe","Tabebuia ipe","(Martius) Standley",NA,NA,NA,NA,NA,"Bolívia","Tarija",NA,NA,NA,NA,NA,NA,NA,NA,"CDF",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"299","2013-04-01 09:20:03-03","IPT","BCTW","6340","S","Plantae",NA,"Tabebuia","ipe","Tabebuia ipe","(Martius) Standley",NA,"Schultz, A.R.",NA,NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472","-29.7603",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"300","2013-04-01 09:20:03-03","IPT","BCTW","7328","S","Plantae",NA,"Tabebuia","ipe","Tabebuia ipe","(Martius) Standley",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"301","2021-03-21 19:33:11-03","UFC","EAC","46050","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Araújo, R.S.","Castro, A.S.F.","2009","10","13","Brasil","Ceará","Beberibe","Quatro Bocas, Substrato arenoso","-38.1305999755859","-4.17971992492676",NA,NA,NA,NA,"Árvore, flor rósea; Tabuleiro litorâneo","EAC0046050","EAC0046050","Dicotyledon",NA,"2223","Southern America",NA,"49277","auto",NA,NA,"2018","04","11",NA,NA,NA,NA,NA,NA
"302","2021-03-21 19:33:11-03","UFC","EAC","48171","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Araújo, R.S.","Castro, A.S.F.","2010","09","12","Brasil","Ceará","São Gonçalo do Amarante","Pecém, Estação Ecológica, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Árvore, flor rósea; Tabuleiro litorâneo","EAC0048171","EAC0048171","Dicotyledon",NA,"2398","Southern America",NA,"39107","auto",NA,NA,"2018","04","11",NA,NA,NA,NA,NA,NA
"303","2021-03-21 19:33:11-03","UFC","EAC","38557","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Araújo, R.S.","Castro, A.S.F.","2005","09","25","Brasil","Ceará","Aquiraz","Dunas proximo ao rio Pacoti, Arenoso.","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Arvoreta, flor rosa.; Dunas","EAC0038557","EAC0038557","Dicotyledon",NA,"1628","Southern America",NA,"22325","auto",NA,NA,"2018","04","11",NA,NA,NA,NA,NA,NA
"304","2021-03-21 19:33:11-03","UFC","EAC","50531","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Araújo, R.S.","Ferreira, R.G.","2011","12","17","Brasil","Ceará","Trairi","Canaã, Substrato arenoso","-39.2689018249512","-3.27778005599976",NA,NA,NA,NA,"Flor branca-arroxeada; Tabuleiro litorâneo","EAC0050531","EAC0050531","Dicotyledon",NA,"s.n.","Southern America",NA,"35322","auto",NA,NA,"2018","04","11",NA,NA,NA,NA,NA,NA
"305","2020-07-30 15:33:32-03","UFSM","SMDB","15173","S","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Cabreira, CTN","Cabreira, TN","2012","06","12","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi - Campus da UFSM/na frente do HUSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Florística dos Componenetes arbóreo e arbustivo do Campus da Universidade Federal de Santa Maria, Santa Maria -RS. Orientadora: Thais,S. Canto-Dorow","SMDB015173",NA,NA,NA,"167",NA,NA,"37819","auto",NA,NA,"2012","07","30",NA,NA,NA,NA,NA,NA
"306","2020-09-02 11:21:29-03","UFSM","SMDB","13943","S","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Canto-Dorow, T; Cabreira, T","Cabreira, T","2012","02","08","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi, campus-UFSM, Mata ao lado do prédio","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto: Florística dos componentes arbóreo e arbustivo do Campus da Universidade Federal de Santa Maria, Santa Maria, RS","SMDB013943",NA,NA,NA,"36",NA,NA,"37819","auto",NA,NA,"2012","04","12",NA,NA,NA,NA,NA,NA
"307","2021-02-11 16:52:58-03","UFSM","SMDB","6100","S","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Záchia, R.A","Rangel, I","1996","09","19","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB006100",NA,NA,NA,"0s.n.0",NA,NA,"37819","auto",NA,NA,"2015","11","01",NA,NA,NA,NA,NA,NA
"308","2021-02-11 16:52:58-03","UFSM","SMDB","17970","S","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Záchia, R.A; Nunes, GB","Nunes, GB","2016","03","01","Brasil","Rio Grande do Sul","Santa Maria","Distrito de Pains","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Trabalho de conclusão de curso em Ciências Biológicas de Guilherme Baggio Nunes - Levantamento do estrato arbóreo de um fragmento florestal na fazenda Santa Tereza, distrito de Pains, Santa Maria, RS. Orientador: Renato Aquino Záchia","SMDB017970",NA,NA,NA,"s.n.",NA,NA,"37819","auto",NA,NA,"2016","03","01",NA,NA,NA,NA,NA,NA
"309","2021-02-11 16:52:58-03","UFSM","SMDB","8590","S","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Záchia, R.A","Gressler, E","2001","08","21","Brasil","Rio Grande do Sul","Santa Maria","Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto : Fenologia do JBSM. Planta 444","SMDB008590",NA,NA,NA,"s.n.",NA,NA,"37819","auto",NA,NA,"2015","11","27",NA,NA,NA,NA,NA,NA
"310","2021-02-11 16:52:58-03","UFSM","SMDB","8905","S","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Záchia, R.A","Záchia, R.A; Soares, E; Vendruscolo, GS; Eisinger, SM; Porto, CB","2000","03","13","Brasil","Rio Grande do Sul","São João do Polêsine",NA,"-53.4455986022949","-29.613899230957",NA,NA,NA,NA,"Pesquisa Etnobotânica em São João do Polêsine.","SMDB008905",NA,NA,NA,"4440",NA,NA,"12492","auto",NA,NA,"2015","11","01",NA,NA,NA,NA,NA,NA
"311","2021-02-11 16:52:58-03","UFSM","SMDB","5829","S","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Záchia, R.A","Silva, EMA","1994","11","12","Brasil","RS","Santa Maria","Campus UFSM. Estrada para o Biotério","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Estação 08","SMDB005829",NA,NA,NA,"s.n.",NA,NA,"37819","auto",NA,NA,"2015","11","03",NA,NA,NA,NA,NA,NA
"312","2021-02-11 16:52:58-03","UFSM","SMDB","11682","S","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Vendrusculo, G; Zachia, R","Záchia, R.A; Vendruscolo, G; Budke, J; Bicca, E","2000","11","03","Brasil","Rio Grande do Sul",NA,"Campus- Jardim Botânico- UFSM",NA,NA,NA,NA,NA,NA,"Cultivada; árvore.","SMDB011682",NA,NA,NA,"5104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:18:21-03","MBM","MBM","384367","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Cordeiro, J.","Dunaiski Jr.; A.","2010","11","06","Brazil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Flores rosa.","MBM384367","MBM384367",NA,NA,"4059","Southern America",NA,"25180","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:18:21-03","MBM","MBM","384355","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Cordeiro, J.","Dunaiski Jr.; A.","2008","10","03","Brazil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM384355","MBM384355",NA,NA,"3610","Southern America",NA,"25180","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:18:21-03","MBM","MBM","384365","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Cordeiro, J.","Dunaiski Jr.; A.","1999","06","28","Brazil","Paraná","Curitiba","Jardim Social","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore com flores roxas, fauces amarelas ou rosas.","MBM384365","MBM384365",NA,NA,"1150","Southern America",NA,"25180","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:18:21-03","MBM","MBM","322758","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Arbo, M.M.","Troncoso, N.S.; Bacigalupo, N.M.; Guaglianone, E.R.; Bacigalupo, N.M.; Guaglianone, E.R.","1978","09","20","Argentina","Entre Ríos","Federación","Chaviyú, Selva margianl.",NA,NA,NA,NA,NA,NA,"Flor blanca con garganta amarilla.","MBM322758","MBM322758",NA,NA,"2281","Southern America",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:18:21-03","MBM","MBM","391597","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Brotto, M.L.","Cordeiro, J.; Barboza, E.; Brotto, M.L.; Barboza, E.; Brotto, M.L.","2014","08","12","Brazil","Paraná","Guaratuba","Pico Pedra Branca de Araraquara, parte alta da trilha","-48.878333","-25.936944","-48.878333","-25.936944","1080","1080","Árvore de 5m; tubo da corola com o interior amarelo e o restante lilás; exterior lilás.; Floresta Ombrófila Densa Altomontana (matinha nebular).","MBM391597","MBM391597",NA,NA,"5215","Southern America",NA,NA,NA,NA,NA,"2014","08","21",NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:18:21-03","MBM","MBM","400381","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Brotto, M.L.","Brotto, M.L.","2015","09","17","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção de plantas da Floresta Estacional Semidecidual","-49.239722","-25.441611","-49.239722","-25.441611","915","915","Árvore de 9m de altura; frutos imaturos verdes. Cultivada (Cg4-105).","MBM400381",NA,NA,NA,"2028","Southern America",NA,NA,NA,NA,NA,"2015","09","23",NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:18:21-03","MBM","MBM","401095","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Marinero, F.","Oliveira, A.A.","2015","07","20","Brazil","Paraná","Guaíra","Conglomerado: 195; subunidade: 1; subparcela: 2; indivíduo: 7","-54.18","-24.3","-54.18","-24.3",NA,NA,"Árvore 10,3 m; flores lilases.","MBM401095","MBM401095",NA,NA,"2391","Southern America",NA,NA,NA,NA,NA,"2015","11","06",NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:18:21-03","MBM","MBM","428845","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Lozano, E.D.","Lozano, E.D.; Daniel, V.A.; Daniel, V.A.","2017","10","09","Brazil","Espírito Santo","Mucurici","Área de Restauração Natural da Fibria","-40.403167","-17.963167","-40.403167","-17.963167",NA,NA,"Árvore, 7 m, flores roxas, em área savânica. Prensada com álcool.; Floresta Estacional Semidecidual.","MBM428845",NA,NA,NA,"3896","Southern America",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:18:21-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Barboza, E.","Francisco, M.","2013","04","29","Brazil","Paraná","Altamira do Paraná",NA,"-52.739997","-24.84","-52.739997","-24.84",NA,NA,"Árvore.","IFN000286",NA,NA,NA,"50","Southern America",NA,NA,NA,NA,NA,"2013","06","10",NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:18:21-03","MBM","MBM","384364","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Cordeiro, J.","Dunaiski Jr.; A.","1999","11","10","Brazil","Paraná","Curitiba","Mercês","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore ornamental.","MBM384364","MBM384364",NA,NA,"1471","Southern America",NA,"25180","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:18:33-03","MBM","MBM","22715","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Pedersen, T.M.","1977","09","10","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM022715","MBM022715",NA,NA,"9836","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:18:33-03","MBM","MBM","143279","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo",NA,"Gentry, A.; et al.; et al.","1985","10","01","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM143279","MBM143279",NA,NA,"51909","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-21 16:18:33-03","MBM","MBM","148993","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Dubs, B.","Dubs, B.","1989","05","26","Brazil","Mato Grosso","Rio Negro","Fazenda Barranco, Pantanal do Rio Negro",NA,NA,NA,NA,NA,NA,NA,"MBM148993","MBM148993",NA,NA,"970","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:18:33-03","MBM","MBM","162576","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Arbo, M.M.","Arbo, M.M.; et al.; et al.","1993","09","07","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM162576","MBM162576",NA,NA,"5897","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:18:33-03","MBM","MBM","48532","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Schinini, A.; et al.; et al.","1972","09","03","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM048532","MBM048532",NA,NA,"5163","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:18:33-03","MBM","MBM","67051","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Schinini, A.","1997","08","21","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM067051","MBM067051",NA,NA,"17742","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:18:33-03","MBM","MBM","230682","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo",NA,"França, F.; et al.; et al.","1996","09","29","Brazil","Bahia","Itatim","Morro do Agenor","-39.6981010437012","-12.7118997573853",NA,NA,NA,NA,NA,"MBM230682","MBM230682",NA,NA,"1874","Southern America",NA,"24374","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:18:33-03","MBM","MBM","149473","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Pott, A.","Cervi, A.C.; et al.; et al.","1991","08","20","Brazil","Mato Grosso do Sul","Corumbá","Sub-região de Nhecolândia, Fazenda Alegria","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"MBM149473","MBM149473",NA,NA,"3225","Southern America",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:18:33-03","MBM","MBM","241596","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Cordeiro, J.; Cruz, J.M.","Dunaiski Jr.; A.; A.; et al.; et al.","1998","12","15","Brazil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM241596","MBM241596",NA,NA,"1025","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:18:33-03","MBM","MBM","252315","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Dunaiski Jr.; A.; A.","Dunaiski Jr.; A.; A.","1999","08",NA,"Brazil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM252315","MBM252315",NA,NA,"1521","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-12-21 16:18:33-03","MBM","MBM","92230","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Paciornik, E.F.","1984","05","15","Brazil","Paraná","Curitiba","Centro Cívico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM092230","MBM092230",NA,NA,"1","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-21 16:18:33-03","MBM","MBM","288478","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Marino Neto, F.","Marino Neto, F.","2002","07","30","Brazil","Paraná","Curitiba","Rua Marechal Deodoro","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM288478","MBM288478",NA,NA,"32","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-12-21 16:18:33-03","MBM","MBM","285637","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Hatschbach, G.","Marino Neto, F.","2002","07","30","Brazil","Paraná","Curitiba","Rua Marechal Deodoro","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM285637","MBM285637",NA,NA,"31","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-21 16:18:33-03","MBM","MBM","292948","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Lindeman, J.","Lindeman, J.; Haas, H.; Haas, H.","1967","06",NA,"Brazil","Paraná","Foz do Iguaçu","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM292948","MBM292948",NA,NA,"5459","Southern America",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-21 16:18:33-03","MBM","MBM","3085","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Hatschbach, G.; et al.; et al.","1967","06","22","Brazil","Paraná","Guaíra","Porto Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM003085","MBM003085",NA,NA,"16632","Southern America",NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-12-21 16:18:33-03","MBM","MBM","142955","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Hatschbach, G.","Oliveira, V.P. de","1990","01","28","Brazil","Paraná","Guapirama","Sítio JP","-50.0396995544434","-23.5160999298096",NA,NA,NA,NA,NA,"MBM142955","MBM142955",NA,NA,"5","Southern America",NA,"18301","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-21 16:18:33-03","MBM","MBM","3086","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Hatschbach, G.; et al.; et al.","1967","06","18","Brazil","Paraná","Medianeira","Medianeira","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,NA,"MBM003086","MBM003086",NA,NA,"16577","Southern America",NA,"17581","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-21 16:18:33-03","MBM","MBM","35371","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Rambo, B.","1950","09","22","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"MBM035371","MBM035371",NA,NA,"48815","Southern America",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-21 16:18:33-03","MBM","MBM","51234","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Reitz, R.","1967","04","24","Brazil","Santa Catarina","Itapema","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,"MBM051234","MBM051234",NA,NA,"7025","Southern America",NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-21 16:18:33-03","MBM","MBM","926","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Accorsi, W.","1964","10","28","Brazil","São Paulo","Piracicaba","Escola Superior de Agricultura de Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"MBM000926","MBM000926",NA,NA,"s.n.","Southern America",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-21 16:18:33-03","MBM","MBM","108823","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Paciornik, E.F.","Paciornik, E.F.","1986","05","21","Brazil","Paraná","Curitiba","Rua Lysimaco Ferreira da Costa","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM108823","MBM108823",NA,NA,"253","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-21 16:18:33-03","MBM","MBM","180289","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Dombrowski, L.T.","Kuniyoshi, Y.S.","1978","08","03","Brazil","Paraná","Curitiba","Secretaria de Agricultura","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180289",NA,NA,NA,"4423","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-21 16:18:33-03","MBM","MBM","66521","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Buttura, E.","1979","08","10","Brazil","Paraná","Foz do Iguaçu","Rod. BR-277, Trevo","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM066521","MBM066521",NA,NA,"186","Southern America",NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-21 16:18:33-03","MBM","MBM","3088","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, A.","Hatschbach, G.; et al.; et al.","1967","06","21","Brazil","Paraná","Guaíra","Guaíra, 10km ao S","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM003088","MBM003088",NA,NA,"16621","Southern America",NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-12-21 16:18:33-03","MBM","MBM","263247","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Hatschbach, G.","Oliveira, V.P.","1990","08","15","Brazil","Paraná","Guapirama","Rod. BR-153, km 55","-50.0396995544434","-23.5160999298096",NA,NA,NA,NA,NA,"MBM263247","MBM263247",NA,NA,"s.n.","Southern America",NA,"18301","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-12-21 16:18:33-03","MBM","MBM","196276","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Jarenkow, J.A.","Jarenkow, J.A.","1988","10","29","Brazil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luís","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,"MBM196276","MBM196276",NA,NA,"998","Southern America",NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-12-21 16:18:33-03","MBM","MBM","252314","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Dunaiski Jr.; A.; A.","Dunaiski Jr.; A.; A.","1999","08","25","Brazil","Paraná","Curitiba","Mercês","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM252314","MBM252314",NA,NA,"s.n.","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
