"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"46","2020-05-08 11:11:23-03","UEFS","HUEFS","21780","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Phanera","smilacina","Phanera smilacina","(Schott) Vaz","Carvalho, A.M.de","4568","1994","07","19",NA,"Brasil","Bahia","Uruçuca",NA,"-39.016667","-14.416667",NA,NA,NA,NA,"HUEFS0021780","HUEFS0021780","L.P.de Queiroz",NA,NA,NA,NA,"Rosanae","2011","12",NA,"39W1'","14S25'",NA,NA,NA
"47","2020-05-08 11:11:23-03","UEFS","HUEFS","77521","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Phanera","smilacina","Phanera smilacina","(Schott) Vaz","Nunes, T.S.","1000","2004","01","24",NA,"Brasil","Bahia","Uruçuca","4,6 Km de Serra Grande em direção a Itacaré.","-39.053611","-14.430556",NA,NA,NA,NA,"HUEFS0077521","HUEFS0077521","L.P.de Queiroz",NA,NA,NA,NA,"Rosanae","2011","12",NA,"39W3'13''","14S25'50''",NA,NA,NA
"48","2020-05-08 11:11:23-03","UEFS","HUEFS","202133","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Schnella","smilacina","Schnella smilacina","(Spreng.) G.Don","Paixão, J.L.","1914","2011","02","09",NA,"Brasil","Bahia","Potiraguá","Rod. que liga a BR 101 com Itapetinga, ca. de 15 km de Itaibé, Faz. Independencia. Área com ação antropica, proveniente da extração madeireira.","-39.575","-15.203333","315","315",NA,"Mata Higrófila Sul Baiana.","HUEFS0202133","HUEFS0202133","L.P.Queiroz",NA,NA,NA,NA,"Rosanae","2016","08",NA,"39W34'30''","15S12'12''",NA,NA,NA
"49","2019-06-11 13:44:00-03","F","FMNH-SEEDPLANTS","V0359782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina",NA,"H. S. Irwin","48740","1960","10","15","South America","Brazil","Amapá",NA,NA,"-52","1",NA,NA,NA,NA,"V0359782F","V0359782F_01 V0359782F_02","R. P. Wunderlin",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"48740",NA,NA
"50","2019-09-04 18:41:45-03","F","FMNH-SEEDPLANTS","V0057720F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Caulotretus","smilacinus","Caulotretus smilacinus",NA,"H. W. Schott","5632",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0057720F","V0057720F_01",NA,NA,"Syntype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-07-23 12:01:30-03","CEPLAC","CEPEC","64164","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","smilacina","Bauhinia smilacina",NA,"A. M. de Carvalho","5284","1994","09","27",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperanaça. Entrada a 2Km partir da antiga ponte do Rio Fundão. Árvore n. 1068 Parcela n . 27.","-39.069167","-14.781944",NA,NA,NA,"<ll>dwc_commonname:</ll> Escada-de-macaco",NA,NA,"A. M. S. da F. Vaz",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/05/1996"
"52","2020-07-23 12:01:30-03","CEPLAC","CEPEC","65554","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","smilacina","Bauhinia smilacina",NA,"A. M. de Carvalho","5239","1994","09","27",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1036 Parcela n. 27.","-39.069167","-14.781944",NA,NA,NA,"<ll>dwc_commonname:</ll> Escada-de-macaco",NA,NA,"A. M. S. da F. Vaz",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/05/1996"
"53","2020-07-23 12:02:06-03","CEPLAC","CEPEC","60785","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"J. G. Jardim","378","1994","03","17",NA,"Brasil","Bahia","URUÇUCA","Reserva Biológica Gregório Bondar. Área da EMARC.","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012"
"54","2020-07-23 12:02:06-03","CEPLAC","CEPEC","94907","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"A. M. S. da F. Vaz","931","1995","05","26",NA,"Brasil","Rio de Janeiro","cabo frio","Estrada da Rosa - Ramal para lixeira.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012"
"55","2020-07-23 12:07:57-03","CEPLAC","CEPEC","135438","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Phanera","smilacina","Phanera smilacina",NA,"M.M. Coelho","728","2012","06","07",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos. Entrada à esquerda da primeira cachoeira.","-39.603889","-14.7025",NA,NA,NA,"Material prensado com álcool.",NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'14","14S42'9",NA,NA,NA
"56","2020-07-23 12:02:06-03","CEPLAC","CEPEC","52088","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"A. M. de Carvalho","3505","1991","09","11",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"30/06/2012"
"57","2020-07-23 12:02:06-03","CEPLAC","CEPEC","52233","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"A. M. de Carvalho","3420","1991","07","10",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"30/06/2012"
"58","2020-07-23 12:02:06-03","CEPLAC","CEPEC","61962","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"A. M. de Carvalho","4568","1994","07","19",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7.3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,"<ll>dwc_commonname:</ll> Escada-de-macaco",NA,NA,"R. F. Machado",NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"30/06/2012"
"59","2020-07-23 12:02:06-03","CEPLAC","CEPEC","63255","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"W. W. Thomas","10715","1994","09","28",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 2Km ao NNE do Banco da Vitória, na margem da Rod. ao oeste da mata.","-39.091111","-14.777222",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'28","14S46'38",NA,NA,"30/06/2012"
"60","2020-07-23 12:02:06-03","CEPLAC","CEPEC","62133","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"W. W. Thomas","10412","1994","05","20",NA,"Brasil","Bahia","URUÇUCA","Escola Média de Agropecuária da região Cacaueira. Reserva 'Gregório Bondar.","-39.266667","-14.983333",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,NA,NA,NA,NA,NA,NA,"39W16'","14S59'",NA,NA,"30/06/2012"
"61","2020-07-23 12:02:06-03","CEPLAC","CEPEC","16469","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"S. A. Mori","11897","1979","06","02",NA,"Brasil","Bahia","UNA","Estrada São José/Una, a 17Km da BR-101. Ca. 45Km ao S de Itabuna.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012"
"62","2020-07-23 12:02:06-03","CEPLAC","CEPEC","24425","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"L. A. Mattos-Silva","1296","1981","07","20",NA,"Brasil","Bahia","UNA","Km 27 da Rod. São José (entroncamento da BR-101)/Uma. Prox. Faz. Piedade.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"36070","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/06/2012"
"63","2020-07-23 12:02:06-03","CEPLAC","CEPEC","7313","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"R. S. Pinheiro","1363","1971","06","16",NA,"Brasil","Bahia","UNA","Rod. Una/Rio Branco.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2012"
"64","2020-07-23 12:02:06-03","CEPLAC","CEPEC","1022","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"R. P. Belém","1409","1965","07","29",NA,"Brasil","Bahia","CAMACAN","Rod. Camacan/Itabuna.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"22686","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"30/06/2012"
"65","2020-07-23 12:02:06-03","CEPLAC","CEPEC","48525","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"G. Hatschbach","53466","1989","09","18",NA,"Brasil","Bahia","PORTO SEGURO","5-10Km a Oeste da cidade.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"68835","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/06/2012"
"66","2020-07-23 12:02:06-03","CEPLAC","CEPEC","34582","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"A. M. de Carvalho","2105","1984","07","21",NA,"Brasil","Bahia","UNA","Ca. 9-12Km da estrada São José/Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"36070","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/06/2012"
"67","2020-07-23 12:02:06-03","CEPLAC","CEPEC","58392","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Phanera","smilacina","Phanera smilacina",NA,"A. M. Amorim","1265","1993","04","14",NA,"Brasil","Bahia","UNA","Estrada Una/São José. Coletas a Ca. 27Km a partir de Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"R. F. Machado",NA,NA,"36070","auto",NA,NA,NA,NA,"0W0'0","0*0'0",NA,NA,"30/06/2012"
"68","2021-04-08 17:12:44-03","UESB","HUESB","1573","S","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina","(Schott) Steudel","Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1452","2004","12","07",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","636","636",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Ind. 385. Parcela 9. L. Caesalpinoideae.; Folhas simples, membranáceas, levemente discolor.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"A. M. Studar",NA,NA,NA,NA,NA,"2005","10",NA,"-41.058333","-13.944722",NA,NA,NA
"69","2021-04-08 17:12:44-03","UESB","HUESB","1572","S","Plantae","Dicotyledoneae",NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina","(Schott) Steudel","Macedo, G.E.L.; N.B. Souza.; N.B. Souza.","339","2003","09","19",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","617","750",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. L. Caesalpinoideae.; Cipó. Folhas subcrassas, simples.; Floresta Estacional (Mata de Cipó) em zona de transição.",NA,NA,"A. M. Studar",NA,NA,NA,NA,NA,"2005","10",NA,"-41.058333","-13.944722",NA,NA,NA
"70","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina","Steud.","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in vicina Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P15P2N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina","Steud.","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in vicina Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P15P2N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina","Steud.","Glaziou, AFM","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in vicina Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P15P2N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina","Steud.","Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in vicina Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P15P2N0051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 12:41:27-03","UFRGS","ICN","164418","S","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina","(Schott) Steud.","Vieira, CM","197","1992","02","24","América do Sul","Brasil","RJ","Cachoeiras de Macacu","entre Magé e Cachoeira de Macacau- est. Ecológica de Paraíso. Trilha p/ Mariquitas 22°27'00S 42°50'00W / 22°32'00S 42°56'00W","-42.833333","-22.533333",NA,NA,NA,"doação Jardim Botânico RJ RB 296668; Liana; caule achatado, sulcado longitudinalmente; flores discolores verdes; botões ferrugíneos; formação de mata atlântica de encosta","ICN00015228","ICN00015228 ICN00015228_1","Angela Vaz",NA,NA,NA,NA,NA,"1992","08","09","-42.833333","-22.533333",NA,NA,NA
"75","2020-08-07 17:10:54-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","smilacina","Bauhinia smilacina",NA,"Mori, SA","1762","1985","01","01",NA,"Brasil","Amapá","Macapá","BR 210","-53.25","1.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.25","1.35",NA,NA,NA
