"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"214","2013-11-26 16:35:00-02","MO","MOBOT","100441024","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Luzmila Arroyo P.|Y. Inturias|M. Betancur|M.T. Martinez|G. Toledo","Arroyo Padilla 5957","2011","9","26","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","G. A. Parada (USZ), 2013","Camino de Vallegrande a Postrervalle.","Vallegrande","-63.9819445","-18.5544444","1887.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-31"
"215","2013-11-26 16:39:00-02","MO","MOBOT","100444481","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 4194","2011","12","10","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","G. A. Parada (USZ), 2013","sobre la carretera Mataral-Vallegrande.","Vallegrande","-64.1572222","-18.3527778","1676.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"11-103"
"216","2013-11-26 16:53:00-02","MO","MOBOT","100515303","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","G.A. Parada|M. Betancur|M.T. Martinez","Parada-Gutierrez 4912","2012","8","23","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","G. A. Parada (USZ), 2013","Entre Masicurí y Arenales, sobre la quebrada La Beria.","Vallegrande","-63.7275","-18.9711111","576.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"12-38"
"217","2012-09-06 16:31:00-03","MO","MOBOT","100518689","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","E. Cervantes|Jeaneth Villalobos","Cervantes 287","2006","1","13","South America","Bolivia",NA,NA,NA,NA,NA,"Tarija",NA,NA,"A. St.-Hil.","E. Cervantes (HSB)","Municipio de Entre Ríos, trayecto de San Josesito hacia el cantón Pescado.","O'Connor","-64.2469444","-21.1630556","1077.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"218","2012-09-12 15:52:00-03","MO","MOBOT","100521492","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","J. Alberto Peñaranda|J.G. Tudela","Peñaranda 957","2007","9","24","South America","Bolivia",NA,NA,NA,NA,NA,"Tarija",NA,NA,"A. St.-Hil.","R. Lozano (HSB)","Parque Nacional Área Natural de Manejo Integrado Serrania del Iñao, Cantón Ticucha, Comunidad de Aguairenda. Aprox. a 3 km al SE de la comunidad de Nazareno, subiendo por la antigua senda hacia el puesto Sanandita.","Gran Chaco","-63.6663889","-21.6719445","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"219","2019-04-09 10:38:00-03","MO","MOBOT","100527960","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","M. Huanca","Huanca 82","2012","7","30","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","G. A. Parada (USZ), 2013","Orillas de rio Mizque de Pampa Negra a 100 m de la comunidad.","Vallegrande","-64.2977777","-18.5241667","1040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"12-2"
"220","2012-10-10 12:55:00-03","MO","MOBOT","100531526","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Jeaneth Villalobos","Villalobos 1417","2008","3","27","South America","Bolivia",NA,NA,NA,NA,NA,"Chuquisaca",NA,NA,"A. St.-Hil.","A. Lliully (HSB)","Muncipio Sopachuy. Comunidad San Pedro. Camino de Herradura, Borde del río Molino Mayu.","Tomina","-64.4577778","-19.6261111","1816.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"221","2019-10-12 04:36:00-03","MO","MOBOT","101136347","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Pedro Acevedo-Rodríguez|M. R. Pace|G.M. Antar|J.R. Fabri|R. Velasques","Acevedo-Rodríguez 16677","2017","9","3","South America","Brazil",NA,NA,NA,NA,NA,"Mato Grosso do Sul",NA,NA,"A. St.-Hil.","M. T. Strong","Along road MS-184 N of Base de Estudos do Pantanal-UFMS.","Corumbá","-57.0497222","-19.3897222","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"222","2020-10-22 10:20:00-03","MO","MOBOT","101229986","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee|G.A. Parada|G. Pedro Cabrera S.","Nee 55809","2008","5","26","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.",NA,"5.1 km N of center of Boyuibe, on dirt road to Charagua.","Cordillera","-63.2780556","-20.3905555","785.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"223","2020-11-04 15:01:00-03","MO","MOBOT","101232060","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee|Stacey D. Smith|D. Villarroel","Nee 60897","2014","3","17","South America","Bolivia",NA,NA,NA,NA,NA,"Chuquisaca",NA,NA,"A. St.-Hil.",NA,"Northern etrance to Icla.","Zudañez","-64.7930555","-19.3597222","2365.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"224","2020-11-04 15:03:00-03","MO","MOBOT","101232062","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee|Stacey D. Smith|D. Villarroel","Nee 60898","2014","3","17","South America","Bolivia",NA,NA,NA,NA,NA,"Chuquisaca",NA,NA,"A. St.-Hil.",NA,"Northern etrance to Icla.","Zudañez","-64.7930555","-19.3597222","2365.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"225","2013-05-07 06:03:00-03","MO","MOBOT","1069448","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ynés Mexia","Mexia 7835","1936","1","4","South America","Argentina",NA,NA,NA,NA,NA,"Mendoza",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","West of Mendoza; Rio Seco; along bed of dry river.",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","1069451","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ismael Morel","Morel 8301","1949","8","26","South America","Argentina",NA,NA,NA,NA,NA,"Tucumán",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","Gob. Formosa. Dep.Pilcomayo. Riacho He Hé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","1069456","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Roy F. Steinbach","Steinbach s.n. 1966","1966","6","20","South America","Argentina",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","Angostura Prov. Cercado de Santa Cruz. Herba enredadera, frequente entre los matorralesbajos, entre los claros de selva húmeda.",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","1069458","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","James C. Solomon|Andrea Solomon","Solomon 4158","1978","12","16","South America","Argentina",NA,NA,NA,NA,NA,"Córdoba",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","Depto. Calamuchita. Valle General Belgrano. Acacia dominated scrub, 3-4 m. tall, with prosopis. Granite bedrock.",NA,"-64.25","-31.91666","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"743"
"229","2008-05-27 22:02:00-03","MO","MOBOT","1069473","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A. Brisuela","Brisuela 1030","1947","3","10","South America","Argentina",NA,NA,NA,NA,NA,"Tucumán",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","Pro. Catamarca. Dep. La Paz. El Milagro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2009-07-09 17:05:00-03","MO","MOBOT","1069490","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Gert G. Hatschbach","Hatschbach 21136","1969","2","12","South America","Brazil",NA,NA,NA,NA,NA,"Paraná",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","Mpio. Laranjeiras do Sul, km 127.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2011-03-16 22:13:00-03","MO","MOBOT","1069491","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Bernardo Rosengurtt|Juan P. Gallinal H.","Rosengurtt 5725","1946","11",NA,"South America","Uruguay",NA,NA,NA,NA,NA,"Florida",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","Estancia Rincon de Santa Elena. Picada Castro. Arroyo Mansavillagra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2008-05-27 22:02:00-03","MO","MOBOT","1069492","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22297","1938","9","30","South America","Argentina",NA,NA,NA,NA,NA,"Jujuy",NA,NA,"A. St.-Hil.","N.P. Moreno (RICE)","Dept. SanPedro, 10 km southeast of San Pedro; moist rich soil of small streambank, semi-shade.",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","1520853","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 40629",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,"-63.95","-18.10833","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2009-09-01 18:52:00-03","MO","MOBOT","1520939","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee|Daniel E. Atha","Nee 49786","1998","6","20","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee (NY)","8 km NNW (by dirt road) of center of Cotoca, near cemetery just E of Estancia Itapaqui. Relatively undisturbed, lightly grazed savanna grassland on fine sand, mostly surrounded by pastures.","Andrés Ibáñez","-63","-17.7","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","1520973","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 41636","1991","7","10","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","11 km. E of center of Santa Cruz on road to Cotoca, near the railroad overpass. Grassy, sandy roadside.","Andrés Ibáñez","-63.05","-17.75833","390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","1520991","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 41637","1991","7","10","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","11 Km. E of center of Santa Cruz on road to Cotoca, near the railroad overpass. Grassy, sandy roadside.","Andrés Ibáñez","-63.08333","-17.75833","390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2009-11-23 18:49:00-02","MO","MOBOT","1522132","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee|Daniel E. Atha|Lynn Bohs","Nee 49855","1998","6","23","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee (NY)","1 km N of Cotoca. Flat, sandy, mostly converted to fields and pastures.","Andrés Ibáñez","-63","-17.73333","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2012-07-08 10:53:00-03","MO","MOBOT","1522880","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 36520",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","Province of Vallegrande","Vallegrande","-64.106944","-18.489722","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","1523636","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 35518",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,"-63.2","-17.74166","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","1524111","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 41814",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,"-63.2","-17.74166","390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2011-05-01 07:45:00-03","MO","MOBOT","1524909","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee|Adamo Diego|Agreda|E. Chávez","Nee 49019","1998","4","16","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","Achiras Camping Resort and road to Banegas before crossing Río Paredones.","Florida","-63.81666","-18.15","1330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","1532718","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 35077","1987","7","8","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","Vicinity of abandoned old Jardín Botanico along Rio Piraí and roadsides on W side of Santa Cruz. Very flat, sandy, subject to occasional flooding, thin forest and roadsides with many Solanaceae.",NA,"-63.2","-17.78333","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","1535601","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 40519",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,"-63.2","-17.74166","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","1536273","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 35283",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee",NA,NA,NA,NA,"820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","1536817","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 35316",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","1536848","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 35318",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2009-08-18 12:11:00-03","MO","MOBOT","2228229","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Erik L. Ekman","Ekman 1444","1908","1","21","South America","Argentina",NA,NA,NA,NA,NA,"Misiones",NA,NA,"A. St.-Hil.",NA,"Bonpland","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-25 10:57:00-03","MO","MOBOT","2519266","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Émile Hassler","Hassler 8916","1878",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Caaguazú",NA,NA,"A. St.-Hil.",NA,"Caaguazú",NA,"-56.01666","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"249","2011-06-08 17:16:00-03","MO","MOBOT","3052651","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","José Steinbach","Steinbach G. 8569","1928","10","26","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","Nancy Moreno","Cal von Comarapa,",NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","3052792","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Stephan G. Beck","Beck 9403","1983","10","3","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.",NA,NA,"Cordillera",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2011-03-04 12:13:00-03","MO","MOBOT","3242078","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Nur Ritter","Ritter 997","1994","5","24","South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba",NA,NA,"A. St.-Hil.","E. Feltz (MO)","City of Cochabamba. Road at base of Serrania San Pedro, along the western side. Vegetation type: Estepa espino0sa montano bajo subtropical.","Cercado","-66.15","-17.3833333","2580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"252","2011-03-04 12:15:00-03","MO","MOBOT","3242135","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Nur Ritter","Ritter 1890","1995","4","24","South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba",NA,NA,"A. St.-Hil.","E. Feltz (MO)","City of Cochabamba. Small quebrada at Cerro Multi Mayu; NE of the city. Vegetation type: Valles Secos Interandinos.","Cercado","-66.1144444","-17.3591667","2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"253","2015-04-21 05:44:00-03","MO","MOBOT","3312482","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ivan Linneo","Linneo Foronda 597","2006","6","28","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Localidad de La Guardia km 9.5 camino antiguo a Porongo a 8 cuadras sobre el camino y terreno con vegetación natural, tras casade I. Linneo. Área con residuos de vegetación natural.","Andrés Ibáñez","-63.2561111","-17.8497222","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","3413335","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Marín","Marin 135","1948",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"La Rioja",NA,NA,"A. St.-Hil.","Nancy P. Moreno","Huaco.","Capital",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","3413469","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 52666","2004","7","8","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","6 km. N of Basilio, along old dirt road and railroad, 50-200 m W of paved highway fron Santa Cruz to Abapó. Brushy areas, former semi-deciduous subtropical forest with chaco elements, flat, sandy.","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","3413606","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 52664","2004","7","8","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","Nee","6 km. N of Basilio, along old dirt road and railroad, 50-200 m W of paved highway from Santa Cruz to Abapo. Brushy areas, former semi-deciduouos subtropical forest with chaco elements, flat, sandy.","Andrés Ibáñez","-63.18333","-18.05","485.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2014-02-06 22:26:00-02","MO","MOBOT","3413653","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ronaldo Wasum","Wasum 803","2000","12","3","South America","Brazil",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,"A. St.-Hil.","S. Smith","Mun. de Sao Francisco de Paula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2012-06-06 05:06:00-03","MO","MOBOT","3413662","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Lourdes Rico A.","Rico Arce 1565","2003","3","13","South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Prov. of Santibanez, 6 km NE of El Convento, by the river.",NA,"-66.26277","-17.57388","2546.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2008-05-27 22:02:00-03","MO","MOBOT","3413687","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A. Kegler","Kegler 251","1999","11","13","South America","Brazil",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,"A. St.-Hil.","S. Smith","Mun. Caxias do Syl - Vila Cristina-Barros Pimentel",NA,NA,NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2010-12-01 18:03:00-02","MO","MOBOT","3413702","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Aurelio Schinini|Camilo L. Quarín","Schinini Cacace 7036","1973","8","29","South America","Argentina",NA,NA,NA,NA,NA,"Corrientes",NA,NA,"A. St.-Hil.","Moreno","Lomas de Vallejos","General Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","3413724","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Gert G. Hatschbach","Hatschbach 26421","1971","2","21","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Moreno","Estr. Marmeleiro-Campo Ere (mun. Marmeleiro) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","3413773","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","James West","West 8432","1937","2","24","South America","Argentina",NA,NA,NA,NA,NA,"Salta",NA,NA,"A. St.-Hil.","Moreno","Near Vespucio Station, on FCCNA climbing over shrubs, open brush and meadowland.",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-08-07 03:32:00-03","MO","MOBOT","3413875","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Roy F. Steinbach","Steinbach 123","1986","4","25","South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba",NA,NA,"A. St.-Hil.","Moreno","Enrredadera de 3 a 4m. de longitud - frecuente; sobre arboles y arbustos del Valle de Cochabamba.",NA,NA,NA,"2570.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
