"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"45","2020-12-20 21:17:44-03","UFV","VIC","46347","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Marins, P.; Nunes, E.","s.n.","1981","06","26",NA,"Brasil","Ceará","Serra de Maranguape, Mata","-38.6856002807617","-3.89083003997803",NA,"Arbusto.; Arbusto","VIC046347","VIC046347","Maranguape",NA,NA,"40608","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-20 21:17:44-03","UFV","VIC","45406","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Frison, S.; et al.","481","2007","12","04",NA,"Brasil","Mato Grosso do Sul","Fazenda Agro comercial Aubi","-57.8824996948242","-21.6989002227783",NA,NA,"VIC045406","VIC045406","Porto Murtinho",NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-20 21:17:44-03","UFV","VIC","46346","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Araújo, F.S.","316","1991","02","16",NA,"Brasil","Ceará","Baixa Fria, Planalto da Ibiapaba","-40.7742004394531","-5.53444004058838",NA,"Arbusto; Arbusto","VIC046346","VIC046346","Novo Oriente",NA,NA,"28544","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-20 21:17:44-03","UFV","VIC","46335","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Carvalho, P.","143",NA,NA,NA,NA,"Brasil","Paraná","Chácara Bristolim","-50.6511001586914","-25.4671993255615",NA,"Trepadeira lenhosa.; Trepadeira lenhosa.","VIC046335","VIC046335","Irati",NA,NA,"47271","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:17:44-03","UFV","VIC","46345","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Torezan, J.M.; et al.","675","1997","12","15",NA,"Brasil","São Paulo","Estrada Bom Sucesso de Itararé, 2 Km antes da Mineração São Judas","-49","-24",NA,"Floresta Ombrifólia Mista; Beira da Estrada. Liana lenhosa. Inflorescências amareladas.; Liana lenhosa. Inflorencências amareladas.; Floresta Ombrófila Mista, beira da estrada.","VIC046345","VIC046345","Bom Sucesso de Itararé",NA,NA,NA,NA,"2014","03",NA,"-49","-24",NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:44:42-03","UFMS","CGMS","22433","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","P.G. Ribeiro","A.R. Silva","285","2007","03","24",NA,"Brasil","Paraná","Parque Estadual do Lago Azul - PELA.","-52.3019444","-24.1066667",NA,"Mimosoideae. Fruto imaturo verde. Frutos secos, deiscentes. Heliófita. Habitat: Relevo forte-ondulado. Habito: Árvore. 4,00m de altura.","CGMS1051842",NA,"Campo Mourão","588","588",NA,NA,"2013","05","15","-52,3019444","-24,1066667",NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:44:42-03","UFMS","CGMS","78474","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"G. Martinelli; M. Moraes, E. Fernandez","16658","2010","01","29",NA,"Brasil","Mato Grosso do Sul","Povoado do Amolar. Pista de pouso as margens do Rio Paraguai.","-57.49","-18.0316667",NA,"Infl. jovem com flores verdes. Folhas verdes discolores. Habitat: Floresta estacional semidecídua. Habito: Arvoreta, 10 m de altura.","CGMS1111485",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"-57,49","-18,0316667",NA,NA,NA,NA,NA,NA
"52","2021-04-07 11:44:42-03","UFMS","CGMS","22437","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","P.G. Ribeiro","J.S. Pereira",NA,"2006","03","18",NA,"Brasil","Paraná","Fazenda Dona Catarina.","-52.2757987976074","-24.2861003875732",NA,"Mimosoideae. Fruto verde. Espinhos inseridos ao longo do ramo.","CGMS1051846",NA,"Luiziana",NA,NA,"34664","auto","2013","05","15",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:31:15-03","UNICAMP","UEC","63120","S","Plantae","Magnoliopsida",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Tamashiro, JY","Bernacci, LC","25921","1990","07","31",NA,"Brazil","São Paulo","Brasil, Estado de São Paulo, município de Campinas, Fazenda São Vicenete, mata mesófila semidecídua.","-47.060001373291","-22.8999996185303",NA,"Liana lenhosa, caula ca. 30cm de perímetro. Interior da mata.","UEC080872","UEC080872","Campinas",NA,NA,"23900","auto","2013","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-04-22 16:20:02-03","UFPB","JPB","3000","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Acacia","stenocarpa","Acacia stenocarpa","Malme",NA,"Xavier, LP","JPB3000","1954","04","11","Southern America","Brasil","Ceará",NA,NA,NA,NA,"; DESC: Árvore.",NA,NA,"Horto de Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:01:44-03","FURB","FURB","10692","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V","Verdi, M.; Hasckel, R.P. & Klemz, G.","1358","2009","01","20",NA,"Brasil","Santa Catarina","Santa Rosa.","-51.1205556","-27.6280556",NA,"Florística IFFSC 1191","FURB32372","FURB32372","Anita Garibaldi","854","854",NA,NA,"2014","03",NA,"-51.1205556","-27.6280556",NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:01:44-03","FURB","FURB","34740","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V","Korte, A.","6505","2011","03","31",NA,"Brasil","Santa Catarina","Assentamento Papuã II.","-52.2","-26.64",NA,"Florística IFFSC 829 (Liana) Habitat: Floresta Ombrófila Mista; Habito: liana;","FURB25493","FURB25493","Abelardo Luz","890","890",NA,NA,"2016","05","24","-52.2000000","-26.6400000",NA,NA,NA,NA,NA,NA
"57","2021-03-16 17:52:16-03","UCS","HUCS","5088","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Rossato, M.","s.n.","1989","01","04",NA,"Brasil","Rio Grande do Sul",NA,"-51.7303009033203","-29.551700592041",NA,"interior da mata",NA,NA,"Paverama",NA,NA,"12402","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-16 17:52:16-03","UCS","HUCS","18347","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Fendrich, R.","9","1999","01","18",NA,"Brasil","Paraná","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,"trepadeira lenhosa, flores amarelas. Capão com araucária.",NA,NA,"Curitiba",NA,NA,"25180","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-16 17:52:16-03","UCS","HUCS","30054","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Nascimento, D.S.","103","2005","01","05",NA,"Brasil","Paraná","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,"Arbusto, 2m, flor creme.; orla do Araucarieto",NA,NA,"Curitiba",NA,NA,"25180","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-16 17:52:16-03","UCS","HUCS","11831","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Butzke, A.","s.n.","1993","12","14",NA,"Brasil","Rio Grande do Sul","Parque Longuines Malinowski","-52.2738990783691","-27.6341991424561",NA,"em beira da mata",NA,NA,"Erechim","800","800","46790","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-16 08:39:30-03","UTFPR","HCF","9918","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","G.A. Dettke","E.L. Siqueira","486","2011","11","10",NA,"Brasil","PR","Reserva Biológica das Perobas","-52.743556","-23.876083",NA,"subarbusto escandente, ca. 5 m, heliófito. Flores odoríferas, amareladas.",NA,NA,"Tuneiras do Oeste","533","533",NA,NA,"2016","03","08","52°44'36,8 W","23°52'33,9 S",NA,NA,NA,NA,NA,NA
"62","2019-11-15 20:23:39-03","UTFPR","HCF","28765","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","G.A. Dettke","E.L. Siqueira","3139","2019","05","10",NA,"Brasil","PR","Banhado do Colégio Agrícola, Montante","-52.398944","-24.089278",NA,"subarbusto escandente, ripário, heliófito, armado com espinhos. Frutos imaturos verdes e os maduros marrons.",NA,NA,"Campo Mourão","557","557",NA,NA,"2019","10","02","52°23'56,2 W","24°05'21,4 S",NA,NA,NA,NA,NA,NA
"63","2019-11-15 20:23:39-03","UTFPR","HCF","4996","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","M.G. Caxambu","A.R. Silva","285","2007","03","24",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)","-52.302","-24.106667",NA,"árvore heliófita ca. 4 m de altura. Frutos secos, deiscentes, imaturos, de cor verde.",NA,NA,"Campo Mourão","588","588",NA,NA,"2007","04","11","52°18'07,2 W","24°06'24 S",NA,NA,NA,NA,NA,NA
"64","2019-11-15 20:23:39-03","UTFPR","HCF","412","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","G. Hatschbach","M.G. Caxambu","128","2003","11","01",NA,"Brasil","PR",NA,"-52.3830986022949","-24.0456008911133",NA,"flores brancas. Planta armada, escandente, ca. 3 m de altura.",NA,NA,"Campo Mourão",NA,NA,"28572","auto","2004","06","27",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-16 08:39:30-03","UTFPR","HCF","6541","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","J. Cordeiro & E. Barboza","M.G. Caxambu","1967","2007","12","14",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,"Arvoreta escandente, heliófita, armada com acúleos. Flores alvo-amareladas.",NA,NA,"Campo Mourão",NA,NA,"28572","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-21 19:35:57-03","UFC","EAC","19442","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V.","Araújo, F.S.","316","1991","02","16","Southern America","Brasil","Ceará","Baixa Fria-Planalto da Ibiapaba.","-40.7742004394531","-5.53444004058838",NA,"Arbusto.","EAC0019442","EAC0019442","Novo Oriente",NA,NA,"28544","auto","2016","07","29",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-25 12:12:02-03","UFSM","SMDB","1957","S","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Terra, V","Marchiori, JNC","s.n.","1981","03","11",NA,"Brasil","Rio Grande do Sul","Nova Boêmia","-53.2400016784668","-29.645299911499",NA,NA,"SMDB001957",NA,"Agudo",NA,NA,"22416","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:25:07-03","MBM","MBM","321298","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","parviceps","Acacia parviceps","(Speg.) Burkart","Lima, H.C.; Iganci, J.","Tomé, M.V.F.","52","1994","08","13","Southern America","Brazil","Paraná","Mata São Francisco","-50.3675003051758","-23.1100006103516",NA,"Visira de abelhas. Borda de mata","MBM321298",NA,"Bandeirantes",NA,NA,"19645","auto","2009","06","16",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:25:07-03","MBM","MBM","319","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","parviceps","Acacia parviceps","(Speg.) Burkart","Burkart, A.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13247",NA,NA,NA,"Southern America","Brazil","Paraná","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,"=28219","MBM000319",NA,"Maringá",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:25:07-03","MBM","MBM","28219","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","parviceps","Acacia parviceps","(Speg.) Burkart","Burkart, A.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13247",NA,NA,NA,"Southern America","Brazil","Paraná","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,"=319","MBM028219",NA,"Maringá",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:36:25-03","UFMG","BHCB","89283","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Pifano, DS; Castro, RM; Pessoa, JFS","435","2002","11","21","Southern America","Brasil","Minas Gerais","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Liana, armada com botões verdes e glomérulos brancos; Interior da mata, em local de muita luminosidade","BHCB034773",NA,"Juiz de Fora",NA,NA,"36144","auto","2014","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:36:25-03","UFMG","BHCB","26537","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"Carvalho, MG; Silva, ST da","806","1991","11","29","Southern America","Brasil","Minas Gerais","Povoado Cabra.","-42.8622016906738","-16.8003005981445",NA,"Estudo de Viabilidade da UHE Irapé - Levantamento Florístico.; Arbóreo, 7 a9 metros de altura. Flor creme.; Mata ciliar/mata decídua.",NA,NA,"Cristália","500","500","30029","auto","2018","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-11 17:19:05-03","UFPR","UPCB","5680","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","Burkart, A.","Hatschbach, G.","13247","1965","12","07",NA,"Brasil","Paraná","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,"Liana, estames creme. Mata pluvial..",NA,NA,"Maringá",NA,NA,"19250","auto","1967","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"74","2010-04-30 10:27:00-03","MO","MOBOT","2192530","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","adhaerens","Acacia adhaerens parviceps","Speg.","Burkart, A.","C.L. Spegazzini","Spegazzini 15716","1906","1","29","South America","Argentina",NA,"Ledesma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parviceps",NA,NA,NA
"75","2009-10-24 09:08:00-02","MO","MOBOT","2247743","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","parviceps","Acacia parviceps","(Speg.) Burkart","Cialdella, A. M.","Fernando O. Zuloaga|et al.","Zuloaga 2681","1986","12","10","South America","Argentina","Salta","Camino de General Ballivian a Río Seco",NA,NA,NA,NA,NA,NA,"Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2009-10-24 13:50:00-02","MO","MOBOT","2428447","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","parviceps","Acacia parviceps","(Speg.) Burkart","Ulibarri, E. A., II-","Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|M.I. Martín|J.P. Ramos Giacosa|J. Winter","Zuloaga 7875","2002","11","20","South America","Argentina","Jujuy","Camino de Cornisa de Jujuy a Salta, Abra de Santa Laura","-65.28333","-24.48333",NA,NA,NA,NA,"El Carmen","1380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-03-06 15:26:00-03","MO","MOBOT","2439504","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Acacia","parviceps","Acacia parviceps","(Speg.) Burkart","Ulibarri, E. A., VI-","O. Ahumada|J. Agüero|Diego Giraldo-Cañas","Ahumada 8879","1998","12","12","South America","Argentina","Jujuy","alrededores de Finca La Campana","-64.23333","-24.26666",NA,NA,NA,NA,"Santa Bárbara","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-06-07 10:24:00-03","MO","MOBOT","1055676","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11191","1976","3","12","South America","Brazil","Rio Grande do Sul","26 km NW of Sarandi along the road to Seberi.","-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"Palmeira das Missões","410.00000000",NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1162","1",NA
"79","2016-06-14 14:15:00-03","MO","MOBOT","100912737","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","M. Rossato|et al.","Rossato 5088","1989","1","4","South America","Brazil","Rio Grande do Sul",NA,"-51.7303009033203","-29.551700592041",NA,NA,NA,NA,"Paverama",NA,NA,"12402","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"80","2016-06-14 14:16:00-03","MO","MOBOT","100912726","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","George Eiten|Liene T. Eiten|Gil M. Felippe|J.M. de Freitas Campos","Eiten 3000","1961","6","18","South America","Brazil","São Paulo","9 km south of Fernando Prestes. (3.1 km SE along the S. José do Rio Preto-Araraquara highway from turnoff to Agulhas and Fernando Prestes).","-48.6800003051758","-21.2600002288818",NA,NA,NA,NA,"Fernando Prestes",NA,NA,"19246","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"81","2016-09-14 13:25:00-03","MO","MOBOT","2878638","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","L.C. Stutz","Stutz de Ortega 1263","1983","3",NA,"South America","Paraguay",NA,"Chemin, C.F.A.P., Pto Steoessner, Km 12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"82","2014-04-30 20:29:00-03","MO","MOBOT","100346619","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger",NA,"G.A. Parada|V.D. Rojas|M. Betancur|M. Huanca","Parada-Gutierrez 2868","2011","1","21","South America","Bolivia","Santa Cruz","Camino del Puente Santa Rosa a Pucará.","-64.2686111","-18.6997222",NA,NA,NA,NA,"Vallegrande","1655.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-12","1",NA
"83","2016-05-11 05:35:00-03","MO","MOBOT","100479329","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","Quispe Paucara 63","2012","4","24","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333",NA,NA,NA,NA,"Franz Tamayo","902.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-05","2",NA
"84","2020-04-28 22:15:00-03","MO","MOBOT","100537638","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","E. Portal|E. Cervantes|Jeaneth Villalobos","Portal 274","2008","1","15","South America","Bolivia","Tarija","Municipio de Entre Río. Borde del Río Narvaez.","-64.2877777","-21.4141667",NA,NA,NA,NA,"O'Connor","1934.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"narvaez","1",NA
"85","2018-05-14 13:56:00-03","MO","MOBOT","100620779","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|S. Achá|A.L. Moya|R. Humerez|J. Nina|M. Yucra|D. Mamani|Lorenzo Sanchez|Augusto Ubano|V. Gonzales|Mamani, Juan","Fuentes Claros 18367","2013","7","23","South America","Bolivia","La Paz","Parque Nacional Madidi, Asariamas, sector Rancho Chico, pasando arroyo por camino a San Fermin.","-68.7450083","-14.1449944",NA,NA,NA,NA,"Abel Iturralde","1299.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-04","3",NA
"86","2018-05-14 13:54:00-03","MO","MOBOT","100621019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|S. Achá|A.L. Moya|R. Humerez|J. Nina|M. Yucra|D. Mamani|Lorenzo Sanchez|Augusto Ubano|V. Gonzales|Mamani, Juan","Fuentes Claros 18381","2013","7","23","South America","Bolivia","La Paz","Parque Nacional Madidi, Asariamas, sector Rancho Chico, pasando arroyo por camino a San Fermin.","-68.7450083","-14.1449944",NA,NA,NA,NA,"Abel Iturralde","1299.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-04","2",NA
"87","2016-06-07 10:45:00-03","MO","MOBOT","100912738","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Leslie R. Landrum","Landrum 4027","1981","12","30","South America","Brazil","Paraná","New suburb Jupiter.","-49.1666667","-25.5",NA,NA,NA,NA,"São José dos Pinhais","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2016-09-14 14:07:00-03","MO","MOBOT","100929108","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","F. Javier Fernández Casas|J. Molero","Fernández Casas 5861","1982","2","3","South America","Paraguay","Canindeyú","Cerca de General Bernardino Caballero, a unos 450 m, en bosque claro.",NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2016-09-14 14:09:00-03","MO","MOBOT","100929109","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","F. Javier Fernández Casas|J. Molero","Fernández Casas 5685","1982","1","31","South America","Paraguay","Alto Paraná","Cerca de Hernandarias, 300 m, al borde de la carretera.",NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2016-09-14 14:11:00-03","MO","MOBOT","100929110","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Nélida Soria","Soria Rey 3308","1989","3","15","South America","Paraguay","Caazapá","Tavai, 3 km S del Destacamento.","-55.2833333","-26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2015-04-30 12:29:00-03","MO","MOBOT","100812161","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Isabel Basualdo","Basualdo 2195","1989","3","16","South America","Paraguay","Caazapá","Tavai. Destacamento militar.","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2016-06-07 10:26:00-03","MO","MOBOT","1055520","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11324","1976","3","15","South America","Brazil","Paraná","41 km E of Guarapuava along Highway BR-277 to Curitiba. Grassy roadside embankment through Araucauria dominated forest.",NA,NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1174","1",NA
"93","2016-06-07 09:29:00-03","MO","MOBOT","111521","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","James Aronson","Aronson 7863","1989","3","19","South America","Brazil","Paraná","114 km E of Cascavel, direction of Curitiba.",NA,NA,NA,NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"103","1",NA
"94","2016-06-07 09:23:00-03","MO","MOBOT","111537","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","parviceps","Senegalia parviceps","(Speg.) Seigler & Ebinger","D.S. Seigler & J.E. Ebinger","James Aronson","Aronson 7870","1989","3","20","South America","Brazil","Santa Catarina","173 km S of Lages on route BR-116, in the direction of Porto Alegre.",NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","1",NA
