"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"516","2008-05-27 22:02:00-03","MO","MOBOT","1020831","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Alwyn H. Gentry","1978","1","23","Brazil","Distrito Federal",NA,"Campus of Universidad de Brasilia, open area cleared of cerrado vegetation.",NA,NA,NA,NA,NA,"Gentry 21438","South America",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"4213",NA,NA
"517","2014-09-02 06:07:00-03","MO","MOBOT","1021237","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J. Correia de Méllo",NA,NA,NA,"Brazil","São Paulo",NA,"Campinas et Mogy-Missu.",NA,NA,NA,NA,NA,"Correia de Méllo 10","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2016-01-19 05:29:00-02","MO","MOBOT","1020840","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Ana M. Giulietti|et al.","1981","10","30","Brazil","Minas Gerais",NA,"Estr. Diamantina-Conselheira Mata.",NA,NA,NA,NA,NA,"Giulietti s.n.(SP21893)","South America",NA,NA,NA,NA,"1402.08000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","1020848","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Glaziou 19659","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-07-22 10:27:00-03","MO","MOBOT","1020864","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Gerhard K. Gottsberger","1971","3",NA,"Brazil","São Paulo",NA,"18 km N of Botucatu, 14 km E of Sao Manuel.","-48.4166667","-22.75",NA,NA,NA,"Gottsberger 1-92-1x10-18371","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","1020872","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Robert J.A. Goodland","1965","11","30","Brazil","Minas Gerais",NA,"Paraopeba.",NA,NA,NA,NA,NA,"Goodland 252","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","1020882","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Robert J.A. Goodland","1967",NA,NA,"Brazil","Minas Gerais",NA,"Triangulo Region.",NA,NA,NA,NA,NA,"Goodland 801","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","1020891","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Robert J.A. Goodland","1967",NA,NA,"Brazil","Minas Gerais",NA,"Triangulo Region.",NA,NA,NA,NA,NA,"Goodland 869","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2012-04-18 09:48:00-03","MO","MOBOT","1020900","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J.H. de Haas","1967","9","17","Brazil","Minas Gerais",NA,"12 km S de Paracatu na estrada Belo Horizonte-Brasilia.",NA,NA,NA,NA,NA,"Haas 42","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2012-04-18 09:48:00-03","MO","MOBOT","1020902","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J.H. de Haas","1967","9","18","Brazil","Goiás",NA,"Cristalina, ao Sul de Brasilia.",NA,NA,NA,NA,NA,"Haas 49","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2009-07-09 17:05:00-03","MO","MOBOT","1020916","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Gert G. Hatschbach","1968","12","10","Brazil","Paraná",NA,"Arapoti, Faz. do Lobo.",NA,NA,NA,NA,NA,"Hatschbach 20046","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2009-07-09 17:05:00-03","MO","MOBOT","1020924","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1973 (MO)",NA,NA,NA,"Gert G. Hatschbach","1969","12",NA,"Brazil","Minas Gerais",NA,"Rio Brilhante.",NA,NA,NA,NA,NA,"Hatschbach 21773","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2009-07-09 17:05:00-03","MO","MOBOT","1020933","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Gert G. Hatschbach",NA,NA,NA,"Brazil","Mato Grosso",NA,"Rio Sta. Luzia, Rio Brillante.",NA,NA,NA,NA,NA,"Hatschbach 25205","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2009-07-09 17:05:00-03","MO","MOBOT","1020942","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Gert G. Hatschbach","1971","11","11","Brazil","Minas Gerais",NA,"Nepumuceno, Fernao Dias.",NA,NA,NA,NA,NA,"Hatschbach 27728","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2009-07-09 17:05:00-03","MO","MOBOT","1020954","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Gert G. Hatschbach","1976","10","11","Brazil","Goiás",NA,"Rod. BR 020, 25 km S. de Alvorada do Norte.",NA,NA,NA,NA,NA,"Hatschbach 39132","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2009-07-09 17:05:00-03","MO","MOBOT","1020962","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Gert G. Hatschbach","1980","8","15","Brazil","Goiás",NA,"Rod. BR 040, 20 km L de Luziania.",NA,NA,NA,NA,NA,"Hatschbach 43143","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2015-08-13 05:50:00-03","MO","MOBOT","1020985","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"R.M. Harley|R. Souza","1968","9","28","Brazil","Mato Grosso",NA,"12 km SW of base camp near Lago de Leon.",NA,NA,NA,NA,NA,"Harley 10333","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2009-06-26 21:21:00-03","MO","MOBOT","1020994","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Ezechias P. Heringer","1955","10","22","Brazil","Minas Gerais",NA,"Horto Florestal de Paraopeba.",NA,NA,NA,NA,NA,"Heringer 4051pp","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2008-05-27 22:02:00-03","MO","MOBOT","1021004","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Ezechias P. Heringer|et al.","1982","9","14","Brazil","Distrito Federal",NA,"Lago Norte, Brasilia.",NA,NA,NA,NA,NA,"Heringer 7517","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2008-05-27 22:02:00-03","MO","MOBOT","1021013","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Ezechias P. Heringer|et al.","1961","9","2","Brazil","Distrito Federal",NA,"Horto do Guara, Brasilia.",NA,NA,NA,NA,NA,"Heringer 8635","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2009-06-26 21:21:00-03","MO","MOBOT","1021022","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Ezechias P. Heringer","1965","10","6","Brazil","Distrito Federal",NA,"Parque Mpio. de Gama, Granja do Tamandua.",NA,NA,NA,NA,NA,"Heringer 10644","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2009-06-26 21:21:00-03","MO","MOBOT","1021032","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1978 (MO)",NA,NA,NA,"Ezechias P. Heringer","1976","9","21","Brazil","Distrito Federal",NA,"Brasilia.","-47.91666","-15.78333",NA,NA,NA,"Heringer 16255","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2009-06-26 21:21:00-03","MO","MOBOT","1021042","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Ezechias P. Heringer","1978","10","18","Brazil","Distrito Federal",NA,"Escola Fazendaria, Brasilia.",NA,NA,NA,NA,NA,"Heringer 17154","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2009-06-26 21:21:00-03","MO","MOBOT","1021052","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Ezechias P. Heringer","1980","9","25","Brazil","Distrito Federal",NA,"Torre de Microondas, Brasilia.",NA,NA,NA,NA,NA,"Heringer 17903","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2008-05-27 22:02:00-03","MO","MOBOT","1021061","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Howard S. Irwin|Thomas R. Soderstrom","1964","10","10","Brazil","Mato Grosso",NA,"70 km N of Xavantina.",NA,NA,NA,NA,NA,"Irwin 6762","South America",NA,NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"541","2008-05-27 22:02:00-03","MO","MOBOT","1021082","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Howard S. Irwin|et al.","1965","8","24","Brazil","Distrito Federal",NA,"Universidade de Brasilia.","-47.91666","-15.78333",NA,NA,NA,"Irwin 7866","South America",NA,NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2008-05-27 22:02:00-03","MO","MOBOT","1021091","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1972 (MO)",NA,NA,NA,"Howard S. Irwin|et al.","1965","9","7","Brazil","Distrito Federal",NA,"Chapada da Contagem, 25 km NE of Brasilia.",NA,NA,NA,NA,NA,"Irwin 8035","South America",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2008-05-27 22:02:00-03","MO","MOBOT","1021102","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Howard S. Irwin|et al.","1965","10","4","Brazil","Distrito Federal",NA,"15 km E of Brasilia.",NA,NA,NA,NA,NA,"Irwin 8945","South America",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2008-05-27 22:02:00-03","MO","MOBOT","1021104","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Howard S. Irwin|et al.","1970","1","21","Brazil","Goiás",NA,"25 km NE de Catalao, Contraforte Central.",NA,NA,NA,NA,NA,"Irwin 25057","South America",NA,NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2008-05-27 22:02:00-03","MO","MOBOT","1021121","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Howard S. Irwin|et al.","1970","3","4","Brazil","Minas Gerais",NA,"5 km W of Corinto.",NA,NA,NA,NA,NA,"Irwin 26944","South America",NA,NA,NA,NA,"725.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2008-05-27 22:02:00-03","MO","MOBOT","1021124","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Howard S. Irwin|et al.",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Irwin 34231","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2008-05-27 22:02:00-03","MO","MOBOT","1021138","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"H.F. Leitao Filho|Martins, *","1977","9","18","Brazil","Minas Gerais",NA,"Alpinopolis.",NA,NA,NA,NA,NA,"Leitão 5966","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2011-02-18 16:40:00-02","MO","MOBOT","1021146","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"A. Loefgren","1908","10",NA,"Brazil",NA,NA,"Sao Jose dos Campos.",NA,NA,NA,NA,NA,"Loefgren 21","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2015-08-10 05:49:00-03","MO","MOBOT","1021156","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry",NA,NA,NA,"Amaro Macedo","1943","6","23","Brazil","Minas Gerais",NA,"Campina Verde.",NA,NA,NA,NA,NA,"Macedo 30","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2015-08-10 05:49:00-03","MO","MOBOT","1021165","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Amaro Macedo","1943",NA,NA,"Brazil","Minas Gerais",NA,"Campos Verde.",NA,NA,NA,NA,NA,"Macedo 61","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2008-05-27 22:02:00-03","MO","MOBOT","1021172","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"MACEDO","1956","10","13","Brazil","Goiás",NA,"Anapolis.",NA,NA,NA,NA,NA,"MACEDO 4657","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2012-04-16 13:56:00-03","MO","MOBOT","1021187","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Geraldo M. Magalhães","1963","9","30","Brazil","Minas Gerais",NA,"Mpio. S. Gotardo. Entre Ibia e S. Gotardo.",NA,NA,NA,NA,NA,"Magalhães 19182","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2008-05-27 22:02:00-03","MO","MOBOT","1021197","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Bassett Maguire|et al.","1963","8","29","Brazil","Mato Grosso",NA,"Brasilia-Acre Highway, 100 km N of Cuiaba en route to Diamantino.",NA,NA,NA,NA,NA,"Maguire 56405","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2008-05-27 22:02:00-03","MO","MOBOT","1021207","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Bassett Maguire|et al.","1963",NA,NA,"Brazil","Minas Gerais",NA,"350-440 km E of Vilhena.",NA,NA,NA,NA,NA,"Maguire 56838","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2008-05-27 22:02:00-03","MO","MOBOT","1021210","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Bassett Maguire|et al.","1963",NA,NA,"Brazil","Goiás",NA,"Federal.",NA,NA,NA,NA,NA,"Maguire 57081","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2008-05-27 22:02:00-03","MO","MOBOT","1021225","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"MEDEIROS","1982","10","2","Brazil","Distrito Federal",NA,"Peninsula Norte, Torre de TV.",NA,NA,NA,NA,NA,"MEDEIROS 8","South America",NA,NA,NA,NA,"1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2014-07-13 20:41:00-03","MO","MOBOT","1021245","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"C.W.H. Mosen",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Mosén 4","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2014-07-13 20:41:00-03","MO","MOBOT","1021254","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"C.W.H. Mosen","1875","12","20","Brazil","Minas Gerais",NA,"Caldas, Rio Verguiho.",NA,NA,NA,NA,NA,"Mosén 4334","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2015-02-25 22:33:00-03","MO","MOBOT","1021266","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"J. Evangelista Oliveira","1938","7","24","Brazil","Minas Gerais",NA,"Serra do Tuauaril, Belo Horizonte.",NA,NA,NA,NA,NA,"Oliveira s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2012-04-12 08:01:00-03","MO","MOBOT","1021269","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Guido F.J. Pabst","1960","7","31","Brazil","Goiás",NA,"Bananal prope Santa Isabel.",NA,NA,NA,NA,NA,"Pabst 5369","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","1021287","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Pereira","1965","10","14","Brazil","Minas Gerais",NA,"Paracatu.",NA,NA,NA,NA,NA,"Pereira 10210","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2008-05-27 22:02:00-03","MO","MOBOT","1021297","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"José R. Pirani|et al.","1981","10","8","Brazil","Minas Gerais",NA,"Santana do Riacho, Serra do Cipo, rodovia Belo Horizonte-Conceicao do Mata Dentro.",NA,NA,NA,NA,NA,"Pirani CFSC-7603","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","1021305","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry (MO)",NA,NA,NA,"Ghillean T. Prance|Nilo T. Silva","1964","9","19","Brazil","Distrito Federal",NA,"Cia Fercal, 30 km E of Brasilia.",NA,NA,NA,NA,NA,"Prance 59068","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2008-05-27 22:02:00-03","MO","MOBOT","1021317","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Ghillean T. Prance|et al.","1973",NA,NA,"Brazil","Minas Gerais",NA,"Road behind Veu da Noiva, Chapada dos Guimaraes.",NA,NA,NA,NA,NA,"Prance 19210","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2008-05-27 22:02:00-03","MO","MOBOT","1021320","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"James A. Ratter|et al.",NA,NA,NA,"Brazil","Goiás",NA,"Reg. Faz. Lagoa Santa, Padre Bernardo, 140 km N of Brasilia.",NA,NA,NA,NA,NA,"Ratter 2431","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-07-08 12:05:00-03","MO","MOBOT","1021336","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Anders F. Regnell","1848",NA,NA,"Brazil","São Paulo",NA,"Camera Verde S. Jose.",NA,NA,NA,NA,NA,"Regnell III-60pp","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"567","2008-05-27 22:02:00-03","MO","MOBOT","1021343","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"REINHARDT","1855",NA,NA,"Brazil",NA,NA,"San Francisco Sertao.",NA,NA,NA,NA,NA,"REINHARDT s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2018-05-07 10:50:00-03","MO","MOBOT","1021353","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Ludwig Riedel","1821","9",NA,"Brazil","Mato Grosso",NA,"Cuyaba, Chapada.",NA,NA,NA,NA,NA,"Riedel 1121","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"569","2009-10-26 23:36:00-02","MO","MOBOT","1021363","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza",NA,NA,NA,NA,"Ludwig Riedel",NA,NA,NA,"Brazil","Mato Grosso",NA,"Cuyaba.","-56.0966666","-15.5961111",NA,NA,NA,"Riedel 1134","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2011-02-22 10:45:00-03","MO","MOBOT","1021371","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex J.F. Souza","A. Gentry, 1973 (MO)",NA,NA,NA,"Alphonse Robert",NA,NA,NA,"Brazil","Minas Gerais",NA,"Santa Anna da Chapada.",NA,NA,NA,NA,NA,"Robert 467","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
