"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"85","2019-11-06 09:56:30-03","UFOP","OUPR","5517","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","DC.","Martins, E.","Martins, E.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,"05",NA,"16",NA,NA,NA
"86","2019-11-06 09:56:30-03","UFOP","OUPR","30861","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","DC.","Versiane, A.F.A.","Pedrosa, L.G.","66","2018","03","25",NA,"Brasil","Minas Gerais","Ouro Preto","Dom Bosco","-43.5080986022949","-20.2875003814697",NA,"Erva",NA,NA,NA,NA,NA,"44599","auto","2018",NA,NA,"03",NA,NA,NA,NA,NA
"87","2020-10-14 10:03:03-03","FURB","FURB","41441","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Oliveira, M","Rodrigues, A.; et al.","327","2012","03","28",NA,"Brasil","Distrito Federal","Brasília","EEJBB, estrada que dá acesso à 100%.","-47.9296989440918","-15.7797002792358",NA,"relevo plano; substrato plintossolo Habitat: campo sujo sazonal Habito: herbáceo; flor rosa com estames roxos","FURB04220","FURB04220",NA,NA,NA,"70570","auto","2012",NA,NA,"03",NA,NA,NA,NA,NA
"88","2020-10-14 10:03:03-03","FURB","FURB","41442","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","Paiva, VF de","Vidal, J.R.B.; et al.","45","2011","05","17",NA,"Brasil","Distrito Federal","Brasília","Lago Sul, Captação II da CAESB.","-47.9296989440918","-15.7797002792358",NA,NA,"FURB30543","FURB30543",NA,NA,NA,"70570","auto","2011",NA,NA,"05",NA,NA,NA,NA,NA
"89","2019-08-16 08:40:05-03","UTFPR","HCF","27562","S","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.","K.F. Rodrigues","G. Hatschbach","77671","2004","06","09",NA,"Brasil","MG","Joaquim Felício","Serra do Cabral, Fazenda da Onça","-44.1721992492676","-17.7574996948242",NA,"ereta, flor rosada. Campo rupestre, turfoso e úmido.",NA,NA,NA,NA,NA,"37503","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:35:04-03","MBM","MBM","68909","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Wurdack, J.J.","Hatschbach, G.","43805",NA,NA,NA,"Southern America","Brazil","Goiás","Ipameri","Ponte Alta, 5km O","-48.1596984863281","-17.7219009399414",NA,NA,"MBM068909","MBM068909",NA,NA,NA,"102542","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:35:04-03","MBM","MBM","26125","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Wurdack, J.J.","Hatschbach, G.","32050",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Cuiabá","São José da Serra","-56.0966987609863","-15.5960998535156",NA,NA,"MBM026125","MBM026125",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:35:04-03","MBM","MBM","335450","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Morais, J.W.","Kozera, C.; et al.; et al.","3126","2006","04","08","Southern America","Brazil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,"Herbácea ereta com flores rosa forte, campo seco.","MBM335450","MBM335450",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:35:04-03","MBM","MBM","86312","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl",NA,"M.C. Garcia Kirbride Jr.","1520",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Córrego da Onça",NA,NA,NA,NA,"MBM086312","MBM086312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:35:04-03","MBM","MBM","34394","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Wurdack, J.J.","Hatschbach, G.","36748",NA,NA,NA,"Southern America","Brazil","Goiás","Alto Paraíso","Rod. GO-12, 5-10km S de Alto Paraíso",NA,NA,NA,NA,"MBM034394","MBM034394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:35:04-03","MBM","MBM","86309","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Wurdack, J.J.","Kirkibride Jr.; J.H.","4722",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Ca. 1,5km W de antenas da Radiobrás",NA,NA,NA,NA,"MBM086309","MBM086309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:35:04-03","MBM","MBM","91132","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Wurdack, J.J.","Kirkibride Jr.; J.H.","5258",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Cabeceira Comprida",NA,NA,NA,NA,"MBM091132","MBM091132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:35:04-03","MBM","MBM","258932","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Candido, C.P.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72078","2001","05","15","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"MBM258932","MBM258932",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:35:04-03","MBM","MBM","240073","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Souza, V.C.","Souza, V.C.; et al.; et al.","22433",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"MBM240073","MBM240073",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:35:04-03","MBM","MBM","205775","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Almeda, F.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66272",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Córrego Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,"MBM205775","MBM205775",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:35:04-03","MBM","MBM","295969","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Rodrigues, K.F.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77671","2004","06","09","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Fazenda da Onça","-44.1721992492676","-17.7574996948242",NA,NA,"MBM295969","MBM295969",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:35:04-03","MBM","MBM","295977","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Rodrigues, K.F.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77617","2004","06","07","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Rio Embaiassaia - Rio Preto","-44.1721992492676","-17.7574996948242",NA,NA,"MBM295977","MBM295977",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:35:04-03","MBM","MBM","259830","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl","Romero, R.","Romero, R.; et al.; et al.","2271","1995","05","14","Southern America","Brazil","Minas Gerais","São Roque de Minas","Estrada para o Retiro das Pedras","-46.3657989501953","-20.2453002929688",NA,NA,"MBM259830","MBM259830",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-04 21:05:33-03","MNHN","RECOLNAT_MNHN_P","P05317384","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317384' target='other'> <mi>dwc_moreinfo</mi></a>","P05317384","P05317384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2426",NA
"104","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317387","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317387' target='other'> <mi>dwc_moreinfo</mi></a>","P05317387","P05317387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317390","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317390' target='other'> <mi>dwc_moreinfo</mi></a>","P05317390","P05317390_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"591",NA
"106","2015-09-04 21:07:23-03","MNHN","RECOLNAT_MNHN_P","P05317410","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317410' target='other'> <mi>dwc_moreinfo</mi></a>","P05317410","P05317410_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4722",NA
"107","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317388","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Sastre, C.",NA,"1971","4","8",NA,"Brasil","Distrito Federal",NA,"Reserva Nacional, região do Paixão (Licuri).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317388' target='other'> <mi>dwc_moreinfo</mi></a>","P05317388","P05317388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1093",NA
"108","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317389","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Glaziou, A.",NA,"1895","3","3",NA,"Brasil",NA,NA,"Goyaz, bords du Rio Bananal.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317389' target='other'> <mi>dwc_moreinfo</mi></a>","P05317389","P05317389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317391","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317391' target='other'> <mi>dwc_moreinfo</mi></a>","P05317391","P05317391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317392","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Glaziou, A.",NA,"1889","4","19",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317392' target='other'> <mi>dwc_moreinfo</mi></a>","P05317392","P05317392_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17516",NA
"111","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317393","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317393' target='other'> <mi>dwc_moreinfo</mi></a>","P05317393","P05317393_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"591",NA
"112","2015-09-04 21:07:21-03","MNHN","RECOLNAT_MNHN_P","P05317394","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Glaziou, A.",NA,"1892","4","9",NA,"Brasil","Minas Gerais",NA,"Diamantina, à Formação.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317394' target='other'> <mi>dwc_moreinfo</mi></a>","P05317394","P05317394_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19278",NA
"113","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317395","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Glaziou, A.",NA,"1889","4","19",NA,"Brasil","Minas Gerais",NA,"Mogy das Cruzes.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317395' target='other'> <mi>dwc_moreinfo</mi></a>","P05317395","P05317395_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17516",NA
"114","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317396","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317396' target='other'> <mi>dwc_moreinfo</mi></a>","P05317396","P05317396_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"802",NA
"115","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317397","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Gardner",NA,"1841","1","1",NA,"Brasil","Goiás",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317397' target='other'> <mi>dwc_moreinfo</mi></a>","P05317397","P05317397_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4148",NA
"116","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317402","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Philcox, D.|Onishi, E.",NA,"1968","5","30",NA,"Brasil","Distrito Federal",NA,"Fazenda Agua Limpa, 25km SSE Brasília.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317402' target='other'> <mi>dwc_moreinfo</mi></a>","P05317402","P05317402_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4897",NA
"117","2015-09-04 21:09:26-03","MNHN","RECOLNAT_MNHN_P","P05317453","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317453' target='other'> <mi>dwc_moreinfo</mi></a>","P05317453","P05317453_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 131",NA
"118","2015-09-04 21:09:26-03","MNHN","RECOLNAT_MNHN_P","P05317454","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317454' target='other'> <mi>dwc_moreinfo</mi></a>","P05317454","P05317454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163",NA
"119","2015-09-04 21:09:26-03","MNHN","RECOLNAT_MNHN_P","P05317455","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Regnell",NA,"1843","9","6",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317455' target='other'> <mi>dwc_moreinfo</mi></a>","P05317455","P05317455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"II 114",NA
"120","2015-09-04 21:09:26-03","MNHN","RECOLNAT_MNHN_P","P05317456","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Widgren",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317456' target='other'> <mi>dwc_moreinfo</mi></a>","P05317456","P05317456_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"508",NA
"121","2015-09-04 21:09:27-03","MNHN","RECOLNAT_MNHN_P","P05317457","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Guillemin",NA,"1839","2","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317457' target='other'> <mi>dwc_moreinfo</mi></a>","P05317457","P05317457_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"572",NA
"122","2015-09-04 21:09:27-03","MNHN","RECOLNAT_MNHN_P","P05317458","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Maas, P.J.M.|Westra, L.Y.Th.",NA,"1979","11","13",NA,"Guyane française",NA,NA,"Pakaraima Mts., Kako Amerindian village, Kako R.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317458' target='other'> <mi>dwc_moreinfo</mi></a>","P05317458","P05317458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4416",NA
"123","2015-09-04 21:09:27-03","MNHN","RECOLNAT_MNHN_P","P05317459","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317459' target='other'> <mi>dwc_moreinfo</mi></a>","P05317459","P05317459_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-09-04 21:09:27-03","MNHN","RECOLNAT_MNHN_P","P05317460","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317460' target='other'> <mi>dwc_moreinfo</mi></a>","P05317460","P05317460_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-09-04 21:09:27-03","MNHN","RECOLNAT_MNHN_P","P05317463","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317463' target='other'> <mi>dwc_moreinfo</mi></a>","P05317463","P05317463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411",NA
"126","2015-09-04 21:09:27-03","MNHN","RECOLNAT_MNHN_P","P05317464","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317464' target='other'> <mi>dwc_moreinfo</mi></a>","P05317464","P05317464_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 326",NA
"127","2015-09-04 21:09:28-03","MNHN","RECOLNAT_MNHN_P","P05317465","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317465' target='other'> <mi>dwc_moreinfo</mi></a>","P05317465","P05317465_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 326",NA
"128","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317399","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Glaziou, A.",NA,"1892","4","9",NA,"Brasil","Minas Gerais","Diamantina","À Formação.","-43.6002998352051","-18.2493991851807","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317399' target='other'> <mi>dwc_moreinfo</mi></a>","P05317399","P05317399_01",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,"19278",NA
"129","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317398","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Glaziou, A.",NA,"1895","4","26",NA,"Brasil","Distrito Federal","Brasília","Entre les Rio Torto et Bananal.","-47.9296989440918","-15.7797002792358","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317398' target='other'> <mi>dwc_moreinfo</mi></a>","P05317398","P05317398_01",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"21333",NA
"130","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317400","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Glaziou, A.",NA,"1895","4","2",NA,"Brasil","Distrito Federal","Brasília","Goyaz, entre les Rio Torto et Bananal.","-47.9296989440918","-15.7797002792358","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317400' target='other'> <mi>dwc_moreinfo</mi></a>","P05317400","P05317400_01",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"21333",NA
"131","2015-09-04 21:07:22-03","MNHN","RECOLNAT_MNHN_P","P05317401","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Siphanthera","cordata","Siphanthera cordata","Pohl ex DC.",NA,"Hatschbach, G.",NA,"1973","2","4",NA,"Brasil","Minas Gerais","Três Corações","Rod. 3 Corações - S. Tomé das Letras.","-45.2532997131348","-21.6968994140625","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317401' target='other'> <mi>dwc_moreinfo</mi></a>","P05317401","P05317401_01",NA,NA,NA,"22974","auto",NA,NA,NA,NA,NA,NA,NA,"31216",NA
"132","2020-10-01 14:23:55-03","JBB","HEPH","14299","S","Plantae","Dicotyledon","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","(Kunth) A.DC.","Munhoz, CBR","Munhoz, CBR","686","1998","04","25","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Buriti Sozinho 10km a direita de Alto Paraíso sentido São Jorge","-47.621944","-14.169444",NA,NA,NA,NA,"106","106",NA,NA,NA,"1998","-47.621944","-14.169444",NA,NA,NA,NA,NA,NA
"133","2020-10-01 14:23:55-03","JBB","HEPH","14952","S","Plantae","Dicotyledon","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","(Kunth) A.DC.","Oliveira, MS","Ramos, AE; Jesus, FPR de","1295","1999","05","18","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, próximo a área de lazer","-47.85","-15.866667",NA,NA,NA,NA,"1025","1025",NA,NA,NA,"2004","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"134","2020-10-01 14:23:55-03","JBB","HEPH","17533","S","Plantae","Dicotyledon","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","(Kunth) A.DC.","Fonseca, ML","Fonseca, ML","2688","2001","05","15","Southern America","Brasil","Bahia","Cocos","Fazenda Trijunção Ponto 3","-45.945833","-14.776944",NA,NA,NA,NA,"830","830",NA,NA,NA,"2001","-45.945833","-14.776944",NA,NA,NA,NA,NA,NA
"135","2020-10-01 14:23:55-03","JBB","HEPH","17644","S","Plantae","Dicotyledon","Myrtales","Melastomataceae","Siphanthera","cordata","Siphanthera cordata","(Kunth) A.DC.","Oliveira, MS","Jesus, FPR de","156","2002","03","03","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília área do Poção","-47.85","-15.866667",NA,NA,NA,NA,"1025","1025",NA,NA,NA,"2004","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
