"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"451","2021-01-26 13:56:52-03","IMA","MAC","44577","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota; V.G.Ramalho","2009","10","04",NA,"Brasil",NA,NA,"Arbusto ca. 2,5 m de altura. Estéril.; Mata Atlântica.","MAC0044577",NA,NA,"(Netto) Lundell","E.C.O.Chagas","6081","Alagoas","São Sebastião","Fazenda Indiana.","-36.55419921875","-9.93360996246338",NA,NA,NA,"2009","10","04",NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA,NA
"452","2021-01-26 13:56:52-03","IMA","MAC","43461","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota","2009","08","15",NA,"Brasil",NA,NA,"Arbusto ca. 3 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0043461",NA,NA,"(Netto) Lundell","E.C.O.Chagas","4965","Alagoas","Tanque D'Arca","Morro do Cruzeiro.","-36.4328002929688","-9.53194046020508",NA,NA,NA,"2009","08","15",NA,NA,NA,"13503","auto",NA,NA,NA,NA,NA,NA
"453","2021-01-26 13:56:52-03","IMA","MAC","50525","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota","2010","11","20",NA,"Brasil",NA,NA,"Árvore ca. 7 m de altura. Botões ferrugíneos.; Mata Atlântica.","MAC0050525",NA,NA,"(Netto) Lundell","E.C.O.Chagas","9564","Alagoas","Tanque D'Arca","RPPN Cachoeira.","-36.4328002929688","-9.53194046020508",NA,NA,NA,"2010","11","20",NA,NA,NA,"13503","auto",NA,NA,NA,NA,NA,NA
"454","2021-01-26 13:56:52-03","IMA","MAC","46067","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota","2010","02","06",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Estéril.; Agreste.","MAC0046067",NA,NA,"(Netto) Lundell","E.C.O.Chagas","7571","Alagoas","Taquarana","Serra da Itapaiuna.","-36.497200012207","-9.64500045776367",NA,NA,NA,"2010","02","06",NA,NA,NA,"13261","auto",NA,NA,NA,NA,NA,NA
"455","2021-01-26 13:56:52-03","IMA","MAC","44392","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota; V.G.Ramalho","2009","10","03",NA,"Brasil",NA,NA,"Árvore ca. 4,5 m de altura. Estéril.; Mata Atlântica.","MAC0044392",NA,NA,"(Netto) Lundell","E.C.O.Chagas","5896","Alagoas","Teotônio Vilela","Usina Seresta, Madeiras.","-36.3527984619141","-9.90528011322021",NA,NA,NA,"2009","10","03",NA,NA,NA,"19436","auto",NA,NA,NA,NA,NA,NA
"456","2021-01-26 13:56:52-03","IMA","MAC","45610","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota","2010","01","28",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Flores cremes. Frutos roxos.; Mata Atlântica.","MAC0045610",NA,NA,"(Netto) Lundell","E.C.O.Chagas","7114","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"2010","01","28",NA,NA,NA,"18701","auto",NA,NA,NA,NA,NA,NA
"457","2021-01-26 13:56:52-03","IMA","MAC","64359","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","A.P.N.Prata; M.C.S.Mota, EBAlbuquer","2018","01","25",NA,"Brasil",NA,NA,"Arbusto com 2m de altura, botões florais castanhos.; Caatinga.","MAC0064359",NA,NA,"(Netto) Lundell","M.C.S.Mota","3873","Alagoas","Maravilha","Serra da Caiçara, Pedra do Engenho.","-37.3325","-9.166667",NA,NA,NA,"2018","01","25","-37.3325","-9.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-01-26 13:56:52-03","IMA","MAC","38428","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota; L.M.Leão","2009","04","24",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Estéril.; Caatinga.","MAC0038428",NA,NA,"(Netto) Lundell","E.C.O.Chagas","3140","Alagoas","Água Branca","Morro do Craunã.","-37.9361000061035","-9.26082992553711",NA,NA,NA,"2009","04","24",NA,NA,NA,"18309","auto",NA,NA,NA,NA,NA,NA
"459","2021-01-26 13:56:52-03","IMA","MAC","38261","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota; L.M.Leão","2009","04","23",NA,"Brasil",NA,NA,"Árvore ca. 4 m de altura. Estéril.; Caatinga.","MAC0038261",NA,NA,"(Netto) Lundell","E.C.O.Chagas","2973","Alagoas","Inhapi","Serra do Grude.","-37.7486000061035","-9.22138977050781",NA,NA,NA,"2009","04","23",NA,NA,NA,"22926","auto",NA,NA,NA,NA,NA,NA
"460","2021-01-26 13:56:52-03","IMA","MAC","45441","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota","2010","01","21",NA,"Brasil",NA,NA,"Arbusto ca. 3 m de altura. Flores cremes.; Mata Atlântica.","MAC0045441",NA,NA,"(Netto) Lundell","E.C.O.Chagas","6945","Alagoas","Maribondo","Fazenda Boca da Mata.","-36.3053016662598","-9.57721996307373",NA,NA,NA,"2010","01","21",NA,NA,NA,"12497","auto",NA,NA,NA,NA,NA,NA
"461","2021-01-26 13:56:52-03","IMA","MAC","50895","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota","2011","01","18",NA,"Brasil",NA,NA,"Arbusto ca. 3,5 m de altura. Flores ferrugíneas, femininas.; Mata Atlântica.","MAC0050895",NA,NA,"(Netto) Lundell","E.C.O.Chagas","9927","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,NA,"2011","01","18",NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA
"462","2021-01-26 13:56:52-03","IMA","MAC","45063","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Chagas-Mota; S.Brasileiro","2009","11","28",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Estéril.; Mata Atlântica.","MAC0045063",NA,NA,"(Netto) Lundell","E.C.O.Chagas","6567","Alagoas","Viçosa","Serra Dois Irmãos.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"2009","11","28",NA,NA,NA,"18701","auto",NA,NA,NA,NA,NA,NA
"463","2014-11-06 16:18:10-02","UFPB","EAN","591","S","Plantae","Nyctaginaceae","Torrubia","noxia","Torrubia noxia",NA,"1947","01",NA,NA,"Brasil",NA,NA,"Árvore; flores brancas amareladas..Habitat: Lugares altos e pouco úmidos.",NA,NA,NA,"(Netto) Standl.",NA,NA,"Pernambuco","Nazaré da Mata",NA,"-35.2278","-7.74167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9456","auto",NA,NA,NA,NA,NA,NA
"464","2021-02-09 10:13:39-03","UENF","HUENF","1713","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Moreno, M.R.; Nascimento, M.T.","1997","07","24",NA,"Brasil",NA,NA,NA,"HUENF00001715",NA,NA,"(Netto) Lundell",NA,"595","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","38","38",NA,NA,NA,NA,"41º47'49''W","21º50'49''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-03-01 11:49:43-03","UFPE","UFP","77707","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Pessoa, E; Louzada, RB; Queiroz, R; Cavalcanti, D; Lucena, D; Aguiar, JN","2014","08","06",NA,"Brasil",NA,NA,"Arvoreta de 4m com flores alvas.","UFP077707",NA,NA,"(Netto)","Pessoa, E","1258","Sergipe","Capela",NA,"-37.0527992248535","-10.5032997131348",NA,NA,NA,"2014","08",NA,NA,NA,NA,"19889","auto",NA,NA,NA,NA,NA,NA
"466","2021-03-01 11:49:43-03","UFPE","UFP","56825","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Amaral, C; Santos, E","1998","03","20",NA,"Brasil",NA,NA,"Árvore, 5 m, início de frutificação com flores envelhecidas, pétalas verdes e quando envelhecidas com borda vermelha.; Borda da trilha da mata.","UFP056825",NA,NA,"(Netto)",NA,"71","Sergipe","São Cristovão",NA,"-37.2064018249512","-11.0146999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23587","auto",NA,NA,NA,NA,NA,NA
"467","2019-08-02 10:21:41-03","CPATSA","HTSA","1421","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Fotius, G.","1989","09","21",NA,"Brasil",NA,NA,"Árvore. Fl1. Fl2. Alt.: 5-7m. Casca cinza manchada de branco. Flor amarelo creme bracteas castanho ferruginoso. Planta sem folha nesta época.; Areia vermelha de encosta de serra.",NA,NA,NA,"(Netto) Lundell","Belo, D.","4255","Bahia","Casa Nova","21 Km Pau a Pique/BA para BR 235.","-42.166667","-9.8925",NA,NA,NA,"1996","01","31","-42.166667","-9.8925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-03-10 11:23:20-03","CPATSA","HTSA","7686","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Fontana, A.P.; Santos, J.M. dos","2017","01","20",NA,"Brasil",NA,NA,"Arbórea, ca. 5m. Flores ferrugíneas. Frutos imaturos verdes. Nome Popular: Pau-piranha.; Caatinga",NA,NA,NA,"(Netto) Lundell","Fontana, A.P.","4319","Pernambuco","Salgueiro","Serra das Torres, Topo da serra. Caatinga arbustiva arbórea com afloramentos de rocha granítica.","-39.25","-8.1425",NA,NA,NA,"2017","01","20","-39.25","-8.1425",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-03-11 09:56:16-03","CPATSA","HTSA","8025","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Lima, L.F.; Santos, J.M. dos","2018","08","01",NA,"Brasil",NA,NA,"Arbusto com ca. de 2m de altura.; caatinga",NA,NA,NA,"(Netto) Lundell","Lima, L.F.","1131","Paraíba","São José de Piranhas","Reservatório Morros, Transeto 3, parcela 1.","-38.341944","-6.573889","398","398",NA,"2018","09","20","-38.341944","-6.573889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-09-12 05:00:02-03","US","US","2967433","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","H. S. Irwin, R. Souza & R. G. P. Santos","1965","11","26","South America - Neotropics","Brazil",NA,NA,NA,"US01341195",NA,"Caryophyllales","(Netto) Lundell",NA,"10688","Distrito Federal",NA,"ca. 12 km W of Taguatinga on road to Brasílândia",NA,NA,"1250",NA,"US01341195_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"471","2020-09-12 05:00:02-03","US","US","2195930","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","A. Macedo","1944","9","17","South America - Neotropics","Brazil",NA,NA,NA,"US01341199",NA,"Caryophyllales","(Netto) Lundell",NA,"509","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,"US01341199_01",NA,NA,NA,NA,NA,NA,"50022","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"472","2020-09-12 05:00:02-03","US","US","1484861","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","B. J. Pickel","1933","1","24","South America - Neotropics","Brazil",NA,NA,NA,"US01341200",NA,"Caryophyllales","(Netto) Lundell",NA,"3249","Pernambuco",NA,"Tapera. In Thicket",NA,NA,NA,NA,"US01341200_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"473","2020-09-12 05:00:02-03","US","US","3096148","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","B. Maguire, J. M. Pires, C. K. Maguire & N. T. Silva","1963","8","29","South America - Neotropics","Brazil",NA,NA,NA,"US01341197",NA,"Caryophyllales","(Netto) Lundell",NA,"56390","Mato Grosso",NA,"100km north of Cuiabá, en route to Diamantino",NA,NA,"200","400","US01341197_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"474","2020-09-12 05:00:02-03","US","US","2248282","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","L. Smith & A. Magnanini","1956","10","17","South America - Neotropics","Brazil",NA,NA,NA,"US01341198",NA,"Caryophyllales","(Netto) Lundell",NA,"s.n.","Goiás","Anápolis","Est. Exp.","-48.9528007507324","-16.3267002105713",NA,NA,"US01341198_01",NA,NA,NA,NA,NA,NA,"31830","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"475","2020-09-12 05:00:02-03","US","US","3321161","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","G. Hatschbach","1995","10","19","South America - Neotropics","Brazil",NA,NA,NA,"US01341188",NA,"Caryophyllales","(Netto) Lundell",NA,"63542","Mato Grosso",NA,"Rod. MT-251, 1,5 km do trevo para a Chapada dos Guimarães",NA,NA,NA,NA,"US01341188_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"476","2020-09-12 05:00:02-03","US","US","2929082","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","B. A. S. Pereira","1981","10","2","South America - Neotropics","Brazil",NA,NA,NA,"US01341190",NA,"Caryophyllales","(Netto) Lundell",NA,"73","Distrito Federal",NA,"Reserva Ecológica do IBGE",NA,NA,NA,NA,"US01341190_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"477","2020-09-12 05:00:02-03","US","US","2967429","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","H. S. Irwin, R. Souza & R. G. P. Santos","1965","11","19","South America - Neotropics","Brazil",NA,NA,NA,"US01341196",NA,"Caryophyllales","(Netto) Lundell",NA,"10514","Goiás",NA,"Serra do Rio Preto. Cerrado and lake margin in Minas Gerais, 25km. E. of Cabeceiras (ca. 4km. E. of Goiás-Minas Gerais border)",NA,NA,"1000",NA,"US01341196_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"478","2020-09-12 05:00:02-03","US","US","3247752","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","G. T. Prance, E. Lleras & D. F. Coêlho","1973","10","15","South America - Neotropics","Brazil",NA,NA,NA,"US01341194",NA,"Caryophyllales","(Netto) Lundell",NA,"19003","Mato Grosso","Chapada dos Guimarães","Vicinity of Colegio Buriti, Chapada dos Guimarães","-55.749698638916","-15.460599899292","720",NA,"US01341194_01",NA,NA,NA,NA,NA,NA,"107042","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"479","2020-09-12 05:00:02-03","US","US","3372163","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","R. Marquete & R. C. Mendonça","1997","10","28","South America - Neotropics","Brazil",NA,NA,NA,"US01341187",NA,"Caryophyllales","(Netto) Lundell",NA,"2833","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.8572","-15.9453","1135",NA,"US01341187_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"480","2020-09-12 05:00:02-03","US","US","3080582","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","B. A. S. Pereira","1983","10","4","South America - Neotropics","Brazil",NA,NA,"Cleared Leaf Collection nº 1002,1003 annotated August, 1992.","US01341189",NA,"Caryophyllales","(Netto) Lundell",NA,"802","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,"US01341189_01",NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"481","2020-09-12 05:00:02-03","US","US","2926743","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. E. Heringer Salles","1977","9","20","South America - Neotropics","Brazil",NA,NA,NA,"US01341193",NA,"Caryophyllales","(Netto) Lundell",NA,"83","Distrito Federal","Brasília","Reserva Ecológica do Roncador. Picada R5","-47.9296989440918","-15.7797002792358",NA,NA,"US01341193_01",NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"482","2020-09-12 05:00:02-03","US","US","2955811","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","E. P. Heringer","1980","2","25","South America - Neotropics","Brazil",NA,NA,NA,"US01341192",NA,"Caryophyllales","(Netto) Lundell",NA,"17851","Distrito Federal","Brasília","Catatetinho","-47.9296989440918","-15.7797002792358",NA,NA,"US01341192_01",NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"483","2020-09-12 05:00:02-03","US","US","1114874","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","A. F. M. Glaziou",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01341201",NA,"Caryophyllales","(Netto) Lundell",NA,"s.n.","Minas Gerais",NA,NA,NA,NA,NA,NA,"US01341201_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"484","2020-09-12 05:00:02-03","US","US","3281473","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","J. H. Kirkbride","1980","8","19","South America - Neotropics","Brazil",NA,NA,NA,"US01341191",NA,"Caryophyllales","(Netto) Lundell",NA,"3609","Distrito Federal",NA,"Perto de Escola Fazendária","-47.82","-15.87","1130",NA,"US01341191_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"485","2020-09-12 05:00:02-03","US","US","272966","PreservedSpecimen","Plantae","Nyctaginaceae","Pisonia","psammophila","Pisonia psammophila","A. Regnell",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01341142",NA,"Caryophyllales","Mart.",NA,"s.n.","Minas Gerais","Uberaba","Prov. Minas Geraes","-47.9319000244141","-19.7483005523682",NA,NA,"US01341142_01",NA,NA,NA,NA,NA,NA,"73879","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"486","2020-09-02 16:34:12-03","Cenargen","CEN","59586","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Glocimar Pereira-Silva","2004","09","24",NA,"Brasil","Exsicatas",NA,"Anteras amarelas.","CEN00059586",NA,NA,"(Netto) Lundell",NA,"9192","GO","LUZIANIA","Margem esquerda do rio Descoberto - Ponto1 da fitossociologia, parcela 2.","-48.223611","-16.305","820","820","CEN00059586",NA,NA,NA,"-48.223611","-16.305",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"487","2020-09-02 16:34:12-03","Cenargen","CEN","104933","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Matheus Santos Martins","2018","01","03",NA,"Brasil","Exsicatas",NA,"Doação da Flora do Brasil - Mato Grosso do Sul.","CEN00104933",NA,NA,"(Netto) Lundell","M. S. Martins","7","MS","TRES LAGOAS","Fragmento de Cerradão (CER_4) dentro da fazenda Barra do Moeda, propriedade da FIBRIA Celulose - Unidade Três Lagoas.","-51.786111","-21.031666",NA,NA,"CEN00104933",NA,NA,NA,"-51.786111","-21.031666",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"488","2020-09-02 16:34:12-03","Cenargen","CEN","96532","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Bernardo Rocha Teixeira","2008","10","22",NA,"Brasil","Exsicatas",NA,"Face abaxial e ráquis, marrom clara.","CEN00096532",NA,NA,"(Netto) Lundell","J. B. Pereira","232","DF","BRASILIA","Fazenda Sucupira. Mata do Riacho Fundo.","48.0122222","-15.905833",NA,NA,"CEN00096532","2015","06",NA,"48.0122222","-15.905833",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"489","2020-09-02 16:34:12-03","Cenargen","CEN","59591","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Glocimar Pereira-Silva","2004","09","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00059591",NA,NA,"(Netto) Lundell",NA,"9197","GO","LUZIANIA","Margem esquerda do rio Descoberto - Ponto1 da fitossociologia, parcela 1.","-48.223611","-16.305","820","820","CEN00059591",NA,NA,NA,"-48.223611","-16.305",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"490","2020-09-02 16:34:12-03","Cenargen","CEN","108757","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Marcelo Fragomeni Simon","2018","08","20",NA,"Brasil","Exsicatas",NA,"Árvore 8 m. Folhas novas. Em botão. Monitoramento da flora. Indivíduo 245.","CEN00108757",NA,NA,"(Netto) Lundell","M. Simon","3337","GO","ALTO PARAISO DE GOIAS","P. N. Chapada dos Veadeiros, parcela de monitoramento da Biodiversidade - ICMBio. Acesso na entrada para a escola Bona Espero, 13 km N.","-47.638888","-14.067777","1200","1200","CEN00108757","2018","09",NA,"-47.638888","-14.067777",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"491","2020-09-02 16:34:12-03","Cenargen","CEN","110136","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Carlos Romero Martins","2018","09","16",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00110136",NA,NA,"(Netto) Lundell","B. M. T. Walter","3058","DF","BRASILIA","Parque Nacional de Brasília - mata do Córrego Cristal Água, entrono da trilha Cristal Água.","-47.943055","-15.726388",NA,NA,"CEN00110136","2019","07",NA,"-47.943055","-15.726388",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"492","2020-09-02 16:34:12-03","Cenargen","CEN","114841","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","A. S. Lima - UB","2013","10","17",NA,"Brasil","Exsicatas",NA,"Com fruto (carpoteca). Doação do Herbário UB.","CEN00114841",NA,NA,"(Netto) Lundell","A. S. Lima - UB","179","DF","BRASILIA","INMET - Intituto Nacional de Meteorologia.","-47.923611","-15.793333","1160","1160","CEN00114841","2013","12",NA,"-47.923611","-15.793333",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"493","2020-09-02 16:34:12-03","Cenargen","CEN","22628","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Bruno Machado Teles Walter","1995","09","07",NA,"Brasil","Exsicatas",NA,"Inflorescência verde. Filetes creme. Anteras creme-escuro. Área de influencia do AHE Serra da Mesa.","CEN00022628",NA,NA,"(Netto) Lundell","B. M. T. Walter","2572","GO","MINACU","Estrada de acesso ao porto do Rubão (indo para área indigena). Sul de Minaçu, indo para o rio Tocantins.","-48.216666","-13.65","510","510","CEN00022628","1995","09",NA,"-48.216666","-13.65",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"494","2020-09-02 16:34:12-03","Cenargen","CEN","31641","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Bruno Machado Teles Walter","1996","09","05",NA,"Brasil","Exsicatas",NA,"Coletada na borda da Mata. Folhas discolores (creme-esbranquiçada na face abaxial e verde na adaxial). Ramos e gemas ferrugineas. Botões florais verdes.","CEN00031641",NA,NA,"(Netto) Lundell","A. Furlan","3463","DF","BRASILIA","Fazenda Sucupira (EMBRAPA-CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo (Núcleo Bandeirante).","-48.016666","-15.916666","1080","1080","CEN00031641","2001","01",NA,"-48.016666","-15.916666",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"495","2020-09-02 16:34:12-03","Cenargen","CEN","74587","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Eduarda Barreto Andrade Dias","2006","09","13",NA,"Brasil","Exsicatas",NA,NA,"CEN00074587",NA,NA,"(Netto) Lundell","A. M. Silveira","74","DF","BRASILIA","Parque Nacional de Brasília.","-47.993333","-15.638055","1131","1131","CEN00074587","2007","01",NA,"-47.993333","-15.638055",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"496","2020-09-02 16:34:12-03","Cenargen","CEN","77841","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Bruno Machado Teles Walter","2010","09","30",NA,"Brasil","Exsicatas",NA,"Folhas discolores( face adaxial verde e face abaxial com pulvurulência de coloração marrom-vinácea).","CEN00077841",NA,NA,"(Netto) Lundell","B. M. T. Walter","5985","DF","BRASILIA","Gama. Próximo à entrada norte do Gama, mancha de cerrado á direita, sentido Catetinho Gama. Próximo a captação da CAESB.","-48.05","-15.991111","1200","1200","CEN00077841","2010","09",NA,"-48.05","-15.991111",NA,NA,NA,NA,NA,NA,NA,NA,"5"
"497","2020-09-02 16:34:12-03","Cenargen","CEN","43734","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Glocimar Pereira-Silva","2001","09","29",NA,"Brasil","Exsicatas",NA,NA,"CEN00043734",NA,NA,"(Netto) Lundell","B. M. T. Walter","5445","DF","BRASILIA","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28, lago sul.","-47.9296989440918","-15.7797002792358","1030","1030","CEN00043734",NA,NA,NA,"-4780722.0","-1580306.0",NA,"70570","auto",NA,NA,NA,NA,NA,"4"
"498","2020-09-02 16:34:12-03","Cenargen","CEN","51393","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","José Floriano Barêa Pastore","2002","09","14",NA,"Brasil","Exsicatas",NA,NA,"CEN00051393",NA,NA,"(Netto) Lundell","Maurício Figueira","73","GO","APARECIDA DE GOIANIA",NA,"-49.2439002990723","-16.823299407959",NA,NA,"CEN00051393","2020","03",NA,NA,NA,NA,"14888","auto",NA,NA,NA,NA,NA,"3"
"499","2020-09-02 16:34:12-03","Cenargen","CEN","30273","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Glocimar Pereira-Silva","1996","08","28",NA,"Brasil","Exsicatas",NA,"Botões florais verdes.","CEN00030273",NA,NA,"(Netto) Lundell","Maurício Figueira","3597","GO","CALDAS NOVAS","Rodovia Caldas Novas - Ipameri; 1 km Oeste do Ribeirão Pirapitinga.","-48.625","-17.74169921875","650","650","CEN00030273","2020","03",NA,"-4863333.0","-1771667.0",NA,"36612","auto",NA,NA,NA,NA,NA,"6"
