"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"234","2021-03-04 11:05:19-03","UFRB","HURB","22671","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","2018","10","24","Brasil","Bahia","Maragojipe","Salaminas do Putumuju;","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,"HURB000022671",NA,"215",NA,NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-04 11:05:19-03","UFRB","HURB","17258","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth",NA,"Almeida, T.","2016","04","19","Brasil","Bahia","Salvador","Ipitanga; APA Joanes","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"P216 A4. <ll>dwc_commonname:</ll> Coração de nego","HURB000017258",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-15 15:30:33-03","UNESP-RC","HRCB","54880","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Teixeira, A. de P.","Teixeira, A. de P.","2007","09","19","Brasil","São Paulo","Cristais Paulistas","Fazenda Tamboril","-47.432911","-20.432778","47º25'58.48W","20º25'58S","980","980","Árvore encontrada na borda da floresta, 8m, corola roxa e alva",NA,NA,"273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","01",NA,NA,NA,NA,NA
"237","2020-06-15 15:30:33-03","UNESP-RC","HRCB","256","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Biral, L.","Shepherd, G.J.","1977","09","08","Brasil","Espírito Santo","Vale de Pancas","Ca. De 40 km noroeste de Colatina",NA,NA,NA,NA,"50","50","Árvore de 6m; flores lilás escuro com mancha cor de chumbo na base do estandarte",NA,NA,"5878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA
"238","2020-06-15 15:30:33-03","UNESP-RC","HRCB","28660","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Hoehne, W.","1941","10","10","Brasil","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Angelim",NA,NA,"13177",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-06-15 15:30:33-03","UNESP-RC","HRCB","17626","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia var.ormosioides","Benth.","Garcia, F.C.P.","Assis, M.A.","1994","08","30","Brasil","São Paulo","Ubatuba","Km 08 da Rodovia Rio/Santos","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arvoreta 3m. Botões rosa com cálice castanho",NA,NA,"439",NA,NA,NA,NA,NA,"34265","auto","var.ormosioides",NA,NA,NA,NA,NA,NA,NA,NA
"240","2017-11-24 14:10:43-02","UFLA","ESAL","12994","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-11-24 14:10:43-02","UFLA","ESAL","12218","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso(Macaia)","Mata Botelho",NA,NA,NA,NA,NA,NA,"árvore; 5,0; ; 3 cm; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-11-24 14:10:43-02","UFLA","ESAL","12440","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Gavilanes, ML; et al.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"árvore; 2,5; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-11-24 14:10:43-02","UFLA","ESAL","12441","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Fazenda Botelho",NA,NA,NA,NA,NA,NA,"árvore; 10,0; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2018-10-09 16:31:21-03","UFLA","ESAL","7790","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 4,0; roxa;; floresta",NA,NA,"2.137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-11-24 14:10:43-02","UFLA","ESAL","9018","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","J. Y. Tamashiro","Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"11","11","arvoreta; 2,5; ;; campo rupestre",NA,NA,"s.n.",NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-11-24 14:10:43-02","UFLA","ESAL","11254","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","M. L. Gavilanes","Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Estância","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,"arbusto; 2,6; ;; campo rupestre",NA,NA,"4.741",NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-11-24 14:10:43-02","UFLA","ESAL","12221","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Gavilanes, ML; et al.",NA,NA,NA,"Brasil","Minas Gerais","São João Del Rei","Cabeça de Formiga","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"arvoreta; 2,5; arroxeada;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-11-24 14:10:43-02","UFLA","ESAL","15844","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Richieri Sartori","Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro dos Farias","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"árvore; 8 m; ;; floresta",NA,NA,"s.n.",NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2018-10-09 16:31:21-03","UFLA","ESAL","1174","S","Plantae","Fabaceae","Andira","anthelminthica","Andira anthelminthica","Benth","Biológico-SP","Heringer, EP",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"; ; ;",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-12-19 11:18:48-03","UFG","UFG","45808","S","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Tamashiro, J.Y.","Silva, F.C.; Soares & Silva, L.H.","1988","11","21","Brasil","Paraná","Porto Rico",NA,"-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"UFG0045808",NA,"8729",NA,NA,NA,NA,NA,"18063","auto",NA,NA,"1999","01","01",NA,NA,NA,NA
"251","2021-01-26 13:54:28-03","IMA","MAC","62441","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","M.C.S.Mota","M.C.S.Mota; J.W.A.Silva","2012","12","05","Brasil","Alagoas","Murici","Estação Ecológica de Murici, Fazenda Bananeiras.","-35.943328","-9.306669","-35.943328","-9.306669",NA,NA,"Árvore ca. 5 m de alt. Em leito de riacho. Flores róseas. Frutos imaturos.; Mata Atlântica.","MAC0062441",NA,"11848",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","12","05",NA,NA,NA,NA
"252","2021-01-26 13:54:28-03","IMA","MAC","42626","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","E.C.O.Chagas","Chagas-Mota","2009","06","25","Brasil","Alagoas","Quebrangulo","Serra das Guaribas.","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"Árvore ca. 6 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0042626",NA,"4146",NA,NA,NA,NA,NA,"16583","auto",NA,NA,"2009","06","25",NA,NA,NA,NA
"253","2021-01-26 13:54:28-03","IMA","MAC","37463","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","E.C.O.Chagas","Chagas-Mota","2009","03","01","Brasil","Alagoas","Viçosa","Fazenda Aniceto.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037463",NA,"2312",NA,NA,NA,NA,NA,"18701","auto",NA,NA,"2009","03","01",NA,NA,NA,NA
"254","2021-01-26 13:54:28-03","IMA","MAC","33335","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","E.C.O.Chagas","Chagas-Mota","2008","08","02","Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0033335",NA,"978",NA,NA,NA,NA,NA,"18701","auto",NA,NA,"2008","08","02",NA,NA,NA,NA
"255","2021-01-26 13:54:28-03","IMA","MAC","31856","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","E.C.O. Chagas","Chagas-Mota","2007","11","16","Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Terrestre. Árvore ca. de 10 m de altura. Flores róseas e perfumadas.; Floresta Pluvial Atlântica.","MAC0031856",NA,"98",NA,NA,NA,NA,NA,"18701","auto",NA,NA,"2007","11","16",NA,NA,NA,NA
"256","2021-01-26 13:54:28-03","IMA","MAC","37424","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","E.C.O.Chagas","Chagas-Mota","2009","02","28","Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Árvore ca. 2 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0037424",NA,"2273",NA,NA,NA,NA,NA,"18701","auto",NA,NA,"2009","02","28",NA,NA,NA,NA
"257","2021-01-26 13:54:28-03","IMA","MAC","37365","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","E.C.O.Chagas","Chagas-Mota","2009","02","28","Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Árvore ca. 7 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037365",NA,"2214",NA,NA,NA,NA,NA,"18701","auto",NA,NA,"2009","02","28",NA,NA,NA,NA
"258","2021-01-26 13:54:28-03","IMA","MAC","33508","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell) Benth.","E.C.O.Chagas","Chagas-Mota","2008","04","20","Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba do Meio.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"Árvore ca. 10 m de altura. Frutos verdes.; Floresta Pluvial Atlântica.","MAC0033508",NA,"533",NA,NA,NA,NA,NA,"18701","auto",NA,NA,"2008","04","20",NA,NA,NA,NA
"259","2021-03-25 12:03:50-03","UENF","HUENF","12373","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","H.B.M.Viana","H.B.M. Viana","2021","02","09","Brasil","Rio de Janeiro","Bom Jesus do Itabapoana","Rosal, Estrada vicinal, caminho para o Parque Municipal Sabiá Laranjeira. Fragmento de Floresta Estacional Semidecidual sub-montana.","-41.733889","-20.871111","41º44'2''W","20º52'16''S","598","598","Árvore, aprox. 4 m de alt. X 18 cm dap. Fuste curto e cilindrico de casca espessa e coloração marrom. Frutos numerosos de coloração verde escura. Especime vegetando a beira da estrada, próxima a áreas alagadiças adjacentes ou curso","HUENF00013201",NA,"263",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021","02","09",NA,NA,NA,NA
"260","2021-02-09 10:13:10-03","UENF","HUENF","3902","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Procópio-de-Oliveira, P.; Carvalho, F.A.","2001","02","14","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas","-42.268056","-22.5025","42º16'5''W","22º30'9''S","28","28",NA,"HUENF00003905",NA,"714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-09 10:13:10-03","UENF","HUENF","11211","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Haroldo C. de Lima; P.R.C. Farág, L.J.T. Cardoso & O.J. Samor","2017","11","26","Brasil","Rio de Janeiro","Macaé","Imburo, próximo ao loteamento Paradiso, parcela 27, na área do futuro terminal portuário de Macaé. Fragmento de mata em terras baixas.","-41.788333","-22.293333","41º47'18''W","22º17'36''S","8","8","Árvore cerca de 9 metros de altura. Copa larga cerca de 8 metros de diâmetro. Tronco com casca escamosa, pardacenta, DAP cerca de 60 centímertos. Frutos jovens esverdeados. Frequente. Fotos HCL. RBcarpo 8655","HUENF00012038",NA,"8613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-09 10:13:10-03","UENF","HUENF","11187","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Viana, H.; Neilor Borges","2018","07","24","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Árvore com 5m de altura, com botões florais, área alagada.","HUENF00012024",NA,"16",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-25 10:11:59-03","CVRD","CVRD","8945","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Domingos A. Folli","Luz, A.A. da","2004","10","05","BRASIL","ES","Baixo Guandu",NA,"-41.0158004760742","-19.5188999176025",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Angelim da baixada","CVRD008945",NA,"233","América do Sul",NA,NA,"Magnoliophyta","Fabales","34474","auto",NA,NA,"2004","10","05","Magnoliopsida",NA,NA,NA
"264","2021-02-25 10:11:59-03","CVRD","CVRD","3410","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Terry D. Pennington","Souza, V.D.","1991","09","13","BRASIL","ES","Colatina","Lado esquerdo às margens do Rio S. José. Propriedade de Benedito Norato.","-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Angelim da baixada","CVRD003410",NA,"185","América do Sul",NA,NA,"Magnoliophyta","Fabales","57036","auto",NA,NA,"1996","06","06","Magnoliopsida",NA,NA,NA
"265","2021-03-01 11:54:06-03","UFPE","UFP","43842","PreservedSpecimen","Plantae","Fabaceae-Papi.","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Queiroz, RT","Teixeira, R; Loiola, I","2002","08","22","Brasil","Rio Grande do Norte","Natal",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"Subarbusto, altura ca. 30cm.; Subarbusto, altura ca. 30cm.","UFP043842",NA,"23",NA,NA,NA,NA,"Fabales","12751","auto",NA,NA,"2004","10","18",NA,NA,NA,NA
"266","2015-08-20 11:24:23-03","CPQBA","CPMA","1239","S","Plantae","Fabaceae¹","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.",NA,"Narciso","1982","08","21","Brasil","São Paulo","Pedreira",NA,"-46.901389","-22.741944","46º 54' 05 W","22º 44' 31 S",NA,NA,"somente no herbário",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 795",NA
"267","2020-09-12 05:00:02-03","US","US","2881678","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"R. S. Pinheiro","1972","10","7","Brazil","Bahia",NA,"Região Cacaueira da Bahia, BA. Rodovia Sta Ines ( [unsure placement]) / Rio Bahia, do km 7 ao 9. Pastaria",NA,NA,NA,NA,NA,NA,NA,"US02444014","US02444014_01","1996","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","1573887","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Riedel, --","1832","8",NA,"Brazil","Rio de Janeiro",NA,"In siccis arenosis maritimis pr. R. Janeiro",NA,NA,NA,NA,NA,NA,NA,"US02444022","US02444022_01","1124","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2881704","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"T. S. Santos","1975","10","9","Brazil","Bahia",NA,"Região Cacaueira da Bahia, BA. km 3 a 8 do ramal que liga o Km 41 (lugarejo) à Lomanto Júnior. Plantação de cacau",NA,NA,NA,NA,NA,NA,NA,"US02444013","US02444013_01","3062","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","2881698","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"R. Belém & R. S. Pinheiro","1967","11","30","Brazil","Bahia",NA,"BA. Coaraci. Plantação de cacau",NA,NA,NA,NA,NA,NA,NA,"US02444016","US02444016_01","2949","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2617658","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J. Lanna Sobro","1962","12","29","Brazil",NA,NA,"Guanabara, Estrada dos Bandeirantes, Morro do Calembá",NA,NA,NA,NA,NA,NA,NA,"US02444019","US02444019_01","649","South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","3595559","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J. G. Járdim, S. C. Sant'Ana & R. T. Pennington","1994","8","14","Brazil","Bahia",NA,"Município de Ilhéus. Km 20 da Rodovia BA-415 Ilhéus/Itabuna. próximo a plantação de cacau, margem da Rodovia",NA,NA,NA,NA,NA,NA,NA,"US02444012","US02444012_01","568","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","3673439","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"M. G. L. Wanderley, M. Camara, M. Kirizawa, A. Cruz & et al.","1976","12","15","Brazil","São Paulo",NA,"São Paulo, Parque Estadual das Fontes do Ipirangi, Instituto de Botânico, Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"US02444011","US02444011_01","105","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","2881701","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"J. Almeida & T. S. Santos","1968","9","12","Brazil","Bahia",NA,"BA. Rod. Eubápolis/Itamaraju, margem do Rio dos Frades",NA,NA,NA,NA,NA,NA,NA,"US02444015","US02444015_01","12","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","2472070","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"I. Restinga, F. Segadas-Vianna, L. Dau, W. T. Ormond & et al.","1953","9","12","Brazil","Rio de Janeiro",NA,"Campos Co., Goitacazes, Lagoa Feia, Ponta Grossa dos Fidalgos borough",NA,NA,NA,NA,NA,NA,NA,"US02444020","US02444020_01","291","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","3669628","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"M. Kirizawa & M. Goes","1977","9","15","Brazil","São Paulo",NA,"São Paulo, Parque Estadual das Fontes do Ipirangi, Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"US02444010","US02444010_01","286","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","2881703","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"R. S. Pinheiro","1967","9","27","Brazil","Bahia",NA,"BA. Una, Faz. São Rafael (Dendhevea). Margem do Rio Aliança",NA,NA,NA,NA,NA,NA,NA,"US02444018","US02444018_01","250","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","2881702","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"R. S. Pinheiro","1967","10","27","Brazil","Bahia",NA,"BA. Ilhéus, Cepec",NA,NA,NA,NA,NA,NA,NA,"US02444017","US02444017_01","332","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","1573705","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"L. Riedel","1832","10",NA,"Brazil","Rio de Janeiro",NA,"In siccis arenosis [illegible text]",NA,NA,NA,NA,NA,NA,NA,"US02444021","US02444021_01","1124","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"280","2020-09-02 16:26:47-03","Cenargen","CEN","86073","PreservedSpecimen","Plantae","Fabaceae Faboideae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Neves & Cerantola - IPH-USP","1980","10","04","Brasil","SP","GUAREI","Sarandi, abrigo sob rocha. Sarandi, lat. 23.20s. Long.48.23.","-48.233333","-23.333333","-48.233333","-23.333333",NA,NA,"Arbóreo c/ 10 metros de alt. mata , flor LIlas. Doação Plantas do Brasil. Universidade Estadual de Campinas - UNICAMP.","CEN00086073","CEN00086073","23",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"281","2019-10-29 10:07:44-03","UFPR","EFC","17488","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Dall Agnol, R.T.","Dall Agnol, R.T.","2018","10","31","Brasil","Paraná","Colombo","Embrapa Florestas","-49.1578","-25.3214","-49.1578","-25.3214","943","943","Árvore, 4 m, flores lilases. Cultivada __COMMOM_NAME__: jacarandá-lombriga","EFC017488",NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","10","31",NA,NA,NA,NA
"282","2019-12-09 17:29:54-03","UFPR","EFC","15821","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.","Dall Agnol, R.T.","Dall Agnol, R.T.","2017","07","22","Brasil","Bahia","Porto Seguro","Praia do Mucugê, Arraial d'Ajuda","-39.07","-16.4953","-39.0700","-16.4953","11","11","Árvore, 6 m de altura, botões florais. Cultivada","EFC015821",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","11","06",NA,NA,NA,NA
"283","2019-11-13 11:21:28-03","USP","SPF","115735","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Mantovani, W","Dislich, R","1994","01","24","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55","735","765",NA,"SPF00115735",NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","03",NA,NA,NA,NA,NA
"284","2019-11-13 11:21:28-03","USP","SPF","115736","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Mantovani, W","Dislich, R","1994","01","28","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55","735","765",NA,"SPF00115736",NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","03",NA,NA,NA,NA,NA
"285","2019-11-13 11:21:28-03","USP","SPF","115737","PreservedSpecimen","Plantae","Leguminosae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.","Mantovani, W","Dislich, R","1994","01","28","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","-46.716667","-23.55","735","765",NA,"SPF00115737",NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","03",NA,NA,NA,NA,NA
