"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"97","2020-09-12 05:00:02-03","US","US","3067240","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"H. C. Lima, G. Martinelli, P. Oliveira & J. C. Gomes","2513",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Mage, Paraiso, reserva do Centro de Primatologia",NA,NA,NA,NA,"US02690836","US02690836_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","3067245","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"G. Martinelli, G. L. Bromley & et al.","10147","1984","11","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mun. de Mage, III° Distrito, Paraiso, Centro de Primatologia do RJ, floresta pluvial de encosta ingreme",NA,NA,NA,NA,"US02690834","US02690834_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","3067247","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"L. Sonkin","326","1984","10","30","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Mage, Paraiso, floresta em volta do Centro de Primatologia",NA,NA,NA,NA,"US02690830","US02690830_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","3218865","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"H. C. Lima, C. Farney & J. Hatton","2254",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mun. de Mage, Paraiso, Centro de Primatologia do RJ",NA,NA,NA,NA,"US02690826","US02690826_01",NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","3067244","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"G. Martinelli, G. L. Bromley & et al.","10142",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. de Mage, III° Distrito, Paraiso, Centro de Primatologia do RJ, floresta pluvial de encosta ingreme",NA,NA,NA,NA,"US02690833","US02690833_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","254502","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"Riedel, --","66","1823","12",NA,"South America","Brazil",NA,NA,"Brasilia, in sylv. humidiusaulis pr. Posto Esso",NA,NA,NA,NA,"US02690839","US02690839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","3713957","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.","Gomes, M.","G. Martinelli, P. Rosa & D. Maurenza","19319","2016","8","9","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Silva Jardim. Area de Protecao Ambiental de Macae de Cima. Serra dos Pirineus, proximo da divisa com Municipio de Nova Friburgo, picada para o vale do Paia.","-42.5094","-22.4411",NA,NA,"US01944853","US01944853_01",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"104","2019-11-13 11:30:06-03","USP","SPF","179701","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Jardim, JG","Jardim, JG","4161","2003","11","13",NA,"Brasil","Bahia","Cairu",NA,"-39.060361","-13.56325",NA,NA,"SPF00179701",NA,NA,NA,NA,NA,NA,NA,NA,"-39.060361","-13.56325",NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:30:06-03","USP","SPF","196208","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Gomes, M","Lima, MPM","205","1991","10","30",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00196208",NA,NA,NA,NA,NA,"1991","11",NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:14:28-03","UEFS","HUEFS","105792","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Jardim, J.G.","4949","2006","01","15",NA,"Brasil","São Paulo","Ubatuba","Rod. Ubatuba/Parati, ca. 1 km a partir da ponte sobre o Rio Escuro, Morro do Corsário, entrada à direita. Bairro Mato Dentro.","-45.1525","-23.481667",NA,"Floresta de Encosta.","HUEFS0105792","HUEFS0105792",NA,"30","30",NA,NA,NA,NA,"45W9'9''","23S28'54''",NA,"Asteranae",NA,NA,NA,NA
"107","2019-10-07 09:14:28-03","UEFS","HUEFS","231115","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","M.Gomes","Lima, H.C.de","8370","2016","11","02",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, estrada do Comércio, a 3,4 Km após o entrocamento para a Sede da Rebio, Três Voltas.","-43.462222","-22.576389",NA,"Mata de encosta.","HUEFS0231115","HUEFS0231115",NA,"590","590",NA,"2016","12",NA,"43W27'44''","22S34'35''",NA,"Asteranae",NA,NA,NA,NA
"108","2019-10-07 09:14:28-03","UEFS","HUEFS","171700","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Lima, M.P.M.","207","1992","03","15",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 9C. Área 09C.","-42.833333","-22.433333",NA,NA,"HUEFS0171700","HUEFS0171700",NA,NA,NA,NA,NA,NA,NA,"42W50'0''","22S26'0''",NA,"Asteranae",NA,NA,NA,NA
"109","2019-10-07 09:14:28-03","UEFS","HUEFS","79901","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Pedroni, F.","614","1996","05","25",NA,"Brasil","São Paulo","Ubatuba","Picinguaba.","-44.8","-23.366667",NA,"Mata de planície, restinga.","HUEFS0079901","HUEFS0079901",NA,NA,NA,NA,NA,NA,NA,"44W48'","23S22'",NA,"Asteranae",NA,NA,NA,NA
"110","2019-10-07 09:14:28-03","UEFS","HUEFS","88274","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Forzza, R.C.","2950","2004","03","06",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama, trilha principal partindo da casa de Seu Luiz.","-42.955","-21.431667",NA,NA,"HUEFS0088274","HUEFS0088274",NA,"550","550",NA,NA,NA,NA,"42W57'18''","21S25'54''",NA,"Asteranae",NA,NA,NA,NA
"111","2019-10-07 09:14:28-03","UEFS","HUEFS","68712","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Marquete, R.","1370","1993","12","08",NA,"Brasil","Rio de Janeiro","Parati","APA-Cairuçu, Laranjeiras, Cachoeira das Pedras, Caminho para Praia do Sono.","-44.7131004333496","-23.2178001403809",NA,NA,"HUEFS0068712","HUEFS0068712","34470",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"112","2019-09-04 19:30:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,NA,"A. Glaziou","6041",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"113","2019-09-04 19:30:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,NA,"A. Glaziou","6041",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"114","2015-03-13 19:32:43-03","F","FMNH-SEEDPLANTS","V0264369F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0264369F","V0264369F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"115","2019-09-04 19:30:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana",NA,NA,"L. Riedel","67",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandiocana","Dicotyledoneae","Type [status unknown]",NA,NA,NA
"116","2019-09-04 19:30:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana",NA,NA,"L. Riedel","67",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandiocana","Dicotyledoneae","Type [status unknown]",NA,NA,NA
"117","2020-02-20 14:37:23-03","IAC","IAC","49036","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","M. Gomes","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","391","2007","05","05",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,"subparcela 6, indivíduo G 100",NA,NA,NA,NA,NA,NA,"2006","11","01","-45.080223","-23.373498",NA,NA,NA,NA,NA,NA
"118","2020-02-20 14:37:23-03","IAC","IAC","50519","S","Plantae",NA,NA,"Rubiaceae-205.Rubioideae-Coussareeae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","622","2007","04","15",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082034","-23.373577",NA,"Sub-parcela 27, indivíduo H0404",NA,NA,NA,NA,NA,NA,"2007","04","15","-45.082034","-23.373577",NA,NA,NA,NA,NA,NA
"119","2020-07-23 12:20:32-03","CEPLAC","CEPEC","44312","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"J. G. Jardim","E. B. dos Santos","238","2005","02","03",NA,"Brasil","Bahia","UNA","8Km ao N de Comandatuba.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"36070",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2004"
"120","2020-07-23 12:20:32-03","CEPLAC","CEPEC","99524","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"J. G. Jardim","L. Kollmann","722","1988","11","09",NA,"Brasil","Espírito Santo","SANTA TERESA","Santo Antonio. Terreno do Bosa.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"23813",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/04/2004"
"121","2020-07-23 12:20:32-03","CEPLAC","CEPEC","113678","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"Sem Informação","Jardim, J. G.","4949","2006","01","15",NA,"Brasil","São Paulo","ubatuba","Rodovia Ubatuba-Parati. Ca. 1km a partir da ponte sobre o Rio Escuro, Morro do Corsário, entrada à direita. Bairro Mato Dentro.","-45.1525","-23.481667",NA,"DNA. Foto.",NA,NA,NA,"30","30",NA,NA,NA,NA,"45W9'9","23S28'54",NA,NA,NA,NA,NA,NA
"122","2020-07-23 12:20:32-03","CEPLAC","CEPEC","93678","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"J. G. Jardim","J. G. Jardim","4079","2002","11","15",NA,"Brasil","Bahia","CANAVIEIRAS","Ca. 3,5Km da BA-001. Regiã do Cotovelo, Faz. Do Sr. Jsé Isídio.","-33.686667","-12.853889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33W41'12","12S51'14",NA,NA,NA,NA,NA,"30/07/2003"
"123","2020-07-23 12:20:32-03","CEPLAC","CEPEC","2360","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"J. G. Jardim","R. P. Belém","2126","1966","05","09",NA,"Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"47076",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2003"
"124","2020-07-23 12:20:32-03","CEPLAC","CEPEC","109469","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"J. G. Jardim","L. D. Thomaz",NA,"1994","03","22",NA,"Brasil","Espírito Santo","SANTA TERESA","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"23813",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/04/2004"
"125","2020-07-23 12:20:32-03","CEPLAC","CEPEC","98959","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"J. G. Jardim","L. Kollmann","3802","2001","05","31",NA,"Brasil","Espírito Santo","SANTA TERESA","Santo Antonio. Terreno do Boza.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"23813",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22/04/2004"
"126","2020-07-23 12:20:32-03","CEPLAC","CEPEC","154372","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha",NA,"Mario Gomes","G. Martinelli","19319",NA,NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,"<ll>dwc_commonname:</ll>",NA,NA,"29995",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-05 16:10:09-03","MN","R-TIPOS","10374a","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var. pachyantha","Müll. Arg.","Gomes, M.","Glaziou, A.F.M.","6041","1872","12","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Estrela","-43.2075004577637","-22.9027996063232",NA,NA,"R000010374a","R000010374a_001","57442",NA,NA,"auto","1997","10","17",NA,NA,"var. pachyantha",NA,"Isotypus de Faramea pachyantha Müll. Arg.",NA,NA,NA
"128","2021-03-05 16:10:09-03","MN","R-TIPOS","10374","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha var. pachyantha","Müll. Arg.","Gomes, M.","Glaziou, A.F.M.","6041","1872","12","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra da Estrela","-43.2075004577637","-22.9027996063232",NA,NA,"R000010374","R000010374_001","57442",NA,NA,"auto","1997","10","17",NA,NA,"var. pachyantha",NA,"Isotypus de Faramea pachyantha Müll. Arg.",NA,NA,NA
"129","2021-03-04 15:46:04-03","IF","SPSF","16614","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll. Arg.",NA,"M. Kirizawa & M.Sanchez","614","1992","09","24","América do Sul","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.8","-23.366667",NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Planície&nf;Árvore 13m altura; frutos.&nf;Obs: folhas com muitas galhas; GEOGRAFIA: Restinga;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"130","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Glaziou, AFM","hb. Eichl6041",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.",NA,"Glaziou, AFM","hb. DC.6041",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana","Müll.Arg.",NA,"Riedel, L","307",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, in silvis prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandiocana",NA,NA,NA,NA,NA
"133","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana","Müll.Arg.",NA,"Riedel, L; Langsdorff, GH (Baron)","307",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Mandioca",NA,NA,NA,"In silvis prope Mandioca.; HABITAT: In silvis prope Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandiocana",NA,NA,NA,NA,NA
"134","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana","Müll.Arg.",NA,"Riedel, L","67",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Magé","IBB/Fazenda da Mandioca, Magé, RJ, Mandioca","-43.1","-22.34",NA,"There is another Riedel 67 that is Habenaria vaupellii; In silvis prope Mandioca.; HABITAT: In silvis prope Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.1","-22.34","mandiocana",NA,NA,NA,NA,NA
"135","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana","Müll.Arg.",NA,"Riedel, L","307",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro, in silvis prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandiocana",NA,NA,NA,NA,NA
"136","2017-09-11 17:13:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana","Müll.Arg.",NA,"Riedel, L; Langsdorff, GH (Baron)","307",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Mandioca",NA,NA,NA,"In silvis prope Mandioca.; HABITAT: In silvis prope Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandiocana",NA,NA,NA,NA,NA
"137","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha mandiocana","Müll.Arg.",NA,"Riedel, L","67",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Magé","IBB/Fazenda da Mandioca, Magé, RJ, Mandioca","-43.1","-22.34",NA,"There is another Riedel 67 that is Habenaria vaupellii; In silvis prope Mandioca.; HABITAT: In silvis prope Mandioca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.1","-22.34","mandiocana",NA,NA,NA,NA,NA
"138","2019-11-21 10:17:54-03","IBt","SP","300069","S","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Gomes, M","Leitão Filho, HF; et al.","34724","1996","01","30",NA,"Brasil","São Paulo","Ubatuba","Trilha da Casa da Farinha","-44.852789","-23.352639",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"-44.852789","-23.352639",NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:17:54-03","IBt","SP","363848","S","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Jardim, JG","Mattos Silva, LA; et al.","2542","1988","09","20",NA,"Brasil","Bahia","Cairu","Fazenda Parafuso, do outro lado do rio, em frente á sede do Munícipio","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,"24756",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:17:54-03","IBt","SP","216084","S","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Kirkbride Jr, JH","Silva, IA","375","1982","12","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. Orelha de Onça, ant. 143-A6, km 1,585, L. dir.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094",NA,NA,"auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:17:54-03","IBt","SP","447251","S","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Gomes, M","Lima, HC; et al.","4327","1991","11","20",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso, Trilha para Mariquitas. Área FP08. 22°26'00 S, 42°50'00 W / 22°32'00 S, 42°56'00 W.","-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,"21463",NA,NA,"auto","1991","12","26",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:17:54-03","IBt","SP","295388","S","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Gomes, M","Leitão Filho, HF; et al.","34795","1996","02","03",NA,"Brasil","São Paulo","Ubatuba","Rodovia Oswaldo Cruz","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:17:54-03","IBt","SP","300023","S","Plantae",NA,NA,"Rubiaceae","Faramea","pachyantha","Faramea pachyantha","Müll.Arg.","Gomes, M","Morais, MD; et al.","29314","1993","11","09",NA,"Brasil","São Paulo","Ubatuba","Trilha do Corisco Pincinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34265",NA,NA,"auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
