"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"94","2021-04-07 11:48:00-03","UFMS","CGMS","63180","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Camila Mendes Ferreira; Gabriel Tirintan de Lima","28","2017","03","19",NA,"Brasil",NA,NA,"Inflorescência comFlores pequenas laranja. Fruto maduro amarelo, imaturo verde. Borda dó corrego. Habitat: Cerrado. Mata de galeria. Habito: Árvore.","CGMS1096148",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Bonito","Beira de Estrada.","-56.7408333","-21.0644444","466","466",NA,"-56,7408333","-21,0644444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:48:00-03","UFMS","CGMS","17989","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","J.L. Battilani","66","2004","08","30",NA,"Brasil",NA,NA,"Flor laranja. Habitat: Sub-bosque - mata ciliar Habito: arbustiva.","CGMS1047283",NA,NA,"(Vell.) B.Ståhl","J.L. Battilani","Mato Grosso do Sul","Jardim","Mata Ciliar, Rio da Prata.","-56.3666667","-21.4",NA,NA,NA,"-56,3666667","-21,4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-04-07 11:48:00-03","UFMS","CGMS","35627","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","C. Faxina","162","2009","09","25",NA,"Brasil",NA,NA,"Fruto verde quando imaturo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar, sub-bosque. Solo seco. Relevo plano. Habito: Arvoreta. 0,50m de altura.","CGMS1065030",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Naviraí","Córrego do Touro.","-54.2166667","-23.1205556",NA,NA,NA,"-54,2166667","-23,1205556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-04-07 11:48:00-03","UFMS","CGMS","72482","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","V.J. Pott; A. Pott","5190","2002","03","04",NA,"Brasil",NA,NA,"Flor ausente. Fruto laranja. Habitat: Floresta ripária. Solo arenoso escuro. Relevo vale. Frequente. Habito: Arbusto não-ramificado.","CGMS1105288",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","São Gabriel do Oeste","Rio Coxim.","-54.2175","-19.1441666",NA,NA,NA,"-54,2175","-19,1441666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-04-07 11:48:00-03","UFMS","CGMS","55287","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","P. I. Martins; A. L. S. Fachardo; G. M. Shiroma; F.M. Alves","166","2015","11","16",NA,"Brasil",NA,NA,"Fruto amarelo. Habitat: Floresta Estacional Semidecídual Habito: Arbusto, 40 cm.","CGMS1085253",NA,NA,"(Vell.) B.Ståhl","P. I. Martins","Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do rio Taquari.","-53.4008333","-18.1536111","479","479",NA,"-53,4008333","-18,1536111","2015","12","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-04-07 11:48:00-03","UFMS","CGMS","7831","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","U.M. Resende","1556","1998","08","31",NA,"Brasil",NA,NA,"Frutos verdes. Habitat: Mata sombreada. Habito: Erva.","CGMS1015588",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Mato Grosso do Sul",NA,"-53.3761111","-18.2016667",NA,NA,NA,"-53,3761111","-18,2016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-04-07 11:48:00-03","UFMS","CGMS","71473","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","J.V. Gonzalez; W.L.C. Tabosa; D.P.F.L. Maidana; A. Pott.","598","2018","10","30",NA,"Brasil",NA,NA,"Fruto verde; polpa laranja; semente amarelada Habitat: Sombreado - Floresta Habito: Subarbusto","CGMS1104251",NA,NA,"(Vell.) B.Ståhl","A. Pott","Mato Grosso do Sul","Bonito","Fazenda Marambaia. Parque Nacional da Serra da Bodoquena","-56.7175","-20.9694445","666","666",NA,"-56,7175","-20,9694445","2018","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-04-07 11:48:00-03","UFMS","CGMS","74129","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","V.J. Pott; N.C. Bueno, R.C. Pereira & N. Lopo","999","1989","09","23",NA,"Brasil",NA,NA,"Flor alaranjada. Fruto ainda verde. CPAP - 6594. Habitat: Mata úmida. Solo de minério de ferro. Relevo inclinado. Habito: Arbusto ereto, 0,5 m de altura, com folhas verticilidas em andares, escuras. Freqüente.","CGMS1106995",NA,NA,"(Vell.) B.Ståhl","V.J. Pott","Mato Grosso do Sul","Corumbá","Estrada para área de mineração - Morro São Domingos.","-57.6166667","-19.25","500","500",NA,"-57,6166667","-19,25","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-04-07 11:48:00-03","UFMS","CGMS","9360","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Sciamarelli; M.I.B. Oliveira; C.M. Ishimi","1470","2002","09","25",NA,"Brasil",NA,NA,"Flor laranja. Habitat: Interior da mata. Habito: Arbusto. 1,5m de altura.","CGMS1015584",NA,NA,"(Vell.) B.Ståhl","U.M. Resende","Mato Grosso do Sul","Mato Grosso do Sul","Estrada BR-267, Sidrolândia - Maracaju. Coordenadas: 21K 0691185 UTM 7624972.",NA,NA,NA,NA,NA,NA,NA,"2002","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-04-07 11:48:00-03","UFMS","CGMS","72483","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Pott; A. L.B. Sartori, S. Aragaki, L.C.P. Lima, M. Moraes","8776","2001","04","02",NA,"Brasil",NA,NA,NA,"CGMS1105289",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Nioaque","Km 498 da rodovia BR-60, entre Sidrolândia e Nioaque.","-55.5255556","-21.2136111",NA,NA,NA,"-55,5255556","-21,2136111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-04-07 11:48:00-03","UFMS","CGMS","9087","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","U.M. Resende","976","2002","05","25",NA,"Brasil",NA,NA,"Flor alva. Fruto amarelo. Estado de conservação regular. Habitat: Ciófito. Habito: Arbusto.","CGMS1015585",NA,NA,"(Vell.) B.Ståhl","U.M. Resende","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia.","-56.8616667","-20.7011111","583","583",NA,"-56,8616667","-20,7011111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-04-07 11:48:00-03","UFMS","CGMS","49627","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Pott; V.J. Pott","12654","2005","02","24",NA,"Brasil",NA,NA,"Flor laranja. Fruto laranja. Habitat: Floresta semidecidual. Solo argiloso litólico com matacões de ferro. Relevo meia encosta ígreme (45°). Frequente. Habito: Subarbusto ereto, não ramificado. 0,30 - 0,80 m de altura.","CGMS1079559",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Corumbá","Mineração Corumbaense Reunida S.A., Serra do Urucum.","-57.5036111","-19.2252778","390","390",NA,"-57,5036111","-19,2252778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-04-07 11:48:00-03","UFMS","CGMS","39990","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","D.T. Azevedo; D.B. Borges; A.P.P. Oliveira; L.V. Silva; G.A. Damasceno-Junior.","203","2012","10","20",NA,"Brasil",NA,NA,"Sem Flor. Fruto marrom claro. Habitat: Floresta estacional semidecidua. Habito: Arbusto. 1,30m de altura.","CGMS1069369",NA,NA,"(Vell.) B.Ståhl","G.A. Damasceno-Junior","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena.","-56.7091667","-20.9616667",NA,NA,NA,"-56,7091667","-20,9616667","2012","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-04-07 11:48:00-03","UFMS","CGMS","35632","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","C. Faxina","167","2009","09","25",NA,"Brasil",NA,NA,"Flor branca. Fruto maduro roxo. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo alagado. Relevo plano. Habito: Arvoreta. 1,00m de altura.","CGMS1065035",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Naviraí","Córrego do Touro.","-54.2166667","-23.0652778",NA,NA,NA,"-54,2166667","-23,0652778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-04-07 11:48:00-03","UFMS","CGMS","72481","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","V.J. Pott; E. Scremin-Dias; M. Tanaka; S. Rodrigues","6209","2003","04","25",NA,"Brasil",NA,NA,"Flor laranja. Fruto amarelo. Habitat: Mata ripária. Solo calcário. Relevo plano. Esparsa. Habito: Subarbusto 70-90cm de altura.","CGMS1105287",NA,NA,"(Vell.) B.Ståhl","V.J. Pott","Mato Grosso do Sul","Bonito","Rio Baía Bonita, entre 500-600m da nascente.","-56.4372222","-21.1527778",NA,NA,NA,"-56,4372222","-21,1527778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-07 11:48:00-03","UFMS","CGMS","68166","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A.L.B. Sartori; F.S. Carvalho; J.R. Fabri; P.R. Souza","2102","2016","12","09",NA,"Brasil",NA,NA,"Fruto maduro alaranjado. Habitat: Mata ciliar. Habito: Arvoreta. 1,50 m de altura.","CGMS1101125",NA,NA,"(Vell.) B.Ståhl","A.L.B. Sartori","Mato Grosso do Sul","Bela Vista","Margem do rio Salobrinha.","-56.7875","-22.2016667",NA,NA,NA,"-56,7875","-22,2016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:48:00-03","UFMS","CGMS","8536","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","432","1999","04","11",NA,"Brasil",NA,NA,"Estéril.","CGMS1015587",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Bataguassu","Margem direita do Rio Paraná. Rio Taquaruçu.","-52.1191667","-21.5752778",NA,NA,NA,"-52,1191667","-21,5752778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:48:00-03","UFMS","CGMS","74126","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Pott","1319","1984","08","08",NA,"Brasil",NA,NA,"Flor não vista. Fruto laranja. CPAP - 458. Habitat: Base de morro calcário. Solo calcimórfico. Relevo inclinado. Habito: Arbusto ereto 1,5 m de altura. Ocasional.","CGMS1106992",NA,NA,"(Vell.) B.Ståhl","V.J. Pott & A. Pott","Mato Grosso do Sul","Corumbá","Próximo à ponte estrada Corumbá ao Porto da Manga (MS-228).","-57.4666667","-19.1833333","90","90",NA,"-57,4666667","-19,1833333","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:48:00-03","UFMS","CGMS","73583","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","M.R. Oliveira; F.M. Alves, J.P.S.P. Bento","60","2018","10","31",NA,"Brasil",NA,NA,"Fruto imaturo verde Habitat: Interior de floresta estacional semidecidual Habito: Arbusto","CGMS1106390",NA,NA,"(Vell.) B.Ståhl","F.M. Alves","Mato Grosso do Sul","Bonito","Fazenda Marambaia, floresta estacional semidecidual. Parque Nacional da Serra da Bodoquena","-56.6277778","-21.105","406","406",NA,"-56,6277778","-21,105","2018","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:48:00-03","UFMS","CGMS","72700","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Pott; V.J. Pott","13479","2005","09","23",NA,"Brasil",NA,NA,"Flor ausente. Fruto laranja. Habitat: Cerradão decidual/mata seca com Pterogyne nitens, Attalea phalerata. Solo arenoso. Relevo plano convexo. Frequente. Habito: Subarbusto. 0,60 - 1,00 m de altura.","CGMS1105507",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Corumbá","Fazenda Esperança, Parque Estadual do Rio Negro, Pantanal.","-56.5694445","-19.4308334",NA,NA,NA,"-56,5694445","-19,4308334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-04-07 11:48:00-03","UFMS","CGMS","35566","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","C. Faxina","94","2009","07","18",NA,"Brasil",NA,NA,"Fruto vermelho-escuro. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar, sub-bosque. Solo úmido. Relevo plano. Habito: Arvoreta. 1,00m de altura.","CGMS1064968",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2166667","-23.1044444",NA,NA,NA,"-54,2166667","-23,1044444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:48:00-03","UFMS","CGMS","38931","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","G.A. Damasceno-Junior; C.A. Carollo; P.R. Souza; D.T. Azevedo; E.M.L. Anjos dos Santos; F.J. Kochanovski; V. Goes","5239","2012","06","27",NA,"Brasil",NA,NA,"Fruto ausente. Habitat: Floresta estacional decidual - subbosque. Habito: Arbusto. 1,20m de altura.","CGMS1068325",NA,NA,"(Vell.) B.Ståhl","G.A. Damasaceno-Junior","Mato Grosso do Sul","Corumbá","Morro do Azeite.","-57","-19.6708334",NA,NA,NA,"-57","-19,6708334","2012","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:48:00-03","UFMS","CGMS","7588","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Amaral-Júnior; J.O. Mendonça; O. Dias; V. Evangelista","258","1998","10","17",NA,"Brasil",NA,NA,"Botões alaranjados. Habitat: Ilha ba Represa da Barragem de Porto Primavera. Solo arenoso. Habito: Arbusto. 1,00m de altura.","CGMS1015589",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Anaurilândia","Rio Paraná, ilha a montante da barragem de Porto Primavera.","-52.9291667","-22.3977777",NA,NA,NA,"-52,9291667","-22,3977777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-04-07 11:48:00-03","UFMS","CGMS","73582","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","R. M. Fernandes; V.A. Nakamura, D. Cuadrado, F.M. Alves","19","2018","10","30",NA,"Brasil",NA,NA,"Fruto verde Habitat: Decidual Habito: Árvore","CGMS1106389",NA,NA,"(Vell.) B.Ståhl","F. Macedo","Mato Grosso do Sul","Bonito","Fazenda Marambaia. Parque Nacional da Serra da Bodoquena","-56.7077778","-20.9644444","666","666",NA,"-56,7077778","-20,9644444","2018","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-04-07 11:48:00-03","UFMS","CGMS","74127","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Pott; A. Boock","4111","1988","02","24",NA,"Brasil",NA,NA,"Flor laranja. Fruto amarelo. Morro do Azeite = Relevo residual calcário. CPAP - 4889. Habitat: Mata calcária do sopé do morro, não inundável. Solo calcimórfico rochoso. Relevo inclinado. Habito: Subarbusto ereto 0,3-0,5 m de altura.","CGMS1106993",NA,NA,"(Vell.) B.Ståhl","A. Schinini","Mato Grosso do Sul","Miranda","Morro do Azeite, Beira do Rio Miranda, Fazenda Acurizal, Pantanal.","-57","-19.6833333","90","90",NA,"-57","-19,6833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-04-07 11:48:00-03","UFMS","CGMS","66041","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Pott; V.J. Pott","15909","2010","03","06",NA,"Brasil",NA,NA,"Flor laranja. Fruto laranja. Habitat: Floresta estacional semidecidual com espécies de Mata Atlântica (Peltophorum dubium, Balfourodendron riedelianum e Cariniana estrellensis). Solo argilo-arenoso vermelho. Relevo encosta suave. Hab","CGMS1099002",NA,NA,"(Vell.) B.Ståhl","A. Pott","Mato Grosso do Sul","Sete Quedas","Parque Natural Municipal de Sete Quedas.","-55.0383333","-23.9663889","380","380",NA,"-55,0383333","-23,9663889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-04-07 11:48:00-03","UFMS","CGMS","8912","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","U.M. Resende","1708","2002","02","27",NA,"Brasil",NA,NA,"Flor alaranjada, perfumada. Habitat: Sub-bosque. Mata ciliar. Habito: Arbusto.","CGMS1015586",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso","Cáceres","Rio Cachoeirinha.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"121","2021-04-07 11:48:00-03","UFMS","CGMS","12175","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","S. Aragaki; U.M. Resende","934","2002","05","22",NA,"Brasil",NA,NA,"Flor amarela. Frutos bacáceos. Estado de conservação bom. Habitat: Ciófito. Habito: Arbusto.","CGMS1041571",NA,NA,"(Vell.) B.Ståhl","U.M. Resende","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia.","-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA,NA
"122","2021-04-07 11:48:00-03","UFMS","CGMS","10977","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","R. Constantino","97","2001","04","13",NA,"Brasil",NA,NA,"Ramos com flores alaranjadas. Habitat: Mata ribeirinha. Habito: Erva.","CGMS1040288",NA,NA,"(Vell.) B.Ståhl","R. Constantino","Mato Grosso do Sul","Bonito","Entre os rios Formoso e Formosinho. Propriedade Recanto Ecológico Jardim das Águas.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"123","2021-04-07 11:48:00-03","UFMS","CGMS","9400","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","G.A. Amador; G.P. Nunes; S. Aragaki; E.A. Vieira; F.H. Oda","9","2001","09","12",NA,"Brasil",NA,NA,"Fruto verde. Habitat: Formação ripária. Habito: Erva.","CGMS1015583",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Bonito","Fazenda Pitangueiras.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"124","2021-04-07 11:48:00-03","UFMS","CGMS","72484","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A. Pott; A. L.B. Sartori, S. Aragaki, L.C.P. Lima, M. Moraes","8825","2001","04","03",NA,"Brasil",NA,NA,NA,"CGMS1105290",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Bonito","Nascente do Rio Formoso, Fazenda do Rio Formoso.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"125","2021-04-07 11:48:00-03","UFMS","CGMS","21862","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A.L.B. Sartori; L.C.P. Lima; L.O. Pimenta","486","2001","04","26",NA,"Brasil",NA,NA,"Fruto acinzentado. Habitat: Cerrado. Habito: Árvore. 3,50 m de altura.","CGMS1051272",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Campo Grande","Reserva da Embrapa, estrada para a pedreira.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"126","2021-04-07 11:48:00-03","UFMS","CGMS","45339","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A.L.B. Sartori; L.C.P. Lima; L.O. Pimenta","486","2001","04","26",NA,"Brasil",NA,NA,"Flor ausente. Fruto acinzentado. Habitat: Cerrado. Habito: Árvore. 3.5m de altura.","CGMS1075304",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Campo Grande","Reserva da Embrapa, estrada para a Pedreira.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"127","2021-04-07 11:48:00-03","UFMS","CGMS","21796","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","A.L.B. Sartori; L.C.P. Lima; L.O. Pimenta","486","2001","04","26",NA,"Brasil",NA,NA,"Fruto acinzentado. Habitat: Cerrado. Habito: Arbóreo. 3,50m de altura.","CGMS1051205",NA,NA,"(Vell.) B.Ståhl",NA,"Mato Grosso do Sul","Campo Grande","Reserva da Embrapa, estrada para Pedreira.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:48:00-03","UFMS","CGMS","7563","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","R.S. Arruda",NA,"1997","11","04",NA,"Brasil",NA,NA,NA,"CGMS1015590",NA,NA,"(Vell.) B.Ståhl","U.M. Resende","Mato Grosso do Sul","Corumbá","Pantanal de Miranda e Abobral.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"129","2021-04-07 11:48:00-03","UFMS","CGMS","24940","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","D.W. Mendonça; F.F. Alves",NA,"2004","12","18",NA,"Brasil",NA,NA,NA,"CGMS1054364",NA,NA,"(Vell.) B.Ståhl","U.M. Resende","Mato Grosso do Sul","Miranda","Aldeia La Lima.","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:48:00-03","UFMS","CGMS","9537","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","M.P. Manara; J.B. de F. Santos; V.B. Lima","52","1998","06","19",NA,"Brasil",NA,NA,"Fruto laranja. Caule liso. Habitat: Brejo. Interior da mata. Habito: Subarbusto. 1,00m de altura.","CGMS1015582",NA,NA,"(Vell.) B.Ståhl",NA,"São Paulo","Presidente Epitácio","Lagoa São Paulo.","-52.1100006103516","-21.7600002288818",NA,NA,NA,NA,NA,NA,NA,NA,"59255","auto",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:38:29-03","UNICAMP","UEC","80987","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Pereira-Noronha, MR; et al.","1021","1995","04","11",NA,"Brazil",NA,NA,"Arbusto ca. de 1,5m. alt. não ramificados, flores alaranjadas no interior.; Interior da mata.",NA,"Magnoliopsida",NA,"(Vell.) B.Stahl","Pereira-Noronha, MR","São Paulo","Andradina","Reserva Biológica da Estação Experimental de Zootecnia de Andradina.","-51.566667","-20.783333","355","355",NA,"-51.566667","-20.783333","1995","05","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:38:29-03","UNICAMP","UEC","83250","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Stranghetti, V","161","1993","08","18",NA,"Brazil",NA,NA,"Entre 19.55 - 19.58 S e 49.31 - 49.32 W; Arbusto, ca. de 50cm, fruto. Interior da mata.",NA,"Magnoliopsida",NA,"(Vell.) B.Stahl",NA,"São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria, Estação de Coleta 1.","-49.533333","-19.916667",NA,NA,NA,"-49.533333","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:38:29-03","UNICAMP","UEC","85137","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Grecco, MDN; Cardamone, RB; Sartori, A; Stranghetti, V; Rosa, AM; Forster, W","70","1995","08","23",NA,"Brazil",NA,NA,"Arvoreta, frutos alaranjados; crescimento monopodial.; Mata de Planalto; beira do rio; terra roxa.",NA,"Magnoliopsida",NA,"(Vell.) B.Stahl",NA,"São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:38:29-03","UNICAMP","UEC","073304","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Marcondes-Ferreira, W; Barosela, JR; Sciamarelli, A; Moraes, MD","881","1994","03","19",NA,"Brazil",NA,NA,"Arbusto com poucos galhos, folhas congestas nos ápices, inflorescência ramiflora cenoura e frutos jovens.; Mata de encosta de morro, ao longo de um riacho (nas duas margens).",NA,"Magnoliopsida",NA,"(Vell.) B.Stahl",NA,"São Paulo","Batatais","Fazenda da Barra, Na estrada de Batatais-Jardinópolis.","-47.5800018310547","-20.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,"22006","auto",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:38:29-03","UNICAMP","UEC","139090","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Carmello-Guerreiro, SM; Pedroso, LG","s.n.","2005","06","30",NA,"Brazil",NA,NA,"Flores laranja; frutos verdes e laranjas; sem odor.",NA,"Magnoliopsida",NA,"(Vell.) B.Stahl","Semir, J","São Paulo","Campinas","Fazenda Monjolinho","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:38:29-03","UNICAMP","UEC","071223","S","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Durigan, G","30684","1991","05","24",NA,"Brazil",NA,NA,"Arbusto de sub-bosque.; Mata Ciliar.",NA,"Magnoliopsida",NA,"(Vell.) B.Stahl","Lupo, R","São Paulo","Marília","Estação Experimental Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA
