"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"49","2021-03-15 16:37:00-03","NY","NYBG","539485","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. M. Klein","1954","11","30","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"300","300","NY00539485","NY00539485_01","894","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428306' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00538013","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","H. H. van der Werff; J. G. Rohwer",NA,NA,NA,"H. S. Irwin","1958","11","15","Brazil","Minas Gerais","Viçosa","State Agricultural School, Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"NY00538013","NY00538013_01","2097","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=385706' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","03687155","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"L. Nusbaumer","2014","10","16","Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada. localité de Quebrangulo","-36.435622","-9.236368",NA,NA,"820",NA,"NY03687155","NY03687155_01","4172","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952212' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","539486","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. M. Klein","1954","11","29","Brazil","Santa Catarina","Itajaí","Cunhas, Itajaí","-48.6617","-26.9081",NA,NA,"15","15","NY00539486","NY00539486_01","875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428307' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1144981","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","J. B. Baitello",NA,NA,NA,"P. L. Rodrigues de Moraes","2001","10","13","Brazil","Minas Gerais","Santa Rita de Caldas","Estrada para Ouro Fino","-46.35261","-22.09072",NA,NA,NA,NA,"NY01144981","NY01144981_01","2499","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301744' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","539489","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. de Mello-Silva","1994","05","14","Brazil","São Paulo","Eldorado","Eldorado: estrada vicinal nao pavimentada, lado direito da rodovia SP 165 (trecho Sete Barras-Eldorado), 3 km além do distrito de Quatro Vergueiro (9 km da bifurcaçao)","-48.0997","-24.5203",NA,NA,"70","70","NY00539489","NY00539489_01","995","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428309' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","539483","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. M. Klein","1956","12","19","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P., Ibirama","-49.5178","-27.0569",NA,NA,"450","450","NY00539483","NY00539483_01","2123","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428297' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","539468","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"J. C. Lindeman","1966","01","14","Brazil","Paraná",NA,"Serra do Mar; rainforest on Atlantic slope above Bela Vista, old road from Curitiba to Morretes","-48.887212","-25.350515",NA,NA,"550","550","NY00539468","NY00539468_01","320","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428301' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","539471","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"P. K. H. Dusén","1914","08","24","Brazil","Paraná","Lapa","Volta Grande","-49.7156","-25.7697",NA,NA,NA,NA,"NY00539471","NY00539471_01","15450","Fide M.L. Brotto, 2019: Probably municipality of Morretes, near the Marumbi's station. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428292' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","539484","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. M. Klein","1954","11","29","Brazil","Santa Catarina","Itajaí","Cunhas, Itajaí","-48.6617","-26.9081",NA,NA,"15","15","NY00539484","NY00539484_01","875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428285' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","539470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"G. G. Hatschbach","1966","11","29","Brazil","Paraná","Morretes","Rio Ipiranga","-48.8342","-25.4769",NA,NA,NA,NA,"NY00539470","NY00539470_01","15298","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428286' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","538010","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","S. M. Silva",NA,NA,NA,"R. M. Britez","1988","03","26","Brazil","Paraná","Paranaguá","Morro Bento Alves, Ilha do Mel","-48.35","-25.5",NA,NA,NA,NA,"NY00538010","NY00538010_01","1858","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=385707' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","539478","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. M. Klein","1954","11","30","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"300","300","NY00539478","NY00539478_01","894","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428293' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","539492","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"K. Kubitzki","1981","02","21","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.992538","-25.197304",NA,NA,NA,NA,"NY00539492","NY00539492_01","81-32","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428311' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","538011","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","J. B. Baitello",NA,NA,NA,"M. R. F. Melo","1979","10","10","Brazil","São Paulo","Sao Paulo","Sao Paulo, Reserva Biologica Parque Estadual das Fontes do Ipiranga (entre Vila Facchinal e Campanario)","-46.618358","-23.646109",NA,NA,NA,NA,"NY00538011","NY00538011_01","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=385705' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","539477","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. Reitz","1954","10","04","Brazil","Santa Catarina","Luiz Alves","Braço Joaquim, Luis Alves","-48.941177","-26.748537",NA,NA,"250","250","NY00539477","NY00539477_01","2243","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428299' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","539475","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"F. Gonçalves","1941","02","25","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinêsa","-43.257166","-22.971675",NA,NA,NA,NA,"NY00539475","NY00539475_01","s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428302' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","539488","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"R. Reitz","1954","10","04","Brazil","Santa Catarina","Luis Alves","Braço Joaquim, Luis Alves, Itajaí","-48.941177","-26.748537",NA,NA,"250","250","NY00539488","NY00539488_01","2243","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=428300' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:47-03","UTFPR","DVPR","855","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Brotto, ML","2010","06","22","Zangaro Filho, W; et al.","1990","12","07","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"DVPR000855","DVPR000855","s.n.","Árvore 10m, CAP 28 cm, ind. 940, área de estudo.","21990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-19 15:44:14-03","UNEB","HUNEB","5955","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees.) Mez",NA,NA,NA,NA,"Silva, L.A.M.","2000","10","04","Brasil","Bahia","Mucuri","Assentamento Paulo Freire(MST), ramal com entrada no Km 15 da Rodovia Mucuri/ Itabatan, 2 km antes da sede do assentamento.","-39.673333","-18.083611","39W40'24''","18S5'1''",NA,NA,"HUNEB0005955",NA,"4126",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:36:30-03","NBC","NL-BOTANY","U.1416455","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Araújo DSD de","1890","01","01","Brazil",NA,NA,"Minas Geraes: Lambary.",NA,NA,NA,NA,NA,NA,"NL-U1416455","NL-U1416455",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1416455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Laurales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:36:30-03","NBC","NL-BOTANY","U.1416456","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Regnell AF",NA,NA,NA,"Brazil",NA,NA,"Prov. Mina Geraes, Caldas 18 to 46.",NA,NA,NA,NA,NA,NA,"NL-U1416456","NL-U1416456",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1416456 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Laurales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:56:01-03","ESALQ","ESA","136322","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","V.S. Moreno","2014",NA,NA,"V.S. Moreno","2014","10","17","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA136322",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:12:04-03","ESALQ","ESA","9726","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa",NA,"Assis, L.C.S","2006",NA,NA,"Stehmann, J.R. ; Arantes, A.A.","1992","10","30","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"ESA009726",NA,"1164.0",NA,"28215","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:12:04-03","ESALQ","ESA","16152","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Vieira, A.O.S. & Tamashiro, J.Y.",NA,NA,NA,"Martins, F.R. et al.","1980","11","14","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA016152",NA,"240.0",NA,"23696","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:12:04-03","ESALQ","ESA","16093","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, J.B.",NA,NA,NA,"Gabrielli, A.C. et al.","1993","09","06","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"ESA016093",NA,"2080.0",NA,"23696","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:12:04-03","ESALQ","ESA","76140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","2001","10","13","Brasil","Minas Gerais","Santa Rita de Caldas",NA,"-46.3367004394531","-22.028600692749",NA,NA,NA,NA,"ESA076140","ESA076140","2499.0",NA,"29392","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:12:04-03","ESALQ","ESA","75402","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","Mez",NA,NA,NA,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","12","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.","-46.6300010681152","-23.5400009155273",NA,NA,"700","700","ESA075402","ESA075402","2183.0","Árvore, ca. 3m alt. Frutos verdes","53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:12:04-03","ESALQ","ESA","99666","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa",NA,"Quinet, A.",NA,NA,NA,"Schumm, L.","2004","08","01","Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"ESA099666","ESA099666","68.0",NA,"35110","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-02-02 14:38:23-02","BGBM","B","B 10 0000022","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","Mez",NA,NA,NA,NA,"Martin",NA,NA,NA,"Brazil",NA,NA,"in sylv. caeduis, Capoeira, prope Faz. de Barbaray, Min. Ger.",NA,NA,NA,NA,NA,NA,"B100000022","B100000022 B100000022_1",NA,"<a href=http://herbarium.bgbm.org/object/B100000022 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,"Middle and South America",NA,NA,"syntype",NA,NA,NA,NA,NA
"79","2016-02-02 14:38:23-02","BGBM","B","B 10 0000024","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","Mez",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100000024","B100000024 B100000024_1",NA,"<a href=http://herbarium.bgbm.org/object/B100000024 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,"Middle and South America",NA,NA,"isosyntype",NA,NA,NA,NA,NA
"80","2016-02-02 14:38:23-02","BGBM","B","B 10 0000023","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","Mez",NA,NA,NA,NA,"J. F. Widgren","1845",NA,NA,"Brazil",NA,NA,"Prov. Minas Geriaes.",NA,NA,NA,NA,NA,NA,"B100000023","B100000023","389","<a href=http://herbarium.bgbm.org/object/B100000023 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-02-02 14:38:23-02","BGBM","B","B 10 0000025","S","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","Mez",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B100000025","B100000025 B100000025_1",NA,"<a href=http://herbarium.bgbm.org/object/B100000025 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,"Middle and South America",NA,NA,"syntype",NA,NA,NA,NA,NA
"82","2019-08-27 13:30:39-03","IAP","PACA-AGP","50361","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","L.C.S. Assis","2005","03","03","Rambo, B.","1951","07","20","Brasil","SC","Biguaçu","Serra do Fachinal","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"PACA050361",NA,NA,"Habitat: in silva primaeva Fenofase: flor","20442","auto","Magnoliophyta","Laurales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:05-03","UFV","VIC","40239","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Simão, M.R.V.C.","2012","05","25","Brasil","Minas Gerais","Viçosa","Mata do Paraiso, Estação de Pesquisa, treinamento e Educação Ambiental da Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC040239",NA,"99","Arvoreta de 6 m cálice persistente verde de 6 sépalas agudas até o meio do furto imaturo verde claro.","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:18:05-03","UFV","VIC","29926","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Teixeira, R.N.C.; et al.","2005","07","20","Brasil","Espírito Santo","Santa Maria de Jetibá","A 5 km do municipio propriedade do Sr paulo Sick","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"VIC029926",NA,"79","Árvore de 12 m frutos avermelhados, interior de mata.","31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:18:05-03","UFV","VIC","1524","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Kulhmann.;","1934","12","10","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC001524",NA,"s.n.",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:18:05-03","UFV","VIC","2143","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Kulhmann.;","1935","09","16","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002143",NA,"s.n.",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:18:05-03","UFV","VIC","4571","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Irwin, H.S.","1958","11","15","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC004571",NA,"s.n.","Tree to 4 m, at edge of secundary forest. Red clay soil. flowers yellow-green. Fruit not seen. Ocassional.","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:18:05-03","UFV","VIC","787","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Mexia, Y.","1930","10","23","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC000787",NA,"470","Arborescente de 3 m ocasional.","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-20 21:18:05-03","UFV","VIC","40231","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez",NA,NA,NA,NA,"Simão, M.R.V.C.","2012","05","06","Brasil","Minas Gerais","Viçosa","Mata do Paraiso, Estação de Pesquisa, treinamento e Educação Ambiental da Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC040231",NA,"88","Arvoreta de 3 m, hipanto verde, fruto imaturo verde amarelo, semete vermelho arroxeada quando cortada ao meio,","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 14:38:10-03","UFJF","CESJ","41501","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","A.Quinet","2006","08","17","L.C.S. Assis; K. Antunes; C.N. Matozinhos; F.R.G. Salimena; A.S.M. Valente; O.J. Bastos Neto","2004","02","21","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ041501",NA,"964","Árvore, ca. 5m alt., no interior da floresta, ráque das infrutescências vináceas, cúpula verde. Material em sílica-gel.","20815","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:38:10-03","UFJF","CESJ","42893","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","L.C.S. Assis","2006","01","17","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","2004","09","12","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ042893",NA,"105","Árvore, 7,5m alt., borda de mata ciliar. Flores em botâo, frutos verdes, cúpula vermelha.","20815","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 14:38:10-03","UFJF","CESJ","54817","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","N.L. Abreu","2010","06","23","J.M. Santana; J.H.C. Ribeiro; S.M. Dutra","2009","10","25","Brasil","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ054817",NA,"03","Arvoreta em borda de mata, ca 4m de altura. Receptáculo vermelho. Frutos imaturos verdes e maduros vináceos","30417","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 14:38:10-03","UFJF","CESJ","68201","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","V.A. Campos","2013",NA,NA,"V.A. Campos","2013",NA,NA,"Brasil","Minas Gerais","Rio Preto","RPPN Mato Limpo","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ068201",NA,"s.n.","Árvore, ca 15m. Indivíduo ML1468. Dentro da parcela 20 da fitossociologia. Altitude 1030 m.s.m.","20815","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:38:10-03","UFJF","CESJ","46058","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","L.C.S. Assis","2006","11",NA,"A.S.M. Valente; P.O. Garcia","2005","09","20","Brasil","Minas Gerais","Rio Preto","Serra Negra, Cambuí.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ046058",NA,"403","Árvore ca. 6m alt., em floresta inundada. Tépalas verdes, cúpula avermelhada, fruto verde.","20815","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:38:10-03","UFJF","CESJ","48703","PreservedSpecimen","Plantae","Lauraceae","Ocotea","laxa","Ocotea laxa","(Nees) Mez","L.C.S. Assis","2010","03",NA,"N.L. Abreu; L. Menini Neto; E.A. Feliciano","2007","03","18","Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata próxima ao vilarejo, atrás da mata do Cambuí.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ048703",NA,"169","Arvoreta ca. 4,0 m, na borda de mata semidecídua. Frutos verdes. Cúpula de castanho a verde.","20815","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
