"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"285","2015-09-03 18:52:32-03","MNHN","RECOLNAT_MNHN_P","P01979118","PreservedSpecimen",NA,"Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Glaziou, A.","1884","1","19","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil (Rio Jan.) Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"P01979118","P01979118_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01979118' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,NA,"15366",NA,NA
"286","2015-09-03 18:52:32-03","MNHN","RECOLNAT_MNHN_P","P01979120","PreservedSpecimen",NA,"Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Glaziou, A.","1880","3","23","Brasil","Rio de Janeiro","Teresópolis","Brésil (Rio Jan.) Theresopolis.","-42.9655990600586","-22.4122009277344",NA,NA,"P01979120","P01979120_01",NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01979120' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,"38539","auto",NA,NA,NA,"12123",NA,NA
"287","2015-09-03 18:54:28-03","MNHN","RECOLNAT_MNHN_P","P01979108","PreservedSpecimen",NA,"Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Dusén, P.","1875","3","1","Brasil","São Paulo","Santos","Prov. S. Paulo. Palmeiras.","-46.3300018310547","-23.9599990844727",NA,NA,"P01979108","P01979108_01",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01979108' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,"26836","auto",NA,NA,NA,"3462",NA,NA
"288","2015-09-03 18:52:31-03","MNHN","RECOLNAT_MNHN_P","P01979107","PreservedSpecimen",NA,"Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Hatschbach, G.","1968","1","11","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"P01979107","P01979107_01",NA,NA,NA,NA,NA,"50","100","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01979107' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,"37295","auto",NA,NA,NA,"18268",NA,NA
"289","2019-07-11 15:31:28-03","MNHN","RECOLNAT_MNHN_P","P01753265","PreservedSpecimen",NA,"Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Richards, P.W.","1968","8","12","Brasil","Mato Grosso",NA,"Near Base Camp. Near edge of SW F. Plot 2","-51.76667","-12.81667",NA,NA,"P01753265","P01753265_01","Barbosa",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01753265' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"6649",NA,NA
"290","2020-12-11 11:36:58-03","UFMG","BHCB","142482","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Santos, MF; Borges, LM","2007","12","18","Brasil","Minas Gerais","Itambé do Mato Dentro","Santana do Rio Preto (Cabeça de Boi), Serra do Cip, Mata do cachoeirão","-43.432861","-19.431861","-43.432861","-19.431861","BHCB004924",NA,NA,"2008",NA,NA,"218",NA,NA,"árvore, 8m, odorífera, folhas brilhantes na face adaxial, ráquis da inflorescência rubro-esverdeada, botões florais verdes, material prensado em álcool","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-11 11:36:58-03","UFMG","BHCB","142483","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Santos, MF; Serafim, H","2007","05","22","Brasil","Minas Gerais","Itambé do Mato Dentro","Santana do Rio Preto (Cabeça de Boi), Serra do Cip, Mata do cachoeirão","-43.432861","-19.431861","-43.432861","-19.431861","BHCB004923",NA,NA,"2008",NA,NA,"124",NA,NA,"árvore, 7m, odorífera, folhas com face adaxial verde-escura, nervura central amarela, frutos verdes, cúpula vermelha","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-11 11:36:58-03","UFMG","BHCB","173326","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, ML; Silva, JM","2014","03","18","Brasil","Paraná","Guaratuba","Carvoeiro.","-48.604444","-25.899444","-48.604444","-25.899444","BHCB018325",NA,NA,"2014","04","15","1560","16","16","Árvore de 12m; inflorescência avermelhada e flores esverdeadas, fruto verde, cúpula vermelha.; Floresta Ombrófila Densa das Terras Baixas.","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-11 11:36:58-03","UFMG","BHCB","35430","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:36:58-03","UFMG","BHCB","3090","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Costa, LVC","1998","01",NA,"Brasil","Minas Gerais","São João Nepomuceno","Mineração de alumínio - CBA.","-43.0106010437012","-21.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Floresta estacional semidecidual;árvore","Dicotyledon",NA,NA,"Southern America",NA,NA,"20981","auto",NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:36:58-03","UFMG","BHCB","81690","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Tameirão Neto, E","2002","08","05","Brasil","Minas Gerais","Mariana","PCH Furquim, Margem esquerda do Ribeirão do Carmo","-43.4160995483398","-20.377799987793",NA,NA,"BHCB002335","BHCB002335",NA,NA,NA,NA,"3481",NA,NA,"Floresta ciliar. Arbóreo","Dicotyledon",NA,NA,"Southern America",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"296","2021-02-11 17:19:19-03","UFPR","UPCB","25461","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Athayde, S.F.","1994","11","14","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Silva, S.M.","1995","03",NA,"219",NA,NA,"Árvore, 5 x 0,12m. Sub-bosque da floresta secundária. Material estéril..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-11 17:19:19-03","UFPR","UPCB","67052","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.","2008","09","06","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos.","-43.079444","-22.472778","-43.079444","-22.472778",NA,NA,"Brotto, M.L.","2008","09","10","181","1600","1600","Árvore de 4 m de alt., flores verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-11 17:19:19-03","UFPR","UPCB","6157","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Reitz, P.R.","1953","03","12","Brasil","Santa Catarina","Palhoça","Campo Massiambú","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Vattimo, I. de","1955","01","01","442","2","2","Arvoreta, 4m, flor esverdeada. Restinga..",NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"299","2021-02-11 17:19:19-03","UFPR","UPCB","32200","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Silva, S.M.","1995","10","04","Brasil","Paraná","Paranaguá","Ilha do Mel, planície da Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Moraes, P.","2009","05","08",NA,NA,NA,"Arvoreta de 5m, PB = 12cm, em floresta baixa da planície, material estéril..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"300","2021-02-11 17:19:19-03","UFPR","UPCB","20905","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Negrelle, R.R.B.","1993","01","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha (estrada do sambaqui)","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Baitello, J.B.","1993","06",NA,"A676",NA,NA,"Árvore, ca. 17m, flor e fruto, pedúnculo avermelhado..",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"301","2021-02-11 17:19:19-03","UFPR","UPCB","20906","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Negrelle, R.R.B.","1993","03","20","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha (próx. área das parcelas)","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Baitello, J.B.","1993","06",NA,NA,NA,NA,"Árvore, ca. 6m, com flor e fruto, com pedúnculos avermelhados..",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"302","2009-07-27 09:36:00-03","MO","MOBOT","1823023","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S. Renner (HBG)",NA,NA,NA,"Glaziou 12123",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","1823027","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Edmundo Pereira","1959","2","24","Brazil","Rio de Janeiro",NA,"Estado da Guanabara. Furnas da Lijuca.",NA,NA,NA,NA,NA,NA,"I. de Vattimo",NA,NA,NA,"Pereira 4506",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2011-02-18 15:24:00-02","MO","MOBOT","1823090","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","C. Gaudichaud-Beaupré",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaudichaud-Beaupré s.n.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","1823021","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","G.L. Farias","1985","10","22","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD. Linhares. Est. Parajú, ant. 211, Km 1.550, lado esquerdo.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Farias 86",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2015-02-24 17:29:00-03","MO","MOBOT","1823093","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","C.W.H. Mosen","1895","3","1","Brazil","São Paulo",NA,"Santos au Palmoiras.",NA,NA,NA,NA,NA,NA,"A. Kosterman",NA,NA,NA,"Mosén 3462",NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"307","2018-06-22 05:25:00-03","MO","MOBOT","100781764","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Pe. Raulino Reitz|Roberto M. Klein","1954","3","4","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí.",NA,NA,NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,"Reitz 1713A","50.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"308","2015-02-24 17:23:00-03","MO","MOBOT","100781765","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,"In sylvis Mandioccae.",NA,NA,NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,"Riedel s.n.",NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"309","2015-12-09 09:04:00-02","MO","MOBOT","1822122","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","E.H. Snethlage","1925","7","16","Brazil","Maranhão",NA,"Nordbrasilien, Marahnao, Victoria. Alto",NA,NA,NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,"Snethlage 687","400.00000000","600.00000000",NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"310","2012-04-13 10:19:00-03","MO","MOBOT","1823002","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P.L. Krieger","1971","12","9","Brazil","Minas Gerais",NA,"PR - Guaratuba. Na restinga, em botão.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Krieger 11071",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2012-04-13 09:59:00-03","MO","MOBOT","1823011","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","P.L. Krieger","1973","10","25","Brazil","Minas Gerais",NA,"Juiz de Fora - Rio do Peixe.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Krieger 13141",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2009-07-27 09:36:00-03","MO","MOBOT","1823013","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Auguste F.M. Glaziou","1879","1","18","Brazil","Rio de Janeiro",NA,"Corcovado",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Glaziou 11475",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2015-03-01 15:20:00-03","MO","MOBOT","1823016","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Sérgio C. de Sant'Ana|A.M. de Carvalho|André M. Amorim|A. Mayer","1991","12","12","Brazil","Bahia",NA,"Mun. de Porto Seguro-Ba. Ca 6-7 Km na estr. que liga Arraial D'Ajuda à Trancoso. Mata de restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sant'Ana 73",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2015-02-14 21:14:00-02","MO","MOBOT","1823028","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","C.A.L. de Oliveira","1993","2","26","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Alto da Boa Vista, Estr. Vista Chinesa, ao lado da guarita do P.N. Tijuca, Passo das Pedras.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Oliveira 778",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-10-26 23:35:00-02","MO","MOBOT","1823084","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 494",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2015-02-24 15:51:00-03","MO","MOBOT","1823085","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","George Gardner","1838","12",NA,"Brazil",NA,NA,"Ceara: Barra do Jardim. Piauhy",NA,NA,NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,"Gardner 1990",NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"317","2015-02-24 15:47:00-03","MO","MOBOT","1823087","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Auguste F.M. Glaziou","1876","10","4","Brazil","Rio de Janeiro",NA,"Collegio, pres Campos.",NA,NA,NA,NA,NA,NA,"H. van der werff",NA,NA,NA,"Glaziou 11460",NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","1823109","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Oliveira","1995","3","9","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Estr. da Vista Chinesa, entre os kms. 3 e 4. Parque Nacional da Tijuca.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Oliveira 994","400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2015-02-14 21:14:00-02","MO","MOBOT","1823125","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","C.A.L. de Oliveira","1998","8","31","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Estr. da Vista Chinesa; próximo à Mesa do Imperador, Parque Nacional da Tijuca.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Oliveira 1442",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2015-02-14 21:14:00-02","MO","MOBOT","1823141","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","C.A.L. de Oliveira","1996","2","8","Brazil","Rio de Janeiro",NA,"Rio Janeiro, Serra Carioca, Pedra Bonita, na platô de estaçionamento da rampa de [vêo] livre.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Oliveira 1128",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2011-01-27 11:26:00-02","MO","MOBOT","1823145","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Ghillean T. Prance|Nilo T. Silva","1964","8","9","Brazil","Maranhão",NA,"Maranhão. Road to Estreita, 2-15 km. from Estreita. Low forest; transition from Cerrado to Amazonia.",NA,NA,NA,NA,NA,NA,"S. Renner (HBG)",NA,NA,NA,"Prance 58606",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2008-05-27 22:02:00-03","MO","MOBOT","1823165","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","A.E. Brina","1992",NA,NA,"Brazil","Minas Gerais",NA,"Mariana",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Brina s.n.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2008-05-27 22:02:00-03","MO","MOBOT","1823168","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","KUNIYOSHI","1984","8","3","Brazil","Paraná",NA,"Rio Pederneiras (mun. Guaraqueçaba). Mata pluvial.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"KUNIYOSHI 4776",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","1838367","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Gert G. Hatschbach","1968","1","11","Brazil","Paraná",NA,"Serrinha (mun. Guaraqueçaba). Mata pluvial, encosta de morro.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Hatschbach 18268","50.00000000","100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2011-02-26 17:55:00-03","MO","MOBOT","1848655","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","D.A. Folli","1991","10","30","Brazil","Espírito Santo",NA,"Reserva Florestal da CVRD. Linhares Esp. Santo. Est. Gavea, ant. X-2, Km 3,7, lado esquerdo. Em Floresta de Mussununga.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Folli 1468",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2011-02-26 17:55:00-03","MO","MOBOT","1848669","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","D.A. Folli","1992","10","19","Brazil","Espírito Santo",NA,"Vila do Riacho, Aracruz. Em Floresta Alta.",NA,NA,NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Folli 1739",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2009-07-09 17:05:00-03","MO","MOBOT","2458280","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Gert G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,"Guaraqueçaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 18268",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2017-05-05 13:08:00-03","MO","MOBOT","100969908","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Matheus C. Vergne|H. van der Werff|Tiago Arruda Pontes|M. Cruz","2015","11","21","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Parajú","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"M. C. Verge",NA,NA,NA,"Vergne 29",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"48094","auto",NA,NA,"1",NA,NA,NA
"329","2015-02-24 17:35:00-03","MO","MOBOT","100781766","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","E. Tameirão Neto","2002","8","5","Brazil","Minas Gerais","Mariana","PCH Furquim, Margem Esquerda do Ribeirao do Carmo.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,"Tameirão Neto 3481",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"33524","auto",NA,NA,"1",NA,NA,NA
"330","2011-03-24 17:27:00-03","MO","MOBOT","1823096","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","1982","6","7","Brazil","Pará",NA,"Serra dos Carajás. AMZA camp 3-Alfa. Steep forested slopes on ridgetop above camp, selectively cut for lumber.","-50.55","-5.8",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Sperling 5961","475.00000000","525.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","1823149","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","R. Ribeiro","1987","10","8","Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Alto da Boa Vista, Morro Queimado, Gr. [?], vertente norte.","-43.26666","-22.96666",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Ribeiro 1163",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","1823172","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","R. Ribeiro",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro, Alto da Boa Vista, Morro Queimado, Gr. [?], vertente norte.","-43.26666","-22.96666",NA,NA,NA,NA,"H. van der Werff (MO)",NA,NA,NA,"Ribeiro 990",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-03-29 10:41:28-03","UFSM","HDCF","427","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Andrae, F. H.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Figueira, M.","2016","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2016-09-05 16:02:47-03","UFSM","HDCF","1373","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Longhi, S. J.","1983","04","12","Brasil","Rio Grande do Sul","Santa Maria","Seminário dos Irmãos Marista - Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,"Pedralli, G.","1987","11","25","427",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-03-29 10:41:28-03","UFSM","HDCF","4254","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Alberti, L. F.","2002","01","23","Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-03-29 10:41:28-03","UFSM","HDCF","899","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Marchiori, J. N. C.","1981","10","29","Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.785556","-29.702778","-53.785556","-29.702778",NA,NA,"Denardi, L.; Figueira, M.","2016","03","11",NA,NA,NA,"Inventário de nativas (am. 33/101). Seminário dos Irmãos Maristas",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-03-29 10:41:28-03","UFSM","HDCF","4975","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Nascimento, A. R. T.","1995","09","20","Brasil","Rio Grande do Sul","Candelária","Morro do Botucaraí","-52.7888984680176","-29.6692008972168",NA,NA,NA,NA,"Figueira, M.","2016","03","29",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"28166","auto",NA,NA,NA,NA,NA,NA
