"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"2477","2020-08-20 20:40:26-03","UFSC","FLOR","884","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Klein, R.M.","3422","1962","12","07","Brasil","Santa Catarina","Caçador","Rio do Bugre.","-51.0149993896484","-26.7752990722656",NA,NA,"800","800","FLOR0000884","FLOR0000884","1963",NA,NA,"árvore, Fruto Imaturo, vermelho, 15m altura",NA,NA,NA,NA,NA,"Myrtales","38516","auto",NA,NA,NA,NA,NA,NA,NA
"2478","2020-08-20 20:40:26-03","UFSC","FLOR","883","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Reitz, R.; Klein, R.M.","13797","1962","10","28","Brasil","Santa Catarina","Caçador","Rio dos Bugres.","-51.0149993896484","-26.7752990722656",NA,NA,"800","800","FLOR0000883","FLOR0000883","1963",NA,NA,"árvore, flor branca, 10m altura",NA,NA,NA,NA,NA,"Myrtales","38516","auto",NA,NA,NA,NA,NA,NA,NA
"2479","2020-08-20 14:58:16-03","UFSC","FLOR","33874","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Reis, A.","2380","1995","10","04","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Reitoria, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0033874",NA,"2017","02","24","árvore, flor branca. Cultivado como frutifera.",NA,NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2480","2020-08-20 20:40:26-03","UFSC","FLOR","5497","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata minutifolia","Mattos","Legrand, C.D.","Bresolin, A.","217","1971","03","18","Brasil","Santa Catarina","Florianópolis","Ribeirão, Barreiros.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0005497",NA,"1976",NA,NA,"árvore, flor imaturo verde-claro; maduro amarelo, 25m altura. Isotypus nov. sp. Eugenia involucrata var. minutifolia.",NA,NA,NA,"Isotypus",NA,"Myrtales","27000","auto","minutifolia",NA,NA,NA,NA,NA,NA
"2481","2020-08-20 14:58:16-03","UFSC","FLOR","34354","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Bünger, M.O.","Queiroz, M.H. de","567","1991","10","04","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0034354","FLOR0034354","2016","03","22","arbusto com vários troncos de cor cinza-aveludado - liso, flor anteras vermelhas na antese e lilases quando maduras",NA,NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2482","2020-08-20 20:40:26-03","UFSC","FLOR","1657","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Klein, R.M.; Bresolin, A.","9254","1970","11","08","Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,"5","5","FLOR0001657","FLOR0001657","1971",NA,NA,"arbusto, Fruto Maduro, roxo-escuro, 1m altura",NA,NA,NA,NA,NA,"Myrtales","11115","auto",NA,NA,NA,NA,NA,NA,NA
"2483","2020-08-20 20:40:26-03","UFSC","FLOR","1658","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Klein, R.M.; Bresolin, A.","8847","1970","10","21","Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,"5","5","FLOR0001658",NA,"1971",NA,NA,"arbusto, flor branca, 2m altura. Casca lisa de cereja.",NA,NA,NA,NA,NA,"Myrtales","11115","auto",NA,NA,NA,NA,NA,NA,NA
"2484","2020-08-20 20:40:26-03","UFSC","FLOR","4881","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Klein, R.M.","8416","1969","10","18","Brasil","Santa Catarina","Itajaí","Morro da Cruz.","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","FLOR0004881","FLOR0004881","1977",NA,NA,"arvoreta, flor branca, anteras roseas, Fruto Maduro, alongado, roxo-escuro, 6m altura. Fruto comestível. Variedade: involucrata",NA,NA,NA,NA,NA,"Myrtales","27253","auto",NA,NA,NA,NA,NA,NA,NA
"2485","2020-08-20 20:40:26-03","UFSC","FLOR","3484","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Klein, R.M.; Bresolin, A.","9830","1971","10","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"200","200","FLOR0003484",NA,"1974",NA,NA,"árvore, flor branca, anteras roseas, 10m altura. Casca lisa, parda.",NA,NA,NA,NA,NA,"Myrtales","31105","auto",NA,NA,NA,NA,NA,NA,NA
"2486","2020-08-20 20:40:26-03","UFSC","FLOR","3823","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Bresolin, A.","968","1973","11","21","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"400","400","FLOR0003823",NA,"1975",NA,NA,"árvore, flor branca, 12m altura. Araçá tronco liso de 40 cm de diâmetro",NA,NA,NA,NA,NA,"Myrtales","23385","auto",NA,NA,NA,NA,NA,NA,NA
"2487","2020-08-20 20:40:26-03","UFSC","FLOR","5663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Bresolin, A.","1061","1973","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"450","450","FLOR0005663",NA,"1976",NA,NA,"árvore, Fruto Imaturo, verde, 15m altura",NA,NA,NA,NA,NA,"Myrtales","23385","auto",NA,NA,NA,NA,NA,NA,NA
"2488","2020-08-20 20:40:26-03","UFSC","FLOR","5613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata minutifolia","Mattos","Legrand, C.D.","Bresolin, A.","887","1973","10","17","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","FLOR0005613",NA,"1976",NA,NA,"árvore, flor branca, 10m altura. Paratypus Eugenia involucrata var. minutifolia.",NA,NA,NA,"Paratypus",NA,"Myrtales","23385","auto","minutifolia",NA,NA,NA,NA,NA,NA
"2489","2020-08-20 20:40:26-03","UFSC","FLOR","886","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Reitz, R.; Klein, R.M.","4168","1960","10","14","Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista.","-49.0217018127441","-27.6725006103516",NA,NA,"800","800","FLOR0000886","FLOR0000886","1963",NA,NA,"árvore, flor branca, 10m altura. Casca lisa. Localidade pertencia ao município de São José na data da coleta.",NA,NA,NA,NA,NA,"Myrtales","17361","auto",NA,NA,NA,NA,NA,NA,NA
"2490","2020-08-20 14:58:16-03","UFSC","FLOR","39702","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Guimarães, F.B.","1330","2011","06","15","Brasil","Santa Catarina","Tangará","Margem esquerda do Rio do Peixe. Área de supressão para construção da PCH Salto Góes.","-51.247200012207","-27.104700088501",NA,NA,NA,NA,"FLOR0039702",NA,"2011","11","30","3,5m altura. Coleta de 3 discos de madeira do tronco na altura do peito para Xiloteca",NA,NA,NA,NA,NA,"Myrtales","34265","auto",NA,NA,NA,NA,NA,NA,NA
"2491","2020-08-20 20:40:26-03","UFSC","FLOR","891","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Legrand, C.D.","Reitz, R.; Klein, R.M.","7528","1958","10","25","Brasil","Santa Catarina","Urussanga","Pinhal da Cia. Lauro Muller.","-49.32080078125","-28.5177993774414",NA,NA,"300","300","FLOR0000891","FLOR0000891","1961",NA,NA,"árvore, flor branca, 10m altura",NA,NA,NA,NA,NA,"Myrtales","14548","auto",NA,NA,NA,NA,NA,NA,NA
"2492","2020-08-20 14:58:16-03","UFSC","FLOR","39988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Mattos, J.","Mattos, J.","s.n.","2001","09","29","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"FLOR0039988","FLOR0039988","2011","08","17","3m altura",NA,NA,NA,NA,NA,"Myrtales","53584","auto",NA,NA,NA,NA,NA,NA,NA
"2493","2020-08-20 20:40:26-03","UFSC","FLOR","5497","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata minutifolia","Mattos","Legrand, C.D.","Bresolin, A.","217","1971","03","18","Brasil","Santa Catarina","Florianópolis","Ribeirão, Barreiros.","-48.5491981506348","-27.596700668335",NA,NA,"250","250","FLOR0005497",NA,"1976",NA,NA,"árvore, flor imaturo verde-claro; maduro amarelo, 25m altura. Isotypus nov. sp. Eugenia involucrata var. minutifolia.",NA,NA,NA,"Isotypus",NA,"Myrtales","27000","auto","minutifolia",NA,NA,NA,NA,NA,NA
"2494","2020-08-20 20:40:26-03","UFSC","FLOR","5613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata minutifolia","Mattos","Legrand, C.D.","Bresolin, A.","887","1973","10","17","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","FLOR0005613",NA,"1976",NA,NA,"árvore, flor branca, 10m altura. Paratypus Eugenia involucrata var. minutifolia.",NA,NA,NA,"Paratypus",NA,"Myrtales","23385","auto","minutifolia",NA,NA,NA,NA,NA,NA
"2495","2020-08-20 20:40:26-03","UFSC","FLOR","31193","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pallescens","Eugenia pallescens","Kiaersk.","Mattos, J.","Mattos, J.","32471","1998","11","10","Brasil","São Paulo","Mogi Guaçu","Na Reserva Florestal, no pomar de Fruteiras nativas.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"FLOR0031193",NA,"1998",NA,NA,"árvore, flor Frutos passados, 2,5m altura",NA,NA,NA,NA,NA,"Myrtales","39309","auto",NA,NA,NA,NA,NA,NA,NA
"2496","2020-08-20 14:58:18-03","UFSC","FLOR","39980","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","strictissima","Eugenia strictissima","Govaerts","Mattos, J.","Mattos, J.","32721","2002","10","15","Brasil","Santa Catarina","Florianópolis","Jurerê Internacional, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0039980",NA,"2011","08","17","arvoreta, 2,5m altura. Procedente de Poços de Caldas, MG.",NA,NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2497","2020-08-20 14:58:18-03","UFSC","FLOR","39987","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","strictissima","Eugenia strictissima","Govaerts","Mattos, J.","Mattos, J.","32739","2007","10","20","Brasil","Santa Catarina","Florianópolis","Procedente de Poços de Caldas, MG. Cultivada em Jurerê Internacional, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0039987",NA,"2011","08","17","árvore, flor com, 3m altura",NA,NA,NA,NA,NA,"Myrtales","27000","auto",NA,NA,NA,NA,NA,NA,NA
"2498","2020-01-31 10:39:07-03","IFAM","EAFM","13675","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","Sobral, M.","Scarponi, T.M.; Heineberg, M.R.","233","2013","08","08","Brasil","Santa Catarina","TI Ibirama-Laklãnõ","Aldeia Sede","49.716667","-26.842222","49.716667","-26.842222",NA,NA,NA,NA,"2013","11",NA,"; DESC: Árvore de grande porte; caule esbranquiçado; fruto grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499","2021-03-04 15:45:21-03","IF","SPSF","41576","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Camb.","O.T. Aguiar","R.Cielo-Filho & O.T. Aguiar & C.R.Lima & R.S.Almeida","853","2008","11","25","Brasil","SP","Itapeva","Estação Ecológica","-49.068611","-24.075",NA,NA,"750","750",NA,NA,"2009","02","02","COLETA: Arbusto 0,3 m, frutos vermelhos.; GEOGRAFIA: Aceiro da SP.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2500","2021-03-04 15:45:21-03","IF","SPSF","41856","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina","Camb.","O.T. Aguiar","O.T. Aguiar & J.B.Baitello & R.Cielo-Filho","1253","2008","10","28","Brasil","SP","Itapeva","Estação Ecológica","-49.068056","-24.075278",NA,NA,"700","700",NA,NA,"2009","08","01","COLETA: Arbusto 0,6m.; GEOGRAFIA: Trilha da Vila.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2501","2021-03-04 15:45:21-03","IF","SPSF","34847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycina","Eugenia calycina",NA,NA,"A.A.Arante & M.H.Brito","335","1995","09","08","Brasil","MG","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado alterado&nf;;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","58223","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2502","2021-03-04 15:45:23-03","IF","SPSF","09579","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"G.M. Barroso","M.J.Robim","345","1985","11","21","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão, Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"1986","01","01","COLETA: XLS: SPSFAntigo&nf;Árvore, flores brancas, perfumadas.; GEOGRAFIA: S.J. Alpes, mata latifoliada.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","21048","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2503","2021-03-04 15:45:23-03","IF","SPSF","16612","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","G.M.Barroso","R.B.Torres & N.Figueiredo & A.R.de Oliveira","76","1986","10","30","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"624","624",NA,NA,"1988","06","30","COLETA: XLS: SPSFAntigo&nf;Mata Secundária&nf;Árvore 8m altura; tronco liso, escamante, ramificação difusa; fruto maduro de cor azul escura.&nf;Nome popular: gabiroba;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","29370","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2504","2021-03-04 15:45:23-03","IF","SPSF","32706","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"L.F.Delgado",NA,"2003","10","30","Brasil","SP","São Paulo","P.E.Alberto Lofgren","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2505","2021-03-04 15:45:23-03","IF","SPSF","15312","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"M.Sobral","G. Hatschbach & J.M.Silva","55771",NA,NA,NA,"Brasil","PR","Canta Galo","Cavernoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m, flores alvas, odoríferas, Mata.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2506","2021-03-04 15:45:23-03","IF","SPSF","34895","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"M.Lima","R.Kral & M.G.L.Wanderley","75352","1982","10","13","Brasil","GO","Itapemeri","a 5km, na estrada para Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,"1989","10","01","COLETA: XLS: SPSFNovo; Arbusto 2m altura.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2507","2021-03-04 15:45:23-03","IF","SPSF","37948","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T.Aguiar","R.T.Polisel & N.M. Ivanauskas & V.S.Santos & F.M. de Souza","246","2005","12","16","Brasil","SP","Embú","Itatuba","-46.8875","-23.642778",NA,NA,NA,NA,NA,NA,"2017","08","28","COLETA: Árvore de 7m de altura. com casca de jaboticaba.; GEOGRAFIA: Langendoc.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2508","2021-03-04 15:45:23-03","IF","SPSF","38711","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T.Aguiar","C.R.Lima & J.A.Pastore & J.B.Baitello & E.Adriano & D.F.Bueno","54","2007","09","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.787222","-23.541944",NA,NA,NA,NA,NA,NA,"2008","05","13","COLETA: Arvoreta, início de frutos.; GEOGRAFIA: Trilha D;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2509","2021-03-04 15:45:23-03","IF","SPSF","39361","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T. Aguiar","R.Esteves & R.C.Sousa & J.B.Silva & J.M.Silva","193","2007","08","07","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761667","-23.453889",NA,NA,"929","929",NA,NA,"2017","09","06","COLETA: Árvore, 20m. Flores brancas, estames róseos.; GEOGRAFIA: Trilha do Pai Zé;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2510","2021-03-04 15:45:23-03","IF","SPSF","39362","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T. Aguiar","R.Esteves & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia","244","2007","09","14","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761389","-23.453611",NA,NA,"934","934",NA,NA,"2007","10","25","COLETA: Árvore, 18m. Flores brancas.; GEOGRAFIA: Trilha do Pai Zé;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2511","2021-03-04 15:45:23-03","IF","SPSF","41827","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T.Aguiar","C.R.Lima & R.Cielo-Filho & O.T. Aguiar & R.S.Almeida","214","2008","11","25","Brasil","SP","Itapeva","Estação Ecológica de Itapeva","-49.068056","-24.080833",NA,NA,NA,NA,NA,NA,"2009","08","01","COLETA: Árvore 3,5m. Frutos verdes e vermelhos.; GEOGRAFIA: Trilha do Rio Pirituba.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2512","2021-03-04 15:45:23-03","IF","SPSF","49175","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T. Aguiar","R.Cielo-Filho","1541","2014","10","08","Brasil","PR","Matelândia","Estrada Matelândia-Marquezita","-53.963333","-25.285278",NA,NA,"350","350",NA,NA,"2014","10","16","COLETA: Árvore, 3m, fruto imaturo verde.; GEOGRAFIA: Floresta Estacional, floresta secundária, borda.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2513","2021-03-04 15:45:23-03","IF","SPSF","50087","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T.Aguiar","R.Cielo-Filho","1728","2015","09","03","Brasil","PR","Matelândia","Antiga estrada de Guarapuava","-53.874722","-25.356111",NA,NA,"326","326",NA,NA,"2015","09","24","COLETA: Árvore 3 m, flor branca; GEOGRAFIA: PARNA Iguaçu, Floresta Estacional Semidecidual, secundária, borda;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2514","2021-03-04 15:45:23-03","IF","SPSF","50088","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","O.T.Aguiar","R.Cielo-Filho","1720","2015","09","01","Brasil","PR","Matelândia","Antiga estrada de Guarapuava","-53.8825","-25.385833",NA,NA,"255","255",NA,NA,"2015","09","24","COLETA: Árvore 4m, flor branca; GEOGRAFIA: PARNA Iguaçu, Floresta Estacional Semidecidual secundária, borda;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2515","2021-03-04 15:45:23-03","IF","SPSF","50662","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","A. Maruyama","A. Maruyama & L. Cicco","39","2015","09","07","Brasil","SP","Cunha","Floresta Ombrófila Densa","-45.013611","-23.23",NA,NA,"1104","1104",NA,NA,"2015","09","07","COLETA: Árvore ca. 4,5m de altura. Flores brancas, com odor agradável.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2516","2021-03-04 15:45:23-03","IF","SPSF","51196","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","A. Maruyama","A. Maruyama & L. Cicco","562","2016","09","17","Brasil","SP","Cunha",NA,"-45.013611","-23.229444",NA,NA,"1077","1077",NA,NA,"2016","09","17","COLETA: Árvore ca. 7,0 m alt. Flores com pétalas brancas e sépalas esverdeadas.; GEOGRAFIA: Campo Antrópico;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2517","2021-03-04 15:45:23-03","IF","SPSF","51299","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M.L.Brotto","M.L.Brotto","2035","2015","09","23","Brasil","PR","Piraquara","Recreio da Serra","-49.015556","-25.4475",NA,NA,"990","990",NA,NA,"2015","09","23","COLETA: Árvore de 7m de altura; fuste com ritidoma liso branco-acinzentado; flores com pétalas brancas.; GEOGRAFIA: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2518","2021-03-04 15:45:23-03","IF","SPSF","51420","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","A. Maruyama","A. Maruyama & L. Cicco","575","2016","11","01","Brasil","SP","São Paulo",NA,"-46.634722","-23.460556",NA,NA,"733","733",NA,NA,"2016","11","01","COLETA: Arvoreta ca. 3,0 m alt. Fruto de coloração vermelha.; GEOGRAFIA: Floresta Ombrófila;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2519","2021-03-04 15:45:23-03","IF","SPSF","53105","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","R.J.Almeida-Scabbia","R.J. Almeida-Scabbia et al.","712","2012","10","05","Brasil","SP","São Paulo",NA,"-47.639444","-23.449722",NA,NA,"758","758",NA,NA,"2012","10","11","COLETA: Herbácea com 0,5m de altura. Flores amarelas.; GEOGRAFIA: Afloramento rochoso. Borda e sub-bosque de Eucaliptal. Condomínio Quintas da Cidade.;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2520","2021-03-04 15:45:23-03","IF","SPSF","15890","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"A.A.A.Barbosa","315",NA,NA,NA,"Brasil","MG","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","58223","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2521","2021-03-04 15:45:23-03","IF","SPSF","15883","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"A.M.C.Carvalho",NA,NA,NA,NA,"Brasil","MG","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","58223","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2522","2021-03-04 15:45:23-03","IF","SPSF","15875","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,NA,"A.A.A.Barbosa","273",NA,NA,NA,"Brasil","MG","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","58223","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"2523","2021-03-04 15:45:23-03","IF","SPSF","11540","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"Osny T. Aguiar","O.T. Aguiar","218","1987","10","16","Brasil","SP","Bebedouro","F.E.Instituto Florestal","-48.4700012207031","-20.9400005340576",NA,NA,NA,NA,NA,NA,"2017","04","20","COLETA: XLS: SPSFAntigo&nf;Arvoreta ca 4m de altura com tronco liso semelhante à goiabeira, de flores com pétalas brancas.; GEOGRAFIA: próximo ao escritório;","América do Sul",NA,NA,NA,"Magnoliophyta","Myrtales","22514","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
