"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","relationshipType","typeStatus","infraspecificEpithet","fieldNumber","individualCount","sex"
"176","2015-07-02 14:42:05-03","JBP","HPL","12447","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata",NA,"T.B. Flores","2010","11","10","T.B. Flores; H. Lorenzi; F.C.C. Neto & M. Peixoto","2010","09","Brasil","MG","Conceição do Mato Dentro","Beira da MG - 010. Serra do Cipó. Prensado em álcool 70°.","-43.401528","-19.874306",NA,NA,NA,"827","14",NA,"701","701",NA,NA,NA,"43° 24' 05,5 W","19° 52' 27,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-07-02 14:42:05-03","JBP","HPL","3334","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","D.S. Gissi","2011","02","15","H. Lorenzi","2004","12","Brasil","MG","Conceição do Mato Dentro","Coletada no Instituto Plantarum, Nova Odessa, São Paulo; sob cultivo.","-43.425","-19.0372","60318",NA,"auto","5079","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2016-02-02 14:37:47-02","BGBM","B","B -W 17060 -01 0","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/BW17060010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,"Middle and South America",NA,NA,NA,"BW17060010","BW17060010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-14 15:15:03-03","FPS","FPS","4516","MachineObservation","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Peixoto, M.","2020","01","18","Schwirkowski, P.","2020","01","Brasil","Santa Catarina","Rio Negrinho","Bairro Boa Vista. Linha férrea","-49.543473","-26.239495",NA,NA,NA,"3939","18",NA,NA,NA,NA,"FPS04516,FURB66045","FPS04516_v01 FPS04516_v02 FPS04516_v03 FPS04516_v04 FPS04516_v05 FPS04516_v06 FPS04516_v07 FPS04516_v08 FPS04516_v09 FPS04516_v10 FURB66045","-49.543473","-26.239495",NA,"FURB 66045","voucher",NA,NA,NA,NA,NA
"180","2014-09-09 15:09:04-03","UNICAP","HUCPE","1315","S","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","M. Oliveira","2003","06",NA,"Oliveira, M.; A. A. Grillo; A. A. Grillo","2002","05","Brasil","Alagoas","Ibateguara","Coimbra - Dentro do canavial.","-35.937693","-8.979501",NA,"Trepadeira; caule esverdeado; corola amarelo-vináceo. Odor fetido. Frequente.",NA,"931","07",NA,NA,NA,NA,NA,NA,"-35.937693","-8.979501",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-02-15 11:33:29-02","IPA","IPA","64107","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Oliveira, M.; Grillo, A.A.; Grillo, A.A.","2001","10","Brasil","Alagoas","Ibateguara","Usina Serra Grande, Grota da burra, próximo ao rio. Interior da mata.","-35.9393997192383","-8.97249984741211","16798","Trepadeira; caule verde-claro, corola amarela com estrias vináceos na fauce da corola; odor desagradavel. Ocasional.; Vegetação arbustiva-arbórea densa. Solo argilo-humoso.","auto","643","23","Southern America",NA,NA,NA,"IPA0064107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-02-15 11:33:29-02","IPA","IPA","1772","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Andrade-Lima","1950","07","Brasil","Pernambuco","Quipapá","Usina Água Branca","-36.0116996765137","-8.82777976989746","11788","Ramando sobre pequena árvore.; Mata secundária em morro.","auto","50-573","11","Southern America",NA,NA,NA,"IPA0001772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-02-15 11:33:29-02","IPA","IPA","1773","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Andrade-Lima","1950","07","Brasil","Pernambuco","Quipapá","Usina Água Branca","-36.0116996765137","-8.82777976989746","11788","Ramando sobre pequena árvore.; Mata secundária em morro.","auto","50-573","11","Southern America",NA,NA,NA,"IPA0001773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-02-15 11:33:29-02","IPA","IPA","29678","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Andrade-Lima","1973","06","Brasil","Pernambuco","Rio Formoso","Saltinho, mata. Viage, com Luiz Emygdio.","-35.1585998535156","-8.66361045837402","21734",NA,"auto","73-7374","06","Southern America",NA,NA,NA,"IPA0029678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-02-15 11:33:29-02","IPA","IPA","90520","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,NA,NA,NA,"Oliveira, M.; Mattos, M.R.; Mattos, M.R.","2010","11","Brasil","Pernambuco","Garanhuns",NA,"-39.568611","-7.994167",NA,"Trepadeira. Caule esverdeado. Folhas membranáceas. Flores alvo-vináceas. Ocasional.; Brejo de Altitude.",NA,"5262","06","Southern America","426","426",NA,"IPA0090520",NA,"-39.568611","-7.994167",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-02-15 11:33:29-02","IPA","IPA","64980","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Pietrobom-Silva, M.R.; Windisch, P.G.; Windisch, P.G.","1997","01","Brasil","São Paulo","Cassia dos Coqueiros","margem do Rio Boiadeiro, cachoeira Itambé, próximo da estrada.","-47.133333","-21.333333",NA,"Escandente, flor roxa-verde, junto da ponte.; Mata seca semidecídua de encosta com formação de furna.",NA,"3980","21","Southern America","1050","1050",NA,"IPA0064980",NA,"-47.133333","-21.333333",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-02-15 11:33:29-02","IPA","IPA","69627","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Oliveira, M.; Grillo, A.A.; Grillo, A.A.","2002","05","Brasil","Alagoas","Ibateguara","Usina Serra Grande, Coimbra, dentro do canavial, próximo curso d'água.","-35.9393997192383","-8.97249984741211","16798","Trepadeira; caule esverdeado; corola amarelo-vináceo. Odor fétido. Frequente.; Solo argilo-arenoso.","auto","931","07","Southern America",NA,NA,NA,"IPA0069627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-02-15 11:33:29-02","IPA","IPA","84268","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Josinaldo Alves","2008","02","Brasil","Pernambuco","Jaboatão dos Guararapes","Localidade Vila Riva, Colônia dos Padres Salesianos.","-35.0147018432617","-8.11277961730957","16392","Trepadeira. Flores aroxeadas com algumas pintas vedres, grandes com odor desagradável, isoladas. Frutos de cor marrom.","auto","40","13","Southern America",NA,NA,NA,"IPA0084268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-07-26 11:39:22-03","IPA","IPA","9233","S","Plantae","Plantae",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Araújo, A.A.M.","2011","06","01","Kratz, D.W.","1916","11","Brasil","São Paulo","Sorocaba","na margem do rio.","-47.4500007629395","-23.5","17154",NA,"auto","9233",NA,"Southern America",NA,NA,NA,"IPA0009233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-20 21:15:32-03","UFV","VIC","11931","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Meira Neto, J.A.A.","1988",NA,NA,"Bernacci, L.C.; et al.","1987","08","Brasil","São Paulo","Atibaia","Fazenda Grota Funda, Na estrada.","-46.5499992370605","-23.1100006103516","21675","Trepadeira com flores roxas, frutos imaturos verdes.","auto","s.n.","15",NA,NA,NA,NA,"VIC011931","VIC011931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-24 17:08:41-03","UFES","SAMES","622","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Freitas,J.","2012","12","06","Oliveira,I.R.; Ribeiro,M.;Broggio,I.S.","2010","08","Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Estrada a esquerda da sede da Reserva, floresta atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688","28525","Liana com fruto seco, sementes pequenas e numerosas.","auto","82","19",NA,NA,NA,NA,"SAMES00622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-24 17:08:41-03","UFES","SAMES","623","PreservedSpecimen","Plantae",NA,NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Freitas,J.","2013","12","06","Ribeiro,M.; Oliveira,I.R.;Broggio,I.S.","2010","09","Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Estrada a esquerda da sede da Reserva, próximo a mata do córrego de água limpa, floresta atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688","28525","Trepadeira, flores verdes com listras roxo escuras.","auto","272","19",NA,NA,NA,NA,"SAMES00623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013149","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Moritzi","L. Capellari",NA,NA,NA,"G. Hatschbach; Z. Ahumada","1973","11","Brazil","Minas Gerais",NA,"Próximo a Pedro Less (Mun. Serro).","-43.3833","-18.6167",NA,"Volúvel, da capoeira, flor bordo, poucas manchas creme.",NA,"31626","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059181","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","V. C. Martin",NA,NA,NA,"J. Cordeiro; J. M. Silva","2010","3","Brazil","Sao Paulo",NA,"Sitio Bela Vista (Mun. Areias).","-44.697076","-22.580511",NA,"Volúvel, flor creme com nervuras vinosas.",NA,"3445","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:31:02-03","UFJF","CESJ","63030","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","D.S. Gissi","2010","10","28","V.C. Souza; A.O. Araújo; G.O. Romão; S.I. Elias","2002","02","Brasil","Minas Gerais","Ouro Preto","Estrada Ouro Preto - Ouro Branco , próximo ao Rio Falcão e à saída para Lavras Novas. Alt.: 1200m.s.m., Lat.: 20º26'24,7S; Lon.: 43º33'49,9W.","-43.5080986022949","-20.2875003814697","44599","Liana, flores creme com nervuras castanho-vináceas.","auto","28108","20","América do Sul",NA,NA,NA,"CESJ063030","CESJ063030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 14:31:02-03","UFJF","CESJ","42687","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","D.S. Pifano","2004","08","02","G. Del-Vechio","2004","05","Brasil","Minas Gerais","São João Del Rei","Distrito Rio das Mortes (Goiabeiras)","-44.2616996765137","-21.1355991363525","39093","Trepadeira herbácea, mata semi-sombreada.","auto","s.n.,","06","América do Sul",NA,NA,NA,"CESJ042687","CESJ042687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-07-02 18:51:26-03","UFJF","CESJ","18301","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.",NA,NA,NA,NA,"L. Krieger",NA,NA,"?",NA,NA,NA,NA,NA,NA,"Fruto: cápsula septicida-loculicida, 6-carpelar, 6-locular, desicente da base para o vértice, deixando as valavas suspensas pelas tiras do fendilhamento do pedúnculo. Sementes papiráceas, oval triangulares, circundadas de membranas friáveis cordiformes.",NA,"CESJ18301",NA,NA,NA,NA,NA,"CESJ018301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 14:31:02-03","UFJF","CESJ","2205","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","L.C.Pereira","2011","09","15","L. Krieger","1950","01","Brasil","Minas Gerais","Bomsucesso",NA,NA,NA,NA,"Flores marrom, pintalgadas de branco. Cipó na capoeira.",NA,"CESJ2205","08","América do Sul",NA,NA,NA,"CESJ002205","CESJ002205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:31:02-03","UFJF","CESJ","23284","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","E.J. Lírio","2015",NA,NA,"L. Krieger; et al.","1988","12","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Córrego do Inácio.",NA,NA,NA,"Cipó robusto, alastrando entre outras plantas. Flores garndes, creme com traços vermelhos escuros. Cheiro desagradável.",NA,"CESJ616","17","América do Sul",NA,NA,NA,"CESJ023284","CESJ023284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 14:31:02-03","UFJF","CESJ","23356","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","E.J. Lírio","2015",NA,NA,"L. Krieger; et al.","1988","12","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Córrego do Inácio.",NA,NA,NA,"Cipó robusto, cheiro desagradável das flores.",NA,"CESJ688","17","América do Sul",NA,NA,NA,"CESJ023356","CESJ023356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 14:31:02-03","UFJF","CESJ","36076","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","E.J. Lírio","2015",NA,NA,"C.M.C. de Melo","1996","03","Brasil","Distrito Federal","Brasília","Próximo ao Viveiro do Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358","70570","Trepadeira. Frutos verdes. Flor com mau cheiro. Cálice c/aspecto de ave. Banco de Germoplasma.","auto","126","21","América do Sul",NA,NA,NA,"CESJ036076","CESJ036076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 14:31:02-03","UFJF","CESJ","34857","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","D.S. Pifano; L.C.S. Assis","2004","04",NA,"L.C.S. Assis; R.C. Forzza; R.M. Castro; A.S.M. Valente; M.C.M. Garcia; L.M.S.Assis; M.K. Lade","2001","10","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807","7934","Liana encontrada no campo cerrado. Folhas discolores, cálice vinho com manchas verdes-claro. Frutos capsulares beges. Freqüentes.","auto","316","20","América do Sul",NA,NA,NA,"CESJ034857","CESJ034857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 14:31:02-03","UFJF","CESJ","38367","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","D.S. Pifano; L.C.S. Assis","2004",NA,NA,"L.C.S. Assis; M.S. Magalhães","2002","09","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807","7934","Liana na borda da mata, folhas discolores, frutos pardos. Freqüentes.","auto","554","14","América do Sul",NA,NA,NA,"CESJ038367","CESJ038367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 14:31:02-03","UFJF","CESJ","39677","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","D.S. Pifano; L.C.S. Assis","2004","04",NA,"L.C.S. Assis; W.E.Souza; M.S. Magalhães","2003","03","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807","7934","Liana na borda da mata, folhas discolores, cálice vináceo com pontuações verdes.","auto","706","07","América do Sul",NA,NA,NA,"CESJ039677","CESJ039677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:31:02-03","UFJF","CESJ","16845","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","E.J. Lírio","2015",NA,NA,"L. Krieger","1979","11","Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525","39093","NA cerca, à beira da estrada. Frutos submaturos.","auto","CESJ16845","18","América do Sul",NA,NA,NA,"CESJ016845","CESJ016845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 14:31:02-03","UFJF","CESJ","19745","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Flora do Brasil","2011","09",NA,"L. Krieger; R. Mello-Silva","1983","06","Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525","39093","Cipó em frutos. Uso medicinal, à raiz é uzada no implaludismo e febres intermitentes. Estimulanta do aparelho digestivo, aperitivo e emenagogo. Pio Corrêa II, 116.","auto","CESJ19745","02","América do Sul",NA,NA,NA,"CESJ019745","CESJ019745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 14:31:02-03","UFJF","CESJ","8048","PreservedSpecimen","Plantae","Angiosperma",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","L.C.Pereira","2011","09","15","L. Krieger","1970","02","Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525","39093","Cipó robusto. Flores com cor e odor de carne podre. Cnf.Fl.Bras. Hoehne, vol, xv, 62.","auto","CESJ8048",NA,"América do Sul",NA,NA,NA,"CESJ008048","CESJ008048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-27 13:46:08-03","UFS","ASE","26704","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Matos, GMA","2012","09",NA,"Matos, GMA; Santos, E","2012","08","Brasil","Sergipe","Areia Branca","PARNA Serra de Itabaiana, Proximo a sede. Solo arenoso.","-37.1854","-10.4529",NA,"TRepadeira. Botões esverdeados a roxo.",NA,"163","24","Southern America",NA,NA,NA,"ASE0004374","ASE0004374","-37.1854","-10.4529",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-27 13:46:08-03","UFS","ASE","7869","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Nascimento - Júnior, JE","2008","09",NA,"Landim, M; C.Amaral; Cruz, A; Santos, E","1997","08","Brasil","Sergipe","São Cristóvão","Feijão","-37.1223","-11.0053",NA,"trepadeira. Volúvel, flor rosada por fora e vinho por dentro com manchas brancas na extremidade interna (branca) com pontos vinho no interior com pêlos brancos.; trepadeira. Volúvel, flor rosada por fora e vinho por dentro com manchas",NA,"1303","15","Southern America",NA,NA,NA,"ASE0004357","ASE0004357","-37.1223","-11.0053",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-27 13:46:08-03","UFS","ASE","24496","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Damasceno, SA","2013","12","18","Campos, DA; Matos, GMA","2011","11","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana","-37.1854","-10.4529",NA,"Trepadeira.; Trepadeira.",NA,"22","25","Southern America",NA,NA,NA,"ASE0004346","ASE0004346","-37.1854","-10.4529",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-27 13:46:08-03","UFS","ASE","19659","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Damasceno, SA","2013","12","18","Monteiro, SHN; Santos, LAS; Rocha-Santos, DD; Farinacio, MA","2010","11","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Margem da estrada, logo após o posto do IBAMA","-37.1854","-10.4529",NA,"Planta rasteira.; Planta rasteira.; Areias brancas.",NA,"82","24","Southern America",NA,NA,NA,"ASE0004343","ASE0004343","-37.1854","-10.4529",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-27 13:46:08-03","UFS","ASE","20156","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Damasceno, SA","2013","12","18","Farinaccio, MA; Campos, DA; Carregosa, T; Santos, LRO; Monteiro, SHN; Déda, RM","2011","05","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Na entrada da PARNA Serra de Itabaiana.","-37.1854","-10.4529",NA,"Trepadeira. Fruto imaturo verde amarelado.; Trepadeira. Fruto imaturo verde amarelado.",NA,"863","05","Southern America",NA,NA,NA,"ASE0004344","ASE0004344","-37.1854","-10.4529",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-27 13:46:08-03","UFS","ASE","11703","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Nascimento - Júnior, JE","2008","08","30","Dantas, TVP; Nascimento - Júnior, JE","2008","08","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Serra de Itabaiana. Primeira mancha de areia branca após a entrada do PARNA","-37.1854","-10.4529",NA,"Trepadeira herbácea. Flor lilás.; Trepadeira herbácea. Flor lilás.; Areias brancas da Serra de Itabaiana.",NA,"64","30","Southern America",NA,NA,NA,"ASE0004339","ASE0004339","-37.1854","-10.4529",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-27 13:46:08-03","UFS","ASE","16370","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Alves, M; Mendes, K","2009","08","04","Mendes, K; Alves-Araújo, A; Pinheiro, I; Martins, S","2009","01","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Trilha para a cachoeira véu da noiva. Perto da casa de tratamento de água.","-37.1854","-10.4529",NA,"Trepadeira com frutos passados. Solo arenoso.; Trepadeira com frutos passados. Solo arenoso.; Arbustivo-arbórea.",NA,"288","05","Southern America",NA,NA,NA,"ASE0004360","ASE0004360","-37.1854","-10.4529",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-27 13:46:08-03","UFS","ASE","22696","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Damasceno, SA","2013","12","18","Araújo, D; Matos, GMA","2011","12","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.253","-10.4107",NA,"Trepadeiras. Flor lilás (botão). Frutos verdes.; Trepadeiras. Flor lilás (botão). Frutos verdes.",NA,"1944","01","Southern America",NA,NA,NA,"ASE0004365","ASE0004365","-37.253","-10.4107",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-27 13:46:08-03","UFS","ASE","330","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Silva, MA","1976","06","28","Barreto, ACC","1975","03","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.253","-10.4107",NA,"Trepadeira. Folhas simples alternas.; Trepadeira. Folhas simples alternas.; Campo rupestre",NA,"ASE330","20","Southern America",NA,NA,NA,"ASE0004349","ASE0004349","-37.253","-10.4107",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-27 13:46:08-03","UFS","ASE","1992","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","brasiliensis","Aristolochia brasiliensis","Mart. & Zucc.","Viana, G","1982","07","28","Carneiro, EM","1981","12","Brasil","Sergipe","Salgado","Sítio Gameleiro","-37.2829","-11.0155",NA,"Trepadeira. Folhas simples, frutos marrons tipo cápsula.; Trepadeira. Folhas simples, frutos marrons tipo cápsula.; Margem de riacho",NA,"275","18","Southern America",NA,NA,NA,"ASE0004354","ASE0004354","-37.2829","-11.0155",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-27 13:46:08-03","UFS","ASE","18868","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","galeata","Aristolochia galeata","Mart. & Zucc.","Alves, J","2008","04","17","Alves, J","2008","02","Brasil","Pernambuco","Jaboatão dos Guararapes","Vila Riva, Colônia dos Padres Salesianos.","-35.0052","-8.0646",NA,"Trepadeira. Flores amareladas, com algumas pintas verdes, grandes com odor desagradavel, isoladas. Fruto de cor marrom.; Trepadeira. Flores amareladas, com algumas pintas verdes, grandes com odor desagradavel, isoladas. Fruto de cor m",NA,"40","13","Southern America",NA,NA,NA,"ASE0004342","ASE0004342","-35.0052","-8.0646",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-27 13:46:08-03","UFS","ASE","25399","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aristolochiaceae","Aristolochia","labiata","Aristolochia labiata","Willd.","Déda, RM","2012","10",NA,"Gomes, LA; Matos, GMA; Araújo, DA; Santos, E","2012","10","Brasil","Sergipe","Siriri","Mata do Cipó","-37.101278","-10.513222",NA,"Trepadeira. Flores com corola creme e estrias vináceas.; Trepadeira. Flores com corola creme e estrias vináceas.; Mata Atlântica.",NA,"811","05","Southern America",NA,NA,NA,"ASE0004348","ASE0004348","-37.101278","-10.513222",NA,NA,NA,NA,NA,NA,NA,NA
