"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"120","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476046","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Eiten G; Eiten LT","1968","09","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476046",NA,"Gentianales","A.DC.",NA,NA,NA,"Municipio de Barra do Garcas: 260 km along new NNE of village of Xavantina. (2 km due WSW of Royal Society-Royal Geographic Society Base Camp. Along peth R30, 1 km west of main road. Flora of Brazil. State of Mato Grosso. Serra do Roncador.","NL-WAG1476046","-51.75","-12.85",NA,NA,NA,NA,NA,NA,NA,"-51.75","-12.85",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"121","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476047","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Mori SA; Boom BM","1981","06","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476047",NA,"Gentianales","A.DC.",NA,NA,NA,"Plants of Brazil. Bahia: Municipalty of Paulo Afonso, Bairro of Vila Nobre on the N outskirts of the city, Caatinga.","NL-WAG1476047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"122","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476048","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Daly DC; et al.","1980","10","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476048",NA,"Gentianales","A.DC.",NA,NA,NA,"State of Maranhao. Cerrado near dirt road, Approx. 40 km E of Barra do Corda toward Presidente Dutra.","NL-WAG1476048","-44.916667","-5.416667",NA,NA,NA,NA,NA,NA,NA,"-44.916667","-5.416667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"123","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476049","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Mori SA; Boom BM","1981","06","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476049",NA,"Gentianales","A.DC.",NA,NA,NA,"Plants of Brazil. Bahia: Municipality of Paulo Afonso, 15-20 km NW of Paulo Afonso on airport road that eventually leads to Petrolandia.","NL-WAG1476049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"124","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476050","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Daly DC; et al.","1981","10","31","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476050",NA,"Gentianales","A.DC.",NA,NA,NA,"Plants of Braziliam Amazonia - State of Para. Approx. 30-35km from Tucurui; 25km on old BR 422, then 5-10 km E old railroad bed.","NL-WAG1476050","-49.616667","-3.966667",NA,NA,NA,NA,NA,NA,NA,"-49.616667","-3.966667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"125","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476051","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Davidse G; González AC","1982","11","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476051",NA,"Gentianales","A.DC.",NA,NA,NA,"Venezuela. Arure: Disrito Paez: Selva de Cutuffi, between Cutufi on the Rio Cutuffi and the Rio Sanare.","NL-WAG1476051","-71.95","7.166667",NA,NA,NA,NA,NA,NA,NA,"-71.95","7.166667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"126","2020-02-08 09:16:49-03","NBC","NL-BOTANY","WAG.1476052","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Silva NT","1978","12","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1476052",NA,"Gentianales","A.DC.",NA,NA,NA,"Para - Santaran; campua avancado do Projecto Rondon. Area de Bosque; nata baixa, solo arenoso. Plantas da Amazonia.","NL-WAG1476052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"127","2020-11-04 10:59:42-03","ESALQ","ESA","46560","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cf. multiflorum","Aspidosperma cf. multiflorum","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","1997","05","04",NA,"Brasil",NA,NA,"Arbórea. Altura de 6,0 m.","ESA046560","Magnoliophyta",NA,"A. DC.",NA,"1427.0","Mato Grosso","Beira da estrada para o rio Teles Pires. Savana Arbórea Aberta",NA,"-55.161","-13.346","Castello, A.C.D.","Nova Ubiratã",NA,NA,"2017","11","01","-55,161","-13,346",NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 10:59:42-03","ESALQ","ESA","48225","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1997","06","11",NA,"Brasil",NA,NA,"Arbóreo. Altura de 4,0 m e com fruto imaturo verde.","ESA048225","Magnoliophyta",NA,"A.DC.",NA,NA,"Mato Grosso","Beira do Rio Araguaia. Interior de savana arbórea aberta antropizada",NA,NA,"-102.831","Ferreira Neto, W.M.","Santa Teresinha",NA,NA,NA,NA,NA,NA,"-102,831",NA,NA,NA,NA,NA,NA,NA
"129","2020-11-04 10:59:42-03","ESALQ","ESA","48226","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Árbocz, G.F.; Assis, M.C.; Silva, M.R.; Zanella, J.","1997","07","05",NA,"Brasil",NA,NA,"Árvore de 6m, lactescente. Tronco com casca clara. Frutos imaturos esverdeados.","ESA048226","Magnoliophyta",NA,"A.DC.",NA,"4179.0","Mato Grosso","Gleba Aripuanã, 25km da cidade em direção SW. Floresta de transição entre ombrófila e estacional (mata seca). Relevo plano em meio a encosta de uma serra. Solo pedregoso.",NA,"-59.363","-101.635","Ferreira Neto, W.M.","Aripuanã",NA,NA,NA,NA,NA,"-59,363","-101,635",NA,NA,NA,NA,NA,NA,NA
"130","2020-11-04 10:59:42-03","ESALQ","ESA","71326","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Ivanauskas, N.M.","1999","10","05",NA,"Brasil",NA,NA,NA,"ESA071326","Magnoliophyta",NA,"A.DC.",NA,"4112.0","Mato Grosso",NA,NA,"-53.0797004699707","-13.2421998977661","Ivanauskas, N.M.","Gaúcha do Norte",NA,NA,NA,NA,NA,NA,NA,NA,"152955","auto",NA,NA,NA,NA
"131","2021-01-14 15:20:37-03","MN","R","124196","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Prance, G.T. 6882; Ramos, J.F.","1968","08","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,NA,NA,NA,NA,NA,NA,"Markgraf, F.","Santa Bárbara",NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-01-14 15:20:37-03","MN","R","148390","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Irwin, H.S. 16814; Souza, R.; Grear, J.W. & Santos, R.R.","1966","06","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,NA,"Mato Grosso",NA,NA,NA,NA,"Leeuwenberg, A.J.M.",NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-04-02 01:59:58-03","UFPI","TEPB","16905","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","FARIAS, R. R. S. S.","2002","04","16",NA,"Brasil",NA,NA,"Planta fanerófita (arvoreta com 8 m de alt.), frutos verdes (imaturos), presença de látex, boa frequência, solo pedregoso. Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> Piquiá-da-casca-grossa",NA,NA,NA,"A. DC.",NA,"508","Piauí","Baixão da Cobra",NA,"-42.056556","-4.8585","FERNANDES, A.","Campo Maior",NA,NA,"1995","01","13","42°3'23,6W","4°51'30,6S",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-22 17:44:30-03","UFPI","TEPB","16718","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Farias, R. R. S. S.","2001","11","10",NA,"Brasil",NA,NA,"Planta fanerófita (arvoreta com 3 m de alt.), flor amarela, botões laranja, presença de látex, boa frequência, solo pedregoso, estaca 16, indivíduo 62. Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> Piquiá-da-casca-grossa",NA,NA,NA,"A. DC.",NA,"387","Piauí","Baixão da Cobra",NA,"-42.072361","-4.869","H.F.Leitão Filho","Campo Maior",NA,NA,NA,NA,NA,"42°4'20,5W","4°52'8,4S",NA,NA,NA,NA,NA,NA,NA
"135","2021-04-02 11:39:41-03","UFPI","TEPB","3659","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","FREIRE, F. M. T.","1984","10","11",NA,"Brasil",NA,NA,"Arvoreta, flor esverdeada Ambiente: Caatinga arbórea <ll>dwc_commonname:</ll> Piquiá preto",NA,NA,NA,"A.DC.",NA,NA,"Piauí","Lagoa do Sítio",NA,NA,NA,"Souza-Silva, R. F.","Valença",NA,NA,"2008","10","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-04-02 01:59:58-03","UFPI","TEPB","5075","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","FREIRE, F. M. T.","1986","03","12",NA,"Brasil",NA,NA,"Árvore Ambiente: Caatinga arbórea <ll>dwc_commonname:</ll> Piquiá branco",NA,NA,NA,"A.D.C.",NA,NA,"Piauí","Baixão dos Pataratas",NA,NA,NA,"Souza-Silva, R. F.","Valença",NA,NA,"2008","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-03 11:03:42-03","UFPI","TEPB","22876","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Marcondes Oliveira","2007","06","14",NA,"Brasil",NA,NA,"Árvore +/- 4m alt.; frutos imaturos verdes, maturos negros. Raro. Solo arenoso. Ambiente: Caatinga arbustivoarbórea espaçada",NA,NA,NA,"A. DC.",NA,"2806","Bahia","Complexo Itaparica",NA,"-38.2546997070312","-9.33806037902832","Marcondes Oliveira","Glória","333","333","2007","08","10",NA,NA,NA,"51769","auto",NA,NA,NA,NA
"138","2021-04-02 11:39:41-03","UFPI","TEPB","1888","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","J. R. Vasconcelos","1982","07","08",NA,"Brasil",NA,NA,"arbusto Ambiente: Cerrado <ll>dwc_commonname:</ll> Piquiá",NA,NA,NA,"A. D. C.",NA,NA,"Piauí","1a. Parcela do inventário florestal dos cerrados do Piauí",NA,"-42.3602981567383","-5.45583009719849","Marcondes Ferreira","Beneditinos",NA,NA,"1989","04","01",NA,NA,NA,"29192","auto",NA,NA,NA,NA
"139","2020-09-02 13:24:32-03","UFPI","TEPB","9543","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","L. Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.",NA,NA,"Piauí","Fazenda Palmares",NA,"-42.6077995300293","-5.56416988372803","G.Hatscbach","Monsenhor Gil",NA,NA,"1983","03","01",NA,NA,NA,"20710","auto",NA,NA,NA,NA
"140","2020-09-02 13:24:32-03","UFPI","TEPB","23584","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Oliveira, F. C. S.","2008","01","20",NA,"Brasil",NA,NA,"Subarbusto, fruto marrom, uso tecnológico, tóxico, muito frequente, substrato arenoso, latescente Ambiente: Transição Cerrado/Caatinga",NA,NA,NA,"A. DC.",NA,"247","Piauí","Carolina",NA,"-42.1310997009277","-7.0252799987793","Sueli Maria Gomes","Oeiras",NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA
"141","2021-03-31 10:25:53-03","UFPI","TEPB","7081","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","ALENCAR, M. E.","1994","05","07",NA,"Brasil",NA,NA,"Arbusto +/- 3m, frutos verdes (imaturos), substrato arenoso",NA,NA,NA,"DC.",NA,"229","Piauí","Serra Velha, km2 da vicinal para Alagoinha",NA,"-40.9043998718262","-7.35500001907349",NA,"Padre Marcos",NA,NA,NA,NA,NA,NA,NA,NA,"17353","auto",NA,NA,NA,NA
"142","2021-03-20 01:41:47-03","UFPI","TEPB","28641","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Haidar, R. F.","2007","07","23",NA,"Brasil",NA,NA,"Árvore 16 x 26. Fruto acinzentado. Ambiente: Cerrado sensu stricto, floresta estacional",NA,NA,NA,"A. DC.",NA,"63","Piauí",NA,NA,"-41.7092018127441","-3.92806005477905",NA,"Piracuruca",NA,NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"143","2021-04-02 11:39:41-03","UFPI","TEPB","2534","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","FREIRE, F. M. T.","1982","03","11",NA,"Brasil",NA,NA,"Árvore <ll>dwc_commonname:</ll> Piquiá de leite",NA,NA,NA,"A. DC.",NA,NA,"Piauí","Parque Nacional de Sete Cidades",NA,"-41.7092018127441","-3.92806005477905","Souza-Silva, R. F.","Piracuruca",NA,NA,"2008","10","01",NA,NA,NA,"41625","auto",NA,NA,NA,NA
"144","2021-04-02 11:39:41-03","UFPI","TEPB","2826","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","FREIRE, F. M. T.","1982","03","11",NA,"Brasil",NA,NA,"Árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Piquiá Preto",NA,NA,NA,"A. DC.",NA,NA,"Piauí","Sete Cidades",NA,"-41.7092018127441","-3.92806005477905","Souza-Silva, R. F.","Piracuruca",NA,NA,"2008","10","01",NA,NA,NA,"41625","auto",NA,NA,NA,NA
"145","2021-04-04 13:43:09-03","UFPI","TEPB","18264","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","M.R.A. Mendes","2002","02","12",NA,"Brasil",NA,NA,"Arvoreta, muito frequente, solo pedregoso Ambiente: Caatinga <ll>dwc_commonname:</ll> Pereiro-branco",NA,NA,NA,"A. DC.",NA,"527","Piauí","Morro do baixio",NA,"-41.4752998352051","-6.87166976928711","S.A.Renvoize","São José do Piauí",NA,NA,"1995","11","01",NA,NA,NA,"17188","auto",NA,NA,NA,NA
"146","2021-04-02 11:39:41-03","UFPI","TEPB","8315","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","EMPERAIRE, L.","1984","02","02",NA,"Brasil",NA,NA,"Altura 5-6m Ambiente: Caatinga arbórea arbustiva",NA,NA,NA,"A.DC.",NA,"2337","Piauí","Boqueirão Grande",NA,"-42.6994018554688","-9.01527976989746","Souza-Silva, R. F.","São Raimundo Nonato",NA,NA,"2008","10","01",NA,NA,NA,"45407","auto",NA,NA,NA,NA
"147","2021-04-02 11:39:41-03","UFPI","TEPB","8314","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","EMPERAIRE, L.","1984","02","01",NA,"Brasil",NA,NA,"Altura 6m Ambiente: Caatinga arbórea alta",NA,NA,NA,"Mart.",NA,"2300","Piauí","Boqueirão Grande",NA,"-42.6994018554688","-9.01527976989746","Souza-Silva, R. F.","São Raimundo Nonato",NA,NA,"2008","10","01",NA,NA,NA,"45407","auto",NA,NA,NA,NA
"148","2014-09-25 12:12:29-03","FEMACT","MIRR","4596","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Sanaiotti, T.M.","1993","09","07",NA,"Brasil",NA,NA,"Árvore com 3,5m de altura; frutos imaturos.",NA,NA,NA,NA,NA,"225","Roraima","Ramal ao Sul do Rio Surumu, ± 5 Km da Rodovia BR 174. Vegetação savana estépica? Solo = laje.",NA,"-61","4.233333",NA,NA,NA,NA,NA,NA,NA,"-61","4.233333",NA,NA,NA,NA,NA,NA,NA
"149","2019-05-27 10:32:18-03","IPA","IPA","30452","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Emperaire, L.","1979",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0030452","Plantae",NA,"A. DC.",NA,"514","Piauí","Serra da Capivara",NA,NA,NA,"Pereira, A.S. de S.",NA,NA,NA,"2019","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-02-15 11:32:59-02","IPA","IPA","30509","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Emperaire, L.","1979",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0030509","Plantae",NA,"A. DC.",NA,"539","Piauí","Serra da Capivara",NA,NA,NA,"Souza-Silva, R.F.",NA,NA,NA,"2008","10","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-05-27 10:32:18-03","IPA","IPA","30537","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Emperaire, L.","1979",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0030537","Plantae",NA,"A. DC.",NA,"724","Piauí","Serra da Capivara",NA,NA,NA,"Pereira, A.S. de S.",NA,NA,NA,"2019","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-02-15 11:32:59-02","IPA","IPA","86914","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Miranda, A.M.","2005","11","22","Southern America","Brasil",NA,NA,"Arvoreta ca. 3m altura; caule enegrecido; folhas membranáceas; flores com cálice verde, corola alaranjada; frutos maduros marrons.; Área antropizada.","IPA0086914","Plantae",NA,"A. DC.",NA,"5309","Piauí","Estrada de barro para a barragem de Boa Esperança.",NA,"-43.935833","-6.118889","Miranda, A.M.","Guadalupe",NA,NA,"2005","12",NA,"-43.935833","-6.118889",NA,NA,NA,NA,NA,NA,NA
"153","2019-02-15 11:32:59-02","IPA","IPA","59970","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Nascimento, L.M.; Silva, A.G. da; Silva, A.G. da","2001","01","16","Southern America","Brasil",NA,NA,"Árvore com 9m de altura. Presença de látex. Folhas discolor. Flores com sépalas verdes e pétalas amarelas clara. Frequênte.; Mata Estacional.","IPA0059970","Plantae",NA,"A. DC.",NA,"479","Pernambuco","Mata do Malhada, interior da mata.",NA,"-36.416667","-8.187222","Silva, A.G. da; Nascimento, L.M.","Brejo da Madre de Deus","565","960","2001","07","19","-36.416667","-8.187222",NA,NA,NA,NA,NA,NA,NA
"154","2019-05-27 10:32:18-03","IPA","IPA","53562","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Teixeira, L.O.A.; et al.; et al.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Árvore de 8m de altura x 15cm de diâmetro; frutos imaturos verdes; látex branco.; Vegetação rupestre.","IPA0053562","Plantae",NA,"A. DC.",NA,"1435","Rondônia","estrada Porto Velho - Cuibá, BR-364, km 159, margem esquerda.",NA,NA,NA,"Pereira, A.S. de S.",NA,NA,NA,"2019","04","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-02-15 11:32:59-02","IPA","IPA","53365","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Araújo, F.S. de","1991","11","08","Southern America","Brasil",NA,NA,"Arbusto.; Vegetação de carrasco.","IPA0053365","Plantae",NA,"A. DC.",NA,"192","Ceará","Planalto do Ibiapaba, Novo Oriente - Estrondo.",NA,"-40.7742004394531","-5.53444004058838","Fernandes, A.","Novo Oriente",NA,NA,NA,NA,NA,NA,NA,NA,"28544","auto",NA,NA,NA,NA
"156","2019-02-15 11:32:59-02","IPA","IPA","53510","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Elba Ferraz","1992","01","17","Southern America","Brasil",NA,NA,"Árvore.; Brejo de Altitude.","IPA0053510","Plantae",NA,"A. DC.",NA,"67","Pernambuco","Sítio Lagoa Nova",NA,"-38.1016998291016","-7.83805990219116","Ingrid Kock","Triunfo","1100","1100",NA,NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA
"157","2019-02-15 11:32:59-02","IPA","IPA","52960","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Elba Ferraz","1992","06","18","Southern America","Brasil",NA,NA,"Árvore ca. 14m. Frutos verdes.; Brejo de Altitude.","IPA0052960","Plantae",NA,"A. DC.",NA,"162","Pernambuco","Sítio Lagoa Nova",NA,"-38.1016998291016","-7.83805990219116","Knoch, I.","Triunfo","1100","1100","1993",NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA
"158","2019-02-15 11:32:59-02","IPA","IPA","81412","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Miranda, A.M.; Meunier, I.; Martins, R.; Meunier, I.; Martins, R.","2005","11","22","Southern America","Brasil",NA,NA,"Árvore ca. 5m de altura, caule enegrecido, lenticelado, folhas membranáceas, flores com cálice verde, corola alaranjada.","IPA0081412","Plantae",NA,"A. DC.",NA,"5310","Piauí","Margem da barragem de Boa Esperança. Área antropizada.",NA,"-43.5691986083984","-6.78694009780884","Miranda, A.M.","Guadalupe",NA,NA,"2005","12",NA,NA,NA,NA,"42640","auto",NA,NA,NA,NA
"159","2019-02-15 11:32:59-02","IPA","IPA","54607","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Alencar, M.E.","1994","05","07","Southern America","Brasil",NA,NA,"Arbusto ca. 3m. Frutos imaturos. Substrato arenoso.","IPA0054607","Plantae",NA,"A. DC.",NA,"SVPI-229","Piauí","Serra Velha, km 2 da vicinal para Alagoinha do Piauí.",NA,"-40.9043998718262","-7.35500001907349","Ingrid Kock","Padre Marcos",NA,NA,NA,NA,NA,NA,NA,NA,"17353","auto",NA,NA,NA,NA
"160","2019-02-15 11:32:59-02","IPA","IPA","54635","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Alencar, M.E.","1993","05","21","Southern America","Brasil",NA,NA,"Árvore ca. 5m. Frutos imaturos.; Substrato arenoso.","IPA0054635","Plantae",NA,"A. DC.",NA,"SVPI-48","Piauí","Serra Velha, km 2 da vicinal para Alagoinha do Piauí.",NA,"-40.9043998718262","-7.35500001907349","Ingrid Kock","Padre Marcos","420","420",NA,NA,NA,NA,NA,NA,"17353","auto",NA,NA,NA,NA
"161","2019-05-27 10:32:18-03","IPA","IPA","21512","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Academia Brasileira de Ciências","1971","12","05","Southern America","Brasil",NA,NA,"Arbusto 2,5m; flor amarelo-ovo.","IPA0021512","Plantae",NA,"A. DC.",NA,"1175","Piauí","Fazenda Tamboril, encosta do vale do Rio Itaim. Solo arenito.",NA,"-41.4668998718262","-7.07694005966187","Pereira, A.S. de S.","Picos",NA,NA,"2019","04","23",NA,NA,NA,"31259","auto",NA,NA,NA,NA
"162","2019-02-15 11:32:59-02","IPA","IPA","58487","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Lemos, J.R.","1998","12","17","Southern America","Brasil",NA,NA,"Árvore de aproximadamente3 - 5m de altura..; Chapadas sedimentares; substrato arenoso.","IPA0058487","Plantae",NA,"A. DC.",NA,"73","Piauí","Parque Nacional Serra da Capivara",NA,"-42.6994018554688","-9.01527976989746","Lemos, J.R.","São Raimundo Nonato",NA,NA,"1998","12",NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA
"163","2020-12-20 21:15:28-03","UFV","VIC","18908","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Araújo Filho, O.","1998","01","16",NA,"Brasil",NA,NA,"Árvore de 22 metros de altura, flores miúdas amarelas, quando velhas enegrecem. Pilosidade na face abaxial da folha.","VIC018908",NA,NA,"A. DC.",NA,"983","Minas Gerais","Mocambinho, Reserva Biológica.",NA,"-43.6744003295898","-15.3382997512817",NA,"Jaíba",NA,NA,NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA
"164","2020-12-20 21:15:28-03","UFV","VIC","18909","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Araújo Filho, O.","1998","04","07",NA,"Brasil",NA,NA,"Indivíduo 4927.","VIC018909",NA,NA,"A. DC.",NA,"1178","Minas Gerais","Mocambinho, Reserva Biológica.","VIC018909","-43.6744003295898","-15.3382997512817",NA,"Jaíba",NA,NA,NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA
"165","2019-11-21 14:30:17-03","UFJF","CESJ","40944","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","F.M. Ferreira","2003","11","08","América do Sul","Brasil",NA,NA,"Liana presente no campo rupestre sobre arbusto. Flores amarelas. Presença de látex.","CESJ040944","Angiosperma",NA,"A.DC.",NA,"492","Minas Gerais","Fazenda dos Correia, PAredão","CESJ040944","-44.9852981567383","-21.7222003936768","F.M. Ferreira","Sao Tome das Letras",NA,NA,"2004",NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA
