"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"178","2020-10-12 19:26:00-03","UFPB","JPB","65377","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nepomuceno, FAA","Nepomuceno, FAA; Pereira, MLC; Luna, NK; Córdula, B; Silva, FRP","190","2016","03","10","Southern America","Brasil","Pernambuco","Rio Formoso","Usina Trapiche, Mata Xanguá","-35.1585998535156","-8.66361045837402",NA,NA,NA,"; DESC: Trepadeira lenhosa, caules castanhos, folhas cartáceas, flores com cálice verde-claro e corola branca","JPB0065377",NA,NA,NA,NA,"2016","03","14","21734","auto",NA,NA,NA,NA,NA,NA
"179","2020-06-29 09:32:02-03","UFRRJ","RBR","29215","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,NA,"s.n.",NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"RBR00029215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:43:59-03","MBM","MBM","84791","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","J.H.; Kirbride Jr.","Carvalho, A.M. de; et al.; et al.","1453",NA,NA,NA,"Southern America","Brazil","Bahia","Ituberá","Estrada Ituberá - Valença","-39.1492004394531","-13.7321996688843",NA,NA,NA,NA,"MBM084791","MBM084791",NA,NA,NA,NA,NA,NA,"22399","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:43:59-03","MBM","MBM","393932","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, M.L.","Guedes, M.L.; Costa, T.F.; Costa, T.F.","21593","2014","04","27","Southern America","Brazil","Bahia","Conde","Litoral Norte, caminho para Cavalo Russo","-37.6","-11.8",NA,NA,NA,"Arbusto escandente, densamente viloso. Ramos com tricomas aracnóideos, albo-tomentosos. Inflorescência axilar, flores alvas com tubo piloso.; Restinga arbórea.","MBM393932","MBM393932",NA,"-37.6","-11.8","2014","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:43:59-03","MBM","MBM","411346","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, M.L.","Guedes, M.L.; Silva, L.M.; Akita, A.S.T.; Gomes, F.S.; Silva, L.M.; Akita, A.S.T.; Gomes, F.S.","18385","2011","06","13","Southern America","Brazil","Bahia","Salvador","Ilha da Maré, Povoado de Botelho.","-38.516667","-12.784722",NA,NA,NA,"Trepadeira: Folhas coriáceas, discolores, pilosas.; Mata Atlântica: Área antropizada.","MBM411346","MBM411346",NA,"-38.516667","-12.784722","2011","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2015-09-04 16:21:50-03","MNHN","RECOLNAT_MNHN_P","P03822580","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Saint-Hilire, A.",NA,"1816","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03822580' target='other'> <mi>dwc_moreinfo</mi></a>","P03822580","P03822580_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 182",NA,NA,NA,NA
"184","2015-09-04 16:21:50-03","MNHN","RECOLNAT_MNHN_P","P03822583","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Weddell, H.A.",NA,"1843","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03822583' target='other'> <mi>dwc_moreinfo</mi></a>","P03822583","P03822583_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"295",NA,NA,NA,NA
"185","2020-12-11 11:41:08-03","UFMG","BHCB","130824","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Giorni, VT; Viana, PL; Versieux, LM; Garcia, LC; Silva, LVC; Silva, DF","115","2009","03","13","Southern America","Brasil","Pará","Canaã dos Carajás","Floresta Nacional de Carajás, Serra do Tarzan.","-50.140556","-6.329167","750","750",NA,NA,"BHCB021813",NA,NA,"-50.140556","-6.329167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2010-06-08 14:33:00-03","MO","MOBOT","100280379","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.A. Khan","André M. Amorim","Amorim 894","1992","12","14","South America","Brazil","Bahia","Itacaré","Estrada Itacaré/Taboquinhas, ca. 6 km de Itacaré. Loteamento da Marambaia. Mata Higrófila Sul Baiana.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,"1",NA,NA,NA
"187","2010-06-08 16:04:00-03","MO","MOBOT","100280465","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.A. Khan","Jomar G. Jardim","Jardim 653","1995","7","16","South America","Brazil","Bahia","Itacaré","Rodovia Itacaré/Taboquinhas entrada a 6 km de Itacaré. Loteamento da Marambaia. Mata Higrófila Sul Baiana.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,"1",NA,NA,NA
"188","2020-11-18 09:56:00-03","MO","MOBOT","101234508","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","C.M. Taylor (MO)","Piero G. Delprete|F.S. Cavalcanti|E.B.d. Souza","Delprete 6874","1998","10","22","South America","Brazil","Ceará","Ubajara","Serra Grande, Sítio São Luis.","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27385","auto",NA,NA,"1",NA,NA,NA
"189","2020-10-21 15:22:00-03","MO","MOBOT","100278483","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.A. Khan","Keiichi Mizoguchi","Mizoguchi 2589","1986","4","9","South America","Brazil","São Paulo",NA,"Cidade de Ubatuba, Bairro de Parqueaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2010-06-08 14:50:00-03","MO","MOBOT","100280394","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.A. Khan","Larry R. Noblick","Noblick 2218","1982","11","30","South America","Brazil","Bahia",NA,"Lamarão do Passé.","-38.3130556","-12.4930555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"191","2010-12-19 22:05:00-02","MO","MOBOT","100280459","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.A. Khan","Jacques S. Blanchet","Blanchet s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"192","2011-02-23 15:59:00-03","MO","MOBOT","100280467","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.A. Khan","John Miers","Miers s.n.",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"193","2011-05-05 08:54:00-03","MO","MOBOT","100373971","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P.G. Delprete","Piero G. Delprete|A. Rizzo|Vera L. Gomes-Klein","Delprete 6541","1998","8","17","South America","Brazil","Tocantins","Lagoa da Confusão","Margem esquerda da Lagoa da Confusão.","-49.6166667","-10.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"194","2011-05-05 12:36:00-03","MO","MOBOT","100374254","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P.G. Delprete","Piero G. Delprete|A. Rizzo|Vera L. Gomes-Klein","Delprete 6543","1998","8","17","South America","Brazil","Tocantins","Lagoa da Confusão","1 km oeste da cidade.","-49.6166667","-10.7833333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"195","2011-05-05 12:48:00-03","MO","MOBOT","100374262","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P.G. Delprete","Piero G. Delprete|A. Rizzo|Vera L. Gomes-Klein","Delprete 6546","1998","8","17","South America","Brazil","Tocantins","Lagoa da Confusão","1 km oeste da cidade.","-49.6166667","-10.7833333","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"196","2013-04-03 14:40:00-03","MO","MOBOT","100581490","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","L.A. Gomes","L.A. Gomes|A.G. Matos|A.B. Menezes|E. Santos","Gomes 100","2011","3","29","South America","Brazil","Sergipe","Capela","RVS Mata do Junco, Interior da Mata.","-37.0544444","-10.5366666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"197","2020-11-18 09:26:00-03","MO","MOBOT","101234491","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","C.M. Taylor (MO)","Piero G. Delprete|F.S. Cavalcanti|E.B.d. Souza","Delprete 6885","1998","10","23","South America","Brazil","Ceará","Ubajara","Serra Grande, sítio Gavião. Beira de cerca do parque.","-40.9","-3.8166667","820.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"198","2020-11-18 09:39:00-03","MO","MOBOT","101234500","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","C.M. Taylor (MO)","Pedro Fiaschi|André M. Amorim|Jomar G. Jardim|J. Lima da Paixão","Fiaschi 2304","2004","6","25","South America","Brazil","Bahia","Valença","Estrada de Valença para Guaibim, ca. 2 km. Ramal à esq., ca. 1 km RPPN Água Branca.","-39.0902777","-13.3288889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","1416727","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","P.Matekaitis","A. Carvalho","Carvalho 1453","1983","2","3","South America","Brazil","Bahia",NA,"Mata Atlantica-Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-03 16:53:00-03","MO","MOBOT","2535995","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","S.A. Khan","Philipp Salzmann","Salzmann s.n.","1827",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"201","2020-12-12 04:47:00-03","MO","MOBOT","101027537","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"W. Wayt Thomas|M.R. Barbosa|E. C. O. Chagas|C.M.L.R. Araújo","Thomas 15289","2011","3","10","South America","Brazil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta: of SAVE Brasil, 7 km SE of Lagoa dos Gatos.","-35.9000015258789","-8.65832996368408","560.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14934","auto",NA,NA,"1",NA,NA,NA
"202","2015-05-20 10:37:08-03","UFERSA","MOSS","2960","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schuldt.","Fernandes, A.G.","Figueiredo, M.A.","260","1991","07","19","América do Sul","Brasil","Rio Grande do Norte","Cel. João Pessoa","Serra São José, Mata Redonda.","-38.443611","-6.259722",NA,NA,NA,"escandente.",NA,NA,NA,"38W26'37","6S15'35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-01-10 20:44:16-03","INPA","INPA","163774","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Mantovani, W","Sanaiotti, TM","INPA163774","1988","04","29","Southern America","Brasil","Pará","Santarém","Alter do Chão, Peninsula em frente a Alter-do-Chão.","-54.95","-2.483333",NA,NA,NA,NA,"INPA0163774",NA,NA,"-54.95","-2.483333","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-01-10 20:44:16-03","INPA","INPA","163832","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Sanaiotti, TM","Sanaiotti, TM","INPA163832","1989","02","13","Southern America","Brasil","Pará","Santarém","Alter do Chão, Peninsula em frente a Alter-do-Chão.","-54.95","-2.483333",NA,NA,NA,NA,"INPA0163832","INPA0163832 INPA0163832_e",NA,"-54.95","-2.483333","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-04 11:06:22-03","UFRB","HURB","21413","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","M.L.Guedes","Guedes, M.L.; Souza, A.A.de; Alexandrino, M.O.; et al","25706","2017","06","17",NA,"Brasil","Bahia","Wagner","Chapada Diamantina; Caminho de Palestina para Bonito","-41.166667","-12.683333",NA,NA,NA,NA,"HURB000021413",NA,NA,"41º10'W","12º41'S","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-04 11:06:22-03","UFRB","HURB","11018","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham & Schltdl.",NA,"Aona, L.Y.S.; Costa, G.; Ribeiro, P.L. & Sousa, N.X.M.","4235","2015","08","27",NA,"Brasil","Bahia","Jaguaripe","Areal Itapixacara; Fazenda de Carcinocultura do Seu Junior","-38.968889","-13.122222",NA,NA,NA,NA,"HURB000011018",NA,NA,"38º58'08W","13º07'20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-04 11:06:22-03","UFRB","HURB","11619","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","A.W.Oliveira","Costa, G.; Aona, L.Y.S.; Correira, F.R.; Brito, D. & Vieira, G.","1877","2016","07","20",NA,"Brasil","Bahia","Santo Amaro","Oliveira dos Campinhos;","-38.765833","-12.502778",NA,NA,NA,NA,"HURB000011619",NA,NA,"38º45'57W","12º30'10S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-04 11:06:22-03","UFRB","HURB","17696","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Brandão, G.S.; Silva, G.S.","363","2013","07","31",NA,"Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova;","-40.136389","-14.4125",NA,NA,NA,NA,"HURB000017696",NA,NA,"40º08'11W","14º24'45S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-04 11:06:22-03","UFRB","HURB","6647","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Aona, L.Y.S.; Alcantara, J.A.C.; Fonseca, W.O.","1818","2012","12","18",NA,"Brasil","Bahia","Santo Amaro","Cachoeira; Beira da cachoeira","-38.761667","-12.539167","82","82",NA,"barranco da cachoeira.","HURB000006647",NA,NA,"38°45'42 W","12°32'21 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-04 11:06:22-03","UFRB","HURB","9319","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","J. Jardim","Aona, L.Y.S.; Costa, G. et al.","3989","2015","05","29",NA,"Brasil","Bahia","Jaguaripe",NA,"-38.917333","-13.203028","29","29",NA,NA,"HURB000009319",NA,NA,"38º55'02,4W","13º12'10,9S","2015","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-04 11:06:22-03","UFRB","HURB","20664","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schelcht.","M.L.Guedes","Guedes, M.L.; Casaes, M.P.","24634","2016","03","27",NA,"Brasil","Bahia","Varzedo","Reconcavo Sul; Fazenda do Sr. Getulio, Rio Cai Camarão","-39.3939018249512","-12.9716997146606",NA,NA,NA,NA,"HURB000020664","HURB000020664",NA,"39º44'63W","12º96'08S","2016","07",NA,"15093","auto",NA,NA,NA,NA,NA,NA
"212","2020-07-15 14:43:39-03","UNESP-RC","HRCB","74955","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","D. Araújo","Araújo",NA,NA,NA,NA,NA,"Brasil","Pernambuco","Igarassu","Usina São José","-35.020833","-7.785556",NA,NA,NA,NA,NA,NA,NA,"35º01'15W","7º47'08S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-15 14:43:41-03","UNESP-RC","HRCB","31394","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","J. A. Lombardi","Castro, S. L. R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"214","2019-12-19 11:20:22-03","UFG","UFG","43361","S","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Delprete, P.G.","Silva, G.P.; Delprete, P.G.","12817","2008","01","20",NA,"Brasil","Tocantins","Palmeirante",NA,"-47.939444","-7.853333","160","160",NA,NA,"UFG0043361","UFG0043361",NA,"-47.939444","-7.853333","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-01-26 13:58:19-03","IMA","MAC","23176","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","E.C.O.Chagas","S.Araújo","134","2005","06","04",NA,"Brasil","Alagoas","Maceió","Parque Municipal.","-35.760308","-9.613247",NA,NA,NA,"Trepadeira. Frutos verdes.; Mata Atlântica.","MAC0023176","MAC0023176",NA,"-35.760308","-9.613247","2008","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-01-26 13:58:19-03","IMA","MAC","23913","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"J.M.Duarte","130","2005",NA,NA,NA,"Brasil","Alagoas","Maceió","Parque Municipal de Maceió.","-35.760308","-9.613247",NA,NA,NA,"Trepadeira. Flores brancas.; Mata Atlântica.","MAC0023913","MAC0023913",NA,"-35.760308","-9.613247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-01-26 13:58:19-03","IMA","MAC","24857","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","E.C.O.Chagas","M.N.Rodrigues; M.R. dos Santos","1951","2006","05","04",NA,"Brasil","Alagoas","Satuba","APA do Catolé.","-35.795458","-9.55775",NA,NA,NA,"Erva rastejante. Botões brancos. Flor marrom clara.; Mata Atlântica","MAC0024857","MAC0024857",NA,"-35.795458","-9.55775","2008","11","10",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-01-26 13:58:19-03","IMA","MAC","40241","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"E.Pessoa; T.Arruda","53","2009","01","28",NA,"Brasil","Pernambuco","Igarassu","Usina São José, Mata Santa Helena.","-34.916203","-7.829222",NA,NA,NA,"Arvoreta ca. de 2m de altura. Flores brancas.; Mata Atlântica.","MAC0040241","MAC0040241",NA,"-34.916203","-7.829222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-01-26 13:58:19-03","IMA","MAC","18031","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","R, Pereira","O.Cano; J.R.Maciel; Eva; C.Ferreira","216",NA,NA,NA,NA,"Brasil","Pernambuco","Moreno","Reserva Ecológica de Carnijó, Trilha da Mata Atlântica, borda da mata.","-37.283928","-9.053728",NA,NA,NA,"Flores com sépalas verdes claras, persistentes sobre frutos maduros de cor vinácea e imaturos verdes.","MAC0018031","MAC0018031",NA,"-37.283928","-9.053728","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-04 10:30:06-03","UFRPE","HST","20905","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","A.M.Miranda","A.M.Miranda","6762","2014","08","20",NA,"Brasil","Bahia","Salvador","baia de Todos os Santos","-38.510799407959","-12.9710998535156",NA,NA,NA,"Trepadeira; caule cinza-arroxeado; folhas membranáceas, discolores, abaxialmente verde-prateado; flores brancas.","HST020905","HST020905_v1 HST020905_v2 HST020905_v3",NA,NA,NA,"2014","09","03","26018","auto",NA,NA,NA,NA,NA,NA
"221","2021-02-04 10:30:06-03","UFRPE","HST","6721","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","J.G.Jardim","A.M.Miranda","1126","1994","01","11",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,"Arbusto com ramos escandentes; flores alvas.","HST006721",NA,NA,NA,NA,"2013","06",NA,"25282","auto",NA,NA,NA,NA,NA,NA
"222","2021-02-04 10:30:06-03","UFRPE","HST","18081","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","A.M.Miranda","L.R.Silva","280","2010","07","07",NA,"Brasil","Pernambuco","Gravatá","Engenho Jussara","-35.5647010803223","-8.20110988616943",NA,NA,NA,"Trepadeira; folhas pilosas; cálice persistente verde; fruto vermelho.","HST018081","HST018081_v HST018081_v1 HST018081_v2",NA,NA,NA,"2010","08",NA,"19146","auto",NA,NA,NA,NA,NA,NA
"223","2021-02-04 10:30:06-03","UFRPE","HST","17005","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","A.M.Miranda","A.M.Miranda; et al.","s.n.","1994","03","12",NA,"Brasil","Pernambuco","Maraial","Serra do Urubu","-35.8088989257812","-8.78250026702881",NA,NA,NA,"Trepadeira escandente; folhas discolores, aveludadas; flores alvas.","HST017005",NA,NA,NA,NA,"1994",NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA
"224","2021-03-01 11:51:53-03","UFPE","UFP","63677","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Garcia, JD","Melo, A; Lucena, MFA","362","2009","07","02",NA,"Brasil","Pernambuco","Água Fria",NA,"-35.409167","-8.71275",NA,NA,NA,"Erva, flor tubulosa branca.","UFP063677",NA,NA,"-35.409167","-8.71275","2009","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 11:51:53-03","UFPE","UFP","52818","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Lemos, R","Lyra-Lemos, RP","7825","2003","07","26",NA,"Brasil","Alagoas","Matriz de Camaragibe",NA,"-35.567222","-9.1",NA,NA,NA,"Trepadeira, flores brancas.; Trepadeira, flores brancas.","UFP052818",NA,NA,"-35.567222","-9.1","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 11:51:53-03","UFPE","UFP","53749","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Melquiades, A; Bezerra, GJ","118","2003","03","28",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.025278","-7.788611",NA,NA,NA,"Subarbusto ca. 1m, flores brancas.; Subarbusto ca. 1m, flores brancas.; Borda da Mata.","UFP053749",NA,NA,"-35.025278","-7.788611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 11:51:53-03","UFPE","UFP","66192","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Pessoa, MC","Arruda, T","82","2008","07","26",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.106944","-7.797797","112","112",NA,"Erva(~1m.);folhas pilosas;frutos avermelhados ou rosados e pilosos.","UFP066192",NA,NA,"-35.106944","-7.797797","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
