"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"50","2020-07-15 17:55:34-03","UFRRJ","RBR","14482","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","O.J. Pereira; L. Behar","1626","1988","07",NA,"Brasil","Espírito Santo","Domingos martins, Marechal floreano - Sítio Brenan.",NA,NA,"RBR00014482",NA,"(Christ) Maxon","12","Domingos Martins","-40.6591987609863","-20.3633003234863","700","700",NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-07-15 17:55:34-03","UFRRJ","RBR","14484","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","P.J. Pereira; L.C. Fabris, L.D. Thomaz","1572","1988","07",NA,"Brasil","Espírito Santo","Domingos martins, Marechal floreano - Sítio do Pereira, O. J..",NA,NA,"RBR00014484",NA,"(Christ) Maxon","09","Domingos Martins","-40.6591987609863","-20.3633003234863","600","600",NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-07-15 17:55:34-03","UFRRJ","RBR","14501","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","O.J. Pereira","1642","1988","07",NA,"Brasil","Espírito Santo","Domingos martins. Marechal floriano - Sítio do Almir Bressan.",NA,NA,"RBR00014501",NA,"(Christ) Maxon","21","Domingos Martins","-40.6591987609863","-20.3633003234863","700","700",NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 09:29:17-03","UFRRJ","RBR","12836","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","R. Marquete; J. Carlos","1186","1993","08",NA,"Brasil","Rio de Janeiro","Serra da Carioca, subida para o Morro Queimado, lado norte. Relevo íngreme.",NA,NA,"RBR00012836",NA,"(Christ) Maxon","18","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413939","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Gaudichaud, C.",NA,"1831","1",NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413939' target='other'> <mi>dwc_moreinfo</mi></a>","P01413939","P01413939_01","(Christ) Maxon","1",NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413940","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Guillemin, J.B.A.",NA,"1839","4",NA,"Brésil méridional",NA,"Serra de Cubatao ad rivulos. Corcovado","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413940' target='other'> <mi>dwc_moreinfo</mi></a>","P01413940","P01413940_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"737",NA,NA,NA
"56","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413958","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413958' target='other'> <mi>dwc_moreinfo</mi></a>","P01413958","P01413958_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"235",NA,NA,NA
"57","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413959","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Wagner, E.R.",NA,"1901","7",NA,"Brésil",NA,"Montagne des Orgues, Pico da Tijuca. Etat de Rio","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413959' target='other'> <mi>dwc_moreinfo</mi></a>","P01413959","P01413959_01","(Christ) Maxon","18",NA,NA,NA,"900",NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-24 18:45:45-03","MNHN","RECOLNAT_MNHN_P","P00220199","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Wettstein, R.|Schiffner",NA,"1901","7",NA,"Brésil",NA,"Sao paulo, Rio Mambu","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220199' target='other'> <mi>dwc_moreinfo</mi></a>","P00220199","P00220199_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-09-04 12:37:21-03","MNHN","RECOLNAT_MNHN_P","P00220206","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Wettstein, R.|Schiffner",NA,"1901","8",NA,"Brésil",NA,"Sao Paulo prope Santos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220206' target='other'> <mi>dwc_moreinfo</mi></a>","P00220206","P00220206_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-04 08:14:26-03","MNHN","RECOLNAT_MNHN_P","P00220207","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Goeldi, E.",NA,"1886",NA,NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00220207' target='other'> <mi>dwc_moreinfo</mi></a>","P00220207","P00220207_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413932","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Wagner, E.R.",NA,NA,NA,NA,"Brésil",NA,"M. des Orgues. Pic de la Tijuca. Etat de Rio.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413932' target='other'> <mi>dwc_moreinfo</mi></a>","P01413932","P01413932_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413933","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Riedel, L.",NA,NA,NA,NA,"Brasilia",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413933' target='other'> <mi>dwc_moreinfo</mi></a>","P01413933","P01413933_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413934","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Riedel, L.",NA,NA,NA,NA,"Brasilia",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413934' target='other'> <mi>dwc_moreinfo</mi></a>","P01413934","P01413934_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413935","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Nadeaud, J.",NA,NA,NA,NA,"Brésil",NA,"Rochers dans les forêts vierges, Corcovado. Versant Sud","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413935' target='other'> <mi>dwc_moreinfo</mi></a>","P01413935","P01413935_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413936","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Nadeaud, J.",NA,"1861",NA,NA,"Brésil",NA,"Rochers des forêts au dessus de St Clément. Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413936' target='other'> <mi>dwc_moreinfo</mi></a>","P01413936","P01413936_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413937","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413937' target='other'> <mi>dwc_moreinfo</mi></a>","P01413937","P01413937_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"235",NA,NA,NA
"67","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413938","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413938' target='other'> <mi>dwc_moreinfo</mi></a>","P01413938","P01413938_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"235",NA,NA,NA
"68","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413942","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Wacket, L.",NA,"1906",NA,NA,"Brésil",NA,"Est. S. Paulo, Serra do Mar, in humidis umbrosis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413942' target='other'> <mi>dwc_moreinfo</mi></a>","P01413942","P01413942_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413943","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Wacket, L.",NA,"1906",NA,NA,"Brésil",NA,"Est. S. Paulo, Serra do Mar, in humidis umbrosis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413943' target='other'> <mi>dwc_moreinfo</mi></a>","P01413943","P01413943_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413944","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Beyrich, H.C.",NA,"1823","2",NA,"Brasilia",NA,"Serra d'Estrella, inter Mandioccam et Jose Dias","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413944' target='other'> <mi>dwc_moreinfo</mi></a>","P01413944","P01413944_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413945","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Riedel, L.",NA,"1823",NA,NA,"Brasilia",NA,"in sylvis umbrosis pr. Ilheos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413945' target='other'> <mi>dwc_moreinfo</mi></a>","P01413945","P01413945_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413946","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Martius, C.",NA,NA,NA,NA,"Brasilia",NA,"pr. Sebastianopol","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413946' target='other'> <mi>dwc_moreinfo</mi></a>","P01413946","P01413946_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413947","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Glaziou, A.",NA,"1868","6",NA,"Brésil",NA,"Serra do Ariro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413947' target='other'> <mi>dwc_moreinfo</mi></a>","P01413947","P01413947_01","(Christ) Maxon","19",NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2341",NA,NA,NA
"74","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413948","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Glaziou, A.",NA,"1868","6",NA,"Brésil",NA,"Serra do Ariro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413948' target='other'> <mi>dwc_moreinfo</mi></a>","P01413948","P01413948_01","(Christ) Maxon","19",NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2341",NA,NA,NA
"75","2017-03-16 11:20:31-03","MNHN","RECOLNAT_MNHN_P","P01413949","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Glaziou, A.",NA,"1868","6",NA,"Brésil",NA,"Serra do Ariro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413949' target='other'> <mi>dwc_moreinfo</mi></a>","P01413949","P01413949_01","(Christ) Maxon","19",NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2341",NA,NA,NA
"76","2017-03-16 11:24:01-03","MNHN","RECOLNAT_MNHN_P","P01413950","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Ule, E.",NA,"1887","6",NA,"Brasilien",NA,"Im Walde des Corcovado bei Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413950' target='other'> <mi>dwc_moreinfo</mi></a>","P01413950","P01413950_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Rosenstock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"248",NA,NA,NA
"77","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413951","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Ule, E.H.G.",NA,NA,NA,NA,"Brasil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413951' target='other'> <mi>dwc_moreinfo</mi></a>","P01413951","P01413951_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413952","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Guillemin, J.B.A.",NA,"1839","4",NA,"Brésil méridional",NA,"Serra de Cubatao ad rivulos. Corcovado","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413952' target='other'> <mi>dwc_moreinfo</mi></a>","P01413952","P01413952_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"737",NA,NA,NA
"79","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413953","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Duboc",NA,NA,NA,NA,"Brésil",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413953' target='other'> <mi>dwc_moreinfo</mi></a>","P01413953","P01413953_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413954","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413954' target='other'> <mi>dwc_moreinfo</mi></a>","P01413954","P01413954_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"235",NA,NA,NA
"81","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413956","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Gaudichaud, C.",NA,"1831",NA,NA,"Brésil",NA,"Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413956' target='other'> <mi>dwc_moreinfo</mi></a>","P01413956","P01413956_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"235",NA,NA,NA
"82","2015-09-03 17:38:35-03","MNHN","RECOLNAT_MNHN_P","P01434246","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01434246' target='other'> <mi>dwc_moreinfo</mi></a>","P01434246","P01434246_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,"Sylvestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7341",NA,NA,NA
"83","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413955","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Vauthier",NA,"1833","10",NA,"Brasil","Rio de Janeiro","A l'ombre dans les grands bois, Corcovado. Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413955' target='other'> <mi>dwc_moreinfo</mi></a>","P01413955","P01413955_01","(Christ) Maxon",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Sylvestre","57442","auto",NA,NA,NA,NA,NA,NA,NA,"638",NA,NA,NA
"84","2015-09-03 17:26:13-03","MNHN","RECOLNAT_MNHN_P","P01413941","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Vauthier",NA,"1833","10",NA,"Brasil","Rio de Janeiro","A l'ombre dans les grands bois, Corcovado. Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413941' target='other'> <mi>dwc_moreinfo</mi></a>","P01413941","P01413941_01","(Christ) Maxon",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Sylvestre","57442","auto",NA,NA,NA,NA,NA,NA,NA,"638",NA,NA,NA
"85","2015-09-03 17:26:35-03","MNHN","RECOLNAT_MNHN_P","P01413957","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Vauthier",NA,"1833","10",NA,"Brasil","Rio de Janeiro","A l'ombre dans les grands bois, Corcovado. Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01413957' target='other'> <mi>dwc_moreinfo</mi></a>","P01413957","P01413957_01","(Christ) Maxon",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Sylvestre","57442","auto",NA,NA,NA,NA,NA,NA,NA,"638",NA,NA,NA
"86","2021-02-11 17:17:57-03","UFPR","UPCB","93317","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Lino, V.| Queiroz, G.A | A. Reis","91","2019","03",NA,"Brasil","Rio de Janeiro","Parque Nacional da Tijuca",NA,"Trilha para o Bico do Papagaio. Espécie terrestre em ambiente sombreado e úmido","UPCB0040874","UPCB0040874","(Christ) Maxon","31","Rio de Janeiro","-43.300556","-22.955","868","868","V. Lino",NA,NA,"2019","03",NA,"-43,300556","-22,955000",NA,NA,NA,NA,NA,NA
"87","2020-07-10 09:43:45-03","MBML","MBML-HERBARIO","47330",NA,"Plantae",NA,NA,"Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","N. T. L. Pena; Jackson Gurtler","69","2013","04",NA,"Brasil","Espírito Santo","São João de Petrópolis. Mata São Bráz - Instituto Federal do Espírito Santo - Campus Santa Teresa. Interior de mata, em rocha.",NA,"Rupícola, soros longos dos postos na parte abaxial das pinas acompanhando as nervuras. 1 - pinado.","MBML047330",NA,"(Christ) Maxon","20","Santa Teresa","-40.690861","-19.801611",NA,NA,"Pena & Viégas-Aquije/20-04-2013",NA,NA,NA,NA,NA,"40W41'27,1","19S48'5,8",NA,NA,NA,NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","600208","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","Wacket","296*","1906",NA,"South America - Neotropics","Brazil","São Paulo","Austro brasilienses, Est. S. Paulo, Sewrra do Mar in humido ambrosis.",NA,NA,"US01510256","US01510256_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"89","2020-09-12 05:00:02-03","US","US","2703349","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","ex herb. Filic Luerssen","s.n.",NA,NA,"South America","Brazil",NA,"Brazil.",NA,NA,"US01510255","US01510255_01","(Christ) Maxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"90","2020-09-12 05:00:02-03","US","US","704689","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","H. M. Curran","279","1915","10","South America - Neotropics","Brazil","Bahia","Forest of Rio Grongogy Basin.",NA,NA,"US01510252","US01510252_01","(Christ) Maxon","1",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"91","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","R. Rathbun","s.n.","1891",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Brazil, Habrica das Chilas.",NA,NA,NA,NA,"(Christ) Maxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"92","2020-09-12 05:00:02-03","US","US","704677","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","H. M. Curran","269","1915","10","South America - Neotropics","Brazil","Bahia","Forest of Rio Grongogy Basin.",NA,NA,"US01510249","US01510249_01","(Christ) Maxon","1",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"93","2020-09-12 05:00:02-03","US","US","704690","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","H. M. Curran","279","1915","10","South America - Neotropics","Brazil","Bahia","Forest of Rio Grongogy Basin.",NA,NA,"US01510253","US01510253_01","(Christ) Maxon","1",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"94","2020-09-12 05:00:02-03","US","US","704675","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","H. M. Curran","269","1915","10","South America - Neotropics","Brazil","Bahia","Forest of Rio Grongogy Basin.",NA,NA,"US01510251","US01510251_01","(Christ) Maxon","1",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","704678","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","H. M. Curran","269","1915","10","South America - Neotropics","Brazil","Bahia","Forest of Rio Grongogy Basin.",NA,NA,"US01510250","US01510250_01","(Christ) Maxon","1",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
"96","2020-09-12 05:00:02-03","US","US","1497938","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","austrobrasiliense","Asplenium austrobrasiliense","L. Smith","1412","1928","12","South America - Neotropics","Brazil","Distrito Federal","Brazil, Federal District, Brook trail between Paineiras and Jardim Botanico, Rio de Janeiro.",NA,NA,"US01510254","US01510254_01","(Christ) Maxon","4",NA,"-43.23","-22.93","100","400",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,"1",NA,NA
