"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"323","2020-12-21 16:16:15-03","MBM","MBM","73561","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.",NA,"Kummrow, R.; Stutts, J.G.; Stutts, J.G.","1778","1982","02","17","Southern America","Brazil","São Paulo","Fazenda Esplanada.",NA,"Capítulos amarelos, lígulas alvas.; Do campo cerrado.","MBM073561",NA,NA,"Itararé","-49.3400001525879","-24.1100006103516","MBM073561","27729","auto",NA,"2009",NA,NA,"08",NA,NA,NA,NA,NA
"324","2019-11-01 15:28:01-03","PUC-RIO","FCAB","0957","PreservedSpecimen","Plantae",NA,"Angiospermae","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","G.M. Barroso","P. Capell S.J.","s.n.","1951","12","16",NA,"Brasil","São Paulo",NA,NA,NA,"000957",NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2015-10-21 23:50:54-02","MNHN","RECOLNAT_MNHN_P","P00703196","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Vauthier, M.",NA,"1833","5",NA,NA,"Brésil",NA,"Serra do frio (Pce de Minas Geraes)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703196' target='other'> <mi>dwc_moreinfo</mi></a>","P00703196",NA,NA,NA,NA,NA,"P00703196_01",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","315",NA,NA
"326","2009-05-14 14:15:24-03","MNHN","RECOLNAT_MNHN_P","P00703197","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Martius, C.F.P.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","Attaché avec P00703198 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703197' target='other'> <mi>dwc_moreinfo</mi></a>","P00703197",NA,NA,NA,NA,NA,"P00703197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"827",NA,NA
"327","2015-09-28 17:49:09-03","MNHN","RECOLNAT_MNHN_P","P00703198","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Vauthier, M.",NA,"1833","5",NA,NA,"Brésil",NA,"Serra do frio (Pce de Minas Geraes)","hb","Attaché avec P00703197 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703198' target='other'> <mi>dwc_moreinfo</mi></a>","P00703198",NA,NA,NA,NA,NA,"P00703198_01",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","315",NA,NA
"328","2005-07-22 14:36:00-03","MNHN","RECOLNAT_MNHN_P","P00703199","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil",NA,"Province de San-Paolo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703199' target='other'> <mi>dwc_moreinfo</mi></a>","P00703199",NA,NA,NA,NA,NA,"P00703199_01",NA,NA,NA,NA,NA,NA,NA,NA,"syntype","436",NA,NA
"329","2015-09-04 12:36:02-03","MNHN","RECOLNAT_MNHN_P","P04081496","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04081496' target='other'> <mi>dwc_moreinfo</mi></a>","P04081496",NA,NA,NA,NA,NA,"P04081496_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2287",NA,NA
"330","2015-09-04 12:36:02-03","MNHN","RECOLNAT_MNHN_P","P04081497","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04081497' target='other'> <mi>dwc_moreinfo</mi></a>","P04081497",NA,NA,NA,NA,NA,"P04081497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2015-09-04 12:36:02-03","MNHN","RECOLNAT_MNHN_P","P04081509","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.",NA,"Balansa, B.",NA,"1874","9","9",NA,"Paraguay",NA,"Itape, dans les prairies","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04081509' target='other'> <mi>dwc_moreinfo</mi></a>","P04081509",NA,NA,NA,"-56.61667","-25.85","P04081509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2015-09-04 09:59:29-03","MNHN","RECOLNAT_MNHN_P","P04118615","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Teles","Schnell, R.",NA,"1958","9","14",NA,"Brasil","São Paulo","Brésil. Campos do Jordão, São Paulo, Sudeste, Brasil, América do Sul","hb","Plantas d' Amérique Tropicale. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04118615' target='other'> <mi>dwc_moreinfo</mi></a>","P04118615","1700",NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363","P04118615_01","21048","auto",NA,NA,NA,NA,NA,NA,NA,"8949",NA,NA
"333","2015-09-04 09:59:29-03","MNHN","RECOLNAT_MNHN_P","P04118616","PreservedSpecimen",NA,NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Teles","Schnell, R.",NA,"1958","9","14",NA,"Brasil","São Paulo",". Campos do Jordão, São Paulo, Sudeste, Brasil, América do Sul","hb","Voyage au Brésil Aout - Novembre 1958. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04118616' target='other'> <mi>dwc_moreinfo</mi></a>","P04118616","1700",NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363","P04118616_01","21048","auto",NA,NA,NA,NA,NA,NA,NA,"8949",NA,NA
"334","2020-12-11 11:33:02-03","UFMG","BHCB","185276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Rezende, SG; Justo, AG","5936","2015","03","31","Southern America","Brasil","Minas Gerais","Pico do Itabirito",NA,"Herbáceo; Campo sujo","BHCB185276","1200","1340","Itabirito","-43.863611","-20.264722",NA,NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA
"335","2020-12-11 11:33:02-03","UFMG","BHCB","100473","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Marino, F; Alvim, M","66","2006","04","22","Southern America","Brasil","Minas Gerais","Serra do Rola Moça.",NA,"Plantas do Brasil. Canga nodular. Herbáceo.",NA,NA,NA,"Moeda","-43.948056","-20.313056",NA,NA,NA,NA,NA,"-43.948056","-20.313056",NA,NA,NA,NA,NA,NA
"336","2020-12-11 11:33:02-03","UFMG","BHCB","183700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Rezende, SG; Justo, AG","5497","2015","04","08","Southern America","Brasil","Minas Gerais","Região do Córrego Fazenda Velha, Córrego Fazenda Velha",NA,"Herbáceo; Campo sujo",NA,"900","980","Rio Acima","-43.804167","-20.146111",NA,NA,NA,NA,NA,"-43.804167","-20.146111",NA,NA,NA,NA,NA,NA
"337","2020-12-11 11:33:02-03","UFMG","BHCB","104083","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Vincent, RC","531","2002","05","30","Southern America","Brasil","Minas Gerais","Retiro das Pedras. Serra da Calçada.",NA,"Plantas do Brasil. Campo rupestre quartzítico nodular.",NA,"1300","1300","Brumadinho","-43.983333","-20.1",NA,NA,NA,NA,NA,"-43.983333","-20.1",NA,NA,NA,NA,NA,NA
"338","2020-12-11 11:33:02-03","UFMG","BHCB","107474","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Mendes, MS; et al.","s.n.","2007","02","02","Southern America","Brasil","Minas Gerais","Mina Várzea do Lopes., Região da Gerdau. Próximo a BR 040.",NA,"Plantas do Brasil. Campo sujo. Herbáceo.",NA,"1260","1260","Itabirito","-43.9325","-20.301944",NA,NA,NA,NA,NA,"-43.9325","-20.301944",NA,NA,NA,NA,NA,NA
"339","2020-12-11 11:33:02-03","UFMG","BHCB","114220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Mota, NFO; Viana, PL; Andrade, LE","952","2007","11","07","Southern America","Brasil","Minas Gerais","Parque Estadual do Papagaio. Bairro rural Colina.",NA,"Campo de altitude antropizado. Capítulos creme.",NA,"2152","2152","Itamonte","-44.7575","-22.2975",NA,NA,NA,NA,NA,"-44.7575","-22.2975",NA,NA,NA,NA,NA,NA
"340","2020-12-11 11:33:02-03","UFMG","BHCB","11499","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Mosqueira, VCF","s.n.","1987","11","15","Southern America","Brasil","Minas Gerais","Serra da Moeda., Km 2 da estrada de Moeda.",NA,"Campo úmido. Herbáceo. Flores brancas.",NA,"1500","1500","Moeda","-43.966667","-20.3",NA,NA,NA,NA,NA,"-43.966667","-20.3",NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:33:02-03","UFMG","BHCB","115506","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Viana, PL; Mota, NFO; Andrade, LE","3271","2007","11","10","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio., Subida para a Pedra do Garrafão, da pousada.",NA,"Campo de altitude. Capítulos com flores do raio brancas e do disco amarelas.",NA,"2010","2010","Alagoa","-44.76","-22.2125",NA,NA,NA,NA,NA,"-44.76","-22.2125",NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:33:02-03","UFMG","BHCB","11611","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Ramos, NM","s.n.","1987","11","15","Southern America","Brasil","Minas Gerais","Serra da Moeda., Km 2 da BR BH-Moeda. 1ª estação de coleta.",NA,"Campo úmido, terreno arenoso. Herbáceo. Flor amarela.",NA,"1550","1550","Moeda","-43.966667","-20.3",NA,NA,NA,NA,NA,"-43.966667","-20.3",NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:33:02-03","UFMG","BHCB","11657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Caldas, SC","s.n.","1987","11","15","Southern America","Brasil","Minas Gerais","Serra da Moeda., Km 2 da estrada de Moeda.",NA,"Campo rupestre. Terreno arenoso. Herbáceo. Flores amarelas.",NA,"1500","1500","Moeda","-43.966667","-20.3",NA,NA,NA,NA,NA,"-43.966667","-20.3",NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:33:02-03","UFMG","BHCB","118168","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","3877","2008","03","11","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio.",NA,"Campo. Capítulos brancos.",NA,"1900","1900","Aiuruoca","-44.666667","-22.05",NA,NA,NA,NA,NA,"-44.666667","-22.05",NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:33:02-03","UFMG","BHCB","119519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Batista, JAN","1842","2007","01","14","Southern America","Brasil","Minas Gerais","Serra da Moeda., Entrada para Moeda, cerca de 33km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR 040. Morros à esquerda da pista em direção a Moeda, cerca de 1 km após o entroncamento com a BR 040.",NA,"Campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superficie. Área queimada durante a seca.","BHCB011071","1429","1429","Moeda","-43.960278","-20.272778",NA,NA,NA,NA,"2013","-43.960278","-20.272778","09",NA,NA,NA,NA,NA
"346","2020-12-11 11:33:02-03","UFMG","BHCB","119761","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Batista, JAN; Martins, CAN","2080","2007","04","26","Southern America","Brasil","Minas Gerais","Serra da Moeda., Entrada para Moeda, cerca de 33km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR 040. Morros à esquerda da pista em direção a Moeda, cerca de 2km após o entroncamento com a BR 040.",NA,"Campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superficie. Área queimada durante a seca.","BHCB011063","1331","1331","Moeda","-43.956389","-20.277778",NA,NA,NA,NA,"2013","-43.956389","-20.277778","09",NA,NA,NA,NA,NA
"347","2020-12-11 11:33:02-03","UFMG","BHCB","1198","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Araújo","11939","1904",NA,NA,"Southern America","Brasil","São Paulo",NA,NA,"Em herbário Schwacke; Erva terrestre, solo arenoso-argiloso, raso, seco, com cascalho e alguns blocos de rocha a superficie, área queimada durante a seca.; Campo limpo seco em encosta.","BHCB035021",NA,NA,"Rio Novo",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"03",NA,NA,NA,NA,NA
"348","2020-12-11 11:33:02-03","UFMG","BHCB","122143","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","2325","2008","04","04","Southern America","Brasil","Minas Gerais","Região da Barragem de Marzagão. Área da Novellis.",NA,"Herbáceo.; Cerrado.","BHCB011064","1395","1395","Ouro Preto","-43.546944","-20.415",NA,NA,NA,NA,"2013","-43.546944","-20.415","09",NA,NA,NA,NA,NA
"349","2020-12-11 11:33:02-03","UFMG","BHCB","122181","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Kuhlmann, M; Gehrt, A","s.n.","1939","03","14","Southern America","Brasil","São Paulo","Serra de Cunhas.",NA,"Campo seco pedregulhento. Flores alvas.",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-12-11 11:33:02-03","UFMG","BHCB","122183","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Kirizawa, M","3335","1999","03","28","Southern America","Brasil","São Paulo","Próximo do refúgio montanhoso Fundação Pedra do Baú.",NA,"Campo montano, pedregoso, com predominância de gramíneas, alterado. Herbáceo, 0,2m. Órgão subterrâneo duro. Superficial. Flores liguladas alvas.",NA,NA,NA,"São Bento de Sapucaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-12-11 11:33:02-03","UFMG","BHCB","122185","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, VC de; Sakuragui, CM; Miyagi, PH; Levensteinas, B; Bérgamo, P; Cardoso, WP","4268","1993","09","10","Southern America","Brasil","São Paulo","Fazenda Espinho.",NA,"Campo queimado a um mês. Herbáceo, ca. 0,2m. Flores do raio alvas. Flores do disco amarelas.",NA,"1200","1200","Itararé","-49.265","-24.265278",NA,NA,NA,NA,NA,"-49.265","-24.265278",NA,NA,NA,NA,NA,NA
"352","2020-12-11 11:33:02-03","UFMG","BHCB","122186","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","2463","1994","05","12","Southern America","Brasil","São Paulo","Parque da Ferradura., Trilha do Pinhão.",NA,"Campo de altitude. Herbáceo, ca. 0,2m. Flores alvas.",NA,NA,NA,"Campos do Jordão","-45.507778","-22.723611",NA,NA,NA,NA,NA,"-45.507778","-22.723611",NA,NA,NA,NA,NA,NA
"353","2020-12-11 11:33:02-03","UFMG","BHCB","122188","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, VC de; Miyagi, PH; Souza, JP","8094","1995","03","09","Southern America","Brasil","Minas Gerais","Estrada Ouro Branco-Ouro Preto, ca. 6km de Ouro Branco. Estrada para o Morro do Gabriel.",NA,"Campo rupestre - campo arenoso. Herbáceo. Flores do raio alvas. Flores do disco amarelas.",NA,"1300","1300","Ouro Branco","-43.638889","-20.505833",NA,NA,NA,NA,NA,"-43.638889","-20.505833",NA,NA,NA,NA,NA,NA
"354","2020-12-11 11:33:02-03","UFMG","BHCB","122189","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, VC de; Miyagi, PH; Souza, JP","7870","1995","03","08","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco., Estrada velha Ouro Branco-Ouro Preto. Ca. 6km de Ouro Branco.",NA,"Campo rupestre. Herbáceo. Invólucro verde-claro. Flores do raio alvas. Flores do disco amarelas. PRENSADO EM ÁLCOOL 70°.",NA,"1200","1200","Ouro Branco","-43.629444","-20.5025",NA,NA,NA,NA,NA,"-43.629444","-20.5025",NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:33:02-03","UFMG","BHCB","122190","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, VC de; Miyagi, PH; Souza, JP","7951","1995","03","08","Southern America","Brasil","Minas Gerais","Estrada entre Ouro Branco e Morro do Gabriel, ca. 9km de Ouro Branco.",NA,"Campo rupestre - campo arenoso. Herbáceo. Flores do raio alvas. Flores do disco amarelas.",NA,"1250","1250","Ouro Branco","-43.663611","-20.489167",NA,NA,NA,NA,NA,"-43.663611","-20.489167",NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:33:02-03","UFMG","BHCB","122200","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Luederwaldt, H","s.n.","1906","05","13","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Campo de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:33:02-03","UFMG","BHCB","122203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, VC de; Sakuragui, CM; Miyagi, PH; Levensteinas, B; Bérgamo, P; Cardoso, WP","4164","1993","09","10","Southern America","Brasil","São Paulo","Fazenda Espinho.",NA,"Campo. Herbáceo. Flores do raio alvas. Flores do disco amarelas.",NA,"1200","1200","Itararé","-49.268889","-24.27",NA,NA,NA,NA,NA,"-49.268889","-24.27",NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:33:02-03","UFMG","BHCB","12928","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Pelli, A; Silva, AS","s.n.","1987","11","28","Southern America","Brasil","Minas Gerais","Serra da Moeda.",NA,"Campo rupestre. Herbáceo.",NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:33:02-03","UFMG","BHCB","135837","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Saavedra, MM; Borges, RAX; Forzza, RC; Pereira, AR; Ribeiro, PC; Avelar, M","266","2006","05","16","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca., Trilha para Monjolinho.",NA,"Campo com vegetação herbácea esparsa e presença de várias espécies arbustivas, sendo notáveis a dominância de arvoretas de candeia (Eremanthus sp.) e a abundância de cactus (Arthrocereus sp.)&nf;Erva, ca 0,5m com escapo, bracteas invol verdes, flores",NA,"1400","1400","Lima Duarte","-43.890278","-21.706667",NA,NA,NA,NA,NA,"-43.890278","-21.706667",NA,NA,NA,NA,NA,NA
"360","2020-12-11 11:33:02-03","UFMG","BHCB","142281","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Oliveira, CT; Echternacht, LA; Bastos, TV; Viveros, RS","377","2009","03","01","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Pico do Sol",NA,"erva de 25 cm, capítulos com flores da raio brancas e do disco amarelas, crescendo em campo úmido.",NA,"1828","1828","Catas Altas","-43.451667","-20.109444",NA,NA,NA,NA,NA,"-43.451667","-20.109444",NA,NA,NA,NA,NA,NA
"361","2020-12-11 11:33:02-03","UFMG","BHCB","181689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Brina, AE","s.n.","2015","03","11","Southern America","Brasil","Minas Gerais",NA,NA,"Erva; Savana Gramíneo-Lenhosa",NA,NA,NA,"Itabirito","-43.916944","-20.420056",NA,NA,NA,NA,NA,"-43.916944","-20.420056",NA,NA,NA,NA,NA,NA
"362","2020-12-11 11:33:02-03","UFMG","BHCB","152461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Borsali, EF; Kamino, LHY; Oliveira, CT; Maruyama, A","57","2010","08","14","Southern America","Brasil","Minas Gerais","Serra do Gandarela",NA,"Herbácea, ca. 15cm. Flores do raio brancas, flores do disco amarelas. Brácteas involucrais verdes; Em afloramento quartzítico","BHCB022079","1137","1137","Itabirito","-43.691944","-20.166111",NA,NA,NA,NA,"2016","-43.691944","-20.166111","03",NA,NA,NA,NA,NA
"363","2020-12-11 11:33:02-03","UFMG","BHCB","15948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, A de","s.n.","1988","06","05","Southern America","Brasil","Minas Gerais","Serra da Moeda.",NA,"Campo rupestre. Herbáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-12-11 11:33:02-03","UFMG","BHCB","159979","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Vidal, CV; Paula-Souza, J","1034","2012","04","19","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Campo limpo, herbáceo",NA,NA,NA,"Nova Lima","-43.989608","-20.102775",NA,NA,NA,NA,NA,"-43.989608","-20.102775",NA,NA,NA,NA,NA,NA
"365","2020-12-11 11:33:02-03","UFMG","BHCB","161964","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Fernandes, AC; Bünger, MO; Borsali, EF; Machado, TM","127","2010","09","30","Southern America","Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha para o pico, próximo à lagoa seca",NA,"Erva, 15cm alt. Flores marginais brancas, flores centrais amareladas; Campo rupestre","BHCB032578","1442","1442","Ouro Preto","-43.496333","-20.431861",NA,NA,NA,NA,"2016","-43.496333","-20.431861","01",NA,NA,NA,NA,NA
"366","2020-12-11 11:33:02-03","UFMG","BHCB","164380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Mansur, T; Paula, RL de","236","2011","06","18","Southern America","Brasil","Minas Gerais",NA,NA,"Campo limpo",NA,NA,NA,"Caeté","-43.669722","-19.9775",NA,NA,NA,NA,"2013","-43.669722","-19.9775","06","12",NA,NA,NA,NA
"367","2020-12-11 11:33:02-03","UFMG","BHCB","16542","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Pequeno, PHA; et al.","s.n.","1989","10","04","Southern America","Brasil","Minas Gerais","Serra da Moeda.",NA,"Campo rupestre. Herbáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-12-11 11:33:02-03","UFMG","BHCB","165613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2410","2013","01","29","Southern America","Brasil","Minas Gerais","Mina de Fábrica, Litotipo: Formação ferrífera.",NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo, flores brancas. Projeto Lacunas do Conhecimento.",NA,"1221","1221","Congonhas","-43.893333","-20.446944",NA,NA,NA,NA,"2014","-43.893333","-20.446944","03",NA,NA,NA,NA,NA
"369","2020-12-11 11:33:02-03","UFMG","BHCB","167787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","O.Hoffm.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","1175","2013","04","09","Southern America","Brasil","Minas Gerais","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica; concreções supergênicas de óxidos de ferro e concreções ferruginosas preenchendo fraturas.",NA,"Projeto Lacunas do Conhecimento.; Herbácea.; Campo Cerrado Ferruginoso.","BHCB034894","1313","1313","Nova Lima","-43.901389","-20.099444",NA,NA,NA,NA,"2016","-43.901389","-20.099444","03",NA,NA,NA,NA,NA
