"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"51","2019-08-27 13:27:21-03","IAP","PACA-AGP","97661","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, C.","2157",NA,"Brasil","RS","Pacheca",NA,"erva abundante, flores brancas&nf;HASU 10614 Habitat: no banhado Hábito: erva aquática","PACA097661",NA,"C. Mondin","2001","01","06","Camaquã","-51.812198638916","-30.8511009216309","49429","auto",NA,NA,NA,NA,"2001","01",NA,"Magnoliatae",NA,NA,NA,NA
"52","2019-08-27 13:27:21-03","IAP","PACA-AGP","97660","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, C.","2512",NA,"Brasil","RS",NA,NA,"flores branco-esverdeadas&nf;HASU 16256 Habitat: erva no valo úmido","PACA097660",NA,"C. Mondin","2001","12","15","Imbé","-50.128101348877","-29.9752998352051","11309","auto",NA,NA,NA,NA,"2001","12",NA,"Magnoliatae",NA,NA,NA,NA
"53","2019-08-27 13:27:21-03","IAP","PACA-AGP","39358","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rambo, B.",NA,NA,"Brasil","RS","Belém Novo",NA,"SEM MATERIAL Habitat: in paludosis Fenofase: flor","PACA039358",NA,"Emrich-Rambo","1948","12","31","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"54","2019-08-27 13:27:21-03","IAP","PACA-AGP","44321","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rambo, B.",NA,NA,"Brasil","RS","Esteio",NA,"Habitat: in paludosis Fenofase: flor","PACA044321",NA,"Emrich-Rambo","1949","11","08","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"55","2019-08-27 13:27:21-03","IAP","PACA-AGP","542","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rambo, B.",NA,NA,"Brasil","RS","Esteio",NA,"Habitat: in paludosis Fenofase: flor","PACA000542",NA,"Emrich-Rambo","1931","11","02","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"56","2019-08-27 13:27:21-03","IAP","PACA-AGP","38327","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rambo, B.",NA,NA,"Brasil","RS","Esteio",NA,"Habitat: in paludosis Fenofase: flor","PACA038327",NA,"Emrich-Rambo","1948","11","24","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"57","2019-08-27 13:27:21-03","IAP","PACA-AGP","41120","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rambo, B.",NA,NA,"Brasil","RS","Ilha da Pintada",NA,"Habitat: in paludosis Fenofase: flor","PACA041120",NA,"Emrich-Rambo","1949","04","20","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"58","2019-08-27 13:27:21-03","IAP","PACA-AGP","49268","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rambo, B.",NA,NA,"Brasil","RS","Niteroi",NA,"Habitat: in paludosis Fenofase: flor","PACA049268",NA,"Emrich-Rambo","1950","12","01","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"59","2020-12-21 16:36:49-03","IAP","PACA-AGP","105801","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Iob, A.","197",NA,"Brasil","RS",NA,NA,"Fenofase: capítulos amarelos","PACA105801",NA,"C. Mondim","2002","03","02","Santana do Livramento","-55.5327987670898","-30.8908004760742","79795","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"60","2019-08-27 13:27:21-03","IAP","PACA-AGP","97658","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Mondin, C.","2893",NA,"Brasil","RS","estrada para Cerro Amour",NA,"flutuante&nf;HASU 15173 Hábito: erva aquática","PACA097658",NA,"C. Mondin","2003","01","23","Santana do Livramento","-55.5327987670898","-30.8908004760742","79795","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"61","2019-08-27 13:27:21-03","IAP","PACA-AGP","7966","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"F. Theissen",NA,NA,"Brasil","RS",NA,NA,"Habitat: in paludosis Fenofase: flor","PACA007966",NA,"Emrich-Rambo","1907",NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","10287","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"62","2019-08-27 13:27:21-03","IAP","PACA-AGP","35551","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"L. Sthl SJ",NA,NA,"Brasil","RS",NA,NA,"Habitat: in paludosis Fenofase: flor","PACA035551",NA,"Emrich-Rambo","1946","10","10","São Leopoldo","-51.1472015380859","-29.7602996826172","10287","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"63","2019-08-27 13:27:21-03","IAP","PACA-AGP","49799","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Compositae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rambo, B.",NA,NA,"Brasil","RS","Lagoa dos Quadros",NA,"Habitat: in paludosis Fenofase: flor","PACA049799",NA,"Emrich-Rambo","1951","01","18","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,"1954","06","09","Magnoliatae",NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0016510","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"A. Schinini","26298",NA,"Argentina","Chaco","Dep. San Martin. Ea. La Leonor. Costa inundable del rio Bermejo.",NA,"Decumbente, ramas de 0.5-1m alt, muy abundante.",NA,NA,NA,"1988","5","26",NA,"-59.4","-26.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-05 18:29:16-03","UFJF","CESJ","51473","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"M. Dematteis; M.S. Ferrucci; M.M. Sosa","1874","América do Sul","Argentina","Corrientes","Parque Nacional Mburucuyá, Esteros del Santa Lucia",NA,"Tallos postrados. Flores blancas","CESJ051473",NA,NA,"2005","03","19","Dep. Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-10-05 18:29:16-03","UFJF","CESJ","58868","PreservedSpecimen","Plantae","Angiosperma",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"T.M. Pedersen","s.n.","América do Sul","Argentina","Concepción",NA,NA,"Flooded land.","CESJ058868",NA,NA,"1982","11","09","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:41:25-03","UFMS","CGMS","39019","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"E.B. Souza; M.O.C. Neyra; A. Costa","4",NA,"Brasil","Mato Grosso do Sul","Margem do Rio Paraguai, próximo a Baía Negra.",NA,"Branca. Fruto ausente. Habitat: Pantanal. Margen inundada do Rio Paraguai. Habito: Erva emergente.","CGMS1068412",NA,"E.Scremim-Dias","2013","07","09","Porto Murtinho","-58.0333333","-20.1025",NA,NA,"-58,0333333","-20,1025",NA,NA,"2013","07","09",NA,NA,NA,NA,NA
"68","2021-04-07 11:41:25-03","UFMS","CGMS","30630","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"T.E. Lima; I.M. Neves; R.H. Silva; T.S. Amaral","40",NA,"Brasil","Mato Grosso do Sul","Boca da Baía do Castelo.",NA,"Flor branca. Pilosa. Habitat: Ilha (fragmento inundável). Batume (solo orgânico). Habito: Herbáceo.","CGMS1060042",NA,"R.H. Silva","2010","11","22","Corumbá","-57.55","-18.5763889",NA,NA,"-57,55","-18,5763889",NA,NA,"2010","11","22",NA,NA,NA,NA,NA
"69","2021-04-07 11:41:25-03","UFMS","CGMS","53532","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"V.J. Pott; A. Pott","9417",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-267, 1 km N da Serra da Bocaina.",NA,"Flor creme. Habitat: Boda úmida de caixa de empréstimo com Eichhornia azurea. Solo argiloso com matéria orgânica. Relevo plano. Frequente. Habito: Erva aquática, rasteira.","CGMS004030",NA,"V.J. Pott","2007","06","16","Porto Murtinho","-57.5641667","-21.7455555",NA,NA,"-57,5641667","-21,7455555","160","160",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:04-03","UNICAMP","UEC","98803","S","Plantae","Magnoliopsida",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Damasceno Junior, GA","849",NA,"Brazil","Mato Grosso do Sul","Fazenda Rabicho.",NA,"Aquática; flor; fruto.; Entre duas faizas de Mata Ciliar - campo.","UEC124764","UEC124764",NA,"1994","06","17","Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:24:04-03","UNICAMP","UEC","197102","S","Plantae","Magnoliopsida",NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Rodrigues, MEF; Macedo, C","71",NA,"Brazil","São Paulo","Represa Bilings",NA,"Erva prostrada 1,70cm, corola 5-mera branca. estigma bifurcado, filete preto.","UEC143635","UEC143635","Amaral, MCE","2006","11","29","São Bernardo Do Campo","-46.560001373291","-23.6900005340576","31119","auto",NA,NA,NA,NA,"2010","01",NA,NA,NA,NA,NA,NA
"72","2019-01-17 11:24:22-02","PUCRS","MPUC","7546","S","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,"Equipe do Projeto","1988","02","05","Pelotas","-52.3422222","-31.7719444",NA,NA,"-52.3422222000","-31.7719444000",NA,NA,"2010","01","01","Magnoliopsida",NA,"1",NA,NA
"73","2019-01-17 11:24:22-02","PUCRS","MPUC","2041","S","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,"S.T. Miotto","1978","12","20","Três Coroas","-50.7791667","-29.5152778",NA,NA,"-50.7791667000","-29.5152778000",NA,NA,"1979","01","01","Magnoliopsida",NA,"1","665",NA
"74","2019-01-17 11:24:22-02","PUCRS","MPUC","6204","S","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,"Equipe do Projeto","1988","02","23","Guaíba","-51.3280556","-30.1011667",NA,NA,"-51.3280556000","-30.1011667000",NA,NA,"1988","01","01","Magnoliopsida",NA,"1",NA,NA
"75","2019-01-17 11:24:22-02","PUCRS","MPUC","6203","S","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,"Equipe do Projeto","1988","02","04","Pelotas","-52.3422222","-31.7719444",NA,NA,"-52.3422222000","-31.7719444000",NA,NA,"1988","01","01","Magnoliopsida",NA,"1",NA,NA
"76","2019-01-17 11:24:22-02","PUCRS","MPUC","14734","S","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,NA,NA,"South America","Brasil","RS","Fazenda São Maximiliano",NA,NA,NA,NA,"N.I. Matzenbacher","1977","10","01","Guaíba","-51.3280556","-30.1011667",NA,NA,"-51.3280556000","-30.1011667000",NA,NA,"1977","01","01","Magnoliopsida",NA,"1",NA,NA
"77","2019-01-17 11:24:22-02","PUCRS","MPUC","2339","S","Plantae",NA,"Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,NA,NA,"South America","Brasil","RS","Morro Santana",NA,NA,NA,NA,NA,"1946","07","26","Porto Alegre","-51.2372222222","-30.0191388889",NA,NA,"-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"78","2020-10-14 09:59:08-03","FURB","FURB","38174","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Valduga, E.","321",NA,"Brasil","Rio Grande do Sul","Próximo à orla marítima.",NA,NA,"FURB17694","FURB17694","Pasini, E","2012","02","28","Cidreira","-50.1869444","-30.1294445",NA,NA,"-50.1869444","-30.1294445","3","3","2012","04",NA,NA,NA,NA,NA,NA
"79","2020-10-14 09:59:08-03","FURB","FURB","38184","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gonzatti, F.","394",NA,"Brasil","Rio Grande do Sul","Próximo à rodovia para Tramandaí.",NA,NA,"FURB17695","FURB17695","Pasini, E","2012","01","12","Cidreira","-50.1869444","-30.1294445",NA,NA,"-50.1869444","-30.1294445","10","10","2012","04",NA,NA,NA,NA,NA,NA
"80","2020-10-14 09:59:08-03","FURB","FURB","38191","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Valduga, E.","345",NA,"Brasil","Rio Grande do Sul","Lagoa Azul - junto ao canal.",NA,NA,"FURB00789","FURB00789","Pasini, E","2012","03","11","Balneário Pinhal","-50.2644444","-30.2277778",NA,NA,"-50.2644444","-30.2277778","10","10","2012",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-16 17:50:45-03","UCS","HUCS","38477","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Valduga, E.","345",NA,"Brasil","Rio Grande do Sul","Lagoa Azul",NA,"Junto ao canal",NA,NA,"Pasini, E.","2012","03","11","Balneário Pinhal","-50.264444","-30.227778",NA,NA,"-50.264444","-30.227778",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-16 17:50:45-03","UCS","HUCS","38478","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gonzatti, F.","394",NA,"Brasil","Rio Grande do Sul","Próximo à rodovia para Tramandaí",NA,"Em restinga úmida",NA,NA,"Pasini, E.","2012","01","12","Cidreira","-50.186944","-30.129444",NA,NA,"-50.186944","-30.129444",NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:50:45-03","UCS","HUCS","38480","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Valduga, E.","321",NA,"Brasil","Rio Grande do Sul",NA,NA,"Próximo à orla marítima, nas dunas",NA,NA,"Pasini, E.","2012","02","28","Cidreira","-50.186944","-30.129444",NA,NA,"-50.186944","-30.129444",NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"84","2021-03-16 17:50:45-03","UCS","HUCS","42655","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gonzatti, F.","1835",NA,"Brasil","Rio Grande do Sul","Lagoa das Traíras",NA,"erva prostrada com talos submersos; margem da lagoa",NA,NA,"Gaio, J.; Gonzatti, F.","2015","04","20","Osório","-50.185139","-29.869775",NA,NA,"-50.185139","-29.869775","3","3","2015","05","05",NA,NA,NA,NA,NA
"85","2021-03-16 17:50:45-03","UCS","HUCS","43582","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Demeda, C.","105A",NA,"Brasil","Rio Grande do Sul","Lagoa das Traíras",NA,"margem da lagoa",NA,NA,"Demeda, C.","2015","04","22","Osório","-50.187056","-29.868806",NA,NA,"-50.187056","-29.868806","6","6","2015","11","16",NA,NA,NA,NA,NA
"86","2021-03-16 17:50:45-03","UCS","HUCS","30668","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Wasum, R.A.","4043",NA,"Brasil","Rio Grande do Sul","Estrada secundária",NA,"Sobre o solo - em beira da estrada",NA,NA,"Sobral, M.","2006","02","22","Bagé","-54.1068992614746","-31.3313999176025","74087","auto",NA,NA,NA,NA,"2007","05",NA,NA,NA,NA,NA,NA
"87","2020-12-22 16:05:46-03","UFES","VIES","47873","S","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","363",NA,"Brasil","Espírito Santo","Monsarás - Ponto 25 MN.",NA,NA,"VIES047873",NA,NA,"2018","10","25","Linhares","-39.801389","-19.558611",NA,NA,"39º48'5''W","19º33'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-22 16:05:46-03","UFES","VIES","47977","S","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","543",NA,"Brasil","Espírito Santo","Monsarás - Ponto 25A.",NA,NA,"VIES047977",NA,NA,"2019","02","11","Linhares","-39.801389","-19.558611",NA,NA,"39º48'5''W","19º33'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-04-27 16:08:51-03","UFES","VIES","32314","S","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Dutra, R.L.S.","202",NA,"Brasil","Espírito Santo","Pontal do Ipiranga.",NA,NA,"VIES032314","VIES032314","Teles, A.M.","1996","10","24","Linhares","-40.0722007751465","-19.3910999298096","48094","auto",NA,NA,NA,NA,"2015","08",NA,NA,NA,NA,NA,NA
"90","2020-08-26 10:32:22-03","UFSM","SMDB","14431","S","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gonzatti, F","394",NA,"Brasil","Rio Grande do Sul","Próximo à rodovia para Tramandaí",NA,"Em restinga úmida. Alt. 10m. HUCS 38478","SMDB014431",NA,"Passini, E","2012","01","12","Cidreira","-50.186944","-30.129444",NA,NA,"-50.186944","-30.129444",NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"91","2019-11-25 12:11:34-03","UFSM","SMDB","2476","S","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Alvarez, A.F.","s.n.",NA,"Brasil","Rio Grande do Sul","Lagoa Tramandaí",NA,NA,"SMDB002476",NA,"Alvarez, A.F.","1986","05","21","Tramandaí","-50.1335983276367","-29.9846992492676","21077","auto",NA,NA,NA,NA,"2016","05","20",NA,NA,NA,NA,NA
"92","2020-12-21 16:15:49-03","MBM","MBM","423241","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagalis","Enydra anagalis","Gardner",NA,"Gonzatti, F.","1835","Southern America","Brazil","Rio Grande do Sul","Lagoa das Traíras",NA,"Erva prostrada com talos submersos.; Margem da lagoa.","MBM423241",NA,"Gaio, J.; Gonzatti, F.","2015","04","20","Osório","-50.185278","-29.869722",NA,NA,"-50.185278","-29.869722","3","3","2015","05","05",NA,NA,NA,NA,NA
"93","2020-12-21 16:15:49-03","MBM","MBM","388571","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Valduga, E.","321","Southern America","Brazil","Rio Grande do Sul",NA,NA,"Próximo à orla marítima, nas dunas.","MBM388571","MBM388571","Pasini, E.","2012","02","28","Cidreira","-50.186944","-30.129444",NA,NA,"-50.186944","-30.129444","3","3","2012","04",NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:15:49-03","MBM","MBM","388577","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Gonzatti, F.","394","Southern America","Brazil","Rio Grande do Sul","Próximo à rodovia para Tramandaí",NA,"Em restinga úmida.","MBM388577","MBM388577","Pasini, E.","2012","01","12","Cidreira","-50.186944","-30.129444",NA,NA,"-50.186944","-30.129444","10","10","2012","04",NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:15:49-03","MBM","MBM","388591","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Valduga, E.","345","Southern America","Brazil","Rio Grande do Sul","Lagoa Azul",NA,"Junto ao canal.","MBM388591","MBM388591","Pasini, E.","2012","03","11","Balneário Pinhal","-50.264444","-30.227778",NA,NA,"-50.264444","-30.227778","10","10","2012",NA,NA,NA,NA,NA,NA,NA
"96","2015-09-04 05:20:38-03","MNHN","RECOLNAT_MNHN_P","P02535167","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Saint-Hilaire, A. de",NA,NA,"Uruguai",NA,"Bnda Oriental del Uruguay. Uruguai","hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535167' target='other'> <mi>dwc_moreinfo</mi></a>","P02535167","P02535167_01","Roque","1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2417",NA
"97","2015-09-04 05:20:38-03","MNHN","RECOLNAT_MNHN_P","P02535166","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Saint-Hilaire",NA,NA,"Brasil","São Paulo",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535166' target='other'> <mi>dwc_moreinfo</mi></a>","P02535166","P02535166_01","Roque","1816","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 806",NA
"98","2015-09-04 05:20:14-03","MNHN","RECOLNAT_MNHN_P","P02535005","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Riedel",NA,NA,"Brasil",NA,"Brésil. Brasil, América do Sul","hb",". s.d. Herbier de A. Glaziou, donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535005' target='other'> <mi>dwc_moreinfo</mi></a>","P02535005","P02535005_01","Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-09-04 05:23:15-03","MNHN","RECOLNAT_MNHN_P","P02535046","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Guillemin",NA,NA,"Brasil","Rio de Janeiro",". Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535046' target='other'> <mi>dwc_moreinfo</mi></a>","P02535046","P02535046_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-09-04 05:23:15-03","MNHN","RECOLNAT_MNHN_P","P02535047","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner","isotype","Gardner, G.",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535047' target='other'> <mi>dwc_moreinfo</mi></a>","P02535047","P02535047_01 P02535047_02","Roque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5522",NA
"101","2015-09-04 05:23:15-03","MNHN","RECOLNAT_MNHN_P","P02535050","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Guillemin",NA,NA,"Brasil","Rio de Janeiro",". Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535050' target='other'> <mi>dwc_moreinfo</mi></a>","P02535050","P02535050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1838",NA
"102","2015-09-04 05:23:15-03","MNHN","RECOLNAT_MNHN_P","P02535051","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","Brésil: S. Christovão. Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535051' target='other'> <mi>dwc_moreinfo</mi></a>","P02535051","P02535051_01",NA,"1871","10","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4982",NA
"103","2015-09-04 05:23:15-03","MNHN","RECOLNAT_MNHN_P","P02535052","PreservedSpecimen",NA,NA,NA,"Asteraceae","Enydra","anagallis","Enydra anagallis","Gardner",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","Brésil: S. Christovão. Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02535052' target='other'> <mi>dwc_moreinfo</mi></a>","P02535052","P02535052_01",NA,"1871","10","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4982",NA
