"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"159","2021-03-01 16:20:22-03","UNICAMP","UEC","181603","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Delfini, C; Monge, M; Rigon, J","2013","07","03",NA,"Brazil",NA,NA,"Erva, até 1 m alt., inflorescências castanhas.; Cerrado","UEC065524","Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"793","Mato Grosso","Chapada dos Guimarães","Parque Nacional da Chapada dos Guimarães, no entorno da sede.","-55.839944","-15.414167","615","615","UEC065524","Delfini, C",NA,NA,"2019","-55.839944","-15.414167",NA,"01",NA,NA,NA,NA,NA
"160","2021-03-01 16:20:22-03","UNICAMP","UEC","190579","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","André, CBDS; Oliveira, PP; Sousa, NM; Takahasi, A; Urquiza, MVS","2014","03","04",NA,"Brazil",NA,NA,"ervade1,70m; Ilha de solo; solo - Neossolo","UEC160527","Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"68","Mato Grosso do Sul","Corumbá","Bancada Laterítica do Parque Municipal Natural de Piraputangas;","-57.638522","-19.242764","159","159","UEC160527",NA,NA,NA,NA,"-57.638522","-19.242764",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:20:22-03","UNICAMP","UEC","204247","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pilon, NAL; Assis, GB; Durigan, G","2014","02","06",NA,"Brazil",NA,NA,"Gramínea cespitosa, rizomatosas e estoloníferas, coloração opaca e azulada em campo; Campo Cerrado","UEC182994","Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"257","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Águas de Santa Bárbara","-49.242153","-22.810417",NA,NA,"UEC182994","Pilon, NAL",NA,NA,"2014","-49.242153","-22.810417",NA,"02","06",NA,NA,NA,NA
"162","2020-02-10 17:49:10-03","UNICAMP","UEC","44142","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","03","18",NA,"Brazil",NA,NA,"Flores esverdeadas, estigma roxo.",NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"781","São Paulo","Botucatu","Margem da rodovia municipal, Estrada do Roberto, que liga Victoriana ao Rio Bonito Campo e Náutica, a aproximadamente 5 km, Fazenda Gold Farm.","-48.297222","-22.8",NA,NA,NA,"Lerina, R",NA,NA,"1999","-48.297222","-22.8",NA,"06","08",NA,NA,NA,NA
"163","2020-02-10 17:49:10-03","UNICAMP","UEC","97557","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Romero, R; Semir, J; Goldenberg, R","1998","02","13",NA,"Brazil",NA,NA,"flor, Planta, ca. Inflorescências esverdeadas.",NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"s.n.","Minas Gerais",NA,"Estrada de Furnas à Capitólio, Próximo a Furnas, beira de estrada.",NA,NA,NA,NA,NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"10",NA,NA,NA,NA,NA
"164","2020-02-10 17:49:10-03","UNICAMP","UEC","97557","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Romero, R; Semir, J; Dutilh, JHA; Goldenberg, R","1998","11","13",NA,"Brazil",NA,NA,"Afloramentos rochosos.&nf;Planta, ca. 0,6 m; inflorescências esverdeadas.",NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"5111","Minas Gerais",NA,"Estrada Furnas - Capitólio, Próximo a Furnas, beira da estrada no lado esquerdo.",NA,NA,NA,NA,NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"10","14",NA,NA,NA,NA
"165","2020-02-10 17:49:10-03","UNICAMP","UEC","39095","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Salles, AEH","1980","01","06",NA,"Brazil",NA,NA,"Planta vegetando de forma luxuriante e formando pequenas e esparsas aglomerações sobre terreno rochoso, inclinado e pobre, folhas glabras; a maior parte das plantas em estágio de emborrachamento, ou seja, de pré-floração","UEC071623","Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"3243","Distrito Federal","Brasília","Bacia do R.S. Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,"UEC071623","Delfini, C","70570","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-02-10 17:49:10-03","UNICAMP","UEC","33414","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","1981","03","09",NA,"Brazil",NA,NA,"Capim com folhas ásperas; racemos esverdeados.","UEC071624","Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"6373","Distrito Federal","Brasília","Bacia do R.S. Bartolomeu, Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC071624","Delfini, C","70570","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-02-10 17:49:10-03","UNICAMP","UEC","58795","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Meira Neto, JAA","1990","04","26",NA,"Brazil",NA,NA,"1,3 m, inflorescência seca.",NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"574","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara, Cerrado.","-49.238899230957","-22.8805999755859",NA,NA,NA,"Lerina, R","18363","auto","1999",NA,NA,NA,"06","08",NA,NA,NA,NA
"168","2020-02-10 17:49:10-03","UNICAMP","UEC","76274","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Souza, VC; Souza, JP; Scalon, VR; Miyagi, PH","1995","05","28",NA,"Brazil",NA,NA,"Erva, frutos castanhos.",NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"8640","São Paulo","Itapeva","Estação Ecológica de Itapeva, Campo arenoso.","-48.8699989318848","-23.9799995422363",NA,NA,NA,"Lerina, R","42926","auto","1999",NA,NA,NA,"06","08",NA,NA,NA,NA
"169","2020-02-10 17:49:10-03","UNICAMP","UEC","41767","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Cesar, O","1985","03","04",NA,"Brazil",NA,NA,"Herbáceo até 50 cm.",NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"401","São Paulo","Itirapina","Campo Natural","-47.8199996948242","-22.25",NA,NA,NA,"Lerina, R","22843","auto","1999",NA,NA,NA,"06","08",NA,NA,NA,NA
"170","2020-02-10 17:49:10-03","UNICAMP","UEC","38329","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Montovani, W","1985","02","11",NA,"Brazil",NA,NA,"Erva, 0,80 m.",NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"16875","São Paulo","Itirapina","Cerrado Anibal","-47.8199996948242","-22.25",NA,NA,NA,"Lerina, R","22843","auto","1999",NA,NA,NA,"06","08",NA,NA,NA,NA
"171","2020-02-10 17:49:10-03","UNICAMP","UEC","16773","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Toledo Filho, DV","1978","05","03",NA,"Brazil",NA,NA,NA,NA,"Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"9084","São Paulo","Luís Antônio","Estação Experimental de Luiz Antônio, Instituto Florestal. Fazenda Jataí.&nf;Local de vegetação de cerrado.","-47.7000007629395","-21.5499992370605",NA,NA,NA,"Lerina, R","26872","auto","1999",NA,NA,NA,"06","08",NA,NA,NA,NA
"172","2021-03-01 16:20:22-03","UNICAMP","UEC","100280","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Amaral, MCE; Arantes, AA; Belinello, R; et al.","1997","04","20",NA,"Brazil",NA,NA,"Campo rupestre.","UEC024806","Liliopsida",NA,"(Nees ex Steub.) Parodi",NA,"97/76","São Paulo","Pedregulho","Distrito Estreito, Cerrado ao lado da Represa de Furnas.","-47.4700012207031","-20.25",NA,NA,"UEC024806","Delfini, C","27552","auto","2015",NA,NA,NA,"05",NA,NA,NA,NA,NA
"173","2019-11-06 09:57:05-03","UFOP","OUPR","20396","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Borges, R.A.X.; Cota, M.R.C.","2004","05","08",NA,"Brasil",NA,NA,"Erva, n.15. Campo sujo próximo a mata de galeria",NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"79","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.608056","-20.505278","1105","1105",NA,"Viana, P.L.",NA,NA,"2005","-43.608056","-20.505278",NA,"05","13",NA,NA,NA,NA
"174","2019-11-06 09:57:05-03","UFOP","OUPR","21088","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","2007","10","10",NA,"Brasil",NA,NA,"Erva. Campo rupestre",NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"1445","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco. Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Viana, P.L.","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-01-17 11:23:19-02","PUCRS","MPUC","10342","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus",NA,"2000","04","07","South America","Brasil",NA,NA,NA,NA,NA,"Poales","(Nees ex Steud.) Parodi",NA,NA,"RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333",NA,NA,NA,"I.I. Boldrini",NA,NA,"2009","-50.1744444000","-29.4808333000",NA,"01","01","Liliopsida",NA,"1",NA
"176","2020-10-14 10:04:54-03","FURB","FURB","50748","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Funez, L.A.","2015","12","12",NA,"Brasil",NA,NA,NA,"FURB50748",NA,NA,"(Nees ex Steud.) Parodi",NA,"4994","Santa Catarina","Xanxerê","Bairro Collato.","-52.3875","-26.8730556","829","829","FURB50748","Funez, L.A.",NA,NA,"2017","-52.3875000","-26.8730556",NA,"03","03",NA,NA,NA,NA
"177","2020-05-14 15:20:47-03","UFES","VIES","44229","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Firmino, A.D.; Gudin, G.; Silvares, G.C.O.","2019","01","24",NA,"Brasil",NA,NA,NA,"VIES044229",NA,NA,"(Nees ex Steud.) Parodi",NA,"734","Espírito Santo","Linhares","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.9325","-19.697778",NA,NA,NA,"Valadares, R.T.",NA,NA,"2020","39º55'57''W","19º41'52''S",NA,"05","11",NA,NA,NA,NA
"178","2020-05-29 09:56:54-03","UFES","VIES","43757","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Firmino, A.D.; Gudin, G.; Silvares, G.C.O.","2018","12","04",NA,"Brasil",NA,NA,NA,"VIES043757",NA,NA,"(Nees ex Steud.) Parodi",NA,"633","Espírito Santo","Linhares","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.931944","-19.698333",NA,NA,"VIES043757","Valadares, R.T.",NA,NA,"2020","39º55'55''W","19º41'54''S",NA,"05",NA,NA,NA,NA,NA
"179","2020-05-14 15:20:47-03","UFES","VIES","43882","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Guarnier, J.C.; Firmino, A.D.","2018","12","12",NA,"Brasil",NA,NA,NA,"VIES043882",NA,NA,"(Nees ex Steud.) Parodi",NA,"107","Espírito Santo","Conceição da Barra","APA Conceição da Barra, ponto de amostragem 2.","-39.745833","-18.699167",NA,NA,"VIES043882","Valadares, R.T.",NA,NA,"2020","39º44'45''W","18º41'57''S",NA,"05",NA,NA,NA,NA,NA
"180","2020-05-29 09:56:54-03","UFES","VIES","44025","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Guarnier, J.C.; Firmino, A.D. e Dutra, V.F.","2019","03","25",NA,"Brasil",NA,NA,NA,"VIES044025",NA,NA,"(Nees ex Steud.) Parodi",NA,"155","Espírito Santo","Linhares","Pontal do Ipiranga, ponto de amostragem 5.","-39.708056","-19.191389","3","3","VIES044025","Valadares, R.T.",NA,NA,"2020","39º42'29''W","19º11'29''S",NA,"05",NA,NA,NA,NA,NA
"181","2020-05-29 09:56:54-03","UFES","VIES","44115","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Guarnier, J.C.; Firmino, A.D. e Dutra, V.F.","2019","03","27",NA,"Brasil",NA,NA,NA,"VIES044115",NA,NA,"(Nees ex Steud.) Parodi",NA,"246","Espírito Santo","Linhares","Ponto de amostragem 7, Reserva Biológica de Comboios.","-39.883611","-19.672778","2","2","VIES044115","Valadares, R.T.",NA,NA,"2020","39º53'1''W","19º40'22''S",NA,"05",NA,NA,NA,NA,NA
"182","2020-05-29 09:56:54-03","UFES","VIES","44218","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Firmino, A.D.; Gudin, G.; Silvares, G.C.O.","2019","01","21",NA,"Brasil",NA,NA,NA,"VIES044218",NA,NA,"(Nees ex Steud.) Parodi",NA,"718","Espírito Santo","Linhares","Pontal do Ipiranga, ponto de amostragem 5.","-39.708056","-19.191111",NA,NA,"VIES044218","Valadares, R.T.",NA,NA,"2020","39º42'29''W","19º11'28''S",NA,"05",NA,NA,NA,NA,NA
"183","2020-05-29 09:56:54-03","UFES","VIES","44357","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Firmino, A.D.; Bruna Xavier; Pereira, O.J.; Juliana Penha; Gislane Chaves","2019","04","25",NA,"Brasil",NA,NA,NA,"VIES044357",NA,NA,"(Nees ex Steud.) Parodi",NA,"925","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 1.","-39.735278","-18.625278","2","2","VIES044357","Valadares, R.T.",NA,NA,"2020","39º44'7''W","18º37'31''S",NA,"05","14",NA,NA,NA,NA
"184","2020-04-27 16:11:09-03","UFES","VIES","14552","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Cipriano, R.C.; Assis, A.M.","2012","01","05",NA,"Brasil",NA,NA,NA,"VIES014552",NA,NA,"(Nees ex Steud.) Parodi",NA,"23","Espírito Santo","Conceição da Barra","Pontal do Sul.","-39.7322006225586","-18.5932998657227","6","6","VIES014552","Assis, A.M.","41644","auto","2012",NA,NA,NA,"01","05",NA,NA,NA,NA
"185","2021-02-12 18:12:25-03","UFES","VIES","1362","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pereira, O.J.; Fabris, L.C.","1987","11","20",NA,"Brasil",NA,NA,NA,"VIES001362",NA,NA,"(Nees ex Steud.) Parodi",NA,"s.n.","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Burman, A.G.","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-04-27 16:11:09-03","UFES","VIES","8136","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Weiler Júnior, I.","1994","01","07",NA,"Brasil",NA,NA,NA,"VIES008136",NA,NA,"(Nees ex Steud.) Parodi",NA,"39","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES008136","Pereira, O.J.","48094","auto","1994",NA,NA,NA,"01",NA,NA,NA,NA,NA
"187","2019-12-04 12:52:31-03","UTFPR","HCF","30013","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","E.C. Nardin","2019","03","18",NA,"Brasil",NA,NA,"herbácea 40 cm. Restinga herbácea e arbustiva.",NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"102","ES","Linhares","Reserva Biológica de Comboios","-39.830833","-19.652222","3","3",NA,"E.C. Nardin",NA,NA,"2019","39°49'51 W","19°39'08 S",NA,"04","01",NA,NA,NA,NA
"188","2019-08-16 08:40:36-03","UTFPR","HCF","3589","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","A.E. Bianek","2006","03","08",NA,"Brasil",NA,NA,"Herbácea, heliófita, ereta, ca. 1,2m.",NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"288","PR","Campo Mourão","Cerrado Valtra","-52.3830986022949","-24.0456008911133",NA,NA,NA,"J. Cordeiro & E. Barboza","28572","auto","2007",NA,NA,NA,"02",NA,NA,NA,NA,NA
"189","2019-08-16 08:40:36-03","UTFPR","HCF","3574","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","A.E. Bianek","2006","03","08",NA,"Brasil",NA,NA,"Herbácea, ca. 70cm, heliófita.",NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"273","PR","Campo Mourão","Cerrado Valtra","-52.3830986022949","-24.0456008911133",NA,NA,NA,"J. Cordeiro & E. Barboza","28572","auto","2007",NA,NA,NA,"02",NA,NA,NA,NA,NA
"190","2020-12-14 16:14:27-03","UFC","EAC","45406","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Oliveira, R.C.; Oliveira, O.F.; et al.","2006","07","17","Southern America","Brasil",NA,NA,"Erva abundante; Cerrado","EAC0045406","Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"1780","Rio Grande do Norte","Pureza","Cerca de 7 Km , após Bebida Velha, sentido Pureza, Solo areno-argiloso, plano","-35.566944","-5.371111",NA,NA,NA,"Oliveira, R.C.",NA,NA,"2008","-35.566944","-5.371111",NA,"03","20",NA,NA,NA,NA
"191","2019-11-25 12:12:27-03","UFSM","SMDB","6580","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Canto-Dorow, T,S","1997","02","22",NA,"Brasil",NA,NA,NA,"SMDB006580",NA,NA,"(Nees ex Steud.) Parodi",NA,"04560","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Delfini, C.","70570","auto","2016",NA,NA,NA,"12",NA,NA,NA,NA,NA
"192","2020-12-21 16:40:05-03","MBM","MBM","100194","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Anderson, W.R.; et al.; et al.","1982","03","03","Southern America","Brazil",NA,NA,NA,"MBM100194",NA,NA,"(Nees) Parodi",NA,"12507","Bahia",NA,"1km S of Rio Roda Velha",NA,NA,NA,NA,"MBM100194","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:40:05-03","MBM","MBM","159489","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Anderson, W.R.","1982","03","03","Southern America","Brazil",NA,NA,NA,"MBM159489",NA,NA,"(Nees) Parodi",NA,"12507","Bahia",NA,"Sandy cerrado 1 Km S of Rio Roda Velha on Posse Barreiras road",NA,NA,NA,NA,"MBM159489","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:40:05-03","MBM","MBM","414536","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pott, V.J.; Damasceno Junior, G.A.; Ishii, I.; Assis, E.; Fernandes, G.; Damasceno Junior, G.A.; Ishii, I.; Assis, E.; Fernandes, G.","2001","05","05","Southern America","Brazil",NA,NA,"Erva cespitosa, 1-1,2m com inflorescência. Frequente.; Barranco úmido de rio. Solo arenoso. Relevo plano.","MBM414536",NA,NA,"(Nees) Parodi",NA,"4627","Mato Grosso do Sul","Corumbá","Córrego Zé Dias, 200m da foz (Baía Zé Dias).","-57.519222","-17.868361",NA,NA,NA,"Pott, V.J.",NA,NA,"2001","-57.519222","-17.868361",NA,"05",NA,NA,NA,NA,NA
"195","2020-12-21 16:40:05-03","MBM","MBM","421198","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Nardin, E.C.; Larocca, P.; Larocca, P.","2019","03","18","Southern America","Brazil",NA,NA,"Em Restinga, herbácea com 40 cm. de altura; Restinga herbácea e arbustiva","MBM421198",NA,NA,"(Nees) Parodi",NA,"102","Espírito Santo","Linhares","Regência, ReBio Comboios","-39.830833","-19.652222","3","3",NA,"Nardin, E.C.",NA,NA,"2019","-39.830833","-19.652222",NA,"04","01",NA,NA,NA,NA
"196","2020-12-21 16:40:05-03","MBM","MBM","61811","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Ramamoorthy, T.P.; et al.; et al.","1976","04","07","Southern America","Brazil",NA,NA,NA,"MBM061811",NA,NA,"(Nees) Parodi",NA,"12110","Bahia",NA,"54km W of Barreiras",NA,NA,NA,NA,"MBM061811","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:40:05-03","MBM","MBM","61812","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Ramamoorthy, T.P.; et al.; et al.","1976","02","28","Southern America","Brazil",NA,NA,NA,"MBM061812",NA,NA,"(Nees) Parodi",NA,"10804","Minas Gerais",NA,"50km N of Congonhas",NA,NA,NA,NA,"MBM061812","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:40:05-03","MBM","MBM","58023","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G.","1978","01","21","Southern America","Brazil",NA,NA,NA,"MBM058023",NA,NA,"(Nees) Parodi",NA,"40768","Minas Gerais","Corinto","Rod. BR-135","-44.4564018249512","-18.3808002471924",NA,NA,"MBM058023","Davidse, G.","49021","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:40:05-03","MBM","MBM","191125","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM191125",NA,NA,"(Nees) Parodi",NA,"64759","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"MBM191125","Zuloaga, F.O.; Morrone, O.","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:40:05-03","MBM","MBM","27817","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Macedo, A.","1972","01","15","Southern America","Brazil",NA,NA,NA,"MBM027817",NA,NA,"(Nees) Parodi",NA,"5153","Minas Gerais","Ouro Preto","Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,"MBM027817",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:40:05-03","MBM","MBM","187634","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM187634",NA,NA,"(Nees) Parodi",NA,"64126","Minas Gerais","Pirapora","Rodovia Pirapora - Corinto, km 5-10","-44.9418983459473","-17.3449993133545",NA,NA,"MBM187634","Longhi-Wagner, H.M.","25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:40:05-03","MBM","MBM","25824","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G.","1960","03","10","Southern America","Brazil",NA,NA,NA,"MBM025824",NA,NA,"(Nees) Parodi",NA,"6866","Paraná","Arapoti","Rio das Cinzas, barra do Perdizes","-49.8266983032227","-24.1578006744385",NA,NA,"MBM025824","Swallen, J.","41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:40:05-03","MBM","MBM","319294","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Kozera, C.; et al.; et al.","2006","01","05","Southern America","Brazil",NA,NA,"Herbácea cespitosa em campo seco","MBM319294",NA,NA,"(Nees) Parodi",NA,"2844","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,"MBM319294","Longhi-Wagner, H.","27346","auto","2009",NA,NA,NA,"11","25",NA,NA,NA,NA
"204","2020-12-21 16:40:05-03","MBM","MBM","197079","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Lima, J.M. de",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM197079",NA,NA,"(Nees) Parodi",NA,"466","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,"Ribas, O.S.","28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:40:05-03","MBM","MBM","10596","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Lindeman, J.; Haas, H.; Haas, H.","1966","04","05","Southern America","Brazil",NA,NA,NA,"MBM010596",NA,NA,"(Nees) Parodi",NA,"899","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,"MBM010596","Lindeman, J.","32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:40:05-03","MBM","MBM","25827","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G.","1959","03","10","Southern America","Brazil",NA,NA,NA,"MBM025827",NA,NA,"(Nees) Parodi",NA,"5891","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM025827","Swallen, J.","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:40:05-03","MBM","MBM","197078","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM197078",NA,NA,"(Nees) Parodi",NA,"11141","Paraná","Jaguariaíva","Chapada Santo Antônio","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Ribas, O.S.","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:40:05-03","MBM","MBM","25820","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G.; Haas, H.; Haas, H.","1966","03","04","Southern America","Brazil",NA,NA,NA,"MBM025820",NA,NA,"(Nees) Parodi",NA,"14013","Paraná","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,NA,"MBM025820","Clayton, W.D.","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:40:05-03","MBM","MBM","197080","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Dombrowski, L.T.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM197080",NA,NA,"(Nees) Parodi",NA,"13431","Paraná","Jaguariaíva","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Ribas, O.S.","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
