"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","yearIdentified","county","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","class"
"91","2021-03-15 18:25:18-03","USP","SPF","65981","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Abbud, V","Abbud, V","CFSC10727","1987","10","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada entre a pensão Chapéu do Sol e Córrego 2 Pontinhas.",NA,NA,NA,"Subarbusto ca. 1,00 m, capítulos inconspícuos, freqüente à sombra do barranco.","SPF00065981",NA,"-43.7144012451172","-19.1688995361328","1988","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-15 18:25:18-03","USP","SPF","79816","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Borges, RAX","Roque, N","CFSC13157","1993","06","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada para o Capão dos Palmitos, cerrado próximo ao IBAMA.",NA,NA,NA,"Arbusto ca. 1,7 m alt. Flores masculinas e femininas creme.","SPF00079816",NA,"-43.7144012451172","-19.1688995361328","2007","Santana do Riacho","26557","auto","04","12",NA,NA,NA,NA,NA,NA
"93","2021-03-15 18:25:18-03","USP","SPF","73082","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Borges, RAX","Pirani, JR","CFSC12175","1991","03","27",NA,"Brasil","Minas Gerais","Serra do Cipó, Serra da Lapinha, Maciço NW da Serra do Cipó, próximo da localidade da Lapinha, a ca. 50 km da Rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,NA,"Arbusto 50 cm alt., crescendo em fendas de rocha. Capítulos masculinos creme.","SPF00073082",NA,"-43.7144012451172","-19.1688995361328","2007","Santana do Riacho","26557","auto","04","12",NA,NA,NA,NA,NA,NA
"94","2021-03-15 18:25:18-03","USP","SPF","73083","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Borges, RAX","Pirani, JR","CFSC12169","1991","03","27",NA,"Brasil","Minas Gerais","Serra do Cipó, Serra da Lapinha, Maciço NW da Serra do Cipó, próximo da localidade da Lapinha, a ca. 50 km da Rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,NA,"Subarbusto 50 cm alt., muito ramificado. Capítulos feminino creme. Crescendo em fendas de rochas.","SPF00073083",NA,"-43.7144012451172","-19.1688995361328","2007","Santana do Riacho","26557","auto","04","12",NA,NA,NA,NA,NA,NA
"95","2019-08-16 16:05:03-03","F","FMNH-SEEDPLANTS","V0502623F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","concinna","Baccharis concinna",NA,"G. Heiden","M. M. Arbo et al.","4173","1990","5","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"V0502623F",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"96","2019-08-16 16:05:04-03","F","FMNH-SEEDPLANTS","V0502624F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Baccharis","concinna","Baccharis concinna",NA,"G. Heiden","W. R. Anderson et al.","36247","1972","2","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"V0502624F",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"97","2020-04-29 16:29:30-03","UFVJM","HDJF","6703","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Chaves, DA","Faria, JEQ; Chaves, DA","7765","2017","06","01","Southern America","Brasil","Minas Gerais","Área do Campus JK da UFVJM, próximo à nascente do Córrego Soberbo","1337","1337",NA,NA,"HDJF006703",NA,"-43.556667","-18.199722","2017","Diamantina",NA,NA,"06",NA,"-43.556667","-18.199722",NA,NA,NA,NA
"98","2019-11-01 14:53:15-03","UnB","UB","121990","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso",NA,"King, RM","8365","1980","01","31","Southern America","Brasil","Minas Gerais","Serra do Cipó. 13-15km due N of the bridge over the Rio Cipó",NA,NA,NA,"Florets creamy yellow.; Shrub 1m.; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-05-06 11:52:34-03","UFU","HUFU","42435","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Nakajima, J.N.","Espírito-Santo, M.M. do","s.n.","2002","06","01",NA,"Brasil","Minas Gerais","Serra do cipó, Cachoeira da Usina.",NA,NA,NA,NA,"HUFU00042953","HUFU00042953",NA,NA,"2003",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"100","2020-11-27 11:33:11-03","UFU","HUFU","71805","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Chaves, D.A.","Chaves, D.A.","99","2013","12","18",NA,"Brasil","Minas Gerais","Parque Nacional das Sempre Vivas, Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio.","1314","1314",NA,"Complexo rupestre.","HUFU00055197","HUFU00055197","-43.801389","-17.916389","2014",NA,NA,NA,"01","29","-43.801389","-17.916389",NA,NA,NA,NA
"101","2020-11-27 11:33:11-03","UFU","HUFU","71807","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Chaves, D.A.","Chaves, D.A.","213","2014","03","06",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno.","907","907",NA,"Cerrado típico / Complexo rupestre.","HUFU00055195","HUFU00055195","-43.345833","-18.730278","2014",NA,NA,NA,"07","29","-43.345833","-18.730278",NA,NA,NA,NA
"102","2019-05-06 11:52:34-03","UFU","HUFU","6200","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Heiden, G.","Leitão-Filho, H.F.; Tozzi, A.M.G.A.; Tamashiro, J.Y. & Santos, F.M. dos","27294","1992","12","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Próximo a divisa do Parque rumo a Conceição do Mato Dentro.",NA,NA,NA,"Campo rupestre.","HUFU00042031","HUFU00042031","-43.7449989318848","-19.513599395752","2016","Jaboticatubas","31264","auto","05","09",NA,NA,NA,NA,NA,NA
"103","2019-05-06 11:52:34-03","UFU","HUFU","67253","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Heiden, G.","Fernandes, M.G.C.; et al.","1570","2012","07","11",NA,"Brasil","Minas Gerais","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. s/Ponto",NA,NA,NA,"Arbustivo Cerrado Campo rupestre. Sobre solo cascalheiro. Levantamento florístico do RPPN.","HUFU00042954","HUFU00042954","-43.7144012451172","-19.1688995361328","2013","Santana do Riacho","26557","auto","02",NA,NA,NA,NA,NA,NA,NA
"104","2021-02-08 12:33:23-03","UFRGS","ICN","162760","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M. Barroso",NA,"Duarte, AP","2096","1949","12","05","América do Sul","Brasil","MG","Serra do Cipó entre o km 131 e 132, Palacio","1150","1150",NA,"Doação do Herbário RB 68748 - ISOTYPUS; campo em formação de quartzito","ICN00000018","ICN00000018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"105","2021-02-08 12:33:23-03","UFRGS","ICN","015893","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M. Barroso","Heiden, G","?","s.n.",NA,NA,NA,"América do Sul","Brasil","MG","Serra do Cipó, km 117",NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,"03","26",NA,NA,NA,NA,NA,NA
"106","2021-02-08 12:33:23-03","UFRGS","ICN","194148","S","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M. Barroso","Heiden, G","Heiden, G; Borges, LM; Siniscalchi, CM; Müller, G","1351","2010","06","14","América do Sul","Brasil","MG","Serra do Cipó.Rodovia Belo Horizonte - Conceição do Mato Dentro (MG- 010),margem direita,margem de córrego á esquerda da trilha que leva ao córrego Gavião,logo após área plana adjacente á estrada,ao lado da ponte sobre o córrego Duas Pontinhas.","1246","1246",NA,"Subarbusto,ca. 0,75m de altura,caule vináceo.Folhas verdes,resinosas.Capítulos com brácteas involucrais verde-claras.Flores alvo-esverdeadas,estames amarelos.Planta estaminada.; Campo rupestre,afloramentos rochosos de quartzito,vegetação herbáceo-arb",NA,NA,"-43.563889","-19.293889","2010","Santana do Riacho",NA,NA,"06","14","-43.563889","-19.293889",NA,NA,NA,NA
"107","2019-11-21 09:59:53-03","IBt","SP","143605","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Leitão Filho, HF; Semir, J","Joly, AB; Semir, J","CFSC3083","1972","08","21",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada da Usina, +- 10 km da entrada daestrada principal",NA,NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1986","Jaboticatubas","31264","auto","07","16",NA,NA,NA,NA,NA,NA
"108","2019-11-21 09:59:53-03","IBt","SP","143802","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Leitão Filho, HF; Semir, J","Semir, J; Joly, AM; Martins, F","CFSC2327","1972","05","28",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 112 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1986","Jaboticatubas","31264","auto","07","16",NA,NA,NA,NA,NA,NA
"109","2019-11-21 09:59:53-03","IBt","SP","143510","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Amaral, MC","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1039","1972","03","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 112 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina, próximo da ponte, margem da mata",NA,NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1979","Jaboticatubas","31264","auto","06","28",NA,NA,NA,NA,NA,NA
"110","2019-11-21 09:59:53-03","IBt","SP","143378","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Leitão Filho, HF; Semir, J","Joly, AB; Semir, J","CFSC2919","1972","08","20",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1986","Jaboticatubas","31264","auto","07","16",NA,NA,NA,NA,NA,NA
"111","2019-11-21 09:59:53-03","IBt","SP","143395","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Leitão Filho, HF; Semir, J","Semir, J; Sazima, M","CFSC3359","1972","09","04",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina",NA,NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1986","Jaboticatubas","31264","auto","07","16",NA,NA,NA,NA,NA,NA
"112","2019-11-21 09:59:53-03","IBt","SP","143593","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Leitão Filho, HF; Semir, J","Joly, AB; Semir, J; Ugadim, Y","CFSC28","1970","06","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina, próximo da ponte, margem da mata","1150","1150",NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1986","Jaboticatubas","31264","auto","07","16",NA,NA,NA,NA,NA,NA
"113","2019-11-21 09:59:53-03","IBt","SP","143519","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Leitão Filho, HF; Semir, J","Menezes, NL","CFSC4571","1973","10","19",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 122 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina, próximo da ponte, margem da mata",NA,NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1986","Jaboticatubas","31264","auto","07","16",NA,NA,NA,NA,NA,NA
"114","2019-11-21 09:59:53-03","IBt","SP","143520","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Leitão Filho, HF; Semir, J","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F","CFSC1947","1972","04","17",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina, próximo da ponte, margem da mata","1200","1200",NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","1986","Jaboticatubas","31264","auto","07","16",NA,NA,NA,NA,NA,NA
"115","2019-11-21 09:59:53-03","IBt","SP","224964","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso","Oliveira Deble, AS","Cordeiro, I; et al.","CFSC10536","1987","09","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Serra da Bandeirinha","1200","1200",NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","2007","Santana do Riacho","26557","auto","10","30",NA,NA,NA,NA,NA,NA
"116","2021-02-25 09:37:53-03","IBt","SP","310792","S","Plantae",NA,NA,"Asteraceae","Baccharis","concinna","Baccharis concinna","G.M.Barroso",NA,"Souza, JP","981","1996","12","16",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"-44.9599990844727","-23.0699996948242",NA,"Cunha","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
