"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus","sex"
"213","2020-09-22 14:01:00-03","MO","MOBOT","1534763","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 50679","1999","11","26","Bolivia","Santa Cruz","Manuel Maria Caballero","-63.95","-18.10833",NA,NA,"1775.00000000",NA,NA,NA,NA,NA,"South America","5 km (by air) SW of Comarapa on gravel road to Chilón, 4.5 km (by road) from highway at Comarapa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","1535014","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 50679",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.95","-18.10833",NA,NA,"1775.00000000",NA,NA,NA,NA,NA,"South America","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-09-22 13:56:00-03","MO","MOBOT","1535692","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 50731","1999","11","28","Bolivia","Santa Cruz","Manuel Maria Caballero","-63.95","-18.10833",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"South America","4 km (by air) NW of San Isidro, 2.2 km N of turnoff at Estancia El Tambo from San Isidro-Comarapa highway, vic. Estancia Vado Hondo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","1535932","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 50731",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.95","-18.10833",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"South America","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","1723431","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","M. Nee",NA,NA,NA,"Israel G. Vargas C.|Antony Jardim","Vargas Caballero 2917","1997","10","17","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.5","-17.91666",NA,NA,"1940.00000000",NA,NA,NA,NA,NA,"South America","Comarapa, 3 km al NE en los alrededores del pueblo y terreno baldíos. Bosque seco con cacha (Aspidosperma quebracho-blanco), chacatea (Dodonea viscosa) y soto (Schinopsis cf. haenkeana): intervenido por pastoreo de ganado vacuno y caprino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2016-10-18 09:47:00-02","MO","MOBOT","1960060","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","S.M. Calveule (USP/SPF)",NA,NA,NA,"F. Javier Fernández Casas","Fernández Casas 7861","1982","12","28","Bolivia","Santa Cruz","Manuel Maria Caballero",NA,NA,NA,NA,"1675.00000000",NA,NA,NA,NA,NA,"South America","entre Comarapa y San Isidro, terreno arido con cactos,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","294776","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N.P. Taylor (K)",NA,NA,NA,"David R. Brunner","Brunner 1305","1985","11","6","Paraguay","Itapúa",NA,"-54.95","-26.63333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Reserva Salto Tembey. Bosque humedo sub-tropical de hasta 30 m de altura, muy perturbado cerca el salto. Dominado por Balfourodendron (RUTACEAE). Suelo arsilloso de origen basaltico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","85-13",NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","295089","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N. Taylor (K)",NA,NA,NA,"James C. Solomon","Solomon 10493","1983","5","5","Bolivia","Tarija","Arce","-64.66666","-21.98333",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"South America","Comunidad Guayavillas, 23.8 km S of Padcaya on road to Bermejo. Isolated pocket of moist forest dominated by Myrtaceae on W side of the Serrania de Cerrillos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","83-67",NA,NA
"221","2011-06-09 17:35:00-03","MO","MOBOT","295532","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D. Zappi & N. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 37016","1993","8","26","Paraguay","Caaguazú",NA,"-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","844",NA,NA
"222","2011-06-09 17:35:00-03","MO","MOBOT","295542","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D. Zappi & N. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 37017","1993","8","26","Paraguay","Caaguazú",NA,"-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","844",NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","295562","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D. Zappi & N. Taylor (K)",NA,NA,NA,"Elsa M. Zardini|V. Jara","Zardini 37056","1993","8","26","Paraguay","Caaguazú",NA,"-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2 , km 158-159. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","845",NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","295739","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N. Taylor (K)",NA,NA,NA,"James C. Solomon","Solomon 11218","1983","10","14","Bolivia","Tarija","Arce","-64.41666","-22.08333",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"South America","Valley of the Río Chillaguatas, below Rancho Nogalar on trail between Sidras and Tariquia. Moist sub-tropical forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","83-106",NA,NA
"225","2015-03-13 09:48:00-03","MO","MOBOT","296298","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","M. Nee",NA,NA,NA,"Blas Pérez","Pérez Maricerich 387","1991","1",NA,"Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","296290","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N.P. Taylor (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 6042","1988","7","26","Paraguay","Paraguarí",NA,"-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"South America","Macizo Acahay. Eastern peak, on diorite rocks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-63",NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","295384","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 17866","1990","1","13","Paraguay","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Gallery forest around inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","251",NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","1004041","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|M.R.P. da Silva","Zardini 43174","1995","7","25","Paraguay","Presidente Hayes",NA,"-57.83333","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Río Negro on route to Fortin General Bruguez. Gallery forest on clay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1021",NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","1068818","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 43721","1995","11","27","Paraguay","Alto Paraná",NA,"-54.80472","-25.63194",NA,NA,"240.00000000",NA,NA,NA,NA,NA,"South America","Estancia Río Bonito: Forest II (around Río Bonito on eastern side of property). Tall forest on red sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1033",NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","294843","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 17167","1989","12","23","Paraguay","Cordillera",NA,"-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","229",NA,NA
"231","2008-05-27 22:02:00-03","MO","MOBOT","294894","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 23433","1990","9","9","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Tavarory, on Arroyo Avaí near confluence with Río Paraguay. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","438",NA,NA
"232","2011-06-09 17:28:00-03","MO","MOBOT","295357","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling, (SI)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 32335","1992","7","6","Paraguay","Guairá",NA,"-56.38333","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Mbocayaity-Melgarejo. 2 km E of Mbocayaity on Arroyo Gerbasia Gallery Forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","698",NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","295458","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 22063","1990","7","21","Paraguay","Cordillera",NA,"-57.2","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","14 km W of Arroyos y Esteros. Gallery forest along small creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","384",NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","295461","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 18731","1990","2","10","Paraguay","Central",NA,"-57.55","-25.36666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Gallery forest around Estero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","276",NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","295520","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","Zardini 22944","1990","8","31","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Tavarory, along Río Paraguay. Forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","417",NA,NA
"236","2013-10-09 05:40:00-03","MO","MOBOT","295557","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9734","1989","1","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","13",NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","295581","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 37083","1993","8","26","Paraguay","Caaguazú",NA,"-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","846",NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","295638","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 23004","1990","8","31","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Tavarory, along Arroyo Abaí. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","420",NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","295913","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 22381","1990","8","3","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Tavarory, on Río Paraguay. Along tributary of Río Paraguay, Arroyo Abaí. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","398",NA,NA
"240","2011-06-09 17:28:00-03","MO","MOBOT","295966","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling, (SI)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 34494","1993","1","7","Paraguay","Central",NA,"-57.6","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá. Villeta - Puerto Guyrati. Between 11.5 km S of Villeta and Puerto Guyrati. Inundated savanna on clay soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","797",NA,NA
"241","2016-06-16 08:31:00-03","MO","MOBOT","296279","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Blas Pérez","Pérez Maricerich 940","1991","8",NA,"Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4",NA,NA
"242","2011-06-09 17:49:00-03","MO","MOBOT","296288","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Blas Pérez","Pérez Maricerich 246","1990","6","20","Paraguay","Central",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","296378","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 35803","1993","5","25","Paraguay","Paraguarí",NA,"-57.13333","-26.38333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","1 km N of Villa Florida on Tebicuary River. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","819",NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","3411836","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","L. Oakley",NA,NA,NA,"H. Maturo","Maturo 13","2004","8","16","Argentina","Formosa",NA,"-58.23277","-25.98666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia Guaycolec.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2018-05-29 14:49:00-03","MO","MOBOT","3437631","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.",NA,NA,NA,NA,"Stephan G. Beck","Beck 5120","1980","10","16","Bolivia","Beni","Gral. Ballivian",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,"South America","Espiritu en la zona de influencia del rio Yacuma 200 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"246","2011-06-09 17:28:00-03","MO","MOBOT","803043","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 32006","1992","6","17","Paraguay","Central",NA,"-57.53333","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estero del Ypoá Pindoty. Inundated savanna and patches of forest. Border of Estero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","689",NA,NA
"247","2008-05-27 22:02:00-03","MO","MOBOT","804305","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","Zardini 30178","1992","2","3","Paraguay","Paraguarí",NA,"-56.88333","-26.11666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","National Park Ybycu'í, southwestern area around La Rosada. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","650",NA,NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","885197","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40494","1994","8","13","Paraguay","Presidente Hayes",NA,"-58.17833","-24.92805",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Río Pilcomayo Basin, between Puerto Galileo and Fortín Bruguez. Palm forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","937",NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","296331","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","R. Kiesling (SI)",NA,NA,NA,"Elsa M. Zardini","Zardini 6078","1988","7","26","Paraguay","Paraguarí",NA,"-57.15","-26.9",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"South America","Macizo Acahay. Eastern peak, on diorite rocks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-63",NA,NA
"250","2018-02-24 05:31:00-03","MO","MOBOT","2197724","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Schinini, A., //",NA,NA,NA,"M. Silvia Ferrucci|Sergio Cáceres M.|Marita Dematteis|R. Ranea|M. M. Sosa","Ferrucci 1196","1997","9","3","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Arroyo Ypané, a aprox. 5 Km N de la ruta 14",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"251","2010-04-23 21:39:00-03","MO","MOBOT","2197768","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Kiesling, R., /07/",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1223","1996","10","12","Argentina","Misiones","Iguazú","-54.43333","-25.66666",NA,NA,"270.00000000",NA,NA,NA,NA,NA,"South America","Parq. Nac. Iguazú, pasarelas inferiores de Cataratas",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"252","2009-11-19 21:01:00-02","MO","MOBOT","2197813","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter",NA,NA,NA,NA,"Lázaro J. Novara","Novara 11117","1998","11","8","Argentina","Salta","Rosario de Lerma",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"South America","Río Blanco. Camino a Corralito, en quebrada 1 km al sur del pueblo y 3 km al sudoeste de Campo Quijano",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"253","2018-05-17 05:28:00-03","MO","MOBOT","2251611","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Kiesling, R., 12/",NA,NA,NA,"María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2271","2000","9","23","Argentina","Misiones","Oberá","-55.05083","-27.45194",NA,NA,"330.00000000",NA,NA,NA,NA,NA,"South America","Camino a Campo Ramón.",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"254","2011-02-22 06:43:00-03","MO","MOBOT","2294248","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Kiesling, R.",NA,NA,NA,"F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno|M. Mattioni","Biganzoli 302","1998","9","21","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Predio UNLP : valle del arroyo Cuña Pirú. Picada por ladera del cerro frente al balneario de A. del Valle",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"255","2018-05-17 05:29:00-03","MO","MOBOT","2342607","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Kiesling, R.",NA,NA,NA,"Osvaldo Morrone|María E. Múlgura|Silvia S. Denham","Morrone 4467","2003","4","28","Argentina","Jujuy","Santa Bárbara","-64.25","-24.08333",NA,NA,"900.00000000",NA,NA,NA,NA,NA,"South America","27 km de Palma Sola camino a Puesto Maíz Gordo, Serranías de Maíz Gordo",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"256","2009-10-24 13:47:00-02","MO","MOBOT","2425780","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Kiesling, R.",NA,NA,NA,"Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|B. Cariglino|C. Macluf|M.I. Martín|J.P. Ramos Giacosa|J. Winter","Zuloaga 7514","2002","11","12","Argentina","Jujuy","Ledesma","-64.83333","-23.76666",NA,NA,"620.00000000",NA,NA,NA,NA,NA,"South America","Parque Nacional Calilegua, Sendero La Herradura sobre Ruta Provincial 83, cerca de Aguas Negras",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-04-30 04:37:00-03","MO","MOBOT","2425792","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Kiesling, R.",NA,NA,NA,"RODRÍGUEZ","RODRÍGUEZ 782","1993","9","24","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Acceso Ruta Provincial 9",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"258","2011-03-06 15:26:00-03","MO","MOBOT","2444233","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Kiesling, R.",NA,NA,NA,"O. Ahumada|J. Agüero|Diego Giraldo-Cañas","Ahumada 8936","1998","12","12","Argentina","Jujuy","Santa Bárbara","-64.23333","-24.26666",NA,NA,"800.00000000",NA,NA,NA,NA,NA,"South America","alrededores de Finca La Campana",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
"259","2018-02-24 05:31:00-03","MO","MOBOT","2197752","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides leucorhaphis","(K. Schum.) F. Ritter","Schinini, A., //",NA,NA,NA,"M. Silvia Ferrucci|Sergio Cáceres M.|Marita Dematteis|R. Ranea|M. M. Sosa","Ferrucci 1289","1997","9","5","Argentina","Corrientes","Mercedes","-57.78333","-26.55",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Destacamento de la Reserva Nacional Iberá",NA,NA,NA,NA,NA,"leucorhaphis",NA,NA,NA,NA,NA,NA,NA,NA
