"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"196","2021-03-24 17:17:01-03","UFMA","MAR","10892","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","GUTERRES, A.V.F.","114","2015","10","08",NA,"Brasil",NA,NA,"Erva, folha alterna, corola amarela",NA,NA,NA,"Benth.",NA,"Maranhão","São José de Ribamar","Praia do Caúra","-44.047278","-2.554222",NA,NA,NA,NA,NA,"44º02'50.2W","2º33'15.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-24 17:17:01-03","UFMA","MAR","4296","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","ALMEIDA JR., E. B.","941","2012","06","08",NA,"Brasil",NA,NA,"erva, flores amarelas",NA,NA,NA,"Benth.",NA,"Maranhão","São José de Ribamar",NA,"-44.1516","-2.646625",NA,NA,NA,NA,NA,"44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-24 17:17:01-03","UFMA","MAR","8231","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","LIMA, G. P.","170","2014","03","29",NA,"Brasil",NA,NA,"Erva; flor amarela",NA,NA,NA,"Benth.",NA,"Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.053833","-2.473056",NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-24 17:17:01-03","UFMA","MAR","9895","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","CORREIA, B. E. F.","139","2014","03","22",NA,"Brasil",NA,NA,"Terófito, flores amarelas.",NA,NA,NA,"Benth.",NA,"Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-24 17:17:01-03","UFMA","MAR","8459","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","LIMA, G. P.","276","2014","06","07",NA,"Brasil",NA,NA,"Subarbusto com 1m de alt.; flor amarela com manchas avermelhadas no estandarte; legume marrom/vinho",NA,NA,NA,"Benth.",NA,"Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.053833","-2.473056",NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-05-25 15:13:54-03","FSU","FSU","000065540","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","W. R. Anderson, M. Stieber, J. H. Kirkbride, Jr.","36668",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2015-08-13 05:50:00-03","MO","MOBOT","2822647","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R.M. Harley|Vinicius C. Souza","Harley 50112","1991","12","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"Mun. Abaíra. Estrada nova Abaíra-Catolés. Cerrado/carrasco.",NA,NA,"G.P. Lewis","750.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-08-13 05:50:00-03","MO","MOBOT","2822649","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R.M. Harley","Harley 50671","1992","1","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"Mun. Piatãa: Estrada Piatã-Abaíra, 4 km. após Piatã.",NA,NA,"G.P. Lewis","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-02-19 04:30:00-03","MO","MOBOT","2822650","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","C.F.P. Martius","Martius 6269","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2014-08-23 05:35:00-03","MO","MOBOT","2822651","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22279","1969","1","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"Rocky cerrado slopes, ca. 33 km. S.W. of Diamantina, near Gouveia.",NA,NA,"V.E. Rudd","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2009-10-21 07:13:00-02","MO","MOBOT","2822656","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36610","1972","3","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"Espigão Mestre, ca. 100 km. WSW of Barreiras. Woody thickets by brejo, brejo with standing water, adjacent campo, and cerrado on higher ground.",NA,NA,"V. Rudd","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2009-10-21 07:13:00-02","MO","MOBOT","2822657","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36668","1972","3","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"Espigão Mestre, ca. 100 km. WSW of Barreiras.",NA,NA,"V. Rudd","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-08-13 05:50:00-03","MO","MOBOT","2822653","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R.M. Harley","Harley 15895","1974","2","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Bahia",NA,"Serra do Sincorá. By Rio Cumbuca ca. 3 km. S. of Mucugé, near site of small dam on road to Cascavel. Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation.","-41.35","-13.01666",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-25 11:45:00-03","MO","MOBOT","101235366","PreservedSpecimen","Plantae","Fabaceae","Ctenodon","brevipes","Ctenodon brevipes","George Gardner","Gardner 2097","1839","5",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Benth.) D.B.O.S. Cardoso, P.L.R. Moraes & H.C. Lima","Lectotype","Piauí",NA,"Rocky places near Oeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"210","2020-11-25 11:46:00-03","MO","MOBOT","101235367","PreservedSpecimen","Plantae","Fabaceae","Ctenodon","brevipes","Ctenodon brevipes","C.F.P. Martius","Martius s.n.","1819","5",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Benth.) D.B.O.S. Cardoso, P.L.R. Moraes & H.C. Lima","Syntype","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"211","2020-11-25 11:49:00-03","MO","MOBOT","101235368","PreservedSpecimen","Plantae","Fabaceae","Ctenodon","brevipes","Ctenodon brevipes","George Gardner","Gardner 5997","1841","6",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Benth.) D.B.O.S. Cardoso, P.L.R. Moraes & H.C. Lima","Holotype","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2020-06-15 15:30:32-03","UNESP-RC","HRCB","18706","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Marcondes Ferreira, W.","830","1994","03","18",NA,"Brasil",NA,NA,"Subarbusto ca. 2m, flores amarelas com estrias vináceas com frutos imaturos.",NA,NA,NA,"Benth.",NA,"São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25","Pinto, R.B.",NA,NA,NA,"2013",NA,NA,"11",NA,"27552","auto",NA,NA,NA,NA,NA,NA
"213","2021-02-04 10:28:47-03","UFRPE","HST","6550","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Aeschynomene","brevipes","Aeschynomene brevipes","L.P.Félix; et M.F.O.Pires","7916","1997","05","24",NA,"Brasil",NA,NA,"Subarbusto; flores amareladas.","HST006550",NA,NA,"Benth.",NA,"Piauí","Monsenhor Gil",NA,"-42.6077995300293","-5.56416988372803","A.M.Miranda",NA,NA,NA,"2018",NA,NA,"09","11","20710","auto",NA,NA,NA,NA,NA,NA
"214","2021-03-01 11:54:06-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Fabaceae-Papi.","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Guaré, F; Rocha, E","30288","2018","02","17",NA,"Brasil",NA,NA,"Herbáceo: Folhas pinadas. Inflorescência com flores amarelo-ouro. Fruto imaturo do tipo lomento com articulos lisos.; Cerrado.",NA,NA,"Fabales","Benth.",NA,"Bahia","Palmeiras",NA,"-41.766667","-12.75","Guedes, ML",NA,NA,NA,"2018","-41.766667","-12.75","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-01 11:54:06-03","UFPE","UFP","86120","PreservedSpecimen","Plantae","Fabaceae-Papi.","Aeschynomene","brevipes","Aeschynomene brevipes","Guedes, ML; Guaré, F; Rocha, E","30288","2018","02","17",NA,"Brasil",NA,NA,"Herbáceo: Folhas pinadas. Inflorescência com flores amarelo-ouro. Fruto imaturo do tipo lomento com articulos lisos.; Cerrado.","UFP086120",NA,"Fabales","Benth.",NA,"Bahia","Palmeiras",NA,"-41.766667","-12.75","Guedes, ML",NA,NA,NA,"2018","-41.766667","-12.75","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-01 11:54:06-03","UFPE","UFP","43623","PreservedSpecimen","Plantae","Fabaceae-Papi.","Aeschynomene","brevipes","Aeschynomene brevipes","Oliveira, M; Galileu, A","2323","2006","04","30",NA,"Brasil",NA,NA,"Subarbusto; flores amarelas; frutos esverdeados. Frequente.; Subarbusto; flores amarelas; frutos esverdeados. Frequente.","UFP043623",NA,"Fabales","Benth.",NA,"Piauí","Campo Maior",NA,"-42.1685981750488","-4.82777976989746","Oliveira, M",NA,NA,NA,"2006",NA,NA,"11",NA,"41673","auto",NA,NA,NA,NA,NA,NA
"217","2019-08-02 10:21:22-03","CPATSA","HTSA","470","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fotius, G.","3418","1983","04","11",NA,"Brasil",NA,NA,"Erva an., Fl 2., Erecta de alt.: 50 a 70 cm. Flor amarelo alaranjada, estandarte listrado de vermelho.; Solo arenoso em Caatinga aberta desmatada.",NA,NA,NA,"Benth.",NA,"Pernambuco","Petrolina","3 Km ao Norte de Petrolina.","-40.824722","-9.638333",NA,NA,NA,NA,NA,"-40.824722","-9.638333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-08-02 10:21:22-03","CPATSA","HTSA","850","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fotius, G.","4073","1985","06","18",NA,"Brasil",NA,NA,"Erva perene; Fr 2; Alt.: 0,8-1m. Folha verde escuro acima, glauca abaixo. Flor amarelo ovo, veias vermelhas nas pétalas.; Sopé de serra de quartzito, caatinga clara sobre solo de areia branca.",NA,NA,NA,"Benth.",NA,"Bahia","Sento-Sé","54 Km Juazeiro-Sento-Sé","-41.618611","-9.833333",NA,NA,NA,NA,NA,"-41.618611","-9.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-07-31 14:32:36-03","CPATSA","HTSA","1940","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Costa, F.C.R.","1940","2002","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Pernambuco","Petrolina","Serrote do Urubu","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","1463498","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","E. P. Killip & A. C. Smith","30397","1929","11","3","South America - Neotropics","Brazil",NA,NA,NA,"US02045275",NA,"Rosales","Benth.",NA,"Pará",NA,"Ilha do Mosquiero, near Pará; sandy coast",NA,NA,NA,NA,NA,"US02045275_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","1908170","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","A. Ducke","1681","1944","12","15","South America - Neotropics","Brazil",NA,NA,NA,"US02045276",NA,"Rosales","Benth.",NA,"Pará",NA,"Da Amazonia, Salinas, praia junto do mangal, Est do Pará",NA,NA,NA,NA,NA,"US02045276_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","2109921","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","A. Ducke","1681","1944","12","15","South America - Neotropics","Brazil",NA,NA,NA,"US02045274",NA,"Rosales","Benth.",NA,"Pará",NA,"Da Amazonia, Salinas, praia junto do mangal, Est do Pará",NA,NA,NA,NA,NA,"US02045274_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","2563685","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22279","1969","1","19","South America - Neotropics","Brazil",NA,NA,NA,"US02045266",NA,"Rosales","Benth.",NA,"Minas Gerais",NA,"The Planalto do Brasil, Serra do Espinhaço. Rocky cerrado slopes, ca 33km S.W. of Diamantina, near Gouveia",NA,NA,NA,"1150",NA,"US02045266_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","2840157","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","G. Hatschbach","23573","1970","2","15","South America - Neotropics","Brazil",NA,NA,NA,"US02045269",NA,"Rosales","Benth.",NA,"Mato Grosso",NA,"Corrego Feio (mun Bataguaçu)",NA,NA,NA,NA,NA,"US02045269_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","2676459","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","W. Anderson, M. Stieber & J. H. Kirkbride","36668","1972","3","6","South America - Neotropics","Brazil",NA,NA,NA,"US02045273",NA,"Rosales","Benth.",NA,"Bahia",NA,"The Planalto do Brasil, Espigão Mestre, ca. 100km WSW of Barreiras",NA,NA,NA,"760",NA,"US02045273_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2646064","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","G. A. Black","54-16748","1954","8","10","South America - Neotropics","Brazil",NA,NA,NA,"US02045277",NA,"Rosales","Benth.",NA,"Pará",NA,"Da Amazonia, Estado do Pará, Vigia, campina do Palha",NA,NA,NA,NA,NA,"US02045277_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","3017733","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","L. R. Noblick & A. Pinto","2857","1983","11","19","South America - Neotropics","Brazil",NA,NA,NA,"US02045268",NA,"Rosales","Benth.",NA,"Bahia",NA,"Mucugêzinho - Palmeiras, BA","-41.43","-12.47",NA,"600","800","US02045268_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","2104026","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R. L. Fróes","27869","1952","5","16","South America - Neotropics","Brazil",NA,NA,NA,"US02045272",NA,"Rosales","Benth.",NA,"Pará",NA,"Da Amazonia, Estrada de Rodagen para a Vigia, campo natural terreno enxarcado",NA,NA,NA,NA,NA,"US02045272_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","1364624","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","A. Regnell","416","1848","10","18","South America - Neotropics","Brazil",NA,NA,NA,"US02045271",NA,"Rosales","Benth.",NA,"Minas Gerais",NA,"Minas Geraës, cidade de Uberava",NA,NA,NA,NA,NA,"US02045271_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","2491012","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","16499","1966","6","2","South America - Neotropics","Brazil",NA,NA,NA,"US02045270",NA,"Rosales","Benth.",NA,"Mato Grosso",NA,"The Planalto do Brasil, Serra do Roncador, Cerrado, ca 87 km N of Xavantina",NA,NA,NA,"550",NA,"US02045270_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","2782056","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15895","1974","2","4","South America - Neotropics","Brazil",NA,NA,NA,"US02045267",NA,"Rosales","Benth.",NA,"Bahia",NA,"Serra do Sincorá, By Rio Cumbuca ca. 3km S of Mucugé, near site of small dam on road to Cascavel, Riverside, damp andy soil, sandstone rocks and partly burnt-over vegetation","-41.35","-13.02",NA,"850",NA,"US02045267_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"232","2020-09-02 16:26:39-03","Cenargen","CEN","6775","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","3877","1980","10","15",NA,"Brasil","Unicata",NA,NA,"CEN00006775",NA,NA,"Benth.",NA,"GO","SAO JOAO D'ALIANCA","Estrada Campos Belos - Entrocamento BR-020 - km 152 - GO.","-47.766666","-15.25","A. Fernandes","1220","1220","CEN00006775","1991","-47.766666","-15.25","10",NA,NA,NA,NA,NA,NA,NA,"1",NA
"233","2020-09-02 16:26:39-03","Cenargen","CEN","36644","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Renato Ferraz de Arruda Veiga","202","1987","10","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00036644",NA,NA,"Benth.",NA,NA,NA,"A 43,1 Km do entroncamento da BR-316 para Vígia.",NA,NA,"L. L. C. Antunes","15","15","CEN00036644","2016","-4806667.0",NA,"11",NA,NA,NA,NA,NA,NA,NA,"5",NA
"234","2020-09-02 16:26:39-03","Cenargen","CEN","1784","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Antônio Costa Allem","1584","1978","02","04",NA,"Brasil","Exsicatas",NA,"Campo sujo próximo à plantação de arroz.","CEN00001784",NA,NA,"Benth.",NA,"MT","ALTO GARCAS","Km 340 BR-364.",NA,NA,"L. L. C. Antunes",NA,NA,"CEN00001784","2016",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,"2",NA
"235","2020-09-02 16:26:39-03","Cenargen","CEN","42560","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Luciano Paganucci de Queiroz","2241","1989","02","11",NA,"Brasil","Exsicatas",NA,"Doação do Herbário HUEFS nº 9092","CEN00042560",NA,NA,"Benth.",NA,"SP","ITIRAPINA",NA,"-47.816666","-22.25","L. L. C. Antunes",NA,NA,"CEN00042560","2016","-47.816666","-22.25","11",NA,NA,NA,NA,NA,NA,NA,"1",NA
"236","2020-09-02 16:26:39-03","Cenargen","CEN","6774","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","3876","1980","10","15",NA,"Brasil","Unicata",NA,NA,"CEN00006774",NA,NA,"Benth.",NA,"GO","SAO JOAO D'ALIANCA","Estrada Campos Belos - Entrocamento BR-020 - km 152 - GO.","-47.766666","-15.25","A. Fernandes","1220","1220","CEN00006774","1991","-47.766666","-15.25","10",NA,NA,NA,NA,NA,NA,NA,"1",NA
"237","2020-09-02 16:26:39-03","Cenargen","CEN","97726","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Anderson Cássio Sevilha","5558","2015","10","22",NA,"Brasil","Exsicatas",NA,NA,"CEN00097726",NA,NA,"Benth.",NA,"MA","CAROLINA","Parque Nacional Chapada das Mesas. Morro do Arcançu. Gleba II.","-46.878055","-7.3113888","B. M. T. Walter","353","353","CEN00097726","2017","-46.878055","-7.3113888","05",NA,NA,NA,NA,NA,NA,NA,"4",NA
"238","2020-09-02 16:26:39-03","Cenargen","CEN","63059","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Nuno Maria de Sousa Costa","2290","1988","11","17",NA,"Brasil","Exsicatas",NA,"Germoplasma de 3 plantas.","CEN00063059",NA,NA,"Benth.",NA,"PA","SANTO ANTONIO DO TAUA","Estrada de Santa Isabel do Pará - Vigia km 26,3.","-48.1","-1","L. L. C. Antunes","60","60","CEN00063059","2016","-48.1","-1.0","11",NA,NA,NA,NA,NA,NA,NA,"4",NA
"239","2020-09-02 16:26:39-03","Cenargen","CEN","28129","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","4527","1981","08","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00028129",NA,NA,"Benth.",NA,"BA","BARRA DA ESTIVA","Barra da Estiva - saída para Ituaçú km 12.","-41.3269004821777","-13.6260995864868","L. L. C. Antunes","600","600","CEN00028129","2016","-4130000.0","-1373333.0","11",NA,"61861","auto",NA,NA,NA,NA,"6",NA
"240","2020-09-02 16:26:39-03","Cenargen","CEN","3913","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","1174","1978","09","28",NA,"Brasil","Exsicatas",NA,"Planta com 1,2 m","CEN00003913",NA,NA,"Benth.",NA,"BA","BARREIRAS","BR-242 - Km 730, Brasília - Fortaleza, beira de estrada.","-44.9900016784668","-12.1527996063232","L. C. P. Lima",NA,NA,"CEN00003913","2002",NA,NA,"01",NA,"152720","auto",NA,NA,NA,NA,"1",NA
"241","2020-09-02 16:26:39-03","Cenargen","CEN","5590","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","2044","1979","06","19",NA,"Brasil","Exsicatas",NA,NA,"CEN00005590",NA,NA,"Benth.",NA,"CE","NOVO ORIENTE","Estrada Novo Oriente/São Miguel do Tapuio, Km 77, beira de estrada.","-40.7742004394531","-5.53444004058838","L. L. C. Antunes",NA,NA,"CEN00005590","2016",NA,NA,"11",NA,"28544","auto",NA,NA,NA,NA,"1",NA
"242","2020-09-02 16:26:39-03","Cenargen","CEN","88946","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Raquel de Castro Pires","95","2015","01","22",NA,"Brasil","Unicata",NA,"Cultivada em casa de vegetação a partir do acesso J.F.M. Valls 9187 coletado em Corumbá-MS em 16/10/85.","CEN00088946",NA,NA,"Benth.",NA,"DF","BRASILIA","Casa de vegetação nº 20 - Embrapa Cenargen","-47.9296989440918","-15.7797002792358","M. Simon",NA,NA,"CEN00088946","2015",NA,NA,"03",NA,"70570","auto",NA,NA,NA,NA,"1",NA
"243","2020-09-02 16:26:39-03","Cenargen","CEN","21730","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","8542","1992","09","10",NA,"Brasil","Exsicatas",NA,"Plantas com até 1,2 m.","CEN00021730",NA,NA,"Benth.",NA,"DF","BRASILIA","Proximidades da cidade de Lençóis, margens do rio São José.","-47.9296989440918","-15.7797002792358","L. C. P. Lima","800","800","CEN00021730","2002","-4236667.0","-1241667.0","01",NA,"70570","auto",NA,NA,NA,NA,"5",NA
"244","2020-09-02 16:26:39-03","Cenargen","CEN","5928","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","2638","1980","05","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00005928",NA,NA,"Benth.",NA,"MA","TIMON","BR-316, Timon - Caxias, Km 40.","-42.8367004394531","-5.09417009353638","A. Fernandes","80","80","CEN00005928",NA,"0.0","0.0",NA,NA,"44730","auto",NA,NA,NA,NA,"1",NA
"245","2020-09-02 16:26:39-03","Cenargen","CEN","20632","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","7928","1987","07","02",NA,"Brasil","Exsicatas",NA,"Plantas com cerca de 1m. Germoplasma obtido de 2 plantas.","CEN00020632",NA,NA,"Benth.",NA,"MA","TIMON","Rodovia Timon - Caxias (BR - 316), km 33.","-42.8367004394531","-5.09417009353638","L. L. C. Antunes","180","180","CEN00020632","2016","-4311667.0","-496667.0","11",NA,"44730","auto",NA,NA,NA,NA,"5",NA
"246","2020-09-02 16:26:39-03","Cenargen","CEN","5886","PreservedSpecimen","Plantae","Fabaceae Faboideae","Aeschynomene","brevipes","Aeschynomene brevipes","Lídio Coradin","2619","1980","05","25",NA,"Brasil","Unicata",NA,"Filotaxia: alternas.","CEN00005886",NA,NA,"Benth.",NA,"PI","DEMERVAL LOBAO","BR-316 à 39 km do entroncamento BR-316/BR-343 (40 km de Teresina).","-42.676399230957","-5.35832977294922","A. Fernandes","90","90","CEN00005886","1991",NA,NA,"10",NA,"15795","auto",NA,NA,NA,NA,"1",NA
