"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"219","2021-03-01 16:33:27-03","UNICAMP","UEC","166529","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Sanches, M",NA,NA,NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1612","1997","04","16","Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","-44.8","-23.366667","1000","1000","Árvore 362 com 16 m de altura, com frutos imaturos.; Mata Atlântica de Encosta.","UEC040229","UEC040229","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:33:27-03","UNICAMP","UEC","166533","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Sanches, M",NA,NA,NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1613","1997","04","16","Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.","-44.8","-23.366667","-44.8","-23.366667","1000","1000","Árvore 500 com 6 m de altura, com frutos.; Mata Atlântica de Encosta.","UEC040259","UEC040259","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-01 16:33:27-03","UNICAMP","UEC","167053","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Stefani, EJF","2011","11",NA,"Stefani, EJF; Belinello, R; Galvão, JC","289","2011","07","01","Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.535","-23.596667","-45.535","-23.596667","800","900","Árvore com 7 m.; Mata Atlântica.","UEC059371","UEC059371","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:33:27-03","UNICAMP","UEC","170005","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Rochelle, ALC","2007","12",NA,"Rochelle, ALC","J1239",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667","-45.084167","-23.366667","450","450","Indivíduo J1030 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041826","UEC041826","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-01 16:33:27-03","UNICAMP","UEC","176039","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Dreveck, S","2010","04","19","Dreveck, S; Carneiro, FE","1955","2010","03","20","Brazil","Santa Catarina","Itapoá",NA,"-48.69","-26.1","-48.69","-26.1","20","20","Florística IFFSC 1069 (Arbórea);; Hábito: arbórea, &nf;Altura: 6m&nf;Fruto: imaturo verde claro; Floresta Ombrófila Densa.&nf;Habitat: entorno do fragmento , beira de estrada.","UEC072408","UEC072408","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-01 16:33:27-03","UNICAMP","UEC","21579","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Mamede, MCH","1991","10",NA,"Leitão Filho, HF","10791","1979","12","11","Brazil","São Paulo",NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,"Árvore de 3-5m. Flores róseas.","UEC166629","UEC166629","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:33:27-03","UNICAMP","UEC","72288","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Rozza, AF",NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, AF; Santos, K; Vieira, AP; Sposito, TC","33323","1995","02","11","Brazil","São Paulo","Cananéia","Ilha Comprida, Estrada de acesso á praia.","-47.916389","-25.020278","-47.916389","-25.020278",NA,NA,"2,5m de altura, frutos vermelhos.; Mata de restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:33:27-03","UNICAMP","UEC","72538","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Fernandes, GD; et al.","33380","1995","02","11","Brazil","São Paulo","Cananéia","Ilha Comprida","-47.916583","-25.0205","-47.916583","-25.0205",NA,NA,"Árvore 5m., frutos imaturos verdes e maduros vermelhos.; Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-09-23 10:16:17-03","UNICAMP","UEC","91207","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Franciosi, ERN; Souza, VC; Rodrigues, RR; Tamashiro, JY; Yamamoto, LF; Bertani, DF; Albuquerque","17","1998","12","16","Brazil","São Paulo","Cunha","P. E. da Serra do Mar. Núcleo Cunha.","-44.993333","-23.245833","-44.993333","-23.245833",NA,NA,"Flor, Arbusto ca. 3 m de altura. Floresta ombrófila. Densa montana. Pastagem com arbustos e árvores isoladas.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-01 16:33:27-03","UNICAMP","UEC","200227","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias",NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","M632","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","Parcela M - Projeto Biota-FAPESP. Árvore com 11 metros de altura. Frequência da espécie na parcela: n=3","UEC177712",NA,"Magnoliopsida",NA,NA,NA,"myricifolia",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:33:27-03","UNICAMP","UEC","83609","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Vieira, CM; et al.","59","1989","08","16","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Caminho para os pirineus","-42.5","-22.55","-42.5","-22.55",NA,NA,"Árvore 6m de altura, folhas discolores verdes. Cálice e frutos verdes.",NA,NA,"Magnoliopsida",NA,NA,NA,"myricifolia",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:33:27-03","UNICAMP","UEC","98154","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Torezan, JMD; Rodrigues, RR; Arima, LIA; Pimenta, JA; Resende, JCF; Sufientes, DVO","514","1997","12","10","Brazil","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau, Floresta Estacional Montana.","-49.151389","-24.269722","-49.151389","-24.269722",NA,NA,"Árvore com 2 metros. Frutos imaturos verde.; Borda da mata.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-20 10:17:32-03","UNICAMP","UEC","119015","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Rapini, A","90","1996","03","20","Brazil","São Paulo","Cunha","Mata Tropical Pluvial de Altitude em fase de regeneração. Trilha para cabeceira do Rio Bonito. Capoeira baixa, fechada. Latitude S 23.13'28'' e 23.16'10''. Longitude W 45.02'53'' e 45. 05'15''.","-45.048056","-23.224444","-45.048056","-23.224444","1100","1100","Árvore com cerca de 4,0 m de altura. Pétalas brancas, avermelhadas na base. Elaióforos verdes.",NA,NA,"Magnoliopsida",NA,NA,NA,"myricifolia",NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:33:27-03","UNICAMP","UEC","132892","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias","Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Lelo; Domingos","189","2003","10","26","Brazil","São Paulo","Cananéia","Fazenda Folha Larga., trilha do jacaré","-47.916667","-24.883333","-47.916667","-24.883333",NA,NA,"Árvore de 25m, flores com corola vermelha, botões branco",NA,NA,"Magnoliopsida",NA,NA,NA,"myricifolia",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:33:27-03","UNICAMP","UEC","176040","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias","Stival-Santos, A","2010","01","25","Stival-Santos, A; Legal, E; Silveira, S","1647","2010","02","01","Brazil","Santa Catarina","Angelina","Rancho das Tábuas,&nf;27º 37' 49''S&nf;49º 02' 58''O&nf;590m alt.","-49.049722","-27.54","-49.049722","-27.54",NA,NA,"Florística IFFSC314 (Arbórea);altura 8m; fruto imaturo verde.; Ecótono Floresta Ombrófila Densa e F.O. Mista; estágio suces.: avançado.","UEC023698","UEC023698","Magnoliopsida",NA,NA,NA,"myricifolia",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:33:27-03","UNICAMP","UEC","9698","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Hatschbach, G","26538","1971","03","12","Brazil","Paraná","S José dos Pinhaes","Rio Pequeno",NA,NA,NA,NA,NA,NA,"Arvoreta 8m; Flor alvecente; demum rosada.; Matinha beira campo graminoso.",NA,NA,"Magnoliopsida",NA,NA,NA,"myricifolia",NA,NA,NA,NA,NA,NA,NA
"235","2019-08-20 10:17:32-03","UNICAMP","UEC","104931","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia perseifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Moraes, MD","176","1995","10","24","Brazil","São Paulo","Ubatuba","Planície Litorânea de Picinguaba, Trilha do noelo.","-44.812367","-23.339783","-44.812367","-23.339783",NA,NA,"Árvore 4,5 m de altura, ramificada desde a base. Flor róseo-claro, glândulas brancas, tornando-se róseas com o envelhecimento da flor.",NA,NA,"Magnoliopsida",NA,NA,NA,"perseifolia",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:33:27-03","UNICAMP","UEC","80297","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia perseifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34736","1996","01","30","Brazil","São Paulo","Ubatuba","Trilha da Casa da Farinha","-44.852789","-23.352639","-44.852789","-23.352639",NA,NA,"Árvore com 7 metros de altura, floração branco róseas, róseo-avermelhadas quando adultas.; Transição entre planície e encosta atlântica.",NA,NA,"Magnoliopsida",NA,NA,NA,"perseifolia",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:33:27-03","UNICAMP","UEC","9699","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Semir, J; Lima, DA","4842","1973","12","15","Brazil","Minas Gerais","Jaboticatubas","Ao longo da Rodovia Lagoa Santa - Concei, Km 127-128 ao longo da rodovia.&nf;Conceição do mato dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Árvore 3 a 4 metros de altura, botões. Mata ciliar.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA
"238","2021-03-01 16:33:27-03","UNICAMP","UEC","75782","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Silva, SM",NA,NA,NA,"Britez, RM","1253","1986","12","13","Brazil","Paraná","Paranaguá","Caminho do Belo, Ilha do Mel.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto de 1,2m., flores de pétalas brancas, gineceu e androceu amarelos.; Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"239","2021-03-01 16:33:27-03","UNICAMP","UEC","75781","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Silva, SM","1988","08",NA,"Silva, SM; Britez, RM","24343","1986","04","12","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta de 4 metros, frutos vermelhos.; Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"240","2021-03-01 16:33:27-03","UNICAMP","UEC","21475","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Hatschbach, G","16219","1967","03","30","Brazil","Paraná","Quatro Barras","Encosta do Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Árvore de 6m. Pedunculo rosado, petalas alvas demum rosadas. Anteras amarelas.; Mata pluvial.",NA,NA,"Magnoliopsida",NA,NA,NA,"myricifolia","17116","auto",NA,NA,NA,NA,NA
"241","2021-03-01 16:33:27-03","UNICAMP","UEC","158118","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Amorim, A","2006",NA,NA,"Silva Neto, SJ","1809","2003","02","19","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Estrada para Agulhas, Km 1,5.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Arvore heliófila, ca. 7m de altura, folhas breves discolores cartáceas, flores com cáliece avermelhado, glândulas alvo avermelhadas e pétalas vermelhas, frutos imaturos verdes com sépalas persistentes verdes.","UEC015196","UEC015196","Magnoliopsida",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"242","2021-03-01 16:33:27-03","UNICAMP","UEC","106426","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia myricifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Anderson, LO; Belinello, R; Galvão, JC; Aona, LYS; Faria, AD","9949","1999","01","19","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Macaé de Cima, Estrada para o sítio Sophronites.","-42.5311012268066","-22.2819004058838",NA,NA,"1000","1300","Arvoreta de até 1,6 metros, corola branca a rósea, estames amarelos, estigma branco.",NA,NA,"Magnoliopsida",NA,NA,NA,"myricifolia","33190","auto",NA,NA,NA,NA,NA
"243","2019-10-07 11:26:08-03","UNICAMP","UEC","71382","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Mamede, MCH","2014","10",NA,"Santin, DA; Bertani, DF; Cielo-Filho, R","32348","1993","04","20","Brazil","São Paulo","Campinas","Bosque São José","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC166626","UEC166626","Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"244","2019-08-20 10:17:32-03","UNICAMP","UEC",NA,"S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Urbanetz, C","2004","05",NA,"Urbanetz, C","199","2003","11","06","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha Kaá-pozanga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"flor, Árvore de 20m.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"245","2019-08-20 10:17:32-03","UNICAMP","UEC","129425","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Passos, LC","s.n.","1999","03","17","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 6m, fruto vermelho.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"246","2019-08-20 10:17:32-03","UNICAMP","UEC","129426","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Passos, LC","s.n.","2000","04","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 4m, fruto maduro vermelho.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"247","2021-03-01 16:33:27-03","UNICAMP","UEC","9700","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Prance, GT; Shepherd, GJ; Benson, WW","6941","1978","02","02","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Perto de Cananéia.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore de 10 metros com 10cm de diametro.&nf;Frutos vermelhos.; Mistura de restinga e mata.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"248","2021-03-01 16:33:27-03","UNICAMP","UEC","60219","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Mamede, MCH","2014","09",NA,"Buzato, S; Sazima, M","26618","1991","12","13","Brazil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Arbusto 3m, borda de mata.","UEC166624","UEC166624","Magnoliopsida",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"249","2021-03-01 16:33:27-03","UNICAMP","UEC","60217","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Mamede, MCH","2014","10",NA,"Buzato, S; Sazima, M","26615","1992","01","16","Brazil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"Arbusto 2m, borda de mata.","UEC166625","UEC166625","Magnoliopsida",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"250","2019-08-20 10:17:32-03","UNICAMP","UEC","110893","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Elias, SI","2004",NA,NA,"Freitas, L; Ramos, RM","544a","1999","01","22","Brazil","São Paulo","São José do Barreiro","Serra da Bocaina, Estrada para o Bairro dos Macacos entre as Fazendas Pinhal e Pinheirinho. Floresta Ombrofólia Densa Alto Montana.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Árvore com cerca de 5 m de altura. Flores: elaióforos e corola branco com pétala guia amarelo; coloração vermelho no estágio de pós-antese",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"251","2019-08-20 10:17:32-03","UNICAMP","UEC","110892","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Elias, SI","2004",NA,NA,"Freitas, L; Ramos, RM","544","1999","01","22","Brazil","São Paulo","São José do Barreiro","Serra da Bocaina, Estrada para o Bairro dos Macacos entre as Fazendas Pinhal e Pinheirinho. Floresta Ombrofólia Densa Alto Montana.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Árvore com cerca de 5 m de altura. Flores: elaióforos e corola branco com pétala guia amarelo; coloração vermelho no estágio de pós-antese.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"252","2021-03-01 16:33:27-03","UNICAMP","UEC","9702","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Elias, SI","2004",NA,NA,"Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Andrade, JB","3469","1976","11","09","Brazil","São Paulo","Ubatuba","Dunas ou restinga na Praia de Itamambucá","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Arbusto até 1,7m., flores jovens, em botão, com glândulas verdes.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"253","2021-03-01 16:33:27-03","UNICAMP","UEC","67941","S","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia perseifolia","(Griseb.) Elias","Elias, SI","2004",NA,NA,"Franco, ALM; et al.","29359","1993","11","13","Brazil","São Paulo","Ubatuba","Trilha das três Lagoas, Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, 2,5m, botões róseos",NA,NA,"Magnoliopsida",NA,NA,NA,"perseifolia","34265","auto",NA,NA,NA,NA,NA
"254","2019-11-06 09:56:12-03","UFOP","OUPR","23947","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Gavea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-06 09:56:12-03","UFOP","OUPR","20264","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Scalon, V.R.","2009","09","09","Messias, M.C.T.B.","1032",NA,NA,NA,"Brasil","Minas Gerais","Mariana","Parque do Itacolomi, Serrinha","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Árvore ~ 5 m, em frutos maduros amarelos. Mata ripária",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"256","2019-11-06 09:56:12-03","UFOP","OUPR","13245","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Kassis, A.","1979","03","26","Estrada, V.D.; Badini, J.","s.n.","1979","03","26","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, flores vermelhas e amarelas. Capoeira entre rochedos de quartzito",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"257","2019-11-06 09:56:12-03","UFOP","OUPR","13246","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Kassis, A.","1979","09","26","Estrada, V.D.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, flores vermelhas e amareladas. Capoeira, entre rochedos de quartzito",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"258","2019-11-06 09:56:12-03","UFOP","OUPR","23945","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"259","2019-11-06 09:56:12-03","UFOP","OUPR","13246","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Kassis, A.","1979","03","24","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arbusto, flores palido-rubras. Entre rochas de quartzito",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"260","2019-11-06 09:56:12-03","UFOP","OUPR","5046","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Maciel, E.D.","s.n.","1892",NA,NA,"Brasil","Minas Gerais","Passos",NA,"-46.6096992492676","-20.718900680542",NA,NA,NA,NA,"Arbusto, flor amarellada. Terreno pedregoso",NA,NA,NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA
"261","2020-12-04 13:19:23-03","UDESC","LUSC","3459","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.",NA,NA,NA,NA,"Rodrigues, R.S.; Kindel, A.",NA,"1998","04","24","Brasil","Rio Grande do Sul","Torres","Faxinal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: mata paludosa Habito: árvore","LUSC081760",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"262","2020-10-14 10:02:34-03","FURB","FURB","54346","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Gebien, W.","2017","07","11","Gebien, W.","29","2017","04","21","Brasil","Santa Catarina","Blumenau","Rua Antônio Zendrom. Final do caminho próximo à nascente.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100",NA,"FURB54346","FURB54346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-10-14 10:02:34-03","FURB","FURB","27987","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Korte, A","2010","08","25","Korte, A.; Kniess, A.","4232","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Fito IFFSC 422 /L/59 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB28250","FURB28250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-10-14 10:02:34-03","FURB","FURB","13711","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Lopes, CP","2009","04","15","Lopes, C.P.",NA,"2009","04","15","Brasil","Santa Catarina","Florianópolis","Morro do Canto da Lagoa.","-48.4941666","-27.6311111","-48.4941666","-27.6311111",NA,NA,"35 cm DAP Habitat: Floresta Ombrófila Densa; Habito: árvore; Fruto vermelho;","FURB28282","FURB28282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-10-14 10:02:34-03","FURB","FURB","15236","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","ligustrifolia","Byrsonima ligustrifolia","A.Juss.","Stival-Santos, A","2009","09","18","Stival-Santos, A.; Legal, E. & Silveira, S.","1008","2009","09","18","Brasil","Santa Catarina","Blumenau","Garcia.","-49.14","-27.0002778","-49.1400000","-27.0002778","351","351","Florística IFFSC 636 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: árvore; flor com botão floral","FURB28273","FURB28273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
