"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"100","2021-02-12 15:02:23-03","UFSCar","SPSC","2166","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Digitaria","mattogrossensis","Digitaria mattogrossensis","(Pilg.) Henrard","T. Sendeelsky",NA,NA,"1977","09","26",NA,"Brasil","São Paulo","Itirapina","Represa do Lobo. Região perimetral",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Erva cidreira, capim limão, capim cidrao",NA,NA,"1984","9999","9999","12",NA,NA,"02",NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:16:05-03","UnB","UB","19287","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Valls, JFM","Martins, CR","720","2005","03","30","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Próximo a Trilha do Cristal","-47.972778","-15.725278",NA,NA,NA,"Cerrado. Solo: Latossolo.","UB0025691","UB0025691",NA,"-47.972778","-15.725278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-01 15:16:05-03","UnB","UB","76595","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Almeida, SP","575","1984","01","13","Southern America","Brasil","Distrito Federal","Planaltina","CPAC",NA,NA,NA,NA,NA,NA,"UB0025702","UB0025702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-01 15:16:05-03","UnB","UB","195683","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard",NA,"Reis, PA","96","2013","01","23","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, aproximadamente 4 Km do portão 4, próximo a cascalheira do exército.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva; Cerrado sentido restrio. Relevo acidentado. Substrato pedregoso.","UB0031868","UB0031868",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 15:16:05-03","UnB","UB","136961","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Reis, PA","Campos, LZO; Faria, JEQ; Chacon, RG; Allem, LN; Gama, R","7","2009","04","14","Southern America","Brasil","Distrito Federal","Brasília",NA,"-48.048611","-15.481944",NA,NA,NA,"Gramínea coletada no início da trilha rumo ao Rio Palmas na APA de Cafuringa.; Mata","UB0025695","UB0025695","2013","-48.048611","-15.481944","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 15:16:05-03","UnB","UB","138512","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Oliveira, RC","Oliveira, RC; Chacon, RG; Edson, BC","2512",NA,NA,NA,"Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Distrito de São Jorge, estrada para o Mirante, cerca de 1 Km após bifurcação para estrada que segue em direção ao Parque.","-47.827778","-14.178056",NA,NA,NA,"Frequente.; Cerrado rupestre. Relevo ondulado.","UB0017408","UB0017408","2010","-47.827778","-14.178056","05",NA,NA,"23",NA,NA,NA,NA,NA,NA
"106","2019-11-01 15:16:05-03","UnB","UB","14114","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225489R","1971","03","16","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:16:05-03","UnB","UB","14115","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","225448R","1971","02","25","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 15:16:05-03","UnB","UB","14116","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","23509","1969","02","18","Southern America","Brasil","Minas Gerais",NA,"Rio Itacambiraçu, ca. 15km north of Grão Mogol",NA,NA,"950","950",NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-01 15:16:05-03","UnB","UB","14117","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225425R","1971","03","04","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-01 15:16:05-03","UnB","UB","14118","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225415R","1971","03","25","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:16:05-03","UnB","UB","14119","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225425A","1971","03","30","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:16:05-03","UnB","UB","14120","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225499R","1971","03","18","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:16:05-03","UnB","UB","14121","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225436R","1971","04","06","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:16:05-03","UnB","UB","14122","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225435B","1971","04","06","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:16:05-03","UnB","UB","14123","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Gottsberger, IS","1021225437A","1971","04","06","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu, (14km east of São Manuel). Along the São Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","550","550",NA,".",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 15:16:05-03","UnB","UB","179961","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Reis, PA","Martins, CR","93","2003","05","01","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve, próxima a administração do parque","-47.926389","-15.731389",NA,NA,NA,"Solo: Latossolo; Vegetação: Cerrado Ralo. A vegetação do estrato rasteiro é formado por cerca de 40 a 50% de Capim-gordura","UB0025693","UB0025693","2013","-47.926389","-15.731389","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:16:05-03","UnB","UB","88378","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Incógnito","Londe, KC","34","2004","04","05","Southern America","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-47.509333","-14.072694",NA,NA,NA,NA,"UB0025700","UB0025700",NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:16:05-03","UnB","UB","195714","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard",NA,"Reis, PA; Oliveira, RC","127","2013","02","07","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, Sentido portão CAESB, aproximadamente 5 Km da barragem Santa Maria,","-47.998611","-15.652417",NA,NA,NA,"Erva; Cerrado Sentido Restrito. Relevo ondulado.Substrato argiloso.","UB0017439","UB0017439",NA,"-47.998611","-15.652417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:16:05-03","UnB","UB","76596","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, T","Kirkbride Junior, JH","3815","1981","02","12","Southern America","Brasil","Distrito Federal",NA,"4km ao W do Rio Preto perto da DF 6","-47.366667","-15.716667",NA,NA,NA,NA,"UB0025699","UB0025699",NA,"-47.366667","-15.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:16:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Oliveira, RC","Machida, WS; Coutinho, AG; Mercadante, MC","141","2018","03","28","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Park Way","-47.959444","-15.959444",NA,NA,NA,"Campo úmido próxima à invasão. Campo inclinado próximo ao Ribeirão do Gama",NA,NA,"2018","-47.959444","-15.959444","04",NA,NA,"03",NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:16:05-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Reis, PA","Martins, CR","93","2003","05","01","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve, próxima a administração do parque","-47.926389","-15.731389",NA,NA,NA,"Solo: Latossolo; Vegetação: Cerrado Ralo. A vegetação do estrato rasteiro é formado por cerca de 40 a 50% de Capim-gordura","UB0029718","UB0029718","2013","-47.926389","-15.731389","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:16:05-03","UnB","UB","201523","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Oliveira, RC","Guimarães, RM; Ribeiro, ARO","59","2014","02","07","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva","UB0025697","UB0025697","2015",NA,NA,"02","70570","auto","23",NA,NA,NA,NA,NA,NA
"123","2019-11-01 15:16:05-03","UnB","UB","195679","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard",NA,"Reis, PA","92","2013","01","23","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, aproximadamente 4 Km do portão 4, próximo a cascalheira do exército.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva; Cerrado sentido restrio. Relevo acidentado. Substrato pedregoso.","UB0031831","UB0031831",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-04 15:42:11-03","IF","SPSF","52962","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) (Henrard)","T.S.Figueiras","R.T.Shirasuna","3187","2014","02","17","América do Sul","Brasil","SP","Guarulhos","Bonsucesso","-46.424722","-23.390556","795","795",NA,"COLETA: Herbácea cespitosa, com aprox. 40 cm de altura. Inflorescência verde-acastanhada.; GEOGRAFIA: No Campo. Rodoanel norte, lote 6, OAE 604.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"125","2021-02-08 12:53:22-03","UFRGS","ICN","136890","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","cf. corynotricha","Digitaria cf. corynotricha","(Hack.) Henrard",NA,"Longhi-Wagner, HM; Zuloaga; Viana, P","9597","2005","03","16","América do Sul","Brasil","MG","Paraopeba","no cerrado. Lat. 19°24'24 S long. 44°19'39 W","-44.3275","-19.406667","900","900",NA,"Rara.",NA,NA,NA,"-44.3275","-19.406667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:53:22-03","UFRGS","ICN","141853","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard",NA,"Longhi-Wagner, HM; Coelho, C","9980","2006","01","08","América do Sul","Brasil","MG","Ouro Branco","Serra de Ouro Branco ÁREA 2. Campo rupestre. Lat. 20°29'31 8 S long. 0 43°42'2 8 W","-43.6918983459473","-20.5207996368408","1462","1462",NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:53:22-03","UFRGS","ICN","142200","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Welker, CAD","Longhi-Wagner, HM; Coelho, C","10043","2006","01","09","América do Sul","Brasil","MG","Ouro Branco","Serra de Ouro Branco ÁREA 3. Campo seco. Lat. 20°28'51 4 S long. 0 43°43'11 4 W","-43.6918983459473","-20.5207996368408","1447","1447",NA,"Raro.",NA,NA,"2012",NA,NA,"05","13809","auto","02",NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:53:22-03","UFRGS","ICN","184987","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Longhi-Wagner, HM","Durigan, G",NA,"2014","01","23","América do Sul","Brasil","SP","Assis","Floresta Estadual de Assis (material material germinou neste local, proveniente da Estação Ecoloógica de Santa Barbara).","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"01","23972","auto",NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:53:22-03","UFRGS","ICN","111117","S","Plantae","Monocotyledon",NA,"Poaceae","Digitaria","gerdesii","Digitaria gerdesii","(Hackel) L. Parodi","Canto-Dorow, TS","Gottsberger, IS","1021-58-2371","1971","03","02","América do Sul","Brasil","SP","Botucatu","14km east of São Manuel. Along the São Manuel-Piracicaba highway. Near ex-RR station","-48.416667","-22.75","550","550",NA,"Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope",NA,NA,"1996","-48.416667","-22.75","06",NA,NA,"19",NA,NA,NA,NA,NA,NA
"130","2021-02-18 17:08:58-03","FEPAGRO","BLA","5228","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","T. Canto-Dorow","A. A. Araújo","177",NA,NA,NA,NA,"Brasil","Paraná","Desvio Ribas",NA,NA,NA,NA,NA,NA,"Data de Coleta: 12/1952.","BLA005228",NA,"2001",NA,NA,"07",NA,NA,"01",NA,NA,NA,NA,NA,NA
"131","2021-03-22 16:23:29-03","FEPAGRO","BLA","13745","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","T. Canto-Dorow","L. A. Arzivenco","170","1968","03","27",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santa Teresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Habitat: Solo seco e pedregoso","BLA013745",NA,"2001",NA,NA,"07","29946","auto","01",NA,NA,NA,NA,NA,NA
"132","2021-02-18 17:08:58-03","FEPAGRO","BLA","16017","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","E. M. Cavalheiro",NA,NA,"1968","03","27",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santa Tereza","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Data de determinação: 1980Habitat: Solo seco e pedregoso","BLA016017",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-05-19 11:38:45-03","FEPAGRO","BLA","1742","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Digitaria","gerdesii","Digitaria gerdesii","(Hack.) Parodi",NA,"T. Rojas","13401","1946","06","05",NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: Campo alto","BLA001742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:15:16-03","IBt","SP","169159","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Gottsberger, IS","1021-58R","1971","03","02",NA,"Brasil","São Paulo","Botucatu",NA,"-48.416667","-22.75","550","550",NA,NA,NA,NA,"2001","-48.416667","-22.75","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:15:16-03","IBt","SP","201136","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard",NA,"Burman, AG","535","1980","03","31",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:15:16-03","IBt","SP","488081","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Filgueiras, TS; Shirasuna, RT","Shirasuna, RT","3187","2014","02","17",NA,"Brasil","São Paulo","Guarulhos","Lote 6 OEA 604","-46.424806","-23.390472","795","795",NA,NA,NA,NA,"2014","-46.424806","-23.390472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:15:16-03","IBt","SP","203211","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer Salles, AE; Chagas Silva,","3669","1980","08","28",NA,"Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"SP043097","SP043097",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:15:16-03","IBt","SP","170328","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Garcia, CA","Heringer, EP; et al.","6412","1981","03","11",NA,"Brasil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"04","70570","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:15:16-03","IBt","SP","318983","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Viana, PL","Pereira da Silva, G","2207","1994","01","19",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"SP043096","SP043096","2007",NA,NA,"10","70570","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:15:16-03","IBt","SP","226291","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Swallen, JR","9306","1946","05",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"07","161190","auto",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:15:16-03","IBt","SP","320674","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Allem, A; Vieira, G","2062","1978","05","27",NA,"Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"SP043095","SP043095",NA,NA,NA,NA,"52758","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:15:16-03","IBt","SP","232626","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Burman, AG","978","1985","03","31",NA,"Brasil","Minas Gerais","Diamantina","A oeste da estrada Diamantina-Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"07","101169","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:15:16-03","IBt","SP","232639","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Burman, AG","s.n.","1985","03","30",NA,"Brasil","Minas Gerais","Diamantina","Entre Bandeira e Vale do rio Santo Antônio","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"07","101169","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:15:16-03","IBt","SP","160254","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Davidse, G; D'Arcy, WG","10980","1976","03","09",NA,"Brasil","Paraná","Curitiba","13 km NE of Atuba, along highway BR-116","-49.2731018066406","-25.4277992248535","890","890",NA,NA,NA,NA,"2001",NA,NA,"07","25180","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:15:16-03","IBt","SP","160852","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Davidse, G; D'Arcy, WG","11385","1976","03","15",NA,"Brasil","Paraná","Jaguariaíva","12 km SW of Jaguariaiva along PR-11 to Ponta Grossa","-49.7057991027832","-24.2511005401611","1100","1100",NA,NA,NA,NA,"2001",NA,NA,"07","44368","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:15:16-03","IBt","SP","159985","S","Plantae",NA,NA,"Poaceae","Digitaria","corynotricha","Digitaria corynotricha","(Hack.) Henrard","Canto-Dorow, TS","Davidse, G; D'Arcy, WG","11154","1976","03","11",NA,"Brasil","Rio Grande do Sul","Vacaria","27 km NW of Vacaria along highway BR-285 to Passo Fundo","-50.9338989257812","-28.5121994018555","950","950",NA,NA,NA,NA,"2001",NA,NA,"07","63451","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:15:16-03","IBt","SP","159517","S","Plantae",NA,NA,"Poaceae","Digitaria","gerdesii","Digitaria gerdesii","Parodi","Davidse, G","Davidse, G; D'Arcy, WG","10868","1976","02","29",NA,"Brasil","Minas Gerais","Ibiá","Ca. 8 km E of the Araxá junction on Highway 262 to Belo Horizonte.","-46.5388984680176","-19.4783000946045","890","890",NA,NA,"SP043884","SP043884",NA,NA,NA,NA,"49820","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:15:16-03","IBt","SP","9855","S","Plantae",NA,NA,"Poaceae","Digitaria","gerdesii","Digitaria gerdesii","Parodi","Chase, A","Usteri, A","s.n.","1908","02","16",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP043162","SP043162",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:15:17-03","IBt","SP","178378","S","Plantae",NA,NA,"Poaceae","Digitaria","mattogrossensis","Digitaria mattogrossensis","Henrard",NA,"Burman, AG; Sendulsky, T","780","1982","11","12",NA,"Brasil","Minas Gerais",NA,"Entre os km 996-997,5 da antiga linha de ferrovia Diamantina - Corinto.",NA,NA,NA,NA,NA,NA,"SP043223","SP043223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
