"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"50","2020-11-16 16:23:18-03","UFSM","SMDB","17463","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Longhi-Wagner, HM; Garcia, R","7435","2001","01","24",NA,"Brasil","Rio Grande do Sul","Morro da Polícia",NA,NA,"ICN 134198","SMDB017463",NA,NA,"Parodi",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","2001",NA,NA,NA,NA
"51","2020-11-16 16:23:18-03","UFSM","SMDB","17457","S","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Longhi-Wagner, HM; Garcia, R","7305","2001","01","19",NA,"Brasil","Santa Catarina","Serra da Rocinha, 3 km da divisa para São José",NA,NA,"ICN 134077","SMDB017457",NA,NA,"G. A. Black","Garcia, CA","Timbé do Sul","-49.8471984863281","-28.8302993774414",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15081","auto","2005","05","16",NA,NA
"52","2020-12-21 16:40:03-03","MBM","MBM","127211","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Pedersen, T.M.","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM127211",NA,NA,"Parodi",NA,NA,NA,NA,"MBM127211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:40:03-03","MBM","MBM","48371","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","12361",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM048371",NA,NA,"Parodi","Renvoize, S.A.",NA,NA,NA,"MBM048371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:40:03-03","MBM","MBM","19443","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.","28170",NA,NA,NA,"Southern America","Brazil","Paraná","10km a nordeste de Palmas",NA,NA,NA,"MBM019443",NA,NA,"Parodi","Renvoize, S.A.","Palmas","-51.9906005859375","-26.4841995239258","MBM019443",NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"55","2020-12-21 16:40:03-03","MBM","MBM","61795","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Skvortzev, B.","92",NA,NA,NA,"Southern America","Brazil","São Paulo","Rio Pinheiros",NA,NA,NA,"MBM061795",NA,NA,"Parodi",NA,"São Paulo","-46.6300010681152","-23.5400009155273","MBM061795",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"56","2020-12-21 16:40:03-03","MBM","MBM","148861","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus glabripes","Pedersen, T.M.","15578",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM148861",NA,NA,"L.R. Par.",NA,NA,NA,NA,"MBM148861",NA,NA,NA,"glabripes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:40:05-03","MBM","MBM","345646","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Sehnem, A.","4249","1950","01","19","Southern America","Brazil","Rio Grande do Sul","Serra da Rocinha",NA,NA,"In campo","MBM345646",NA,NA,"G.A. Black","Sehnem, A.","Bom Jesus","-50.4166984558105","-28.6678009033203","MBM345646",NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"58","2020-10-01 14:26:46-03","JBB","HEPH","14162","S","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Pereira-Silva, G; Oliveira, RC; Santos, JB dos; Paes, NO","3175","1995","11","13","Southern America","Brasil","Bahia","Projeto Ouro Verde",NA,NA,NA,NA,"Monocotyledon","Poales","Parodi","Delfini, C","Formosa do Rio Preto","-45.1930999755859","-11.0482997894287",NA,"814","814",NA,NA,NA,NA,NA,NA,"155006","auto","2016","12",NA,NA,NA
"59","2021-02-11 17:21:16-03","UFPR","UPCB","45396","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Pereira, S.","108","2000","05","05",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"Herbácea ca. 30cm. Refúgio vegetacional altomontano. Alt.: ca. 1300m s.n.m..","UPCB0037937",NA,NA,"L.Parodi","Pereira, S. & Boldrini, I.","Guaratuba","-48.5746994018555","-25.8827991485596","UPCB0037937",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto","2000","11","21",NA,NA
"60","2021-02-11 17:21:16-03","UFPR","UPCB","45395","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Pereira, S.","107","2000","05","05",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"Herbácea ca. 40cm. Refúgio vegetacional altomontano, próximo à torre menor. Alt.: ca. 1300m s.n.m..","UPCB0037939",NA,NA,"L.Parodi","Pereira, S.","Guaratuba","-48.5746994018555","-25.8827991485596","UPCB0037939",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto","2001","12",NA,NA,NA
"61","2021-02-11 17:21:16-03","UFPR","UPCB","45394","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Pereira, S.","29","2001","01","05",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"Herbácea ca. 50cm. Refúgio vegetacional altomontano. Alt.: 1290m s.n.m..","UPCB0037945",NA,NA,"L.Parodi","Pereira, S.","Guaratuba","-48.5746994018555","-25.8827991485596","UPCB0037945",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto","2001","12",NA,NA,NA
"62","2021-02-11 17:21:16-03","UFPR","UPCB","40481","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Santos, E.P.","880","2000","03","24",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,NA,"Erva de ± 60 cm. Campo de altitude, 1220 m de altitude..","UPCB0037944",NA,NA,"L.Parodi","Pereira, S. & Boldrini, I.","Guaratuba","-48.5746994018555","-25.8827991485596","UPCB0037944",NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto","2000","11","21",NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1004888","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Troels M. Pedersen","Pedersen 14839","1984","2","4","South America","Argentina","Corrientes","Dep. Concepión",NA,NA,NA,NA,NA,NA,"Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2014-09-12 11:33:00-03","MO","MOBOT","100742384","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Troels M. Pedersen","Pedersen 9600","1969","12","17","South America","Paraguay","Misiones","Ea. La Soledad. Santiago.",NA,NA,NA,NA,NA,NA,"Parodi","Darwinion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"65","2008-05-27 22:02:00-03","MO","MOBOT","1004973","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Schulz, A.","Schulz 3269","1942","3","19","South America","Argentina","Chaco","Dpto. 1o de Mayo, Colonia Benitez.",NA,NA,NA,NA,NA,NA,"Parodi","L.R. Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","1005847","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Angel L. Cabrera","Cabrera 28268","1977","3","21","South America","Argentina","Entre Ríos","Federación: Santa Ana.",NA,NA,NA,NA,NA,NA,"Parodi","Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","1004878","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Schulz, A.","Schulz 11786","1962","2",NA,"South America","Argentina","Chaco","Dep.1o de Mayo, Colonia Benítez",NA,NA,NA,NA,NA,NA,"Parodi","L.R. Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","1008553","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Émile Hassler","Hassler s.n. 1913","1913",NA,NA,"South America","Paraguay","Paraguarí","In regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,"Parodi","F.O. Zuroaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2011-03-01 10:05:00-03","MO","MOBOT","1576638","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Balduino Rambo","Rambo 29374","1945","11","3","South America","Brazil",NA,"Porto alegre Morro da Gloria",NA,NA,NA,NA,NA,NA,"Parodi","Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2011-03-01 10:05:00-03","MO","MOBOT","1576639","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Balduino Rambo","Rambo 30763","1945","11","8","South America","Brazil",NA,"Porto Alegre, Morro da Gloria",NA,NA,NA,NA,NA,NA,"Parodi","Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2012-09-27 15:15:00-03","MO","MOBOT","1577482","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Osvaldo Morrone|et al.","Morrone 720","1996","2","12","South America","Argentina","Misiones","Dpto. Guaraní, Ruta Prov. 2, Reserva Ecológica Provincial, 23 km de El Soberbio camino al Parque Provincial Moconá. En campos modificados, formando césped, suelo húmedo",NA,NA,NA,NA,NA,NA,"Parodi","Morrone & Zuloaga",NA,"-54.1","-27.1666667",NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2008-07-01 03:33:00-03","MO","MOBOT","1577563","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Jason R. Swallen","Swallen 7638","1945","12","9","South America","Brazil","Rio Grande do Sul","Uruaguaiana; Higher campo, Posto Zootecnico",NA,NA,NA,NA,NA,NA,"Parodi","O. Morrone (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2009-06-24 20:49:00-03","MO","MOBOT","1577576","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Jason R. Swallen","Swallen 7718","1945","12","17","South America","Brazil","Rio Grande do Sul","Margin of banhado, Valinho 3-4 km from Passo Fundo",NA,NA,NA,NA,NA,NA,"Parodi","Gerrit Davidse, Sept 2001 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-07-01 03:33:00-03","MO","MOBOT","1577579","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Jason R. Swallen","Swallen 8110","1946","1","3","South America","Brazil","Santa Catarina","Fachinal, Lages",NA,NA,NA,NA,NA,NA,"Parodi","O. Morrone (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-07-16 14:42:00-03","MO","MOBOT","1577791","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Jason R. Swallen","Swallen 7297","1945","11","7","South America","Brazil","Rio Grande do Sul","Pelotas; dry gavelly campo, Fazendo da Palma",NA,NA,NA,NA,NA,NA,"Parodi","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"76","2008-07-01 03:33:00-03","MO","MOBOT","1577792","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Jason R. Swallen","Swallen 8221","1946","1","10","South America","Brazil","Rio Grande do Sul","Vacaria; higher and drier places on campo",NA,NA,NA,NA,NA,NA,"Parodi","O. Morrone (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2009-07-10 17:56:00-03","MO","MOBOT","1877885","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Troels M. Pedersen","Pedersen 5876","1961","3","18","South America","Argentina","Corrientes","Dep. Mburucuyá, Estancia Santa Maria. Park-like grasslands, with scattered Prosopis on clay",NA,NA,NA,NA,NA,NA,"Parodi","Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2011-12-22 05:00:00-02","MO","MOBOT","212313","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Teodoro Rojas","Rojas 14105","1948","4","17","South America","Paraguay","Central","Escuela Mrcal. Estigarribia.",NA,NA,NA,NA,NA,NA,"Parodi",NA,NA,"-57.53333","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-04-03 11:30:00-03","MO","MOBOT","222087","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Osvaldo Morrone|José F. Pensiero","Morrone 114","1992","4","22","South America","Paraguay","Cordillera","Piribebuy, 3 km camino a Paraguari.",NA,NA,NA,NA,NA,NA,"Parodi","G. Davidse, 1995 (MO)",NA,"-57","-25.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1"
"80","2011-02-18 21:15:00-02","MO","MOBOT","2229851","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1483","1990","2","28","South America","Argentina","Corrientes","12 Km NE de San Miguel, Ea.Curupayty",NA,NA,NA,NA,NA,NA,"Parodi","Radovancich, A., //","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-05-17 05:28:00-03","MO","MOBOT","2229863","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1806","1997","12","12","South America","Argentina","Misiones","ruta hacia Parque Prov. Cruce Caballero",NA,NA,NA,NA,NA,NA,"Parodi","Morrone, O., 04-","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-07-01 03:33:00-03","MO","MOBOT","228785","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Balduino Rambo","Rambo 35153","1947","1","5","South America","Brazil","Rio Grande do Sul","Bom Jesus, Fazenda B. Velho. In campo sicco",NA,NA,NA,NA,NA,NA,"Parodi","O. Morrone (SI)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2013-10-15 11:52:00-03","MO","MOBOT","237050","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Elsa M. Zardini|Park Guard","Zardini 11827","1989","3","18","South America","Paraguay","Paraguarí","Parque Nacional Ybycu'í. Campo cerrado on Arroyo Mina basin, 5 kms N of administration area.",NA,NA,NA,NA,NA,NA,"Parodi","F. Zuloaga (SI)",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","3"
"84","2008-05-27 22:02:00-03","MO","MOBOT","248267","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","L.R. Parodi","Parodi 4649","1922","1",NA,"South America","Argentina","Entre Ríos","Concordia",NA,NA,NA,NA,NA,NA,"Parodi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2011-12-22 05:01:00-02","MO","MOBOT","2518596","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Teodoro Rojas","Rojas 5254","1928",NA,NA,"South America","Paraguay","Cordillera","Tobatí, Cerro Cabayú",NA,NA,NA,NA,NA,NA,"Parodi","Morrone, O.",NA,"-57.06666","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-08-23 04:12:00-03","MO","MOBOT","1004872","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus glabriflorus","Nélida S. Troncoso|et al.","Troncoso 3386","1982","1","30","South America","Argentina","Entre Ríos","Dep. Federacionn, Santa Ana.",NA,NA,NA,NA,NA,NA,"Parodi",NA,NA,NA,NA,NA,NA,NA,NA,"glabriflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-06-24 20:49:00-03","MO","MOBOT","1577573","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus glabripes","Jason R. Swallen","Swallen 7544","1945","11","30","South America","Brazil","Rio Grande do Sul","Fazenda Experimental de Criacão Bagé",NA,NA,NA,NA,NA,NA,"Parodi","G.A. Black",NA,NA,NA,NA,NA,NA,NA,"glabripes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-07-10 17:56:00-03","MO","MOBOT","1877886","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus glabripes","Troels M. Pedersen","Pedersen 15578","1990","11","18","South America","Argentina","Corrientes","Dep. Paso de los Libres. Estancia Tres Cerros, near Bonpland. Sandy grassland",NA,NA,NA,NA,NA,NA,"Parodi",NA,NA,NA,NA,NA,NA,NA,NA,"glabripes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","231363","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus glabripes","David R. Brunner|Reinilda Duré","Brunner 1065","1984","12","26","South America","Paraguay","Paraguarí","Parque Nacional Ybycui, cuenca del Arroyo Corrientes, nordeste del parque. Bosque mediano, semi-humedo, de hasta 20 m de altura. Areas aisladas de vegetacion tipica del cerrado y de campos humedos de pastos, cyperaceas y briofitos.",NA,NA,NA,NA,NA,NA,"Parodi",NA,NA,"-56.8","-26.05",NA,NA,NA,NA,"glabripes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-17","1"
"90","2011-03-01 10:04:00-03","MO","MOBOT","227135","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","Balduino Rambo","Rambo 36460","1948","1","30","South America","Brazil","Rio Grande do Sul","Cambara",NA,NA,NA,NA,NA,NA,"G.A. Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-07 11:44:56-03","FUVATES","HVAT","1652","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","E. Freitas","s.n.","2004","11","25",NA,"Brasil","Rio Grande do Sul","Fazenda Joaquim Paz.",NA,NA,"solo arenoso e seco.","HVAT00001652",NA,NA,"Parodi","I. Boldrini","São Francisco de Assis","-55.131111","-29.550278",NA,NA,NA,NA,NA,"-55º7'52''W","-29º33'1''S",NA,NA,NA,NA,"2005","01","26",NA,NA
"92","2020-06-25 16:06:22-03","FUVATES","HVAT","2491","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","E. Freitas","52","2007","01","05",NA,"Brasil","Rio Grande do Sul","Santo Antão.",NA,NA,NA,"HVAT00002491",NA,NA,"Parodi","E. Freitas","Alegrete","-55.791944","-29.783056",NA,NA,NA,NA,NA,"-55º47'31''W","-29º46'59''S",NA,NA,NA,NA,"2007","01","05",NA,NA
"93","2020-06-25 16:06:22-03","FUVATES","HVAT","2496","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","E. Freitas","315","2007","10","29",NA,"Brasil","Rio Grande do Sul","Cerro do Tigre.",NA,NA,NA,"HVAT00002496",NA,NA,"Parodi","E. Freitas","Alegrete","-55.791944","-29.783056",NA,NA,NA,NA,NA,"-55º47'31''W","-29º46'59''S",NA,NA,NA,NA,"2008","05","24",NA,NA
"94","2021-01-26 14:12:48-03","CPACT","ECT","4362","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","M.M.Marchi","3673","2012","05","08",NA,"Brasil","Rio Grande do Sul","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 2 de monitoramento. Campo nativo, ecossistema de butiazal.",NA,NA,NA,"ECT0004362","Embryophyta",NA,"Parodi","M.M.Marchi","Tapes","-51.363333","-30.529444","ECT0004362","50","50",NA,NA,"51º21'48''W","30º31'46''S",NA,NA,NA,NA,"2012","05","08",NA,NA
"95","2021-01-26 14:12:48-03","CPACT","ECT","2094","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","M.M.Marchi; R.L.Barbieri | Ê.Sosinski | J.Mujica | J.Villela | C.Mistura","2829","2011","03","24",NA,"Brasil","Rio Grande do Sul","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.",NA,NA,NA,"ECT0002094","Embryophyta",NA,"Parodi","M.M.Marchi","Tapes","-51.359722","-30.522778","ECT0002094","40","40",NA,NA,"51º21'35''W","30º31'22''S",NA,NA,NA,NA,"2011","03","24",NA,NA
"96","2021-01-26 14:12:48-03","CPACT","ECT","2117","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","M.M.Marchi; R.L.Barbieri | Ê.Sosinski | J.Mujica | J.Villela | C.Mistura","2826","2011","03","24",NA,"Brasil","Rio Grande do Sul","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.",NA,NA,NA,"ECT0002117","Embryophyta",NA,"Parodi","M.M.Marchi","Tapes","-51.359722","-30.522778","ECT0002117","40","40",NA,NA,"51º21'35''W","30º31'22''S",NA,NA,NA,NA,"2011","03","24",NA,NA
"97","2021-01-26 14:12:48-03","CPACT","ECT","2089","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","M.M.Marchi; R.L.Barbieri | Ê.Sosinski | J.Mujica | J.Villela | C.Mistura","2827","2011","03","24",NA,"Brasil","Rio Grande do Sul","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.",NA,NA,NA,"ECT0002089","Embryophyta",NA,"Parodi","M.M.Marchi","Tapes","-51.359722","-30.522778","ECT0002089","40","40",NA,NA,"51º21'35''W","30º31'22''S",NA,NA,NA,NA,"2011","03","24",NA,NA
"98","2021-01-26 14:12:48-03","CPACT","ECT","2204","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","M.M.Marchi; R.L.Barbieri | Ê.Sosinski | J.Mujica | J.Villela | C.Mistura",NA,"2011","03","24",NA,"Brasil","Rio Grande do Sul","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.",NA,NA,NA,"ECT0002204","Embryophyta",NA,"Parodi","M.M.Marchi","Tapes","-51.359722","-30.522778","ECT0002204","40","40",NA,NA,"51º21'35''W","30º31'22''S",NA,NA,NA,NA,"2011","03","24",NA,NA
"99","2020-09-12 05:00:02-03","US","US","2236050","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus glabriflorus","G. Orihuela","60","1937","1",NA,"South America","Uruguay","Salto","Rio Uruguay.",NA,NA,NA,"US00130278",NA,"Cyperales","Parodi",NA,NA,NA,NA,"US00130278_01",NA,NA,"Type fragment","glabriflorus",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US","1723532","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","L. R. Parodi","4649","1922","1",NA,"South America","Argentina","Entre Ríos","Concordia, Campo Cerca de la estacion Agronomia.",NA,NA,NA,"US00139608",NA,"Cyperales","Parodi",NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","1935537","PreservedSpecimen","Plantae","Poaceae","Axonopus","ramboi","Axonopus ramboi","B. Rambo","36460","1948","1","30","South America","Brazil","Rio Grande do Sul","Cambara.",NA,NA,NA,"US00130265",NA,"Cyperales","G.A. Black",NA,NA,NA,NA,"US00130265_01",NA,NA,"Holotype",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"102","2020-09-02 16:36:10-03","Cenargen","CEN","3658","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Aurélio Schinini","15799","1978","10","05",NA,"Argentina",NA,"Corrientes, Dep. Ituzaingo, Isla Apipé Grande, Panco cué.","Exsicatas",NA,"Doação do Instituto de Botãnica Del Nordeste (CTES.)","CEN00003658",NA,NA,"Parodi","C. D. Feliciano",NA,NA,NA,"CEN00003658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","12",NA,NA,NA
"103","2020-09-02 16:36:10-03","Cenargen","CEN","49457","PreservedSpecimen","Plantae","Poaceae","Axonopus","argentinus","Axonopus argentinus","Arnildo Pott","3789","1987","09","01",NA,"Brasil","MS","Ponto 41 (pouco pastado); invernada cerca nova (próximo a invern. canjiqueiral), km 664 da BR 262, Fazenda Acurizal.","Exsicatas",NA,"Savana inundável de Tabebuia caraiba; sorghas trum e outras Gramíneas. Murundus (monticulos 0,5 - 2,0m de altura). Projeto 006.86.20-9","CEN00049457",NA,NA,"Parodi","C. D. Feliciano","CORUMBA","-57.133333","-19.633333","CEN00049457","90","90",NA,NA,"-57.133333","-19.633333",NA,NA,NA,NA,"2013","12",NA,NA,NA
