"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"47","2019-11-19 14:05:29-03","UFRPE","PEUFR","1364","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","A. Lima","1962","06","29","A. Lima",NA,"1958","08","03","Brasil","Pernambuco","Recife","Curado","-34.8810997009277","-8.05389022827148",NA,NA,"Flor alva.","PEUFR001364","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-04-22 16:18:22-03","UFPB","JPB","49811","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Viana, JL","2012","06","19","Viana, JL; Santos, SO","9","2010","07","27","Brasil","Pernambuco","Igarassu","Usina São José, Fragmento Piedade","-34.906139","-7.834444","-34.906139","-7.834444","; DESC: Erva.","JPB0049811",NA,NA,"Southern America",NA,NA,"19","19","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-04-22 16:18:22-03","UFPB","JPB","49848","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Viana, JL","2012","06","19","Viana, JL; et al.","327","2011","11","21","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Estrata de acesso à sede RPPN","-35.9000015258789","-8.65832996368408",NA,NA,"; DESC: Erva. Ca de 20 cm, com flores brancas, coletada na trilha","JPB0049848","14934","auto","Southern America",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-08 08:50:59-03","FURB","FURB","3644","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Sevegnani, L","1990","09","25","Passold, R.R.",NA,"1990","09","25","Brasil","Santa Catarina","Blumenau","Area A - Furb.","-49.0791667","-26.9055556","-49.0791667","-26.9055556","Fl.Il. Cat. Comp. 46.1989.","FURB01215",NA,NA,NA,NA,NA,"10","10",NA,NA,"FURB01215",NA,NA,NA,NA,NA,NA,NA
"51","2019-11-08 08:50:59-03","FURB","FURB","36967","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2013","01",NA,"Funez, L.A.","47","2011","11","23","Brasil","Santa Catarina","Blumenau","Rua Pastor Osvaldo Hesse.","-49.0486111","-26.9280556","-49.0486111","-26.9280556",NA,"FURB21654",NA,NA,NA,NA,NA,"24","24",NA,NA,"FURB21654",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-08 08:50:59-03","FURB","FURB","37825","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2013","02","15","Sevegnani, L.; Casagrande, L.","28","2012","01","03","Brasil","Santa Catarina","Blumenau","Rua Amazonas 1120, ao lado do Condomio Bavaria - Garcia.","-49.06","-26.9325","-49.0600000","-26.9325000",NA,"FURB21653",NA,NA,NA,NA,NA,"13","13",NA,NA,"FURB21653",NA,NA,NA,NA,NA,NA,NA
"53","2020-10-14 10:00:28-03","FURB","FURB","38376","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Vieira, AOS","2012","09","28","Funez, L.A.","538","2012","05","19","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1033333","-26.4830556","-49.1033333","-26.4830556",NA,"FURB21652",NA,NA,NA,NA,NA,"55","55",NA,NA,"FURB21652",NA,NA,NA,NA,NA,NA,NA
"54","2019-11-08 08:50:59-03","FURB","FURB","39214","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2012","10","08","Funez, L.A.","1025","2012","10","08","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1147222","-27.0225","-49.1147222","-27.0225000",NA,"FURB21655",NA,NA,NA,NA,NA,"428","428",NA,NA,"FURB21655",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-08 08:50:59-03","FURB","FURB","43036","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2013","11","22","Funez, L.A.","2405","2013","11","22","Brasil","Santa Catarina","Blumenau","Bom Retiro.","-49.0697223","-26.9252778","-49.0697223","-26.9252778",NA,"FURB21651",NA,NA,NA,NA,NA,"24","24",NA,NA,"FURB21651",NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:00:28-03","FURB","FURB","44428","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2014","07",NA,"Funez, L.A.","2881","2014","07","24","Brasil","Santa Catarina","Timbó","Rua Jamaica.","-49.2697223","-26.8236111","-49.2697223","-26.8236111",NA,"FURB21650",NA,NA,NA,NA,NA,"70","70",NA,NA,"FURB21650",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:00:28-03","FURB","FURB","51219","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2015",NA,NA,"Funez, L.A.","4608","2015","12","14","Brasil","Santa Catarina","Blumenau","Rua Itajaí.","-49.0338889","-26.9061111","-49.0338889","-26.9061111",NA,"FURB51219",NA,NA,NA,NA,NA,"15","15",NA,NA,"FURB51219",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-08 08:50:59-03","FURB","FURB","51261","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2015",NA,NA,"Funez, L.A.","5325","2015","12","14","Brasil","Santa Catarina","Indaial","Rua Lorenz.","-49.1894444","-26.9197223","-49.1894444","-26.9197223",NA,"FURB51261",NA,NA,NA,NA,NA,"129","129",NA,NA,"FURB51261",NA,NA,NA,NA,NA,NA,NA
"59","2020-10-14 10:00:28-03","FURB","FURB","53369","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, A.L.","2017","05","05","Farias, D.M.","20","2017","05","02","Brasil","Santa Catarina","Jaraguá do Sul","Loteamento Beira Rio ll.","-49.1388889","-26.5027778","-49.1388889","-26.5027778","flor lilás e branca Habitat: loteamento vazio Habito: erva terrícola","FURB53369",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB53369",NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 10:00:28-03","FURB","FURB","54131","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2017","06",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","709","2017","06","07","Brasil","Santa Catarina","Jaraguá do Sul",NA,"-49.1758334","-26.5522222","-49.1758334","-26.5522222","flor lilás Habitat: borda da U.A. Habito: erva","FURB54131",NA,NA,NA,NA,NA,"180","180",NA,NA,"FURB54131",NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:00:28-03","FURB","FURB","55179","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2017","10","06","Funez, L.A.; Maraschalchi, M.N.","6517","2017","09","01","Brasil","Santa Catarina","Indaial","Margem do Rio Encano, rua Lorenz.","-49.1872222","-26.9236111","-49.1872222","-26.9236111","Flores brancas com lilás Habitat: Borda da floresta Habito: Erva","FURB55179",NA,NA,NA,NA,NA,"94","94",NA,NA,"FURB55179",NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:00:28-03","FURB","FURB","56799","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Funez, L.A.","2017","10","24","Funez, L.A.; Marascachi, M.N., Farias, D.","6774","2017","10","24","Brasil","Santa Catarina","Blumenau","Fundos da Alameda Rio Branco.","-49.0663889","-26.9322223","-49.0663889","-26.9322223","Flores lilases Habitat: Área aberta Habito: Erva","FURB56799",NA,NA,NA,NA,NA,"41","41",NA,NA,"FURB56799",NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:00:28-03","FURB","FURB","65365","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Medeiros, A.","2019","06","08","Schwirkowski, P.","3420","2019","06","08","Brasil","Santa Catarina","Corupá","Rio Natal. Na rua atrás da igreja de Rio Natal.","-49.2894444","-26.3766667","-49.2894444","-26.3766667","FOD. Borda de mata Habitat: Borda de mata. Cálice verde, corola branco-lilás Habito: Herbácea","FURB65365",NA,NA,NA,NA,NA,"550","550",NA,NA,"FURB65365",NA,NA,NA,NA,NA,NA,NA
"64","2019-08-16 08:38:54-03","UTFPR","HCF","13952","S","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","J. Cordeiro","2015",NA,NA,"M.G. Caxambu","5209","2014","05","16","Brasil","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.962111","-23.871472","51°57'43,6 W","23°52'17,3 S","erva ca. 0,25 m, heliófita. Flores alvas, diminutas. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"307","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-21 19:33:27-03","UFC","EAC","14331","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Scardino; et al.",NA,NA,NA,"Grupo Pedra do Cavalo","422","1980","07","19","Brasil","Bahia","Cachoeira","Mata da Barragem de Bananeiras, vale dos rios Paragaçu e Jacuípe","-39.083333","-12.533333","-39.083333","-12.533333","Erva crescendo em terreno alagadiço, flor lilás em cachos","EAC0014331",NA,NA,"Southern America",NA,NA,"40","120","Dicotyledon",NA,"EAC0014331",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:19:56-03","MBM","MBM","80042","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Baarringer, K.",NA,NA,NA,"Santos, T.S. dos","2832","1974","10","17","Brazil","Bahia","Ilhéus","Quadra H, CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,"MBM080042","61245","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM080042",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:19:56-03","MBM","MBM","32635","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","3804","1957","05","03","Brazil","Paraná","Foz do Iguaçu","Parque Nacional, Cataratas do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"MBM032635","39570","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM032635",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:19:56-03","MBM","MBM","102500","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","49793","1985","08","28","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"MBM102500","39570","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM102500",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:19:56-03","MBM","MBM","115254","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Hatschbach, G.","1987",NA,NA,"Hatschbach, G.","50601A","1986","10","04","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,"Erva flor alva;em valos úmidos a beira de caminho na mata pluvial","MBM115254","17300","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM115254",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:19:56-03","MBM","MBM","16708","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","15952","1970","09","14","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM016708",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM016708",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:19:56-03","MBM","MBM","232004","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","19462","1971","06","03","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM232004",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM232004",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:19:56-03","MBM","MBM","236265","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Lammers, T.G.",NA,NA,NA,"Casas, J.F.; et al.; et al.","3749","1980","09","21","Paraguay",NA,NA,"Alto Paraná",NA,NA,NA,NA,NA,"MBM236265",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"MBM236265",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:19:56-03","MBM","MBM","236829","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Coelho, G.P.","2019","08","15","França, F.; Melo, E.; Bezerra, M.; Oliveira, A.; Melo, E.; Bezerra, M.; Oliveira, A.","1737","1996","08","18","Brazil","Bahia","Feira de Santana","Lagoa I, km 03, BA-052","-39.05","-12.266667","-39.05","-12.266667","Erva. Flores com pétalas de base branca e ápice lilás, brácteas verde-vinosas.; Periferia de lagoa. Solo encharcado.","MBM236829",NA,NA,"Southern America",NA,NA,"102","102",NA,NA,"MBM236829",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:19:56-03","MBM","MBM","73050","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Hatschbach, G.",NA,NA,NA,"Botelho, A.; et al.; et al.","565","1980","09","05","Brazil","Paraná","Foz do Iguaçu","Viveiro Itaipu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"MBM073050","39570","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM073050",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:19:56-03","MBM","MBM","276669","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Coelho, G.P.","2019","08","13","Carneiro, J.","1236","2001","09","10","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,"Ereta, flor alva.; Orla da mata.","MBM276669","17300","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM276669",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:19:56-03","MBM","MBM","98233","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Noblick, L.R.","1904","1980","07","31","Brazil","Bahia","Feira de Santana","Represa de Bananeira","-38.9667015075684","-12.2666997909546",NA,NA,NA,"MBM098233","46325","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM098233",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:19:56-03","MBM","MBM","7944","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Vieira, A.O.S.",NA,NA,NA,"Hatschbach, G.","14326","1966","04","30","Brazil","Paraná","Cianorte","Rio Ivaí, Barra São Tomé","-52.6049995422363","-23.6632995605469",NA,NA,NA,"MBM007944","32009","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM007944",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:19:56-03","MBM","MBM","14564","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Mcvaugh, R.",NA,NA,NA,"Hatschbach, G.","23164","1969","02","08","Brazil","Paraná","Foz do Iguaçu","Parque Nacional, Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,"MBM014564","39570","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM014564",NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:19:56-03","MBM","MBM","106068","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth","Godoy, S.A.P.",NA,NA,NA,"Buttura, E.","690","1981","09","28","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"MBM106068","39570","auto","Southern America",NA,NA,NA,NA,NA,NA,"MBM106068",NA,NA,NA,NA,NA,NA,NA
"80","2013-02-14 17:02:39-02","MNHN","RECOLNAT_MNHN_P","P00671047","PreservedSpecimen",NA,"Campanulaceae","Lobelia","monticola","Lobelia monticola","Kunth","Kunth",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,"[Colombie]",NA,NA,"[Nov. gen. sp. : Crescit in montibus Regni Novo-Granatensis, inter Fusagasuga et Pandi]",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671047' target='other'> <mi>dwc_moreinfo</mi></a>","P00671047",NA,NA,NA,"hb",NA,"600","900",NA,NA,"P00671047_01",NA,NA,NA,"holotype",NA,NA,NA
"81","2015-09-04 08:26:52-03","MNHN","RECOLNAT_MNHN_P","P02871264","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,"In provincia Bahia.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871264' target='other'> <mi>dwc_moreinfo</mi></a>","P02871264",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871264_01",NA,NA,NA,NA,"3766",NA,NA
"82","2015-09-04 08:26:52-03","MNHN","RECOLNAT_MNHN_P","P02871265","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Glaziou, A.",NA,"1882","6","12","Brasil","Minas Gerais",NA,"Carandahy.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871265' target='other'> <mi>dwc_moreinfo</mi></a>","P02871265",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871265_01",NA,NA,NA,NA,"13488",NA,NA
"83","2015-09-04 08:26:52-03","MNHN","RECOLNAT_MNHN_P","P02871268","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871268' target='other'> <mi>dwc_moreinfo</mi></a>","P02871268",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871268_01",NA,NA,NA,NA,"164",NA,NA
"84","2015-09-04 08:26:52-03","MNHN","RECOLNAT_MNHN_P","P02871269","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Glaziou, A.",NA,"1882","10","4","Brasil","Minas Gerais",NA,"Serra do Caraça.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871269' target='other'> <mi>dwc_moreinfo</mi></a>","P02871269",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871269_01",NA,NA,NA,NA,"14040",NA,NA
"85","2015-09-04 08:27:13-03","MNHN","RECOLNAT_MNHN_P","P02871273","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Balansa|Benjamin",NA,"1876","8","1","Paraguay",NA,NA,"Luque, dans les champs en friche.","-57.48711","-25.26961",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871273' target='other'> <mi>dwc_moreinfo</mi></a>","P02871273",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871273_01",NA,NA,NA,NA,NA,NA,NA
"86","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871288","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Minas Gerais",NA,"Brésil. - Province de Minas Geraes.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871288' target='other'> <mi>dwc_moreinfo</mi></a>","P02871288",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871288_01",NA,NA,NA,NA,NA,NA,NA
"87","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871289","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871289' target='other'> <mi>dwc_moreinfo</mi></a>","P02871289",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871289_01",NA,NA,NA,NA,NA,NA,NA
"88","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871290","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,"[Mengahi].",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871290' target='other'> <mi>dwc_moreinfo</mi></a>","P02871290",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871290_01",NA,NA,NA,NA,NA,NA,NA
"89","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871291","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871291' target='other'> <mi>dwc_moreinfo</mi></a>","P02871291",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871291_01",NA,NA,NA,NA,"B1 1415",NA,NA
"90","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871293","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Glaziou, A.",NA,"1882","10","4","Brasil","Minas Gerais",NA,"Serra do Caraça.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871293' target='other'> <mi>dwc_moreinfo</mi></a>","P02871293",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871293_01",NA,NA,NA,NA,"14040",NA,NA
"91","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871295","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Salzmann",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871295' target='other'> <mi>dwc_moreinfo</mi></a>","P02871295",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871295_01",NA,NA,NA,NA,NA,NA,NA
"92","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871297","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Salzmann",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871297' target='other'> <mi>dwc_moreinfo</mi></a>","P02871297",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871297_01",NA,NA,NA,NA,NA,NA,NA
"93","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871299","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,"s.d.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871299' target='other'> <mi>dwc_moreinfo</mi></a>","P02871299",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871299_01",NA,NA,NA,NA,"3766",NA,NA
"94","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871300","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Blanchet",NA,"1865","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871300' target='other'> <mi>dwc_moreinfo</mi></a>","P02871300",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871300_01",NA,NA,NA,NA,NA,NA,NA
"95","2015-09-04 08:27:14-03","MNHN","RECOLNAT_MNHN_P","P02871305","PreservedSpecimen",NA,"Campanulaceae","Lobelia","xalapensis","Lobelia xalapensis","Kunth",NA,NA,NA,NA,"Blanchet",NA,NA,NA,NA,"Brasil","Bahia",NA,"Province de Bahia.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02871305' target='other'> <mi>dwc_moreinfo</mi></a>","P02871305",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"P02871305_01",NA,NA,NA,NA,"3766",NA,NA
"96","2012-02-27 14:45:00-03","MO","MOBOT","100452444","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","cliffortiana","Lobelia cliffortiana xalapensis","(Kunth) A. Gray","R.C. Foster",NA,NA,NA,"Henry H. Rusby","Rusby 2162","1894","4",NA,"Bolivia","La Paz",NA,"Coripata","-67.6","-16.3",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xalapensis","1"
"97","2012-02-27 15:23:00-03","MO","MOBOT","100452467","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","cliffortiana","Lobelia cliffortiana xalapensis","(Kunth) A. Gray","R.C. Foster",NA,NA,NA,"Karl Fiebrig","Fiebrig 2739","1904","3","17","Bolivia","Chuquisaca",NA,"Chuquiacá",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"xalapensis","1"
