"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","individualCount","class","relatedCatalogItem"
"95","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","50171",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"A.D. Ferreira; P.J. Coelho","65","2014","07","25",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata, ao lado do cafezal","-40.533333","-19.95",NA,NA,NA,"Arvoreta com 5m, caule com odor oleoso","MBML050171","MBML050171",NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA
"96","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56738","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral, L.","Torres, R.B.","s.n.","1992","12","09",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore com 4 m de alt.",NA,NA,"2012","23900","auto",NA,NA,"02",NA,NA,NA,NA,NA
"97","2020-06-15 15:29:53-03","UNESP-RC","HRCB","21875","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral, L.","Ziparro, V.B.","s.n.","1994","05","15",NA,"Brasil","São Paulo","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore, 6 m de alt. Frutos vermelhos com arilo branco",NA,NA,"2012","34059","auto",NA,NA,"03",NA,NA,NA,NA,NA
"98","2020-06-15 15:29:53-03","UNESP-RC","HRCB","51945","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral, L.","Ziparro, V.B.","2322","2007","12","15",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta",NA,"-23.516667",NA,NA,NA,"Árvore com ca. De 6,5 m de alt. Presença de botões e flores creme",NA,NA,"2010",NA,NA,"45º02W","23º31'S","11",NA,NA,NA,NA,NA
"99","2020-06-15 15:29:53-03","UNESP-RC","HRCB","50238","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral, L.","Farney, C.","2513","1990","11","23",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,"Arvoreta; 4m. Folhas verdes, sub-coriáceas, suculentas, folhas novas macias; flores amarelas",NA,NA,"2012","34470","auto",NA,NA,"02",NA,NA,NA,NA,NA
"100","2020-06-15 15:29:53-03","UNESP-RC","HRCB","50235","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral, L.","Marquete, R.","1611","1994","04","13",NA,"Brasil","Rio de Janeiro","Paraty","trilha Ponta Negra/Praia dos Antigos","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Semi-ciófila. Arvoreta com cerca de 6 m de alt. Tronco com casca fissurada, amarronzada, córtex amarelado; folhas cartáceas, discolores verdes; frutos carnosos, indeiscentes de cor laranja",NA,NA,"2012","34470","auto",NA,NA,"01",NA,NA,NA,NA,NA
"101","2020-06-17 15:24:58-03","UNESP-RC","HRCB","10599","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-06-15 15:29:53-03","UNESP-RC","HRCB","56773","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral, L.","Barreto, K.D.","1615","1993","11","24",NA,"Brasil","São Paulo","Ubatuba","Puruba","-44.926944","-23.348889",NA,NA,NA,"Árvore, 4 m alt.; flores creme. Borda",NA,NA,"2011",NA,NA,"44º55'37W","23º20'56S","11",NA,NA,NA,NA,NA
"103","2020-06-15 15:29:53-03","UNESP-RC","HRCB","51946","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral, L.","Ziparro, V.B.","2331","2007","12","16",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta",NA,"-23.516667",NA,NA,NA,"Arvoreta com ca. De 2m de alt. Presença de botões e flores",NA,NA,NA,NA,NA,"45º02W","23º31'S",NA,NA,NA,NA,NA,NA
"104","2020-06-17 15:24:58-03","UNESP-RC","HRCB","17058","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-44.866667","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44°52'W","23°21'S",NA,NA,NA,NA,NA,NA
"105","2020-06-17 15:24:58-03","UNESP-RC","HRCB","8699","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Costa, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-06-17 15:24:58-03","UNESP-RC","HRCB","8351","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-17 15:24:58-03","UNESP-RC","HRCB","31372","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano",NA,"Castro, S. L. R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-06-17 15:24:58-03","UNESP-RC","HRCB","30118","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","E. Romera & A. Furlan","Romera, E.C.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-06-17 15:24:58-03","UNESP-RC","HRCB","17175","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-17 15:24:58-03","UNESP-RC","HRCB","15878","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-17 15:24:58-03","UNESP-RC","HRCB","13164","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-06-17 15:24:58-03","UNESP-RC","HRCB","11433","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","Marco A. de Assis","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-17 15:24:58-03","UNESP-RC","HRCB","10849","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-17 15:24:58-03","UNESP-RC","HRCB","10097","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-17 15:24:58-03","UNESP-RC","HRCB","10050","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carvalho-Okano","L. Biral","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-01-26 13:53:12-03","IMA","MAC","25607","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"I.Cordeiro; M.C.H.Mamede; L.Rossi","556","1990","03","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia Itatins.","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Arvoreta ca. de 3m de altura. Frutos imaturos castanhos.; Restinga","MAC0025607",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","3493665","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Maytenus","litoralis","Maytenus litoralis","Carv.-Okano",NA,"G. Hatschbach","44954","1982","6","2","South America - Neotropics","Brazil","Antonina",NA,"Itapema de Baixo",NA,NA,NA,NA,NA,NA,"US01867065","US01867065_01 US01867065_02",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"118","2020-09-02 16:22:45-03","Cenargen","CEN","69618","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvaho-Okano","L. Biral","M. A. Kawall","81","1991","12","25",NA,"Brasil","SP","IGUAPE","Estação Ecológica JUréia - Itatins, margem do rio Verde.","-47.5499992370605","-24.7000007629395",NA,NA,"Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00069618","CEN00069618","2015","55628","auto",NA,NA,"09",NA,NA,"1",NA,NA
"119","2021-03-15 18:26:27-03","USP","SPF","207842","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Anônimo","Gadelha-Neto, PC","3278","2012","04","19",NA,"Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda.","-34.976944","-6.502222",NA,NA,NA,"Substrato arenoso. Árvore com cerca de 4m. Ramos quadrangulares. Folhas simples, glabras, cartáceas. Inflorescência fasciculada. Fruto cápsula, bivalvar.","SPF00207842",NA,NA,NA,NA,"-34.976944","-6.502222",NA,NA,NA,NA,NA,NA
"120","2019-11-13 11:17:44-03","USP","SPF","99926","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral dos Santos, L","Furlan, A","1413","1994","04","15",NA,"Brasil","São Paulo","Ubatuba",NA,"-44.866667","-23.35",NA,NA,NA,NA,"SPF00099926",NA,"2012",NA,NA,"-44.866667","-23.35","05",NA,NA,NA,NA,NA
"121","2019-11-13 11:17:44-03","USP","SPF","205812","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Groppo, M","Jacques, EL","104",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Paraty","Ilha da Cotia.","-44.7131004333496","-23.2178001403809",NA,NA,NA,"Sem data de coleta.","SPF00205812",NA,"2011","34470","auto",NA,NA,"07",NA,NA,NA,NA,NA
"122","2019-11-13 11:17:44-03","USP","SPF","99924","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral dos Santos, L","Furlan, A","1566","1994","04","17",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00099924",NA,"2012","34265","auto",NA,NA,"05",NA,NA,NA,NA,NA
"123","2019-11-13 11:17:44-03","USP","SPF","144393","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral dos Santos, L","Fiaschi, P","564","2001","01","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Npucleo Picinguaba. Praia da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00144393",NA,"2012","34265","auto",NA,NA,"05",NA,NA,NA,NA,NA
"124","2019-11-13 11:17:44-03","USP","SPF","144162","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Biral dos Santos, L","Fiaschi, P","563","2001","01","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Praia da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00144162",NA,"2012","34265","auto",NA,NA,"05",NA,NA,NA,NA,NA
"125","2015-07-21 14:57:34-03","F","FMNH-SEEDPLANTS","V0336025F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0336025F","V0336025F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"126","2015-07-21 14:57:35-03","F","FMNH-SEEDPLANTS","V0336026F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0336026F","V0336026F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"127","2015-07-21 14:57:35-03","F","FMNH-SEEDPLANTS","V0336027F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0336027F","V0336027F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"128","2019-01-25 15:39:18-02","IAC","IAC","48182","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","L. Rossi et al.","L. Rossi; E.L.M. Catharino & I. Cordeiro","625","1990","05","16",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, proximidades do maciço da Juréia, trilha ao alojamento em direção a foz do Rio Verde","-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,"1990",NA,NA,"-47.5553","-24.7081","05","16",NA,NA,NA,NA
"129","2019-01-25 15:39:18-02","IAC","IAC","55606","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Santos, Leonardo Biral","Furlan, Antônio et al.","789","1989","03","13",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"-45.0711","-23.4339","06","13",NA,NA,NA,NA
"130","2019-01-25 15:39:18-02","IAC","IAC","55607","S","Plantae",NA,NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano","Santos, Leonardo Biral","Romero, Rosana et al.","191","1990","10","07",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, trilha da guarita e quadrado","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"-45.0711","-23.4339","06","07",NA,NA,NA,NA
"131","2020-08-18 11:43:37-03","CEPLAC","CEPEC","72330","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis",NA,"SpeciesLink/lacunas","T. Konno","409","1994","06","13",NA,"Brasil","Bahia","PARATY","Apa-cairuçu, Enseada de Parati-Mirim. Ilha das Almas.","-44.85","-23.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44W51'","23S23'",NA,NA,"Isótipo",NA,NA,"09/12/2011"
"132","2020-08-18 11:43:37-03","CEPLAC","CEPEC","113755","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis",NA,"SpeciesLink/lacunas","M. C. H. Mamede","452","1991","06","13",NA,"Brasil","São Paulo","IGUAPÉ","Estação Ecológica Juréia-Itatins. Serra da Juréia, margem do Rio Verde.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,"30/08/2014"
"133","2020-07-21 15:08:14-03","UNISANTA","HUSC","2354","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Martins, S.E.","Martins, S.E.; Sampaio, P.S.P.","636","2000","02","03",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,"Arbusto com 2m de altura. Flores creme-esverdeadas.; Floresta de Restinga Seca Baixa.",NA,NA,"2001","37616","auto",NA,NA,"03",NA,NA,NA,NA,NA
"134","2020-07-21 15:08:14-03","UNISANTA","HUSC","1571","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Okano, R.M.C.","Sampaio, P.S.P.; Martins, S.M.; Magenta, M.A.G.; Anunciação, E.A.; Lima, E.S.","169","1999","01","14",NA,"Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,"Arvoreta, 2m de altura. Corola creme.; Sub-bosque. Floresta de Restinga baixa.",NA,NA,"1999","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-07-21 15:08:14-03","UNISANTA","HUSC","3439","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Martins, S.E.","Martins, S.E.; Sampaio, P.S.P.","727","2000","08","22",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. Sp-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,"Arvoreta com 4m de altura. Frutos amarelados e semente com arilo alvo.; Área de várzea em Floresta de Restinga Paludosa sobre susbstrato Turfoso Alta.",NA,NA,"2001","37616","auto",NA,NA,"03",NA,NA,NA,NA,NA
"136","2020-07-21 15:08:14-03","UNISANTA","HUSC","8512","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Nakasato, M.V.","Scolari, G.O.; Nakasato, M.V.","65","2007","04","14",NA,"Brasil","São Paulo","Peruíbe","Trecho de Floresta alta de restinga.","-46.9900016784668","-24.3199996948242",NA,NA,NA,"Árvore com 4,86m de altura.",NA,NA,"2007","21922","auto",NA,NA,"05","22",NA,NA,NA,NA
"137","2020-07-21 15:08:14-03","UNISANTA","HUSC","10668","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral",NA,"Galvão, A.; Olmos, A.","13","2012","11","05",NA,"Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-07-21 15:08:14-03","UNISANTA","HUSC","10831","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Boldrin, A.H.L.","Boldrin, A.H.L.; Ignácio, A.; Alves, G.S.; Furtado, S.A.","495","2009","07","01",NA,"Brasil","São Paulo","Santos","Sitio Sandi.","-46.3300018310547","-23.9599990844727",NA,NA,NA,"Árvore de 4m crescendo no interior de restinga.; Restinga.",NA,NA,"2010","26836","auto",NA,NA,"04","09",NA,NA,NA,NA
"139","2020-07-21 15:08:14-03","UNISANTA","HUSC","10832","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Celastraceae","Monteverdia","littoralis","Monteverdia littoralis","(R.M. Carvalho-Okano) Biral","Boldrin, A.H.L.","Boldrin, A.H.L.; Ignácio, A.; Alves, G.S.;","466","2010","03","02",NA,"Brasil","São Paulo","Santos","Sitio Sandi.","-46.3300018310547","-23.9599990844727",NA,NA,NA,"Árvore de 4,5m crescendo no interior da restinga.; Restinga.",NA,NA,"2010","26836","auto",NA,NA,"03","25",NA,NA,NA,NA
"140","2020-11-12 16:58:56-03","UEL","FUEL","21805","PreservedSpecimen","Plantae","Tracheophyta","Celastrales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","Car.-Okano",NA,"Damasceno Junior, GA; et al.","29070","1993","11","10",NA,"Brasil","São Paulo","Ubatuba","Restinga do núcleo de Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 14:56:11-03","UnB","UB","121431","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Celastraceae","Maytenus","littoralis","Maytenus littoralis","Carv.-Okano",NA,"Melo, MMRF","961","1991","04","25","Southern America","Brasil","São Paulo","Iguapé","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"Corola creme.; Árvore 7m.",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-08-20 14:55:38-03","UFSC","FLOR","54583","PreservedSpecimen","Plantae",NA,"Celastrales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M. Carvaho-Okano","Mello, A.S.","Mello, A.S.","606","2011","10","19",NA,"Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,"arvoreta 1,3 m, fruto presente, semente com arilo avermelhado Habitat: Área de transição entre manguezal e floresta Ombrófila densa de terras baixas, solo arenoso","FLOR0054583",NA,"2011","23627","auto",NA,NA,"10","19",NA,NA,NA,NA
"143","2021-03-04 15:42:19-03","IF","SPSF","23901","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,"L.Biral","M.C.H.Mamede & E.A.Anunciaçao","452","1991","06","13","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"2012","55628","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"144","2021-03-04 15:42:19-03","IF","SPSF","23958","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,"L. B. Braga","I.Cordeiro & L.Rossi","556","1990","03","16","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta até 3m altura; frutos imaturos castanhos.; GEOGRAFIA: restinga&nf;;",NA,NA,"2012","55628","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"145","2021-03-04 15:42:19-03","IF","SPSF","36965","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,NA,"M.C.H.Mamede & E.A.Anunciação","452","1991","06","13","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: serra da Juréia, margem do rio Verde&nf;;",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"146","2021-03-04 15:42:19-03","IF","SPSF","27786","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis",NA,NA,"J.A.Pastore & C.Moura","979","2001","02","16","América do Sul","Brasil","SP","São Vicente","P.E.Xixova-Japui, Paranapua","-46.3899993896484","-23.9599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: em barranco frente ao mar&nf;;",NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"147","2021-03-04 15:42:19-03","IF","SPSF","18664","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","L.Biral","A.Furlan & M.A.Assis & F.C.P.Garcia","1566","1994","04","17","América do Sul","Brasil","SP","Ubatuba","rodovia Rio Santos","-45.0699996948242","-23.4300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Próximo ao mangue.&nf;Arbusto 3m altura; frutos alaranjados.; GEOGRAFIA: mata atlantica&nf;;",NA,NA,"2012","34265","auto",NA,NA,"02","06",NA,NA,"Magnoliopsida",NA
"148","2021-03-04 15:42:19-03","IF","SPSF","13810","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Maytenus","littoralis","Maytenus littoralis","R.M.Carvalho-Okano","M.Sanchez","F.Pedroni & M.Sanchez","201","1996","01","11","América do Sul","Brasil","SP","Ubatuba","Picinguaba","-44.8","-23.366667",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Planície. Restinga.&nf;Árvore 6,5m altura, flores.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
