"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"48","2019-10-09 11:18:53-03","UFBA","ALCB","09800","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Guedes, ML; Queiroz, LP de","350","1982","05","22","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas, próximas ao aeroporto de Salvador","-38.5","-12.966667",NA,"pequeno, folhas membranáceas discolor. Flores róseas.","ALCB039821",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:18:53-03","UFBA","ALCB","102050a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Souza, F","s/n","2012","01","24","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, UNIDUNAS","-38.5","-12.966667",NA,"de ca 1,50 m de altura. Folhas cartáceas, discolores, face abaxial pubescente. Frutos imaturos.","ALCB039748",NA,NA,"-38.5","-12.966667",NA,NA,"2012","01",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:18:53-03","UFBA","ALCB","10232","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Queiroz, LP de","490","1983","02","27","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,"ca de 0,50 metros de altura, bastante ramificado, com lenho cinzento escuro. Folhas membranáceas, discolor e vilosas. Botões esverdeados, frutos carnosos cor de vinho.","ALCB039818",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:18:53-03","UFBA","ALCB","10245","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Queiroz, LP de","495","1983","02","27","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,"Arbusto esgalhado de 1,2 metros de altura, caule castanho e folhas membrnáceas, discolor e vistosas. Flores vistosas vermelhas, as vezes roseas ou alvas, com anteras alvas ou amarelas.","ALCB039819",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:18:53-03","UFBA","ALCB","105622","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; et al.","19844","2012","05","19","Southern America","Brasil","Bahia","Lauro de Freitas","Região Metropolitana Salvador, Prais do Flamengo- UNIDUNAS","-38.3","-12.883333",NA,"Folhas cartáceas, discolores, face abaxial tomentosa. Flores senescente com flores de pétalas avermelhadas","ALCB039799",NA,NA,"-38.3","-12.883333",NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:18:53-03","UFBA","ALCB","10679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Henrique, MC","Costa, AL","s/n","1974","07","13","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan entre o aeroporto internacional de Salvador e a praia de Stella Maris","-38.5","-12.966667",NA,NA,"ALCB039777",NA,NA,"-38.5","-12.966667",NA,NA,"1980","07",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:18:53-03","UFBA","ALCB","10680","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Henrique, MC","Torrend, Padre CSJ","s/n","1935","10",NA,"Southern America","Brasil","Bahia","Dias D'Ávila","Região Metropolitana Salvador","-38.283333","-12.6",NA,"Flores vermelhas.","ALCB039778",NA,NA,"-38.283333","-12.6",NA,NA,"1980","07",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:18:53-03","UFBA","ALCB","10681","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Henrique, MC","Costa, AL","231","1952",NA,NA,"Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,NA,"ALCB039784",NA,NA,"-38.5","-12.966667",NA,NA,"1980","07",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:18:53-03","UFBA","ALCB","10682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Henrique, MC","Noblick, LR","4295","1979","05","06","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,"flores rosas","ALCB039776",NA,NA,"-38.5","-12.966667",NA,NA,"1980","07",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:18:53-03","UFBA","ALCB","10683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Henrique, MC","Prof. Antônio Valeriano","s/n","1972","11","25","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan, lagoa do Abaeté","-38.5","-12.966667",NA,NA,"ALCB039785",NA,NA,"-38.5","-12.966667",NA,NA,"1980","07",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:18:53-03","UFBA","ALCB","10684","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Henrique, MC","Prof. Antônio Valeriano","s/n","1972","11","25","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan, Lagoa de Abaeté","-38.5","-12.966667",NA,NA,"ALCB039762",NA,NA,"-38.5","-12.966667",NA,NA,"1980","07",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:18:53-03","UFBA","ALCB","106889","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Alunos da Disciplina BIO 043/2012","20264","2012","11","30","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, UNIDUNAS","-38.5","-12.966667",NA,"Folhas discolores, face abaxial com indumento. Inflorescência com flores com pétalas róseas, vermelhas e vináceas. Frutos imaturos.","ALCB039802",NA,NA,"-38.5","-12.966667",NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:18:53-03","UFBA","ALCB","10767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Alunos de Botânica III","s/n","1985","06","11","Southern America","Brasil","Bahia","Camaçari","Condomínio Busca Vida. Coletado no 1º cordão de dunas a 2 Km da praia","-38.316667","-12.683333",NA,NA,"ALCB039816",NA,NA,"-38.316667","-12.683333",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:18:53-03","UFBA","ALCB","10768","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Alunos de Botânica III","s/n","1985","06","19","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Alamedas da praia de Itapuã, próximo a rótula do aeroporto","-38.5","-12.966667",NA,NA,"ALCB039815",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:18:53-03","UFBA","ALCB","111921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Gomes, FS; Costa, TF","21093","2013","12","17","Southern America","Brasil","Bahia","Salvador","Região Metropolitana de Salvad","-38.336111","-12.936111",NA,"ca 1,50 m de altura. Folhas cartáceas. Inflorescencia terminal, flores jovens com pétalas claras, senescentes rosa avermelhado. Fruto baga.","ALCB039801",NA,NA,"-38.336111","-12.936111",NA,NA,"2013","12",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:18:53-03","UFBA","ALCB","117890","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Costa, TF; Alunos de Kelmo da Disciplina Ecologia","22950","2014","07","27","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Coqueiros.","-37.783333","-11.55",NA,"Folhas cartáceas, discolores. Inflorescência terminal, flores com pétalas róseas. Frutos imaturos verdes.","ALCB039775",NA,NA,"-37.783333","-11.55",NA,NA,"2014","12",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:18:53-03","UFBA","ALCB","123449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","24449","2016","03","24","Southern America","Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido.","-41.15","-11.216667",NA,"Folhas coriáceas, discolores. Frutos jovens.","ALCB012053","ALCB012053",NA,"-41.15","-11.216667",NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:18:53-03","UFBA","ALCB","125470a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Alunos de Botânica BIOC05","24811","2016","05","28","Southern America","Brasil","Bahia","Esplanada","Litoral Norte, Baixio, Caminho para Lagoa Azul.","-37.933333","-11.783333",NA,"Folhas cartáceas, discolores, face abaxial tomentosa. Inflorescência com flores róseas passando para o vermelho. Fruto imaturo.","ALCB027339","ALCB027339 ALCB027339_1",NA,"-37.933333","-11.783333",NA,NA,"2016","10",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-08-11 00:16:16-03","UFBA","ALCB","15202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Souza, Padre JP de","s/n","1976","03","21","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,NA,"ALCB039808",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:18:53-03","UFBA","ALCB","15250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Alunos de Botânica III","s/n","1985","10","13","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Alamedas da praia de Itapoan. Coletada próxima a lagoa do urubu","-38.5","-12.966667",NA,NA,"ALCB039786",NA,NA,"-38.5","-12.966667",NA,NA,"1985","12",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:18:53-03","UFBA","ALCB","15646","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Bautista, HP; Araújo, A; Pinto, GCP; Arouck Ferreira, JDC","674","1982","12","08","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Subaúma","-37.9425","-12.377778",NA,"ca de 1 metro de altura, flores róseas.; Vegetação de restinga","ALCB039773",NA,NA,"-37.9425","-12.377778",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:18:53-03","UFBA","ALCB","16050","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Guedes, ML","924","1984","12","02",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto de mais ou menos e metros de altura. Folhas membranáceas, discolor, pilosas. Flores com pétalas e glândulas vermelhas e algumas róseas.","ALCB039794",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:18:53-03","UFBA","ALCB","16542","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Noblick, LR","Noblick, LR; Britto, IC","3429","1984","10","19","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã, arredores da lagoa do Abaeté.","-38.35","-12.933333",NA,"Entre 1-1,5 metros de altura com flores amarelas, tornando-se rosadas.; Restinga","ALCB039817",NA,NA,"-38.35","-12.933333",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:18:53-03","UFBA","ALCB","17621","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Xavier, L; Ivomar; Pereira","s/n","1985","09","24","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã","-38.5","-12.966667",NA,NA,"ALCB039813",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:18:53-03","UFBA","ALCB","19240","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Luciano","900","1984","10","29","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas","-38.5","-12.966667",NA,"ca de 1,0 metro de altura, com folhas semicoriaceas discolores; flores com glândulas e pétalas roseo-esbranquiçadas. Frutos imaturos verdes.","ALCB039767",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-08-11 00:16:16-03","UFBA","ALCB","19542","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Costa, AL; Souza, Padre JP de","s/n","1975","01","02","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoã","-38.5","-12.966667",NA,NA,"ALCB039811",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:18:53-03","UFBA","ALCB","20702","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Anya Campos Ribeiro","Anya Campos Ribeiro","s/n","1987","06","14","Southern America","Brasil","Bahia","Lauro de Freitas","Região Metropolitana Salvador, Praia de Ipitanga","-38.320556","-12.871389",NA,"Folhas semicoriaceas, inflorescência rosea.","ALCB039812",NA,NA,"-38.320556","-12.871389",NA,NA,"1987","07",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:18:53-03","UFBA","ALCB","21297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Amorim, AMA","Pereira; Ivomar; Osvaldo","s/n","1985","10","23","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapoan","-38.5","-12.966667",NA,NA,"ALCB039766",NA,NA,"-38.5","-12.966667",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-25 16:50:58-03","UFBA","ALCB","51849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.",NA,"Guedes, ML; Alunos de Botânica III","8206","2001","02","03","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte","-38.283333","-12.516667",NA,"de ca. 1 m. de altura. Folhas cartáceas, discolores. Botões róseos, Flores senescente avermelhadas.",NA,NA,NA,"-38.283333","-12.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:18:53-03","UFBA","ALCB","52516","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Nascimento, AFS; Santana, DL","9010","2001","06","17","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 20 km de Porto de Sauípe.","-37.8375","-12.311667",NA,"1,0 m. Folhas coriáceas, discolores. Flores com pétalas róseas, oleóforos alvos. Frutos imaturos verdes, maduros vináceos.","ALCB039791",NA,NA,"-37.8375","-12.311667",NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:18:53-03","UFBA","ALCB","57983","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Rodarte, ATA; Alunos do Mestrado IB/UFBA","s/n","1999","06","14","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.35","-12.933333",NA,"1,80 m., ramos com tomentos ferrugíneos. Folha cartácea, discolor, face abaxial tomentosa . Inflorescência com botões e flores róseas.","ALCB039790",NA,NA,"-38.35","-12.933333",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:18:53-03","UFBA","ALCB","60196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Angiolella, ABD","Angiolella, ABD; Guedes, ML; et al.","01","2003","01","19","Southern America","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333",NA,"de ca. 1,80 m. Folhas cartáceas, discolores, com a face abaxial pubescente. Inflorescência na porção terminal dos ramos. Flores com glandulas oleíferas no cálice, pétalas róseas 'à vermelhas. Frutos imaturos verdes.","ALCB039781",NA,NA,"-38.316667","-12.683333",NA,NA,"2003","03",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:18:53-03","UFBA","ALCB","61517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Alves, JL","10102","2002","04","06","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.35","-12.933333",NA,"de ca. 1,50 m. Folhas cartáceas, discolores, com a face abaxial tomentosa. Inflorescência terminal, em botões.","ALCB039782",NA,NA,"-38.35","-12.933333",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:18:53-03","UFBA","ALCB","63994","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Loureiro, DM; Silva, JR; Menezes, AP","752","2003","10","17","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Costa do Sauípe, fazenda Sauípe","-38.283333","-12.516667",NA,"1,3m. Folhas coriáceas, discolores, pubescente. Inflorescência com pedicelo avermelhado, pubescente, flores com pétalas alvas, amarelas e róseas.; Arbórea-arbustiva.","ALCB039779",NA,NA,"-38.283333","-12.516667",NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:18:53-03","UFBA","ALCB","64037","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Oliveira, ALPC de; Machado, R; Cruz, L","s/n","2003","05","16","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Abaeté","-38.5","-12.966667",NA,"folhas cartáceas, discolores. Flores rosa, singelas. Fruto pequeno; 1 semente, globosa.; Dunas.","ALCB039780",NA,NA,"-38.5","-12.966667",NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:18:53-03","UFBA","ALCB","66705","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Santos, RM; Conceição, LPda","s/n","2003","11","13","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté","-38.5","-12.966667",NA,"de ca. 1,50m. Folhas coriáceas. Flores rosas. Frutos vermelhos.; Arbustiva-arbórea","ALCB039805",NA,NA,"-38.5","-12.966667",NA,NA,"2004","09",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:18:53-03","UFBA","ALCB","72715","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Alunos do PROLE","12149","2006","06","10","Southern America","Brasil","Bahia","Camaçari","Guarajuba","-38.316667","-12.683333",NA,"Arbusto: de ca. 2m. Folhas cartáceas, discolores. Inflorescência com raque vináceo, flores com pétalas róseas, estames amarelos. Fruto baga.; Restinga.","ALCB039749",NA,NA,"-38.316667","-12.683333",NA,NA,"2006","06",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:18:53-03","UFBA","ALCB","85924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML; Silva, LB da; Alunos do PROLE","54","2008","07","21","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Diogo","-37.941111","-12.459444",NA,"ca. 1 m. Folhas cartáceas, discolores, com face abaxial com indumento esbranquiçado. Flores com corola alva quando jovens e vermelha quando sinescentes. Frutos maduros, vináceos.","ALCB039804",NA,NA,"-37.941111","-12.459444",NA,NA,"2008","09","11","11",NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:18:53-03","UFBA","ALCB","89139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Oliveira, RB","Silva, FO da; Paz, JRL da; Moreira, ALC","60","2007","08","11","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Flamengo, APA das Dunas e Lagoas do Abaeté","-38.5","-12.966667",NA,"ca. 1,0-1,5 m de altura. Folhas opostas, simples, descolores, margem inteira. Inflorescência cimosa. Flor vistosa, actinomorfa, bissexuada, dialipétala e dialissépala.","ALCB039764",NA,NA,"-38.5","-12.966667",NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:18:53-03","UFBA","ALCB","98607","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML; Costa, AS","701","2011","01","25","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Caminho para Costa Azul","-37.482778","-11.670833",NA,"ca. 1 m alt. Folhas cartáceas, discolores. Flores jovens róseas, senescentes vermelhas. Flores vermelhas.; Restinga com formação de dunas.","ALCB039753",NA,NA,"-37.482778","-11.670833",NA,NA,"2011","05","13","13",NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:18:53-03","UFBA","ALCB","98814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML; Costa, AS","908","2011","01","28","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Subaúma. No fundo do povoado","-37.774444","-12.240278",NA,"folhas cartáceas, discolores. Flores vermelhas quando senescente. Frutos vermelhos.; Restinga arbustiva.","ALCB039803",NA,NA,"-37.774444","-12.240278",NA,NA,"2011","11","3","3",NA,NA,NA,NA,NA,NA
"89","2019-10-09 11:18:53-03","UFBA","ALCB","99526","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML; Santos, JFS","Guedes, ML; Alunos de Botânica III","18177","2011","06","05","Southern America","Brasil","Bahia","Camaçari","Condomínio Recanto do Sol","-38.107778","-14.689444",NA,"de ca. 1,60 de altura, folhas cartaceas discolores, com a face abaxial tomentosa. Flores com pétalas vermelhas quando senescentes.","ALCB039752",NA,NA,"-38.107778","-14.689444",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-10-09 11:18:53-03","UFBA","ALCB","99568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML; Costa, MA","Guedes, ML; Costa, MA; Alunos do PARFOR","18213","2011","06","11","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque das Dunas, Praia do Flamengo","-38.5","-12.966667",NA,"de ca 1,50 m de altura. Folhas folhas coriáceas, discolores, face abaxial tomentosa. inflorescência com flores de pétalas vermelhas quando senescentes.","ALCB039751",NA,NA,"-38.5","-12.966667",NA,NA,"2011","07",NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-10-09 11:18:53-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Costa, CB","Costa, CB","302","1998","09","02","Southern America","Brasil","Bahia","Lauro de Freitas","Região Metropolitana Salvador, Aeroporto Internacional de Salvador Deputado Luis Eduardo Magalhães,  rea de ampliação do aeroporto","-38.316667","-12.883333",NA,"50cm. Flores brancas passando a vermelhas. Frutos imaturos esverdeados.",NA,NA,NA,"-38.316667","-12.883333",NA,NA,"1998","09",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-10-09 11:18:53-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Maliarenko, L","3","1996","07","18","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Porto Sauípe","-37.883333","-12.383333",NA,NA,NA,NA,NA,"-37.883333","-12.383333",NA,NA,"1996","08",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-10-09 11:18:53-03","UFBA","ALCB","113279","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","microphylla","Byrsonima microphylla","A.Juss.","Guedes, ML","Guedes, ML; Costa, TF","21325","2014","04","05","Southern America","Brasil","Bahia","Barra do Itariri","Estrada na entrada das malvinas.","-38.016667","-12.583333",NA,"Folhas cartáceas, discolores. Inflorescência, cálice com elaeóforos vináceos. Pétalas vermelhas, vináceas.","ALCB039800",NA,NA,"-38.016667","-12.583333",NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA,NA
