"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","barcode","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","previousCatalogNumber","imagecode","coordinatePrecision","geoFlag","typeStatus","preparationType","individualCount","relatedCatalogItem"
"89","2020-12-11 11:42:31-03","UFMG","BHCB","141306","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Moraes, MA; Benevenuto, B","124","2006","04","25","Southern America","Brasil","Rio de Janeiro","APA Petrópolis - Serra da Maria Comprida, Distrito de Araras. João Grande.","BHCB019879",NA,"1500","1500","Árvore (1,5m); folhas verdes; flores creme com estames amarelos em tom laranja; frutos laranja com sementes creme e extremidades alvas; Campos de Altitude","Petrópolis","-43.205","-22.400278","-43.205","-22.400278",NA,NA,NA,NA,"Paratypus",NA,NA,NA
"90","2020-12-11 11:42:31-03","UFMG","BHCB","69335","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Custódio Filho, A","265","1980","07","07","Southern America","Brasil","São Paulo","Reserva Florestal","BHCB019871",NA,"1000","1000","Árvore 6 m de altura","Cunha","-44.833333","-23.168056","-44.833333","-23.168056",NA,NA,NA,NA,"Paratypus",NA,NA,NA
"91","2020-12-11 11:42:31-03","UFMG","BHCB","35305","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Godoy, SAP; Garcia, RJF; Ferreira, GMP","755","1995","08","16","Southern America","Brasil","São Paulo","Reserva Estadual do Curucutu, Subida para o Mirante","BHCB019880",NA,NA,NA,"Arvoreta ca 2,0 m alt., DAP 0,03 m. Flores alvas, estames amarelo-ouro","São Paulo","-46.743333","-23.991111","-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:42:32-03","UFMG","BHCB","69337","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Custódio Filho, A","305","1980","07","30","Southern America","Brasil","São Paulo","Paranapiacaba, Estação Biológica","BHCB019061",NA,"800","800","Árvore 3m, pétalas brancas, estames amarelos, com odor","Santo André","-46.35","-23.8","-46.35","-23.8",NA,NA,NA,NA,"Isotypus",NA,NA,NA
"93","2020-12-11 11:42:32-03","UFMG","BHCB","70310","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC de; Tamashiro, J","63","2001","04","11","Southern America","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Interior da mata","BHCB019873",NA,"800","800","Árvore, frutos imaturos verdes, maduros amarelos; Floresta ribeirinha altomontana com campo adjacente.","São Paulo","-46.733333","-23.983333","-46.733333","-23.983333",NA,NA,NA,NA,"Paratypus",NA,NA,NA
"94","2020-12-11 11:42:31-03","UFMG","BHCB","153804","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Moraes, PLR de; Saka, MN; Rohwer, JG; Poli, LP","3327","2011","09","02","Southern America","Brasil","São Paulo","Parque Estadual Carlos Botelho, Estrada de Serviço, próximo ao Mirante","BHCB019875",NA,NA,NA,"Árvore, ca. 4m. Folhas papiráceas. Frutos imaturos verdes. Duplicatas: 3. Tópicos Especiais: Taxonomia de Lauraceae; Árvore, ca 4m. Folhas papiráceas, frutos imtauros verdes","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"27904","auto","Paratypus",NA,NA,NA
"95","2020-12-11 11:42:31-03","UFMG","BHCB","51952","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Salino, A","5485","2000","05","26","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Trilha para o Pico do Boné. Interior de floresta","BHCB019870",NA,NA,NA,"1,5m de altura, folhas cartáceas, flores brancas com estames amarelos, frutos maduros alaranjados.; Floresta Estacional Semidecidual Altomontana","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"16385","auto","Paratypus",NA,NA,NA
"96","2020-12-11 11:42:31-03","UFMG","BHCB","131952","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Ferreira, GMP; Palaria, C; Pereira, DL; Neves, LF","35","1996","01","18","Southern America","Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo de Curucut, Trilha do Mirante","BHCB019874",NA,NA,NA,"Arvoreta, 3 m alt., 4 cm DAP; frutos verdes","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"97","2020-12-11 11:42:31-03","UFMG","BHCB","35235","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Franco, GADC; Kawasaki, ML","1241","1994","08","17","Southern America","Brasil","São Paulo","Parque Estadual da Serra do Mar, Picada do rio Bonito","BHCB019872",NA,NA,NA,"Arvore ca. 4m, altura, flores brancas, estames amarelos","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA
"98","2020-12-11 11:42:31-03","UFMG","BHCB","133523","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S. Knapp & Stehmann",NA,"2014",NA,"Sugiyama, M; Kiyama, CY; Neto, EM","1403","1996","01","31","Southern America","Brasil","São Paulo","Trilha construída pela CESP, Estrada da Torre. Caminho para o Vale do Quilombo, próximo à Vila de Paranapiacaba.","BHCB019877",NA,NA,NA,"Árvore 6,0m alt. Frutos verdes. Mata de encosta. Projeto financiado pela FAPESP.; Árvore 6,0m alt., frutos verdes; Mata de encosta","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"27258","auto","Paratypus",NA,NA,NA
"99","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","50641",NA,"Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","L.L. Giacomin/Março-2015",NA,NA,"G. Martinelli; A. Chautems, M. Leitman, C. Moraes & J. Caruso Gomes","12067","1987","05","25",NA,"Brasil","Rio de Janeiro","Macaé de Cima, nascente do Rio das Flores, margem do rio","MBML050641",NA,"1000","1000","Remanescente de Floresta Pluvial Tropical Costeira. Pequena árvore de 6m de altura, na margem de rio, folhas concolores em botões verdes, frutos maduros amarelos","Nova Friburgo","-42.516667","-22.433333","42W31'","22S26'",NA,"MBML050641",NA,NA,"PARATIPO",NA,NA,NA
"100","2020-09-02 16:40:05-03","Cenargen","CEN","30696","PreservedSpecimen","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","S. Knapp","2013",NA,"Alcebíades Custódio Filho","265","1980","07","09",NA,"Brasil","SP","Parque Estadual da Serra do Mar, às margens do Rio Paraibuna.","CEN00030696",NA,NA,NA,"Doação do Ex-Herbário D. Bento Pickel.","CUNHA","-44.9599990844727","-23.0699996948242",NA,NA,NA,"CEN00030696","38855","auto",NA,"Exsicatas","1",NA
"101","2019-11-13 11:32:20-03","USP","SPF","151940","PreservedSpecimen","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR","2016","09","Fiaschi, P","1022","2002","03","25",NA,"Brasil","Rio de Janeiro","Parque Estadual do Desengano","SPF00151940",NA,NA,NA,NA,"Santa Maria Madalena","-42.0080986022949","-21.9552993774414",NA,NA,NA,"SPF00151940","30526","auto",NA,NA,NA,NA
"102","2019-11-13 11:32:20-03","USP","SPF","110315","PreservedSpecimen","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR","2016","09","Ferreira, GMP","35","1996","01","18",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar","SPF00110315",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00110315","53584","auto","paratype",NA,NA,NA
"103","2020-07-23 12:23:25-03","CEPLAC","CEPEC","131612","PreservedSpecimen","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum",NA,"L. L. Giacomin",NA,NA,"G. Martinelli","13274","1988","12","21",NA,"Brasil","Rio de Janeiro","Parque Estadual do Desengano. Pedra do Desengano.",NA,NA,NA,NA,NA,"santa maria madalena","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"30526","auto","Paratipo",NA,NA,"30/03/2015"
"104","2020-07-23 12:23:25-03","CEPLAC","CEPEC","149018","PreservedSpecimen","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum",NA,"L.L. Giacomin",NA,NA,"G. Martinelli","12067",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","nova friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA
"105","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120380","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"Moysés Kuhlmann; b.1906; M.Kuhlm.","3420","1946","05","23",NA,"Brasil","São Paulo","Paranapiacaba, Parque Municipal das Nascentes de Paranapiacaba, trilho do caminho da Bela Vista",NA,NA,NA,NA,NA,NA,"-46.303089","-23.789042","-46.303089","-23.789042","NHMUK:ecatalogue:5457907",NA,NA,NA,NA,NA,NA,NA
"106","2016-08-23 11:00:22-03","NHMLondon","NHM-LONDON-BOT","BM001120381","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"Alcebiades Custódio Filho; A.Ceilo Dias","305","1980","07","20",NA,"Brasil","São Paulo","Paranapiacaba, Estação Biológica",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/8eed2e22c3f877c1f8899d559c5a385266f8e33c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"-46.316667","-23.783333","-46.316667","-23.783333","NHMUK:ecatalogue:4342846",NA,NA,NA,NA,NA,NA,NA
"107","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120382","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"C.B. Toledo; Alcebiades Custódio Filho","29","1983","07","28",NA,"Brasil","São Paulo","Paranapiacaba, Estação Biológica",NA,NA,NA,NA,NA,NA,"-46.316667","-23.783333","-46.316667","-23.783333","NHMUK:ecatalogue:4343410",NA,NA,NA,NA,NA,NA,NA
"108","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120383","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"J. Mattos","13888","1966","09","30",NA,"Brasil","São Paulo","Paranapiacaba, Parque Municipal das Nascentes de Paranapiacaba, trilho do caminho da Bela Vista",NA,NA,NA,NA,NA,NA,"-46.303089","-23.789042","-46.303089","-23.789042","NHMUK:ecatalogue:5457908",NA,NA,NA,NA,NA,NA,NA
"109","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120384","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"Frederico Carlos Hoehne; b.1882; d.1959; Hoehne","SP-2336","1918","07","31",NA,"Brasil","São Paulo","Alto da Serra, Estação Biológica [SP-23968]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5457909",NA,NA,NA,NA,NA,NA,NA
"110","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120385","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"Mizue Kirizawa; b.1940; Kirizawa; Elisabete Aparecida Lopes; Instituto de Botânica; b.1951","2972","1995","04","06",NA,"Brasil","São Paulo","Estação Biológica do Alto da Serra de Paranapiacaba [46 21S-46 17S;23 46W-23 28W, DM]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4342072",NA,NA,NA,NA,NA,NA,NA
"111","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120386","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2013","11","G.M.P. Ferreira; C. Palaria; D.L. Pereira; L.F. Neves","35","1996","01","18",NA,"Brasil","São Paulo","Parque Estadual Serra do Mar, nucleo Curucutu, trilha do mirante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4339527",NA,NA,NA,NA,NA,NA,NA
"112","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120387","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"Alcebiades Custódio Filho; Mizue Kirizawa; b.1940; Kirizawa; C.F.S. Muniz","91","1979","08","03",NA,"Brasil","São Paulo","Estação Biológica do Alto da Serra de Paranapiacaba [46 21S-46 17S;23 46W-23 28W, DM]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4340108",NA,NA,NA,NA,NA,NA,NA
"113","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120388","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"Enrique Forero; b.1942; Forero; S.L. Jung; S.L.Jung; da Rocha Fiuza de Melo, Maria Margarida - SP, I","7656","1980","08","27",NA,"Brasil","São Paulo","Estação Biológica do Alto da Serra de Paranapiacaba [46 21S-46 17S;23 46W-23 28W, DM]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4339866",NA,NA,NA,NA,NA,NA,NA
"114","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120389","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2014",NA,"D. Lemos","s.n.","1928","08","02",NA,"Brasil","São Paulo","Alto da Serra, Estação Biológica [SP-23968]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5457910",NA,NA,NA,NA,NA,NA,NA
"115","2016-08-23 10:23:04-03","NHMLondon","NHM-LONDON-BOT","BM001120581","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2013","11","L.L.Giacomin; João Renato Stehmann; b.1962; Stehmann; E.K.O. Hattori; V. Thode; I. Rodrigues","1110","2009","10","13",NA,"Brasil","São Paulo","Paranapiacaba, Parque Municipal das Nascentes de Paranapiacaba, trilho do caminho da Bela Vista",NA,NA,NA,NA,NA,NA,"-46.303089","-23.789042","-46.303089","-23.789042","NHMUK:ecatalogue:4338359",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-21 10:19:35-03","IBt","SP","193004","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Toledo, CB; Custodio Filho, A","29","1983","07","28",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba","SP002701",NA,"750","900",NA,"Santo André","-49.316667","-23.783333","-49.316667","-23.783333",NA,"SP002701",NA,NA,"Paratype",NA,NA,NA
"117","2019-11-21 10:19:35-03","IBt","SP","303417","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Godoy, SAP; Garcia, RJF; Ferreira, GMP","755","1995","08","16",NA,"Brasil","São Paulo","Reserva Estadual do Curucutu, Marsilac. Subida para o Mirante","SP002718",NA,NA,NA,NA,"São Paulo","-46.743333","-23.991111","-46.743333","-23.991111",NA,"SP002718",NA,NA,"Paratype",NA,NA,NA
"118","2019-11-21 10:19:35-03","IBt","SP","488267","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Giacomin, LL","2015","03","Martinelli, G; et al.","12067","1987","05","25",NA,"Brasil","Rio de Janeiro","Macaé de Cima, nascente do Rio das Flores, margem do rio","SP003584",NA,"1000","1000",NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,"SP003584","33190","auto","Paratype",NA,NA,NA
"119","2019-11-21 10:19:35-03","IBt","SP","168236","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Custodio Filho, A; Dias, AC","265","1980","07","09",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Às margens do rio Paraibuna","SP002715",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"SP002715","38855","auto","Paratype",NA,NA,NA
"120","2019-05-22 10:20:35-03","IBt","SP","327989","Extra","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Custodio Filho, A; Dias, AC","265","1980","07","09",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Às margens do rio Paraibuna","SP002716",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"SP002716","38855","auto","Paratype",NA,NA,NA
"121","2019-11-21 10:19:35-03","IBt","SP","303758","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Franco, GADC; Kawasaki, ML","1241","1994","08","17",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Picada do Rio Bonito","SP002720",NA,NA,NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"SP002720","38855","auto","Paratype",NA,NA,NA
"122","2019-11-21 10:19:35-03","IBt","SP","1292","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Schwebel, E","79","1917",NA,NA,NA,"Brasil","São Paulo","Alto da Serra","SP002702",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002702","27258","auto","Paratype",NA,NA,NA
"123","2019-11-21 10:19:35-03","IBt","SP","2336","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Hoehne, FC","s.n.","1918","07","31",NA,"Brasil","São Paulo","Alto da Serra","SP002713",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002713","27258","auto","Paratype",NA,NA,NA
"124","2019-11-21 10:19:35-03","IBt","SP","23968","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Lemos, D","s.n.","1928","08","02",NA,"Brasil","São Paulo","Alto da Serra","SP002709",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002709","27258","auto","Paratype",NA,NA,NA
"125","2019-11-21 10:19:35-03","IBt","SP","3042","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Hoehne, FC","s.n.","1919","01","28",NA,"Brasil","São Paulo","Alto da Serra","SP002714",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002714","27258","auto","Paratype",NA,NA,NA
"126","2019-11-21 10:19:35-03","IBt","SP","168266","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Custodio Filho, A; Dias, AC","305","1980","07","30",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, 23°46' - 23°48' S, 46°17' - 46°21' W","SP002705",NA,"800","800",NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002705","27258","auto","Holotype",NA,NA,NA
"127","2019-11-21 10:19:35-03","IBt","SP","198108","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Forero, E; Jung, SL; Melo, MMRF; Wanderley, MGL","7656","1980","08","27",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, 46°21 - 46°17' W, 23°46' - 23°28' S","SP002704",NA,"750","790",NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002704","27258","auto","Paratype",NA,NA,NA
"128","2019-11-21 10:19:35-03","IBt","SP","314685","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S",NA,NA,"Kirizawa, M; Lopes, EA","2972","1995","04","06",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Área de Campo Grande","SP002712",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002712","27258","auto","Paratype",NA,NA,NA
"129","2019-11-21 10:19:35-03","IBt","SP","160986","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Custodio Filho, A; Kirizawa, M; Muniz, CFS","91","1979","08","03",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Picada 01","SP002710",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002710","27258","auto","Paratype",NA,NA,NA
"130","2019-11-21 10:19:35-03","IBt","SP","102965","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Mattos, J; Mattos, N","14394","1966","12","27",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, (via férrea São Paulo - Santos)","SP002707",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002707","27258","auto","Paratype",NA,NA,NA
"131","2019-11-21 10:19:35-03","IBt","SP","115560","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Mattos, J; Moura, C","12790","1965","10","28",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, (via férrea São Paulo - Santos)","SP002703",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002703","27258","auto","Paratype",NA,NA,NA
"132","2019-11-21 10:19:35-03","IBt","SP","115990","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Mattos, J","13888","1966","09","30",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, (via férrea São Paulo - Santos)","SP002708",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002708","27258","auto","Paratype",NA,NA,NA
"133","2019-11-21 10:19:35-03","IBt","SP","102230","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Mattos, J; Mattos, N","14844","1967","07","27",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, (via férrea São Paulo - Santos)","SP002706",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002706","27258","auto","Paratype",NA,NA,NA
"134","2019-11-21 10:19:35-03","IBt","SP","79385","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Kuhlmann, M","3420","1946","05","23",NA,"Brasil","São Paulo","Paranapiacaba, Estação Biológica","SP002711",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002711","27258","auto","Paratype",NA,NA,NA
"135","2019-11-21 10:19:35-03","IBt","SP","303765","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Sugiyama, M; Kiyama, CY; Mariano Neto, E","1403","1996","01","31",NA,"Brasil","São Paulo","Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo a Vila de Paranapiacaba","SP002719",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002719","27258","auto","Paratype",NA,NA,NA
"136","2019-11-21 10:19:35-03","IBt","SP","293339","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","verticillatum","Solanum verticillatum","S.Knapp & Stehmann","Stehmann, JR; Knapp, S","2015",NA,"Kiyama, CY; Mariano Neto, E; Sugiyama, M","103","1996","01","31",NA,"Brasil","São Paulo","Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo à Vila de Paranapiacaba","SP002721",NA,NA,NA,NA,"Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP002721","27258","auto","Paratype",NA,NA,NA
