"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"98","2021-02-25 10:11:52-03","CVRD","CVRD","13723","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Geovane S. Siqueira","Folli, D.A.","6851","2012","03","20","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Leiteiro branco","CVRD013723","CVRD013723","Linhares","-39.958815","-19.074314","48","48",NA,NA,"2012","03","22","-39,958815","-19,074314","Magnoliopsida",NA,NA,NA,NA,NA
"99","2021-02-25 10:11:52-03","CVRD","CVRD","4929","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Domingos A. Folli","Folli, D.A.","2301","1994","05","11","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Leiteiro branco","CVRD004929","CVRD004929","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2003","05","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"100","2021-02-25 10:11:52-03","CVRD","CVRD","10007","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Terry D. Pennington","Folli, D.A.","5500","2007","03","07","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Leiteiro branco","CVRD010007",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","2010","12","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"101","2021-02-25 10:11:52-03","CVRD","CVRD","824","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Terry D. Pennington","Silva, I.A.","273","1981","11","30","América do Sul","BRASIL","ES","RFL 120 L 02 Parc 03",NA,"<ll>dwc_commonname:</ll> Leiteiro branco","CVRD000824","CVRD000824","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto","1988","03","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"102","2021-03-01 11:52:08-03","UFPE","UFP","69171","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Alves-Araújo, A","Alves-Araújo, A; Buril, MT; Pessoa, E","1318","2009","06","11",NA,"Brasil","Pernambuco",NA,NA,"Abundante.; Árvore entre 8-10 metros de altura, botões verdes, frutos imaturos verdes. Látex alvo.; Caatinga.","UFP069171",NA,"Buíque","-37.244444","-8.565556",NA,NA,NA,NA,"2009","06","11","-37.244444","-8.565556",NA,NA,NA,NA,NA,NA
"103","2021-03-01 11:52:08-03","UFPE","UFP","73357","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"Delgado-Junior, GC; Alves, M","473","2012","10","08",NA,"Brasil","Pernambuco",NA,NA,"Árvore cerca de 4m.Botões castanho-esverdeados.Frutos laranjas,sementes de uma a três.Látex presente.","UFP073357",NA,"Buíque","-37.248056","-8.541944","880","880",NA,NA,NA,NA,NA,"-37.248056","-8.541944",NA,NA,NA,NA,NA,NA
"104","2021-03-01 11:52:08-03","UFPE","UFP","69226","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Alves-Araújo, A","Alves-Araújo, A; Alves, M; Pessoa, E; Pinheiro, I; Pontes, T","1216","2009","04","26",NA,"Brasil","Pernambuco",NA,NA,"Árvore com 8 metros de altura, látex alvo, face foliar adaxial brilhante. Estéril.; Solo pedregoso.","UFP069226",NA,"Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto","2009","04","27",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 11:52:08-03","UFPE","UFP","69186","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Alves-Araújo, A","Alves-Araújo, A","1080","2008","11",NA,NA,"Brasil","Pernambuco",NA,NA,"Arbusto entre 3-4 metros, material estéril.; Caatinga.","UFP069186",NA,"Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto","2008","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","290407","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Lucuma","psammophila","Lucuma psammophila macrophylla","Raunkiaer",NA,"A. F. M. Glaziou","8228","1888",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Corcovado.",NA,NA,"US00323777","US00323777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","Isotype",NA,NA,"1","macrophylla"
"107","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"Riedel, --","15","1829","11",NA,"South America - Neotropics","Brazil","Rio de Janeiro","In sylv arenosis pr R. Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","702378","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"Riedel, --","545","1832","6",NA,"South America - Neotropics","Brazil","Rio de Janeiro","In arenosis maritimis pr. R. Jan",NA,NA,"US02702309","US02702309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","1484383","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"L. Riedel","545",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US02702311","US02702311_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","3013638","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"J. A. Cardoso","246","1983","12","31","South America - Neotropics","Brazil","Rio de Janeiro","Praia da Moreninha, Ilha de Paquetá",NA,NA,"US02702307","US02702307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","1484382","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"Riedel, --","545","1832","6",NA,"South America - Neotropics","Brazil","Rio de Janeiro","In arenosis maritimis pr. R. Jan",NA,NA,"US02702308","US02702308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","1484326","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"L. Riedel","545",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"US02702310","US02702310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"113","2019-11-13 11:31:49-03","USP","SPF","206356","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Monteiro, MH","Cavalcanti, ACS","167","2008","05","16",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"SPF00206356",NA,"Araruama","-42.293056","-22.936667",NA,NA,NA,NA,"2009","03",NA,"-42.293056","-22.936667",NA,NA,NA,NA,NA,NA
"114","2019-11-13 11:31:49-03","USP","SPF","229416","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Anônimo","Cardoso, LJT","1681","2014","09","07",NA,"Brasil","Rio de Janeiro","Parque Natural Municipal Paisagem Carioca",NA,NA,"SPF00229416",NA,"Rio de Janeiro","-43.186111","-22.962222","170","170",NA,NA,NA,NA,NA,"-43.186111","-22.962222",NA,NA,NA,NA,NA,NA
"115","2019-11-13 11:31:49-03","USP","SPF","61981","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Pennington, TD","Harley, RM","21279","1980","04","12",NA,"Brasil","Bahia",NA,NA,NA,"SPF00061981",NA,"Caetité","-42.483333","-14.133333","900","900",NA,NA,NA,NA,NA,"-42.483333","-14.133333",NA,NA,NA,NA,NA,NA
"116","2019-11-13 11:31:49-03","USP","SPF","81752","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Monteiro, MHDA","Pirani, JR","2893","1993","05","16",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"SPF00081752",NA,"Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"25964","auto","2010","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-13 11:31:49-03","USP","SPF","200784","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","Rezende, GSZ","Rezende, GSZ","227","2003","08","20",NA,"Brasil","Rio de Janeiro","Parque Ecológico Municipal do Mico-Leão-Dourado, Área de Proteção Ambiental da Bacia do Rio São João/ Mico Leão Dourado.",NA,NA,"SPF00200784",NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-07 09:13:00-03","UEFS","HUEFS","78803","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","C.E.Carneiro","Silva, J.","7830","2004","01","06",NA,"Brasil","São Paulo",NA,NA,NA,"HUEFS0078803","HUEFS0078803","Praia Grande","-46.4000015258789","-24",NA,NA,"22363","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"119","2020-07-10 11:20:40-03","UEFS","HUEFS","117123","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","R.A.F.Lima","Gomes, S.M.","406","2002","04","21",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo-Sete Barras (SP 139. KM 69).",NA,"Floresta Ombrófila Densa Montana Ribeirinha (Rio Bonito).","HUEFS0117123","HUEFS0117123 HUEFS0117123_e1","Sete Barras","-47.994167","-24.141667",NA,NA,NA,NA,"2009","11",NA,"47W59'39''","24S8'30''","Asteranae",NA,NA,NA,NA,NA
"120","2019-10-07 09:13:00-03","UEFS","HUEFS","232351","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"Cardoso, L.J.T.","1681","2014","09","07",NA,"Brasil","Rio de Janeiro","Parque Natural Municipal Paisagem Carioca. Divisa entre os Bairros de Botafogo e Copacabana, cumeeira do Morro São João.",NA,"Floresta de topo de morro, em nível sucessional médio-avançado, trecho de mata nativa.","HUEFS0232351","HUEFS0232351","Rio de Janeiro","-43.186111","-22.962222","170","170",NA,NA,NA,NA,NA,"43W11'10''","22S57'44''","Asteranae",NA,NA,NA,NA,NA
"121","2019-09-04 19:41:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida",NA,NA,"I. Gómez","18","1838",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA
"122","2019-09-04 17:24:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","crassinervia","Pouteria crassinervia",NA,NA,"J. H. R. Schenck","3920","1887","5","7","South America","Brazil","Rio de Janeiro","Cabo Frío",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA
"123","2019-01-23 12:46:26-02","F","FMNH-SEEDPLANTS","V0072157F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","crassinervia","Pouteria crassinervia",NA,NA,"J. H. R. Schenck","3920","1887","5","7","South America","Brazil","Rio de Janeiro","Cabo Frio",NA,NA,"V0072157F","V0072157F_01",NA,"-42.028794","-22.886365",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA
"124","2019-06-11 12:43:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,"RRC ID Flag","H. A. Weddell","107",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"107",NA,NA
"125","2015-04-16 14:11:33-03","F","FMNH-SEEDPLANTS","V0306299F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0306299F","V0306299F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"126","2015-04-16 14:20:44-03","F","FMNH-SEEDPLANTS","V0325268F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325268F","V0325268F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"127","2019-06-24 08:14:00-03","IAC","IAC","50449","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","562","2007","11","13",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 6, indivíduo I 0145",NA,NA,"Ubatuba","-45.083511","-23.367009",NA,NA,NA,NA,"2007","11","13","-45.083511","-23.367009",NA,NA,NA,NA,NA,NA
"128","2019-06-24 08:14:00-03","IAC","IAC","56473","S","Plantae",NA,NA,"Sapotaceae-3.Chrysophylloideae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","31","2011","04","13",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",NA,NA,NA,NA,"Ubatuba","-45.109914","-23.360372",NA,NA,NA,NA,"2011","04","13","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA
"129","2020-07-23 12:22:31-03","CEPLAC","CEPEC","26302","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,"T. D. Pennington","R. M. Harley","21279","1980","04","12",NA,"Brasil","Bahia","8.5Km ao N de Brejinho das Ametistas, Rod. p/ Caetite. Serra Geral de Caetite.",NA,NA,NA,NA,"CAETITÉ","-42.483333","-14.133333",NA,NA,NA,NA,NA,NA,NA,"42W29'","14S8'",NA,NA,"30/12/1990",NA,NA,NA
"130","2020-07-23 12:22:31-03","CEPLAC","CEPEC","145322","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,NA,"D. A. Carvalho","155",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"ARRAIAL DO CABO","-42.0278015136719","-22.966100692749",NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-23 12:22:31-03","CEPLAC","CEPEC","152707","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,NA,"L.J.T. Cardoso","1681",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-04 15:42:58-03","IF","SPSF","34363","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,"G.C.D.Franco","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza. & Sr. Aderbal. (Guia) & Sr. Vanderlei (Guia)","5186","2005","02","11","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Cunha/Inadaiá, Trilha do Rio Bonito",NA,"COLETA: XLS: SPSFNovo; Árvore de 12m, látex branco-aquoso. Fruto verde-amarelado.; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;",NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto","2005","05","01",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"133","2021-03-04 15:42:58-03","IF","SPSF","14038","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,NA,"J.B.Baitello","396","1989","12","14","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"134","2021-03-04 15:42:58-03","IF","SPSF","46846","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","Radlk.",NA,"R.A.F.Lima & N.M.Ivanauskas","806",NA,NA,NA,"América do Sul","Brasil","SP","Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,"COLETA: Árvore nº 3938 (Parcela PECB - Outra numeração 2).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,"Sete Barras","-47.924722","-24.183056","350","450",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"135","2021-03-04 15:42:58-03","IF","SPSF","47233","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","Radlk.","F.A.R.D.P.Arzolla","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","1582","2012","04","05","América do Sul","Brasil","SP",NA,NA,"COLETA: Arvoreta com 6m de altura.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"Guapiara","-48.581944","-24.304722","900","900",NA,NA,"2012","05","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"136","2021-03-04 15:42:58-03","IF","SPSF","53676","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila","((Mart.)) Radlk.","N.M.Ivanauskas","N.M.Ivanauskas & F.M.Souza & D.Souza","6860","2011","09","02","América do Sul","Brasil","SP","Estação Ecológica de Bananal",NA,"COLETA: Árvore. Coleta vegetativa 41 do Plano de Manejo.; GEOGRAFIA: Floresta Ombrófila Densa. PV.II - Trilha da Pedra Vermelha.;",NA,NA,"Bananal","-44.359444","-22.795278","1253","1253",NA,NA,"2012","01","24",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"137","2021-03-04 15:42:58-03","IF","SPSF","31368","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Sapotaceae","Pouteria","psammophila","Pouteria psammophila",NA,NA,"A.G.Castro","383A","2000","10","28","América do Sul","Brasil","SP","Estação Ecológica, Serra da Bocaina",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 14m altura; látex cor bege; frutos maduros verde-amarronzados.;",NA,NA,"Bananal","-44.3199996948242","-22.6800003051758","1200","1200","26795","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"138","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida","DC.",NA,"Gomes, AI","1838",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat prope Rio de Janeiro in arenis maritimis, vulgo Restingas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida","DC.",NA,"Casaretto, G","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat prope Rio de Janeiro in arenis maritimis, vulgo Restingas.",NA,"Pl. Dryas; HABITAT: Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida","DC.",NA,"Gomes, AI","18",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat prope Rio de Janeiro in arenis maritimis, vulgo Restingas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Lucuma","psammophila","Lucuma psammophila","DC.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in Praya da Lagoa da Gavia.",NA,"Pl. Dryas, et versimiliter Najas.; HABITAT: Pl. Dryas, et versimiliter Najas.",NA,"P07P0N0037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Lucuma","psammophila","Lucuma psammophila","DC.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Habitat in arenosis ad Cabo Frio.; HABITAT: Habitat in arenosis ad Cabo Frio.",NA,"P07P0N0037","Cabo Frio","-42.0186","-22.8794",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Lucuma","psammophila","Lucuma psammophila xestophylla","DC.",NA,"Widgren, JF","6889",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xestophylla"
"144","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Sapotaceae","Lucuma","psammophila","Lucuma psammophila xestophylla","DC.",NA,"Widgren, JF","6889",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xestophylla"
"145","2014-09-23 11:02:19-03","G","G-DC","G00139603","S","Plantae",NA,NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida","A. DC.","CAT.HERB.PRODR.","Gomes, I.","41","1836",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=120508&base=img&lang=en","G00139603","G00139603",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2007","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA
"146","2014-09-23 11:02:19-03","G","G-DC","G00139629","S","Plantae",NA,NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida","A. DC.","CAT.HERB.PRODR.","Gomes, I.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=120507&base=img&lang=en","G00139629","G00139629",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2007","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA
"147","2014-09-23 11:02:19-03","G","G-DC","G00139631","S","Plantae",NA,NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida","A. DC.","CAT.HERB.PRODR.","Gomes, I.","18","1838",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=120506&base=img&lang=en","G00139631","G00139631",NA,"-42.9125","-22.48222222",NA,NA,NA,NA,"2007","01","01","-42.9125","-22.48222222",NA,"HOLOTYPUS of Lucuma nitida A. DC.",NA,NA,NA,NA
"148","2014-09-23 11:02:19-03","G","G-DC","G00139699","S","Plantae",NA,NA,"Sapotaceae","Lucuma","nitida","Lucuma nitida","A. DC.","CAT.HERB.PRODR.","Gomes, I.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=120509&base=img&lang=en","G00139699","G00139699",NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"2007","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:19:14-03","IBt","SP","245946","S","Plantae",NA,NA,"Sapotaceae","Pouteria","psammophila","Pouteria psammophila","(Mart.) Radlk.",NA,"Melo, MMRF","848","1989","10","20",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
