"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","class","individualCount"
"46","2020-09-12 05:00:02-03","US","US","3243110","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Syagrus","glaucescens","Syagrus glaucescens",NA,NA,"L. R. Noblick","4843","1992","3","19","South America - Neotropics","Brazil","Minas Gerais","Diamantina",NA,NA,NA,NA,"US00428247","US00428247_01",NA,"-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"47","2020-09-12 05:00:02-03","US","US","2107956","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Syagrus","glaucescens","Syagrus glaucescens",NA,NA,"W. A. Archer","4078","1936","9","24","South America - Neotropics","Brazil","Minas Gerais","Vicinity of Mendanha",NA,NA,NA,NA,"US00059799","US00059799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"48","2020-09-12 05:00:02-03","US","US","3243108","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Syagrus","glaucescens","Syagrus glaucescens",NA,NA,"L. R. Noblick","4843","1992","3","19","South America - Neotropics","Brazil","Minas Gerais","Diamantina",NA,NA,NA,NA,"US00428245","US00428245_01",NA,"-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"49","2020-09-12 05:00:02-03","US","US","1707497","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Syagrus","glaucescens","Syagrus glaucescens",NA,NA,"W. A. Archer","4078","1936","9","24","South America - Neotropics","Brazil","Minas Gerais","Vicinity of Mendanha",NA,NA,NA,NA,"US00059800","US00059800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"50","2020-09-12 05:00:02-03","US","US","3243109","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Syagrus","glaucescens","Syagrus glaucescens",NA,NA,"L. R. Noblick","4843","1992","3","19","South America - Neotropics","Brazil","Minas Gerais","Diamantina",NA,NA,NA,NA,"US00428246","US00428246_01",NA,"-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"51","2020-09-12 05:00:02-03","US","US","1707496","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Syagrus","glaucescens","Syagrus glaucescens",NA,NA,"W. A. Archer","4078","1936","9","24","South America - Neotropics","Brazil","Minas Gerais","Vicinity of Mendanha",NA,NA,NA,NA,"US00059801","US00059801_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1"
"52","2020-09-02 16:20:36-03","Cenargen","CEN","28938","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","A. C. Marcato","Aldicir Osni Scariot","427","1989","02","14",NA,"Brasil","MG","Entrada da rodovia MG-010 Lagoa Santa - Conceição do Mato Dentro.","1000","1000","Exsicatas","Crescendo em solo arenoso nas fendas dasrochas; em locais onde o fogo é frequente. Bainhas persistentes com disposição espiralada.","CEN00028938","CEN00028938 CEN00028938_1 CEN00028938_2","SANTANA DO RIACHO","-43.616666","-19.266666","2005",NA,NA,NA,NA,"-43.616666","-19.266666",NA,NA,NA,"5"
"53","2020-09-02 16:20:36-03","Cenargen","CEN","28939","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","A. C. Marcato","Aldicir Osni Scariot","428","1989","02","17",NA,"Brasil","MG","BR-367. Diamantina - Araçuaí; km 70","870","870","Exsicatas",NA,"CEN00028939","CEN00028939","DIAMANTINA","-43.6002998352051","-18.2493991851807","2005",NA,NA,"101169","auto","-4323333.0","-1768333.0",NA,NA,NA,"5"
"54","2021-03-15 18:25:12-03","USP","SPF","131662","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Costa, FN; Sano, PT; Vilegas, W; Campaner, L; Andrade, FP","13","1998","02","12",NA,"Brasil","Minas Gerais","Costa Sena. João Marinho. Próximo do Córrego dos Turrões, ca. 15 km de Congonhas do Norte.",NA,NA,NA,"Planta ca. 1,5m alt. em fenda de rocha. População muito numerosa.; Morro com pedregulhos.","SPF00131662",NA,NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 18:25:12-03","USP","SPF","133029","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","115","1998","01","12",NA,"Brasil","Minas Gerais","Estrada Conselheiro Mata-Guida, Km 170.","1150","1150",NA,"Alt. 2m, estipe ca. 30cm, folhas 7, restos das bainhas em espiral, raque 71cm, folíolos 70, mediano 21 x 2,7cm, pedúnc. 27cm, raque 8,5cm, raquilas 9, frutos imaturos verdes.; Afloramento rochoso com campo de quartzoso.","SPF00133029",NA,"Diamantina","-43.833333","-18.3","1998","01",NA,NA,NA,"-43.833333","-18.3",NA,NA,NA,NA
"56","2021-03-15 18:25:12-03","USP","SPF","133030","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Meguro, M; Forzza, RC","116","1998","01","12",NA,"Brasil","Minas Gerais","Estrada Conselheiro Mata-Guinda, Km 170.","1150","1150",NA,"Alt. 1,5m, estipe ca. 40cm, restos das bainhas em espiral, raque 88cm, folíolos 41, mediano 38x2cm, pedúnc. 24cm, raque indistinta, raquilas 2, frutos imaturos verdes, 2,4x2,1cm, bráctea inflor. 29x4,5cm.; Afloramento rochoso com cam","SPF00133030",NA,"Diamantina","-43.833333","-18.3","1998","01",NA,NA,NA,"-43.833333","-18.3",NA,NA,NA,NA
"57","2021-03-15 18:25:12-03","USP","SPF","133040","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","136","1998","03","01",NA,"Brasil","Minas Gerais","Estrada para Costa Sena.","1000","1000",NA,"Alt. 3m, estipe 1,7m, folhas 10, raque 106cm, pecíolo+bainha 35cm, folíolos 76, verde-escuros a cinéreos abaxialmente, med. 29,5x2,1cm, pedúnc. 30 cm, raque 12cm, ráquilas 12, bráctea imatura compr. total 77 cm.; Em afloramento quart","SPF00133040",NA,"Presidente Juscelino","-43.666667","-18.65","1998","03",NA,NA,NA,"-43.666667","-18.65",NA,NA,NA,NA
"58","2021-03-15 18:25:12-03","USP","SPF","133032","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Meguro, M; Forzza, RC","119","1998","01","14",NA,"Brasil","Minas Gerais","Estrada para São João da Chapada.","1140","1140",NA,"Alt. ca. 2 m, estipe ca. 60 cm, raque 1,2 m, folíolos 64, mediano 26,5 x 2,9 cm, pedúnc. 35 cm, raque 19 cm, raquilas 13, bráctea inflor. 39 x 7 cm.; Em afloramento rochoso.","SPF00133032",NA,"Diamantina","-43.7","-18.183333","1998","01",NA,NA,NA,"-43.7","-18.183333",NA,NA,NA,NA
"59","2021-03-15 18:25:12-03","USP","SPF","133033","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Meguro, M; Forzza, RC","120","1998","01","14",NA,"Brasil","Minas Gerais","Estrada para São João da Chapada.","1140","1140",NA,"Alt. ca. 3m, estipe ca. 2m, diâmetro 20cm, raque 1,3m, folíolos 72, mediano 25,5x3cm.; Em afloramento rochoso.","SPF00133033",NA,"Diamantina","-43.7","-18.166667","1998","01",NA,NA,NA,"-43.7","-18.166667",NA,NA,NA,NA
"60","2021-03-15 18:25:12-03","USP","SPF","133034","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","126","1998","02","28",NA,"Brasil","Minas Gerais","Estrada Biribiri-Inhaí, 1Km de Biribiri.","110","110",NA,"Alt. ca. 2,20m, diâm. 20cm, folhas 6, folíolos 64, mediano 22 x 2,3cm, raque 96cm, pedúnc. 20cm, raque inflor. 15cm, ráquilas 18, bráctea 29 x 9,5cm.; Em afloramento rochoso, solo arenoso-quartzoso.","SPF00133034",NA,"Diamantina","-43.633333","-18.133333","1998","02",NA,NA,NA,"-43.633333","-18.133333",NA,NA,NA,NA
"61","2021-03-15 18:25:12-03","USP","SPF","133035","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","127","1998","02","28",NA,"Brasil","Minas Gerais","Estrada Biribiri-Inhaí, 1 km de Biribiri.","110","110",NA,"Raque 78 cm, pedúnc. 24cm, raque inflor. 7cm, ráquilas 11.; Em afloramento rochoso, solo arenoso-quartzoso.","SPF00133035",NA,"Diamantina","-43.633333","-18.133333","1998","02",NA,NA,NA,"-43.633333","-18.133333",NA,NA,NA,NA
"62","2021-03-15 18:25:12-03","USP","SPF","133036","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","128","1998","02","28",NA,"Brasil","Minas Gerais","Estrada Diamantina-Gouveia, BR259.","1330","1330",NA,"Alt. ca. 1m, caule subt., folhas 4, bainhas formando linha espiral, raque 76, folíolos 65, med. 18 x 2,1cm, pedúnc. 35cm, ráquilas 11, bráctea 24cm, raque 13cm.; Em afloramento quartzítico.","SPF00133036",NA,"Diamantina","-43.683333","-18.35","1998","02",NA,NA,NA,"-43.683333","-18.35",NA,NA,NA,NA
"63","2021-03-15 18:25:12-03","USP","SPF","133037","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","129","1998","02","28",NA,"Brasil","Minas Gerais","Estrada Diamantina-Gouveia, BR 259.","1330","1330",NA,"Alt. ca. 1,8m, estipe 50cm, folhas 5, bainha formando linha espiral, raque 77cm, folíolos 57, med. 23 x 2,5cm, pedúnc. 21cm, ráquilas 12, bráctea 24 x 8cm, raque 14cm, frutos 2,7 x 2,2cm.; Em afloramento quartzítico","SPF00133037",NA,"Diamantina","-43.683333","-18.35","1998","02",NA,NA,NA,"-43.683333","-18.35",NA,NA,NA,NA
"64","2021-03-15 18:25:12-03","USP","SPF","133038","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","133","1998","03","01",NA,"Brasil","Minas Gerais","Estrada Datas-Serrp, Km 451","1050","1050",NA,"Alt. 1,8m, estipe 1m, diâmetro 20cm, bainhas em linha espiralada, raque 74cm, sem pecíolo evidente, folíolos 77, med. 19x2,7cm, pedúnc. 32cm, raque 9cm, ráquilas 9, bráctea 38x8cm, frutos amarelo-esverdeados.; Em afloramento quartzít","SPF00133038",NA,"Datas","-43.633333","-18.566667","1998","03",NA,NA,NA,"-43.633333","-18.566667",NA,NA,NA,NA
"65","2021-03-15 18:25:12-03","USP","SPF","133039","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","135","1998","03","01",NA,"Brasil","Minas Gerais","Estrada para Costa Sena.","1000","1000",NA,"Alt. 2 m, estipe 80cm, folhas 10, um pouco pendentes, raque 87cm, pecíolo+bainha 27cm, folíolos 58, med. 29x2,1cm, pedúnc. 26cm, raque 8cm, ráquilas 10, bráctea 23x5,3cm.; Em afloramento quartzítico com muitos elementos de cerrado.","SPF00133039",NA,"Presidente Kubitschek","-43.666667","-18.65","1998","03",NA,NA,NA,"-43.666667","-18.65",NA,NA,NA,NA
"66","2021-03-15 18:25:12-03","USP","SPF","133041","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Assis, MC; Forzza, RC","137","1998","03","01",NA,"Brasil","Minas Gerais","Estrada para Costa Sena.","1000","1000",NA,"Alt. 3,5m, estipe 2m, folhas 8, raque 96cm, folíolos 74, med. 23x2cm, pedúnc. 27cm, raque 18cm, ráquilas 16, bráctea 33x8,5cm.; Em afloramento quartzítico com muito elementos de cerrado.","SPF00133041",NA,"Presidente Juscelino","-43.666667","-18.65","1998","03",NA,NA,NA,"-43.666667","-18.65",NA,NA,NA,NA
"67","2021-03-15 18:25:12-03","USP","SPF","142757","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Fiaschi, P; Costa, FN","316","2000","06","18",NA,"Brasil","Minas Gerais","Rodovia de Diamantina para Couto de Magalhães de Minas. Ramo vicinal à esquerda, ca. 1,5 km leste da ponte sobre o córrego Carrapato. Estrada para o Limoeiro.",NA,NA,NA,"Planta ca. 2,5m alt., entre blocos rochosos, caule ca. 1,7 m alt. Folhas verdes 9; bainhas das folhas velhas persistentes, formando secção poligonal de 5 lados. Folíolos fortemente coriáceos, cerosos. Inflorescências pêndulas, com fl","SPF00142757",NA,"Diamantina","-43.533333","-18.116667","2000","08",NA,NA,NA,"-43.533333","-18.116667",NA,NA,NA,NA
"68","2021-03-15 18:25:12-03","USP","SPF","142758","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Fiaschi, P; Costa, CB","408","2000","08","01",NA,"Brasil","Minas Gerais","Ramo vicinal à direita da estrada para a Vila de Pedra Menina. Trilha para o alto da Serra do Ambrósio.","940","940",NA,"Planta ca. 2,8m alt.. Caule ca. 1,2 m alt. Folhas 4, Folíolos discolores, glaucos na faze abaxial. Folíolos 59 pares. Inflorescências cremes amareladas, pedúnculo tornando-se verde na frutificação. Flores creme-amareladas. Presença d","SPF00142758",NA,"Rio Vermelho","-42.966667","-18.15","2000","08",NA,NA,NA,"-42.966667","-18.15",NA,NA,NA,NA
"69","2021-03-15 18:25:12-03","USP","SPF","176589","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Groppo, M; Soffiatti, P","313","2001","05","19",NA,"Brasil","Minas Gerais","Arredores da zona urbana, Balneario Veredas.","705","705",NA,"Alt. ca. 1m, caule subterrâneo a reptante, folhas 5, bainha 15cm, pecíolo 13, raque 127cm, folíolos 53, rígidos, glaucos abaxialmente e verde escuro adaxialmente, flores amarelas.; Em alforamento rochoso.","SPF00176589",NA,"Joaquim Felício","-44.178333","-17.757778","2001",NA,NA,NA,NA,"-44.178333","-17.757778",NA,NA,NA,NA
"70","2021-03-15 18:25:12-03","USP","SPF","196617","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Medeiros, BAS","22","2009","04","16",NA,"Brasil","Minas Gerais","Reserva da Copasa, Ca. 2 km depois da saída para o aeroporto.","1355","1355",NA,"Encontrada nos afloramentos rochosos.","SPF00196617",NA,"Diamantina","-43.664028","-18.258972","2009",NA,NA,NA,NA,"-43.664028","-18.258972",NA,NA,NA,NA
"71","2021-03-15 18:25:12-03","USP","SPF","209527","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Medeiros, BAS","Medeiros, BAS; Fonseca, LHM","96","2013","11","21",NA,"Brasil","Minas Gerais","À beira da estrada para a cachoeira da fábrica. Estrada inicia como entroncamento na rodovia Oscar Von Bentzen Rodrigues (MGC-367).","817","817",NA,"Caule solitário, sobre rocha, ca. 1 m alt. Bainhas foliares persistentes. Folhas verde-escuras na face adaxial, glaucas na abaxial. Espata verde externamente, marrom internamente. Flores masculinas amarelas, femininas verdes.; Campo","SPF00209527",NA,"Couto de Magalhães de Minas","-43.481422","-18.107328","2013","11","21",NA,NA,"-43.481422","-18.107328",NA,NA,NA,NA
"72","2021-03-15 18:25:12-03","USP","SPF","209737","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Zappi, DC","Zappi, DC","2281","2009","11","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Distr. de São José da Cachoeira (Inhame). Estrada que liga a Faz. Toucan Cipó ao Rio Cipó",NA,NA,NA,"Palmeira crescedo em touceira, 4 m alt., folhas 1,2-1,4 m compr., folíilos em grupos irregulares 2-4, inflorescências creme-amareladas, espatas castanhas, frutos castanhos com ápice verde.; Pasto cortado recentemente.","SPF00209737",NA,"Santana de Pirapama","-43.777841","-18.990897","2010","05",NA,NA,NA,"-43.777841","-18.990897",NA,NA,NA,NA
"73","2021-03-15 18:25:12-03","USP","SPF","209740","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Zappi, DC","Zappi, DC","1744","2009","03","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Córrego do Quartel..",NA,NA,NA,"Palmeira acaule, folhas abaxialmente glaucas, inflorescências verdes fechadas e velhas passadas.; Ecótono entre cerrado e mata de galeria.","SPF00209740",NA,"Santana de Pirapama","-43.780011","-18.974283","2009","08",NA,NA,NA,"-43.780011","-18.974283",NA,NA,NA,NA
"74","2019-11-13 11:15:53-03","USP","SPF","196615","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Medeiros, BAS","27","2009","04","17",NA,"Brasil","Minas Gerais","Serra do Cipó, Rodovia MG 010, ca. Km 116. Nas rochas próximas a córregos sobre os morros a ca. de 50 m ao sul da estrada.","1161","1161",NA,NA,"SPF00196615",NA,"Santana do Riacho","-43.9138","-19.461283","2009",NA,NA,NA,NA,"-43.9138","-19.461283",NA,NA,NA,NA
"75","2021-03-15 18:25:12-03","USP","SPF","62004","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Noblick, LR","Zappi, DC; Mello-Silva, R; Pirani, JR","CFCR11090","1987","07","19",NA,"Brasil","Minas Gerais","Estrada Diamantina-Biribiri. Ca. 6 km de Diamantina.","1200","1200",NA,"Estipe ca. 1,8m alt., ereto a levemente curvado, em fendas de grandes rochas. Espata rígida, seca, conchada. Flores amarelo-claras. Frutos cor-de-palha.","SPF00062004",NA,"Diamantina","-43.616667","-18.216667","1992","05","28",NA,NA,"-43.616667","-18.216667",NA,NA,NA,NA
"76","2021-03-15 18:25:12-03","USP","SPF","43013","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Noblick, LR","Mello-Silva, R; Salatino, A; Salatino, MLF; Pereira, HAB","CFCR9768","1986","03","24",NA,"Brasil","Minas Gerais","Morro do Coco (1 Km do entroncamento para Diamantina)","1200","1300",NA,"Planta de até 3 m alt., sobre rochas. Folhas em 4 fileiras espiraladas. Frutos verdes.","SPF00043013",NA,"Datas","-43.6557998657227","-18.4456005096436","1992","05","28","23532","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-15 18:25:12-03","USP","SPF","133024","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Marcato, AC; Forzza, RC","47","1997","12","08",NA,"Brasil","Minas Gerais","Estrada Diamantina - Biribiri.",NA,NA,NA,"Alt. ca. 2m, caule 1.2m, folhas 9, folíolos 61, mediano 23 x 2cm, raque 96cm, pedúnculo inflorescência 28 x 1.2cm, raque infloresc. 18 cm, ráquilas 15, frutos 2 x 1.5cm, imaturos, amarelos, com indumento castanho mais concentrado no","SPF00133024",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-15 18:25:12-03","USP","SPF","124619","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.",NA,"Mello-Silva, R; Kawasaki, ML; Rapini, A","1519","1997","10","03",NA,"Brasil","Minas Gerais","Estrada para Gouveia (BR 367), ca. de 10 Km de Diamantina, nascente do córrego Canudos, fazenda Bandeirinha.","1320","1320",NA,"Palmeira 1-5m alt., entre rochas. Folhas espiropentásticas. Frutos maduros verdes com indumento ferrugíneo. Estipes quase sempre com marcas de passagem de fogo. Comum em todo o planalto de Diamantina.","SPF00124619",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-15 18:25:12-03","USP","SPF","135406","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Rapini, A; Kawasaki, ML","805","1999","03","15",NA,"Brasil","Minas Gerais","Km 578 da BR-367, próximo ao córrego Soberbo.",NA,NA,NA,"Planta com aproximadamente 10 folhas, ca. 1,8m alt. frutos castanho-esverdeados. Flores amarelas.","SPF00135406",NA,"Diamantina","-43.6002998352051","-18.2493991851807","2000","02",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"80","2021-03-15 18:25:12-03","USP","SPF","133031","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Pirani, JR; Rapini, A; Meguro, M; Forzza, RC","117","1998","01","13",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto-Felício dos Santos, 16km de Felicio dos Santos.",NA,NA,NA,"Alt. 1,5m, estipe ca. 30cm, raque 136 cm,pec.+ bain. 35 cm, folíolos 47, mediano 24x2,4cm, pedúnc, 58cm, raquilas 5, profilo 35cm, frutos imaturos cast. averm-esverdeados, brácteas inflor. 29x6,5 cm.; Cerrado de encosta.","SPF00133031",NA,"Diamantina","-43.6002998352051","-18.2493991851807","1998","01",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"81","2021-03-15 18:25:12-03","USP","SPF","138258","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Fiaschi, P; Costa, FN; Lima, LR; Cometti, JP","55","1999","09","24",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha da base do IBAMA para o Canyon das Bandeirinhas e Cachoeira da Farofa.",NA,NA,NA,"Plantas ca. 2,2m alt.; inertes, bainhas persistentes. pecíolo + bráctea ca. 40 cm, raque ca. 1,2 m. Pedúnculo da inflorescência ca. 70cm, verde. Inflorescência da planta ca. 0,8m alt. em população após o rio do Canyon. Flores Amarela","SPF00138258",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","1999","10",NA,"31264","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-15 18:25:12-03","USP","SPF","133027","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Forzza, RC; Silva, PH; Rapini, A","17","1997","10","20",NA,"Brasil","Minas Gerais","trilha do córego do Gavião, a caminho da Serra das Bandeirinhas.",NA,NA,NA,"Alt. ca. 1m, estipe 50cm, folhas 10, folíolos 67-64, dispostos em diferentes planos, o mediano com 30x1.9cm, raque 90cm, pecíolo 4cm, pedúnculo inflorescência 40-46cm, raque da infloresc. 17.5-19cm, ráquilas 9-10, bráctea 39.5-40cm c","SPF00133027",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","1997","11",NA,"31264","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-15 18:25:12-03","USP","SPF","38799","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Noblick, LR","Mello-Silva, R; Pirani, JR; Meguro, M","CFCR7833","1985","07","31",NA,"Brasil","Minas Gerais","Pedra Menina. Serra do Ambrósio, Morro da Virada do Mato Virgem.&nf;No carrascal.",NA,NA,NA,"palmeira com caule muito curto. Espatas creme internamente. Inflorescência com eixo esverdeado e flores creme.","SPF00038799",NA,"Rio Vermelho","-43.0092010498047","-18.2936000823975","1992","05","28","26996","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-15 18:25:12-03","USP","SPF","217494","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC","32","1997","10","21",NA,"Brasil","Minas Gerais","Serra da Bandeirinha",NA,NA,NA,"Altura total ca. 2 m, folhas 5, folíolos 15, dispostos mais ou menos no mesmo plano, raque 41 cm, pecíolo+bainha ca. 3 x 0,7 cm, folíolo mediano 31-29,5 x 0,8-1,0. Inflorescência imatura, pedúnculo 18 cm comprimento, raque 7 x 0,4 cm","SPF00217494",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1997","10",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-15 18:25:12-03","USP","SPF","133028","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Syagrus","glaucescens","Syagrus glaucescens","Glaz. ex Becc.","Marcato, AC","Marcato, AC; Sano, PT; Roque, N; Lima, LR; Forzza, RC","75","1997","12","09",NA,"Brasil","Minas Gerais","Distrito de Milho Verde",NA,NA,NA,"Alt. ca. 2m, caule 0,7m, folhas 4, folíolos 76, folíolo mediano 29 x 2cm, raque 104cm, pedúnculo inflorescência 29cm, raque infloresc. 14cm, ráquilas 13, frutos imaturos amarelo-esverdeados com indumento castanho, 2.8 x 2.1cm.; Em ca","SPF00133028",NA,"Serro","-43.3793983459473","-18.604700088501","1997","12",NA,"37754","auto",NA,NA,NA,NA,NA,NA
