"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"99","2021-04-07 11:45:52-03","UFMS","CGMS","33222","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C. Takeuchi","T.L.B.M. Borine; F.J. Kochanovski; M.M. Garcia; N.V. Alcantara","20","2011","06","29",NA,"Brasil","Mato Grosso do Sul","Estação Carandazal.",NA,"Inflorescência alaranjada. Tricomas glandulares. coordenadas originais 19°48#?#14,10'S 57°91#?#40'W Habitat: Savana inundável. Solo areno-argiloso. Relevo plano. Habito: Arbusto.","CGMS1062615",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"(L.) Torr.","295160","auto","2013","09",NA,NA,"26",NA,NA,NA,NA,NA,NA
"100","2021-04-07 11:45:52-03","UFMS","CGMS","2186","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","M.G. Bovini","C.A. Conceição","1284","1983","03","21",NA,"Brasil","Mato Grosso do Sul","Próximo à Bocaina, estrada que vai para a Pedreira do Xavier, atrás do aeroporto.",NA,"Frequente em toda à periferia da cidade. Habitat: Terrestre. Habito: Arbusto. 1,00m de altura.","CGMS1017669",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"(L.) Torr.","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-04-07 11:45:52-03","UFMS","CGMS","3695","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","M.G. Bovini","U.M. Resende","433","1991","03","28",NA,"Brasil","Mato Grosso do Sul","Estrada de acesso à Baía Carandazal.",NA,"Brácteas verdes,Pétalas amarelas. Habitat: Solo arenoso. Habito: Arbusto.","CGMS1017641",NA,"Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"(L.) Torr.","92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:50:19-03","UFS","ASE","15396","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Bovini, MG","Hatschbach, G; Hatschbach, M; Barbosa, E","74697","2003","03","14","Southern America","Brasil","Mato Grosso do Sul","Projeto Guiacurus, arredores",NA,"Subarbusto, 70 cm. Ramoso. Flor amarela. Dos pastos.; Subarbusto, 70 cm. Ramoso. Flor amarela. Dos pastos.","ASE0022175","ASE0022175","Bonito","-56.2855","-21.0716",NA,NA,"(L.) Torrey",NA,NA,"2005",NA,"-56.2855","-21.0716",NA,NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:50:19-03","UFS","ASE","37986","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Freire, GS","Déda, RM; Freire, GS; Santos, E; Silva, AS","374","2016","09","02","Southern America","Brasil","Sergipe","Área de Compensação Ambiental da fábrica CIMESA",NA,"Subarbusto com cerca de 50 cm. Flores com corola amarela e sépalas verdes.; Mata Atlântica. Solo Argiloso.","ASE0039185",NA,"Laranjeiras","-37.0926","-10.4914",NA,NA,"(L.) Torrey",NA,NA,"2016","11","-37.0926","-10.4914","18",NA,NA,NA,NA,NA,NA
"104","2019-11-27 13:50:19-03","UFS","ASE","38197","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Andrade, RS","Santana Junior, JA; Silva, JE; Schettino, SC; Figueiredo, MAM","425","2015","09","28","Southern America","Brasil","Sergipe","Povoado Oiteiros",NA,"Subarbusto. Inflorescência com flores amarelas.","ASE0039432",NA,"Nossa Senhora do Socorro","-37.0733","-10.5118",NA,NA,"(L.) Torrey",NA,NA,"2016","09","-37.0733","-10.5118",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:33:32-03","UNICAMP","UEC","106016","S","Plantae","Magnoliopsida",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Gonçalez, VM","Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Santos, K; Filliettaz, AM; Moreira, A","9877","1998","11","30",NA,"Brazil","São Paulo","estrada para a pedreira, em direção a Bacaetava",NA,"Arbusto 1,5m alt., flores amarelas.",NA,NA,"Iperó","-47.666667","-23.4",NA,NA,"(L.) Torr.",NA,NA,"2009","05","-47.666667","-23.4",NA,NA,NA,NA,NA,NA,NA
"106","2019-08-20 10:17:48-03","UNICAMP","UEC","42414","S","Plantae","Magnoliopsida",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Kraprovickas, A","Harley, RM","21376","1980","04","15",NA,"Brazil","Bahia","Bacia do Rio São Francisco",NA,"Distrurbed vegetation with decidus woodland on limestone hill. Herb to ca. 75 cm. Leaves grey-greem . Flowers dark yellow",NA,NA,"Bom Jesus da Lapa","-43.433333","-13.25","450","600","(L.) Torr.",NA,NA,NA,NA,"-43.433333","-13.25",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:33:32-03","UNICAMP","UEC","176719","S","Plantae","Magnoliopsida",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum americanum","Fernandes Júnior, AJ","Monge, M; Delfini, C; Rigon, J","1941","2013","06","30",NA,"Brazil","Mato Grosso do Sul","Rodovia Corumbá - Ladário, bifircação para Cobrasa.",NA,"Arbusto, ca. 1,5m alt., brácteas verdes, corola, estihgmas e anteras amarelos, frutos marrons.; Pantanal","UEC148989","UEC148989","Ladário","-57.596639","-19.026722","144","144","(L.) Torr.",NA,NA,"2015","04","-57.596639","-19.026722",NA,NA,"americanum",NA,NA,NA,NA
"108","2021-03-01 16:33:32-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum americanum","Fernandes Júnior, AJ","Monge, M; Delfini, C; Rigon, J","1941","2013","06","30",NA,"Brazil","Mato Grosso do Sul","Rodovia Corumbá - Ladário, bifircação para Cobrasa.",NA,"Arbusto, ca. 1,5m alt., brácteas verdes, corola, estihgmas e anteras amarelos, frutos marrons.; Pantanal",NA,NA,"Ladário","-57.596639","-19.026722","144","144","(L.) Torr.",NA,NA,"2015","04","-57.596639","-19.026722",NA,NA,"americanum",NA,NA,NA,NA
"109","2019-08-20 10:17:48-03","UNICAMP","UEC","42413","S","Plantae","Magnoliopsida",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Kraprovickas, A","Harley, RM","21980","1980","05","01",NA,"Brazil","Bahia","À 10 km da Serra Dourada",NA,"Disturbed deciduous forest, cultivation abd marshy area with rice fields. Shub to 1.5 m , Leaves grey-green. Bracts paler. Petals dark yellow",NA,NA,"Chapadão Ocidental da Bahia","-44.033333","-12.65","500","500","(L.) Torr.",NA,NA,NA,NA,"-44.033333","-12.65",NA,NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:17:48-03","UNICAMP","UEC","51549","S","Plantae","Magnoliopsida",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Esteves, GL","Vieira, MF","483","1986","10","10",NA,"Brazil","Minas Gerais","Rua das Estrelas, 300",NA,"Arbusto de mais ou menos 2,5 m de altura, flores de corola laranja. Muitas no local",NA,NA,"Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"(L.) Torr.","13937","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-19 14:08:18-03","UFRPE","PEUFR","54444","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","M.L. Guedes","M.L. Guedes","30604","2018","06","29",NA,"Brasil","Bahia","Parque Estadual de Canudos; Bendengó",NA,"Subarbusto; folhas membranáceas, discolores, nervação proeminente na face abaxial; inflorescência terminal; brácteas e cálice tomentosos; flores amarelas.","PEUFR054444",NA,"Canudos","-39.083056","-10.516667",NA,NA,"(L.) Torrey",NA,NA,"2018","10","39º04'59W","10º31'00S",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-16 17:53:33-03","UCS","HUCS","34122","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Malvastrum","americanum","Malvastrum americanum","Bovini, M.G.","Hatschbach, G.","74697","2003","03","14",NA,"Brasil","Mato Grosso do Sul","Projeto Guaicurus",NA,"subarbusto 70 cm , flor amarela; pastos",NA,NA,"Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"(L.) Torrey","71352","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-16 17:53:33-03","UCS","HUCS","25321","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A.","Hatschbach, G.","77775","2004","06","12",NA,"Brasil","Minas Gerais","rodovia para Macambinho",NA,"ereta 70 cm , flor amarela; carrascal",NA,NA,"Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,"(L.) Torrey","47016","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-04-27 16:10:21-03","UFES","VIES","32631","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Gonçalez, V.M.","Gomes, J.M.L.","2385","1997","03","23",NA,"Brasil","Espírito Santo","Três Ilhas.",NA,NA,"VIES032631","VIES032631","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"(L.) Torr.","28401","auto","2015","01",NA,NA,"19",NA,NA,NA,NA,NA,NA
"115","2021-02-12 18:12:15-03","UFES","VIES","7997","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A.","Valeriano, A.","s.n.","1973","04","28",NA,"Brasil","Bahia",NA,NA,NA,"VIES007997","VIES007997","Juazeiro","-40.4986000061035","-9.41166973114014",NA,NA,"(L.) Torr.","76509","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-12 18:12:15-03","UFES","VIES","484","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","M. Grings","Curso de Taxonomia Vegetal","s.n.","1984","07","03",NA,"Brasil","Espírito Santo","Fradinhos.",NA,NA,"VIES000484","VIES000484","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"(L.) Torr.","15291","auto","2020","09",NA,NA,"22",NA,NA,NA,NA,NA,NA
"117","2021-02-12 18:12:15-03","UFES","VIES","519","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","M. Grings","Varejão, N.M.S.","s.n.","1984","01","03",NA,"Brasil","Espírito Santo","Fradinhos.",NA,NA,"VIES000519","VIES000519","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"(L.) Torr.","15291","auto","2020","09",NA,NA,"22",NA,NA,NA,NA,NA,NA
"118","2019-08-16 08:39:58-03","UTFPR","HCF","3103","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","J. Cordeiro & F. Marinero","G.Y.M. Misael",NA,"2005","10","10",NA,"Brasil","PR","Sítio São João",NA,"subarbustiva, heliófita, pilosa, com flores amarelas em inflorescências apicais.",NA,NA,"Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,"(L.) Torrey","23842","auto","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-29 09:30:50-03","UFRRJ","RBR","15247","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"H. Monteiro","1731","1937","07",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,"RBR00015247",NA,"Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,"(L.) Torr.","22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-29 09:30:50-03","UFRRJ","RBR","25021","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","A. Krapovickas","L. Xavier","535","1937","03","16",NA,"Brasil","Paraná",NA,NA,NA,"RBR00025021",NA,"Cambará","-50.073600769043","-23.0464000701904",NA,NA,"(L.) Torr.","18610","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-29 09:30:50-03","UFRRJ","RBR","15248","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"H. Monteiro","2571","1946","03",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"RBR00015248",NA,"Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"(L.) Torr.","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 09:30:50-03","UFRRJ","RBR","15250","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"H. Monteiro","1408","1935","11","11",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"RBR00015250",NA,"Paty do Alferes","-43.4185981750488","-22.4286003112793",NA,NA,"(L.) Torr.","18359","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-29 09:30:50-03","UFRRJ","RBR","15216","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","569","1977","07","26",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"RBR00015216",NA,"São Pedro da Aldeia","-42.1027984619141","-22.8391990661621",NA,NA,"(L.) Torr.","20879","auto","1977","07",NA,NA,"26",NA,NA,NA,NA,NA,NA
"124","2020-06-29 09:30:50-03","UFRRJ","RBR","15243","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","501","1975","11","14",NA,"Brasil","Rio de Janeiro","Cidade Unviersitária",NA,NA,"RBR00015243",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"(L.) Torr.","57442","auto","1975","11",NA,NA,"14",NA,NA,NA,NA,NA,NA
"125","2020-06-29 09:30:50-03","UFRRJ","RBR","15245","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","H. Monteiro","L.P. Heringer","s.n.","1956","08","15",NA,"Brasil","Minas Gerais","Horto Florestal",NA,NA,"RBR00015245",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"(L.) Torr.","26090","auto","1956","08",NA,NA,"29",NA,NA,NA,NA,NA,NA
"126","2020-06-29 09:30:50-03","UFRRJ","RBR","15252","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","515","1975","12","06",NA,"Brasil","Rio de Janeiro","Ilha de Paquetá",NA,NA,"RBR00015252",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"(L.) Torr.","57442","auto","1975","12",NA,NA,"06",NA,NA,NA,NA,NA,NA
"127","2020-06-29 09:30:50-03","UFRRJ","RBR","15222","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","501","1975","11","14",NA,"Brasil","Rio de Janeiro","Ilha do Fundão- Cidade Universitária",NA,NA,"RBR00015222",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"(L.) Torr.","57442","auto","1975","11",NA,NA,"14",NA,NA,NA,NA,NA,NA
"128","2020-06-29 09:30:50-03","UFRRJ","RBR","15218","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","504","1975","11","14",NA,"Brasil","Rio de Janeiro","Ilha do Fundão- Cidade Universitária",NA,NA,"RBR00015218",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"(L.) Torr.","57442","auto","1975","11",NA,NA,"14",NA,NA,NA,NA,NA,NA
"129","2020-06-29 09:30:50-03","UFRRJ","RBR","519","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","T.A. Amorim",NA,NA,"1943","05",NA,NA,"Brasil","Rio de Janeiro","Praia Vermelha.",NA,NA,"RBR00000519",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"(L.) Torr.","57442","auto","2018","08",NA,NA,"28",NA,NA,NA,NA,NA,NA
"130","2020-06-29 09:30:50-03","UFRRJ","RBR","15221","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","806","1979","05","26",NA,"Brasil","Rio de Janeiro","São Lourenço",NA,NA,"RBR00015221",NA,"Duque de Caxias","-43.3116989135742","-22.7856006622314",NA,NA,"(L.) Torr.","34388","auto","1979","05",NA,NA,"26",NA,NA,NA,NA,NA,NA
"131","2020-06-29 09:30:50-03","UFRRJ","RBR","15217","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","558","1977","07","19",NA,"Brasil","Rio de Janeiro","UFRRJ",NA,NA,"RBR00015217",NA,"Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,"(L.) Torr.","13730","auto","1977","07",NA,NA,"19",NA,NA,NA,NA,NA,NA
"132","2020-06-29 09:30:50-03","UFRRJ","RBR","15249","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"H. Monteiro","2517","1961","08","18",NA,"Brasil",NA,NA,NA,NA,"RBR00015249",NA,"Brasil",NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-29 09:30:50-03","UFRRJ","RBR","15251","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"H. Monteiro","2773","1973","04",NA,NA,"Brasil",NA,NA,NA,NA,"RBR00015251",NA,"Brasil",NA,NA,NA,NA,"(L.) Torr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:30:50-03","UFRRJ","RBR","15241","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","519","1975","12","06",NA,"Brasil","Rio de Janeiro","Ilha de Paquetá",NA,NA,"RBR00015241",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"(L.) Torr.","57442","auto","1975","12",NA,NA,"06",NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:30:50-03","UFRRJ","RBR","15242","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","575","1977","08","05",NA,"Brasil","Rio de Janeiro","Inhaúma-Pavuna",NA,NA,"RBR00015242",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"(L.) Torr.","57442","auto","1977","08",NA,NA,"05",NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:30:50-03","UFRRJ","RBR","15244","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","s.n.","1978","06","18",NA,"Brasil","Rio de Janeiro","Praia de Itaipu",NA,NA,"RBR00015244",NA,"Niterói","-43.1035995483398","-22.88330078125",NA,NA,"(L.) Torr.","14785","auto","1978","06",NA,NA,"18",NA,NA,NA,NA,NA,NA
"137","2020-06-29 09:30:50-03","UFRRJ","RBR","15219","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","s.n.","1977","07","11",NA,"Brasil","Rio de Janeiro","UFRRJ",NA,NA,"RBR00015219",NA,"Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,"(L.) Torr.","13730","auto","1977","07",NA,NA,"11",NA,NA,NA,NA,NA,NA
"138","2020-06-29 09:30:50-03","UFRRJ","RBR","15220","S","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","C.R. Campêlo","C.R. Campêlo","814","1979","06","13",NA,"Brasil","Rio de Janeiro","UFRRJ",NA,NA,"RBR00015220",NA,"Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,"(L.) Torr.","13730","auto","1979","06",NA,NA,"13",NA,NA,NA,NA,NA,NA
"139","2021-03-21 19:36:45-03","UFC","EAC","14332","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Scardino; et al.","Grupo Pedra do Cavalo","751","1980","09",NA,"Southern America","Brasil","Bahia","Vale dos Rios Paraguaçu e Jacuipe, Estrada Pedra do Cavalo",NA,"Subarbusto com cerca de 1,5 m de altura, folhas membranáceas e pilosas, flroes amarelas em espigas terminais","EAC0014332","EAC0014332","Cachoeira","-39.083333","-12.533333",NA,NA,"(L.) Torr.",NA,NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA
"140","2021-03-21 19:36:45-03","UFC","EAC","14071","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Fernandes, A.; Matos, F.J.A.","EAC14071","1986","02","16","Southern America","Brasil","Bahia","Gruta dos Brejões",NA,"Subarbusto, flor amarela","EAC0014071","EAC0014071","Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,"(L.) Torr.","62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-21 19:36:45-03","UFC","EAC","20087","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum",NA,"Figueiredo, M.A.; Mata, M.F.","s.n.","1996","08","10","Southern America","Brasil","Ceará","Sítio Fundão",NA,"Subarbusto","EAC0020087","EAC0020087","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"(L.) Torr.","30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-21 19:36:45-03","UFC","EAC","6181","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovichas, A.","Fernandes, A.","EAC6181","1979","05","09","Southern America","Brasil","Piauí","Várzea Grande",NA,"Subarbusto, flor amarela; Caatinga","EAC0006181","EAC0006181","São Raimundo Nonato","-42.6994018554688","-9.01527976989746",NA,NA,"(L.) Torr.","45407","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:33:20-03","MBM","MBM","314221","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Cordeiro, J.; et al.","Misael, G.Y.M.","s.n.","2005","10","10","Southern America","Brazil","Paraná","Sítio São José",NA,NA,"MBM314221","MBM314221","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,"(L.) Torrey","23842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:33:18-03","MBM","MBM","16470","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","24841",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Tibagi",NA,NA,"MBM016470","MBM016470","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"(L.) Torrey","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:33:20-03","MBM","MBM","383635","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Coutinho, T.S.","Brotto, M.L.; Barboza, E.; Cordeiro, J.; Vaz, J.; Barboza, E.; Cordeiro, J.; Vaz, J.","1167","2013","04","24","Southern America","Brazil","Bahia","Santo Antônio",NA,"Subarbusto 90cm, flores amarelas.; Carrascal.","MBM383635","MBM383635","Riacho de Santana","-43.069722","-13.558333","530","530","(L.) Torrey",NA,NA,"2019","05","-43.069722","-13.558333","02",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:33:20-03","MBM","MBM","45692","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A.","Schulz, A.G.","13854",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,"MBM045692","MBM045692",NA,NA,NA,NA,NA,"(L.) Torrey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:33:20-03","MBM","MBM","92937","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Fryxell, P.","Stevens, W.D.; Krukoff, B.A.; Krukoff, B.A.","10910",NA,NA,NA,"Southern America","Nicaragua",NA,NA,NA,NA,"MBM092937","MBM092937",NA,NA,NA,NA,NA,"(L.) Torrey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:33:20-03","MBM","MBM","426288","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Guedes, M.L.","Guedes, M.L.","30604","2018","06","29","Southern America","Brazil","Bahia","Parque Estadual de Canudos, Bendengó",NA,"Subarbusto. Folhas membranáceas, discolores, nervação proeminente na face abaxial. Inflorescência terminal, brácteas e cálice tomentoso. flores amarelas.; Caatinga arbustiva-arbórea.","MBM426288",NA,"Canudos","-39.083333","-10.516667",NA,NA,"(L.) Torrey",NA,NA,"2018","10","-39.083333","-10.516667",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:33:18-03","MBM","MBM","150071","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56471","1992","04","03","Southern America","Brazil","Minas Gerais","Pirapora, arredores",NA,NA,"MBM150071","MBM150071","Pirapora","-44.9418983459473","-17.3449993133545",NA,NA,"(L.) Torrey","25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:33:20-03","MBM","MBM","16481","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Krapovickas, A.","Hatschbach, G.","25314",NA,NA,NA,"Southern America","Brazil","Paraná","Rio Vermelho",NA,NA,"MBM016481","MBM016481","Alvorada do Sul","-51.2310981750488","-22.7803001403809",NA,NA,"(L.) Torrey","20708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:33:20-03","MBM","MBM","303263","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Malvastrum","americanum","Malvastrum americanum","Ribas, O.S.","Taura, H.M.; et al.; et al.","155","2004","03","07","Southern America","Brazil","Paraná","Parque Florestal dos Pioneiros",NA,NA,"MBM303263","MBM303263","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,"(L.) Torrey","19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
