"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","decimalLongitude","decimalLatitude","stateProvince","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"94","2015-09-03 18:10:24-03","MNHN","RECOLNAT_MNHN_P","P01548615","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","plagiopteris","Alsophila plagiopteris","Mart.",NA,"Glaziou, A.",NA,NA,NA,"Brésil","s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01548615' target='other'> <mi>dwc_moreinfo</mi></a>","P01548615","P01548615_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-09-03 18:10:24-03","MNHN","RECOLNAT_MNHN_P","P01548616","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","plagiopteris","Alsophila plagiopteris","Mart.",NA,"Glaziou, A.","1868","3",NA,"Brésil","Cova da Onça","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01548616' target='other'> <mi>dwc_moreinfo</mi></a>","P01548616","P01548616_01",NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-03 18:16:49-03","MNHN","RECOLNAT_MNHN_P","P01611246","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Alsophila","plagiopteris","Alsophila plagiopteris","Mart.",NA,"Glaziou, A.",NA,NA,NA,"Brésil","Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01611246' target='other'> <mi>dwc_moreinfo</mi></a>","P01611246","P01611246_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-02-02 14:54:57-02","MNHN","RECOLNAT_MNHN_P","P00167446","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.",NA,NA,NA,"Brésil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00167446' target='other'> <mi>dwc_moreinfo</mi></a>","P00167446","P00167446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1221",NA
"98","2015-09-25 01:56:07-03","MNHN","RECOLNAT_MNHN_P","P00167447","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.",NA,NA,NA,"Brésil","Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00167447' target='other'> <mi>dwc_moreinfo</mi></a>","P00167447","P00167447_01","Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"99","2016-02-02 14:57:02-02","MNHN","RECOLNAT_MNHN_P","P00167448","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1867","3",NA,"Brésil","R.J. [Rio de Janeiro] Serra d'Estrella","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00167448' target='other'> <mi>dwc_moreinfo</mi></a>","P00167448","P00167448_01",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"983",NA
"100","2017-08-09 16:56:23-03","MNHN","RECOLNAT_MNHN_P","P00167449","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1867","3",NA,"Brésil","R.J. [Rio de Janeiro] Serra d'Estrella","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00167449' target='other'> <mi>dwc_moreinfo</mi></a>","P00167449","P00167449_01",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"983",NA
"101","2015-09-25 01:28:40-03","MNHN","RECOLNAT_MNHN_P","P00642475","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Poeppig, E.F.",NA,NA,NA,"Pérou","Peruvia subandina","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642475' target='other'> <mi>dwc_moreinfo</mi></a>","P00642475","P00642475_01","Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-09-25 05:59:09-03","MNHN","RECOLNAT_MNHN_P","P00642504","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Spruce, R.",NA,NA,NA,"Equateur","Andes Quitenses","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642504' target='other'> <mi>dwc_moreinfo</mi></a>","P00642504","P00642504_01","Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5740",NA
"103","2015-09-25 01:35:32-03","MNHN","RECOLNAT_MNHN_P","P00642505","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Spruce, R.",NA,NA,NA,"Equateur","Andes Quitenses","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642505' target='other'> <mi>dwc_moreinfo</mi></a>","P00642505","P00642505_01","Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5740",NA
"104","2015-09-25 01:52:12-03","MNHN","RECOLNAT_MNHN_P","P00642524","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1868","8",NA,"Brésil","Rio-Janeiro, Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642524' target='other'> <mi>dwc_moreinfo</mi></a>","P00642524","P00642524_01","Lehnert",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"105","2014-01-17 11:52:23-02","MNHN","RECOLNAT_MNHN_P","P00642525","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1868","8",NA,"Brésil","Rio-Janeiro, Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642525' target='other'> <mi>dwc_moreinfo</mi></a>","P00642525","P00642525_01","Lehnert",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"106","2014-01-17 11:52:23-02","MNHN","RECOLNAT_MNHN_P","P00642526","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1868","8",NA,"Brésil","Rio-Janeiro, Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642526' target='other'> <mi>dwc_moreinfo</mi></a>","P00642526","P00642526_01","Lehnert",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"107","2017-12-14 14:01:04-02","MNHN","RECOLNAT_MNHN_P","P00642527","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Mayor","1910","9",NA,"Colombie","Colombia, And. occident. inter Valparaizo & Sapar","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642527' target='other'> <mi>dwc_moreinfo</mi></a>","P00642527","P00642527_01","Lehnert",NA,NA,NA,NA,"29",NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA
"108","2014-01-17 11:52:23-02","MNHN","RECOLNAT_MNHN_P","P00642528","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Spruce, R.",NA,NA,NA,"Equateur","Rio de San Antonio, ad latera montis Chimborazo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642528' target='other'> <mi>dwc_moreinfo</mi></a>","P00642528","P00642528_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5740",NA
"109","2015-09-03 17:01:40-03","MNHN","RECOLNAT_MNHN_P","P01332557","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.",NA,NA,NA,"Brésil","Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332557' target='other'> <mi>dwc_moreinfo</mi></a>","P01332557","P01332557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5662",NA
"110","2015-09-03 17:01:40-03","MNHN","RECOLNAT_MNHN_P","P01332566","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Mosén","1873","7",NA,"Brésil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332566' target='other'> <mi>dwc_moreinfo</mi></a>","P01332566","P01332566_01",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA
"111","2015-09-03 17:01:41-03","MNHN","RECOLNAT_MNHN_P","P01332578","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1868","8",NA,"Brésil","Rio-Janeiro, Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332578' target='other'> <mi>dwc_moreinfo</mi></a>","P01332578","P01332578_01 P01332578_02",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"112","2017-01-26 14:27:00-02","MNHN","RECOLNAT_MNHN_P","P01393260","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.|Thiébaut","1871","3",NA,"Brésil","Tijuca. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393260' target='other'> <mi>dwc_moreinfo</mi></a>","P01393260","P01393260_01",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5247",NA
"113","2017-01-26 14:27:00-02","MNHN","RECOLNAT_MNHN_P","P01393261","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.|Thiébaut","1871","3",NA,"Brésil","Tijuca. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393261' target='other'> <mi>dwc_moreinfo</mi></a>","P01393261","P01393261_01",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5247",NA
"114","2017-01-26 14:27:00-02","MNHN","RECOLNAT_MNHN_P","P01393262","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.|Thiébaut","1871","3",NA,"Brésil","Tijuca. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393262' target='other'> <mi>dwc_moreinfo</mi></a>","P01393262","P01393262_01",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5247",NA
"115","2015-09-03 17:12:03-03","MNHN","RECOLNAT_MNHN_P","P01393263","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.|Thiébaut","1871","3",NA,"Brésil","Tijuca. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393263' target='other'> <mi>dwc_moreinfo</mi></a>","P01393263","P01393263_01",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5247",NA
"116","2015-09-03 17:12:07-03","MNHN","RECOLNAT_MNHN_P","P01393264","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1871","11",NA,"Brésil","Tijuca. R. J.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393264' target='other'> <mi>dwc_moreinfo</mi></a>","P01393264","P01393264_01",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-01-26 14:27:00-02","MNHN","RECOLNAT_MNHN_P","P01393265","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.",NA,NA,NA,"Brésil","Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393265' target='other'> <mi>dwc_moreinfo</mi></a>","P01393265","P01393265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5662",NA
"118","2015-09-03 17:12:07-03","MNHN","RECOLNAT_MNHN_P","P01393266","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1872","1",NA,"Brésil","Chemin de Cochrane à la Tijuca. Chemin du Macaco. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01393266' target='other'> <mi>dwc_moreinfo</mi></a>","P01393266","P01393266_01",NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5659",NA
"119","2017-01-12 16:07:18-02","MNHN","RECOLNAT_MNHN_P","P01611316","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1868","8",NA,"Brésil","Rio-Janeiro, Tijuca","hb","1/3 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01611316' target='other'> <mi>dwc_moreinfo</mi></a>","P01611316","P01611316_01 P01611316_02",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"120","2017-01-12 16:07:20-02","MNHN","RECOLNAT_MNHN_P","P01611317","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1868","8",NA,"Brésil","Rio-Janeiro, Tijuca","hb","2/3 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01611317' target='other'> <mi>dwc_moreinfo</mi></a>","P01611317","P01611317_01 P01611317_02",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"121","2015-09-03 18:16:56-03","MNHN","RECOLNAT_MNHN_P","P01611318","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Cyathea","poeppigii","Cyathea poeppigii","Domin",NA,"Glaziou, A.","1868","8",NA,"Brésil","Rio-Janeiro, Tijuca","hb","3/3 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01611318' target='other'> <mi>dwc_moreinfo</mi></a>","P01611318","P01611318_01 P01611318_02",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1707",NA
"122","2011-03-22 21:17:00-03","MO","MOBOT","2683065","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Benjamin Øllgaard","1985","2","South America","Ecuador","Surroundings of the village of Chical. Road sides and trees in a pasture in wet montane forest.",NA,NA,NA,NA,"Moran, R.C. & Ollgaard, B. (AAU)","Øllgaard 57217","-78.18333","1.06666","Carchi","1",NA,"1250.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-01-25 04:36:00-02","MO","MOBOT","100628517","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Luis Valenzuela G.|J.L. Mateo|C. Mateo|G. Ortiz|A. Simon","2010","12","South America","Peru","Dist. Pozuzo. Sector Alto Lagarto Villa Progreso. Reserva Comunal Yanesha.",NA,NA,NA,NA,"L. Valenzuela (HOXA)","Valenzuela Gamarra 15696","-75.4219445","-10.1855555","Pasco","11","Oxapampa","936.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","3"
"124","2020-01-17 04:33:00-03","MO","MOBOT","100780865","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Luis Valenzuela G.|Andrea Castagnola|Jaime Flores|Gerry Shareva M.|Eduardo Cruz Ortíz|A. Utani|O. Shareva|H. Miguel","2013","5","South America","Peru","Distrito Palcazú. Iscozacín. Comunidad Nativa Shiringamazú. Reserva Comunal Yanesha.",NA,NA,NA,NA,"L. Valenzuela. (HOXA)","Valenzuela Gamarra 23453","-75.1408333","-10.3183334","Pasco","19","Oxapampa","771.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","1"
"125","2020-01-17 04:33:00-03","MO","MOBOT","100780949","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Luis Valenzuela G.|Andrea Castagnola|Carlos Mogollón|Jaime Flores|Eduardo Cruz Ortíz|Gerry Shareva M.|Espiritu Ballesteros|A. Utani|K. Mercado","2013","5","South America","Peru","Distrito Palcazú. Iscozacín. Reserva Comunal Yanesha. Sector Playa Caliente.",NA,NA,NA,NA,"L. Valenzuela. (HOXA)","Valenzuela Gamarra 24266","-75.2477777","-10.2919444","Pasco","24","Oxapampa","569.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","3"
"126","2008-05-27 22:02:00-03","MO","MOBOT","1083556","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Alice Fay|Louis Fay","1995","6","South America","Ecuador","Within 3 km of Balzapamba",NA,NA,NA,NA,"Alan R. Smith (UC)","Fay 4521","-79.16666","-1.78333","Bolívar","26","San Miguel","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-04-04 05:49:00-03","MO","MOBOT","1105167","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Rodolfo Vásquez|et al.","1995","10","South America","Peru","Dist. Imaza, Kampaensa. Bosque de Rivera.",NA,NA,NA,NA,"A. Smith (UC)","Vásquez Martínez 20379","-78.31666","-4.91666","Amazonas","21","Bagua","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"128","2018-02-11 05:24:00-02","MO","MOBOT","1113296","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Jorge E. Ramos|L. H. Ramos","1990","11","South America","Colombia","Hacienda San Martin, límite con hacienda La Negra por la quebrada, al frente del campamento del ingenio La Carmelita, Zona A; ca media hora de Yotoco.",NA,NA,NA,NA,"R. Moran (MO)","Ramos Pérez 2905",NA,NA,"Valle del Cauca","11","Yotoco","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-10-25 05:23:00-02","MO","MOBOT","1159009","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Eric F. Rodríguez Rodríguez|et al.","1997","2","South America","Peru","Distrito El Cenepa, Comunidad de Mamayaque. Bosque primario, ribera de la quebrada Saása.",NA,NA,NA,NA,"A. Smith (UC)","Rodríguez Rodríguez 1460","-78.22944","-4.61888","Amazonas","9","Condorcanqui","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"130","2012-09-20 09:09:00-03","MO","MOBOT","1217485","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin","Isotype","Eduard F. Poeppig","1826",NA,"South America","Peru","Peruvia.",NA,NA,NA,NA,"R. Moran (MO)","Poeppig s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","2012-04-20 05:09:00-03","MO","MOBOT","1251658","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Rocío Rojas|et al.","1997","7","South America","Peru","Distrito El Cenepa, Comunidad de San Antonio. Bosque de ribera, Río Cenepa.",NA,NA,NA,NA,"A. Smith (UC)","Rojas Gonzáles 0177","-78.22944","-4.61888","Amazonas","28","Condorcanqui","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18"
"132","2008-05-27 22:02:00-03","MO","MOBOT","1313899","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"José Campos de la Cruz|Z. Garcia","1997","6","South America","Peru","La Coipa. Localidad Vista Florida. Vegetación depredada por incendios.",NA,NA,NA,NA,"A. Smith (UC)","Campos de la Cruz 4025","-78.93333","-5.43611","Cajamarca","18","San Ignacio","1750.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"133","2012-01-27 05:03:00-02","MO","MOBOT","1552032","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"José Campos de la Cruz|P. López","1998","5","South America","Peru","San Ignacio. Entre Barrio Nuevo y Yandiluza. Bosque secundario.",NA,NA,NA,NA,"A. Smith (UC)","Campos de la Cruz 4877","-79.03527","-5.12666","Cajamarca","18","San Ignacio","1600.00000000","1680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"134","2017-08-22 08:20:00-03","MO","MOBOT","1555676","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. van der Werff|Rodolfo Vásquez|Bruce Gray","2001","3","South America","Peru","Distr. Imaza, Quebrada Almendra.",NA,NA,NA,NA,"Alan R. Smith (UC)","van der Werff 16142","-78.3594444","-5.2444444","Amazonas","17","Bagua","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"266","16"
"135","2008-05-30 03:32:00-03","MO","MOBOT","1695602","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Calaway H. Dodson|Alwyn H. Gentry","1988","7","South America","Ecuador","Km 8. Lita-Alto Tambo.",NA,NA,NA,NA,"M. Lehnert (GOET)","Dodson 17501","-78.528","0.892","Esmeraldas","19",NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"136","2012-04-28 05:13:00-03","MO","MOBOT","1801416","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Gabriel Gutiérrez V.","1947","11","South America","Colombia","Helecho árboreo, con tronco de mas o menos 6 metros de altura; selva abierta y húmeda en los alrededores de Angelópolis; altura aproximada 1950 metros;",NA,NA,NA,NA,"W. Rodriguez (JAUM)","Gutierrez Villegas 17C674",NA,NA,"Antioquia","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-12-25 16:01:00-02","MO","MOBOT","1820198","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Luis Fernando Giraldo G.|G. Murillo","1996","7","South America","Colombia","Corregimiento de Altavista, vereda La Esperanza",NA,NA,NA,NA,"F. Giraldo","Giraldo Gallego 977",NA,NA,"Antioquia","28","Medellín","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2014-10-05 19:48:00-03","MO","MOBOT","1820200","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Luis Fernando Giraldo G.|S. Mejía","2000","4","South America","Colombia","Vereda El Limon. bh-T",NA,NA,NA,NA,"F. Giraldo","Giraldo Gallego 2029",NA,NA,"Antioquia","12","Anorí","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2014-10-05 19:48:00-03","MO","MOBOT","1820201","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Luis Fernando Giraldo G.|S. Mejía","2000","4","South America","Colombia","Carretera que conduce a la vereda Guayabito. bh-P",NA,NA,NA,NA,"F. Giraldo","Giraldo Gallego 2040",NA,NA,"Antioquia","17","Amalfi","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2012-09-12 05:06:00-03","MO","MOBOT","1861029","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Narel Paniagua Zambrana","1997","4","South America","Bolivia",NA,NA,NA,NA,NA,"Lehnert M.","Paniagua Zambrana 1054","-67.95","-14.4","La Paz","20",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-04-04 05:51:00-03","MO","MOBOT","1910239","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rocío Rojas|Rosa Ortiz|Nállarett Dávila","2003","6","South America","Peru","Road from Oxapampa to San Alberto. Disturbed vegetation.",NA,NA,NA,NA,"Alan R. Smith (UC)","van der Werff 17536","-75.35","-10.53333","Pasco","20","Oxapampa","2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319","13"
"142","2014-04-04 05:52:00-03","MO","MOBOT","1913174","PreservedSpecimen","Plantae",NA,NA,"Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","2003","6","South America","Peru","Parque Nacional Yanachaga, El Huampal. Primary montane forest.",NA,NA,NA,NA,"Alan R. Smith (UC)","van der Werff 17887","-75.56666","-10.18333","Pasco","30","Oxapampa","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"328","16"
