"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"102","2020-07-26 08:41:00-03","MO","MOBOT","2790129","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Gert G. Hatschbach","South America","Brazil","Paraná","Guarapuava","Rio Coutinho.","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 31042",NA,NA,"(Lam.) C.M. Rogers & Mildner","Ronald Liesner","1972","3","27",NA,"53832","auto",NA,NA,NA,NA,NA,"1",NA
"103","2009-07-08 14:24:00-03","MO","MOBOT","100175560","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Aquilino Molina","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos, sobre la senda de la antena hacia las cabañas de espejillos.","-63.4708334","-17.9044444",NA,NA,"1112.00000000",NA,NA,NA,NA,NA,"Molina 342",NA,NA,"(Lam.) C.M. Rogers & Mildner","E. Feltz (MO)","2007","7","24",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","2341077","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Luis Ariza Espinar","South America","Argentina","Córdoba","Punilla","Cosquín al Cerro Pan de Azúcar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ariza Espinar 437",NA,NA,"(Lam.) C.M. Rogers & Mildner","Ariza Espinar, L.","1959","10","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2012-02-29 14:21:00-03","MO","MOBOT","2452504","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","A. Sehnem","South America","Brazil","Rio Grande do Sul",NA,"Parecí Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sehnem 1654",NA,NA,"(Lam.) C.M. Rogers & Mildner","Mildner, R.","1945","10","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2018-06-22 05:25:00-03","MO","MOBOT","2452520","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Pe. Raulino Reitz|Roberto M. Klein","South America","Brazil","Santa Catarina",NA,"Bom Jardim da Serra. campo",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,"Reitz 7944",NA,NA,"(Lam.) C.M. Rogers & Mildner",NA,"1958","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-02-28 18:12:00-03","MO","MOBOT","2455204","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Nélida S. Troncoso","South America","Argentina","Buenos Aires","Tandil","Alto de Lucero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Troncoso s.n.12",NA,NA,"(Lam.) C.M. Rogers & Mildner","Mildner, R.","1937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-08-23 08:34:00-03","MO","MOBOT","2475368","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Otto Buchtien","South America","Chile","Los Lagos","Valdivia","Sonnige Abhänge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien s.n.33",NA,NA,"(Lam.) C.M. Rogers & Mildner","Mildner, R.","1896","11","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2013-11-30 07:49:00-02","MO","MOBOT","2475386","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Thomas C. Bridges","South America","Chile","Los Lagos","Valdivia","Valdivia","-73.23333","-39.83333",NA,NA,NA,NA,NA,NA,NA,NA,"Bridges 669",NA,NA,"(Lam.) C.M. Rogers & Mildner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-02-08 15:33:00-02","MO","MOBOT","2483555","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","K. Reiche","South America","Chile",NA,NA,"Constitución",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiche 17",NA,NA,"(Lam.) C.M. Rogers & Mildner",NA,"1891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-08-12 05:57:00-03","MO","MOBOT","2515241","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Florentino Felippone","South America","Uruguay",NA,NA,"La Criolla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Felippone 6990",NA,NA,"(Lam.) C.M. Rogers & Mildner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-10 10:16:00-03","MO","MOBOT","2515253","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Florentino Felippone","South America","Uruguay","Montevideo",NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Felippone 6060",NA,NA,"(Lam.) C.M. Rogers & Mildner","Mildner, R.","1923","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-12-02 10:18:00-03","MO","MOBOT","2789138","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","W.G. Herter","South America","Uruguay","Montevideo",NA,"Atahualpa. Campo. Edaph: suelo arcill[oso]. Lugar: Humid.: sicc.; Illum.: soli exp.",NA,NA,NA,NA,"25.00000000","50.00000000",NA,NA,NA,NA,"Herter 371C",NA,NA,"(Lam.) C.M. Rogers & Mildner","Rogers & Mildner (WUD)","1925","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2009-07-01 16:15:00-03","MO","MOBOT","2789330","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Anonymous","South America","Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.",NA,NA,"(Lam.) C.M. Rogers & Mildner",NA,"1972","3","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","2789435","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","RAMBO","South America","Brazil",NA,NA,"Rio Grande de Sul, pr. S. Leopelde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RAMBO 43925",NA,NA,"(Lam.) C.M. Rogers & Mildner",NA,"1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-03-19 10:52:00-03","MO","MOBOT","2790180","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Antonio C. Krapovickas","South America","Argentina","Corrientes","Santo Tomé","Gobernador Virasoro, Ruta Nac. No. 14.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 16714",NA,NA,"(Lam.) C.M. Rogers & Mildner","Ronald Liesner","1970","11","30",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2009-07-13 11:42:00-03","MO","MOBOT","2790282","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Otto Zöllner","South America","Chile",NA,NA,"In province Cautín on the borders of Lake Budi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zöllner 8795",NA,NA,"(Lam.) C.M. Rogers & Mildner","Ronald Liesner","1974","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2014-05-28 11:51:00-03","MO","MOBOT","1118861","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","Robert R. Brooks|et al.","South America","Argentina","Córdoba",NA,"Río de los Sauces, Florita Quarry. Ultramafic rocks with chromite and associated carbonates, intruded into mafic gneiss. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996","-64.8666667","-32.7166667",NA,NA,NA,NA,NA,NA,NA,NA,"Brooks MS256",NA,NA,"Lam.","M. Nee","1996","1","22",NA,NA,NA,NA,NA,NA,NA,"25","2",NA
"119","2009-10-19 23:44:00-02","MO","MOBOT","2249741","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","Eduardo M. Grondona","South America","Argentina","Buenos Aires","Balcarce","Sierra Bachicha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grondona 2658",NA,NA,"Lam.",NA,"1956","12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","34318","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","K. Hagelund","América do Sul","Brasil","Rio Grande do Sul","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,"15278.0","Tracheophyta","Malpighiales","(Lam.) C.M. Rogers & Mildner","L. R. M. Baptista","1984","09","30",NA,"29956","auto","Magnoliopsida","2017","10","31",NA,NA,NA
"121","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","34317","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","R. M. Klein; A. Bresolin","América do Sul","Brasil","Santa Catarina","Florianópolis","Morro do Rio Tavares, Ilha de Santa Catarina, 300 m alt.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"Campo, erva.",NA,"6249.0","Tracheophyta","Malpighiales","(Lam.) C.M. Rogers & Mildner",NA,"1965","09","16",NA,"27000","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"122","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","34316","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","J. A. Jarenkow","América do Sul","Brasil","Rio Grande do Sul","Piratini","Serra das Asperesas, BR-293, ca. 3-5 km da divisa com P. Machado","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,"Campo alto, erva, flor cápsula esbranquiçada.",NA,"1539.0","Tracheophyta","Malpighiales","(Lam.) C.M. Rogers & Mildner","J. A. Jarenkow","1989","12","10",NA,"62286","auto","Magnoliopsida","1989",NA,NA,NA,NA,NA
"123","2020-08-31 09:03:24-03","INPA","INPA","127959","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Sobral, MEG","Southern America","Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana, Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"INPA0127959","3495","Dicotyledon Com-Clade","Malpighiales","(Lam.) Rogers & Mildner","M.S.","1984","11","22","INPA0127959 INPA0127959_e","29946","auto",NA,"1984",NA,NA,NA,NA,NA
"124","2020-08-31 09:03:24-03","INPA","INPA","123859","S","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Sobral, MEG","Southern America","Brasil","Rio Grande do Sul","Viamão","Itapuã, Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"INPA0123859","2213","Dicotyledon Com-Clade","Malpighiales","(Lam.) Rogers & Mildner","Sobral, MEG","1983","09",NA,"INPA0123859 INPA0123859_e","41667","auto",NA,"1983",NA,NA,NA,NA,NA
"125","2020-12-14 12:34:52-03","UNESP-RC","HRCB","46752","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Fr. Daniel",NA,"Brasil","Rio Grande do Sul","Augusto Pestana",NA,"-53.9921989440918","-28.5168991088867",NA,NA,NA,NA,NA,NA,"erva perene, flor verde esbranquiçada <ll>dwc_commonname:</ll> mio-mio",NA,NA,NA,NA,"(Lam.) C.M. Rogers & Mildner","Soares-Silva, J.P.","1956","11","15",NA,"15366","auto",NA,"2019","05","23",NA,NA,NA
"126","2020-06-15 15:31:00-03","UNESP-RC","HRCB","45777","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Pivetta",NA,"Brasil","Rio Grande do Sul","Pejuçara",NA,"-53.6557998657227","-28.4232997894287",NA,NA,"500","500",NA,NA,"erva perene <ll>dwc_commonname:</ll> mio-mio",NA,"482",NA,NA,"(L.) C.M. Rogers & Mildner","Soares-Silva, J.P.","1954","01","02",NA,"23308","auto",NA,"2019","05","23",NA,NA,NA
"127","2020-12-14 12:34:52-03","UNESP-RC","HRCB","46758","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Pivetta",NA,"Brasil","Rio Grande do Sul","Santo Angelo",NA,"-54.2630996704102","-28.2992000579834",NA,NA,"550","550",NA,NA,"erva perene, flor branco esverdeada <ll>dwc_commonname:</ll> mio-mio",NA,NA,NA,NA,"(Lam.) C.M. Rogers & Mildner","Soares-Silva, J.P.","1968","04","20",NA,"25915","auto",NA,"2019","05","23",NA,NA,NA
"128","2020-12-14 12:34:52-03","UNESP-RC","HRCB","46754","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Pivetta",NA,"Brasil","Rio Grande do Sul","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"erva perene, flor branco esverdeada <ll>dwc_commonname:</ll> mio-mio",NA,NA,NA,NA,"(Lam.) C.M. Rogers & Mildner","Soares-Silva, J.P.","1968","08","21",NA,"41667","auto",NA,"2019","05","23",NA,NA,NA
"129","2021-01-26 14:12:40-03","CPACT","ECT","4151","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","M.M.Marchi; J.Mujica | R.L.Barbieri | M.Magalhães | G.Heiden",NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,NA,NA,"ECT0004151","3936","Embryophyta",NA,"(Lam.) C.M. Rogers & Mildner","G.Heiden","2012","11","01","ECT0004151",NA,NA,NA,"2018","01","04",NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","1934637","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","G. Herter","South America","Uruguay","Montevideo",NA,"Dep. de Montevideo, Sayago.",NA,NA,NA,NA,"60",NA,NA,NA,NA,"US03300805","371d/85496",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1930","1","5",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","3563969","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","C. M. Rogers","South America","Uruguay","Montevideo",NA,"El Cerro, Montevideo, Uruguay. Grassy field near fort.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300807","13436",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1969","12","20",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2320261","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","H. H. Bartlett","South America","Uruguay","Colonia",NA,"Along Arroyo de Pintos, Artilleros, near Puerto Platero, Departamento de Colonia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300799","21207",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1943","12","17",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","1198541","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Frere Claude Joseph","South America","Chile",NA,NA,"Panguipulli.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300798","2614",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1924","1",NA,"US03300798_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","1156669","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","O. Buchtien","South America","Chile",NA,NA,"Valdivia: Sonnige Abhänge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300802","s.n.",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1896","11","4",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2283743","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","T. Pederson","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300803","4267",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1956","11","12",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1057704","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Bro. Claude-Joseph","South America","Chile",NA,NA,"Nahuelbuta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300797","938",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1919","1",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","1156670","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","C. Osten","South America","Uruguay","Montevideo",NA,"Dep. Montevideo, Punta Gorda, in saxosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300806","5643",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1911","11","26","US03300806_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","1233773","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","-. Lorentz","South America","Argentina",NA,NA,"Sʼrra Ventana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300804","94",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","1380143","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","ex. herb. R.A. Philippi","South America","Chile",NA,NA,"Valdivia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300793","1483?",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2320177","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","H. H. Bartlett","South America","Uruguay","Lavalleja",NA,"Near the quarry, Cerro Verdun, west of Minas, Departamento de Lavalleja.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300792","20907",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1943","11","27","US03300792_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1156668","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","G. Lorentz","South America","Argentina",NA,NA,"Sierras Pampeanas. Sierra Ventana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300801","s.n.",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1881","2",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","1444211","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Bro. Claude-Joseph","South America","Chile",NA,NA,"Temuco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300800","5831",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1928","10",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","920135","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","W. E. Safford","South America","Uruguay",NA,NA,"Independencia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300794","s.n.",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1884","10","24",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2372191","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","W. J. Eyerdam","South America","Chile",NA,NA,"Andes, Two miles northeast of Florida. Province Concepción.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300796","10720",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1958","2","18","US03300796_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","1283722","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides","Frere Claude Joseph","South America","Chile",NA,NA,"Tome.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03300795","4023",NA,"Linales","(Lam.) C.M. Rogers & Mildner",NA,"1925","11",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","1577176","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","C. Jürgens","South America","Brazil","Rio Grande do Sul","Rio Pardo","Fazenda oledade","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,NA,NA,NA,"US01854039","201",NA,"Linales","Lam.",NA,NA,NA,NA,"US01854039_01 US01854039_02","46320","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2323625","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","R. Reitz & R. M. Klein","South America","Brazil","Santa Catarina","São Joaquim","Bom Jardim","-49.9317016601562","-28.2938995361328",NA,NA,"1300",NA,NA,NA,NA,"US01854034","7944",NA,"Linales","Lam.",NA,"1958","12","15","US01854034_01 US01854034_02","48290","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2571678A","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","E. H. Ule","South America","Brazil","Santa Catarina","Laguna","In Campo d´Una","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,NA,"US01854032","1409",NA,"Linales","Lam.",NA,NA,NA,NA,"US01854032_01 US01854032_02","21199","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","2046981","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","B. Rambo","South America","Brazil","Rio Grande do Sul","São Leopoldo","Fiao, pr. S. Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"US01854036","44401",NA,"Linales","Lam.",NA,"1949","11","14","US01854036_01 US01854036_02","10287","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2059591","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","R. Reitz","South America","Brazil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"US01854035","4432",NA,"Linales","Lam.",NA,"1952","2","26","US01854035_01 US01854035_02","20837","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"151","2020-09-12 05:00:02-03","US","US","3690589","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","J. Cordeiro, E. Barbosa, J. M. Silva & J. Vaz","South America","Brazil","Rio Grande do Sul","São José do Norte","Centro Comunitário de Pescadores e Agricultores da Várzea","-52.0416984558105","-32.0147018432617",NA,NA,NA,NA,NA,NA,NA,"US01854040","3261",NA,"Linales","Lam.",NA,"2009","11","6","US01854040_01 US01854040_02","97770","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"152","2020-09-12 05:00:02-03","US","US","2141299","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","L. Smith & R. Reitz","South America","Brazil","Rio Grande do Sul","Torres",NA,"-49.73","-29.33",NA,NA,"1","40",NA,NA,NA,"US01854033","5822",NA,"Linales","Lam.",NA,"1952","2","26","US01854033_01 US01854033_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"153","2020-09-12 05:00:02-03","US","US","2251640","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","L. Smith & R. Reitz","South America","Brazil","Santa Catarina","Lages","Morro Pinheiro Seco, 3km east of Lajes","-50.326099395752","-27.8160991668701",NA,NA,"900","950",NA,NA,NA,"US01854037","10043",NA,"Linales","Lam.",NA,"1957","1","15","US01854037_01 US01854037_02","70701","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"154","2020-09-12 05:00:02-03","US","US","2571677A","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","E. H. Ule","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01854031","830",NA,"Linales","Lam.",NA,NA,NA,NA,"US01854031_01 US01854031_02",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"155","2020-09-12 05:00:02-03","US","US","2046978","PreservedSpecimen","Plantae","Linaceae","Linum","selaginoides","Linum selaginoides","B. Rambe","South America","Brazil","Rio Grande do Sul","São Leopoldo","Vila Dichl pr. S. Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"US01854038","44257",NA,"Linales","Lam.",NA,"1949","11","5","US01854038_01 US01854038_02","10287","auto","Dicotyledonae",NA,NA,NA,NA,"1",NA
"156","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173602F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"V0173602F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173602F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"157","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173601F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"V0173601F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173601F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"158","2015-03-07 08:35:05-03","F","FMNH-SEEDPLANTS","V0173595F","PreservedSpecimen","Plantae","Linaceae","Cliococca","selaginoides","Cliococca selaginoides",NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,"V0173595F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"V0173595F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
