"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","fieldNumber","infraspecificEpithet"
"43","2021-04-07 11:45:23-03","UFMS","CGMS","76965","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott","9546","2007","07","22",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-262, Km 177, 36 km a oeste de Água Clara.","-53.2055556","-20.4088889","330","330",NA,"Flor amarela. Fruto ausente. Material em álcool 70%. Habitat: Campo úmido graminoso de vereda sem buriti. Solo hidromórfico, siltoso. Relevo plano. Habito: Erva aquática emergente. 0,30 - 0,40 m de altura. Ocasional.","CGMS1109953","Ribas do Rio Pardo",NA,NA,NA,NA,NA,"-53,2055556","-20,4088889",NA,NA,NA,NA,NA
"44","2021-04-07 11:45:23-03","UFMS","CGMS","68998","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott","12420","2017","09","08",NA,"Brasil","Mato Grosso do Sul","Rancho WN (Waldir Neves). A norte do açude grande com aterro.","-54.5113889","-20.5608333","594","594",NA,"Flor amarela. Fruto ausente. Habitat: Vereda herbáceo-arbustiva com Mauritia flexuosa (buriti) em nascente. Solo hidromórfico, orgânico. Relevo encosta intermediário de ondulado. Habito: Erva aquática emergente. Ocasional.","CGMS1101956","Campo Grande",NA,"2017","12","10",NA,"-54,5113889","-20,5608333",NA,NA,NA,NA,NA
"45","2021-04-07 11:45:23-03","UFMS","CGMS","58947","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott","10182","2008","03","21",NA,"Brasil","Mato Grosso do Sul","Fazenda Harmonia, 1,5 km a leste da sede, direção Serra do Bom Jardim.","-53.7044444","-18.1155556","380","380",NA,"Flor amarela. Fruto ausente. Habitat: Campo graminoso úmido, vereda em domínio de Cerrado. Solo arenoso com matéria orgânica no topo. Relevo levemente inclinado. Habito: Erva aquática emergente, 25 cm de altura. Freqüente nos veios d","CGMS1088866","Alcinópolis",NA,"2008","04","02",NA,"-53,7044444","-18,1155556",NA,NA,NA,NA,NA
"46","2021-04-07 11:45:23-03","UFMS","CGMS","56879","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","H.C. Vinci-Carlos","H.C. Vinci-Carlos; G.A. Damasceno-Junior; A. Pott","343","2008","08","30",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Cantagalo, margem do Córrego Saltinho.","-54.3997222","-20.5408333","555","555",NA,"Flor amarela. Vereda degradada. Habitat: Cerrado. Campo graminoso úmido (vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Comum. Habito: Erva aquática emergente. 0,22 m de altura.","CGMS1086800","Campo Grande",NA,NA,NA,NA,NA,"-54,3997222","-20,5408333",NA,NA,NA,NA,NA
"47","2021-04-07 11:45:20-03","UFMS","CGMS","23497","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J.Pott","S.N. Moreira; V.J.Pott; A. Pott","30","2007","08","29",NA,"Brasil","Mato Grosso do Sul","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667","504","504",NA,"Flor amarela. Fruto ausente. Habitat: Campo úmido graminoso de Vereda em domínio de Cerrado Habito: Erva Aquática, terrestre, emergente","CGMS1052906","Terenos",NA,"2007","08","29",NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA
"48","2021-04-07 11:45:23-03","UFMS","CGMS","76967","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott","10051","2008","02","26",NA,"Brasil","Mato Grosso do Sul","Fazenda Recanto da Siriema, varjão do Rio Pombo, 25 km a nordeste de Água Clara e 8,5 km da entrada na Rodovia BR-262 (entrada a 17 km de Água Clara).","-52.6875","-20.3686111","382","382",NA,"Flor amarela. Fruto verde claro, imaturo. Material em álcool 70%. Habitat: Campo graminoso úmido pastado pelo gado, próximo a mata de galeria. Solo arenoso. Relevo plano. Habito: Erva aquática emergente, 12 - 20 cm de altura. Mancha","CGMS1109955","Água Clara",NA,"2008","03","01",NA,"-52,6875","-20,3686111",NA,NA,NA,NA,NA
"49","2021-04-07 11:45:23-03","UFMS","CGMS","70691","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott","10178","2008","03","21",NA,"Brasil","Mato Grosso do Sul","Fazenda Harmonia, 800 m W dos fundos da sede.","-53.7461111","-18.1127778","360","360",NA,"Flor amarela. Fruto ausente. Habitat: Vereda antropizada ao longo de açude com gado. Habito: Erva aquática emergente, escapo floral 10 - 25 cm de altura.","CGMS1103108","Alcinópolis",NA,NA,NA,NA,NA,"-53,7461111","-18,1127778",NA,NA,NA,NA,NA
"50","2021-04-07 11:45:23-03","UFMS","CGMS","76966","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott","9559","2007","07","23",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-262, Km 53,4, Fazenda Kokete, cerca de 41 km a oeste de Três Lagoas.","-52.1086111","-20.7363889","345","345",NA,"Flor amarela. Fruto ausente. Material em álcool 70%. Habitat: Campo graminoso baixo com vertente, ao longo de córrego, antropizado. Solo arenoso. Relevo vale. Habito: Erva aquática, emergente. Escapo 0,20 - 0,30 m de altura. Ocasiona","CGMS1109954","Três Lagoas",NA,NA,NA,NA,NA,"-52,1086111","-20,7363889",NA,NA,NA,NA,NA
"51","2021-04-07 11:45:23-03","UFMS","CGMS","24637","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott; H.C. Vinci-Carlos","H.C. Vinci-Carlos; G.A. Damasceno-Junior; V.J. Pott; S.N. Moreira","282","2008","06","30",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3983333","-20.5838889","559","559",NA,"Flor amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,35 m de altura.","CGMS1054080","Campo Grande",NA,"2008","06","30",NA,"-54,3983333","-20,5838889",NA,NA,NA,NA,NA
"52","2021-04-07 11:45:23-03","UFMS","CGMS","24660","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott; H.C. Vinci-Carlos","H.C. Vinci-Carlos; W.M. Ramos","305","2008","07","16",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3966666","-20.5847222","554","554",NA,"Flor amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,41 m de altura.","CGMS1054105","Campo Grande",NA,"2008","07","18",NA,"-54,3966666","-20,5847222",NA,NA,NA,NA,NA
"53","2021-04-07 11:45:20-03","UFMS","CGMS","20154","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F.M. Alves; E.C. Bertazzoni","4596","2006","12","11",NA,"Brasil","Mato Grosso do Sul",NA,"-54.3630556","-20.6558333",NA,NA,NA,"Flor amarela. Labelo maior e mais pontiagudo, pétalas mais esparsas. Habitat: Campo inundável. Solo arenoso. plano. Habito: Erva.","CGMS1049548","Campo Grande",NA,"2009","09","24",NA,"-54,3630556","-20,6558333",NA,NA,NA,NA,NA
"54","2021-04-07 11:45:23-03","UFMS","CGMS","25645","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J.Pott","S.A. Cunha; V.J.Pott & S.R.Cieslak","117","2006","05","19",NA,"Brasil","Mato Grosso do Sul","Embrapa Gado de Corte,Lagoão,cerca de 1km leste da sede.","-54.7022222","-20.4322223","550","550",NA,NA,"CGMS1055074","Campo Grande",NA,NA,NA,NA,NA,"-54,7022222","-20,4322223",NA,NA,NA,NA,NA
"55","2021-04-07 11:45:23-03","UFMS","CGMS","57857","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; E. Scremin-Dias; A. Pott","8172","2005","09","08",NA,"Brasil","Mato Grosso do Sul","Fazenda Princesinha, banhado do rio Perdido, próximo a MS-382, borda oeste do Parque Nacional da Serra da Bodoquena.","-56.8333333","-21.0858333","550","550",NA,"Flor amarela. Fruto ausente. Habitat: Campo úmido graminoso, ao longo brejo de Cladium jamaicense. Solo argiloso, de origem calcária, com matéria orgânica. Relevo plano de várzea. Ocasional. Habito: Erva aquática emergente, 15-35cm d","CGMS1087794","Bonito",NA,NA,NA,NA,NA,"-56,8333333","-21,0858333",NA,NA,NA,NA,NA
"56","2021-04-07 11:45:23-03","UFMS","CGMS","24667","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","H.C. Vinci-Carlos","313","2008","08","31",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3983333","-20.5838889","559","559",NA,"Flor amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,33 m de altura.","CGMS1054112","Campo Grande",NA,NA,NA,NA,NA,"-54,3983333","-20,5838889",NA,NA,NA,NA,NA
"57","2021-04-07 11:45:20-03","UFMS","CGMS","13642","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6983","2004","04","05",NA,"Brasil","Mato Grosso do Sul","Fazenda Potreiro do Sucuriú, próximo à ponte da cachoeira, lado esquerdo do Rio Sucuriú.","-53.1630556","-18.9819445","504","504",NA,"Flor amarela. Habitat: Campo graminoso úmido em vereda de terreno inclinado com veios d#?#água 10-20 cm de profundidade, levemente corrente. Solo hidromórfico argiloso. Relevo inclinado. Habito: Erva aquática submersa fixa. Ocasional.","CGMS1043094","Costa Rica",NA,NA,NA,NA,NA,"-53,1630556","-18,9819445",NA,NA,NA,NA,NA
"58","2021-04-07 11:45:23-03","UFMS","CGMS","24687","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","H.C. Vinci-Carlos; R.M. Chiaravalloti","333","2008","10","25",NA,"Brasil","Mato Grosso do Sul","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3966666","-20.5847222","554","554",NA,"Flor amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,40 m de altura.","CGMS1054134","Campo Grande",NA,NA,NA,NA,NA,"-54,3966666","-20,5847222",NA,NA,NA,NA,NA
"59","2021-04-07 11:45:23-03","UFMS","CGMS","52962","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott","9501","2007","07","21",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-262, Km 280,5, 58 km a leste de Campo Grande.","-54.1227778","-20.4777778","470","470",NA,"Flor amarela. Cresce ao longo de filetes de água entre plantas graminosas. Material em álcool 70°. Habitat: Campo úmido graminoso de vereda sem buriti. Solo arenoso hidromórfico, com muita matéria orgânica. Relevo levemente inclinado","CGMS1082933","Ribas do Rio Pardo",NA,NA,NA,NA,NA,"-54,1227778","-20,4777778",NA,NA,NA,NA,NA
"60","2021-04-07 11:45:23-03","UFMS","CGMS","68946","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; S.N. Moreira","10846","2010","04","12",NA,"Brasil","Mato Grosso do Sul","Fazenda Modelo da Embrapa, varjão próximo à ferrovia Campo Grande - Ponta Porã.","-54.7908333","-20.5566667","513","513",NA,"Flor amarela. Fruto castanho. Habitat: Campo úmido, em nascente, com buriti. Solo argiloso-orgânico. Relevo plano. Habito: Erva aquática, emergente, 20 - 30 cm de altura. Freqüente.","CGMS1101904","Terenos",NA,"2010","04","13",NA,"-54,7908333","-20,5566667",NA,NA,NA,NA,NA
"61","2021-04-07 11:45:23-03","UFMS","CGMS","47342","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","T.F.C. Viana; B.H.S. Ferreira; C.H. Simão;K.C.R. Arruda;N.F. Silva; V.J. Pott","29","2014","12","02",NA,"Brasil","Mato Grosso do Sul","Margem do córrego Baile, Fazenda Laranjal. Vereda úmida com arbusto.","-53.3644444","-22.0747223","388","388",NA,"Flor amarela. Habitat: Vereda úmida com arbustos. Habito: Erva aquática.","CGMS1077298","Nova Andradina",NA,"2014","12","02",NA,"-53,3644444","-22,0747223",NA,NA,NA,NA,NA
"62","2021-04-07 11:45:23-03","UFMS","CGMS","68982","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott","12444","2017","09","11",NA,"Brasil","Mato Grosso do Sul","Rancho WN (Waldir Neves). A norte do açude grande com aterro.","-54.5091667","-20.5616667","596","596",NA,"Flor amarela. Fruto ausente. Calcar longo. Habitat: Campo úmido de vereda com buriti (Mauritia flexuosa) e veios d#?#água. Solo hidromórfico, orgânico. Relevo encosta superior de ondulado. Habito: Erva aquática submersa na lama. Escapo","CGMS1101940","Campo Grande",NA,"2017","09","11",NA,"-54,5091667","-20,5616667",NA,NA,NA,NA,NA
"63","2021-04-07 11:45:23-03","UFMS","CGMS","57855","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott; A. Pott","V.J. Pott; A. Pott","8278","2005","09","27",NA,"Brasil","Mato Grosso do Sul","MS-141, Km14; ao longo do pequeno afluente do rio Laranjaí, 14Km de Naviraí a Ivinhema.","-54.190601348877","-23.0650005340576",NA,NA,NA,"Flor amarela. Fruto ausente. Habitat: Campo graminoso úmido, com veias d#?#água, e pisoteio de gado. Solo hidromórfico, com matéria orgânica. Relevo inclinado. Mancha ocasional. Habito: Erva aquática emergente, 20-40cm de altura.","CGMS1087792","Naviraí",NA,NA,NA,NA,NA,NA,NA,"54855","auto",NA,NA,NA
"64","2021-04-07 11:45:23-03","UFMS","CGMS","57856","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","V.J. Pott","V.J. Pott; A. Pott","8294","2005","09","28",NA,"Brasil","Mato Grosso do Sul","Ribeirão Vitória, MS 141, 5 Km de Ivinhema (para Naviraí).","-54.190601348877","-23.0650005340576",NA,NA,NA,"Flor amarela. Fruto ausente. Habitat: Campo graminoso úmido. Solo hidromórfico, com matéria orgânica. Relevo levemente inclinado. Esparso. Habito: Erva aquática emergente, 20-30cm de altura.","CGMS1087793","Naviraí",NA,NA,NA,NA,NA,NA,NA,"54855","auto",NA,NA,NA
"65","2021-03-01 16:32:54-03","UNICAMP","UEC","100455","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Anderson, LO","Amaral, MCE; Faria, AD; Calago, K; Gottermann, S; Galvão, JC; Belinello, R","95/32","1995","07","17",NA,"Brazil","São Paulo","Represa do Broa, Margem ao lado do asfalto, a 6Km do trevo Itapira-São Carlos(Rodovia Ayrton Senna).","-47.75","-22.2",NA,NA,NA,"Solo encharcado, Erva 15-20cm, Flores amarelo-ouro.","UEC062116","Itirapina","UEC062116",NA,NA,NA,NA,"-47.75","-22.2",NA,NA,NA,NA,NA
"66","2021-03-01 16:32:54-03","UNICAMP","UEC","102728","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Gonella, PM","Kinoshita, LS; Hayashi, AH; Elias, SI","98-219","1998","10","06",NA,"Brazil","Minas Gerais","Fazenda Grão Mongol","-42","-16",NA,NA,NA,"erva de 40 cm.&nf;Flores amarelas.; Beira de riacho.",NA,"Carrancas",NA,"2009","07","31",NA,"-42","-16",NA,NA,NA,NA,NA
"67","2021-03-01 16:32:54-03","UNICAMP","UEC","9265","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Gonella, PM","Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Andrade, JB","3748","1976","11","28",NA,"Brazil","Goiás","Estrada Alto Paraiso a Campo Belo, km 38.",NA,NA,NA,NA,NA,"Herbácea. Flores amarelas.",NA,NA,NA,"2009","07","31",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:32:54-03","UNICAMP","UEC","42964","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Gonella, PM","Assumpçao, MM","1783","1983","08","30",NA,"Brazil","Mato Grosso do Sul","Fazenda Ponte Nova, Próximo a sede.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Herbácea; Flores amarelas.; Varzea úmida; solo arenoso.",NA,"Campo Grande",NA,"2009","07","31",NA,NA,NA,"161190","auto",NA,NA,NA
"69","2021-03-01 16:32:54-03","UNICAMP","UEC","102726","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Gonella, PM","Kinoshita, LS; Forster, W; Simões, AO","98-230","1998","10","06",NA,"Brazil","Minas Gerais","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Cálice verde, corola amarela.",NA,"Carrancas",NA,"2009","07","31",NA,NA,NA,"21143","auto",NA,NA,NA
"70","2021-03-01 16:32:54-03","UNICAMP","UEC","55459","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Meira Neto, JAA; Martins, E; Siqueira, MF","631","1990","10","09",NA,"Brazil","São Paulo","Estação Ecológica de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,"Flores amarelas.; Solo encharcado.&nf;Cerrado.",NA,"Águas de Santa Bárbara",NA,"1997","06","21",NA,NA,NA,"18363","auto",NA,NA,NA
"71","2021-03-01 16:32:54-03","UNICAMP","UEC","55413","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Meira Neto, JAA","592","1990","06","20",NA,"Brazil","São Paulo","Estação Ecológica de Santa Bárbara, cerrado.","-49.238899230957","-22.8805999755859",NA,NA,NA,"Flores amarelas, ervas com 0,2 metros.; cerrado.&nf;Banhado encharcado.",NA,"Águas de Santa Bárbara",NA,"1997","06","21",NA,NA,NA,"18363","auto",NA,NA,NA
"72","2021-03-01 16:32:54-03","UNICAMP","UEC","113440","S","Plantae","Magnoliopsida",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Faria, AD; Matsumoto, K; Belinello, R","96/402","1996","08","07",NA,"Brazil","São Paulo","Brejo no Instituto Florestal, Em frente ao Centro de Pesca Turística, próximo ao Rio Itapetininga.","-48.0499992370605","-23.5900001525879",NA,NA,NA,"Pétalas amarelas.","UEC062115","Itapetininga","UEC062115",NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA
"73","2019-11-06 09:56:04-03","UFOP","OUPR","23604","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, P.M.","Badini, J.","s.n.","1935",NA,NA,NA,"Brasil","Minas Gerais","Caboclo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva, flor amarela. Terreno pantanoso",NA,"Ouro Preto",NA,"2011","04","08",NA,NA,NA,"44599","auto",NA,NA,NA
"74","2019-11-06 09:56:04-03","UFOP","OUPR","23621","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gonella, P.M.","Badini, J.","s.n.","1932",NA,NA,NA,"Brasil","Minas Gerais","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva, flor amarela. Pântano",NA,"Ouro Preto",NA,"2011","04","08",NA,NA,NA,"44599","auto",NA,NA,NA
"75","2019-11-06 09:56:04-03","UFOP","OUPR","7047","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Rivadavia-Lopes, F.","Roschel, M.B.; Argolo, A...M...","s.n.","1997","10","03",NA,"Brasil","Minas Gerais","Serra de Carrancas","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Erva, flores amarelas. Terreno paludoso",NA,"Tiradentes",NA,"1999","09","15",NA,NA,NA,"10355","auto",NA,NA,NA
"76","2019-02-21 19:34:16-03","UNEMAT","HERBAM","1439","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Ramos, JF","Sasaki, D.; Nascimento, J.; André, T.J.C.; Mortati, A.F. & Piva, J.H.","1613","2007","05","06",NA,"Brasil","Mato Grosso","Parque Estadual Cristalino, Afloramento rochoso cercado por campo rupestre e mata decidual.","-55.918611","-9.586111",NA,NA,NA,NA,"HERBAM001439","Novo Mundo",NA,"2007","11",NA,NA,"-55.918611","-9.586111",NA,NA,NA,NA,NA
"77","2019-08-16 08:39:46-03","UTFPR","HCF","15208","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G. Weber ex Benj.","E. Barboza","M.G. Caxambu","5631","2014","10","24",NA,"Brasil","PR","Sítio Sete Quedas","-50.255361","-24.581389","1048","1048",NA,"erva ca. 0,15 m, heliófita, palustre. Flores amarelas.",NA,"Tibagi",NA,"2016",NA,NA,NA,"50°15'19,3 W","24°34'53 S",NA,NA,NA,NA,NA
"78","2019-08-16 08:39:46-03","UTFPR","HCF","21037","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G. Weber ex Benj.",NA,"J.M. Silva","609","1988","11","30",NA,"Brasil","PR","Mergulhão","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Flores amarelas. Do brejo.",NA,"São José dos Pinhais",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"79","2020-12-21 16:31:31-03","MBM","MBM","279140","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Fromm-Trinta, E.","Krieger, L.","9445A","1970","10","01","Southern America","Brazil","Minas Gerais","Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,"MBM279140",NA,"MBM279140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:31:31-03","MBM","MBM","386104","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Saridakis, D.P.","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","3996","2013","10","26","Southern America","Brazil","Paraná","São Luiz do Purunã","-49.645631","-25.470569","1155","1155",NA,"Erva de 30cm com flor amarela.; Campo sujo.","MBM386104","Balsa Nova","MBM386104","2013","10","31",NA,"-49.645631","-25.470569",NA,NA,NA,NA,NA
"81","2020-12-21 16:31:31-03","MBM","MBM","61136","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Taylor, P.","Hatschbach, G.","39185",NA,NA,NA,"Southern America","Brazil","Paraná","Campina da Cascavel","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM061136","Balsa Nova","MBM061136",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA
"82","2020-12-21 16:31:31-03","MBM","MBM","396759","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Saridakis, D.P.","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","1927","2013","11","02","Southern America","Brazil","Paraná","Alto Carambeí, estrada para rio São João","-50.0971984863281","-24.9178009033203",NA,NA,NA,"Raízes alvas. Escapo castanho. Flores amarelas.; Floresta Ombrófila Mista. Em campo úmido.","MBM396759","Carambeí","MBM396759","2014","08","05",NA,NA,NA,"26641","auto",NA,NA,NA
"83","2020-12-21 16:31:31-03","MBM","MBM","389276","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Lozano, E.D.","Felitto, G.; Lozano, E.D.; Lozano, E.D.","389","2012","10","09","Southern America","Brazil","Paraná","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545",NA,NA,NA,"Carnívora de 15cm; flores amarelas. Unicata.; Terreno brejoso.","MBM389276","Ponta Grossa","MBM389276","2012",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA
"84","2020-12-21 16:31:31-03","MBM","MBM","386104","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Saridakis, D.P.","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","3996","2013","10","26","Southern America","Brazil","Paraná","Fazenda Pinheirinho","-50.273681","-24.631469","1067","1067",NA,"Erva de 30cm com flor amarela.; Campo sujo.","MBM386104","Tibagi","MBM386104","2013","10","31",NA,"-50.273681","-24.631469",NA,NA,NA,NA,NA
