"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"49","2019-08-27 13:33:58-03","IAP","PACA-AGP","42494","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Emrich-Rambo","1954","07","31","Rambo, B.",NA,"1949","07","13","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA042494",NA,"Magnoliophyta","Violales",NA,NA,"VULNERÁVEL&nf;sicher, 31,7,1954.; strobylis semievolutis Habitat: ad rivum in araucarieto","19545","auto","Magnoliatae",NA,NA,NA
"50","2019-08-27 13:33:58-03","IAP","PACA-AGP","103628","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","J. Mauhs",NA,NA,NA,"Mauhs, J.",NA,"2002","09","25","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA103628",NA,"Magnoliophyta","Violales",NA,NA,"Habitat: em beira de estrada, dentro da unidade","76715","auto","Magnoliatae",NA,NA,NA
"51","2019-08-27 13:33:58-03","IAP","PACA-AGP","50040","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Emrich-Rambo","1954","07","31","Rambo, B.",NA,"1951","02","13","Brasil","RS","Soledade",NA,"-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"PACA050040",NA,"Magnoliophyta","Violales",NA,NA,"VULNERÁVEL&nf;sicher, 31.7.1954.; strobylis novis Habitat: in araucarieto ad rivum","42411","auto","Magnoliatae",NA,NA,NA
"52","2019-08-27 13:33:58-03","IAP","PACA-AGP","34674","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Emrich-Rambo","1954","07","31","Rambo, B.",NA,"1946","12","30","Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA034674",NA,"Magnoliophyta","Violales",NA,NA,"VULNERÁVEL&nf;sicher, 31,7,1954.; fl. novissimo Habitat: ad rivum in campestribus","63451","auto","Magnoliatae",NA,NA,NA
"53","2019-08-27 13:33:58-03","IAP","PACA-AGP","51580","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Emrich-Rambo","1954","07","31","Rambo, B.",NA,"1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA051580",NA,"Magnoliophyta","Violales",NA,NA,"VULNERÁVEL&nf;sicher, 31.7.1954.; infl. novissimis Habitat: ad rivum dumetosis","63451","auto","Magnoliatae",NA,NA,NA
"54","2020-12-20 21:19:22-03","UFV","VIC","034347","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Venzket, T.S.","s.n.","2008","07","14","Brasil","Rio Grande do Sul","Pelotas","Colônia Maciel","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"VIC034347",NA,NA,NA,NA,NA,"Cerca de 2 m, ambiente sombreado, planta ameaçada de extinção","51462","auto",NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030576","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"L. R. Landrum","2703","1977","11","23","Brazil","Santa Catarina",NA,"Mun. Ponte Alta, ca. 10 km N of Ponte Alta, along BR 116.","-50.3333","-27.4167",NA,NA,"900",NA,NA,NA,"Magnoliophyta","Malpighiales",NA,NA,"Shrub 1.5 m high.",NA,NA,NA,NA,NA,NA
"56","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030577","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Stephen F. Smith",NA,NA,NA,"R. Wasum","6236","1989","8","18","Brazil","Rio Grande do Sul",NA,"Caxias do Sul, Ana Rech, Faxinal.","-51.09029","-29.115021",NA,NA,"750",NA,NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030575","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Stephen F. Smith",NA,NA,NA,"R. Wasum","12585","1996","8","17","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula, Floresta Nacional.","-50.580093","-29.44673",NA,NA,"800",NA,NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:40:34-03","UNICAMP","UEC","176983","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Flores, TB; Kuntz-Galvão, J; Campos, OR","1332","2012","10","20","Brazil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó - Cachoeira do Aurélio.","-41.837694","-20.489972","-41.837694","-20.489972",NA,NA,"UEC023950","UEC023950","Magnoliopsida",NA,NA,NA,"Material prensado a álcool 70%; Árvore, ca. 3,0m de alt. Botões verdes,",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:40:34-03","UNICAMP","UEC","164836","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Meireles, LD","2009",NA,NA,"Meireles, LD; Nunes, JA; Monge, M","2050","2005","10","02","Brazil","Minas Gerais","Passa Quatro","Brasil: Minas Gerais, Passa Quatro, Sertão dos Martins, Floresta Mista, 1531-msm.","-45.073056","-22.453444","-45.073056","-22.453444",NA,NA,"UEC028515","UEC028515","Magnoliopsida",NA,NA,NA,"Arvoreta, 4m, frutos verdes.; Brasil: Minas Gerais, Passa Quatro, Sertão dos Martins, Floresta Mista, 1531-msm.",NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:40:34-03","UNICAMP","UEC","175840","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Souza, VC","2007","04","03","Coelho, RLG; Delfini-Feliciano, C; Pinho-Ferreira, MA; Shimizu, GH; Barbosa, TDM","114","2007","04","03","Brazil","Santa Catarina","Urupema","Fazenda Farofa, trilha do pasto sujo, atrás da sede.","-49.879167","-27.916667","-49.879167","-27.916667","1400","1400","UEC072392","UEC072392","Magnoliopsida",NA,NA,NA,"Obs. Árvore, 4 m. Frutos jovens verdes.; Floresta Ombrófila Mista",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:40:34-03","UNICAMP","UEC","180457","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Shimizu, GH","2011","08",NA,"Shimizu, GH; Monge, M","552","2011","08","14","Brazil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Macieira","-41.829167","-20.480556","-41.829167","-20.480556","1867","1867","UEC086756","UEC086756","Magnoliopsida",NA,NA,NA,"Árvore, ca. 1,8 m altura. Flores amarelas.",NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:40:34-03","UNICAMP","UEC","120636","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Meireles, LD","2001","12",NA,"Meireles, LD; Breier, TB; Belinello, R","534","2001","08","23","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087200","UEC087200","Magnoliopsida",NA,NA,NA,"Arvoreta, 3m, flores amarelas.; Floresta Ombrófila mista.","22140","auto",NA,NA,NA,NA
"63","2021-03-01 16:40:34-03","UNICAMP","UEC","121005","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Meireles, LD","2001","12",NA,"Meireles, LD; Breier, TB; Belinello, R","531","2001","08","23","Brazil","Minas Gerais","Camanducaia","Monte Verde","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087199","UEC087199","Magnoliopsida",NA,NA,NA,"Arvoreta. 3, flores amarelas.; Floresta Ombrófila mista.","22140","auto",NA,NA,NA,NA
"64","2021-03-01 16:40:34-03","UNICAMP","UEC","50927","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Torres, RB","1989","09","23","Sobral, M; et al.","5052","1986","03",NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"UEC046862","UEC046862","Magnoliopsida",NA,NA,NA,"Arbusto em interior de mata, 2m; flores em botão, amarelas.","30776","auto",NA,NA,NA,NA
"65","2020-12-04 13:19:43-03","UDESC","LUSC","9022","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Silva, A.C.",NA,NA,NA,"Duarte, E.",NA,NA,NA,NA,"Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC005990","LUSC005990",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA
"66","2020-10-14 10:06:19-03","FURB","FURB","20628","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M","2010","01","25","Verdi, M.; Hasckel, R.P. & Klemz, G.","3874","2009","04","21","Brasil","Santa Catarina","Urubici","São Pedro, Parque Nacional de São Joaquim.","-49.4094444","-28.0802778","-49.4094444","-28.0802778","1139","1139","FURB03428","FURB03428",NA,NA,NA,NA,"Fito IFFSC 167 /L/28 Habitat: Floresta Ombrófila Mista Alto Montana; Estágio Avançado Habito: arbórea;",NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:06:19-03","FURB","FURB","48797","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Oliveira, AA de","2015","11","15","Oliveira, A.A. de","2735","2015","11","15","Brasil","Santa Catarina","São Joaquim","Luizinho.","-49.8588889","-28.4380555","-49.8588889","-28.4380555","1089","1089","FURB48797","FURB48797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-08 08:56:12-03","FURB","FURB","58994","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Kassner-Filho, A.","2018","03","13","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2360","2018","03","13","Brasil","Santa Catarina","Urubici",NA,"-49.4066667","-28.0802778","-49.4066667","-28.0802778",NA,NA,"FURB58994","FURB58994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:06:19-03","FURB","FURB","62610","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Kassner-Filho, A.","2019","02","09","Kassner-Filho, A.","4723","2019","02","09","Brasil","Santa Catarina","Bom Jardim da Serra","Fazenda ao do Rio Pelotas. Fazenda ao do Rio Pelotas.","-49.5705556","-28.1808334","-49.5705556","-28.1808334","1414","1414","FURB62610","FURB62610",NA,NA,NA,NA,"Arvoreta 4m; botão",NA,NA,NA,NA,NA,NA
"70","2020-12-09 14:47:25-03","FURB","FURB","66506","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Kassner-Filho, A.","2020","05","04","Kassner-Filho, A.","5673","2020","05","04","Brasil","Santa Catarina","Bom Jardim da Serra","Sítio Gabriel Borges.","-49.7288889","-28.2863889","-49.7288889","-28.2863889","1430","1430","FURB66506","FURB66506",NA,NA,NA,NA,"botão floral Habitat: beira de córrego Habito: arbórea",NA,NA,NA,NA,NA,NA
"71","2021-03-16 17:53:28-03","UCS","HUCS","6236","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","Roem. & (Schult.) & Hughes","Smith, S.F.","1989","12",NA,"Wasum, R.A.","s.n.","1989","08","18","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech, Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"750","750",NA,NA,"Angiospermae","Malpighiales",NA,NA,"beira da estrada, junto ao lago","49662","auto",NA,NA,NA,NA
"72","2021-03-16 17:53:28-03","UCS","HUCS","12054","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","Roem. & (Schult.) & Hughes","Smith, S.F.","1997","07",NA,"Wasum, R.A.","s.n.","1996","02","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Estacional I","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"Angiospermae","Malpighiales",NA,NA,"interior da mata","76715","auto",NA,NA,NA,NA
"73","2021-03-16 17:53:28-03","UCS","HUCS","12585","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","Roem. & (Schult.) & Hughes","Smith, S.F.","1998","08",NA,"Wasum, R.A.","s.n.","1996","08","17","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Estacional I","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"Angiospermae","Malpighiales",NA,NA,"árvore derrubada no caminho","76715","auto",NA,NA,NA,NA
"74","2021-03-16 17:53:28-03","UCS","HUCS","21938","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","Roem. & (Schult.) & Hughes","Sobral, M.","2003","12",NA,"Wasum, R.A.","1981","2003","09","27","Brasil","Rio Grande do Sul","Canela","Parque do Caracol","-50.815601348877","-29.3656005859375",NA,NA,"780","780",NA,NA,"Angiospermae","Malpighiales",NA,NA,"em orla da mata","16452","auto",NA,NA,NA,NA
"75","2019-06-27 10:26:43-03","UFES","VIES","35232","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Flores, T.B.; Kuntz-Galvão, J. & Campos, O.R.","1332","2012","10","20","Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó.","-41.8452987670898","-20.6888999938965",NA,NA,NA,NA,"VIES035232","VIES035232",NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA
"76","2020-04-27 16:11:33-03","UFES","VIES","31968","S","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","D.S. Lucena","2019","01","31","Zorzanelli, J.P.F.; Bacci, L. & Dias, H.M.","747","2013","06","18","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,"1800","1800","VIES031968","VIES031968",NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA
"77","2020-12-21 16:44:17-03","MBM","MBM","389357","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Cordeiro, J.; Felitto, G.","2014","05","26","Felitto, G.; Dutra, M.; Czelusniak, B.H.; Dutra, M.; Czelusniak, B.H.","850","2014","05","08","Brazil","Rio Grande do Sul","São José dos Ausentes","Campo Novo","-49.932086","-28.474369","-49.932086","-28.474369","913","913","MBM389357","MBM389357",NA,NA,"Southern America",NA,"Arbusto, 3m; espigas amarronzadas, inflorescências creme.; Vegetação Reófita.",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:44:17-03","MBM","MBM","402177","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Ariati, V.","2015","10","18","Ariati, V.; Bianchi, J.E.; Bianchi, J.E.","1128","2015","10","18","Brazil","Santa Catarina","São Joaquim",NA,"-49.813475","-28.464117","-49.813475","-28.464117",NA,NA,"MBM402177","MBM402177",NA,NA,"Southern America",NA,"Árvore, 4 m de altura.; Floresta Ombófila Mista - Mata Ciliar do Rio Pelotas.",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:44:17-03","MBM","MBM","427333","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Oliveira, A.A.","2015","11","15","Oliveira, A.A.","2735","2015","11","15","Brazil","Santa Catarina","São Joaquim","Luizinho","-49.858889","-28.438056","-49.858889","-28.438056","1089","1089","MBM427333",NA,NA,NA,"Southern America",NA,"Arbusto, fruto imaturo verde; Floresta Ombrófila Mista. Estágio médio de regeneração.",NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:28:37-03","MBM","MBM","38011","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sleumer, H.",NA,NA,NA,"Hatschbach, G.","12655","1965","08","07","Brazil","Paraná","Araucária","Capão Redondo","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"MBM038011","MBM038011",NA,NA,"Southern America",NA,NA,"21346","auto",NA,NA,NA,NA
"81","2020-12-21 16:28:37-03","MBM","MBM","133436","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Smith, S.F.",NA,NA,NA,"Wasum, R.","6236","1989","08","18","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech, Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM133436","MBM133436",NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA
"82","2020-12-21 16:28:37-03","MBM","MBM","83298","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","s.n.","1982","04","09","Brazil","Rio Grande do Sul","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"MBM083298","MBM083298",NA,NA,"Southern America",NA,NA,"38649","auto",NA,NA,NA,NA
"83","2020-12-21 16:28:37-03","MBM","MBM","216642","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","12054","1996","02","29","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM216642","MBM216642",NA,NA,"Southern America",NA,NA,"76715","auto",NA,NA,NA,NA
"84","2020-12-21 16:28:37-03","MBM","MBM","229513","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","12585","1996","08","17","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM229513","MBM229513",NA,NA,"Southern America",NA,NA,"76715","auto",NA,NA,NA,NA
"85","2020-12-21 16:28:37-03","MBM","MBM","38010","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Mattos, J.",NA,NA,NA,"Mattos, J.","10401","1962","07","16","Brazil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"MBM038010","MBM038010",NA,NA,"Southern America",NA,NA,"48290","auto",NA,NA,NA,NA
"86","2020-12-21 16:28:37-03","MBM","MBM","164981","PreservedSpecimen","Plantae","Flacourtiaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer","Sobral, M.",NA,NA,NA,"Falkenberg, D.B.","5685","1992","03","14","Brazil","Santa Catarina","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"MBM164981","MBM164981",NA,NA,"Southern America",NA,NA,"30102","auto",NA,NA,NA,NA
"87","2015-09-05 06:47:33-03","MNHN","RECOLNAT_MNHN_P","P04792636","PreservedSpecimen",NA,"Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.",NA,"1965","1","5","Brasil","Santa Catarina","São Joaquim","Near Encruzilhada de Boava, 8km south of São Joaquim","-49.93333","-28.33333",NA,NA,"1300",NA,"P04792636","P04792636_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04792636' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"14283",NA
"88","2015-09-05 06:47:33-03","MNHN","RECOLNAT_MNHN_P","P04792641","PreservedSpecimen",NA,"Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"P04792641","P04792641_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04792641' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"1735",NA
"89","2015-09-05 06:47:33-03","MNHN","RECOLNAT_MNHN_P","P04792642","PreservedSpecimen",NA,"Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"P04792642","P04792642_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04792642' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"C2 2768",NA
"90","2015-09-05 06:47:33-03","MNHN","RECOLNAT_MNHN_P","P04792637","PreservedSpecimen",NA,"Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Rambo, B.",NA,"1949","7","13","Brasil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"P04792637","P04792637_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04792637' target='other'> <mi>dwc_moreinfo</mi></a>","19545","auto",NA,NA,"42494",NA
"91","2015-09-05 06:47:33-03","MNHN","RECOLNAT_MNHN_P","P04792638","PreservedSpecimen",NA,"Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Lourteig, A.",NA,"1967","12","15","Brasil","Santa Catarina","Lages","Painel","-50.326099395752","-27.8160991668701",NA,NA,"950",NA,"P04792638","P04792638_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04792638' target='other'> <mi>dwc_moreinfo</mi></a>","70701","auto",NA,NA,"2228",NA
"92","2020-12-11 11:41:13-03","UFMG","BHCB","183058","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,"2016","11","30","Sanín, D; Leroy, CJL; Duarte, MO; Cruz-Lustre, GM","6745","2016","09","15","Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó, Pedra menina","-41.81375","-20.467222","-41.81375","-20.467222","2269","2269",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Erva lenhosa, flores amarelas com base verde.",NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:41:13-03","UFMG","BHCB","136321","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Oliveira Filho, AT de","365","2010","03","05","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Trilha da Macieira para a cachoeira do Aurélio.","-41.832611","-20.480111","-41.832611","-20.480111","1841","1841",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Arvoreta, ca. 3,5m. Botões florais esverdeados.",NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:41:13-03","UFMG","BHCB","147136","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,"2017","04","18","Machado, TM; Forzza, RC; Stehmann, JR; Amorim, AMA","300","2010","11","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para cachoeira do Aurélio.","-41.833333","-20.466667","-41.833333","-20.466667","1834","1834","BHCB002239","BHCB002239","Dicotyledon",NA,"Southern America",NA,"Árvore ca. 2m. Frutos verdes",NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:41:13-03","UFMG","BHCB","116892","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Coelho, RLG; Delfini Feliciano, C; Pinho Ferreira, MA; Shimizu, GH; Barbosa, TDM; Ivanauskas","114","2007","04","03","Brasil","Santa Catarina","Urupema","Fazenda Farofa","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"Rupícola ou terrestre no campo rupestre","23096","auto",NA,NA,NA,NA
"96","2020-12-11 11:41:13-03","UFMG","BHCB","132789","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Giacomin, LL; Viana, PL; Oliveira, CT; Perillo, LN","1004","2009","08","19","Brasil","Minas Gerais","Itamonte","Parque Estadual da Serra do Papagaio, Trilha para a cachoeira do Charco, saindo do alojamento.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"BHCB053679","BHCB053679","Dicotyledon",NA,"Southern America",NA,"Arbusto, 2m. Flores estaminadas amarelas.; Floresta mista.","26914","auto",NA,NA,NA,NA
"97","2020-12-11 11:41:13-03","UFMG","BHCB","132822","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Giacomin, LL; Viana, PL; Oliveira, CT; Perillo, LN","1037","2009","08","19","Brasil","Minas Gerais","Itamonte","Parque Estadual da Serra do Papagaio, Trilha para a Cachoeira do Charco, saindo do alojamento.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"BHCB053680","BHCB053680","Dicotyledon",NA,"Southern America",NA,"Arvoreta ereta, flores estaminadas e pistiladas. Estames e pétalas amarelos.; Subosque de floresta mista.","26914","auto",NA,NA,NA,NA
"98","2020-12-11 11:41:13-03","UFMG","BHCB","96492","PreservedSpecimen","Plantae","Salicaceae","Azara","uruguayensis","Azara uruguayensis","(Speg.) Sleumer",NA,NA,NA,NA,"Leoni, LS","6274","2005","08","25","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó.","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"Arbusto, ca. 3-4m de altura; corola amarela.","21988","auto",NA,NA,NA,NA
