"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"92","2020-10-14 10:02:49-03","FURB","FURB","24137","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","04","30","Korte, A.; Kniess, A.","2869","2010","01","27","Brasil","Santa Catarina","Mirim Doce",NA,"-50.1308334","-27.1802778","-50.1308334","-27.1802778","596","596","Florística IFFSC 508 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbusto;","FURB29225","FURB29225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 10:02:49-03","FURB","FURB","26821","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","06","29","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2218","2010","05","27","Brasil","Santa Catarina","São João Batista","Próximo a SC 411.","-48.87","-27.2722223","-48.8700000","-27.2722223","119","119","Florística IFFSC 470 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB29219","FURB29219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-10-14 10:02:49-03","FURB","FURB","28814","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","09","22","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4782","2010","05","29","Brasil","Santa Catarina","Santa Rosa de Lima","Rio dos Índios.","-49.2308334","-27.9897222","-49.2308334","-27.9897222","588","588","Florística IFFSC 194 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; Fruto avermelhado;","FURB29217","FURB29217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-14 10:02:49-03","FURB","FURB","29801","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Korte, A","2010","09","30","Korte, A.; Kniess, A.","3854","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","Jacú-Paca.","-49.77","-26.8216667","-49.7700000","-26.8216667","701","701","Florística IFFSC 742 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto roxo;","FURB29213","FURB29213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-10-14 10:02:49-03","FURB","FURB","29928","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","09","30","Korte, A.; Kniess, A.","3761","2010","06","23","Brasil","Santa Catarina","José Boiteux","Morro da Cruz.","-49.6783334","-26.9086111","-49.6783334","-26.9086111","652","652","Florística IFFSC 687 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; Fruto com fruto;","FURB29214","FURB29214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-10-14 10:02:49-03","FURB","FURB","30447","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","10","14","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4882","2010","06","08","Brasil","Santa Catarina","Paulo Lopes","Espraiado/Parque Estadual da Serra do Tabuleiro.","-48.78","-27.99","-48.7800000","-27.9900000","329","329","Florística IFFSC 199 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; Fruto roxo;","FURB29216","FURB29216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 10:02:49-03","FURB","FURB","30936","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Korte, A","2010","10","18","Korte, A.; Kniess, A.","4335","2010","09","15","Brasil","Santa Catarina","Taió","Gramado.","-50.2205556","-27.0002778","-50.2205556","-27.0002778","893","893","Florística IFFSC 624 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; flor vermelha","FURB29221","FURB29221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-10-14 10:02:49-03","FURB","FURB","32208","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Korte, A","2010","11","09","Korte, A.; Kniess, A.","4857","2010","10","29","Brasil","Santa Catarina","Biguaçu","Timbé.","-48.6902777","-27.3613889","-48.6902777","-27.3613889","75","75","Florística IFFSC 430b (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: arbusto;","FURB29220","FURB29220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-14 10:02:49-03","FURB","FURB","32512","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010","11","24","Verdi, M.; Caglioni, E. & Martins, E.M.","5223","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783",NA,"FURB29215","FURB29215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-14 10:02:49-03","FURB","FURB","34984","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2010",NA,NA,"Dreveck, S.; Carneiro, F.E.","2583","2010","03","18","Brasil","Santa Catarina","Garuva","Kilometro Trevo.","-48.87","-26.01","-48.8700000","-26.0100000","135","135","Voucher estéril IFFSC 1072 (Regeneração) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto;","FURB29212","FURB29212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-08 08:53:16-03","FURB","FURB","38663","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, AA de","2015","04","06","Funez, L.A.","409","2012","08","06","Brasil","Santa Catarina","Rodeio","Morro do Ipiranga.","-49.4025","-26.8725","-49.4025000","-26.8725000","764","764",NA,"FURB29204","FURB29204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 10:02:49-03","FURB","FURB","58612","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Kassner-Filho, A.","2018","02","14","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2036","2018","02","14","Brasil","Santa Catarina","José Boiteux",NA,"-49.5880555","-26.9116667","-49.5880555","-26.9116667",NA,NA,"fruto roxo Habitat: borda do fragmento florestal Habito: arbusto","FURB58612","FURB58612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-14 10:02:49-03","FURB","FURB","6894","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Sobral, M","2007","11","01","Sevegnani, L.",NA,"2007","10","28","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,NA,"FURB02211","FURB02211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-16 17:53:41-03","UCS","HUCS","50119","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Oliveira, A.A. de","2010","04","28","Korte, A.","2317","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro","-49.411389","-26.910278","-49.411389","-26.910278","611","611","Florística IFFSC 690 (Arbusto); arbusto; flor inflorescência rosa; Floresta Ombrófila Densa; Estágio Médio",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-10-14 15:56:52-03","BS","M","M-0165454","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"ad fluv. Xipoto",NA,NA,NA,NA,NA,NA,NA,"M0165454",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida","TYPE",NA,NA,NA
"107","2020-04-27 16:10:32-03","UFES","VIES","33811","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Zorzanelli, J.P.F.","2014","05","23","Zorzanelli, J.P.F.","1029","2014","05","23","Brasil","Espírito Santo","Castelo","Caxixe Frio.","-41.184700012207","-20.6035995483398",NA,NA,"1122","1122",NA,"VIES033811","VIES033811",NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"108","2019-06-27 10:25:38-03","UFES","VIES","30509","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Manhães, V.C.","217","2009","01","31","Brasil","Espírito Santo","Divino de São Lourenço",NA,"-41.6857986450195","-20.6200008392334",NA,NA,NA,NA,NA,"VIES030509","VIES030509",NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA
"109","2020-04-27 16:10:32-03","UFES","VIES","20090","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Zorzanelli, J.P.F.","2012","06","12","Dias, H.D.; Silva, A.E. & Zorzanelli, J.P.F.","544","2011","02","02","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1200","1200",NA,"VIES020090","VIES020090",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA
"110","2019-06-27 10:25:38-03","UFES","VIES","22294","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2013",NA,NA,"Assis, A.M.","853","2000","09","10","Brasil",NA,"Brasil","Parque Nacional do Caparaó.",NA,NA,NA,NA,"2400","2400",NA,"VIES022294","VIES022294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-04-27 16:10:32-03","UFES","VIES","34273","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","R. Goldenberg","2016","02",NA,"Araújo, E.A.","288","2015","01","16","Brasil","Espírito Santo","Ibitirama","Santa Marta. Trilha principal, entre samambaial e o rio da P4. Parque Nacional do Caparaó","-41.7475","-20.491111","41º44'51''W","20º29'28''S",NA,NA,NA,"VIES034273","VIES034273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-06-27 10:25:38-03","UFES","VIES","28062","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Reginato, M.","2013",NA,NA,"Bacci, L.F.; Zorzanelli, J.P.F.","33","2013","06","15","Brasil","Espírito Santo","Ibitirama","Serra do Caparaó, vale de Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,NA,NA,NA,"VIES028062","VIES028062",NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA
"113","2020-04-27 16:10:32-03","UFES","VIES","21446","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Zorzanelli, J.P.F.","2011","09","27","Zorzanelli, J.P.F.; Jacobem, M.A.A.S.","72","2011","08","14","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1","1",NA,"VIES021446","VIES021446",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA
"114","2020-04-27 16:10:32-03","UFES","VIES","21451","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Zorzanelli, J.P.F.; Paiva, C.","2012","01","16","Zorzanelli, J.P.F.; Zorzanelli, R.F.","15","2011","07","16","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1","1",NA,"VIES021451","VIES021451",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA
"115","2020-04-27 16:10:32-03","UFES","VIES","33144","S","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Zorzanelli, J.P.F.","2012","08",NA,"Moraes, A.M.","258","2012","02","28","Brasil","Minas Gerais","Espera Feliz","RPPN Bom Fim.","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,NA,"VIES033144","VIES033144",NA,NA,NA,NA,"21988","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:34:10-03","MBM","MBM","8917","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.",NA,NA,NA,"Hatschbach, G.","20778","1968","01","15","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM008917","MBM008917",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:34:10-03","MBM","MBM","405473","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Meyer, F.S.","2016",NA,NA,"Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","3226","2016","03","02","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.708","-24.853056","-48.708","-24.853056",NA,NA,"Subarbusto, 70 cm, frutos imaturos vermelhos, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405473","MBM405473",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:34:10-03","MBM","MBM","422940","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.","2019",NA,NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6260","2019","04","09","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.172222","-20.301944","-41.172222","-20.301944","1280","1280","Arbusto com 2 m de altura; frutos vermelhos.; Floresta Ombrófila Densa Montana.","MBM422940",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:34:10-03","MBM","MBM","424332","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Meyer, F.S.","2019","08",NA,"Meyer, F.S.; Völtz, R.R.; Brotto, M.L.; Völtz, R.R.; Brotto, M.L.","2593","2019","08","06","Brazil","Rio de Janeiro","Nova Friburgo","APA de Macaé de Cima, trilha para o Pico do Faraó, trecho que percorre uma estrada, início da trilha. Orla do Rio Macaé","-42.529083","-22.420889","-42.529083","-22.420889",NA,NA,"Arbusto ca. 3 m alt, em orla de floresta em regeneração. Eixo da inflorescência e bractéolas avermelhadas; frutos roxos.; Floresta Ombrófila Densa Montana (Floresta Pluvial Atlântica), provávelmente em estágio médio de regeneração.","MBM424332",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:34:10-03","MBM","MBM","308782","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Kollmann, L.",NA,NA,NA,"Kollmann, L.; et al.; et al.","7338","2005","01","26","Brazil","Espírito Santo","Santa Teresa","Santo Henrique","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"MBM308782","MBM308782",NA,NA,"Southern America",NA,"23813","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:34:10-03","MBM","MBM","171519","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","61388",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Parque das Lauráceas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM171519","MBM171519",NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:34:10-03","MBM","MBM","73090","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack, J.J.",NA,NA,NA,"Kummrow, R.","1672",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM073090","MBM073090",NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:34:10-03","MBM","MBM","271597","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.",NA,NA,NA,"Ribas, O.S.; Vaz, J.; Vaz, J.","4622","2002","04","06","Brazil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"MBM271597","MBM271597",NA,NA,"Southern America",NA,"38172","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:34:10-03","MBM","MBM","100614","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Souza, M.L.R.",NA,NA,NA,"Rosa, N.A.; et al.; et al.","3983",NA,NA,NA,"Brazil","São Paulo","São Paulo","Parque Estadual do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM100614","MBM100614",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:34:10-03","MBM","MBM","23930","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31347",NA,NA,NA,"Brazil","Espírito Santo","Iúna","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,"MBM023930","MBM023930",NA,NA,"Southern America",NA,"32198","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:34:10-03","MBM","MBM","42160","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Goldenberg, R.",NA,NA,NA,"Hatschbach, G.","1801",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM042160","MBM042160",NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:34:10-03","MBM","MBM","22286","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Souza, M.L.R.",NA,NA,NA,"Pereira, E.","6970",NA,NA,NA,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"MBM022286","MBM022286",NA,NA,"Southern America",NA,"19648","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:34:10-03","MBM","MBM","257981","PreservedSpecimen","Plantae","Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Chiea, S.C.",NA,NA,NA,"Urbano Confúcio","9909",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","Araras","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"MBM257981","MBM257981",NA,NA,"Southern America",NA,"36524","auto",NA,NA,NA,NA,NA
"129","2015-09-04 06:13:07-03","MNHN","RECOLNAT_MNHN_P","P00116880","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1887","12","21","Brésil",NA,NA,"Rio de Janeiro: Alto Macahé de Nova Friburgo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116880' target='other'> <mi>dwc_moreinfo</mi></a>","P00116880","P00116880_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 06:13:07-03","MNHN","RECOLNAT_MNHN_P","P00116881","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","2","19","Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116881' target='other'> <mi>dwc_moreinfo</mi></a>","P00116881","P00116881_01",NA,NA,NA,"hb",NA,NA,NA,NA,"16825",NA,NA
"131","2015-09-04 22:02:57-03","MNHN","RECOLNAT_MNHN_P","P00116882","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","2","19","Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116882' target='other'> <mi>dwc_moreinfo</mi></a>","P00116882","P00116882_01",NA,NA,NA,"hb",NA,NA,NA,NA,"16825",NA,NA
"132","2016-12-21 15:00:04-02","MNHN","RECOLNAT_MNHN_P","P00116883","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Miers, J.",NA,"1878","7",NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116883' target='other'> <mi>dwc_moreinfo</mi></a>","P00116883","P00116883_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"133","2015-09-04 22:02:57-03","MNHN","RECOLNAT_MNHN_P","P00116884","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro: Theresopolis à Constancia, Saldanha",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116884' target='other'> <mi>dwc_moreinfo</mi></a>","P00116884","P00116884_01",NA,NA,NA,"hb",NA,NA,NA,NA,"6818",NA,NA
"134","2015-09-04 22:02:57-03","MNHN","RECOLNAT_MNHN_P","P00116885","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro: Theresopolis à Constancia, Saldanha",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116885' target='other'> <mi>dwc_moreinfo</mi></a>","P00116885","P00116885_01",NA,NA,NA,"hb",NA,NA,NA,NA,"6818",NA,NA
"135","2015-09-04 22:02:58-03","MNHN","RECOLNAT_MNHN_P","P00116886","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116886' target='other'> <mi>dwc_moreinfo</mi></a>","P00116886","P00116886_01",NA,NA,NA,"hb",NA,NA,NA,NA,"686",NA,NA
"136","2015-09-04 22:02:58-03","MNHN","RECOLNAT_MNHN_P","P00116887","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116887' target='other'> <mi>dwc_moreinfo</mi></a>","P00116887","P00116887_01",NA,NA,NA,"hb",NA,NA,NA,NA,"686",NA,NA
"137","2016-12-21 15:13:34-02","MNHN","RECOLNAT_MNHN_P","P00116888","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116888' target='other'> <mi>dwc_moreinfo</mi></a>","P00116888","P00116888_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"138","2016-12-27 15:15:41-02","MNHN","RECOLNAT_MNHN_P","P00116889","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.","Wurdack",NA,NA,NA,"Smith, L.B.",NA,"1956","11","26","Brésil",NA,NA,"Santa Catarina: Mun. Brusque: Rain, Azambuja",NA,NA,NA,NA,"35","135","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116889' target='other'> <mi>dwc_moreinfo</mi></a>","P00116889","P00116889_01",NA,NA,NA,"hb",NA,NA,NA,NA,"7972",NA,NA
"139","2015-09-04 21:28:09-03","MNHN","RECOLNAT_MNHN_P","P05259425","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Puiggary",NA,"1886","4","3","Brasil",NA,NA,"Apiahy, Montes sobre los Godoys.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05259425' target='other'> <mi>dwc_moreinfo</mi></a>","P05259425","P05259425_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"140","2015-09-04 21:28:10-03","MNHN","RECOLNAT_MNHN_P","P05259426","PreservedSpecimen",NA,"Melastomataceae","Leandra","amplexicaulis","Leandra amplexicaulis","DC.",NA,NA,NA,NA,"Puiggari",NA,"1885","9","1","Brasil","São Paulo",NA,"Brésil. prov de São Paulo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05259426' target='other'> <mi>dwc_moreinfo</mi></a>","P05259426","P05259426_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"141","2016-03-04 12:08:39-03","MNHN","RECOLNAT_MNHN_P","P00116795","PreservedSpecimen",NA,"Melastomataceae","Leandra","attenuata","Leandra attenuata","Cogn.",NA,NA,NA,NA,"Glaziou, A.",NA,"1888","1","22","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116795' target='other'> <mi>dwc_moreinfo</mi></a>","P00116795","P00116795_01",NA,NA,NA,"hb",NA,NA,NA,"isotype","16826",NA,NA
