"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"87","2020-12-21 16:43:19-03","MBM","MBM","165189","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galianthe","corymbosa","Galianthe corymbosa","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","5901","Southern America","Brazil","Santa Catarina","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,NA,"MBM165189","(Ruiz López & Pavón) E.L. Cabral","1992","12","04",NA,NA,"MBM165189",NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:43:19-03","MBM","MBM","85924","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galianthe","corymbosa","Galianthe corymbosa","Kirkbride, J.H.; J.H.","Kirkbride, J.H.; J.H.","4702","Southern America","Brazil","Distrito Federal",NA,"Ca. 2 Km SW de Núcleo Rural",NA,NA,NA,NA,"MBM085924","(Ruiz López & Pavón) E.L. Cabral","1982","02","15",NA,NA,"MBM085924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:43:19-03","MBM","MBM","86747","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galianthe","corymbosa","Galianthe corymbosa","Kirkbride, J.H.; J.H.","Hatschbach, G.; et al.; et al.","47282","Southern America","Paraguay",NA,NA,"Fazenda El Buracón, 30 Km O de Pedro Juan Caballero",NA,NA,NA,NA,"MBM086747","(Ruiz López & Pavón) E.L. Cabral","1983","12","15",NA,NA,"MBM086747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:43:19-03","MBM","MBM","59125","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galianthe","corymbosa","Galianthe corymbosa","Cabral, E.L.","Semir, J.","561","Southern America","Brazil","Minas Gerais","Jaboticatubas","Km 122, ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,"MBM059125","(Ruiz López & Pavón) E.L. Cabral",NA,NA,NA,NA,NA,"MBM059125",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:43:19-03","MBM","MBM","21465","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galianthe","corymbosa","Galianthe corymbosa","Cabral, E.L.","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28780","Southern America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"MBM021465","(Ruiz López & Pavón) E.L. Cabral",NA,NA,NA,NA,NA,"MBM021465",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:43:19-03","MBM","MBM","57648","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galianthe","corymbosa","Galianthe corymbosa","Smith, S.F.","Hatschbach, G.","41460","Southern America","Brazil","Paraná","Mandirituba","Rio Maurício","-49.326099395752","-25.7789001464844",NA,NA,"MBM057648","(Ruiz López & Pavón) E.L. Cabral","1978","02","23",NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA
"93","2020-10-01 14:21:03-03","JBB","HEPH","2077","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Borreria","peruviana","Borreria peruviana","Kirkbride Júnior, JH","Duarte, AP","11424","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra da Moeda","-43.937801361084","-19.9207992553711",NA,NA,NA,"(Pers.) L.B.Sm. & Downs","1969","03","21",NA,NA,NA,"1969",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:40:51-03","UFMG","BHCB","184916","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","corymbosa","Galianthe corymbosa",NA,"Rezende, SG; Justo, AG","5576","Southern America","Brasil","Minas Gerais","Nova Lima","Região do Condomínio Vale do Sol, Próximo a estação Ecológica de Fechos","-43.958056","-20.076944",NA,"Herbáceo; Cerrado rupestre","BHCB184916","(Ruíz López & Pav.) E.L.Cabral","2015","04","17","1285","1320",NA,NA,NA,NA,NA,NA,"-43.958056","-20.076944",NA,NA,NA,NA
"95","2020-12-11 11:40:51-03","UFMG","BHCB","133342","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Carmo, FF","7","Southern America","Brasil","Minas Gerais","Nova Lima","PE Rola Moça, C 1.","-44.033333","-20.066667",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB012507","(Pers.) E.L.Cabral","2005","06","17","1450","1450",NA,"2011",NA,NA,NA,NA,"-44.033333","-20.066667",NA,NA,NA,NA
"96","2020-12-11 11:40:51-03","UFMG","BHCB","133362","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Carmo, FF","1669","Southern America","Brasil","Minas Gerais","Nova Lima","PE Rola Moça, C 1.","-44.033333","-20.066667",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB012479","(Pers.) E.L.Cabral","2007","12","27","1450","1450",NA,"2011",NA,NA,NA,NA,"-44.033333","-20.066667",NA,NA,NA,NA
"97","2020-12-11 11:40:51-03","UFMG","BHCB","119678","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Batista, JAN","2000","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda, Entrada para Moeda, cerca de 33 km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR 040. Morros a esquerda da pista em direção a Moeda, cerca de 1km após o entroncamento com a BR 040","-43.96","-20.2725",NA,"Em campo limpo seco em encosta pedregosa. Solo arenoso-argiloso, raso, com algum cascalho sobre a superfície. Área queimada durante a seca","BHCB020825","(Pers.) E.L.Cabral","2007","03","08","1429","1429",NA,"2015","01","07",NA,NA,"-43.96","-20.2725",NA,NA,NA,NA
"98","2020-12-11 11:40:51-03","UFMG","BHCB","12085","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Grandi, TSM; Andrade, PM de; Coeli, R","1415","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Herbaceo; Campo rupestre","BHCB020820","(Pers.) E.L.Cabral","1983","05","18",NA,NA,NA,"2015","01","07",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-11 11:40:51-03","UFMG","BHCB","129371","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Arruda, AJ; Santos, LM dos","359","Southern America","Brasil","Minas Gerais","Itabirito","Mina do Pico, Cava do Sapecado","-43.879764","-20.255969",NA,"Campo rupestre laterítico","BHCB020826","(Pers.) E.L.Cabral","2007","12","27","1515","1515",NA,"2015","01","07",NA,NA,"-43.879764","-20.255969",NA,NA,NA,NA
"100","2020-12-11 11:40:51-03","UFMG","BHCB","133345","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Carmo, FF","86","Southern America","Brasil","Minas Gerais","Moeda","Marinho da Serra, C 1.","-43.938058","-20.348342",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB012476","(Pers.) E.L.Cabral","2006","07","20","1544","1544",NA,NA,NA,NA,NA,NA,"-43.938058","-20.348342",NA,NA,NA,NA
"101","2020-12-11 11:40:51-03","UFMG","BHCB","133347","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Carmo, FF","135","Southern America","Brasil","Minas Gerais","Moeda","Marinho da Serra, C 1.","-43.938083","-20.348342",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB012506","(Pers.) E.L.Cabral","2007","02","20","1544","1544",NA,"2011",NA,NA,NA,NA,"-43.938083","-20.348342",NA,NA,NA,NA
"102","2020-12-11 11:40:51-03","UFMG","BHCB","133370","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Carmo, FF","2009","Southern America","Brasil","Minas Gerais","Nova Lima","PE Rola Moça, C 2.","-44.001111","-20.044722",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB012513","(Pers.) E.L.Cabral","2008","01","17","1430","1430",NA,"2011",NA,NA,NA,NA,"-44.001111","-20.044722",NA,NA,NA,NA
"103","2020-12-11 11:40:51-03","UFMG","BHCB","133398","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Carmo, FF","3458","Southern America","Brasil","Minas Gerais","Ouro Preto","Serra de Capanema, C 1.","-43.574306","-20.209861",NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB012122","(Pers.) E.L.Cabral","2008","09","29","1904","1904",NA,"2011",NA,NA,NA,NA,"-43.574306","-20.209861",NA,NA,NA,NA
"104","2020-12-11 11:40:51-03","UFMG","BHCB","14791","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Braga, MMN","195","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.96","-20.272222",NA,"Planta pequena, 40 a 60cm, frequente em todo morro. Flores brancas. Raizes com cheiro agradável; Campo rupestre","BHCB020818","(Pers.) E.L.Cabral","1988","05","07",NA,NA,NA,"2015","01","07",NA,NA,"-43.96","-20.272222",NA,NA,NA,NA
"105","2020-12-11 11:40:51-03","UFMG","BHCB","159912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Vidal, CV; Paula, RL; Paula-Souza, J","967","Southern America","Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-43.992256","-20.097367",NA,"Campo limpo, herbáceo",NA,"(Pers.) E.L.Cabral","2012","04","14",NA,NA,NA,NA,NA,NA,NA,NA,"-43.992256","-20.097367",NA,NA,NA,NA
"106","2020-12-11 11:40:51-03","UFMG","BHCB","165433","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2471","Southern America","Brasil","Minas Gerais","Nova Lima","Capitão do Mato, Litotipo: Canga; capeamento limonítico contendo, em muitos lugares, detritos, calhaus e matacões de formação ferrífera e hematita cimentados.","-43.956111","-20.095556",NA,"Terrestre em Campo Cerrado Ferruginoso, flores brancas. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","01","17","1531","1531",NA,"2014","04",NA,NA,NA,"-43.956111","-20.095556",NA,NA,NA,NA
"107","2020-12-11 11:40:51-03","UFMG","BHCB","165584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2229","Southern America","Brasil","Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Corpos de minério de hematita.","-43.954167","-20.0975",NA,"Herbácea em Campo Rupestre Ferruginoso Aberto, flores brancas. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","01","16","1527","1527",NA,"2014","04",NA,NA,NA,"-43.954167","-20.0975",NA,NA,NA,NA
"108","2020-12-11 11:40:51-03","UFMG","BHCB","165633","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2432","Southern America","Brasil","Minas Gerais","Congonhas","Mina de Fábrica, Litotipo: Formação ferrífera.","-43.893333","-20.446944",NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo, flores brancas. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","01","29","1221","1221",NA,"2014","04",NA,NA,NA,"-43.893333","-20.446944",NA,NA,NA,NA
"109","2020-12-11 11:40:51-03","UFMG","BHCB","165720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1799","Southern America","Brasil","Minas Gerais","Nova Lima","Retiro das Pedras, Litotipo: Itabirito.","-43.991389","-20.077222",NA,"Terrestre, flores brancas. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","01","08","1423","1423",NA,"2013","01",NA,NA,NA,"-43.991389","-20.077222",NA,NA,NA,NA
"110","2020-12-11 11:40:51-03","UFMG","BHCB","165769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","2373","Southern America","Brasil","Minas Gerais","Nova Lima","Mina Capitão do Mato, Morro da Antena. Litotipo: Itabirito com lentes de hematita compacta e pulverulenta.","-43.960556","-20.09",NA,"Terrestre em Campo Rupestre Ferruginoso Aberto, flores brancas. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","01","16","1404","1404",NA,"2014","04",NA,NA,NA,"-43.960556","-20.09",NA,NA,NA,NA
"111","2020-12-11 11:40:51-03","UFMG","BHCB","167553","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","961","Southern America","Brasil","Minas Gerais","Brumadinho","Córrego do Feijão, Litotipo: Canga; fragmentos de itabirito e hematita compacta, cimentados por limonita, parcialmente coberta por solo laterítico.","-44.153056","-20.110556",NA,"Herbácea em Campo Rupestre Ferruginoso Aberto. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","04","12","988","988",NA,"2014","04",NA,NA,NA,"-44.153056","-20.110556",NA,NA,NA,NA
"112","2020-12-11 11:40:51-03","UFMG","BHCB","167878","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","49","Southern America","Brasil","Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica: solo laterítico residual, material areno-arginoso, concreções ferruginosas e fragmentos de quartzo.","-43.891111","-20.105278",NA,"Herbácea em Campo Cerrado Ferruginoso, flores brancas esverdeadas. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","04","02","1222","1222",NA,"2014","04",NA,NA,NA,"-43.891111","-20.105278",NA,NA,NA,NA
"113","2020-12-11 11:40:51-03","UFMG","BHCB","167939","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","308","Southern America","Brasil","Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica: solo laterítico residual, material areno-arginoso, concreções ferruginosas e fragmentos de quartzo.","-43.891111","-20.105278",NA,"Herbácea em Campo Cerrado Ferruginoso. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","04","02","1222","1222",NA,"2014","04",NA,NA,NA,"-43.891111","-20.105278",NA,NA,NA,NA
"114","2020-12-11 11:40:51-03","UFMG","BHCB","167968","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","337","Southern America","Brasil","Minas Gerais","Nova Lima","Mina Capitão do Mato","-43.891111","-20.105278",NA,"Herbácea; Campo Cerrado Ferruginoso. Litotipo: Cobertura detrito-laterítica: solo laterítico residual, material areno-arginoso, concreções ferruginosas e fragmentos de quartzo","BHCB020810","(Pers.) E.L.Cabral","2013","04","02","1222","1222",NA,"2015","01","07",NA,NA,"-43.891111","-20.105278",NA,NA,NA,NA
"115","2020-12-11 11:40:51-03","UFMG","BHCB","168040","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","830","Southern America","Brasil","Minas Gerais","Congonhas","Mina de Fábrica, Litotipo: Formação ferrífera.","-43.893333","-20.446944",NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","01","29","1221","1221",NA,"2014","04",NA,NA,NA,"-43.893333","-20.446944",NA,NA,NA,NA
"116","2020-12-11 11:40:51-03","UFMG","BHCB","168120","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","864","Southern America","Brasil","Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Itabirito com lentes de hematita compacta e pulverulenta.","-43.960556","-20.09",NA,"Herbácea em Campo Rupestre Ferruginoso Aberto. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","01","16","1404","1404",NA,"2014","04",NA,NA,NA,"-43.960556","-20.09",NA,NA,NA,NA
"117","2020-12-11 11:40:51-03","UFMG","BHCB","168403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","170","Southern America","Brasil","Minas Gerais","Belo Horizonte","Mina de Águas Claras, Litotipo: Itabirito, itabirito dolomítico, dolomito; itabirito ocre na parte superior da formação.","-43.885833","-19.948056",NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","05","02","1286","1286",NA,"2014","04",NA,NA,NA,"-43.885833","-19.948056",NA,NA,NA,NA
"118","2020-12-11 11:40:51-03","UFMG","BHCB","168455","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","1068","Southern America","Brasil","Minas Gerais","Congonhas","Mina de Fábrica, Litotipo: Laterita e detritos ferruginosos não cimentados.","-43.930278","-20.421389",NA,"Herbácea em Campo Rupestre Ferruginoso Aberto. Projeto Lacunas do Conhecimento.",NA,"(Pers.) E.L.Cabral","2013","04","19","1472","1472",NA,"2014","04",NA,NA,NA,"-43.930278","-20.421389",NA,NA,NA,NA
"119","2020-12-11 11:40:51-03","UFMG","BHCB","177356","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2195","Southern America","Brasil","Minas Gerais","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica","-43.905833","-20.445833",NA,"Erva; frutos castanhos.; Campo Rupestre Ferruginoso borda de Florestas Estacional Semidecidual",NA,"(Pers.) E.L.Cabral","2015","05","06",NA,NA,NA,"2015","06","01",NA,NA,"-43.905833","-20.445833",NA,NA,NA,NA
"120","2020-12-11 11:40:51-03","UFMG","BHCB","17793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Paula, JA; Velten, SB","s.n.","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda, Morro da Piedade","-43.96","-20.272222",NA,"Herbáceo; Campo rupestre","BHCB020817","(Pers.) E.L.Cabral","1990","04","24",NA,NA,NA,"2015","01","07",NA,NA,"-43.96","-20.272222",NA,NA,NA,NA
"121","2020-12-11 11:40:51-03","UFMG","BHCB","179236","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2780","Southern America","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222",NA,"Erva terrestre; frutos castanhos.; Campo Rupestre Quartzítico",NA,"(Pers.) E.L.Cabral","2015","10","20",NA,NA,NA,"2015","11",NA,NA,NA,"-43.605","-20.197222",NA,NA,NA,NA
"122","2020-12-11 11:40:51-03","UFMG","BHCB","183991","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Sousa, NL; Souza, JAM; Avelar, R","445","Southern America","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.855833","-20.270833",NA,"Herbáceo, 0,35m alt. Terrestre. Flores brancas.; Cerrado Sentido Restrito. Solo pedregoso e argiloso.",NA,"(Pers.) E.L.Cabral","2016","11","29","1245","1245",NA,NA,NA,NA,NA,NA,"-43.855833","-20.270833",NA,NA,NA,NA
"123","2020-12-11 11:40:51-03","UFMG","BHCB","26662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Pers.) E.L.Cabral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:40:51-03","UFMG","BHCB","26662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Pers.) E.L.Cabral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:40:51-03","UFMG","BHCB","40832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Barros, A; Stehmann, JR","58","Southern America","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056",NA,NA,"BHCB020819","(Pers.) E.L.Cabral","1997","08","27","1480","1480",NA,"2015","01","07",NA,NA,"-43.983611","-20.093056",NA,NA,NA,NA
"126","2020-12-11 11:40:51-03","UFMG","BHCB","73147","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Black, G","1511b","Southern America","Brasil","Minas Gerais","Rio Pardo","Leste de Caboclo",NA,NA,NA,"Subarbusto; flor alva; pouco frequente; Terreno calcário ao lado de um córrego.","BHCB003539","(Pers.) E.L.Cabral","1943","02","13",NA,NA,"BHCB003539","2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:40:51-03","UFMG","BHCB","76787","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Souza, VC de; Souza, JP; Romão, GO; Araujo, AO de; Elias, SI","25776","Southern America","Brasil","Minas Gerais","Cristália","Morro da Antena de Televisão","-42.928333","-16.724444",NA,"Erva sublenhosa, ca. 60cm alt.; flores alvas; Entre rochas. Afloramento rochoso com cerrado adjacente","BHCB020821","(Pers.) E.L.Cabral","2001","07","12","1200","1200",NA,"2015","01","07",NA,NA,"-42.928333","-16.724444",NA,NA,NA,NA
"128","2020-12-11 11:40:51-03","UFMG","BHCB","161136","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Santos, RC","23","Southern America","Brasil","Minas Gerais","Nova Lima","Parque Estadual da Serra do Rola Moça","-44.004556","-20.056889",NA,"em canga couraçada","BHCB011724","Pers.","2012","02","14","1433","1433",NA,"2012","07",NA,NA,NA,"-44.004556","-20.056889",NA,NA,NA,NA
"129","2020-12-11 11:40:51-03","UFMG","BHCB","28690","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Stehmann, JR; Vieira, AOS","1295","Southern America","Brasil","Santa Catarina","Urubici","Morro da Igreja","-49.5917015075684","-28.0149993896484",NA,"Erva até 0,5m, corola branca","BHCB020816","(Pers.) E.L.Cabral","1994","01","18","1770","1770",NA,"2015","01","07","30102","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:40:51-03","UFMG","BHCB","25191","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Teixeira, WA","s.n.","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,"Coletada na Serra do inconfidentes, MBR. Inflorescência de tonalidade rosa claro. Campo rupestre/Canga. Herbáceo.","BHCB003535","(Pers.) E.L.Cabral","1994","04","16",NA,NA,NA,"2012","04",NA,"20553","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:40:51-03","UFMG","BHCB","60053","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Brina, AE","s.n.","Southern America","Brasil","Minas Gerais","Mariana","Samarco","-43.4160995483398","-20.377799987793",NA,"Campo rupestre","BHCB020827","(Pers.) E.L.Cabral","2000","08","15",NA,NA,NA,"2015","01","07","33524","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:40:51-03","UFMG","BHCB","17447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Couto, D; Fonseca, FG","s.n.","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Sub arbustivo; Campo rupestre","BHCB020815","(Pers.) E.L.Cabral","1990","04","22",NA,NA,NA,"2015","01","07","26557","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:40:51-03","UFMG","BHCB","72717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Barreto, HLM","3547","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Km 120","-43.8513984680176","-19.7696990966797",NA,"Campo úmido; Frequência regular, flor alva, arbusto decumbente","BHCB003537","(Pers.) E.L.Cabral","1934","01","13",NA,NA,"BHCB003537","2012","04",NA,"19939","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:40:51-03","UFMG","BHCB","73149","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Galianthe","peruviana","Galianthe peruviana",NA,"Barreto, HLM","10742","Southern America","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 121","-43.7449989318848","-19.513599395752",NA,"Subarbusto; Nas pedras do campo - margemdo córrego","BHCB020823","(Pers.) E.L.Cabral","1940","03","21",NA,NA,"BHCB020823","2015","01","07","31264","auto",NA,NA,NA,NA,NA,NA
