"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"96","2020-04-22 16:26:38-03","UFPB","JPB","61601","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Moreira, LHL; Lima, IB; Costa, RMT","61","2015","08","10","Southern America","Brasil","Pernambuco",NA,NA,"; HABITAT: Mata Atlântica; DESC: Erva terrestre; Inflorescência terminal; Flor calcarada de coloração branco-esverdeada.","JPB0061601","Angiosperma","Monocotyledon","Kunth",NA,"RPPN Pedra D'Anta","-35.9","-8.658333",NA,"Lagoa dos Gatos","464","464",NA,NA,NA,NA,NA,"-35.9","-8.658333",NA,NA,NA,NA,NA
"97","2020-04-22 16:26:38-03","UFPB","JPB","49237","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Prata, AP; Rossi, L; Gomes, LA; Santos, LAS; Matos, AG; Santos, E","2596","2011","05","24","Southern America","Brasil","Sergipe",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Erva, ca. 60cm de altura. Sépalas verdes e pétalas amarelas.","JPB0049237","Angiosperma","Monocotyledon","Kunth","Gomes, LA","RVS Mata do Junco, Trilha principal. Solo arenoso","-37.070556","-10.945556",NA,"Capela",NA,NA,"2011","05","31",NA,NA,"-37.070556","-10.945556",NA,NA,NA,NA,NA
"98","2020-04-22 16:26:38-03","UFPB","JPB","2598","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Lima, ALA; Nelson","686","1969","12","26","Southern America","Brasil","?",NA,NA,"; DESC: Erva de 20-35 cm. Flores verde claro.",NA,"Angiosperma","Monocotyledon","Kunth","Moreira, LHL","Subida da Serra de Pirineus.","-48.9592018127441","-15.852499961853",NA,"Pirenópolis",NA,NA,"2019","04","03","40887","auto",NA,NA,NA,NA,NA,NA,NA
"99","2020-04-22 16:26:38-03","UFPB","JPB","39008","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Lima, RB; Miranda, CAB de; Aguiar, FB; Freitas, GB","2048","2006","09","20","Southern America","Brasil","Paraíba",NA,NA,"; HABITAT: Tabuleiro; DESC: Erva com cerca de 40 a 50 cm de altura. Flores esverdeadas e botões verdes claros.",NA,"Angiosperma","Monocotyledon","Kunth",NA,"Aldeia Grupiuna","-35.0147018432617","-6.76999998092651",NA,"Marcação",NA,NA,NA,NA,NA,"9905","auto",NA,NA,NA,NA,NA,NA,NA
"100","2021-03-21 19:40:17-03","UFC","EAC","20141","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Lima-Verde, L.W.","78","1992","11",NA,"Southern America","Brasil","Ceará",NA,NA,"Material coletado seco.","EAC0020141","Monocotyledon",NA,"Kunth","Pessoa, E.M.","Cidade dos Funcionários, Encrave de Cerrado das Seia Bocas.","-38.543098449707","-3.71722006797791","EAC0020141","Fortaleza",NA,NA,"2013","04","25","19924","auto",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-21 19:40:17-03","UFC","EAC","59929","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Castro, A.S.F.","2940","2016","04","05","Southern America","Brasil","Ceará",NA,NA,"Erva; flor esverdeada.; Cerrado.","EAC0059929","Monocotyledon",NA,"Kunth","Castro, A.S.F.","Correios-Cambeba.","-38.543098449707","-3.71722006797791","EAC0059929","Fortaleza",NA,NA,"2016","04","05","19924","auto",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-21 19:40:17-03","UFC","EAC","43963","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Moro, M.F.","535","2008","04","17","Southern America","Brasil","Ceará",NA,NA,"Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","EAC0043963","Monocotyledon",NA,"Kunth","Pessoa, E.","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","-38.486111","-3.798611","EAC0043963","Fortaleza",NA,NA,"2013","04","25",NA,NA,"-38.486111","-3.798611",NA,NA,NA,NA,NA
"103","2021-03-21 19:40:17-03","UFC","EAC","43964","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Moro, M.F.","602","2008","07","17","Southern America","Brasil","Ceará",NA,NA,"Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","EAC0043964","Monocotyledon",NA,"Kunth","Pessoa, E.","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","-38.486111","-3.798611","EAC0043964","Fortaleza",NA,NA,"2013","04","25",NA,NA,"-38.486111","-3.798611",NA,NA,NA,NA,NA
"104","2021-03-21 19:40:17-03","UFC","EAC","31439","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Lima-Verde, L.W.","1005","1999","06",NA,"Southern America","Brasil","Ceará",NA,NA,"Erva rizomatosa, ocasional.; Mata de Tabuleiro, areia quartzosa.","EAC0031439","Monocotyledon",NA,"Kunth","Batista, J.A.N.","Porto das Dunas, antes, lado esquerdo, margem do Rio Pacoti.","-38.3911018371582","-3.90139007568359","EAC0031439","Aquiraz",NA,NA,"2016","08","29","22325","auto",NA,NA,NA,NA,NA,NA,NA
"105","2021-03-21 19:40:17-03","UFC","EAC","2414","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Fernandes, A.","EAC2414","1974","04","23","Southern America","Brasil","Ceará",NA,NA,"Erva terrestre.","EAC0002414","Monocotyledon",NA,"Kunth","Batista, J.A.N.; Ramalho, A.J.","Campus do Pici, UFC","-38.543098449707","-3.71722006797791","EAC0002414","Fortaleza",NA,NA,"2009","12",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-21 19:40:17-03","UFC","EAC","20776","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Sá, I.M.B.","53","1993","05","16","Southern America","Brasil","Ceará",NA,NA,"Erva, flor esbranquiçada.; Cerrado","EAC0020776","Monocotyledon",NA,"Kunth","Lima-Verde, L.W.","Cidade dos Funcionários, Tabuleiro litorâneo.","-38.543098449707","-3.71722006797791","EAC0020776","Fortaleza","20","20","1993",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:38:30-03","MBM","MBM","27630","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","curti-bradei","Habenaria curti-bradei",NA,"Hatschbach, G.","33232","1973","11","15","Southern America","Brazil","Mato Grosso",NA,NA,NA,"MBM027630",NA,NA,"Hoehne","Batista, J.A.N.","Serra da Petrovina","-54.6356010437012","-16.4708003997803","MBM027630","Rondonópolis",NA,NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:38:30-03","MBM","MBM","49657","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","curti-bradei","Habenaria curti-bradei",NA,"Pabst, G.","1310",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,"MBM049657",NA,NA,"Hoehne","Pabst, G.","Vila Ema, São Paulo","-46.6300010681152","-23.5400009155273","MBM049657","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:38:33-03","MBM","MBM","34534","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Hatschbach, G.; Anderson, W.; Gates, B.; Anderson, W.; Gates, B.","36358","1975","02","20","Southern America","Brazil","Goiás",NA,NA,NA,"MBM034534",NA,NA,"Kunth","Batista, J.A.N.","Rod. GO-12, Chapada dos Veadeiros",NA,NA,"MBM034534","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:38:33-03","MBM","MBM","423985","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Alves, A.","83","2015","12","27","Southern America","Brazil","Paraná",NA,NA,"Herbácea com flores de cor alva, folhas verdes. Crescendo em solo orgânico úmido entre gramíneas esparsas em campo aberto.","MBM423985",NA,NA,"Kunth",NA,"Aproximadamente 1600m ao sul da BR-277, km 145 sentido Palmeira","-49.77475","-25.484336",NA,"Balsa Nova","974","974",NA,NA,NA,NA,NA,"-49.77475","-25.484336",NA,NA,NA,NA,NA
"111","2016-11-16 16:36:43-02","MNHN","RECOLNAT_MNHN_P","P00053141","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pignal, M.|Lechat, F.",NA,"1993","7","5",NA,"Brésil","bahia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00053141' target='other'> <mi>dwc_moreinfo</mi></a>","P00053141",NA,NA,"Kunth","Batista","Campus UFBa","-38.53333","-13","P00053141_01","salvador",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 144",NA,NA
"112","2016-11-16 16:36:43-02","MNHN","RECOLNAT_MNHN_P","P00053142","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pignal, M.",NA,"1995","8","10",NA,"Brésil","bahia","hb",NA,"Même station que Pignal & Lachat n°H144 (Projet Pau Brasil) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00053142' target='other'> <mi>dwc_moreinfo</mi></a>","P00053142",NA,NA,"Kunth","Batista","Campus UFBa","-38.53333","-13","P00053142_01","salvador",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"201 (h570)",NA,NA
"113","2017-04-21 15:34:24-03","MNHN","RECOLNAT_MNHN_P","P00307154","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida","holotype","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Colombie]",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00307154' target='other'> <mi>dwc_moreinfo</mi></a>","P00307154",NA,NA,"Kunth","Kunth","s.loc. [Nov. gen. sp. : Crescit locis temperatis, opacatis Regni Novogranatensis inter villam San Miguel et convallem Guachicon prope Almaguer]",NA,NA,"P00307154_01 P00307154_02",NA,"810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2051",NA,NA
"114","2015-09-03 19:49:51-03","MNHN","RECOLNAT_MNHN_P","P00386895","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"hb",NA,"Reichenbach f. script. Batista scripsit : not a type, basionyme = Bonatea flexuosa, type de Martius) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386895' target='other'> <mi>dwc_moreinfo</mi></a>","P00386895",NA,NA,"Kunth","Batista","Piauhy, Goyaz",NA,NA,"P00386895_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3455",NA,NA
"115","2015-09-03 19:49:51-03","MNHN","RECOLNAT_MNHN_P","P00386896","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386896' target='other'> <mi>dwc_moreinfo</mi></a>","P00386896",NA,NA,"Kunth",NA,"Piauhy, Goyaz",NA,NA,"P00386896_01 P00386896_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3455",NA,NA
"116","2015-09-04 11:58:15-03","MNHN","RECOLNAT_MNHN_P","P00386897","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Gardner, G.",NA,"1841",NA,NA,NA,"Brésil",NA,"hb",NA,"Batista scripsit : not a type, basionyme = Bonatea flexuosa, type de Martius) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386897' target='other'> <mi>dwc_moreinfo</mi></a>","P00386897",NA,NA,"Kunth",NA,"Piauhy, Goyaz",NA,NA,"P00386897_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3455",NA,NA
"117","2015-09-04 10:53:19-03","MNHN","RECOLNAT_MNHN_P","P00405135","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Labat, J.-N.",NA,"1983","1","25",NA,"Guyane Française",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405135' target='other'> <mi>dwc_moreinfo</mi></a>","P00405135",NA,NA,"Kunth","Batista","Savane Bordelaise",NA,NA,"P00405135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180",NA,NA
"118","2015-09-03 19:50:15-03","MNHN","RECOLNAT_MNHN_P","P00405136","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Veyret, Y.",NA,"1976","3","18",NA,"Guyane Française",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405136' target='other'> <mi>dwc_moreinfo</mi></a>","P00405136",NA,NA,"Kunth","Batista","Savane Matiti",NA,NA,"P00405136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1354",NA,NA
"119","2015-09-03 19:50:15-03","MNHN","RECOLNAT_MNHN_P","P00405138","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Lémée, A.",NA,"1901","2",NA,NA,"Guyane Française",NA,"hb",NA,"Reçu le 15 décembre 1956 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405138' target='other'> <mi>dwc_moreinfo</mi></a>","P00405138",NA,NA,"Kunth","Batista","Entre Cayenne et Mathouty",NA,NA,"P00405138_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-04 12:02:12-03","MNHN","RECOLNAT_MNHN_P","P00405139","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Raynal, A.",NA,"1976","3","18",NA,"Guyane Française",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405139' target='other'> <mi>dwc_moreinfo</mi></a>","P00405139",NA,NA,"Kunth","Batista","Savane Matiti, env. 32 km WNW du bac de Macouria, à l'W de Cayenne. Lieu dit La Briquetterie",NA,NA,"P00405139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18671",NA,NA
"121","2015-09-04 12:03:48-03","MNHN","RECOLNAT_MNHN_P","P00405140","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Schomburgk, M.R.",NA,"1868",NA,NA,NA,"Guyane britannique",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405140' target='other'> <mi>dwc_moreinfo</mi></a>","P00405140",NA,NA,"Kunth","Batista",NA,NA,NA,"P00405140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"757",NA,NA
"122","2015-09-04 12:02:47-03","MNHN","RECOLNAT_MNHN_P","P00405141","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Funck, N.",NA,"1843","8",NA,NA,"Venezuela",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405141' target='other'> <mi>dwc_moreinfo</mi></a>","P00405141",NA,NA,"Kunth","Batista","Savane de Caripe",NA,NA,"P00405141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"293",NA,NA
"123","2015-09-22 00:03:56-03","MNHN","RECOLNAT_MNHN_P","P00405142","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Grosourdy, R. de",NA,NA,NA,NA,NA,"Venezuela",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405142' target='other'> <mi>dwc_moreinfo</mi></a>","P00405142",NA,NA,"Kunth","Batista",NA,NA,NA,"P00405142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a 186 c",NA,NA
"124","2015-09-04 12:02:12-03","MNHN","RECOLNAT_MNHN_P","P00405143","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Chaffanjon, J.",NA,NA,NA,NA,NA,"Venezuela",NA,"hb",NA,"Reçu le 03 avril 1887 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405143' target='other'> <mi>dwc_moreinfo</mi></a>","P00405143",NA,NA,"Kunth","Batista","Orénoque",NA,NA,"P00405143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"149",NA,NA
"125","2015-09-04 12:02:47-03","MNHN","RECOLNAT_MNHN_P","P00405144","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Grosourdy, R. de",NA,"1864",NA,NA,NA,"Venezuela",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405144' target='other'> <mi>dwc_moreinfo</mi></a>","P00405144",NA,NA,"Kunth","Batista","Guyana- contour de ripota. Mission du Caroni, dans les savannes voisines de la cataracte du fleuve",NA,NA,"P00405144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-04 12:03:48-03","MNHN","RECOLNAT_MNHN_P","P00405145","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Triana, J.J.",NA,NA,NA,NA,NA,"Nouvelle-Grenade",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405145' target='other'> <mi>dwc_moreinfo</mi></a>","P00405145",NA,NA,"Kunth","Batista",NA,NA,NA,"P00405145_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"585",NA,NA
"127","2015-09-03 19:50:15-03","MNHN","RECOLNAT_MNHN_P","P00405146","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Gay, C.",NA,NA,NA,NA,NA,"Pérou",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405146' target='other'> <mi>dwc_moreinfo</mi></a>","P00405146",NA,NA,"Kunth","Batista",NA,NA,NA,"P00405146_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1025",NA,NA
"128","2015-09-04 04:26:04-03","MNHN","RECOLNAT_MNHN_P","P00405155","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405155' target='other'> <mi>dwc_moreinfo</mi></a>","P00405155",NA,NA,"Kunth","Batista","Province de Minas Geraes",NA,NA,"P00405155_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 373",NA,NA
"129","2015-09-03 19:46:59-03","MNHN","RECOLNAT_MNHN_P","P00408977","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408977' target='other'> <mi>dwc_moreinfo</mi></a>","P00408977",NA,NA,"Kunth","Batista","Bahia",NA,NA,"P00408977_01 P00408977_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-19 11:45:16-03","MNHN","RECOLNAT_MNHN_P","P00408979","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Smith, H.H.",NA,"1898",NA,NA,NA,"Colombie",NA,"hb",NA,"Reçu le 19 décembre 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408979' target='other'> <mi>dwc_moreinfo</mi></a>","P00408979",NA,NA,"Kunth","Batista","Santa Marta",NA,NA,"P00408979_01 P00408979_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2358",NA,NA
"131","2015-09-03 19:47:11-03","MNHN","RECOLNAT_MNHN_P","P00408980","PreservedSpecimen",NA,"Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Smith, H.H.",NA,"1898",NA,NA,NA,"Colombie",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00408980' target='other'> <mi>dwc_moreinfo</mi></a>","P00408980",NA,NA,"Kunth","Batista","Santa Marta",NA,NA,"P00408980_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2358",NA,NA
"132","2020-10-01 14:26:07-03","JBB","HEPH","20324","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","2964","2004","01","15","Southern America","Brasil","Distrito Federal",NA,NA,"Rara no local. Ornamental. Coordenadas em UTM 22L 0812230 8258391.",NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","BR 080 de Brazlândia para Taguatinga","-42.086667","-15.733611",NA,"Taguatinga","125","125","2005","04",NA,NA,NA,"-42.086667","-15.733611",NA,NA,NA,NA,NA
"133","2020-10-01 14:26:07-03","JBB","HEPH","21586","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","3700","2005","02","01","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","Município de São Gabriel-GO","-47.588056","-15.192222",NA,"São Gabriel","124","124","2018","05","25",NA,NA,"-47.588056","-15.192222",NA,NA,NA,NA,NA
"134","2020-10-01 14:26:07-03","JBB","HEPH","20314","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","2953","2004","01","15","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","Parque Nacional de Brasília, Lago Oeste","-47.926061","-15.739069",NA,"Brasília",NA,NA,"2018","05","25",NA,NA,"-47.926061","-15.739069",NA,NA,NA,NA,NA
"135","2020-10-01 14:26:07-03","JBB","HEPH","20315","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","2954A,B","2004","01","15","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","Parque Nacional de Brasília","-47.926061","-15.739069",NA,"Brasília",NA,NA,"2018","05","25",NA,NA,"-47.926061","-15.739069",NA,NA,NA,NA,NA
"136","2020-10-01 14:26:07-03","JBB","HEPH","20380","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH; Jesus, FPR de","3015","2004","02","19","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","Parque Nacional da Chapada dos Veadeiros","-47.8325","-14.161667",NA,"Alto Paraíso de Goiás",NA,NA,"2005","04",NA,NA,NA,"-47.8325","-14.161667",NA,NA,NA,NA,NA
"137","2020-10-01 14:26:07-03","JBB","HEPH","21427","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","3561A,B","2005","01","18","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Bianchetti, LB","Parque do Guará",NA,NA,NA,"Guará",NA,NA,"2005","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-01 14:26:07-03","JBB","HEPH","21611","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","3722","2005","03","01","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN",NA,NA,NA,NA,"São Gabriel",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-01 14:26:07-03","JBB","HEPH","21615","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","3726","2005","02","27","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN",NA,NA,NA,NA,"São Gabriel",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-01 14:26:07-03","JBB","HEPH","22356","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Jesus, FPR de","312","2006","01","18","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN; Ramalho, AJ","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"Brasília","1025","1150","2009","12",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"141","2020-10-01 14:26:07-03","JBB","HEPH","22375","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH; et al.","3996","2006","02","10","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Bianchetti, LB","Estação Ecológica do Jardim Botânico de Brasília, Captação da Caesb, Tapera, área degradada","-47.85","-15.866667",NA,"Brasília",NA,NA,"2006","02","17",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA
"142","2020-10-01 14:26:07-03","JBB","HEPH","4119","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Bianchetti, LB","485","1981","01","24","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","Papuda, Proximo a Taboquinha",NA,NA,NA,"São Sebastião",NA,NA,"1994","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-01 14:26:07-03","JBB","HEPH","21601","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Salles, AEH","3712","2005","02","20","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","Chácara Raziel, BR-251","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"2007","08",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-10-01 14:26:07-03","JBB","HEPH","7830","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Lima, IV","54","1993","02","03","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Monocotyledon","Asparagales","Kunth","Batista, JAN","Fazenda Santa Rita da Contagem","-48.7757987976074","-15.7944002151489",NA,"Cocalzinho de Goiás",NA,NA,"1994","09","15","56114","auto",NA,NA,NA,NA,NA,NA,NA
