"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","previousCatalogNumber","individualCount"
"102","2019-09-27 18:03:36-03","UFES","VIES","145","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.; Fontenelle, G.B. & Behar, L.","143",NA,"Brasil",NA,NA,"VIES000145","VIES000145",NA,"Valadares, R.T.","1982","08","31","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"2010","10",NA,NA,"14",NA,NA,NA
"103","2019-06-27 10:23:58-03","UFES","VIES","23185","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Souza, S.","8",NA,"Brasil",NA,NA,"VIES023185","VIES023185",NA,NA,"1998","09","02","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-04-27 16:08:40-03","UFES","VIES","23180","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Lopes, L.C.M.; Coelho, R.; Oliveira, A.G.; Monteiro, M.M. & Ribeiro, I.O.","19",NA,"Brasil",NA,NA,"VIES023180","VIES023180",NA,"Menezes, L.F.T.","2009","07","05","Espírito Santo","São Mateus","Bairro Liberdade.","-39.8588981628418","-18.716100692749",NA,NA,"56510","auto",NA,NA,"2010","01",NA,NA,"27",NA,NA,NA
"105","2020-04-27 16:08:40-03","UFES","VIES","40869","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Motta, J.T.; Barboza, E.; Cordeiro, J. & Silva, J.M.","4388",NA,"Brasil",NA,NA,"VIES040869","VIES040869",NA,"Brotto, M.L.","2014","07","23","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708","52","52","30514","auto",NA,NA,"2015","08",NA,NA,"24",NA,NA,NA
"106","2019-12-06 19:29:12-03","UFES","VIES","25912","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Assis, A.M.; Santos, J.","3322",NA,"Brasil",NA,NA,"VIES025912","VIES025912",NA,NA,"2012","07","13","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Quadrado.","-39.742222","-18.588333","14","14",NA,NA,"39º44'32''W","18º35'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-06-27 10:23:58-03","UFES","VIES","6385","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","3517",NA,"Brasil",NA,NA,"VIES006385","VIES006385",NA,NA,"1992","06","10","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-06-27 10:23:58-03","UFES","VIES","6382","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","3216",NA,"Brasil",NA,NA,"VIES006382","VIES006382",NA,NA,"1992","03","26","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-06-27 10:23:58-03","UFES","VIES","6381","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","3045",NA,"Brasil",NA,NA,"VIES006381","VIES006381",NA,NA,"1992","03","24","Espírito Santo","Conceição da Barra","Área 213 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-06-27 10:23:58-03","UFES","VIES","7884","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","4126",NA,"Brasil",NA,NA,"VIES007884","VIES007884",NA,NA,"1992","11","05","Espírito Santo","Conceição da Barra","Área 214 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-04-27 16:08:40-03","UFES","VIES","23179","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Lopes, L.C.M.","39",NA,"Brasil",NA,NA,"VIES023179","VIES023179",NA,"Rossini, J.","2009","07","06","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,"2010","01",NA,NA,"27",NA,NA,NA
"112","2020-04-27 16:08:40-03","UFES","VIES","3143","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.; Gomes, J.M.L.","1850",NA,"Brasil",NA,NA,"VIES003143","VIES003143",NA,"Pereira, O.J.","1988","10","12","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"1988","10",NA,NA,NA,NA,NA,NA
"113","2019-06-27 10:23:58-03","UFES","VIES","1977","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","1168",NA,"Brasil",NA,NA,"VIES001977","VIES001977",NA,"Pereira, O.J.","1987","10","15","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"114","2019-06-27 10:23:58-03","UFES","VIES","1973","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","1169",NA,"Brasil",NA,NA,"VIES001973","VIES001973",NA,"Pereira, O.J.","1987","10","15","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"115","2019-06-27 10:23:58-03","UFES","VIES","1957","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","1128",NA,"Brasil",NA,NA,"VIES001957","VIES001957",NA,"Pereira, O.J.","1987","09","29","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"116","2019-06-27 10:23:58-03","UFES","VIES","1933","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","1139",NA,"Brasil",NA,NA,"VIES001933","VIES001933 VIES001933_1",NA,"Pereira, O.J.","1987","10","01","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"117","2019-06-27 10:23:58-03","UFES","VIES","1830","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Gomes, J.M.L.","156",NA,"Brasil",NA,NA,"VIES001830","VIES001830",NA,"Gomes, J.M.L.","1987","09","17","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"118","2020-04-27 16:08:40-03","UFES","VIES","1770","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.","1059",NA,"Brasil",NA,NA,"VIES001770","VIES001770",NA,"Pereira, O.J.","1987","09","12","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"1987","09",NA,NA,NA,NA,NA,NA
"119","2019-09-27 18:03:36-03","UFES","VIES","143","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pereira, O.J.; Fontenelle, G.B. & Behar, L.","141",NA,"Brasil",NA,NA,"VIES000143","VIES000143",NA,"Valadares, R.T.","1982","08","31","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,"2010","10",NA,NA,"14",NA,NA,NA
"120","2020-04-27 16:08:40-03","UFES","VIES","19696","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Gomes, J.M.L.; Valadares, R.T. & Pimentel, L.","3642",NA,"Brasil",NA,NA,"VIES019696","VIES019696",NA,"Gomes, J.M.L.","2010","01","23","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,"24088","auto",NA,NA,"2010","01",NA,NA,NA,NA,NA,NA
"121","2019-06-27 10:23:58-03","UFES","VIES","3340","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Gomes, J.M.L.","902",NA,"Brasil",NA,NA,"VIES003340","VIES003340",NA,"Gomes, J.M.L.","1989","02","25","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,"24088","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"122","2019-06-27 10:23:58-03","UFES","VIES","5217","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Gomes, J.M.L.","1380",NA,"Brasil",NA,NA,"VIES005217","VIES005217",NA,"Gomes, J.M.L.","1990","11","03","Espírito Santo","Presidente Kennedy","Praia das Neves.","-41.0466995239258","-21.0988998413086",NA,NA,"24088","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"123","2019-08-16 08:38:19-03","UTFPR","HCF","19673","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"J.M. Silva","8658",NA,"Brasil",NA,"árvore de 4 m de altura; flores alvas. Restinga arbórea.",NA,NA,NA,"M.L. Brotto","2014","10","28","PR","Pontal do Paraná","Balneário Atami","-48.390833","-25.596111","6","6",NA,NA,"48°23'27 W","25°35'46 S","2014","11",NA,NA,"19",NA,NA,NA
"124","2019-08-16 08:38:19-03","UTFPR","HCF","27920","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"A.A. de Oliveira","4355",NA,"Brasil",NA,"árvore 15,5 m. Fruto imaturo verde claro. Conglomerado: 481 Subunidade: 1 Subparcela: 8 Árvore: 74.",NA,NA,NA,"P.C. Ferreira","2016","12","15","PR","Matinhos",NA,"-48.6","-25.74",NA,NA,NA,NA,"48°36'00 W","25°44'24 S","2017","03",NA,NA,"07",NA,NA,NA
"125","2019-08-16 08:38:19-03","UTFPR","HCF","18895","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"J.M. Silva","8605",NA,"Brasil",NA,"árvore de 6 m; frutos maduros pretos. Vegetação secundária.",NA,NA,NA,"M.L. Brotto","2014","08","12","PR","Guaratuba","Descoberto, próximo à Baia de Guaratuba","-48.720556","-25.898333","10","10",NA,NA,"48°43'14 W","25°53'54 S","2014","08",NA,NA,"25",NA,NA,NA
"126","2020-03-01 12:47:40-03","UTFPR","HCF","30654","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"F. Marinero","624",NA,"Brasil",NA,"árvore 12 m. Frutos verdes.",NA,NA,NA,"F. Marinero","2017","02","09","SC","Itapoá","Pontal, Área para ampliação do Terminal","-48.612778","-26.173611","15","15",NA,NA,"48°36'46 W","26°10'25 S","2017","02",NA,NA,"23",NA,NA,NA
"127","2019-08-16 08:38:19-03","UTFPR","HCF","18218","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"J.T. Motta","4388",NA,"Brasil",NA,"árvore 10 m; frutos maduros vinosos e imaturos verdes.",NA,NA,NA,"M.L. Brotto","2014","07","23","PR","Morretes","Estrada do Cubatão, Morro Alto","-48.726667","-25.573056","52","52",NA,NA,"48°43'36 W","25°34'23 S","2015","08",NA,NA,"24",NA,NA,NA
"128","2019-08-16 08:38:19-03","UTFPR","HCF","22539","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"P.A.P. Franzoi","28",NA,"Brasil",NA,"árvore 5 m.",NA,NA,NA,NA,"2016","11","04","PR","Piraquara","Morro do Canal","-48.983889","-25.515",NA,NA,NA,NA,"48°59'02 W","25°30'54 S",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-08-16 08:38:19-03","UTFPR","HCF","14242","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"J. Cordeiro","1786",NA,"Brasil",NA,"arbusto, 3,5 m, flor alva. Floresta de encosta do morro.",NA,NA,NA,"M. Groppo","2000","10","24","PR","Campina Grande do Sul","subida ao Morro Camapuã","-49.0553016662598","-25.3055992126465","1100","1100","55154","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"130","2019-08-16 08:38:19-03","UTFPR","HCF","22386","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"P.A.P. Franzoi","22",NA,"Brasil",NA,"árvore 4 m.",NA,NA,NA,NA,"2016","11","04","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-06-29 09:29:14-03","UFRRJ","RBR","2352","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"S. Nunes","176",NA,"Brasil",NA,NA,"RBR00002352","RBR00002352",NA,"G.M. Barroso","1979","10","19","Minas Gerais","Passa Quatro","Pinheirinhos, Sertão dos Martins, cerca de 1600 m","-44.9667015075684","-22.3903007507324",NA,NA,"17293","auto",NA,NA,"1979","10",NA,NA,"22",NA,NA,NA
"132","2020-06-29 09:29:14-03","UFRRJ","RBR","43122","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"T.P.P. Alverga",NA,NA,"Brasil",NA,NA,"RBR00043122","RBR00043122",NA,"T.P.P. Alverga","2015","05","23","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F103/42.","-43.263889","-22.973889",NA,NA,NA,NA,"43º15'50''W","22º58'26''S",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-29 09:29:14-03","UFRRJ","RBR","43123","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"L.H. Soares",NA,NA,"Brasil",NA,NA,"RBR00043123","RBR00043123",NA,"L.H. Soares","2015","06","12","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F34/110.","-43.215556","-22.934167",NA,NA,NA,NA,"43º12'56''W","22º56'3''S",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:29:14-03","UFRRJ","RBR","43133","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"T.P.P. Alverga",NA,NA,"Brasil",NA,NA,"RBR00043133","RBR00043133",NA,"T.P.P. Alverga","2015","06","10","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F102-11.","-43.235833","-22.963611",NA,NA,NA,NA,"43º14'9''W","22º57'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:29:14-03","UFRRJ","RBR","11887","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"F.C. Nettesheim","94",NA,"Brasil",NA,NA,"RBR00011887",NA,NA,NA,"2004","06","11","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Bravo 6, Floresta Atlântica de Encosta","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:29:14-03","UFRRJ","RBR","5808","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"L.F.T. Menezes","757",NA,"Brasil",NA,NA,"RBR00005808",NA,NA,NA,"2001","01","19","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armação, área aberta de restinga.","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-06-29 09:29:14-03","UFRRJ","RBR","5809","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"L.F.T. Menezes","767",NA,"Brasil",NA,NA,"RBR00005809","RBR00005809",NA,NA,"2001","01","19","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armação, área aberta de restinga, estrada para a lagoa vermelha.","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-06-29 09:29:14-03","UFRRJ","RBR","5811","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"L.F.T. Menezes","1096",NA,"Brasil",NA,NA,"RBR00005811","RBR00005811",NA,NA,"2002","11","15","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armação, área de moitas.","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:13:06-03","MBM","MBM","248725","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Gomes, M.; et al.; et al.","1096","Southern America","Brazil",NA,NA,"MBM248725","MBM248725",NA,"Gomes, M.","1895","03","14","Minas Gerais","Ouro Preto","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:13:06-03","MBM","MBM","125161","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Britez, R.M.; et al.; et al.","1853","Southern America","Brazil",NA,"Árvore de 10m, CAP 115 cm com frutos imaturos, tronco com casca suberosa oxidando rapidamente","MBM125161","MBM125161",NA,"Groppo Jr, M.","1988","03","26","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,"2009","05",NA,NA,"21",NA,NA,NA
"141","2020-12-21 16:13:06-03","MBM","MBM","306721","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Kuniyoshi, Y.S.","4090","Southern America","Brazil",NA,"Árvore do araucarieto","MBM306721","MBM306721",NA,"Groppo Jr, M.","1976","11","10","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,"2009","05",NA,NA,"23",NA,NA,NA
"142","2020-12-21 16:13:06-03","MBM","MBM","305677","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Costa, E.F.; Barboza, E.; Barboza, E.","17","Southern America","Brazil",NA,"Arbusto, 2m, fruto imaturo verde. Mata nebular","MBM305677","MBM305677",NA,"Groppo Jr, M.","2004","09","29","Paraná","Piraquara","Torre da Vigia","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,"2009","05",NA,NA,"23",NA,NA,NA
"143","2020-12-21 16:13:06-03","MBM","MBM","202222","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Schinini, A.; et al.; et al.","31618","Southern America","Argentina",NA,NA,"MBM202222","MBM202222",NA,NA,"1996","11","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:13:06-03","MBM","MBM","391639","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Silva, J.M.","8605","Southern America","Brazil",NA,"Árvore de 6m; frutos maduros pretos.; Floresta Ombrófila Densa das Terras Baixas, vegetação secundária.","MBM391639","MBM391639",NA,"Brotto, M.L.","2014","08","12","Paraná","Guaratuba","Descoberto, próximo à Baia de Guaratuba","-48.720556","-25.898333","10","10",NA,NA,"-48.720556","-25.898333","2014","08",NA,NA,"25",NA,NA,NA
"145","2020-12-21 16:13:06-03","MBM","MBM","393245","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Silva, J.M.; Saridakis, D.P.; Saridakis, D.P.","8658","Southern America","Brazil",NA,"Árvore de 4m de altura; flores alvas.; Restinga arbórea.","MBM393245",NA,NA,"Brotto, M.L.","2014","10","28","Paraná","Pontal do Paraná","Balneário Atami","-48.390833","-25.596111","6","6",NA,NA,"-48.390833","-25.596111","2014","11",NA,NA,"19",NA,NA,NA
"146","2020-12-21 16:13:06-03","MBM","MBM","396751","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","1916","Southern America","Brazil",NA,"Arbusto de 1,5m de altura; frutos imaturos.; Campo de altitude.","MBM396751","MBM396751",NA,"Brotto, M.L.","2015","04","01","Rio de Janeiro","Santa Maria Madalena","Pico do Desengano","-41.911667","-21.9","1760","1760",NA,NA,"-41.911667","-21.9","2015","04",NA,NA,"13",NA,NA,NA
"147","2020-12-21 16:13:06-03","MBM","MBM","400271","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Motta, J.T.; Barboza, E.; Cordeiro, J.; Silva, J.M.; Barboza, E.; Cordeiro, J.; Silva, J.M.","4388","Southern America","Brazil",NA,"Árvore, 10,0m; frutos maduros vinosos e imaturos verdes.; Floresta Ombrófila Densa das Terras Baixas.","MBM400271","MBM400271",NA,"Brotto, M.L.","2014","07","23","Paraná","Morretes","Estrada do Cubatão, Morro Alto","-48.726667","-25.573056","52","52",NA,NA,"-48.726667","-25.573056","2015","08",NA,NA,"24",NA,NA,NA
"148","2020-12-21 16:13:06-03","MBM","MBM","401037","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Brotto, M.L.; Barboza, E.; Barboza, E.","2094","Southern America","Brazil",NA,"Árvore com 5m de altura; flores brancas.; Floresta Ombrófila Densa Altomontana.","MBM401037","MBM401037",NA,"Brotto, M.L.","2015","10","26","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.716642","-24.863797","1010","1010",NA,NA,"-48.716642","-24.863797","2015","12",NA,NA,"03",NA,NA,NA
"149","2020-12-21 16:13:06-03","MBM","MBM","416662","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Marinero, F.; Ferreira, P.C.; Ariati, V.; Lozano, E.D.; Mascaro, C.; Ferreira, P.C.; Ariati, V.; Lozano, E.D.; Mascaro, C.","624","Southern America","Brazil",NA,"Árvore 12 m; frutos verdes.; Floresta Ombrofila Densa das Terras Baixas.","MBM416662",NA,NA,"Marinero, F.","2017","02","09","Santa Catarina","Itapoá","Pontal, Área para ampliação do Terminal Retroportuário G. Laffite","-48.612778","-26.173611","15","15",NA,NA,"-48.612778","-26.173611","2017","02",NA,NA,"23",NA,NA,NA
"150","2020-12-21 16:13:06-03","MBM","MBM","422888","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3501","Southern America","Brazil",NA,"Árvore com 4 m de altura; frutos pretos.; Refúgio Vegetacional Altomontano (vegetação rupícola).","MBM422888",NA,NA,"Brotto, M.L.","2019","04","08","Espírito Santo","Pancas","Pico do Vidal, cume","-40.793333","-19.187222","700","700",NA,NA,"-40.793333","-19.187222","2019","06",NA,NA,"26",NA,NA,NA
"151","2020-12-21 16:13:06-03","MBM","MBM","428217","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Lozano, E.D.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.","3579","Southern America","Brazil",NA,"Árvore, 8 m, frutos imaturos verdes. Local alagadiço. Prensada com álcool.; Floresta Ombrófila Densa de Terras Baixas.","MBM428217",NA,NA,"Brotto, M.L.","2017","02","09","Santa Catarina","Itapoá","Área para ampliação do terminal retroportuário G. LAFFITTE","-48.612306","-26.173833",NA,NA,NA,NA,"-48.612306","-26.173833","2017",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:13:06-03","MBM","MBM","58716","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell. Conc.) Reissek",NA,"Oliveira, A.A.","4355","Southern America","Brazil",NA,"Árvore 15,5 m; fruto imaturo verde claro.","MBM058716","MBM058716",NA,"Ferreira, P.C.","2016","12","15","Paraná","Matinhos","Conglomerado: 481; subunidade: 1; subparcela: 8; indivíduo: 74","-48.6","-25.74",NA,NA,NA,NA,"-48.6","-25.74","2017","03",NA,NA,"07",NA,NA,NA
