"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"108","2021-04-07 11:41:29-03","UFMS","CGMS","36294","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","V.J. Pott; E. Scremin-Dias; A. Pott","8406","2005","12","08",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Laudejá, 1 Km próximo a ponte do rio Perdido, rodovia MS-382, entorno do Parque Nacional da Serra da Bodoquena.","-56.7666667","-21.1191667",NA,"Flor roxa. Fruto castanho. Habitat: Borda úmida de brejo de capim-navalha, transição de pasto cultivado. Solo argiloso. Relevo plano em vale. Habito: Erva, anfíbia. Mancha ocasional. 0,60-0,70m de altura.","CGMS1065700",NA,"525","525",NA,NA,NA,"2020",NA,"-56,7666667","-21,1191667",NA,NA,NA,NA,NA,NA
"109","2021-04-07 11:41:29-03","UFMS","CGMS","14076","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","E.L. Jacques; A. Sciamarelli; Cavalcante; C.S.C. Arruda; F.G. Kuhn","1274","2004","04","16",NA,"Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Nova Ponte.","-51.0891666","-19.3047222",NA,"Flor lilás. Planta apresenta floração. Com galhos. Heliófita. Habitat: Frequência Rara. Habito: Erva.","CGMS1043531",NA,NA,NA,NA,NA,NA,"2020",NA,"-51,0891666","-19,3047222",NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:41:29-03","UFMS","CGMS","44717","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","A. Pott; V.J. Pott; A. Arantes; N.C. Bueno","7689","1996","02","28",NA,"Brasil","Mato Grosso","Poconé","Fazenda Ipiranga, Km 10 da Transpantaneira (MT-060). Sub-região de Poconé, Pantanal.","-56.6255556","-16.3802778",NA,"Flor roxa. Habitat: Lixeiro (Savana inundável, com Curatella). Solo siltoso. Relevo plano. Habito: Subarbusto ereto. Ocasional.","CGMS1074684",NA,"100","100",NA,NA,NA,"2020",NA,"-56,6255556","-16,3802778",NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:41:29-03","UFMS","CGMS","46342","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","A. Pott; V.J. Pott","11933","2004","11","12",NA,"Brasil","Mato Grosso do Sul","Nova Alvorada","Rodovia BR-163, Km 376, junto a nova torre de telecomunicações e Fazenda Cabeceira Limpa.","-54.4125","-21.3730556",NA,"Flor botão roxo. Fruto ausente. Bordo do ápice dasBrácteas vinosas. Idem base dos 'espinhos' na folha. Habitat: Regeneração de cerrado perturbado, após fogo. Solo argilo-arenoso. Relevo topo de ondulado. Habito: Erva ereta. 30-50cm d","CGMS1076310",NA,"475","475",NA,NA,"B. Loeuille","2014","11","-54,4125","-21,3730556","19",NA,NA,NA,NA,NA
"112","2021-04-07 11:41:29-03","UFMS","CGMS","35740","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","C. Faxina","297","2010","04","08",NA,"Brasil","Mato Grosso do Sul","Naviraí","Córrego Tarumã.","-54.2","-23.1361111",NA,"Flor rosa 'pink'. Fruto com sementes anemocóricas com plumas. Habitat: Transição Mata Estacional/Cerrado. Mata ciliar. Solo seco. Relevo plano. Habito: Erva.","CGMS1065146",NA,NA,NA,NA,NA,NA,"2020",NA,"-54,2","-23,1361111",NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:41:29-03","UFMS","CGMS","1572","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","A. Oliveira",NA,"1982","11","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Lagoa Rica.","-54.6464004516602","-20.4428005218506",NA,NA,"CGMS004639",NA,NA,NA,"161190","auto","B. Loeuille","2014","11",NA,NA,"19",NA,NA,NA,NA,NA
"114","2021-04-07 11:41:29-03","UFMS","CGMS","1584","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","A. Oliveira",NA,"1981","11","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Três Barras.","-54.6464004516602","-20.4428005218506",NA,"Flor amarela.","CGMS004638",NA,NA,NA,"161190","auto","B. Loeuille","2014","11",NA,NA,"19",NA,NA,NA,NA,NA
"115","2021-04-07 11:41:29-03","UFMS","CGMS","45024","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lessingianthus","grandiflorus","Lessingianthus grandiflorus","(Less.) H.Rob.","G. Hatschbach; M. Hatschbach; E. Barbosa","76656","2003","10","23",NA,"Brasil","Mato Grosso do Sul","Ponta Porã","Rodovia Ponta Porã - Bela Vista, próximo da Fazenda Itamonte.","-55.7256011962891","-22.5361003875732",NA,"Capítulo lilás. Fruto ausente. Habitat: Campo limpo seco. Habito: Erva ereta.","CGMS1074992",NA,NA,NA,"102608","auto","H. Robinson","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:25:53-03","UNICAMP","UEC","165017","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Eiten, G","1484","1959","12","03",NA,"Brazil","São Paulo","Mogi Guaçu","Campos dasa Setes Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 10 km. NW of city of Moji-Mirim","-48.183333","-22.188333",NA,"campo cerrado on upland (or ocasionally forest). open Marsh or dense secondary forest along streams. Cut-over & burned campo cerrado, ground ploughed for planting of Pinus. Ground vegetation returning, grasses, herbs & small shrubs. So","UEC028646","UEC028646","575","650",NA,NA,"Semir, J; Monge, M","2010",NA,"-48.183333","-22.188333",NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:25:53-03","UNICAMP","UEC","119582","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Batalha, MA","3379","1999","05","03",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas.Próximo ao ponto A.","-52.65","-17.816667",NA,"herbácea,planta inteira, flores violáceas, furtos.; campo sujo","UEC137169","UEC137169",NA,NA,NA,NA,"Batalha, MA","2000","02","-52.65","-17.816667",NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:25:53-03","UNICAMP","UEC","119581","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Batalha, MA","3206","1999","04","06",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas. Próximo ao ponto T.","-52.65","-17.816667",NA,"herbácea, planta inteira, floes liláses, frutos.; campo sujo queimado.","UEC137170","UEC137170",NA,NA,NA,NA,"Batalha, MA","2000","02","-52.65","-17.816667",NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:25:53-03","UNICAMP","UEC","119583","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Batalha, MA","3984","1999","10","07",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas. Próximo ao ponto X","-52.65","-17.816667",NA,"herbácea, 04 m alt., botões.; campo cerrado queimado há 2 meses.","UEC137168","UEC137168",NA,NA,NA,NA,"Batalha, MA","2000","02","-52.65","-17.816667",NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:25:53-03","UNICAMP","UEC","127854","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Souza, JP; Souza, VC; Santos, MNM; Cavalari, AA","3082","2000","01","26",NA,"Brazil","São Paulo","Pirassununga","Entrada oara o bairro Santa Fé,próximo a Cachoeira de Emas.","-47.371136","-21.93945",NA,"subarbusto,ca. 60 cm alt; invólucro-verde, flores liláses; Cerrado de Emas","UEC137165","UEC137165","520","590",NA,NA,"Soares, PN","2010","09","-47.371136","-21.93945",NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:25:53-03","UNICAMP","UEC","165643","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Batalha, MA; Aragaki, S","257","1994","10","27",NA,"Brazil","São Paulo","Pirassununga","cerrado de Emas","-47.5","-22.033333",NA,"Herbácea, 30 cm de altura. Flores roxas","UEC068586","UEC068586",NA,NA,NA,NA,"Semir, J; Monge, M","2010",NA,"-47.5","-22.033333",NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:25:53-03","UNICAMP","UEC","198308","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Eiten, G","1501","1959","12","04",NA,"Brazil","São Paulo","Mogi Guaçu","município de Moji Guaçu:Campos das setes Lagoas./ Fazenda Campinha, just north of Rio Moji-Guaçu. 15 km. N. of PADUA SALES. About 27 km. NW ofcity of MOJI-MIRIM","-48.183333","-22.188333",NA,"degraded campo cerrado on upland. Well-scattered shrubs & small trees twisted by former fires, giving a savanna-like aspect. Ground cover of grasses & herbs. Soil poor, reddish-brown fine sand with a little clay","UEC040222","UEC040222","575","650",NA,NA,"Semir, J; Monge, M","2010",NA,"-48.183333","-22.188333",NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:25:53-03","UNICAMP","UEC","3381","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Duarte, MM","960","1978","11","05",NA,"Brazil","Mato Grosso","Cuiabá","Estrada do I. Linguistica próximo a ponte.","-56.103056","-15.598889",NA,"arbusto, flor roxa.; Cerrado, solo argiloso, arenoso, seco.","UEC137158","UEC137158","165","165",NA,NA,"Leitão Filho, HF","1980","06","-56.103056","-15.598889","19",NA,NA,NA,NA,NA
"124","2021-03-01 16:25:53-03","UNICAMP","UEC","43028","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Ratter, JA; Argent, GCG","4906","1983","11","19",NA,"Brazil","São Paulo","Angatuba","Instituto Florestal de SP.","-48.416667","-23.45",NA,"perennial herb with shoots to 45 cm. Flowers pink-mauve, white pollen covering mauve-purple styles.; cerrado.","UEC137176","UEC137176",NA,NA,NA,NA,NA,NA,NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:25:53-03","UNICAMP","UEC","76193","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7073","1994","09","12",NA,"Brazil","São Paulo","Itapeva","Estação Ecológica de Itapeva.","-49.0525","-24.073611",NA,"Subarbusto, brácteas involucrais verdes com ápice vinho, flores lilás; cerrado.","UEC137183","UEC137183",NA,NA,NA,NA,"Esteves, RL","1996","04","-49.0525","-24.073611","12",NA,NA,NA,NA,NA
"126","2021-03-01 16:25:53-03","UNICAMP","UEC","88176","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Barreto, KD; Fernandes, GD; Fernandes, RD","3373","1994","12","08",NA,"Brazil","São Paulo","Itirapina","Rodovia Washington Luiz (lado direito, sentido São Carlos)","-47.789806","-22.163556",NA,"erva, 7o cm alt; flores roxas; cerrado.","UEC137162","UEC137162",NA,NA,NA,NA,"Ivanauskas, NM","1995",NA,"-47.789806","-22.163556",NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:25:53-03","UNICAMP","UEC","3378","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Hatschbach, G","25185","1970","10","24",NA,"Brazil","Mato Grosso do Sul","Rio Brilhante",NA,"-54.5463981628418","-21.8019008636475",NA,"capítulos violetas; campo cerrado aberto.","UEC137159","UEC137159",NA,NA,"65544","auto","Zardini, EM","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:25:53-03","UNICAMP","UEC","90863","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Tiritan, O; Paiva, M","326","1990","11","29",NA,"Brazil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP - Campus Ilha Solteira.","-51.4188995361328","-20.3672008514404",NA,"Erva, ca. de 80 cm, capítulos roxos.; Cerrado Bovino.","UEC133367","UEC133367",NA,NA,"74358","auto","Leitão Filho, HF","1991","06",NA,NA,"18",NA,NA,NA,NA,NA
"129","2019-08-20 10:07:14-03","UNICAMP","UEC","3380","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Sarti, SJ","8492","1978","10","06",NA,"Brazil","Minas Gerais","Belo Horizonte","km 123 da Estrada de Lavras. São joão Del Rey.","-43.937801361084","-19.9207992553711",NA,NA,"UEC137177","UEC137177",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:25:53-03","UNICAMP","UEC","135697","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Simões, AO; Singer, RB","278","1998","09","20",NA,"Brazil","Minas Gerais","Carrancas","Toca da onte","-44.6425018310547","-21.4874992370605",NA,"erva, 30 cm, flores roxas, invólucro verde com bordos avermelhados; campo cerrado","UEC137167","UEC137167",NA,NA,"21143","auto","Semir, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:25:53-03","UNICAMP","UEC","102447","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Kinoshita, LS; Hayashi, AH; Elias, SI","98153","1998","10","05",NA,"Brazil","Minas Gerais","Carrancas","Toca da Ponte, a cerca de 3km da cidade.","-44.6425018310547","-21.4874992370605",NA,"herbácea 40 cm, capítulos liláses.; campo cerrado","UEC137180","UEC137180",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:25:53-03","UNICAMP","UEC","22783","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Leitão Filho, HF; Shepherd, GJ; Martins, FR","11951","1980","12","10",NA,"Brazil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,"herbáceo até 40 cm, flores lilás-arroxeadas.; campo rupestre","UEC137160","UEC137160",NA,NA,"20044","auto","Leitão Filho, HF","1985","08",NA,NA,"17",NA,NA,NA,NA,NA
"133","2021-03-01 16:25:53-03","UNICAMP","UEC","23065","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Leitão Filho, HF; Shepherd, GJ; Martins, FR; et al.","11992","1980","12","10",NA,"Brazil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,"herbáceo até 40 cm, capítulo roxo.; campo rupestre.","UEC137157","UEC137157",NA,NA,"20044","auto","Meira, RA","1989","05",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:25:53-03","UNICAMP","UEC","85998","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Tamashiro, JY; Santos, FAM; Gardolinski, PCFC; Galvão, JC; Belinello, R","663","1994","09","27",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"herbácea , 50 cm, flores roxas.","UEC137164","UEC137164",NA,NA,"18363","auto","Soares, PN","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:25:53-03","UNICAMP","UEC","3382","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Leitão Filho, HF","1555","1975","11","18",NA,"Brazil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,"herbáceo com xilopódio; até 50 cm, flores purpuras.; nativo em cerrado","UEC137184","UEC137184",NA,NA,"14989","auto","Leitão Filho, HF","1975","11",NA,NA,"24",NA,NA,NA,NA,NA
"136","2021-03-01 16:25:53-03","UNICAMP","UEC","165039","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Mattos, J","9580","1961","11","13",NA,"Brazil","São Paulo","Itapetininga","3 km sul da cidade","-48.0499992370605","-23.5900001525879",NA,"No cerrado degradado.","UEC028529","UEC028529",NA,NA,"40712","auto","Semir, J; Monge, M","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:25:53-03","UNICAMP","UEC","88177","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Souza, VC","4380","1993","10","30",NA,"Brazil","São Paulo","Itararé","fazenda Santa Maria do Espinho.","-49.3400001525879","-24.1100006103516",NA,"erva, ca. de 30 cm de altura, brácteas involucrais verdes com ápice vináceo, passando as negras, flores roxas.; campo natural atingindo por fogo há três meses.","UEC137163","UEC137163",NA,NA,"27729","auto","Leitão Filho, HF","1994","08",NA,NA,"10",NA,NA,NA,NA,NA
"138","2021-03-01 16:25:53-03","UNICAMP","UEC","33151","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Leitão Filho, HF; Joly, CA; Martins, FR","14440","1983","01","18",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"erva, 0,40 m,floresemcapítulos roxos.; resíduo de cerrado, próximo à cidade.","UEC137171","UEC137171",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:25:53-03","UNICAMP","UEC","117075","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Tannus, JLS; Assis, MA; Zumstein, LS","156","1998","10","07",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva, brácteas verdes, flores lilás.; campo cerrado","UEC137179","UEC137179",NA,NA,"22843","auto","Rivera, VL","2005","02",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:25:53-03","UNICAMP","UEC","101423","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Pagano, SN","579","1984","11","13",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"subarbusto, flores lilás.; cerrado","UEC137174","UEC137174",NA,NA,"22843","auto","Cesar, O","1984","11",NA,NA,"13",NA,NA,NA,NA,NA
"141","2021-03-01 16:25:53-03","UNICAMP","UEC","101417","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Ribeiro, JELS","29","1986","08","17",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"erva, flores roxas, estrutura radicular desenvolvida.; campo natural","UEC137178","UEC137178",NA,NA,"22843","auto","Ribeiro, JELS","1986","08",NA,NA,"17",NA,NA,NA,NA,NA
"142","2021-03-01 16:25:53-03","UNICAMP","UEC","101391","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Assis, MA; Farinaccio, MA; Miranda, VFO","1093","1997","12","12",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"erva, capítulos com brácteas verdes e flores lilás.; campo cerrado.","UEC137175","UEC137175",NA,NA,"22843","auto","Semir, J","1998","05",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:07:14-03","UNICAMP","UEC","198963","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Monge, M","210","2008","02","25",NA,"Brazil","São Paulo","Itirapina","Estação experimental / Instituto Florestal, arredores da estação.","-47.8199996948242","-22.25",NA,NA,"UEC155648","UEC155648",NA,NA,"22843","auto","Monge, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-08-20 10:07:14-03","UNICAMP","UEC","198962","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Monge, M","211","2008","01","25",NA,"Brazil","São Paulo","Itirapina","Estação experimental / Instituto Florestal, arredores da estação.","-47.8199996948242","-22.25",NA,NA,"UEC155651","UEC155651",NA,NA,"22843","auto","Monge, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-01 16:25:53-03","UNICAMP","UEC","165777","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Barros, F","2599","1993","02","07",NA,"Brazil","São Paulo","Itirapina","Estrada de Grauna","-47.8199996948242","-22.25",NA,"Erva do cerrado. Flores lilás arroxeadas.","UEC092084","UEC092084",NA,NA,"22843","auto","Monge, M","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:25:53-03","UNICAMP","UEC","3376","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Gibbs, PE; Leitão Filho, HF","3377","1976","11","03",NA,"Brazil","São Paulo","Mogi Guaçu","25 km NW de Mogi-GUaçi. Estação Experimental de Mogi-Guaçu (Fazenda Campininha)","-46.9421997070312","-22.372200012207",NA,"subarbusto até 40 cm; flores liláses.","UEC137182","UEC137182",NA,NA,"39309","auto","Leitão Filho, HF","1979","07",NA,NA,"27",NA,NA,NA,NA,NA
"147","2021-03-01 16:25:53-03","UNICAMP","UEC","3379","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Gibbs, PE; Leitão Filho, HF","4321","1977","01","26",NA,"Brazil","São Paulo","Mogi Guaçu","25km NW de Mogi Guaçu.Estação Experimental de Mogi-Guaçu. Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,"subarbusto com xilopódio, até 40 cm, flores rosa-avermelhadas.; cerrado.","UEC137172","UEC137172",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:25:53-03","UNICAMP","UEC","198306","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Hoehne, W","6112","1966","04","05",NA,"Brazil","São Paulo","Mogi Guaçu","fazenda Campininha","-46.9421997070312","-22.372200012207",NA,"Erva com xilopódio, capítulos roxos.; Cerrado.","UEC068619","UEC068619",NA,NA,"39309","auto","Semir, J; Monge, M","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:25:53-03","UNICAMP","UEC","3377","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Carnielli, V; et al.","6524","1977","10","21",NA,"Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,"capítulos lilás.; cerrado","UEC137173","UEC137173",NA,NA,"39309","auto","Barros, F","1980","01",NA,NA,"07",NA,NA,NA,NA,NA
"150","2021-03-01 16:25:53-03","UNICAMP","UEC","24947","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Leitão Filho, HF; et al.","12297","1981","02","06",NA,"Brazil","São Paulo","Mogi Guaçu","Nativa da Reserva Biol. da Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,"herbáceo até 40 cm, flores liláses com xilopódio.; cerrado","UEC137181","UEC137181",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:25:53-03","UNICAMP","UEC","165611","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Mantovani, W","1014","1980","09","16",NA,"Brazil","São Paulo","Mogi Guaçu","Reserva Biológica da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,"Herbacea 0,3-0,4m de alt. Petálas lilases. Xilopódio","UEC068591","UEC068591",NA,NA,"39309","auto","Semir, J; Monge, M","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:25:53-03","UNICAMP","UEC","34161","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Nucci, T; Rodrigues, RR","15468","1983","10","19",NA,"Brazil","São Paulo","Mogi Mirim","Aeroclube de Mogi Mirim.","-46.9500007629395","-22.4300003051758",NA,"erva com 60 cm de altura, capítulos grandes vinhos com papus creme.; campo sujo, lixão.","UEC137185","UEC137185",NA,NA,"19575","auto","Leitão Filho, HF","1994","12",NA,NA,"21",NA,NA,NA,NA,NA
"153","2021-03-01 16:25:53-03","UNICAMP","UEC","95876","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Longhi-Wagner, HM; Boechat, SC; Araújo, AC; et al.","3248","1996","01","26",NA,"Brazil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,"Cerrado de Emas.","UEC137166","UEC137166",NA,NA,"24621","auto","Soares, PN","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-20 10:07:14-03","UNICAMP","UEC","165042","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Márcia","26070","1978","11","14",NA,"Brazil","São Paulo","Pirassununga","Est. Pirassununga-Cach. das Emas, 2km. da A.F.A. - SP","-47.4199981689453","-21.9899997711182",NA,NA,"UEC028729","UEC028729",NA,NA,"24621","auto","Semir, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:25:53-03","UNICAMP","UEC","88175","S","Plantae","Magnoliopsida",NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","Ferreira, A","s.n.","1990","10","13",NA,"Brazil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,"porte herbáceo","UEC137161","UEC137161",NA,NA,"45913","auto","Ferreira, A","1990","10",NA,NA,"13",NA,NA,NA,NA,NA
"156","2019-11-19 14:04:59-03","UFRPE","PEUFR","7217","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Vernonia","grandiflora","Vernonia grandiflora","Less.","S. Rocha","02","1972","09",NA,NA,"Brasil","São Paulo","Pirassununga","Serra das Emas","-47.4199981689453","-21.9899997711182",NA,NA,"PEUFR007217",NA,NA,NA,"24621","auto","G. Barroso","1973","06",NA,NA,"25",NA,NA,NA,NA,NA
