"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"209","2021-03-15 16:37:00-03","NY","NYBG","00469907","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"L. S. Figueiredo","462","South America","Brazil","Faz. Araras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=658532' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469907","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","R. C. Barneby","1998","09","15","Pernambuco","Fazenda Nova",NA,NA,"NY00469907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 16:37:00-03","NY","NYBG","00981678","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"G. Davidse","11576","South America","Brazil","11 km N of Medina along Highway BR-116","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981678","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby",NA,"1976","03","30","Minas Gerais","Medina","-41.4767","-16.2225","NY00981678_01","590","590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 16:37:00-03","NY","NYBG","00981626","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"G. G. Hatschbach","52209","South America","Brazil","Jacinto, 5-10 km L.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981626","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","R. C. Barneby","1988","07","18","Minas Gerais",NA,NA,NA,"NY00981626_01","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 16:37:00-03","NY","NYBG","00469944","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"A. Castellanos","25040","South America","Brazil","Ao N de Vitória da Conquista","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=658555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469944","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby",NA,"1964","07","10","Bahia","Vitória da Conquista","-40.8392","-14.8661","NY00469944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-15 16:37:00-03","NY","NYBG","00981703","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"M. Aparecida da Silva","4320","South America","Brazil","Fazenda Santa Clara de propriedade do Sr. Marcos Queiroz.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099626' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981703","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","J. P. Santos","2000","03","02","Goiás","Nova Roma","-46.8511","-13.6911",NA,"410","410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-15 16:37:00-03","NY","NYBG","01839400","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"A. Schinini","24670","South America","Paraguay","Asuncion, Tte. Fariña y Tacuarí.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128245' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839400","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","R. C. Barneby","1986","04","01",NA,NA,NA,NA,"NY01839400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-15 16:37:00-03","NY","NYBG","00981681","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"J. E. R. Collares","180","South America","Brazil","Estrada Mombaça a Mineirolândia. Folha SB.24-V-D. Ponto 07","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099318' target='other'> <mi>dwc_moreinfo</mi></a>","NY00981681","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby",NA,"1984","06","06","Ceará","Mombaça","-39.6","-5.65","NY00981681_01","280","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-15 16:37:00-03","NY","NYBG","00469904","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"M. J. Hora","111","South America","Brazil","Distrito de Inajá. Reserva Biológica de Serra Negra","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=658544' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469904","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby",NA,"1996","03","31","Pernambuco","Floresta","-38.5708","-8.6","NY00469904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-15 16:37:00-03","NY","NYBG","00469955","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"R. M. Harley","21539","South America","Brazil","Basin of the Upper Sao Francisco River. Fazenda Imbuzeiro da Onça, ca. 8 km from Bom Jesus da Lapa, on by-road to Calderao","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=658530' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469955","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","R. C. Barneby","1980","04","19","Bahia","Bom Jesus da Lapa","-43.37","-13.15","NY00469955_01","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-15 16:37:00-03","NY","NYBG","00469959","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"R. S. Pinheiro","1059","South America","Brazil","Ibicaraí Itapé","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=658559' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469959","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","1971","03","05","Bahia","Ibicaraí","-39.58","-14.86","NY00469959_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-15 16:37:00-03","NY","NYBG","00469929","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"G. Eiten","5008","South America","Brazil","Along road from Canudos to Euclides da Cunha. About 45 km South of Canudos or ca. 28 km North of Euclides da Cunha","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=658567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469929","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","1962","07","18","Bahia","Euclides da Cunha","-39.07","-10.2714","NY00469929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-15 16:37:00-03","NY","NYBG","00469903","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis excelsa",NA,"E. Inácio","168","South America","Brazil","Reserva Municipal de Inajá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=658543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469903","Magnoliophyta","Fabales","excelsa","(Schrad.) H.S.Irwin & Barneby","R. C. Barneby","1996","02","14","Pernambuco","Inajá","-35.6958","-8.4944","NY00469903_01","444","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-15 16:37:00-03","NY","NYBG","01839305","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"R. A. Toro","266","South America","Colombia","Vicinity of Medellin","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2122793' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839305","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1927","05","07",NA,NA,NA,NA,"NY01839305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-15 16:37:00-03","NY","NYBG","01839222","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"A. Schinini","19982","South America","Argentina","Depto. El Carmen. Pampa Blanca.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2111905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839222","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby","1980","11","09","Salta",NA,NA,NA,"NY01839222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-15 16:37:00-03","NY","NYBG","01839221","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"T. Meyer","8384","South America","Argentina","Entre Urundel y Río Seco.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2111901' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839221","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby; J. W. Grimes","1945","04","02","Salta","Orán",NA,NA,"NY01839221_01","340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2016-09-27 19:46:00-03","NY","NYBG","01839322","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"S. G. Beck","4514","South America","Bolivia","Circuata 5 kms. hacia Cañamina, = 30 kms. en linea recta hacia el NW de Inquisivi.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2122810' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839322","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby","1981","02","20","La Paz","Inquisivi",NA,NA,"NY01839322_01","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-15 16:37:00-03","NY","NYBG","01839300","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"J. M. Duque Jaramillo","3199","South America","Colombia","La Aguadita y Fusagasugá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2122786' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839300","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1946","04","12","Cundinamarca",NA,NA,NA,"NY01839300_01","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2016-09-27 13:29:00-03","NY","NYBG","01839378","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"C. Knab-Vispo","1197","South America","Venezuela","Tumeremo, rebalse San Pedro.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2125149' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839378","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","C. Knab-Vispo","2000","03","12","Bolívar","Sifontes","-61.48","7.3","NY01839378_01","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2016-09-27 19:41:00-03","NY","NYBG","01839227","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"F. Mamani M.","850","South America","Bolivia","Lomerio; 12 km al Norte de la comunidad Las Trancas area de estudio del proyecto BOLFOR, Las Trancas-95.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2112073' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839227","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby","1995","04","15","Santa Cruz","Ñuflo de Chávez","-61.8464","-16.5203","NY01839227_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-15 16:37:00-03","NY","NYBG","01839316","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"M. H. Nee","40608","South America","Bolivia","0-1 km. N of Portachuelo - Montero highway, 1 km. W of Puente Eisebhower and the Río Pirai.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=236857' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839316","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,NA,NA,NA,"Santa Cruz","Sara","-63.35","-17.3","NY01839316_01","290","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2016-09-27 19:46:00-03","NY","NYBG","01839320","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"S. G. Beck","13381","South America","Bolivia","Caranavi 24kms. hacia Palos Blancos.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2122808' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839320","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby","1986","03","31","La Paz","Nor Yungas",NA,NA,"NY01839320_01 NY01839320_02","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2016-09-27 19:41:00-03","NY","NYBG","01839344","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"A. H. Gentry","53584","South America","Colombia","Río Dagua Valley, W of Lobo Guerrero.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2124025' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839344","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1986","03","26","Valle del Cauca",NA,"-76.75","3.83","NY01839344_01","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-15 16:37:00-03","NY","NYBG","01839229","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"M. H. Nee","34185","South America","Bolivia","12 km E of center of Santa Cruz, on road to Cotoca",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=236854' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839229","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby","1987","02","20","Santa Cruz","Andrés Ibáñez","-63.07","-17.77","NY01839229_01","375","375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-15 16:37:00-03","NY","NYBG","01839379","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"C. Blanco","286","South America","Venezuela","Este de Río Grande. Este-Noreste de El Palmar, cerca de los límites del Estado Bolívar.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2126085' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839379","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","1965","09",NA,"Delta Amacuro",NA,NA,NA,"NY01839379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2016-09-27 13:29:00-03","NY","NYBG","01839367","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"C. D. Johnson","3917-85","South America","Venezuela","4 km S of San Casimiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2125002' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839367","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1985","02","07","Aragua",NA,NA,NA,"NY01839367_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2016-09-27 19:41:00-03","NY","NYBG","01839393","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"W. Meier","969","South America","Venezuela","Serranía Santa María-cerro La Chapa: 6 km. al norte Nirgua, refugio de Nirgua según.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2126494' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839393","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1991","12","18","Yaracuy","Nirgua","-68.5583","10.2","NY01839393_01","1100","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-15 16:37:00-03","NY","NYBG","01839380","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"J. J. Wurdack","39688","South America","Venezuela","Serrania Imataca. El Palmar-Raudal Trail, upper Rio Toro drainage, near Río Guanamo.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2126086' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839380","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","1955","11","15","Delta Amacuro",NA,NA,NA,"NY01839380_01","270","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-15 16:37:00-03","NY","NYBG","01839233","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"M. H. Nee","44858","South America","Bolivia","7 km (by air) NW of Puerto Pailas, ca. 2.5 km W of center of Monteros Hoyos.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=236858' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839233","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1994","02","10","Santa Cruz","Andrés Ibáñez","-62.8417","-17.6389","NY01839233_01","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2016-09-27 19:41:00-03","NY","NYBG","01839354","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"L. B. Holm-Nielsen","22956","South America","Ecuador","San Antonio de Columa, km. 39, on the road to Pueblo Viejo - Guaranda.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2124165' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839354","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1980","04","20","Los Ríos",NA,"-79.3","-1.62","NY01839354_01","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2016-09-30 12:21:00-03","NY","NYBG","01839353","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"C. E. Hughes","106","South America","Ecuador","10 km. west of Jipijapa on road to Puerto de Cayo.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2164029' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839353","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1982","04","16","Manabí",NA,NA,NA,"NY01839353_01","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-15 16:37:00-03","NY","NYBG","01839386","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"J. A. Steyermark","112107","South America","Venezuela","Afluentes al Río Guarita, al sur del Cementerio Monumental del Este.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2126216' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839386","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","1975","08","17","Miranda",NA,"-66.8","10.45","NY01839386_01","950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-15 16:37:00-03","NY","NYBG","01839373","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"J. A. Steyermark","88915","South America","Venezuela","South-facing slopes southeast of Cerro Picacho, N de las Nieves, 45 kms. N of Tumeremo. Altiplanicie de Nuria","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2125103' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839373","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","1961","02","01","Bolívar",NA,NA,NA,"NY01839373_01","100","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2016-09-27 19:41:00-03","NY","NYBG","01839349","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"G. Arbeláez","1420","South America","Colombia","Mun. Armenia, Canada aledana a U.Q.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2124122' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839349","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1986","04","09","Quindío",NA,NA,NA,"NY01839349_01","1530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-15 16:37:00-03","NY","NYBG","01839376","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"A. L. Bernardi","3319","South America","Venezuela","Barinitas.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2125097' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839376","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","1956","06","26",NA,NA,NA,NA,"NY01839376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2016-09-27 19:46:00-03","NY","NYBG","01839318","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"S. G. Beck","6339","South America","Bolivia","Monteagudo 69 kms hacia Sucre.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2122806' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839318","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1981","03","08","Chuquisaca","Tomina",NA,NA,"NY01839318_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2016-09-27 13:29:00-03","NY","NYBG","01839396","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"G. A. Aymard Corredor","4350","South America","Venezuela","Guanare. Colonia Agricola","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2126521' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839396","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1985","11","29","Portuguesa",NA,"-69.88","9.12","NY01839396_01","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2016-09-27 19:41:00-03","NY","NYBG","01839342","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"P. A. Silverstone-Sopkin","6021","South America","Colombia","Hacienda Vera Cruz, Vereda Las Cruces. Carretera Panamericana entre Obando y Cartago, parte plana del Valle del Río Cauca.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2123624' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839342","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1990","10","21","Valle del Cauca",NA,NA,NA,"NY01839342_01","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2016-09-27 19:41:00-03","NY","NYBG","01839356","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"A. H. Gentry","14449","South America","Ecuador","Jauneche en la carretera Mocache - Palenque, 15 km. este de la via Empalme-Balzar.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2124181' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839356","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1984","07","25","Los Ríos",NA,NA,NA,"NY01839356_01","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2016-09-27 19:46:00-03","NY","NYBG","01839321","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"S. G. Beck","4514","South America","Bolivia","Circuata 5 kms. hacia Cañamina, = 30 kms. en linea recta hacia el NW de Inquisivi.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2122809' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839321","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby","1981","02","20","La Paz","Inquisivi",NA,NA,"NY01839321_01","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-15 16:37:00-03","NY","NYBG","01839364","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"W. E. Broadway","7462","South America","Trinidad and Tobago","Royal Botanic Garden.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2124225' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839364","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby","R. C. Barneby; H. S. Irwin","1913","11",NA,NA,NA,NA,NA,"NY01839364_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-15 16:37:00-03","NY","NYBG","01839295","PreservedSpecimen","Plantae","Fabaceae","Senna","spectabilis","Senna spectabilis spectabilis",NA,"H. C. de Lima","256630","South America","Brazil","Cultivado no Jardim Botânico do Rio de Janeiro.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2122780' target='other'> <mi>dwc_moreinfo</mi></a>","NY01839295","Magnoliophyta","Fabales","spectabilis","(DC.) H.S.Irwin & Barneby",NA,"1979","11","12","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","NY01839295_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
