"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1179","2020-04-07 16:32:22-03","IAC","IAC","49557","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2009","01","19","L.C. Bernacci","2008","03","10","Brasil","São Paulo","Nova Odessa","-47.2958","-22.7775","-47.2958","-22.7775",NA,NA,"Instituto Plantarum","Procedente de Itaguaçu-ES, parcela 1.04",NA,NA,NA,NA,"4489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2020-04-07 16:32:22-03","IAC","IAC","49579","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci & G.S. Pasquali","2006","03","16","L.C. Bernacci & G.S. Pasquali","2006","03","16","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"IAC, Avenida Barão de Itapura, estufa da Botânica","Procedente de Itararé (SP), parcela 3.1",NA,NA,NA,NA,"4510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2020-04-07 16:32:22-03","IAC","IAC","56365","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","C. Medri, V.F. Kinupp & E.M. Francisco","1998","03","07","Brasil","Paraná","Sapopema","-50.5803","-23.9108","-50.5803","-23.9108",NA,NA,"Salto das Orquideas",NA,NA,NA,NA,NA,"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2020-04-07 16:32:22-03","IAC","IAC","52799","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci & N.T.V. Junqueira","2009","03","11","L.C. Bernacci & N.T.V. Junqueira","2009","03","11","Brasil","Distrito Federal","Brasília","-47.9297","-15.7797","-47.9297","-15.7797",NA,NA,"Planaltina, EMBRAPA-Cerrados","anel nectarífero muito robusto; androginóforo branco, pintalgado de vináceo; ovário verde, com pilosidade branca; estiletes esverdeados, pintalgados de lilás-arroxeadoem. Em cultivo (coleção)",NA,NA,NA,NA,"4681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2020-04-07 16:32:22-03","IAC","IAC","52802","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2009","04","27","L.C. Bernacci","2009","04","27","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Av. Barão de Itapura, Botânica, estufa","parcela 2, procedente de Itararé(SP)",NA,NA,NA,NA,"4684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-04-07 16:32:22-03","IAC","IAC","53128","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","R. Giovanni & L.C. Bernacci","2010","12","13","R. Giovanni & L.C. Bernacci","2010","12","13","Brasil","São Paulo","Salesópolis","-45.80122","-23.55883","-45.80122","-23.55883",NA,NA,NA,"opérculo e límen brancos, androginóforo pintalgado de vinho, estames e gineceu verdes, filetes e estiletes pintalgados de vinho; pólen amarelo. datum wgs84",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2020-04-07 16:32:22-03","IAC","IAC","53134","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","R. Giovanni & L.C. Bernacci","2010","12","13","R. Giovanni & L.C. Bernacci","2010","12","13","Brasil","São Paulo","Salesópolis","-45.74697","-23.5407","-45.74697","-23.54070",NA,NA,NA,"opérculo e límen brancos, androginóforo branco pintalgado de vináceo, anteras, estigma e ovário verdes, filete e estilete verdes pintalgados de vináceo, pólen amarelo. datum wgs84",NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-04-07 16:32:22-03","IAC","IAC","53152","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.A.M. Silva & L.D.H.C.S. Conceição","2007","04","04","L.A.M. Silva & L.D.H.C.S. Conceição","2007","04","04","Brasil","Bahia","Ilhéus","-39.0494","-14.7889","-39.0494","-14.7889",NA,NA,"Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da rod. Ilhéus/Itabuna (BR 415), casa de vegetação das passifloras","Nome popular: maracujá silvestre, acesso 184; &nf;coordenadas do material: 14°47#?#81S, 39°10#?#48W",NA,NA,NA,NA,"5017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-04-07 16:32:22-03","IAC","IAC","53354","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci et al.","2010","06","26","L.C. Bernacci; A.C.O. Souza; M.A. Assis & J.Y. Tamashiro","2010","06","26","Brasil","São Paulo","São Luís do Paraitinga","-45.31","-23.2217","-45.3100","-23.2217",NA,NA,"Núcleo Santa Virgínia, Palmital",NA,NA,NA,NA,NA,"4745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-01-25 15:35:37-02","IAC","IAC","5418","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A. Gehrt","1942","08","24","A.P. Viégas; C.M. Franco & A.S. Lima","1940","03","12","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Serra de Ubatuba",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2020-04-07 16:32:22-03","IAC","IAC","54573","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","R.S. Fonseca","2009","03","21","R.S. Fonseca","2009","03","21","Brasil","Minas Gerais","Viçosa","-42.8819","-20.7539","-42.8819","-20.7539",NA,NA,"Estação de Pesquisa, treinamento e Educação Ambiental Mata do Paraíso, estrada principal",NA,NA,NA,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2020-04-07 16:32:22-03","IAC","IAC","55667","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","H. Hilward","2000","04","27","M.G. Bovini","1999","07","03","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,"Prainha, Morro da Boa Vista",NA,NA,NA,NA,NA,"1630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2020-04-07 16:32:22-03","IAC","IAC","56142","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Cervi","1987","01","21","W.M. Kranz","1987","01","21","Brasil","Paraná","Castro","-50.0119","-24.7911","-50.0119","-24.7911",NA,NA,"Abapan","Capoeira",NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-04-07 16:32:22-03","IAC","IAC","56273","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2013","08","21","L.R.M. Souza, T. Takanashi & E.M. Francisco","1998","03","20","Brasil","Paraná","Mauá da Serra","-51.2294","-23.9014","-51.2294","-23.9014",NA,NA,"trevo Faxinal/Mauá da Serra",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2020-04-07 16:32:22-03","IAC","IAC","56300","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.G.K. Cornia","2016","01","15","M.G.K. Cornia; N.M. Ivanauskas; M.C. Assis & R. Esteves","2015","03","25","Brasil","Minas Gerais","Delfim Moreira","-45.298332","-22.595152","-45.298332","-22.595152",NA,NA,"Vila de São Francisco dos Campos do Jordão. Floresta Ombrófila Mista","Coordenadas originais: WGS84, Zona 23K, 7501265s, 469336w",NA,NA,NA,NA,"187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2020-04-07 16:32:22-03","IAC","IAC","56357","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","F. Chagas e Silva et al.","1986","03","01","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Rod. 269 hm 74 Ortigueira - Serra do cadeado",NA,NA,NA,NA,NA,"4047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2020-04-07 16:32:22-03","IAC","IAC","56358","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.F. Gouvea 07 et al","1988","03","24","M.F. Gouvea 07 et al","1988","03","24","Brasil","Paraná","Sapopema","-50.5803","-23.9108","-50.5803","-23.9108",NA,NA,"Rodovia Curitiba-Sapopema",NA,NA,NA,NA,NA,"5385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2020-04-07 16:32:22-03","IAC","IAC","56359","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","R.M. Ouda","1988","06","28","Brasil","Paraná","Londrina","-51.1628","-23.3103","-51.1628","-23.3103",NA,NA,"Próximo ao horto UEL, beira da mata",NA,NA,NA,NA,NA,"6212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2020-04-07 16:32:22-03","IAC","IAC","56361","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","G.T. Correa","1990","03","02","Brasil","Paraná","Apucarana","-51.4608","-23.5508","-51.4608","-23.5508",NA,NA,"Parque Municipal da Raposa, beira da mata",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2020-04-07 16:32:22-03","IAC","IAC","56362","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","F.C. Chagas e Silva","1991","05","27","F.C. Chagas e Silva","1991","05","27","Brasil","Paraná","Londrina","-51.1628","-23.3103","-51.1628","-23.3103",NA,NA,"Floresta dos Godoy",NA,NA,NA,NA,NA,"1394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2020-04-07 16:32:22-03","IAC","IAC","56363","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","M. Yoshimoto et al","1993","06","16","Brasil","Paraná","Londrina","-51.1628","-23.3103","-51.1628","-23.3103",NA,NA,"Parque Arthur Thomas","Nome vulgar/; Maracuja-de-mato",NA,NA,NA,NA,"18086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2020-04-07 16:32:22-03","IAC","IAC","56364","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","V.F. Kinupp, C. Medri & E.M. Francisco","1998","04","18","Brasil","Paraná","Cambé","-51.2783","-23.2758","-51.2783","-23.2758",NA,NA,"Parque Municipal Danziger Hof","Nome vulgar: Maracujá",NA,NA,NA,NA,"1065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2020-04-07 16:32:22-03","IAC","IAC","56366","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","C. Medri, V.F. Kinupp & E.M. Francisco","1998","03","28","Brasil","Paraná","Sapopema","-50.5803","-23.9108","-50.5803","-23.9108",NA,NA,"Salto das Orquideas",NA,NA,NA,NA,NA,"597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2020-04-07 16:32:22-03","IAC","IAC","56367","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.C. Bernacci","2016","05","19","J.A. Ferreira","1999","03","16","Brasil","Paraná","Ortigueira","-50.9494","-24.2083","-50.9494","-24.2083",NA,NA,"Ortigueira, Fazenda Ueno, beira do rio do Burro; estrada para Briolândia-Ortigueira","Nome vulgar: Maracujá-do-mato",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2020-04-07 16:32:22-03","IAC","IAC","56517","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","G.A. Dettke","2016","08","26","M.C. Scariotto","2011","04","02","Brasil","Paraná","Cascavel","-53.4553","-24.9558","-53.4553","-24.9558",NA,NA,"Zoológico Municipal de Cascavel","HCF9457",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-04-07 16:32:22-03","IAC","IAC","56518","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.G. Caxambu","2004","08","24","M.G. Caxambu","2004","05","18","Brasil","Paraná","Campo Mourão","-52.3831","-24.0456","-52.3831","-24.0456",NA,NA,"Rio do Campo",NA,NA,NA,NA,NA,"463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2020-04-07 16:32:22-03","IAC","IAC","56519","S","Plantae","Passifloraceae-3.Passifloroideae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.G. Caxambu","2016","05","30","M.G. Caxambu; E.L. Siqueira & A.C. Schroeder","2016","05","19","Brasil","Paraná","Foz do Iguaçu","-54.470278","-25.619722","-54.470278","-25.619722",NA,NA,"Parque Nacional do Iguaçu, trilha da represa","Nome vulgar: maracujá-de-raposa. Relevo: suave-ondulado. HCF20074",NA,NA,NA,NA,"7421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2020-07-23 12:17:40-03","CEPLAC","CEPEC","106729","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"M. M. M. Lopes",NA,NA,NA,"Amorim, A. M.","2004","07","27","Brasil","Bahia","CAMACAN","-39.569722","-15.381111","39W34'11","15S22'52",NA,NA,"RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre.",NA,NA,NA,NA,NA,"4174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2020-07-23 12:17:40-03","CEPLAC","CEPEC","111304","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"M. M. M. Lopes",NA,NA,NA,"Paixão, J. L.","2006","03","31","Brasil","Bahia","arataca","-39.408056","-15.202778","39W24'29","15S12'10",NA,NA,"Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatinguí à Serra.",NA,NA,NA,NA,NA,"939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2020-07-23 12:17:40-03","CEPLAC","CEPEC","111628","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"M. M. M. Lopes",NA,NA,NA,"Amorim, A. M.","2006","04","13","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso à casa de Mormaço.","Tratada com álcool 70%.",NA,NA,NA,NA,"5734",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"1209","2020-07-23 12:17:40-03","CEPLAC","CEPEC","112534","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"Sem Informação",NA,NA,NA,"Sant'Ana, S. C. de","2006","07","09","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"RPPN Serra Bonita. 9,7km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e torre.",NA,NA,NA,NA,NA,"1261",NA,NA,NA,"835","835",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2020-07-23 12:17:40-03","CEPLAC","CEPEC","112678","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","2006","08","05","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,"RPPN Caminho das Pedras, beira do ramal que leva à trilha de acesso ao Peito-de-Moça.","Foto.",NA,NA,NA,NA,"976",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"1211","2020-07-23 12:17:40-03","CEPLAC","CEPEC","117590","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"A. M. Amorim",NA,NA,NA,"Ferreira, F. M.","2007","08","25","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,"RPPN Serra Bonita. Trilha Nova.",NA,NA,NA,NA,NA,"1336",NA,NA,NA,"835","835",NA,NA,NA,NA,NA,NA,NA,NA
"1212","2020-07-23 12:17:40-03","CEPLAC","CEPEC","123009","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"R. de O. Perdiz",NA,NA,NA,"Perdiz, R. de O.","2008","07","26","Brasil","Bahia","CAMACAN","-39.564722","-15.393056","39W33'53","15S23'35",NA,NA,"Serra Bonita. Estrada de acesso ao topo da serra.","Fotos.",NA,NA,NA,NA,"278",NA,NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA
"1213","2020-07-23 12:17:40-03","CEPLAC","CEPEC","96722","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"L. C. Bernacci",NA,NA,NA,"P. Fiaschi","2003","10","15","Brasil","Bahia","BUERAREMA","-39.316667","-15.083333","39W19'","15S5'",NA,NA,"Estrada São José da Vitória/Buerarema, rama a direita, ca. 1Km de São José. Estrada de acesso para a pedra Branca.",NA,NA,NA,NA,NA,"1706",NA,NA,NA,NA,NA,NA,NA,NA,"07/03/2006",NA,NA,NA,NA
"1214","2020-07-23 12:17:40-03","CEPLAC","CEPEC","91367","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"M. M. M. Lopes",NA,NA,NA,"L. A. Mattos-Silva","2001","07","26","Brasil","Bahia","WENCESLAU GUIMARÃES","-39.721667","-13.595278","39W43'18","13S35'43",NA,NA,"Estação Ecológica Estadual Nova Esperança. Sede a 7Km a W do povoado de Nova Esperança. Área com aprox. 2.700ha. Coletas no ramal da sede.","<ll>dwc_commonname:</ll> Maracujá-de-cobra",NA,NA,NA,NA,"4415",NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2005",NA,NA,NA,NA
"1215","2020-07-23 12:17:40-03","CEPLAC","CEPEC","93732","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"M. M. M. Lopes",NA,NA,NA,"W. W. Thomas","2004","09","02","Brasil","Bahia","CAMACAN","-39.566667","-15.4","39W34'","15S24'",NA,NA,"Serra Bonita (Serra da Torre), a0Km ao N de Camcan na Rod. Para Jacarecí, depois 9,2Km a W da Rod. Para a torre de transmissão.",NA,NA,NA,NA,NA,"13010",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA,NA,NA,NA
"1216","2020-07-23 12:17:40-03","CEPLAC","CEPEC","32977","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"A. C. Cervi",NA,NA,NA,"E. B. dos Santos","1983","09","06","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,"Quadra H' do CEPEC.","<ll>dwc_commonname:</ll> Maracuja-de-cobra",NA,NA,"61245","auto","67",NA,NA,NA,NA,NA,NA,NA,NA,"13/12/1984",NA,NA,NA,NA
"1217","2020-07-23 12:17:39-03","CEPLAC","CEPEC","956","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"R. P. Belém","1965","07","10","Brasil","Bahia","ITABUNA","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"Rod. Itabuna/Uruçuca.",NA,NA,NA,"30592","auto","1262",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA
"1218","2020-07-23 12:17:39-03","CEPLAC","CEPEC","958","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"R. P. Belém","1996","08","08","Brasil","Bahia","ITABUNA","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"Rod. Itabuna/Uruçuca.",NA,NA,NA,"30592","auto","1310",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA
"1219","2020-07-23 12:17:40-03","CEPLAC","CEPEC","1435","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. Nunes",NA,NA,NA,"C. M. Magalhães","1964","07","10","Brasil","Bahia","BUERAREMA","-39.2997016906738","-14.959400177002","0W0'0","0S0'0",NA,NA,"Margem da Rod. Buerarema/São José.","<ll>dwc_commonname:</ll> Maracuja",NA,NA,"14251","auto","57",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2001",NA,NA,NA,NA
"1220","2020-07-23 12:17:39-03","CEPLAC","CEPEC","967","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"R. P. Belém","1965","07","28","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"Rod. Camacan/Canavieira, 3-30Km a L de Camacan.",NA,NA,NA,"22686","auto","1384",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA
"1221","2020-07-23 12:17:40-03","CEPLAC","CEPEC","16609","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"A. M. de Carvalho","1979","07","18","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Area do CEPEC.",NA,NA,NA,"61245","auto","116",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA
"1222","2020-07-23 12:17:40-03","CEPLAC","CEPEC","40161","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"J. L. Hage","1986","08","14","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Quadra H do CEPEC.","<ll>dwc_commonname:</ll> Maracuja-de-cobra",NA,NA,"61245","auto","2126",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA
"1223","2020-07-23 12:17:39-03","CEPLAC","CEPEC","16538","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"S. A. Mori","1979","06","15","Brasil","Bahia","ITACARÉ","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"Estrada que liga a torre da EMBRATEL com a BR-101/Itacaré, a 5,8Km da entrada. Ca. 25Km a SE de Ubaitaba.",NA,NA,NA,"41230","auto","12030",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA
"1224","2020-07-23 12:17:39-03","CEPLAC","CEPEC","7255","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"R. S. Pinheiro","1971","06","08","Brasil","Bahia","ITAJUIPE","-39.375","-14.6780996322632",NA,NA,NA,NA,"Rod. Banco Central/Itajuipe.","<ll>dwc_commonname:</ll>",NA,NA,"21442","auto","1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2020-07-23 12:17:39-03","CEPLAC","CEPEC","2931","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"T. S. N. Sena",NA,NA,NA,"S. G. da Vinha","2004","09","08","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Faz. Raquel.",NA,NA,NA,"47076","auto","53",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1997",NA,NA,NA,NA
"1226","2020-07-23 12:17:40-03","CEPLAC","CEPEC","67360","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"L. A. Mattos-Silva",NA,NA,NA,"C. S. Florêncio","1995","08","12","Brasil","Bahia","PAU BRASIL","-39.6511001586914","-15.4642000198364",NA,NA,NA,NA,"Distrito de Mundo Novo. Faz. Milagrosa. Ramal com entrada no Km 10 Rod. Pau-Brasil/Itaju do Colonia, a dieita","<ll>dwc_commonname:</ll> Maracuja-de-cobra",NA,NA,"26306","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA
"1227","2020-07-23 12:17:39-03","CEPLAC","CEPEC","957","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"L. C. Bernacci",NA,NA,NA,"R. P. Belém","1965","01","09","Brasil","Goiás","POSSE","-46.3694000244141","-14.0930995941162",NA,NA,NA,NA,"Rod. Brasilia/Fortaleza, 220Km de Formosa.",NA,NA,NA,"55730","auto","150",NA,NA,NA,NA,NA,NA,NA,NA,"07/03/2006",NA,NA,NA,NA
"1228","2020-07-23 12:17:39-03","CEPLAC","CEPEC","124911","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina",NA,"M. M. de Azevedo",NA,NA,NA,"J. F. A. Baumgratz",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"19648","auto","946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
