"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"373","2012-03-31 05:13:00-03","MO","MOBOT","1597966","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Gary S. Hartshorn","1976","8","17","Bolivia","Beni","Cercado","Triunfo, río Matos",NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,"Hartshorn 200",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","1597974","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","P. M. Jørgensen (MO)",NA,NA,NA,"Waldo Terceros","1977","7","30","Bolivia","Beni","Cercado","La Embocada, bosque húmedo subtropical",NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,"Terceros 1363",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","1597976","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","P. M. Jørgensen (MO)",NA,NA,NA,"Israel G. Vargas C.|et al.","1991","10","2","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, río Yapojé y Saguayo, 8 km SW de la localidad El Carmen","-63.73333","-17.56666",NA,NA,"360.00000000",NA,NA,NA,NA,"Vargas Caballero 1106",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2009-02-05 03:32:00-02","MO","MOBOT","1722054","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","I. G. Vargas '94",NA,NA,NA,"Israel G. Vargas C.",NA,NA,NA,"Bolivia","Santa Cruz","Guarayos","RESERVA DE VIDA SILVESTRE RIOS BLANCO Y NEGRO. Campamento a 8 km al NE del Río Blanco en la zona de los Tutumos. Bosque de altura, suelo poco profundo. Las especies más comunes son Acacia loretensis, Physocalymma scaberrimum, Pseudolmedia laevis y Cavanillesia cf. hylogeiton. Intervenido por extracción de madera mara (Swietenia macrophylla).","-63.31666","-15.05",NA,NA,"300.00000000",NA,NA,NA,NA,"Vargas Caballero 2839",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","1745720","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Alwyn H. Gentry","1972","5","7","Colombia","Chocó",NA,"Field Camp 15 at junction of oil survey lines 4 and 5 on upper Río Brazo Viejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gentry 5297",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3051",NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","1787227","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Alwyn H. Gentry","1974","1","19","Colombia","Chocó",NA,"Teresita, upper Río Truandó. (INDERENA camp).","-77.45","6.85",NA,NA,"100.00000000","200.00000000",NA,NA,NA,"Gentry 9412",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3339",NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","1825619","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Alwyn H. Gentry|L.E. Aguirre","1975","7","16","Colombia","Chocó",NA,"Río Tigre W of Unguía at base of Serrania del Darién.","-77.16666","8.03333",NA,NA,"300.00000000",NA,NA,NA,NA,"Gentry 15186",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4023",NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","1844388","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Alwyn H. Gentry","1976","10","8","Ecuador","Los Ríos",NA,"Río Palenque.","-79.36666","-0.58333",NA,NA,NA,NA,NA,NA,NA,"Gentry 18035",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4158",NA,NA
"381","2011-10-21 10:44:00-02","MO","MOBOT","1858665","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Fuentes (LPB)",NA,NA,NA,"Manuel J. Macía|et al.","2001","11","9","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo a unas ruinas incas","-68.165","-13.89722",NA,NA,"780.00000000",NA,NA,NA,NA,"Macía 6094",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1898324","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","I. G. Vargas (USZ)",NA,NA,NA,"Israel G. Vargas C.|C.G. Jordán","2000","11","1","Bolivia","Santa Cruz","Velasco","Zona de Picaflor tramo entre Cerro Pelau-Porvenir. Sartenejal al borde del camino.","-61.49222","-13.54666",NA,NA,"240.00000000",NA,NA,NA,NA,"Vargas Caballero 6200",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-01-25 04:35:00-02","MO","MOBOT","1926521","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","RL",NA,NA,NA,"Luis Valenzuela G.|Efraín Suclli","2002","8","30","Peru","Madre de Dios","Tambopata","Dist. Puerto Maldonado, Cusco Amazónico, Bosque Primario, cerca al río","-69.6","-13.1333333",NA,NA,"300.00000000","800.00000000",NA,NA,NA,"Valenzuela Gamarra 375",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"6",NA
"384","2013-08-23 04:12:00-03","MO","MOBOT","1938933","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","F. Mamani (USZ)",NA,NA,NA,"Carlos Vargas|E. Miranda","2002","11","27","Bolivia","Santa Cruz","Ichilo","Bosque húmedo Tropical. Dosel con especies emergentes hasta 35 m. Sotobosque con helecho. Terreno plano, ocasionalmente inundado. Suelo arcilloso.","-64.50722","-16.66555",NA,NA,"180.00000000",NA,NA,NA,NA,"Vargas 1222",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2011-11-08 05:06:00-02","MO","MOBOT","2346808","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","V. Badillo",NA,NA,NA,"Ricardo Callejas|et al.","1987","7","31","Colombia","Antioquia","Carepa","Reserva Forestal Tulenapa. bh-T/bmh-T",NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,"Callejas Posada 4833",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-01-28 05:27:00-02","MO","MOBOT","2346809","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","J. Brand",NA,NA,NA,"Jorge Brand|Emilio Ascanio","1983","6","27","Colombia","Antioquia","Turbo","Carretera Tapon del Darien. bh-T/bmh-T",NA,NA,NA,NA,"10.00000000","20.00000000",NA,NA,NA,"Brand Mesa 355",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2009-07-27 09:22:00-03","MO","MOBOT","2429875","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Belgrano, M. J.",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","1999","2","22","Argentina","Misiones","San Ignacio","Entrada al Parque Provincial Teyucuaré","-55.55","-27.26666",NA,NA,"220.00000000",NA,NA,NA,NA,"Zuloaga 6805",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2009-08-21 06:32:00-03","MO","MOBOT","2456628","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Badillo, V. M.",NA,NA,NA,"Balduino Rambo","1950","11","13","Brazil","Rio Grande do Sul",NA,"Montenegro. Butterberg prope Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 49101",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2012-04-20 05:09:00-03","MO","MOBOT","2488132","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Schinini",NA,NA,NA,"Aurelio Schinini|Guillermo Caballero M.","1990","10","12","Paraguay","Alto Paraná",NA,"Ciudad del Este. Vivero Forestal de Itaipu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 27243",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2015-09-16 06:16:00-03","MO","MOBOT","2490125","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Fernández Casas, F. J.",NA,NA,NA,"Benedict (Benjamin) Balansa",NA,NA,NA,"Paraguay","San Pedro",NA,"Ibitimi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Balansa 2196",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2012-04-20 05:09:00-03","MO","MOBOT","2490149","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","1996","10","15","Paraguay","Alto Paraná",NA,"Reserva Biológica Limoy, cerca del río Limoy y Embalse de la Represa Itaipú. En selva marginal del Ayo. Azul","-54.75","-24.75",NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 31406",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2012-04-20 05:09:00-03","MO","MOBOT","2490164","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Schinini, A., //",NA,NA,NA,"Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","1996","10","15","Paraguay","Canindeyú",NA,"22 km de Colonia Nueva Esperanza. Reserva privada Itabó. En selva primaria, tierra arcilloso-colorada","-54.8","-24.58333",NA,NA,"260.00000000",NA,NA,NA,NA,"Schinini Cacace 31431",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2012-05-17 14:59:00-03","MO","MOBOT","282995","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","1987","9","10","Paraguay","Caazapá",NA,"Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 3019",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-30","8",NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","283031","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","1987","9","30","Paraguay","San Pedro",NA,"Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque. Transecta 1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 3162",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-37","2",NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","283037","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","1987","9","30","Paraguay","San Pedro",NA,"Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque Alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 3177",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-38","6",NA
"396","2019-09-03 04:36:00-03","MO","MOBOT","283041","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","V.M. Badillo (MY)",NA,NA,NA,"Galo A. Tipaz|P. Méndez|Homero Vargas|M. Chapiro","1992","11","27","Ecuador","Esmeraldas",NA,"Limones, San Miguel. Sector Charco Vicente. Bosque muy húmedo Tropical. Bosque primario ligeramente alterado.","-78.7833333","0.75",NA,NA,"300.00000000",NA,NA,NA,NA,"Tipaz 2392",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","283049","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","A. Schinini (CTES)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","1987","10","2","Paraguay","San Pedro",NA,"Linea Caraguatay 5 kms al N de Choré. Tansecta 10.","-56.56666","-24.19972",NA,NA,NA,NA,NA,NA,NA,"Zardini 3337",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-46","2",NA
"398","2019-06-16 04:36:00-03","MO","MOBOT","283052","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Walter Palacios (QCNE)",NA,NA,NA,"Galo A. Tipaz|Carlos Aulestia|Pascal, M.","1992","10","27","Ecuador","Esmeraldas","San Lorenzo","Reserva Etnica Awá. Centro Ricaurte. Bosque húmedo Tropical. Bosque primario.","-78.53333","1.16666",NA,NA,"300.00000000",NA,NA,NA,NA,"Tipaz 2216",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2013-11-13 05:54:00-02","MO","MOBOT","283059","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","W. Palacios (QCNE)",NA,NA,NA,"P. Méndez|Milton Aulestia|Milton Tirado","1993","2","20","Ecuador","Esmeraldas","Eloy Alfaro","Reserva Ecológica Cotacachi-Cayapas. Charco Vicente, Río San Miguel, 10 km al sur de San Miguel de Cayapas. Bosque muy húmedo Tropical. Bosque primario. Parcela Permanente # 8, de una hectárea.","-78.91666","0.71666",NA,NA,"150.00000000",NA,NA,NA,NA,"Méndez 2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2016-10-13 05:56:00-03","MO","MOBOT","283123","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","W. Palacios",NA,NA,NA,"David A. Neill|Walter A. Palacios|Patricia Gómez A.|Carlos E. Cerón|Robin J. Marles","1985","9","20","Ecuador","Sucumbíos",NA,"5 km al N de Shushufindi. Bosque Húmedo Tropical. Bosque primario, suelo aluvial.","-76.66666","-0.16666",NA,NA,"450.00000000",NA,NA,NA,NA,"Neill 6854",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-10","10",NA
"401","2016-10-13 05:56:00-03","MO","MOBOT","283142","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","V.M. Badillo (MY)",NA,NA,NA,"David A. Neill|Walter A. Palacios","1989","10","19","Ecuador","Napo",NA,"Cantón Archidona. South slopes of Volcán Sumaco. 5 km east of Huamaní. Ridge above west side of valley of Río Pucuno; new road to Galeras under construction. Premontane Rain Forest; volcanic soils.","-77.58333","-0.73333",NA,NA,"1100.00000000",NA,NA,NA,NA,"Neill 9070",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"89-28","9",NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","283174","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Alwyn H. Gentry","1974","2","2","Ecuador","Los Ríos",NA,"Río Palenque Field Station, halfway between Quevedo and Santo Domingo, de los Colorados. Wet forest.","-79.36666","-0.58333",NA,NA,"200.00000000",NA,NA,NA,NA,"Gentry 9518",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3349",NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","283198","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","W.J. Hahn (MO)",NA,NA,NA,"William J. Hahn","1983","3","8","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Soil sandy. Disturbed secondary vegetation in abandoned fields between La Rosada and park headquarters.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,"Hahn 1158",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"83-14","4",NA
"404","2016-10-13 05:56:00-03","MO","MOBOT","283297","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","W. Palacios",NA,NA,NA,"Walter A. Palacios|David A. Neill|Patricia Gómez A.|Carlos E. Cerón|Robin J. Marles","1985","9","21","Ecuador","Napo",NA,"Km 42, carretera Lago Agrio-Coca. Plantación Experimental de Corp. Forestal Durini. Bosque húmedo tropical. Suelo aluvial fértil","-76.91666","-0.25",NA,NA,"450.00000000",NA,NA,NA,NA,"Palacios Cuenca 806",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-8","8",NA
"405","2009-08-21 10:16:00-03","MO","MOBOT","3147266","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Elbert L. Little","1984","2","1","Paraguay","Alto Paraná",NA,"Central Forestal Alto Paraná. 12 km O. de Pto Pte Stroessner.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little 40106",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","283313","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","P. M. Jørgensen (MO)",NA,NA,NA,"Alwyn H. Gentry|Bonifacio Mostacedo C.","1991","11","4","Bolivia","Santa Cruz",NA,"El Encanto Camp, near El Encanto waterfall, edge of Huanchaco plateau. Transect 2","-60.7","-14.63333",NA,NA,"280.00000000",NA,NA,NA,NA,"Gentry 75546",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"791","3",NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","283322","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Victor M. Badillo|et al.",NA,NA,NA,"Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"Badillo Franceri 4254",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","283323","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Lars P. Kvist|Eduardo Asanza C.","1982","8","1","Ecuador","Esmeraldas",NA,"Río Cayapa, Zapallo Grande. In front of the village at rail was followed into the forest. Disturbed forest.","-78.91666","0.8",NA,NA,"100.00000000",NA,NA,NA,NA,"Kvist 40785",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2014-11-11 11:50:00-02","MO","MOBOT","283341","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Fdr. Casas (MA)",NA,NA,NA,"Blas Pérez","1991","10",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"Pérez Maricerich 1379",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","3",NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","283344","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","P. M. Jørgensen (MO)",NA,NA,NA,"Alwyn H. Gentry|Marielos Peña","1991","5","11","Bolivia","Santa Cruz",NA,"Perseverancia, tropical moist forest, NW of Santa Cruz on Río Negro. Transect 2.","-62.61666","-14.63333",NA,NA,"100.00000000",NA,NA,NA,NA,"Gentry 73685",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"603","3",NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","283352","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","1987","9","24","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 3","-55.53333","-24.13333",NA,NA,"150.00000000",NA,NA,NA,NA,"Gentry 59328",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-251","4",NA
"412","2017-02-03 05:18:00-02","MO","MOBOT","283355","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","R. Ortiz (MO)",NA,NA,NA,"Alwyn H. Gentry|César E. Barbosa|Dairon Cárdenas L.","1992","3","1","Colombia","Antioquia",NA,"Murrí La Blanquita, Río Murrí hills above village, mature cloud forest. Transect 10","-76.83333","6.58333",NA,NA,"980.00000000",NA,NA,NA,NA,"Gentry 75957",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"851","7",NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","283426","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","V.M. Badillo (MY)",NA,NA,NA,"Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","1985","10","1","Paraguay","Paraguarí",NA,"Ybycui National Park. Arroyo Minas, forest along creek near administration building.","-56.83333","-26",NA,NA,"150.00000000",NA,NA,NA,NA,"Gentry 51876",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-327","4",NA
"414","2014-01-24 08:59:00-02","MO","MOBOT","283441","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","V.M. Badillo (MY)",NA,NA,NA,"Milton Aulestia|J. Andi|N. Ima","1993","10","26","Ecuador","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 61. Al sur del río Tivacuno. Bosque húmedo Tropical. Bosque primario. Colinas de suelos rojos.","-76.3833333","-0.8",NA,NA,"250.00000000",NA,NA,NA,NA,"Aulestia 1178",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"415","2009-05-15 13:24:00-03","MO","MOBOT","3046306","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Al Gentry",NA,NA,NA,"Pedro Jörgensen","1932",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4795",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2009-12-29 17:52:00-02","MO","MOBOT","3046309","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","D. Sabatier",NA,NA,NA,"P. Grenand","1998","11","17","French Guiana","Cayenne",NA,"4 km du village, peripherie de savane roche.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grenand 3112",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"417","2009-03-08 21:42:00-03","MO","MOBOT","3073831","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"Edwin Narváez","2006","6","28","Ecuador","Napo","Tena","Zona de amortiguamiento del Parque Nacional Llanganates, zona baja. Estudio de factibilidad para la construcción de la carretera Salcedo-Tena. Comunidad Serena. Río Cuchilloyacu. Camino hacia la unión de los Ríos Verdeyacu y Mulatos. Bosque muy húmedo premontano.","-77.9333333","-1.0333333",NA,NA,"1100.00000000",NA,NA,NA,NA,"Narváez 1342",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"21","4",NA
"418","2014-11-02 16:45:00-02","MO","MOBOT","3144354","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","R.L. Liesner",NA,NA,NA,"B. Hoffman|H. David Clarke|M.T. Rodrigues|D. Alicock","1995","11","22","Guyana",NA,NA,"Region: Potaro-Siparuni. Iwokrama Rainforest Reserve; Iwokrama Mts.; basecamp, 4.6 km E of Georgetown-Lethem Road, Plot 1-3. Upland mixed evergreen forest on steep bouldery ridge leading to riparian vegetation near creek; canopy to 35 cm.","-58.8","4.33333",NA,NA,"70.00000000","150.00000000",NA,NA,NA,"Hoffman 4917",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2015-12-27 05:33:00-02","MO","MOBOT","3145708","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"T. D. Pennington","1994",NA,NA,"Ecuador","Esmeraldas",NA,"Anchayacu, Eloy Alfaro, Mayronga. Mixed forest on hills, heavy clay.","-79.2175","0.89583",NA,NA,"70.00000000","250.00000000",NA,NA,NA,"Pennington 14966",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2015-12-27 05:33:00-02","MO","MOBOT","3145811","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.",NA,NA,NA,NA,"T. D. Pennington","1994",NA,NA,"Ecuador","Esmeraldas",NA,"Anchayacu, Eloy Alfaro, Mayronga. Mixed forest on hills, heavy clay.","-79.2175","0.89583",NA,NA,"70.00000000","250.00000000",NA,NA,NA,"Pennington 14966",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","3145914","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","D. Daly",NA,NA,NA,"Ghillean T. Prance","1980","11","22","Brazil","Pará",NA,"Forest on terra firme. Basin of Rio Xingu, Gleba Bacaja, lote 88, just below mouth of Rio Bacaja.","-54.79722","-3.37222",NA,NA,NA,NA,NA,NA,NA,"Prance 26392",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
