"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"103","2013-07-16 10:38:00-03","MO","MOBOT","1768266","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","T, Killeen",NA,NA,NA,"Timothy J. Killeen","1987","10","19","Bolivia","Santa Cruz","Chiquitos","Serrania de Santiago, 3 km N of Santiago de Chiquitos. Wooded savanna on lower slopes of serrania","-59.6666667","-18.3333333",NA,NA,"700.00000000","700.00000000",NA,NA,NA,NA,NA,"Killeen 2809","South America",NA,NA,NA,NA,NA,NA,NA,"1"
"104","2011-06-08 17:15:00-03","MO","MOBOT","1768267","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","S. Renvoize",NA,NA,NA,"José Steinbach","1924","12","26","Bolivia","Santa Cruz","Sara","Buena Vista. Campos arenosos",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Steinbach G. 6807","South America",NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","212082","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"L.R. Parodi","1934","11","11","Argentina","Corrientes",NA,"San Cosme (J.R. Vidal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parodi 12048","South America",NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","212092","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"William Andrew Archer","1936","12","16","Paraguay",NA,NA,"8 km N of Villa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Archer 4673","South America",NA,NA,NA,NA,NA,NA,NA,NA
"107","2011-03-16 22:18:00-03","MO","MOBOT","212112","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Bernardo Rosengurtt","1942","1","25","Uruguay","Paysandú",NA,"Arroyo Guavigie estancia Sta. Blanca en pado bajo, ribercuo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-3776","South America",NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-09-15 10:55:00-03","MO","MOBOT","212123","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","6","1","Brazil",NA,NA,"Maracaju, Territory of Ponta Pora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9364","South America",NA,NA,NA,NA,NA,NA,NA,NA
"109","2010-01-25 20:06:00-02","MO","MOBOT","212133","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Troels M. Pedersen","1951","12","18","Argentina","Corrientes",NA,"Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 1401","South America",NA,NA,NA,NA,NA,NA,NA,NA
"110","2018-06-22 05:24:00-03","MO","MOBOT","212143","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Pe. Raulino Reitz","1952","12","19","Brazil","Santa Catarina",NA,"Palhoca. Campo Massiambu.",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,"Reitz 4905","South America",NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","212153","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Balduino Rambo","1949","6","5","Brazil","Rio Grande do Sul",NA,"Azevedo pr. Cai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 41457","South America",NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","212163","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Martín Cárdenas","1955","7",NA,"Bolivia","Santa Cruz",NA,"Cotoca.","-63.01666","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cárdenas Hermosa 5364","South America",NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","212172","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Arturo E. Burkart","1951","10","19","Paraguay","Paraguarí",NA,"Km 74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 18786","South America",NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","212182","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Bernardo Rosengurtt","1949","1",NA,"Paraguay","Paraguarí",NA,"Campestre Barrerito Caajucu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-5611","South America",NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-08-13 05:51:00-03","MO","MOBOT","212192","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"A.S. Hitchcock","1923","12","22","Bolivia","La Paz","Sud Yungas","Grassy slope; Chulumani.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,"Hitchcock 22711","South America",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-04-11 13:15:00-03","MO","MOBOT","212213","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"A. Lombardo",NA,"12","5","Uruguay","San José",NA,"Barra del Rio St. Lucia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombardo 3034","South America",NA,NA,NA,NA,NA,NA,NA,"1"
"117","2015-02-23 05:30:00-03","MO","MOBOT","212222","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"C. Pavetti Morín","1943","4","22","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morín 1204","South America",NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","212233","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Bernardo Rosengurtt","1949","1","18","Paraguay","Nueva Asuncion",NA,"Jardin Botanico, Asuncion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt B-5454","South America",NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","212243","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Santiago Venturi","1926","4","18","Argentina","Tucumán",NA,"Monte Bello",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"Venturi 4317","South America",NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","212253","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Agnes Chase","1930","2","14","Brazil","Mato Grosso do Sul",NA,"Between Camp Grande and Dourados",NA,NA,NA,NA,"400.00000000","450.00000000",NA,NA,NA,NA,NA,"Chase 10885","South America",NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-09-15 10:55:00-03","MO","MOBOT","212262","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","4","20","Brazil","Rio Grande do Sul",NA,"Pelotas. Instituto Agronomico do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9129","South America",NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","212272","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Agnes Chase","1930","2","7","Brazil","Mato Grosso do Sul",NA,"10 mi W of Campo Grande",NA,NA,NA,NA,"540.00000000","550.00000000",NA,NA,NA,NA,NA,"Chase 10861","South America",NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","212283","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Agnes Chase","1930","2","7","Brazil","Mato Grosso do Sul",NA,"Campo Grande.","-54.6463889","-20.4427777",NA,NA,"540.00000000","550.00000000",NA,NA,NA,NA,NA,"Chase 10779","South America",NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","212303","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Balduino Rambo","1949","12","10","Brazil","Rio Grande do Sul",NA,"Rio dos Sinos pr. S. Leopoldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 38666","South America",NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-05-10 05:53:00-03","MO","MOBOT","212322","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"L. Esteves","1922","5","6","Brazil","Rio Grande do Sul",NA,"Venacio Aires.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Esteves 176","South America",NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","212332","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Balduino Rambo","1945","3","25","Brazil","Rio Grande do Sul",NA,"Pareci Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 29609","South America",NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","212342","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H. Longhi-Wagner, 1991 (ICN)",NA,NA,NA,"Agnes Chase","1930","2","26","Brazil","Mato Grosso do Sul",NA,"Aquidauana. Moist sand",NA,NA,NA,NA,"181.00000000",NA,NA,NA,NA,NA,NA,"Chase 11036","South America",NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","212362","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"P. Canisio",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canisio 1001","South America",NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","212372","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Agnes Chase","1930","1","16","Brazil","Mato Grosso do Sul",NA,"Casa Branca, Sao Paulo.",NA,NA,NA,NA,"700.00000000","725.00000000",NA,NA,NA,NA,NA,"Chase 10592","South America",NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","212393","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Balduino Rambo","1949","12","18","Brazil","Rio Grande do Sul",NA,"Chacara Weber pr. Itapoan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 38927","South America",NA,NA,NA,NA,NA,NA,NA,NA
"131","2011-03-16 21:40:00-03","MO","MOBOT","212413","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Bernardo Rosengurtt|Osvaldo Del Puerto|R. Brescia","1963","5","18","Brazil","Rio Grande do Sul",NA,"Al Sur del Rio Ibicuy orilla del Rio Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 9481","South America",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-05-30 04:37:00-03","MO","MOBOT","212422","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Ernst Üle",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Üle 1352","South America",NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","212442","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Balduino Rambo","1949","11","14","Brazil","Rio Grande do Sul",NA,"Fiao pr. S. leopoldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 44396","South America",NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","212473","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Balduino Rambo","1949","9","23","Brazil","Rio Grande do Sul",NA,"Portao P.S. Leopoldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 43591","South America",NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-06-22 05:24:00-03","MO","MOBOT","212483","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","1952","2","29","Brazil","Santa Catarina",NA,"Mpio. of Laguna. Leguna","-48.78333","-28.46666",NA,NA,"5.00000000","50.00000000",NA,NA,NA,NA,NA,"Smith 5976","South America",NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","212492","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"A. Bresolin","1971","2","17","Brazil","Santa Catarina",NA,"Siriu, Garopaba.",NA,NA,NA,NA,"1.00000000","10.00000000",NA,NA,NA,NA,NA,"Bresolin 146","South America",NA,NA,NA,NA,NA,NA,NA,NA
"137","2012-04-13 08:57:00-03","MO","MOBOT","212512","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Roberto M. Klein|A. Bresolin","1966","1","17","Brazil","Santa Catarina",NA,"Campo seco",NA,NA,NA,NA,"2.00000000",NA,NA,NA,NA,NA,NA,"Klein 6562","South America",NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-08-23 05:45:00-03","MO","MOBOT","212523","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"S.A. Renvoize|Thomas A. Cope","1981","3","29","Bolivia","La Paz","Murillo","Southern outskirts of La Paz.",NA,NA,NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,"Renvoize 4116","South America",NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","212552","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Alberto Castellanos","1953","3","4","Argentina","Mendoza",NA,"Tronquimalal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Castellanos 15363","South America",NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-09-15 10:55:00-03","MO","MOBOT","212573","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","6","18","Brazil",NA,NA,"Bella Vista, Territory of Ponta Pora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9463","South America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-09-15 10:55:00-03","MO","MOBOT","212583","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","6","21","Brazil",NA,NA,"Bonito, Territory of Ponta Pora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9511","South America",NA,NA,NA,NA,NA,NA,NA,NA
"142","2009-09-15 10:55:00-03","MO","MOBOT","212593","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","6","5","Brazil",NA,NA,"Maracaju, Territory of Ponta Pora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9397","South America",NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-09-15 10:55:00-03","MO","MOBOT","212603","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","3","20","Brazil","Paraná",NA,"Guarapuava, Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 8846","South America",NA,NA,NA,NA,NA,NA,NA,NA
"144","2010-03-18 21:18:00-03","MO","MOBOT","212613","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"G. Malme","1918",NA,NA,"Brazil","Rio Grande do Sul",NA,"Pao Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malme 1389","South America",NA,NA,NA,NA,NA,NA,NA,NA
"145","2009-09-15 10:55:00-03","MO","MOBOT","212622","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","5","3","Brazil","Rio Grande do Sul",NA,"Roadside about halfway between Pelotas and Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9261","South America",NA,NA,NA,NA,NA,NA,NA,NA
"146","2009-09-15 10:55:00-03","MO","MOBOT","212632","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","G. Davidse",NA,NA,NA,"Jason R. Swallen","1946","5","3","Brazil","Rio Grande do Sul",NA,"Rio Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9242","South America",NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","213329","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Santiago Venturi","1927","3","17","Argentina","Salta",NA,"San Carlos",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"Venturi 7260","South America",NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","213339","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Agnes Chase","1930","2","4","Brazil","Mato Grosso do Sul",NA,"Tres Lagoas.",NA,NA,NA,NA,"300.00000000","325.00000000",NA,NA,NA,NA,NA,"Chase 10755","South America",NA,NA,NA,NA,NA,NA,NA,NA
"149","2009-09-15 10:55:00-03","MO","MOBOT","213351","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Jason R. Swallen","1945","10","30","Brazil","Mato Grosso do Sul",NA,"Instituto Agronomico do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 7227","South America",NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-09-15 10:55:00-03","MO","MOBOT","213362","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Jason R. Swallen","1946","5","12","Brazil","Mato Grosso do Sul",NA,"Lagoa dos Patos, Fazenda Aguada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 9281","South America",NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","213373","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Alberto Castellanos","1919","12","15","Argentina","Córdoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Castellanos 3326","South America",NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","213384","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Arturo E. Burkart|Nélida S. Troncoso","1965","12","12","Argentina","Entre Ríos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 26183","South America",NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","213395","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Santiago Venturi","1921","11","27","Argentina","Tucumán",NA,"Campo Alegre",NA,NA,NA,NA,"416.00000000",NA,NA,NA,NA,NA,NA,"Venturi 1483","South America",NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","213406","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Erik L. Ekman","1907","12","23","Argentina",NA,NA,"Sta. Ana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 686","South America",NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","213417","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Pedro Jörgensen","1919",NA,NA,"Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 3295","South America",NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","213428","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M. Archer",NA,NA,NA,"G.J. Schwarz","1949",NA,NA,"Argentina","Corrientes","Mburucuyá","Estancia Santa Ana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 8894","South America",NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","213439","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"G.J. Schwarz","1949","10","5","Argentina","Corrientes",NA,"Ituzaingo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 8082","South America",NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","213450","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"G.J. Schwarz","1949","11","16","Argentina","Corrientes",NA,"Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 8741","South America",NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","213461","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"L.R. Parodi","1926","1","26","Argentina",NA,NA,"Apostoles Gobernacion de Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parodi 6840","South America",NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","213472","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Teodore Meyer","1944","2","6","Argentina","Corrientes",NA,"Loc. Estancia El Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meyer 6324","South America",NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","213483","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Henri Pittier","1921","7","10","Venezuela","Distrito Federal",NA,"Sabanas de Gamboa, cerca de Caracas",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"Pittier 9605","South America",NA,NA,NA,NA,NA,NA,NA,NA
"162","2011-12-22 05:00:00-02","MO","MOBOT","213505","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Teodoro Rojas","1946","6","5","Paraguay",NA,NA,"Colonia Pedro Pablo Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 13400","South America",NA,NA,NA,NA,NA,NA,NA,NA
"163","2011-02-18 16:40:00-02","MO","MOBOT","213516","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"A. Loefgren","1907","11","21","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loefgren 3822","South America",NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","213527","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Émile Hassler","1912","5",NA,"Paraguay",NA,NA,"In regione calcarea cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 11636","South America",NA,NA,NA,NA,NA,NA,NA,NA
"165","2011-12-22 05:00:00-02","MO","MOBOT","213538","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Teodoro Rojas","1916","9","21","Paraguay",NA,NA,"Campo alturas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 3083","South America",NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","213549","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Gerrit Davidse",NA,NA,NA,"Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,"Central Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 648","South America",NA,NA,NA,NA,NA,NA,NA,NA
