"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"255","2020-09-12 05:00:02-03","US","US","3314769","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"Reserva Ecologica do IBGE","906","1994","11","21","Brazil","Goiás",NA,NA,NA,NA,NA,"US02691105","US02691105_01",NA,"Rubiales","South America - Neotropics","ChapadaDos Veadeiros, Estrada de Alto Paraiso para Colinas a 4 Km.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","3356498","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"G. Hatschbach, G. Hatschbach & E. L. Barbosa","66237","1997","3","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02691103","US02691103_01",NA,"Rubiales","South America - Neotropics","Serra do Cabral, Corrego Veado Esfolado (Mun. Joaquim Felicio)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","2598166","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","8325","1965","9","15","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02691114","US02691114_01",NA,"Rubiales","South America - Neotropics","Planalto do Brasil, Gallery forest and adjacent burned cerrado, Corrego Jeriva, ca. 10 km. E. of Brasilia","975",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","2861652","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","28171","1970","3","23","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02691109","US02691109_01",NA,"Rubiales","South America - Neotropics","Planalto do Brasil, Serra do Espinhaco, forest shade, Cerrado and wooded slopes, ca. 4 km. N. of Sao Joa da Chapada","1200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","2582535A","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","23060","1969","2","11","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02691112","US02691112_01",NA,"Rubiales","South America - Neotropics","Planalto do Brasil, Serra do Espinhaco, Cerrado on stony slopes with outcrops, ca. 31km N.E. of Francisco Sa, road to Salinas","1100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2783688","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","35185","1972","2","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02691108","US02691108_01",NA,"Rubiales","South America - Neotropics","Planalto do Brasil, Serra do Espinhaco, edge of forest, ca. 7km W. of Diamantina, Km. 299 on M.G. 259; gallery forest and adjoining campo sujo","1350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","2582547A","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"H. S. Irwin, R. Reis dos Santos, R. Souza, S. F. Fonsêca & J. Ramos","24916","1969","3","22","Brazil","Goiás",NA,NA,NA,NA,NA,"US02691110","US02691110_01",NA,"Rubiales","South America - Neotropics","Planalto do Brasil, Chapada dos Veadeiros, Gallery margin, Gallery forest and adjacent campo, ca. 10 km south of Alto do Paraiso","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"262","2020-09-02 16:38:51-03","Cenargen","CEN","46356","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll.Arg.",NA,NA,NA,NA,"Anders Fredrik Regnell","133","1854","00","00","Brasil","MG","CALDAS","-46.386100769043","-21.9235992431641",NA,NA,"CEN00046356","CEN00046356",NA,NA,NA,NA,NA,NA,"Exsicatas","ISOTYPUS. Número de coleta completo: II 133. Ex. Herb. Brasil - Regnellian Musei Bot. Stockholm. Doação do Museu Nacional Rio de Janeiro - Cat. geral Nº 147734.","25710","auto",NA,NA,"1",NA,"ISOTYPUS",NA
"263","2019-11-13 11:30:05-03","USP","SPF","176935","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2004","03",NA,"Funch, LS","1134","2000","03","26","Brasil","Bahia","Lençóis","-41.383333","-12.566667","-41.383333","-12.566667","SPF00176935",NA,NA,NA,NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:30:04-03","USP","SPF","127402","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Forzza, RC","627","1998","01","14","Brasil","Minas Gerais","Diamantina","-43.705","-18.182222","-43.705","-18.182222","SPF00127402",NA,NA,NA,NA,NA,"1140","1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:30:04-03","USP","SPF","129111","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Queiroz, LP","PCD4106","1996","11","05","Brasil","Bahia","Piatã","-41.886444","-13.060722","-41.886444","-13.060722","SPF00129111",NA,NA,NA,NA,"Três Morros","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:30:04-03","USP","SPF","130150","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Saar, E","PCD5373","1997","02","10","Brasil","Bahia","Caetité","-42.496111","-14.16","-42.496111","-14.16","SPF00130150",NA,NA,NA,NA,NA,"1080","1080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:30:05-03","USP","SPF","170096","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Soares, LH","1118","2001","10","02","Brasil","Goiás","Alto Paraíso de Goiás","-47.610278","-14.174444","-47.610278","-14.174444","SPF00170096",NA,NA,NA,NA,NA,"1164","1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:30:05-03","USP","SPF","179412","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Costa, FN","946","2005","11","20","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.346667","-18.123889","-43.346667","-18.123889","SPF00179412",NA,NA,NA,NA,"Parque Estadual do Rio Preto","714","714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:30:05-03","USP","SPF","226940","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Anônimo",NA,NA,NA,"Rezende, SG","4385","2010","04","05","Brasil","Minas Gerais","Rio Acima","-43.865","-21.525278","-43.865","-21.525278","SPF00226940","SPF00226940",NA,NA,NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:30:05-03","USP","SPF","189341","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2014","05",NA,"Irwin, HS","23473","1969","02","18","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00189341",NA,NA,NA,NA,"Serra do Espinhaço","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:30:05-03","USP","SPF","198709","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2012",NA,NA,"Borges, LM","426","2009","02","08","Brasil","Minas Gerais","Diamantina","-43.433333","-18.283333","-43.433333","-18.283333","SPF00198709",NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:30:05-03","USP","SPF","203030","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Pirani, JR","2016",NA,NA,"Pirani, JR","5787","2009","02","05","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.748611","-18.708333","-43.748611","-18.708333","SPF00203030",NA,NA,NA,NA,NA,"980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:30:05-03","USP","SPF","205374","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Nascimento, FHF","2010","03",NA,"Nascimento, FHF","523","2006","01",NA,"Brasil","Bahia","Rio de Contas","-41.9625","-13.511944","-41.9625","-13.511944","SPF00205374",NA,NA,NA,NA,"Serra das Almas","1550","1550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:30:05-03","USP","SPF","21837","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Giulietti, AM","CFCR2381","1981","10","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00021837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-15 18:29:38-03","USP","SPF","220943","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Antar, GM","2015","07",NA,"Antar, GM","603","2014","12","18","Brasil","Minas Gerais","Santana do Riacho","-43.554944","-19.261361","-43.554944","-19.261361","SPF00220943",NA,NA,NA,NA,"Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. Km 121, próximo à estátua do velho Juca.","1287","1287",NA,"Árvore ca. 2,5 m alt. Cálice verde, corola alva.; Capão de mata. Solo organo argiloso com serrapilheira.",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:30:05-03","USP","SPF","22167","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2004","01",NA,"Menezes, NL","CFCR2642","1981","11","01","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00022167",NA,NA,NA,NA,NA,"1370","1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:30:05-03","USP","SPF","31659","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2005",NA,NA,"Pirani, JR","CFSC8019","1982","03","21","Brasil","Minas Gerais","Santana de Pirapama","-43.9","-18.916667","-43.9","-18.916667","SPF00031659",NA,NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:30:06-03","USP","SPF","79286","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Harley, RM","27579","1988","12","17","Brasil","Bahia","Água Quente","-42","-13.516667","-42","-13.516667","SPF00079286",NA,NA,NA,NA,"Pico das Almas","1100","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:30:06-03","USP","SPF","48478","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Tressens, SG","3309","1987","06","01","Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,"SPF00048478",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:30:06-03","USP","SPF","61626","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Mello-Silva, R","CFCR11448","1987","11","03","Brasil","Minas Gerais","Grão Mogol","-42.916667","-16.541667","-42.916667","-16.541667","SPF00061626",NA,NA,NA,NA,NA,"1000","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:30:06-03","USP","SPF","66197","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Mello-Silva, R","CFCR12204","1989","03","21","Brasil","Minas Gerais","Datas","-43.683333","-18.433333","-43.683333","-18.433333","SPF00066197",NA,NA,NA,NA,"Morro do Coco","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:30:06-03","USP","SPF","72313","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2014","05",NA,"Arbo, MM","4746","1991","02","09","Brasil","Minas Gerais",NA,"-43.583333","-19.333333","-43.583333","-19.333333","SPF00072313",NA,NA,NA,NA,"Serra do Cipó","1000","1320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:30:06-03","USP","SPF","45271","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Cid Ferreira, CA","6219","1985","09","24","Brasil","Mato Grosso","Sinop","-55","-11","-55","-11","SPF00045271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-13 11:30:06-03","USP","SPF","77958","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Mello-Silva, R","665","1992","11","19","Brasil","Minas Gerais","Botumirim","-43.05","-16.916667","-43.05","-16.916667","SPF00077958",NA,NA,NA,NA,NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-13 11:30:06-03","USP","SPF","79209","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Harley, RM","26209","1988","11","19","Brasil","Bahia","Rio de Contas","-41.966667","-13.516667","-41.966667","-13.516667","SPF00079209",NA,NA,NA,NA,"Pico das Almas","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:30:06-03","USP","SPF","79247","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Harley, RM","26648","1988","11","28","Brasil","Bahia","Rio de Contas","-41.966667","-13.516667","-41.966667","-13.516667","SPF00079247",NA,NA,NA,NA,"Pico das Almas","1500","1550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:30:06-03","USP","SPF","79256","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Harley, RM","25721","1988","10","28","Brasil","Bahia","Rio de Contas","-41.9","-13.533333","-41.9","-13.533333","SPF00079256",NA,NA,NA,NA,"Pico das Almas","1180","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:30:06-03","USP","SPF","86951","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Ganev, W","1269","1992","10","19","Brasil","Bahia","Abaíra","-41.866667","-13.266667","-41.866667","-13.266667","SPF00086951",NA,NA,NA,NA,NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:30:06-03","USP","SPF","88085","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Ganev, W","1474","1992","11","16","Brasil","Bahia","Abaíra","-41.9","-13.266667","-41.9","-13.266667","SPF00088085",NA,NA,NA,NA,"Catolés de Cima","1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:30:06-03","USP","SPF","88728","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Ganev, W","1777","1993","01","04","Brasil","Bahia","Abaíra","-41.883333","-13.266667","-41.883333","-13.266667","SPF00088728",NA,NA,NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:30:06-03","USP","SPF","92565","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2006",NA,NA,"Giulietti, AM","CFCR13620","1994","01","12","Brasil","Minas Gerais","São Roque de Minas","-46.416111","-20.267222","-46.416111","-20.267222","SPF00092565",NA,NA,NA,NA,NA,"1095","1095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:30:06-03","USP","SPF","88532","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Ganev, W","583","1992","06","25","Brasil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"SPF00088532",NA,NA,NA,NA,NA,"1450","1450",NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:30:05-03","USP","SPF","229106","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Anônimo",NA,NA,NA,"Nascimento, FHF","603","2008","11",NA,"Brasil","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"SPF00229106",NA,NA,NA,NA,"Serra das Almas",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:30:05-03","USP","SPF","182054","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2014",NA,NA,"Paula-Souza, J","8702","2006","10","16","Brasil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"SPF00182054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"295","2019-11-13 11:30:05-03","USP","SPF","182053","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2014","05",NA,"Paula-Souza, J","8701","2006","10","16","Brasil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"SPF00182053",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-13 11:30:06-03","USP","SPF","73580","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Carvalho, MG","753","1991","11","27","Brasil","Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"SPF00073580",NA,NA,NA,NA,NA,"600","600",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:30:06-03","USP","SPF","67716","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2004",NA,NA,"Pirani, JR","CFCR12500","1989","12","11","Brasil","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"SPF00067716",NA,NA,NA,NA,NA,"1000","1200",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:30:05-03","USP","SPF","130315","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Brina, AE","s.n.","1995","04","06","Brasil","Minas Gerais","Matozinhos","-44.0814018249512","-19.5578002929688",NA,NA,"SPF00130315",NA,NA,NA,NA,"Área de Proteção Ambiental Carste de Lagoa Santa",NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:30:06-03","USP","SPF","74373","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2005",NA,NA,"Giulietti, AM","CFSC12594","1991","07","28","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00074373",NA,NA,NA,NA,"Parque Nacional da Serra do Cipó",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:30:05-03","USP","SPF","212350","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Ordones, J","2037","2012","11","26","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00212350",NA,NA,NA,NA,"RPPN Brumas do Espinhaço e Ermo dos Gerais",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:30:06-03","USP","SPF","40568","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2005",NA,NA,"Castro, NM","CFSC9407","1985","11","01","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00040568",NA,NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:30:05-03","USP","SPF","32756","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2005",NA,NA,"Pirani, JR","CFSC6671","1980","10","14","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00032756",NA,NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:30:05-03","USP","SPF","31657","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2005",NA,NA,"Furlan, A","CFSC6729","1980","11","08","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00031657",NA,NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:30:05-03","USP","SPF","31656","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2005",NA,NA,"Muniz, CFS","CFSC7901","1982","02","18","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00031656",NA,NA,NA,NA,"Serra do Cipó","1000","1000",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:30:05-03","USP","SPF","192444","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2006",NA,NA,"Foresto, EB","116","2005","10","31","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"SPF00192444",NA,NA,NA,NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"306","2019-11-13 11:30:05-03","USP","SPF","192445","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Foresto, EB","2006",NA,NA,"Foresto, EB","120","2005","10","31","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"SPF00192445",NA,NA,NA,NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"307","2019-11-13 11:30:05-03","USP","SPF","192446","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Foresto, EB","2006",NA,NA,"Foresto, EB","278","2006","04","25","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"SPF00192446",NA,NA,NA,NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"308","2019-11-13 11:30:05-03","USP","SPF","192447","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Foresto, EB","2006",NA,NA,"Foresto, EB","195","2006","03","04","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"SPF00192447",NA,NA,NA,NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"309","2019-11-13 11:30:05-03","USP","SPF","192448","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Foresto, EB","2006",NA,NA,"Foresto, EB","196","2006","03","04","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"SPF00192448",NA,NA,NA,NA,"Parque Estadual do Rio Preto",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"310","2019-11-13 11:30:05-03","USP","SPF","192449","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2006",NA,NA,"Foresto, EB","339","2006","06","25","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"SPF00192449",NA,NA,NA,NA,"Parque Estadual do Rio Preto","1000","1000",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"311","2019-11-13 11:30:05-03","USP","SPF","138446","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Jardim, JG","2006",NA,NA,"Mello-Silva, R","1680","1999","09","30","Brasil","Minas Gerais","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"SPF00138446",NA,NA,NA,NA,"Parque Nacional da Serra da Canastra","900","1200",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"312","2019-11-13 11:30:05-03","USP","SPF","35664","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.","Zappi, DC","2007",NA,NA,"Rossi, L","CFCR5864","1984","11","03","Brasil","Minas Gerais","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,"SPF00035664",NA,NA,NA,NA,"Serra do Cantagalo",NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA
