"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","previousCatalogNumber","sex"
"47","2020-09-12 05:00:02-03","US","US","273369","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bong. ex Benth. in Mart.","Isolectotype; Isosyntype","L. Riedel","2909","1834","South America - Neotropics","Brazil",NA,"Serra da Piedade.",NA,NA,NA,NA,"US00386029","US00386029_01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"48","2020-09-12 05:00:02-03","US","US","1340359","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bong. ex Benth. in Mart.","Isolectotype; Isosyntype","L. Riedel","2909","1834","South America - Neotropics","Brazil",NA,"Serra da Piedade.",NA,NA,NA,NA,"US01014037","US01014037_01","11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"49","2020-09-12 05:00:02-03","US","US","3026230","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","(Bong. ex Benth.) J.F. Macbr.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30640","1971","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil, Serra do Epsinhço, steep slopes and outcrops with generally rocky surface, iron-rich soil in pockets and crevices, summit of Serra da Piedade, ca. 35 km. E. of Belo Horizonte, near BR-31",NA,NA,NA,NA,"US02206367","US02206367_01","5","18",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"50","2020-09-12 05:00:02-03","US","US","3026228","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","(Bong. ex Benth.) J.F. Macbr.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30260","1971","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço, steep iron-rich rocky slopes, near summit od Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31",NA,NA,NA,NA,"US02206368","US02206368_01","1","13",NA,NA,"1800","2000",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"51","2020-09-12 05:00:02-03","US","US","3026229","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","(Bong. ex Benth.) J.F. Macbr.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","30204","1971","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço, steep iron-rich rocky slopes, near summit od Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31",NA,NA,NA,NA,"US02206369","US02206369_01","1","13",NA,NA,"1800","2000",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"52","2020-09-12 05:00:02-03","US","US","3076618","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","(Bong. ex Benth.) J.F. Macbr.",NA,"C. Koczicki","290","1973","South America - Neotropics","Brazil","Minas Gerais","Serra da Piedade (mun. Caete)",NA,NA,NA,NA,"US02206366","US02206366_01","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"53","2020-09-12 05:00:02-03","US","US","3032668","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","leprosa","parviceps","Mimosa leprosa parviceps","Barneby","Isotype","H. S. Irwin, R. M. Harley & E. Onishi","29136","1971","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaco, summit of Caraca.",NA,NA,NA,NA,"US00170497","US00170497_01","1","25",NA,NA,"1750","1950",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"54","2019-11-13 11:22:46-03","USP","SPF","214348","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","leprosa","leprosa","Mimosa leprosa leprosa","(Benth.) J.F.Macbr.",NA,"Dutra, VF","358","2007",NA,"Brasil","Minas Gerais","RPPN Santuário do Caraça","-43.489639","-20.098444",NA,NA,"SPF00214348",NA,"04","09","Dutra, VF","Catas Altas","1266","1266","2007","03",NA,"-43.489639","-20.098444",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-13 11:22:46-03","USP","SPF","214210","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","leprosa",NA,"Mimosa leprosa","(Benth.) J.F.Macbr.",NA,"Savassi-Coutinho, AP","1055","2006",NA,"Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"SPF00214210",NA,"01","13","Savassi-Coutinho, AP","Caeté",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA
"56","2019-09-04 18:38:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa",NA,"Syntype","J. E. B. Warming",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"57","2019-09-04 18:14:50-03","F","FMNH-SEEDPLANTS","V0058349F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa",NA,"Isosyntype","J. E. B. Warming","s.n.","1864","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0058349F","V0058349F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"58","2018-05-14 17:35:26-03","F","FMNH-SEEDPLANTS","V0164077F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","leprosa","leprosa","Mimosa leprosa leprosa",NA,NA,"T. S. M. Grandi",NA,NA,"South America","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,"V0164077F","V0164077F_01 V0164077F_02",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB 7072",NA,"Dicotyledoneae",NA,NA
"59","2016-08-23 10:59:39-03","NHMLondon","NHM-LONDON-BOT","BM001010493","S","Plantae",NA,NA,"Leguminosae","Mimosa","leprosa",NA,"Mimosa leprosa","(Bong. ex Benth.) J.F.Macbr.","Isolectotype","George Gardner; b.1812; d.1849; Gardner","4521","1845",NA,"Brasil","Minas Gerais",NA,"-44.096503","-19.690239",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/e39b591065e71a5a1782181e0eb809080ace2b4f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"09",NA,"A.P. Savassi-Coutinho",NA,NA,NA,"2008","10","10","-44.096503","-19.690239",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:734835",NA
"60","2019-11-01 15:00:15-03","UnB","UB","17403","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","J.F. Macbr.",NA,"Irwin, HS; Harley, RM; Onishi, E","30204","1971","Southern America","Brasil","Minas Gerais","Near summit of Serra da Piedade, ca. 35km E of Belo Horizonte, near BR-31",NA,NA,NA,"Ascending subshrub 0,75m. Fruto greenish brown.; Outcrops. Steep iron-rich rocky slopes.",NA,NA,"01","13","Simon, MF",NA,"2000","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-01 15:00:15-03","UnB","UB","17405","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","J.F. Macbr.",NA,"Irwin, HS; Harley, RM; Onishi, E","30640","1971","Southern America","Brasil","Minas Gerais","Summit of Serra da Piedade, ca. 35km E of Belo Horizonte, near BR-31",NA,NA,NA,"Subshrub 0,5m. Fruto brown.; Outcrops. Steep slopes and outcrops with generally rocky surface, iron-rich. Solo: Soil in pockets and creveices.",NA,NA,"01","18",NA,NA,"2000","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-01 15:00:15-03","UnB","UB","19197","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","J.F. Macbr.",NA,"Irwin, HS; Harley, RM; Onishi, E","30260","1971","Southern America","Brasil","Minas Gerais","Near summit of Serra da Piedade, ca. 35km E. of Belo Horizonte, near BR-31",NA,NA,NA,"Spreading subshrub 0,5m. Fruto pinkish brown.; Steep iron-rish rocky slopes.",NA,NA,"01","13","Barneby, R",NA,"1800","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-03 10:03:46-03","UFSCar","SORO","2225","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","leprosa","var. leprosa","Mimosa leprosa var. leprosa","(Benth.) J.F.Macbr.",NA,"Savassi-Coutinho, A.P.; Souza, V.C.; Rando, J.G.","1055","2006",NA,"Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"01","13",NA,"Caeté",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA
"64","2021-03-05 16:10:02-03","MN","R-TIPOS","162668","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","leprosa","var. parviceps","Mimosa leprosa var. parviceps","Barneby","Isotypus de Mimosa leprosa var. parviceps Barneby","Irwin, H.S.; Harley, R.M. & Onishi, E.","29136","1971",NA,"Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,"R000162668","R000162668_001","01","25","Barneby, R.",NA,"17501950","17501950","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-05 16:10:02-03","MN","R-TIPOS","162668a","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","leprosa","var. parviceps","Mimosa leprosa var. parviceps","Barneby","Isotypus de Mimosa leprosa var. parviceps Barneby","Irwin, H.S.; Harley, R.M. & Onishi, E.","29136","1971",NA,"Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,NA,NA,"R000162668a","R000162668a_001","01","25","Barneby, R.",NA,"17501950","17501950","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bong. ex Benth.",NA,"Riedel, L","s.n.",NA,"Southern America","Brazil",NA,"Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bong. ex Benth.",NA,"Gardner, G","4521",NA,"Southern America","Brazil",NA,"Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bong. ex Benth.",NA,"?","s.n.",NA,"Southern America","Brazil",NA,"occurit etim cum forma typica in collectione Clausseni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bong. ex Benth.",NA,"?","s.n.",NA,"Southern America","Brazil","Minas Gerais","in Serra da Lapa","-43.38","-18.61",NA,NA,NA,NA,NA,NA,NA,"Serro",NA,NA,NA,NA,NA,"-43.38","-18.61",NA,NA,NA,NA,NA,NA,NA
"70","2017-09-11 16:27:28-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bong. ex Benth.",NA,"Warming, JEB","s.n.",NA,"Southern America","Brazil",NA,"Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 10:06:11-03","IBt","SP","38125","S","Plantae",NA,NA,"Fabaceae","Mimosa","leprosa",NA,"Mimosa leprosa","(Bong. ex Benth.) J.F.Macbr.",NA,"Mello Barreto","6483","1933",NA,"Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,"SP025634","SP025634","11","30","Savassi-Coutinho, AP","Caeté",NA,NA,"2010","09","25",NA,NA,"22051","auto",NA,NA,NA,NA,NA
"72","2019-11-21 10:06:11-03","IBt","SP","477162","S","Plantae",NA,NA,"Fabaceae","Mimosa","leprosa","leprosa","Mimosa leprosa leprosa","(Bong. ex Benth.) J.F.Macbr.",NA,"Savassi-Coutinho, AP; Souza, VC; Rando, JG","1055","2006",NA,"Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"01","13","Savassi-Coutinho, AP","Caeté",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA
"73","2010-08-16 16:43:37-03","A","HU-HERB","A 00065008","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bongard ex Bentham","Isolectotype","L. Riedel","2909","1834","South America","Brazil",NA,"Serra da Peidade",NA,NA,"Sheet",NA,NA,NA,"11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2909",NA,NA,NA,"undetermined"
"74","2010-08-16 16:36:18-03","GH","HU-HERB","GH 00065007","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","calodendron","leprosa","Mimosa calodendron leprosa","Bongard ex Bentham","Isolectotype","L. Riedel","2909","1834","South America","Brazil",NA,"Serra da Peidade",NA,NA,"Sheet",NA,NA,NA,"11","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2909",NA,NA,NA,"undetermined"
"75","2014-09-23 10:47:32-03","G","G","G00371484","S","Plantae",NA,NA,"Fabaceae","Mimosa","leprosa","var. parviceps","Mimosa leprosa var. parviceps","Barneby","ISOTYPUS of Mimosa leprosa var. parviceps Barneby","Irwin, H. S., R. M. Harley & E. Onishi","29136","1971","AMERIQUE DU SUD","Brazil","Minas Gerais",NA,"-45.44222222","-18.78777778",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00371484",NA,"01","25","Barneby, R.",NA,"1750","1950","1984","01","01","-45.44222222","-18.78777778",NA,NA,NA,NA,NA,NA,NA
