"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"273","2021-02-04 10:28:01-03","UFRPE","HST","20621","PreservedSpecimen","Plantae","Leguminosae Caesalpinioideae","Peltogyne","confertiflora","Peltogyne confertiflora","F.B.Ramalho","1975","02","10",NA,"Brasil",NA,NA,"Árvore ca. 4m alt.; flores esbranquiçadas com perfume agradável; madeira dura de âmago roxo.","HST020621",NA,NA,"(Mart. ex Hayne) Benth.","E.Tavares","374","Piauí","Fazenda São Gregório","-44.5560989379883","-7.22944021224976",NA,NA,NA,"Uruçui",NA,"137737","auto",NA,NA,"1975","03","13",NA,NA,NA,NA
"274","2021-02-25 10:12:09-03","CVRD","CVRD","1754","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Farias, G.L.","1988","03","09","América do Sul","BRASIL",NA,NA,"Revisado por: R.B. Pinto 15-X-2014 <ll>dwc_commonname:</ll> Pau roxo","CVRD001754","Magnoliophyta","Fabales","(Mart. ex Hayne) Benth.","Haroldo C. de Lima","163","BA",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,"Porto Seguro",NA,"68835","auto",NA,NA,"1990","06","30","Magnoliopsida",NA,NA,NA
"275","2021-02-25 10:12:09-03","CVRD","CVRD","14503","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Folli, D.A.","2013","09","19","América do Sul","BRASIL",NA,NA,"Revisado por: R.B. Pinto 15-X-2014 <ll>dwc_commonname:</ll> Pau roxo","CVRD014503","Magnoliophyta","Fabales","(Mart. ex Hayne) Benth.","Domingos A. Folli","7114","ES",NA,"-41.0158004760742","-19.5188999176025","629","629",NA,"Baixo Guandu",NA,"34474","auto",NA,NA,"2013","09","19","Magnoliopsida",NA,NA,NA
"276","2021-02-25 10:12:09-03","CVRD","CVRD","3305","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, V.D.","1991","07","16","América do Sul","BRASIL",NA,NA,"Revisado por: R.B. Pinto 15-X-2014 <ll>dwc_commonname:</ll> Pau roxo","CVRD003305","Magnoliophyta","Fabales","(Mart. ex Hayne) Benth.","Domingos A. Folli","116","ES","Localizada na lavoura de café, 100m do paió.","-40.6305999755859","-19.539400100708",NA,NA,NA,"Colatina",NA,"57036","auto",NA,NA,"1993","05","14","Magnoliopsida",NA,NA,NA
"277","2021-02-25 10:12:09-03","CVRD","CVRD","9665","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Folli, D.A.","2006","08","03","América do Sul","BRASIL",NA,NA,"Revisado por: R.B. Pinto 15-X-2014 <ll>dwc_commonname:</ll> Pau roxo","CVRD009665","Magnoliophyta","Fabales","(Mart. ex Hayne) Benth.","Rafael B. Pinto","5334","ES",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"CVRD009665","Linhares",NA,"48094","auto",NA,NA,"2014","10","15","Magnoliopsida",NA,NA,NA
"278","2021-02-25 10:12:09-03","CVRD","CVRD","131","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Spada, J.","1978","01","05","América do Sul","BRASIL",NA,NA,"Revisado por: R.B. Pinto 15-X-2014 <ll>dwc_commonname:</ll> Pau roxo","CVRD000131","Magnoliophyta","Fabales","(Mart. ex Hayne) Benth.","Haroldo C. de Lima","14","ES","Próxima a um Pau sangue.","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD000131","Linhares",NA,"48094","auto",NA,NA,"1990","10","30","Magnoliopsida",NA,NA,NA
"279","2021-02-25 10:12:09-03","CVRD","CVRD","16808","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Coelho, R.L.G.","2016","02","13","América do Sul","BRASIL",NA,NA,"Col. Adic.: T.B. Flores, G.D. Colletta <ll>dwc_commonname:</ll> Pau roxo","CVRD016808","Magnoliophyta","Fabales","(Mart. ex Hayne) Benth.","Rafael B. Pinto","721","GO",NA,"-49.0993995666504","-17.7311000823975",NA,NA,NA,"Morrinhos",NA,"45214","auto",NA,NA,"2016","04","01","Magnoliopsida",NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","USw33523","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","E. Schmidt",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Rosales",NA,NA,"93",NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US","2775388","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","E. P. Heringer","1974","2","28","South America - Neotropics","Brazil",NA,NA,NA,"US00222933",NA,"Rosales",NA,NA,"13147","Goiás",NA,"-48.625","-17.74169921875",NA,NA,NA,"Caldas Novas",NA,"36612","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US","3331090","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","M. Silva, E. L. Taylor, N. A. Rosa, J. B. Silva, J. Oliveira, C. S. Rosário & M. R. Santos","1983","4","5","South America - Neotropics","Brazil",NA,NA,NA,"US00586583",NA,"Rosales",NA,NA,"1010","Amazonas","Maranhao mun.",NA,NA,NA,NA,NA,"Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US","2785120","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","E. P. Heringer & G. Eiten","1974","12","20","South America - Neotropics","Brazil",NA,NA,NA,"US00222931",NA,"Rosales",NA,NA,"14102","Goiás","At head waters of the creek, rio quento, at hotel, at foot of w slope of serra de caldas..","-48.625","-17.74169921875",NA,NA,"US00222931_01","Caldas Novas",NA,"36612","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","2742594","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","H. S. Irwin, R. M. Harley & G. L. Smith","1971","3","4","South America - Neotropics","Brazil",NA,NA,NA,"US00222936",NA,"Rosales",NA,NA,"31466","Bahia","Espigao mestre, near barreiras airpost ca 5 km nw of barreiras",NA,NA,"450","500","US00222936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","2727966","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","W. R. Anderson","1975","2","8","South America - Neotropics","Brazil",NA,NA,NA,"US00222929",NA,"Rosales",NA,NA,"11276","Mato Grosso","Serra da pimenteira, 25-35 km sw of the town of rio verdeof serra. [rio verde mun. = rio verde de mato grosso or rio verde do sul?]",NA,NA,NA,NA,"US00222929_01","Rio Verde ?",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"286","2020-09-12 05:00:02-03","US","US","2742588","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","H. S. Irwin, R. M. Harley & G. L. Smith","1971","3","5","South America - Neotropics","Brazil",NA,NA,NA,"US00222935",NA,"Rosales",NA,NA,"31546","Bahia","Espigao mestre, ca 32 km w barreiras",NA,NA,"450","500","US00222935_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"287","2020-09-12 05:00:02-03","US","US","USw2583","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","H. N. Whitford",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rosales",NA,NA,"s.n.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US","2785119","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","E. P. Heringer & G. Eiten","1974","12","20","South America - Neotropics","Brazil",NA,NA,NA,"US00222930",NA,"Rosales",NA,NA,"14102","Goiás","At head waters of the creek, rio quento, at hotel, at foot of w slope of serra de caldas..","-48.625","-17.74169921875",NA,NA,NA,"Caldas Novas",NA,"36612","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"289","2020-09-12 05:00:02-03","US","US","2937951","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","E. P. Heringer","1977","1","6","South America - Neotropics","Brazil",NA,NA,NA,"US00222928",NA,"Rosales",NA,NA,"16633","Goiás","Serra de caldas novas; termas do rio quente cerradao, back of serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"290","2020-09-12 05:00:02-03","US","US","2785118","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","E. P. Heringer & G. Eiten","1974","12","18","South America - Neotropics","Brazil",NA,NA,NA,"US00222932",NA,"Rosales",NA,NA,"14065","Goiás","At head waters of the creek, rio quento, at hotel, at foot of w slope of serra de caldas..","-48.625","-17.74169921875",NA,NA,NA,"Caldas Novas",NA,"36612","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"291","2020-09-12 05:00:02-03","US","US","2747047","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","W. R. Anderson","1973","5","5","South America - Neotropics","Brazil",NA,NA,NA,"US00222934",NA,"Rosales",NA,NA,"9729","Mato Grosso","Eastern base of mountain ca 9 km ne of barra do garcas",NA,NA,"450","500","US00222934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"292","2020-09-12 05:00:02-03","US","US","USw31661","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","A. Mattos",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rosales",NA,NA,"RBW 2933","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"293","2020-09-12 05:00:02-03","US","US","2959615","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","E. P. Heringer","1977","1","6","South America - Neotropics","Brazil",NA,NA,NA,"US00222927",NA,"Rosales",NA,NA,"16633","Goiás","Serra de caldas novas; termas do rio quente cerradao, back of serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"294","2020-09-02 16:26:24-03","Cenargen","CEN","107202","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","cf. confertiflora","Peltogyne cf. confertiflora","Natália Rodrigues Bijos","2017","07","31",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Arbusto de base reta. Fruto imaturo com 3 x 0,3 cm de dimensão, forma oval/achatado, cor interna bege, consistência externa seca. Casca externa cinza, fina e rugosa.","CEN00107202",NA,NA,"(Mart. ex Hayne) Benth.","H. C. Lima","584","TO","Conglomerado: TO-538. Subunidade 1, subparcela 9, indivíduo 5.","-46.8205986022949","-11.627799987793",NA,NA,"CEN00107202","DIANOPOLIS",NA,"77760","auto",NA,NA,"2018","05",NA,NA,NA,"2",NA
"295","2020-09-02 16:26:24-03","Cenargen","CEN","30263","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","1996","03","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00030263",NA,NA,"(Mart. ex Hayne) Benth.",NA,"3585","GO","Estrada caldas novas - Ipameri; margem esquerda do Rio Corumbá.","-48.1596984863281","-17.7219009399414","640","640","CEN00030263","IPAMERI",NA,"102542","auto","-4848333.0","-1770000.0",NA,NA,NA,NA,NA,"5",NA
"296","2020-09-02 16:26:24-03","Cenargen","CEN","34216","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Bruno Machado Teles Walter","1999","06","21",NA,"Brasil","Exsicatas",NA,"Frutos maduros castanhos. Área de influência do AHE Serra da Mesa.","CEN00034216",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","4282","GO","Estrada Colinas do Sul - Niquelândia. Cerca de 7 km de Colinas, 2 km após a ponte do Rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","550","550","CEN00034216","NIQUELANDIA",NA,"74171","auto","-4809500.0","-1419667.0","1999","06",NA,NA,NA,"4",NA
"297","2020-09-02 16:26:24-03","Cenargen","CEN","42672","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Aécio Amaral-Santos","1998","08","12",NA,"Brasil","Exsicatas",NA,"Área de influência da UHE Serra da Mesa.","CEN00042672",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","153","GO","Estrada de acesso para Niquelândia, sentido Colinas do Sul - Niquelândia.","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00042672","NIQUELANDIA",NA,"74171","auto",NA,NA,"2009","02",NA,NA,NA,"2",NA
"298","2020-09-02 16:26:24-03","Cenargen","CEN","34239","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Bruno Machado Teles Walter","1999","06","22",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Serra da Mesa.","CEN00034239",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","4305","GO","Estrada de terra Colinas do Sul - Niquelândia. Cerca de 20 km após a ponte do Tocantinzinho, entrando à direita em loteamentos.","-48.4597015380859","-14.4738998413086","550","550","CEN00034239","NIQUELANDIA",NA,"74171","auto","-4810000.0","-1416667.0","1999","06",NA,NA,NA,"2",NA
"299","2020-09-02 16:26:24-03","Cenargen","CEN","63643","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","1999","07","27",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00063643",NA,NA,"(Mart. ex Hayne) Benth.","G. Pereira-Silva","4209","GO","Estrada vicinal de acesso ao lago, na margem esquerda do Bagagem (João Coragem) a 3,7 km do asfalto.","-48.4597015380859","-14.4738998413086","570","570","CEN00063643","NIQUELANDIA",NA,"74171","auto",NA,NA,"1999","07",NA,NA,NA,"4",NA
"300","2020-09-02 16:26:24-03","Cenargen","CEN","63638","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","1999","07","27",NA,"Brasil","Exsicatas",NA,"Área diretamente afetada (lago).","CEN00063638",NA,NA,"(Mart. ex Hayne) Benth.","G. Pereira-Silva","4203","GO","Margem direita do rio Bagagem, em frente à vertente Leste da Serra Negra.","-48.4597015380859","-14.4738998413086","570","570","CEN00063638","NIQUELANDIA",NA,"74171","auto",NA,NA,"1999","07",NA,NA,NA,"2",NA
"301","2020-09-02 16:26:24-03","Cenargen","CEN","13286","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Bruno Machado Teles Walter","1989","07","31",NA,"Brasil","Exsicatas",NA,"Mat. na carpoteca nº 00142. Em plena frutificação. Doação do Projeto Biogeografia do Bioma Cerrado. Convênio SEPLAN/FUB/IBGE/EMBRAPA/FZDF.","CEN00013286",NA,NA,"(Mart. ex Hayne) Benth.","D. M. S. Rocha","306","MG","Parque Nacional Grande Sertão Veredas. 10 km a noroeste da fazenda do Sr. Edgar, próximo ao Rio Carinhanha.","-46.2318992614746","-14.9467000961304","760","760","CEN00013286","FORMOSO",NA,"79140","auto","-4578333.0","-1515000.0","1990","05",NA,NA,NA,"1",NA
"302","2020-09-02 16:26:24-03","Cenargen","CEN","53228","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Aldicir Osni Scariot","2003","09","27",NA,"Brasil","Exsicatas",NA,"Semente ferrugínea.","CEN00053228",NA,NA,"(Mart. ex Hayne) Benth.","J. M. Rezende","912","TO","Topo do morro.","-46.8205986022949","-11.627799987793",NA,NA,"CEN00053228","DIANOPOLIS",NA,"77760","auto","-4644194.0","-1161333.0","2003","10",NA,NA,NA,"4",NA
"303","2020-09-02 16:26:24-03","Cenargen","CEN","37633","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Aécio Amaral-Santos","2000","05","06",NA,"Brasil","Exsicatas",NA,"Pétalas alvas, botões florais creme. Anteras alvas divididas por um coraçõa verde. Det. in dupl.","CEN00037633",NA,NA,"(Mart. ex Hayne) Benth.","L. P. Queiroz","665","TO","Reserva Indígena Krahó - Aldeia Pedra Branca.","-47.3142013549805","-7.71000003814697","726","726","CEN00037633","GOIATINS",NA,"92862","auto","-4753611.0","-830083.0","2009","01",NA,NA,NA,"3",NA
"304","2020-09-02 16:26:24-03","Cenargen","CEN","27763","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Bruno Machado Teles Walter","1996","02","08",NA,"Brasil","Exsicatas",NA,"Filetes alvo. Espécie em plena floração na região. Casca escura, muito fissurada Área de influência do AHE Serra da Mesa.","CEN00027763",NA,NA,"(Mart. ex Hayne) Benth.","L. P. Queiroz","3120","GO","Estrada de terra que sai da GO - 342 para a Barra dos rios Maranhão e Almas, rumo da fazenda Pontal.","-48.965833","-14.71","480","480","CEN00027763","BARRO ALTO",NA,NA,NA,"-48.965833","-14.71","2001","01",NA,NA,NA,"10",NA
"305","2020-09-02 16:26:24-03","Cenargen","CEN","103982","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Rômullo Quirino de Souza Ferreira","2017","08","14",NA,"Brasil","Exsicatas",NA,"Inventário Florestal Nacional (IFN). Arbusto com 2 m de altura. Fruto imaturo, 4 cm de dimensão, forma oval, cor interna branca, consistência externa carnosa, possui polpa.","CEN00103982",NA,NA,"(Mart. ex Hayne) Benth.","G. Pereira-Silva","420","TO","Conglomerado: TO-236. Subunidade 3, subparcela 10, indivíduo 2 RN.","-46.98","-9.36",NA,NA,"CEN00103982","LIZARDA",NA,NA,NA,"-46.98","-9.36","2018","02",NA,NA,NA,"4",NA
"306","2020-09-02 16:26:24-03","Cenargen","CEN","108036","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","R. L. G. Coelho","2016","02","13",NA,"Brasil","Exsicatas",NA,"Flores velhas esbranquiçadas e botões florais esverdeados. Caule suberoso. Doação Universidade de São Paulo- ESALQ - Herbário ESA 136743.","CEN00108036",NA,NA,"(Mart. ex Hayne) Benth.","R. B. Pinto","721","GO","Estrada Morrinhos sentido Caldas Novas. Fragmento do lado direito da pista.","-48.96","-17.725277","740","740","CEN00108036","MORRINHOS",NA,NA,NA,"-48.96","-17.725277","2016","04",NA,NA,NA,"1",NA
"307","2020-09-02 16:26:24-03","Cenargen","CEN","41599","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Rosana Farias","2001","05","03",NA,"Brasil","Exsicatas",NA,"Inflorescência verde dourada. Doação do Sistema Herbário UB (10113-3). Tocantins.","CEN00041599",NA,NA,"(Mart. ex Hayne) Benth.","R. Farias","369","TO","Mumbuca.","-46.574166","-10.346666","411","411","CEN00041599","MATEIROS",NA,NA,NA,"-46.574166","-10.346666","2001","05",NA,NA,NA,"1",NA
"308","2020-09-02 16:26:24-03","Cenargen","CEN","42196","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","2001","04","19",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00042196",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","5002","GO","Fazenda Cigarra sede.",NA,NA,"400","400","CEN00042196","MINACU",NA,NA,NA,"-4815139.0","-1364444.0","2002","05",NA,NA,NA,"4",NA
"309","2020-09-02 16:26:24-03","Cenargen","CEN","100324","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","2016","02","06",NA,"Brasil","Exsicatas",NA,"Monitoramento Fibria parcela 10 planta 139.","CEN00100324",NA,NA,"(Mart. ex Hayne) Benth.","G. Pereira-Silva & J. B. Pereira","16735","MS","Fazenda Primavera.","-51.800277","-20.605555","400","400","CEN00100324","SELVIRIA",NA,NA,NA,"-51.800277","-20.605555","2016","02",NA,NA,NA,"4",NA
"310","2020-09-02 16:26:24-03","Cenargen","CEN","18007","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Taciana Barbosa Cavalcanti","1992","03","11",NA,"Brasil","Exsicatas",NA,"Cálice verde, lóbulos do cálice na face abaxial verde-avermelhado, na face adaxial róseo na base do lóbulo. Estames com filetes brancos, anteras amarela e ovário vináceo.","CEN00018007",NA,NA,"(Mart. ex Hayne) Benth.","R. B. Pinto","1154","GO","À 8,9 km do portão norte do canteiro de obras.","48.4","-13.483333","950","950","CEN00018007","MINACU",NA,NA,NA,"48.4","-13.483333","2014","10",NA,NA,NA,"5",NA
"311","2020-09-02 16:26:24-03","Cenargen","CEN","28004","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Bruno Machado Teles Walter","1996","06","27",NA,"Brasil","Exsicatas",NA,"Planta coletada no murundu; em local não encharcado. Sementes grená (vermelhas). Futuro reservatório da AHE Serra da Mesa.","CEN00028004",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","3367","GO","Estrada de terra da BR-153; passando pela vila Água Branca; p/ a Faz. Porteira grande.cerca de 6 km apos a sede.",NA,NA,"450","450","CEN00028004","URUACU",NA,NA,NA,"-4901667.0","-1436667.0","1996","06",NA,NA,NA,"5",NA
"312","2020-09-02 16:26:24-03","Cenargen","CEN","28942","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Hamilton Garboggini Pinho dos Santos","1997","08","27",NA,"Brasil","Exsicatas",NA,"Coleta em único indivíduo.","CEN00028942",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","501","GO","Próximo ao Riacho Fundo.","-48.531944",NA,"750","750","CEN00028942","CALDAS NOVAS",NA,NA,NA,"-48.531944","-1791639.0","2009","02",NA,NA,NA,"2",NA
"313","2020-09-02 16:26:24-03","Cenargen","CEN","72375","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","João Benedito Pereira","2008","02","29",NA,"Brasil","Exsicatas",NA,NA,"CEN00072375",NA,NA,"(Mart. ex Hayne) Benth.","J. B. Pereira","157","TO","Torres 127 a 132, córrego Curuá.","-48.230277","-12.979444","1098","1098","CEN00072375","PALMEIROPOLIS",NA,NA,NA,"-48.230277","-12.979444","2008","03",NA,NA,NA,"4",NA
"314","2020-09-02 16:26:24-03","Cenargen","CEN","43529","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","2001","07","11",NA,"Brasil","Exsicatas",NA,"Germoplasma coletado de 4 indivíduos. Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043529",NA,NA,"(Mart. ex Hayne) Benth.","G. Pereira-Silva","5234","GO","Minaçu - canteiro de obras, km 2.",NA,NA,"350","350","CEN00043529","MINACU",NA,NA,NA,"-4822056.0","-1349556.0","2001","07",NA,NA,NA,"4",NA
"315","2020-09-02 16:26:24-03","Cenargen","CEN","58711","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Bruno Machado Teles Walter","2001","01","24",NA,"Brasil","Exsicatas",NA,"Flores com pétalas alvas (desprendem-se com facilidade). Cálice creme esverdeado. Filetes cremes. Ovário verde com frutos imaturos verdes. Em área de vegetação mais densa. Área de influência indireta da futura hidrelétrica de Cana Brava.","CEN00058711",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","4772","GO","1 Km após a Balsa da Coterra (Minaçu / Cavalcante) entrando a direita cerca de 4 km na direção do Rio Macacão.","-48.096666","-13.578055","440","440","CEN00058711","CAVALCANTE",NA,NA,NA,"-48.096666","-13.578055","2009","02",NA,NA,NA,"4",NA
"316","2020-09-02 16:26:24-03","Cenargen","CEN","71628","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Glocimar Pereira-Silva","2007","07","10",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00071628",NA,NA,"(Mart. ex Hayne) Benth.","G. Pereira-Silva","11881","TO","Estrada Palmeirópolis - Minaçú, cerca de 7 km a norte do rio Mucambão.","-48.323611","-13.155555","490","490","CEN00071628","PALMEIROPOLIS",NA,NA,NA,"-48.323611","-13.155555","2007","07",NA,NA,NA,"4",NA
"317","2020-09-02 16:26:24-03","Cenargen","CEN","93255","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","Danilo M. Neves","2014","05","28",NA,"Brasil","Unicata",NA,"Muito ramificada, folíolos papiráceos, frutos imaturos verdes. DNA Doação Jardim Botânico do Rio de Janeiro - RB 608200. Proj. Niche evolution of South America trees and its consequences.","CEN00093255",NA,NA,"(Mart. ex Hayne) Benth.","B. M. T. Walter","1859","GO","Beira da GO-327.","-48.110277","-14.43","589","589","CEN00093255","COLINAS DO SUL",NA,NA,NA,"-48.110277","-14.43","2016","08",NA,NA,NA,"1",NA
"318","2020-09-02 16:26:24-03","Cenargen","CEN","57506","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Peltogyne","confertiflora","Peltogyne confertiflora","G. L. Farias - Pau-Brasil","1988","03","09",NA,"Brasil","Exsicatas",NA,"Casa de Guarda. Doação do Banco Genético do Pau Brasil. Registro nº 247. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057506",NA,NA,"(Mart. ex Hayne) Benth.","H. C. Lima","163","BA",NA,"-39.0647010803223","-16.4496994018555",NA,NA,"CEN00057506","PORTO SEGURO",NA,"68835","auto",NA,NA,"1990","06",NA,NA,NA,"1",NA
