"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2004","2020-07-23 12:11:11-03","CEPLAC","CEPEC","99196","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","H. P. Bautista","2001","07","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"H. P. Bautista","3277","Bahia","ÉRICO CARDOSO","Tamanduá, estrada Morro do Fogo para Veredas.","-42.098333","-13.330556",NA,NA,NA,NA,NA,NA,NA,"42W5'54","13S19'50",NA,NA,NA,NA,"30/07/2001",NA,NA,NA
"2005","2020-07-23 12:11:11-03","CEPLAC","CEPEC","83486","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. P. Lyra-Lemos","1999","01","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. P. Queiroz","4107","Alagoas","MACEIÓ","Tabuleiro dos Martins. APA do catolé e Fernão Velho.","-35.7352981567383","-9.6658296585083",NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2011",NA,NA,NA
"2006","2020-07-23 12:11:11-03","CEPLAC","CEPEC","56760","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","S. C. de Sant'Ana","1992","11","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","249","Bahia","ANDARAÍ","Km 10 da estrada para Itaetê.","-41.3314018249512","-12.8072004318237",NA,NA,NA,"58558","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"2007","2020-07-23 12:11:11-03","CEPLAC","CEPEC","78380","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","G. Martinelli","1978","10","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","5500","Bahia","ANDARAÍ","Serra de Andaraí/Capa-bode, estrada para Mucugê.","-41.3314018249512","-12.8072004318237",NA,NA,NA,"58558","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA
"2008","2020-07-23 12:11:11-03","CEPLAC","CEPEC","44531","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","G. Hatschbach","1976","10","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. C. Mamede","39086","Bahia","barreiras","BR-020, prox. a divisa Bahia/Goias.","-44.9900016784668","-12.1527996063232",NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1987",NA,NA,NA
"2009","2020-07-23 12:11:11-03","CEPLAC","CEPEC","148870","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","H.M. Dias",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Amorim, A. M.","487","Bahia","caravelas",NA,"-39.2658004760742","-17.7318992614746",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","2020-07-23 12:11:11-03","CEPLAC","CEPEC","14122","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","S. A. Mori","1978","03","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson","9698","Bahia","caravelas","Rod. BR-418. 10,5Km do entroncamento com BA-001.","-39.2658004760742","-17.7318992614746",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA
"2011","2020-07-23 12:11:11-03","CEPLAC","CEPEC","43535","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","G. Hatschbach","1985","11","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. C. Mamede","50133","Bahia","MUCUGÊ","Cabeceira ribeirão São Pedro.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1987",NA,NA,NA
"2012","2020-07-23 12:11:11-03","CEPLAC","CEPEC","80932","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","M. L. Guedes","1970","01","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","6229","Bahia","MUCUGÊ","Chapada Diamantina, Caminho para Guiné, BR-242 no Km 54.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA,NA,NA
"2013","2020-07-23 12:11:11-03","CEPLAC","CEPEC","54867","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. M. de Carvalho","1992","03","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","3912","Bahia","tucano","Km 7 a 10 estrada para Ribeira do Pombal.","-38.7867012023926","-10.9631004333496",NA,NA,NA,"55392","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA
"2014","2020-07-23 12:11:11-03","CEPLAC","CEPEC","28434","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. M. de Carvalho","2002","04","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson","886","Bahia","UNA","10Km SE Una. Comandatuba.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"24/01/1984",NA,NA,NA
"2015","2020-07-23 12:11:11-03","CEPLAC","CEPEC","60372","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L. A. Mattos-Silva","1993","11","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","2965","Bahia","UNA","4Km ao N Comandatuba, ramal para Faz. Bolandeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"2016","2020-07-23 12:11:11-03","CEPLAC","CEPEC","52430","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. M. Amorim","2005","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","507","Bahia","UNA","Ca. 5Km na estrada de Comandatuba.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"2017","2020-07-23 12:11:11-03","CEPLAC","CEPEC","70793","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L. A. Mattos-Silva","1996","03","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","3376","Bahia","UNA","Comandatuba. Faz. Bolandeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"2018","2020-07-23 12:11:11-03","CEPLAC","CEPEC","42442","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","M. Sobral","1987","03","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","5509","Bahia","UNA","Comandatuba/Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/1987",NA,NA,NA
"2019","2020-07-23 12:11:11-03","CEPLAC","CEPEC","136065","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","E. N. de Matos","2011","05","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","2844","Bahia","UNA","Fazenda Bolandeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2020-07-23 12:11:11-03","CEPLAC","CEPEC","90953","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","E. A. Rocha","2000","08","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","580","Bahia","UNA","Fazenda Bolandeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"28/08/2000",NA,NA,NA
"2021","2020-07-23 12:11:11-03","CEPLAC","CEPEC","10596","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","T. S. dos Santos","1975","04","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"S. A. Mori","3002","Bahia","UNA","Km 10 Rod. Una/Canavieiras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA
"2022","2020-07-23 12:11:11-03","CEPLAC","CEPEC","9460","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. S. Pinheiro","1973","09","13",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Muricí-verdadeiro",NA,NA,NA,NA,"S. A. Mori","2259","Bahia","UNA","Rod. Una/Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1979",NA,NA,NA
"2023","2020-07-23 12:11:11-03","CEPLAC","CEPEC","71809","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","J. A. Ratter","1976","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. Munhoz",NA,"Distrito Federal","BRASÍLIA","18Km SSW cidade para torre de TV, Faz. Agua Limpa, prox. Vargem Bonita.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"2024","2020-07-23 12:11:11-03","CEPLAC","CEPEC","120273","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","M. C. de Assis","1995","10","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. C. de Assis","300","Distrito Federal","BRASÍLIA","Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"2025","2020-07-23 12:11:11-03","CEPLAC","CEPEC","120047","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","J. R. Santos","2003","09","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Francener","86","Distrito Federal","BRASÍLIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013",NA,NA,NA
"2026","2020-07-23 12:11:11-03","CEPLAC","CEPEC","57987","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","P. C. Vinha","1990","11","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","1422","Espírito Santo","vila velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1993",NA,NA,NA
"2027","2020-07-23 12:11:11-03","CEPLAC","CEPEC","94498","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L. C. S. Assis","2001","11","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. P. Queiroz","394","Minas Gerais","barroso","Mata do Bú.","-43.9757995605469","-21.1868991851807",NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2011",NA,NA,NA
"2028","2020-07-23 12:11:11-03","CEPLAC","CEPEC","78379","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. Duarte","1946","11","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. Pereira",NA,"Minas Gerais","CARANDAÍ","Sem informação.","-43.8064002990723","-20.9535999298096",NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"2029","2020-07-23 12:11:11-03","CEPLAC","CEPEC","138020","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Silva, C.",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. Francener","458","Minas Gerais","GRÃO MOGOL",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030","2020-07-23 12:11:11-03","CEPLAC","CEPEC","94628","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. S. S. Alves","2002","12","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. P. Queiroz","130","Minas Gerais","Lagamar","UTM Reserva Vegetal da Companhia Mineira de Metais (CMM).","-46.8074989318848","-18.1783008575439",NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2011",NA,NA,NA
"2031","2020-07-23 12:11:11-03","CEPLAC","CEPEC","78325","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","C. Farney","1985","01","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","535","Minas Gerais","LAGOA SANTA","Estrada Lagoa Santa/Baldim.","-43.8897018432617","-19.6271991729736",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"2032","2020-07-23 12:11:11-03","CEPLAC","CEPEC","38932","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. M. de Carvalho","1986","02","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","2304","Minas Gerais","lavras","Reserva Biologica do Poco Bonito, estrada para Luminarias.","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/05/1991",NA,NA,NA
"2033","2020-07-23 12:11:11-03","CEPLAC","CEPEC","35674","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","S. A. Mori","1984","07","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","16956","Minas Gerais","PARACATU","BR-040, Km 6 do limite para Goiás.","-46.874698638916","-17.2222003936768",NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/05/1991",NA,NA,NA
"2034","2020-07-23 12:11:11-03","CEPLAC","CEPEC","130048","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. Romero","1995","09","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. L. Volpi","2729","Minas Gerais","SÃO ROQUE DE MINAS","Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2005",NA,NA,NA
"2035","2020-07-23 12:11:11-03","CEPLAC","CEPEC","130311","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","H. R. Fleury-Silva","2002","11","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. L. Volpi","192","Minas Gerais","SÃO ROQUE DE MINAS","Parque Nacional da Serra da Canastra. Guarita de Sacramento, 3KM da entrada.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/03/2006",NA,NA,NA
"2036","2020-07-23 12:11:11-03","CEPLAC","CEPEC","95751","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","F. M. Ferreira","2002","11","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"E. P. Queiroz","369","Minas Gerais","são tomé das letras","Fazenda dos Correia. Paredão.","-44.9852981567383","-21.7222003936768",NA,NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2011",NA,NA,NA
"2037","2020-07-23 12:11:11-03","CEPLAC","CEPEC","138470","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Holanda, L.C.",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Ramos, J.F.","1","Roraima","Mucajaí",NA,"-60.9000015258789","2.4300000667572",NA,NA,NA,"255517","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038","2020-07-23 12:11:11-03","CEPLAC","CEPEC","78334","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","C. Farney","1992","01","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. M. Amorim","3022","Sergipe","JAPARATUBA","Distrito de São José, Fazenda Ponte 1, Área de Assentamento do INCRA.","-36.940299987793","-10.5932998657227",NA,NA,NA,"22401","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"2039","2020-07-23 12:11:11-03","CEPLAC","CEPEC","108573","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","M. Landim","1998","02","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Landim","1429","Sergipe","JAPARATUBA","Ivan Ribeiro.","-36.940299987793","-10.5932998657227",NA,NA,NA,"22401","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"2040","2020-07-23 12:11:11-03","CEPLAC","CEPEC","61726","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L. D. Andrade","1993","09","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,"E. P. Queiroz","2","Tocantins","PORTO NACIONAL","Reserva FAB.","-48.4171981811523","-10.7081003189087",NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA,"23/03/2011",NA,NA,NA
"2041","2020-02-17 11:29:44-03","UEG","HUEG","336","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","subterranea","Byrsonima subterranea","Farias, R.; Santos, A F S","2002","09","13","Southern America","Brasil",NA,NA,"Cerrado","HUEG000336","Dicotyledoneae",NA,"Brade & Marckg.","Ramalho, C.L.; Francener, A.","s.n.","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,"2014","06","13",NA,NA,NA,NA,NA
"2042","2020-02-17 11:29:46-03","UEG","HUEG","13585","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Arruda, F.V.","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: Murici peludo.","HUEG013585","Dicotyledoneae",NA,"(L.) DC.",NA,"76","Goiás","Cavalcante",NA,"-47.457708","-13.608558",NA,NA,NA,NA,NA,NA,NA,"-47.457708","-13.608558",NA,NA,NA,NA,NA,NA,NA,NA
"2043","2020-02-17 11:29:46-03","UEG","HUEG","13459","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Arruda, F.V.","2017","07",NA,"Southern America","Brasil",NA,NA,"Nome Vulgar: murici peludo.","HUEG013459","Dicotyledoneae",NA,"(L.) DC.",NA,"59","Goiás","Cavalcante",NA,"-47.456894","-13.604628",NA,NA,NA,NA,NA,NA,NA,"-47.456894","-13.604628",NA,NA,NA,NA,NA,NA,NA,NA
"2044","2020-02-17 11:29:46-03","UEG","HUEG","5578","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Soares-Silva, L.H.; Cruz, H.C.","2007","10","01","Southern America","Brasil",NA,NA,"Arbóreo 1,5m florescendo, flores amarelas/laranja, folha alterna, clara, com pilosidade abaxial e adaxial, caule liso.","HUEG005578","Dicotyledoneae",NA,"(L.) DC.","Ramalho, C.L.","s.n.","Goiás","Anápolis","Base aérea de Anápolis.","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","2020-02-17 11:29:46-03","UEG","HUEG","2079","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Simon, M.F.; Franco, T.L.","2003","10","20","Southern America","Brasil",NA,NA,"Arvoreta 1m, possuia botões e flores.; Cerrado","HUEG002079","Dicotyledoneae",NA,"(L.) DC.","Ferrucci, M.S.","45","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","2020-02-17 11:29:46-03","UEG","HUEG","2275","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Simon, M.F.; Barbosa Passos, F.","2004","12","22","Southern America","Brasil",NA,NA,"Arvore 3m x 0,05m. Fruto verde. casca fissurada longitudinalmente e gretada profundamente. Folhas discolores, opostas cruzadas, agrupadas na extremidade dos ramos, coriáceas. Cálice verde com glândulas de tonalidade marron.; Cerrado","HUEG002275","Dicotyledoneae",NA,"(L.) DC.","Taxonomy Class of Universidade de Brasília","s.n.","Distrito Federal","Brasilia","Parque das Sucupiras. Setor sudoeste.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","2020-02-17 11:29:46-03","UEG","HUEG","2304","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Simon, M.F.; Correia, C. .A.S.","2004","11","28","Southern America","Brasil",NA,NA,"Árvore 3,6m x 0,12. Flor amarela. tronco único, ramificado, com galhos retorcidos. Caule finamentegretado, com sulcos pouco profundos, Casca de cor cinza escura a negra, ramos novos de cor marron, com nós evidentes. Planta com apenas","HUEG002304","Dicotyledoneae",NA,"(L.) DC.","Taxonomy Class of Universidade de Brasília","09","Distrito Federal","Brasilia","Parque das Sucupiras. Setor sudoeste.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","2020-02-17 11:29:46-03","UEG","HUEG","2076","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Simon, M.F.; Franco, T.L.","2003","10","10","Southern America","Brasil",NA,NA,NA,"HUEG002076","Dicotyledoneae",NA,"(L.) DC.","Ramalho, C.L.","34","Goiás","Anápolis",NA,"-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","2020-02-17 11:29:46-03","UEG","HUEG","5579","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Farias, R.; Cruz, H. .C.","2007","10","01","Southern America","Brasil",NA,NA,"Porte arbóreo, folha alterna, clara, com pilosidade abaxial e adaxial, caule liso.","HUEG005579","Dicotyledoneae",NA,"(L.) DC.","Ramalho, C.L.; Francener, A.","s.n.","Goiás","Anápolis","Base aérea de Anápolis. 16° 12914'S; 48° 57923' W","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,"2014","06","13",NA,NA,NA,NA,NA
"2050","2020-02-17 11:29:46-03","UEG","HUEG","2693","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Farias, R.; Faria, J.E.Q.","2004","09","28","Southern America","Brasil",NA,NA,"Arbusto, inflorescência amarela.; Cerrado de transição com mata ciliar da nascente.","HUEG002693","Dicotyledoneae",NA,"(L.) DC.","Ramalho, C.L.; Francener, A.","43","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,"2014","06","13",NA,NA,NA,NA,NA
"2051","2020-02-17 11:29:46-03","UEG","HUEG","2078","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Simon, M.F.; Franco, T.L.","2003","10","10","Southern America","Brasil",NA,NA,"Arvoreta 2,5 a 3,0m frutos imaturos, caule rugoso e acinzentado, flores com estames brancos.; Cerrado","HUEG002078","Dicotyledoneae",NA,"(L.) DC.","Ramalho, C.L.","36","Goiás","Anápolis","Campus UEG","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","2020-02-17 11:29:46-03","UEG","HUEG","5626","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Farias, R.; Tavares, L.","2007","10","18","Southern America","Brasil",NA,NA,"Folhas opostas, inflorescência cimosa ou racemosa, flores vistosas de cor amarela, elaioforas na base de cada sépala.","HUEG005626","Dicotyledoneae",NA,"(L.) DC.","Proença, C.E.B.; Francener, A.","s.n.","Goiás","Anápolis","Campus UEG - trilha do tatu","-48.9528007507324","-16.3267002105713",NA,NA,NA,"31830","auto",NA,NA,NA,NA,"2014","06","13",NA,NA,NA,NA,NA
"2053","2020-02-17 11:29:46-03","UEG","HUEG","357","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Soares-Silva, L.H.; Queiróz, C.B.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Porte arbustivo, flores com 4 pétalas laranjadas e 1 pétala amarela.; Cerrado","HUEG000357","Dicotyledoneae",NA,"(L.) DC.","Taxonomy Class of Universidade de Brasília","s.n.","Goiás","Hidrolândia","Cerrado de Hidrolândia","-49.228099822998","-16.9622001647949",NA,NA,NA,"34335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054","2020-11-19 14:06:20-03","Unimontes","MCMG","3191","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(L.) DC.","Neto, Santos D'Angelo.",NA,"Minas Gerais","Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
