"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount"
"104","2010-11-23 15:04:00-02","MO","MOBOT","100305151","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","J.R. Stehmann|Marcos Sobral","Stehmann 1475","1994","8","17","South America","Brazil","São Paulo","Peruíbe","Jureia., trilha Grajauna-Guilherme","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"105","2010-11-23 15:04:00-02","MO","MOBOT","100305153","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","J.R. Stehmann|Marcos Sobral","Stehmann 1479","1994","8","17","South America","Brazil","São Paulo","Peruíbe","Jureia., trilha Grajauna-Guilherme","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"106","2013-01-31 06:27:00-02","MO","MOBOT","100305169","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1637","1994","9","7","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"107","2013-01-31 06:27:00-02","MO","MOBOT","100305167","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1636","1994","9","7","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"108","2013-01-31 06:27:00-02","MO","MOBOT","100305177","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1655","1994","9","5","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, mata proxima ao alojamento","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"109","2013-01-31 06:27:00-02","MO","MOBOT","100305171","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1652","1994","9","5","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, mata proxima ao alojamento","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"110","2013-01-31 06:27:00-02","MO","MOBOT","100305175","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1653","1994","9","5","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, mata proxima ao alojamento","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"111","2013-01-31 06:27:00-02","MO","MOBOT","100305172","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1656","1994","9","5","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, mata proxima ao alojamento","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"112","2013-01-31 06:27:00-02","MO","MOBOT","100305176","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1654","1994","9","5","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, mata proxima ao alojamento","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"113","2013-01-31 06:27:00-02","MO","MOBOT","100305159","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|O.T. Oyakawa","Rossi 1681","1994","9","27","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, mata proxima ao alojamento","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"114","2013-08-23 04:12:00-03","MO","MOBOT","100305161","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","J.R. de Mattos|MATTOS","Mattos 14256","1966","11","29","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, perto do rio Coruja","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"115","2013-01-31 06:27:00-02","MO","MOBOT","100305165","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1676","1994","9","7","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, proximo a represa de rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"116","2013-01-31 06:27:00-02","MO","MOBOT","100305166","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Lucia Rossi|et al.","Rossi 1679","1994","9","7","South America","Brazil","São Paulo","Salesópolis","Estacao Biologica de Boraceia, proximo a represa de rio Claro","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"117","2011-01-25 14:25:00-02","MO","MOBOT","100305179","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Augusto Gehrt","Gehrt s.n.","1939","9","9","South America","Brazil","São Paulo","Santos","Prainha","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"118","2010-09-21 10:58:00-03","MO","MOBOT","100305196","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi (SP)","Smith","Smith s.n.","1940","8","15","South America","Brazil","São Paulo","Ubatuba","Estacao Experimental","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"119","2020-07-10 09:49:35-03","MBML","MBML-HERBARIO","53817",NA,"Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","L. Rossi/2019","M. C. Souza; M. M. Saavedra, R. F. Monteiro, C. N. Fraga","805","2008","04","16",NA,"Brasil","Espírito Santo","Águia Branca","Rochedo. Propriedade do Sr. Ailton Corteletti. Mata entre os afloramentos","-40.801944","-18.954444","285","285",NA,"Arbusto de 2 metros de altura com flores brancas. Habitat: Mata Atlântica. Hábito/Forma de vida: arbustivo","MBML053817",NA,NA,NA,NA,NA,NA,"40W48'7","18S57'16",NA,NA,NA,NA,NA
"120","2021-03-04 11:06:30-03","UFRB","HURB","3791","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","G.A.D. Franco","Souza, F.M.; et al.","1114","2008","08","12",NA,"Brasil","São Paulo","Ubatuba","Estação Ecológica de Santa Virginia;","-45.154722","-23.339167","885","885",NA,NA,"HURB000003791",NA,"2008","11",NA,NA,"13","45°9'17 W","23°20'21 S",NA,NA,NA,NA,NA
"121","2020-09-02 16:40:11-03","Cenargen","CEN","99606","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","G. M. Antar","Guilherme de M. Antar","1124","2016","07","13",NA,"Brasil","SP","EMBU-GUACU","Estrada de Santa Rita, km 60. Próximo a cava de mineração.","-46.879166","-23.926944","837","837","Exsicatas","Mata Atlântica. Em estágio médio de recuperação. Doação Universidade de São Pauo - Herbário SPF.","CEN00099606","CEN00099606","2016","07",NA,NA,NA,"-46.879166","-23.926944",NA,NA,NA,NA,"1"
"122","2019-11-13 11:32:27-03","USP","SPF","165397","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Garcia, RJF","Affonso, P","532","2001","07","16",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.743056","-23.985278",NA,NA,NA,NA,"SPF00165397",NA,"2001","11",NA,NA,"05","-46.743056","-23.985278",NA,NA,NA,NA,NA
"123","2019-11-13 11:32:27-03","USP","SPF","165398","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Affonso, P","533","2001","07","16",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.743056","-23.985278",NA,NA,NA,NA,"SPF00165398",NA,"2001","09",NA,NA,NA,"-46.743056","-23.985278",NA,NA,NA,NA,NA
"124","2021-03-15 18:30:14-03","USP","SPF","227846","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Antar, GM","Antar, GM","1124","2016","07","13",NA,"Brasil","São Paulo","Embu-Guaçu","Estrada de Santa Rita, km 60. Próximo a cava de mineração.","-46.879389","-23.927056","837","837",NA,"Árvore cauliflora ca. 4 m alt. Flores verdes.; Mata Atlântica. Floresta Ombrófila Densa em estágio médio de recuperação. Solo organo-argiloso.","SPF00227846","SPF00227846","2016","07",NA,NA,NA,"-46.879389","-23.927056",NA,NA,NA,NA,NA
"125","2019-11-13 11:32:27-03","USP","SPF","83471","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Handro, O","2092","1969","07","15",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"SPF00083471",NA,"2000","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:32:27-03","USP","SPF","150507","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Souza, FO","108","2000","07","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SPF00150507",NA,"2000","08","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:32:27-03","USP","SPF","96112","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Rossi, L","1655","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SPF00096112",NA,"1997",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:33:42-03","UEFS","HUEFS","84639","PreservedSpecimen","Plantae","Angiospermae","Malvales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"Oliveira, P.P.","662","2000","08","09",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.","-41.933333","-22.516667",NA,NA,NA,"Mata Atlântica, morro.","HUEFS0084639","HUEFS0084639",NA,NA,NA,NA,NA,"41W56'","22S31'","Rosanae",NA,NA,NA,NA
"129","2019-09-04 18:10:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"A. Glaziou","6689","1876",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isolectotype",NA,NA,NA
"130","2019-09-04 18:14:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"131","2020-01-27 18:26:11-03","IAC","IAC","56742","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","A.C.O. Souza","A.C.O. Souza & L.C. Bernacci","210","2015","08","12",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar #?# Núcleo Cunha","-44.9597","-45.012952",NA,NA,NA,"Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, Ind. 0438",NA,NA,"2015","08",NA,NA,"12","-44.9597","-45.012952",NA,NA,NA,NA,NA
"132","2019-01-25 15:37:23-02","IAC","IAC","43364","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","E.L.M. Catharino","E.L.M. Catharino","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área Torres, indivíduo 6.1","-46.996942","-23.796325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.996942","-23.796325",NA,NA,NA,NA,NA
"133","2019-01-25 15:47:24-02","IAC","IAC","49014","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","369","2006","11","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 86, indivíduo G 1388",NA,NA,"2006","11",NA,NA,"01","-45.080223","-23.373498",NA,NA,NA,NA,NA
"134","2019-01-25 15:47:24-02","IAC","IAC","50209","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","599","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082268","-23.372954",NA,NA,NA,"Subparcela 99, Indivíduo H1585",NA,NA,"2007","10",NA,NA,"01","-45.082268","-23.372954",NA,NA,NA,NA,NA
"135","2019-01-25 15:47:24-02","IAC","IAC","50544","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","J.A.M.A. Gomes & C.B. Virillo","J.A.M.A. Gomes & C.B. Virillo","615","2006","11","09",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"indivíduo G 0241",NA,NA,"2006","11",NA,NA,"09","-45.080223","-23.373498",NA,NA,NA,NA,NA
"136","2019-01-25 15:47:24-02","IAC","IAC","54075","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","20","2012",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,"30","-45.109914","-23.360372",NA,NA,NA,NA,NA
"137","2019-11-13 16:04:20-03","UNISANTA","HUSC","11850","PreservedSpecimen","Plantae",NA,NA,"Thymelaeceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","P.S.P Sampaio","D. Costa; R. Guandalini, G Martins","130","2012","08","17",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.166417","-23.898083",NA,NA,NA,"Árvore com ca. de 4 metros de altura, na borda da mata, com flores caulinares cremes com estames amarelos (8 estames).; Floresta ombrofila densa.",NA,NA,"2012","09",NA,NA,NA,"-46.166417","-23.898083",NA,NA,NA,NA,NA
"138","2019-11-13 16:04:20-03","UNISANTA","HUSC","2021","PreservedSpecimen","Plantae",NA,NA,"Thymelaeceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L.","Sampaio, P.S.P.; Magenta, M.A.G.","328","1999","08","19",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,"Arvoreta, 6m de altura. Flores creme.; Transição restinga-encosta.",NA,NA,"1999","08","37616","auto","31",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-13 16:04:20-03","UNISANTA","HUSC","11848","PreservedSpecimen","Plantae",NA,NA,"Thymelaeceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.",NA,"P.S.P Sampaio","821","2012","08","22",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga.","-46.25","-23.9899997711182",NA,NA,NA,"Flores creme-amareladas.; Floresta ombrofila densa.",NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-13 16:04:20-03","UNISANTA","HUSC","11849","PreservedSpecimen","Plantae",NA,NA,"Thymelaeceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","M.Magenta; P.S.P Sampaio","A. Carminatto; M.Magenta","31","2012","08","09",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área C, parcela 19, indivíduo 1091.","-46.25","-23.9899997711182",NA,NA,NA,"Árvore medindo 9m e com inflorescência (botão) verde clara.; Floresta ombrofila densa.",NA,NA,"2014","11","18989","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-12 17:01:33-03","UEL","FUEL","9950","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Britez, RM; Souza, WS; Silva, SM","1983","1988","08","28",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Brasilia (Caminho da telefonica)","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1996","11","24916","auto","27",NA,NA,NA,NA,NA,NA,NA
"142","2020-11-12 17:01:33-03","UEL","FUEL","9593","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Rossi, L","Britez, RM; Silva, WS; Marconi, LP","1787","1987","09","12",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"1996","11","24916","auto","27",NA,NA,NA,NA,NA,NA,NA
"143","2020-11-12 17:01:33-03","UEL","FUEL","48887","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Franco, GADC","Souza, FM; Ivanauskas, NM; Robim, MJ; Sanches, RP; Gallo, H; J.M. de Faria","1114","2008","08","12",NA,"Brasil","São Paulo","Ubatuba","Estação Ecológica de Santa Virgínia","-45.0699996948242","-23.4300003051758","885","885",NA,NA,NA,NA,"2008","11","34265","auto","13",NA,NA,NA,NA,NA,NA,NA
"144","2020-11-12 17:01:33-03","UEL","FUEL","45023","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","Franco, GADC","Souza, FM; Ivanauskas, NM; Robim, MJ; Sanches, RP; Gallo, H; J.M. de Faria","1113","2008","08","12",NA,"Brasil","São Paulo","Ubatuba","Estação Ecológica de Santa Virgínia","-45.0699996948242","-23.4300003051758","885","885",NA,NA,NA,NA,"2008","11","34265","auto","13",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-04 15:45:40-03","IF","SPSF","14058","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","N.M.Ivanaukas","J.B.Baitello","398","1989","11","22","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m;",NA,NA,"2008","11","38855","auto","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"146","2021-03-04 15:45:40-03","IF","SPSF","17721","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"M.L.Kawazaki & G.A.D.C. Franco","599","1994","08","18","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"38855","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"147","2021-03-04 15:45:40-03","IF","SPSF","31583","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"P.Affonso & R.Lopes Neto","532","2001","07","16","América do Sul","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"148","2021-03-04 15:45:40-03","IF","SPSF","14077","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"M.G.L.Wanderley & A.Custodio Filho","119","1979","07","16","América do Sul","Brasil","SP","São Paulo","P.E.Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"149","2021-03-04 15:45:40-03","IF","SPSF","10103","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"A.Custodio Filho","1590","1983","09","29","América do Sul","Brasil","SP","Biritiba Mirim","E.B.Boracéia",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"150","2021-03-04 15:45:40-03","IF","SPSF","41190","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","G.A.D.C. Franco","F.M.Souza & N.M.Ivanauskas & M.J.Robim & R.P.Sanches","1113","2008","08","12","América do Sul","Brasil","SP","São Luis do Paraitinga","Estação Ecológica de Santa Virginia","-45.154722","-23.339167","885","885",NA,NA,NA,NA,"2008","11",NA,NA,"13",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"151","2021-03-04 15:45:40-03","IF","SPSF","41191","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","G.A.D.C. Franco","F.M.Souza & N.M.Ivanauskas & M.J.Robim & R.P.Sanches & H.Gallo & J.M. de Faria","1114","2008","08","12","América do Sul","Brasil","SP","São Luis do Paraitinga","Estação Ecológica de Santa Virginia","-45.154722","-23.339167","885","885",NA,NA,NA,NA,"2008","11",NA,NA,"13",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"152","2021-03-04 15:45:40-03","IF","SPSF","45701","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","N.M.Ivanauskas","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6404","2011","09","02","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.356944","-22.790556","1353","1353",NA,"COLETA: Arvoreta 2,5m altura, flores.;",NA,NA,"2012","04",NA,NA,"26",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"153","2021-03-04 15:45:40-03","IF","SPSF","54228","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana","Taub.","A.Maruyama","A.Maruyama & L.Cicco","1439","2019","07","12","América do Sul","Brasil","SP","Cunha",NA,"-45.014722","-23.253056","1065","1065",NA,"COLETA: Árvore com aprox. 4 m de altura. Botões florais imaturos.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Trilha do Rio Bonito. Floresta secundária em regeneração, abandonada há mais de 40 anos.;",NA,NA,"2019","08",NA,NA,"01",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"154","2021-03-04 15:45:40-03","IF","SPSF","28705","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","schwackeana","Daphnopsis schwackeana",NA,NA,"F.O. Souza","108","2000","07","20","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,NA,"30093","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
