"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"46","2019-08-20 10:09:22-03","UNICAMP","UEC","1329","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Carvalho-Okano, RM","Shepherd, GJ; Kinoshita, LS","10341","1979","10","06",NA,"Brazil","São Paulo","São Sebastião","estrada Rio - Santos, À 15 km da cidade no sentido a Bertióga.","-45.4099998474121","-23.7600002288818",NA,"Árvore de 5 m.; flores brancas.",NA,NA,"1992","10","06",NA,NA,NA,NA,"41977","auto",NA,NA,NA
"47","2019-08-20 10:09:22-03","UNICAMP","UEC","172107","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Sanchez, M","Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1693","1997","05","29",NA,"Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"UEC084580","UEC084580",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"48","2021-03-01 16:27:48-03","UNICAMP","UEC","168473","S","Plantae","Magnoliopsida",NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Biral","Assis, MA","1796","2008","04","10",NA,"Brazil","São Paulo","Ubatuba","Casa da Farinha, plot B.","-45.0699996948242","-23.4300003051758",NA,"Arvoreta, ca. de 5 m de altura; frutos de vináceos.","UEC091291","UEC091291","2011","12",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"49","2021-02-12 18:12:00-03","UFES","VIES","36758","S","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral",NA,"Gurtler, J.; Dutra, S.C.","JAC 276","2017","12","05",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P1).","-40.443056","-18.785",NA,NA,"VIES036758","VIES036758",NA,NA,NA,"40º26'35''W","18º47'6''S",NA,NA,NA,NA,NA,NA,NA
"50","2019-08-16 08:38:57-03","UTFPR","HCF","16673","S","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","E. Barboza","M.G. Caxambu","6105","2015","03","28",NA,"Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.106861","-24.562306",NA,"arvoreta ca. 2,2 m, semi-ciófila. Frutos imaturos amarronzados.",NA,NA,"2015",NA,NA,"48°06'24,7 W","24°33'44,3 S","71","71",NA,NA,NA,NA,NA
"51","2020-06-29 09:30:01-03","UFRRJ","RBR","26006","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"H.C. Rodrigues","s/nº","1994","12","10",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 10. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026006","RBR00026006",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"52","2020-06-29 09:30:00-03","UFRRJ","RBR","26001","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"H.C. Rodrigues","s/nº","1994","07","16",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, linha 5. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026001","RBR00026001",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"53","2020-06-29 09:30:00-03","UFRRJ","RBR","26002","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"H.C. Rodrigues","s/nº","1994","07","16",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 5. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026002","RBR00026002",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"54","2020-06-29 09:30:01-03","UFRRJ","RBR","26004","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"H.C. Rodrigues","s/nº","1994","08","20",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 6. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026004","RBR00026004",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"55","2020-06-29 09:30:00-03","UFRRJ","RBR","22241","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,NA,"s.n.","1993","02","16",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022241","RBR00022241",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"56","2020-06-29 09:30:01-03","UFRRJ","RBR","26005","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"H.C. Rodrigues","s/nº","1994","12","10",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 10. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026005","RBR00026005",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"57","2020-06-29 09:30:00-03","UFRRJ","RBR","26000","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"H.C. Rodrigues","s/nº","1994","06","11",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, linha 3. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026000","RBR00026000",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"58","2020-06-29 09:30:01-03","UFRRJ","RBR","26003","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"H.C. Rodrigues","s/nº","1994","08","20",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 6. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026003","RBR00026003",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"59","2020-06-29 09:30:01-03","UFRRJ","RBR","28868","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,"S.J. Silva-Neto","1635","2002","01","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Margem do Rio São Pedro. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00028868","RBR00028868",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"60","2020-12-21 16:20:29-03","MBM","MBM","32500","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Ochhioni, P.","6667","1974","12",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Órgãos, Limoeiro",NA,NA,NA,"Arbusto 6-7m alt. Fruto verde.; Mata primária.","MBM032500","MBM032500","2019","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:20:29-03","MBM","MBM","352600","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Sylvestre, L.; et al.; et al.","623","1991","11","20","Southern America","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica de Paraíso, Margens do rio Paraíso, margens da represa.","-42.933333","-22.533333",NA,"Árvore inclinada sobre o rio. Folhas verdes discolores, flores amarelas-escuras.; Árvore inclinada sobre o rio. Folhas verdes discolores, flores amarelas-escuras.; Margens do rio Paraíso, margens da represa.","MBM352600","MBM352600","2019","02",NA,"-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:20:29-03","MBM","MBM","378792","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Braga, J.M.A.; et al.; et al.","4040","1997","05","06","Southern America","Brazil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, Rio Pedra Branca","-43.233333","-22.516667",NA,"Árvore, ca. 5,0m de alt. Ramoso; folhas discolores e subcartáceas. Frutos imaturos acastanhados.; Mata densa. Margem de rio.","MBM378792","MBM378792","2019","02",NA,"-43.233333","-22.516667","50","50",NA,NA,NA,NA,NA
"63","2020-12-21 16:20:29-03","MBM","MBM","409164","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Caxambu, M.G.","6105","2015","03","28",NA,"Brasil","São Paulo","Eldorado","Fazenda Itaipava/Catre","-48.106861","-24.562306",NA,"Arvoreta ca. 2,2 m, semi-ciófila. Frutos imaturos amarronzados.; &nf;Relevo: ondulado. Vegetação: Floresta Ombrófila Densa Submontana.","MBM409164","MBM409164","2019","02",NA,"-48.106861","-24.562306","71","71",NA,NA,NA,NA,NA
"64","2020-12-21 16:20:29-03","MBM","MBM","397107","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Assis, M.A.","1796","2008","04","10","Southern America","Brazil","São Paulo","Ubatuba","Casa da Farinha, Plot B","-45.0699996948242","-23.4300003051758",NA,"Arvoreta, cerca de 5 m de altura, frutos de vináceos.","MBM397107","MBM397107","2019","02",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"65","2020-12-21 16:20:29-03","MBM","MBM","397091","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Prata, E.M.B.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Ubatuba","Picinguaba, Margem do Ro da Fazenda. Parcela D - Projeto Biota Gradiente Funcional. Ind. 26 P62","-45.0699996948242","-23.4300003051758",NA,"Árvore com 7 m de altura, frutos marrons.; Floresta Ombrófila Densa de Terras Baixas.","MBM397091","MBM397091","2019","02",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA
"66","2020-12-21 16:20:29-03","MBM","MBM","313431","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Silva Neto, S.J.; Lima, H.C. de; Sylvestre, L.; Silva, W. da; Lima, H.C. de; Sylvestre, L.; Silva, W. da","1510","2001","11","13","Southern America","Brazil","Rio de Janeiro","Nova Iguaçu","Estrada do Ouro, Após as três voltas","-43.451099395752","-22.7591991424561",NA,"Arbusto ciófilo ca. 3m de altura; golhas discolores cartáceas; botões com cálice verde e corola amarela.","MBM313431","MBM313431","2019","02",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"67","2020-12-21 16:20:29-03","MBM","MBM","313425","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Silva Neto, S.J.; Cattan, G.D.; Bovini, M.G.; Moraes, M.; Silva, W. da; Cattan, G.D.; Bovini, M.G.; Moraes, M.; Silva, W. da","1635","2002","01","17","Southern America","Brazil","Rio de Janeiro","Nova Iguaçu","Margem do rio São Pedro","-43.451099395752","-22.7591991424561",NA,"Arbusto ciófilo ca. 3m de altura, folhas breve discolores cartáceas; frutos imaturos verdes.","MBM313425","MBM313425","2019","02",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA
"68","2020-12-21 16:20:29-03","MBM","MBM","262911","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","Biral, L.","Lobão, A.; Fiaschi, P.; Unwin, M.; Fiaschi, P.; Unwin, M.","492A","2000","12","10","Southern America","Brazil","São Paulo","Bertioga","Praia de Guaratuba, Estrada SP-55, na altura do km 195","-46.138599395752","-23.8544006347656",NA,"Arvoreta ca. de 3m de altura; folhas discolores verdes; frutos imaturos verdes.; Solo levemente inundado.","MBM262911","MBM262911","2019","02",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA
"69","2019-11-01 15:33:05-03","PUC-RIO","FCAB","7805","PreservedSpecimen","Plantae",NA,"Angiospermae","Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek","J.M.A Braga","J.M. Freire; R.R. Oliveira; B.L. Rosendo","377","2009","05","12",NA,"Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 5.8","-75.024667","-66.485",NA,"Árvore com 6 m de altura, com 17.5 cm de CAP.","FCAB007805",NA,NA,NA,NA,"-75.024667","-66.485","160","160",NA,NA,NA,NA,NA
"70","2016-03-09 17:11:54-03","MNHN","RECOLNAT_MNHN_P","P01035484","PreservedSpecimen",NA,NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek",NA,"Amorim, A.M.|Carvalho, A.M.|Sant'Ana, S.C.",NA,"1995","8","14",NA,"Brésil","Bahia",NA,"Brasil. Bahia. Municipio de Una. Estrada São José. Una. Km 8. Ramal a direita a partir de São José. Mata Higrofila Sul Baiana.","-39.07446","-15.29217","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01035484' target='other'> <mi>dwc_moreinfo</mi></a>","P01035484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1693",NA
"71","2020-12-11 11:34:27-03","UFMG","BHCB","34635","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-09-14 15:17:00-03","MO","MOBOT","100287532","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","R.Liesner (MO)","Carl Schwacke","Schwacke 13472","1898","9","10","South America","Brazil","Minas Gerais",NA,"In sylva prope urbem Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"73","2020-07-29 13:41:00-03","MO","MOBOT","100287624","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","R.Liesner (MO)","Carl Schwacke","Schwacke 4838","1883","11","28","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"74","2020-07-29 13:40:00-03","MO","MOBOT","100577996","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","ardisiifolia","Monteverdia ardisiifolia","(Reissek) Biral","R.Liesner (MO)","L. Sylvestre|et al.","Sylvestre 623","1991","11","20","South America","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.","-42.8333333","-22.4333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,"1"
"75","2018-09-12 14:48:06-03","UNIOESTE","UNOP","796","S","Plantae",NA,NA,"Celastraceae","Maytenus","ardisiaefolia","Maytenus ardisiaefolia","Reissek","Biral, L.","Grupo Verde; Dinato, D.O.; Oliveira, C.C.; Rissi, M.N.; Lombardi, J.A.; Dinato, D.O.; Oliveira, C.C.; Rissi, M.N.; Lombardi, J.A.","38","2012","10","23",NA,"Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos. Trilha do Poço da Preguiça.","-40.001111","22.295556",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Mata Atlântica. Arvoreta, 3 m. Folhas papiráceas. Botões verde amarelados. Cálice verde amarelado. Pétalas e anteras amarelas.",NA,NA,"2017","02",NA,"-40.001111","22.295556","399","399",NA,NA,NA,NA,NA
"76","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","10123",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","W. P. Lopes; E. Bausen & W. Pizziolo","675","1999","05","12",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvore 6,5m. Dap 7cm. Fuste 3,5m. Frutos imaturos verdes.","MBML010123","MBML010123",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"77","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","1029",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","H. Q. Boudet Fernandes","1185","1985","05","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Arvoreta com 5cm, com diversos ramos desde a base, frutos verdes, semi-sombra, capoeira.","MBML001029","MBML001029",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA
"78","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","11694",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","V. Demuner; et al","296","1999","12","08",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Arvoreta 7m, botoes florais, flores verdes. Proxi. Ao riacho.","MBML011694","MBML011694",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA
"79","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","11713",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","L. Kollmann; et al","2031","1999","03","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,"Arvoreto 7m. DAP 9cm. Fuste 2m. Frutos verdes.","MBML011713","MBML011713",NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA
"80","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","11768",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","V. Demuner; et al","435","1999","12","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvoreta 7m, botões florais, flores bege. Interior de mata, sombreado.","MBML011768","MBML011768",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","11997",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","V. Demuner; et al","794","2000","02","24",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove","-40.645833","-19.981944",NA,"Arvoreto 12m. Frutos imaturos cor verde. Interior de mata.","MBML011997","MBML011997",NA,NA,NA,"40W38'45","19S58'55",NA,NA,NA,NA,NA,NA,NA
"82","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12191",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","V. Demuner; et al","814","2000","03","22",NA,"Brasil","Espírito Santo","Santa Teresa","Mata do Tabajara","-40.556389","-19.951389",NA,"Arvoreto 6m, frutos imaturos, cor verde. Subida da cachoeira, lado esquerdo.","MBML012191","MBML012191",NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA,NA,NA,NA
"83","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12261",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","G. Hupp; et al","73","1997","01","29",NA,"Brasil","Espírito Santo","Santa Teresa","Mata do Tabajara","-40.556389","-19.951389",NA,"Frutos verdes, 10m de altura, na beira do rio.","MBML012261","MBML012261",NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA,NA,NA,NA
"84","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","13271",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","V. Demuner; et al","1359","2000","08","08",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.576944","-19.963056",NA,"Arvoreta 9m, frutos imaturos de cor verde. Arilo branco, semente verde. Interior de mata, baixada, úmido.","MBML013271","MBML013271",NA,NA,NA,"40W34'37","19S57'47",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","13402",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","L. Kollmann; et al","3080","2000","08","23",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvoreto 8m. DAP 10cm. Frutos verdes.","MBML013402","MBML013402",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"86","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","14064",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","V. Demuner; et al","1551","2000","11","30",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Prop. A. Bringenti","-40.593889","-19.973333",NA,"Arvoreta 8m, botões florais e flores bege. Área sombreada, meio úmida.","MBML014064","MBML014064",NA,NA,NA,"40W35'38","19S58'24",NA,NA,NA,NA,NA,NA,NA
"87","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","14777",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/30-05-2004","L. Kollmann; et al","4179","2001","07","12",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,"Arvoreto 6m. Frutos laranjas.","MBML014777","MBML014777",NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","15142",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","L. Kollmann; et al","4694","2001","09","19",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreto 8m. Frutos verdes.","MBML015142","MBML015142",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","18638",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","R.R. Vervloet; et al","1432","2002","12","04",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Arvoreto com 6m, flores de cor verde, beira de córrego, baixada, dossel 15m, altitude 790m.","MBML018638","MBML018638",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"90","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","26659",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","R. C. Britto/28-08-2006","R. C. Britto; et al","52","2006","01","04",NA,"Brasil","Espírito Santo","Santa Teresa","Penha, Propriedade do Tabajara","-40.556389","-19.951389",NA,"Arbusto com 4m de altura. Frutos jovens.","MBML026659","MBML026659",NA,NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA,NA,NA,NA
"91","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","3942",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","W. Boone","231","1984","06","19",NA,"Brasil","Espírito Santo","Santa Teresa","Mata Fria","-40.683333","-19.931111",NA,"Arbusto com fruto jovem, solo avermelhado, altitude de +/- 800m.","MBML003942","MBML003942",NA,NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA,NA,NA,NA
"92","2020-09-16 13:16:23-03","MBML","MBML-HERBARIO","48067",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","L. Biral/XII-2011","M. A. de Assis","1796","2008","04","10",NA,"Brasil","São Paulo","Ubatuba","Casa da Farinha, plot B","-44.835556","-23.336944",NA,"Casa da Farinha, plot B. Arvoreta, cerca de 5m alt., frutos de vináceos","MBML048067","MBML048067",NA,NA,NA,"44W50'8","23S20'13",NA,NA,NA,NA,NA,NA,NA
"93","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","6153",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","W. Pizziolo","369","1991","06","25",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Árvore +/- 6m, fuste +/- 4m, DAP 10cm, frutos de cor verde.","MBML006153","MBML006153",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"94","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","7168",NA,"Plantae",NA,NA,"Celastraceae","Maytenus","ardisiifolia","Maytenus ardisiifolia","Reissek","Ana Joffily/21-11-2003","L. D. Thomaz","1794","1993","10","20",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Não amostrada, fruto verde / amarelo, dentro P66, 4m.","MBML007168","MBML007168",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
