"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"92","2020-12-21 16:39:24-03","MBM","MBM","77550","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis angustifolia","Moq.",NA,"Krapovickas, A.; et al.; et al.","37841",NA,NA,NA,"Southern America","Brazil","Goiás","Araguaína, 5km S",NA,NA,"MBM077550","MBM077550","Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA
"93","2020-12-21 16:39:24-03","MBM","MBM","91629","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis angustifolia","Moq.","Wurdack, J.J.","L.A. Mattos S.; et al.; et al.","606",NA,NA,NA,"Southern America","Brazil","Bahia","Fazenda São Jorge",NA,NA,"MBM091629","MBM091629","Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,"angustifolia",NA,NA
"94","2020-12-21 16:39:24-03","MBM","MBM","254890","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Marchioreto, M.S.","Carvalho, A.M.; et al.; et al.","2579",NA,NA,NA,"Southern America","Brazil","Bahia","Fazendinha",NA,NA,"MBM254890","MBM254890","Dom Basílio","-41.7714004516602","-13.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,"30217","auto",NA,NA,NA,NA
"95","2020-12-21 16:39:24-03","MBM","MBM","90499","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Furlan, A.","Hage, J.L.; et al.; et al.","754",NA,NA,NA,"Southern America","Brazil","Bahia","Área do CEPEC",NA,NA,"MBM090499","MBM090499","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA
"96","2020-12-21 16:39:23-03","MBM","MBM","162096","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Wurdack, J.J.","Arbo, M.M.; et al.; et al.","5450",NA,NA,NA,"Southern America","Brazil","Bahia","Jacobina",NA,NA,"MBM162096","MBM162096","Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA
"97","2020-12-21 16:39:24-03","MBM","MBM","72477","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Kallunki, J.","Irwin, H.S.; et al.; et al.","27767",NA,NA,NA,"Southern America","Brazil","Minas Gerais","25km E of Diamantina",NA,NA,"MBM072477","MBM072477","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"98","2020-12-21 16:39:24-03","MBM","MBM","23337","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don",NA,"Pabst, G.; Pereira, E.; Pereira, E.","8332",NA,NA,NA,"Southern America","Brazil","Minas Gerais","5km de Pedra Azul, rumo ao aeroporto",NA,NA,"MBM023337","MBM023337","Pedra Azul","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,NA,NA,NA,NA,"39993","auto",NA,NA,NA,NA
"99","2020-12-21 16:39:24-03","MBM","MBM","23334","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Hatschbach, G.","Trinta, C.; Fromm, E.; Fromm, E.","7",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Pedra da Conceição",NA,NA,"MBM023334","MBM023334","Pedra Azul","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,NA,NA,NA,NA,"39993","auto",NA,NA,NA,NA
"100","2020-12-21 16:39:24-03","MBM","MBM","77550","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis angustifolia","Moq.",NA,"Krapovickas, A.; et al.; et al.","37841",NA,NA,NA,"Southern America","Brazil","Goiás","Araguaína, 5km S",NA,NA,"MBM077550","MBM077550","Araguaína",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA
"101","2020-12-21 16:39:24-03","MBM","MBM","91629","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis angustifolia","Moq.","Wurdack, J.J.","L.A. Mattos S.; et al.; et al.","606",NA,NA,NA,"Southern America","Brazil","Bahia","Fazenda São Jorge",NA,NA,"MBM091629","MBM091629","Belmonte","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,"angustifolia",NA,NA
"102","2020-07-23 12:23:27-03","UESC","UESC","8065","S","Plantae","Angiospermae","Florideophycidae","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G.Don","H.P. Bautista","Jesus, N.G.","1313","2001","04","07",NA,"Brasil","Bahia",NA,NA,"Vegetação Arbustiva/herbácea com elementos arbóreos.; Erva com cerca de 1 m de altura, muito ramificado.; Substrato pedregoso/arenoso","UESC0008065",NA,"Jacobina","-40.481944","-11.206667",NA,NA,"2001","04",NA,"40W28'55''","11S12'24''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"103","2020-07-23 12:23:27-03","UESC","UESC","308","S","Plantae","Angiospermae","Florideophycidae","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G.Don",NA,"Mattos-Silva L.A","3095","1995","03","31",NA,"Brasil","Bahia",NA,NA,"Cacaual sob mata (Sistema cabruca); Herbácea, aproximadamente 30 cm de altura.","UESC0000308",NA,"Ilhéus","-39.166667","-14.8","40","40",NA,NA,NA,"39W10'0''","14S48'0''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"104","2020-07-23 12:23:27-03","UESC","UESC","433","S","Plantae","Angiospermae","Florideophycidae","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G.Don",NA,"Mattos-Silva L.A","3197","1995","08","09",NA,"Brasil","Bahia",NA,NA,"Herbácea, 50 cm de altura.; Frequente.","UESC0000433",NA,"Ilhéus","-39.166667","-14.8","40","40",NA,NA,NA,"39W10'0''","14S48'0''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"105","2020-07-23 12:23:27-03","UESC","UESC","1227","S","Plantae","Angiospermae","Florideophycidae","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G.Don","I.M.Azevedo-Brito","Jardim, J.G.","1042","1997","04","02",NA,"Brasil","Bahia",NA,NA,"Área de jardins invadida por ervas daninhas.; Erva ereta com cerca de 40 cm de altura.","UESC0001227",NA,"Ilhéus","-39.166667","-14.797222",NA,NA,"2001","09",NA,"39w10'0''","14S47'50''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"106","2019-08-15 09:04:10-03","UESC","UESC","5671","S","Plantae","Angiospermae","Florideophycidae","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth.) G.Don",NA,"L.A.Mattos Silva","4319","2001","05","22",NA,"Brasil","Bahia",NA,NA,"Mata Atlântica.; Ssubarbustiva, 30 a 50 cm de altura.","UESC0005671",NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","61245","auto",NA,NA,NA,NA
"107","2020-07-23 12:23:27-03","UESC","UESC","4654","S","Plantae","Angiospermae","Florideophycidae","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G.Don","E.Saar","Fonseca, M.R.","1281","2000","02","27",NA,"Brasil","Bahia",NA,NA,"Arbustiva/ arbórea.; Erva, 0,30m.","UESC0004654",NA,"Remanso","-42.234722","-9.645556",NA,NA,"2000","03",NA,"42W14'5''","9S38'44''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"108","2020-07-23 12:23:27-03","UESC","UESC","4509","S","Plantae","Angiospermae","Florideophycidae","Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","G.Don","E.Saar","Fonseca, M.R.","1281","2000","02","27",NA,"Brasil","Bahia",NA,NA,"Arbustiva/ arbórea.; Erva, 30 cm.","UESC0004509",NA,"Remanso","-42.234722","-9.645556",NA,NA,"2000","03",NA,"42W14'5''","9S38'44''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"109","2009-12-21 16:56:23-02","MNHN","RECOLNAT_MNHN_P","P00743954","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,"Bahia, Jacobine","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00743954' target='other'> <mi>dwc_moreinfo</mi></a>","P00743954","P00743954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2588",NA
"110","2018-05-31 16:43:46-03","MNHN","RECOLNAT_MNHN_P","P04598137","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Alexander P. Sukhorukov","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598137' target='other'> <mi>dwc_moreinfo</mi></a>","P04598137","P04598137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1453",NA
"111","2015-09-04 16:15:00-03","MNHN","RECOLNAT_MNHN_P","P04598377","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Alexander P. Sukhorukov","Duboc",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598377' target='other'> <mi>dwc_moreinfo</mi></a>","P04598377","P04598377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598088","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598088' target='other'> <mi>dwc_moreinfo</mi></a>","P04598088","P04598088_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598089","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598089' target='other'> <mi>dwc_moreinfo</mi></a>","P04598089","P04598089_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598090","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598090' target='other'> <mi>dwc_moreinfo</mi></a>","P04598090","P04598090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"532",NA
"115","2015-09-04 16:16:57-03","MNHN","RECOLNAT_MNHN_P","P04598106","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Duboc, D.",NA,"1840","10","6",NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598106' target='other'> <mi>dwc_moreinfo</mi></a>","P04598106","P04598106_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1385",NA
"116","2015-09-28 23:12:55-03","MNHN","RECOLNAT_MNHN_P","P00743955","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,"Bahia, Jacobine","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00743955' target='other'> <mi>dwc_moreinfo</mi></a>","P00743955","P00743955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2588",NA
"117","2015-10-22 15:05:40-02","MNHN","RECOLNAT_MNHN_P","P00798998","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,"Bahia, Jacobine","hb","Monographies du Prodrome <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798998' target='other'> <mi>dwc_moreinfo</mi></a>","P00798998","P00798998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2588",NA
"118","2017-05-03 11:18:33-03","MNHN","RECOLNAT_MNHN_P","P04598013","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Alexander P. Sukhorukov","Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Ramos, J.F.|Coêlho, D.F.|Woolcott, D.B.",NA,"1971","10","14",NA,"Brasil","Amazonas","Rio Negro between Ilha Uabetuba e Ilha da Silva.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598013' target='other'> <mi>dwc_moreinfo</mi></a>","P04598013","P04598013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15235",NA
"119","2015-09-04 16:16:35-03","MNHN","RECOLNAT_MNHN_P","P04598065","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Alexander P. Sukhorukov","Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598065' target='other'> <mi>dwc_moreinfo</mi></a>","P04598065","P04598065_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2018-05-31 16:43:45-03","MNHN","RECOLNAT_MNHN_P","P04598070","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Sello",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598070' target='other'> <mi>dwc_moreinfo</mi></a>","P04598070","P04598070_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598075","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598075' target='other'> <mi>dwc_moreinfo</mi></a>","P04598075","P04598075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598077","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598077' target='other'> <mi>dwc_moreinfo</mi></a>","P04598077","P04598077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-05-03 13:47:20-03","MNHN","RECOLNAT_MNHN_P","P04598131","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Sukhorukov","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598131' target='other'> <mi>dwc_moreinfo</mi></a>","P04598131","P04598131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1453",NA
"124","2017-05-03 14:14:10-03","MNHN","RECOLNAT_MNHN_P","P04598136","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","Sukhorukov","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598136' target='other'> <mi>dwc_moreinfo</mi></a>","P04598136","P04598136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1453",NA
"125","2015-09-04 20:22:28-03","MNHN","RECOLNAT_MNHN_P","P05197100","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",NA,"1977","2","13",NA,"Brasil","Bahia","15/20km from Andaraí, along the road to Itaeté which branches East of the road to Mucugê.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05197100' target='other'> <mi>dwc_moreinfo</mi></a>","P05197100","P05197100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18632",NA
"126","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598074","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598074' target='other'> <mi>dwc_moreinfo</mi></a>","P04598074","P04598074_01","Buenópolis","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,NA,NA,"42854","auto",NA,NA,"15355",NA
"127","2015-09-04 16:16:36-03","MNHN","RECOLNAT_MNHN_P","P04598073","PreservedSpecimen",NA,NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","s.d.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598073' target='other'> <mi>dwc_moreinfo</mi></a>","P04598073","P04598073_01","Buenópolis","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,NA,NA,"42854","auto",NA,NA,"15355",NA
"128","2020-12-11 11:40:04-03","UFMG","BHCB","71315","PreservedSpecimen","Plantae","Dicotyledon",NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4770","2002","05","16","Southern America","Brasil","Minas Gerais","distrito de Tejuco, margens do Rio Pandeiros",NA,"PRENSADO EM ÁLCOOL. Pasto arenoso. Erva, flores brancas",NA,NA,"Januária",NA,"-15.666528",NA,NA,NA,NA,NA,NA,"-15.666528",NA,NA,NA,NA,NA,NA,NA
"129","2009-05-07 09:11:00-03","MO","MOBOT","100185470","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Foster's 1958 Catalog notes file","Otto Buchtien","Buchtien 5404","1920","1",NA,"South America","Bolivia",NA,"Simaco, sobre el camino a Tipuani",NA,NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"130","2011-06-17 17:02:00-03","MO","MOBOT","100185482","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","Foster's 1958 Catalog notes file","José Steinbach","Steinbach G. 2160","1916","5","8","South America","Bolivia","Santa Cruz","Buena Vista",NA,NA,NA,NA,"Sara","-63.66666","-17.45","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","2008-05-27 22:02:00-03","MO","MOBOT","1152227","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R. Liesner (MO)","J. Richard Abbott","Abbott 16405","1995","3","6","South America","Bolivia","Santa Cruz","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 5 km to north on access road; tall subhumid forest.",NA,NA,NA,NA,"Nuflo de Chavez","-61.88333","-16.5","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1156078","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","E.R. Guaglionone (SI)","J. Richard Abbott","Abbott 16976","1995","6","12","South America","Bolivia","Santa Cruz","Pascana Ministro; 70 road km E of Cuatro Cañadas, then 30 km SE OF San Miguelito. Grazed open path through transition of dry and riparian forest; south of Cerro Pontudo.",NA,NA,NA,NA,"Nuflo de Chavez","-61.78333","-17.75","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","1814886","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R. Liesner","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11788","1976","4","1","South America","Brazil","Bahia","3 km W of Itapicuru along Highway BA-402 to Olindina. Flat, sand area.",NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207",NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1814891","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R. Liesner","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11793","1976","4","1","South America","Brazil","Bahia","3 km W of Itapicuru along Highway BA-402 to Olindina. Flat, sand area.",NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207",NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1823531","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R. Liesner","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11810","1976","4","2","South America","Brazil","Sergipe","Municipio Cristinápolis: Banks of the Rio Real at the state border of Sergipe and Bahia along Highway BR-101. Sandy river bank.",NA,NA,NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1210",NA
"136","2009-10-17 07:00:00-03","MO","MOBOT","1923916","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don",NA,"Nélida Soria","Soria Rey 1956","1988","1","7","South America","Paraguay","Amambay","Parque Nacional Cerro Cora, limite este",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-07-09 17:05:00-03","MO","MOBOT","2477714","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don",NA,"Gert G. Hatschbach","Hatschbach 22898","1969","11","17","South America","Brazil","Paraná","Leroville, Campo das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2014-03-29 22:04:00-03","MO","MOBOT","2516062","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don",NA,"A.L. Woolston","Woolston 210","1953","10","26","South America","Paraguay","San Pedro","Loma Hoby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-12-23 06:59:00-02","MO","MOBOT","2516078","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don",NA,"Karl Fiebrig","Fiebrig 4928",NA,NA,NA,"South America","Paraguay","Concepción","Zwischen Rio Apa und Rio Aquidaban",NA,NA,NA,NA,NA,"-57.00025","-23.0001833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2013-12-23 16:52:00-02","MO","MOBOT","3417442","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R. Liesner","Edna L.P.G. de Oliveira","Oliveira 431","1982","3","9","South America","Brazil",NA,"Pasto Caldeirao Faz. Serra de Monta-Itaberaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2012-03-28 12:35:00-03","MO","MOBOT","3417485","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","R.L. Liesner","Berenice C. Bastos","Bastos 477","1984","10","4","South America","Brazil","Bahia","Sabão de soldado. Faz. Riacho - Ipirá Bahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2009-09-01 09:23:00-03","MO","MOBOT","3417810","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","M.S. J.","Miguel Bang","Bang 1589","1892",NA,NA,"South America","Bolivia",NA,"Vic. Guanai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"143","2009-05-07 11:41:00-03","MO","MOBOT","3417826","PreservedSpecimen","Plantae",NA,NA,"Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G. Don","M.S. J.","Henry H. Rusby","Rusby 1379","1886","7",NA,"South America","Bolivia","Beni","Beni River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
