"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"219","2008-05-27 22:02:00-03","MO","MOBOT","2942710","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","T. Rojas","1940","12",NA,"Argentina","Formosa","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 9004","South America","Palma Sola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2009-10-24 10:18:00-02","MO","MOBOT","2942791","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Fernando O. Zuloaga|Cecilia Ezcurra|Osvaldo Morrone","1987","12","1","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 3323","South America","Puerto Antequera; en bañados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2014-02-23 17:36:00-03","MO","MOBOT","2942894","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","C. Orth","1937","12","16","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orth 2870","South America","Granja Boa Vista prope P. Alegre. In palude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2009-10-24 10:18:00-02","MO","MOBOT","2943016","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Fernando O. Zuloaga|Cecilia Ezcurra|Osvaldo Morrone","1987","11","24","Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 3232","South America","Ruta Nac. 12, 5 kms. antes de Ayo. Itaembé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2009-05-15 13:24:00-03","MO","MOBOT","2943175","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Pedro Jörgensen",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4089","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","2943227","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Fernando O. Zuloaga","1986","12","3","Argentina","Entre Ríos","Concepción del Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 2494","South America","Camino enre Concepción del Uruguay y Gualeguaychú, ruta nac. 12.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2009-10-24 07:52:00-02","MO","MOBOT","2943276","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Fernando O. Zuloaga|Osvaldo Morrone","1993","2","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 4609","South America","Rodovia de Conceiçao do Mato Dentro a Serro, BR-010, 24 km. N de Conceiçao do Mato Dentro.","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2010-11-28 09:48:00-02","MO","MOBOT","2943431","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Rosa Guaglianone|Ana M. Ragonese","1981","12","16","Argentina","Entre Ríos","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 768","South America","Concepción del Uraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2009-12-07 22:06:00-02","MO","MOBOT","2943719","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Elisa G. Nicora","1949","12","20","Argentina","Corrientes","Monte Caseros",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicora 5296","South America","Monte Caseros, Ea. La Potota.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2009-06-24 20:50:00-03","MO","MOBOT","2943852","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Jason R. Swallen","1946","2","3","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen 8421","South America","Ponta Grossa. Estacao Experimental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2009-06-25 21:29:00-03","MO","MOBOT","2951551","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Anonymous",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2009-10-14 20:08:00-03","MO","MOBOT","2943537","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Rosa Degen","1988","12","21","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Degen 001285","South America","Tavai, Propiedad del hospital.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2015-02-17 12:28:00-02","MO","MOBOT","1818653","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse (MO)","Elsa M. Zardini|R. Gamarra","2002","12","9","Paraguay","Itapúa",NA,"-56.7644444","-27.4138889",NA,NA,NA,NA,NA,NA,NA,"Zardini 59768","South America","Yacyreta dam island reserve: around entrance.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1277",NA,NA
"232","2009-06-24 18:35:00-03","MO","MOBOT","2940380","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse","Agnes Chase","1930","2","18","Brazil","Mato Grosso",NA,"-54.0009508","-22.0002361",NA,NA,NA,NA,NA,NA,NA,"Chase 10957","South America","Vicinity of Dourados. Along streamlet thru vargem, scarce.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","230656","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|M. Velázquez","1989","12","14","Paraguay","Paraguarí",NA,"-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,"Zardini 17034","South America","Arroyo Yuquyty, 7 km E of Nueva Italia. Savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","223",NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","239255","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|R. Velázquez","1990","1","27","Paraguay","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18350","South America","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Floating island.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","263",NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","239573","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|C. Velázquez","1990","1","27","Paraguay","Paraguarí",NA,"-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18402","South America","Estero del Ypoá, 20 km W of Carapeguá Pacheco. Floating island.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","266",NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","234028","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|C. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"Zardini 21669","South America","Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","372",NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","237199","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Gerrit Davidse, 2003 (MO)","Elsa M. Zardini|U. Velázquez","1990","1","13","Paraguay","Paraguarí",NA,"-57.38333","-25.63333",NA,NA,NA,NA,NA,NA,NA,"Zardini 18065","South America","Northern part of Lake Ypoá basin, 12.6 km SE of Nueva Italia. Southern border of Bañado on Arroyo Cañabe basin. Inundated savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","256",NA,NA
"238","2015-07-06 15:34:00-03","MO","MOBOT","1419548","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","F.O. Zuloaga, 2002 (SI)","Elsa M. Zardini|Pedro Báez","1999","11","13","Paraguay","Amambay",NA,"-56.0269445","-22.6316667",NA,NA,NA,NA,NA,NA,NA,"Zardini 52729","South America","National Park Cerro Corá. Cerrado scrub and tall forest around Río Aquidabán.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1190",NA,NA
"239","2019-05-03 06:41:00-03","MO","MOBOT","1420694","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","F.O. Zuloaga, 2002 (SI)","Elsa M. Zardini|R. Brítez","1999","12","14","Paraguay","Caazapá",NA,"-55.7630556","-26.2738889",NA,NA,NA,NA,NA,NA,NA,"Zardini 52884","South America","Estancia Tapytá of Shell Forestry Limited.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"5","1192",NA,NA
"240","2012-09-15 05:08:00-03","MO","MOBOT","1447537","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","G. Davidse, June 2000 (MO)","Belén Jiménez","1996","12","3","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jiménez 1736","South America","Jejui-mi, pastizal sur 49300/28950. Crece en pastizales sobre suelo saturado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2009-12-07 20:45:00-02","MO","MOBOT","2232694","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Rosa Guaglianone|et al.",NA,NA,NA,"Argentina","Misiones","General Manuel Belgrano","-53.65","-26.28333",NA,NA,NA,NA,NA,NA,NA,"Guaglianone 1138","South America","Bernardo de Irigoyen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2016-11-15 05:15:00-02","MO","MOBOT","2232704","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Antonio C. Krapovickas",NA,NA,NA,"Argentina","Misiones","Libertador General San Martín","-55.01666","-26.8",NA,NA,NA,NA,NA,NA,NA,"Krapovickas 15601","South America","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2010-04-12 17:29:00-03","MO","MOBOT","2232715","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Teodore Meyer",NA,NA,NA,"Argentina","Misiones","San Ignacio","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,"Meyer 11578","South America","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2009-07-17 06:52:00-03","MO","MOBOT","2232728","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Arturo E. Burkart",NA,NA,NA,"Argentina","Misiones","San Javier","-55.26666","-27.86666",NA,NA,NA,NA,NA,NA,NA,"Burkart 15461","South America","Itacaruaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2012-04-10 13:46:00-03","MO","MOBOT","2248357","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Fernando O. Zuloaga|et al.","1985","4","11","Argentina","Misiones","Candelaria","-55.5833333","-27.3833333",NA,NA,NA,NA,NA,NA,NA,"Zuloaga 2235","South America","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"246","2012-01-04 05:10:00-02","MO","MOBOT","2248376","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Bernadino S. Bertoni",NA,NA,NA,"Argentina","Misiones","Capital","-55.83333","-27.48333",NA,NA,NA,NA,NA,NA,NA,"Bertoni 2374","South America","Garupá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2013-01-13 18:29:00-02","MO","MOBOT","2248382","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Rúgolo de Agrasar, Z. E.","Zulma E. Rúgolo de Agrasar|C.E. Trucco Aleman","1996","3","19","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar 2032","South America","Isla Martín García, cantera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2014-11-11 22:05:00-02","MO","MOBOT","2291223","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","E. Sesmero",NA,NA,NA,"Argentina","Misiones","Apóstoles","-55.68333","-28.06666",NA,NA,NA,NA,NA,NA,NA,"Sesmero 330","South America","Ayo. Chimiray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2012-04-10 14:00:00-03","MO","MOBOT","2291246","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Fernando O. Zuloaga|et al.","1987","11","26","Argentina","Misiones","Concepción","-55.5166667","-27.9833333",NA,NA,NA,NA,NA,NA,NA,"Zuloaga 3251","South America","de Apóstoles a Concepción de la Sierra, ayo, Las Tunas, 2 km de Concepción de la Sierra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"250","2011-04-19 05:54:00-03","MO","MOBOT","2341052","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","M.C. Romanczuk|et al.",NA,NA,NA,"Argentina","Misiones","Capital","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,"Romanczuk 414","South America","12 km de Ayo. Zaiman y 2 km de la ruta 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2012-04-10 12:09:00-03","MO","MOBOT","2341070","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Fernando O. Zuloaga|Norma B. Deginani","1975","10","14","Argentina","Misiones","Iguazú","-54.45","-25.6833333",NA,NA,NA,NA,NA,NA,NA,"Zuloaga 475","South America","Parque Nac. Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"252","2010-04-12 17:29:00-03","MO","MOBOT","2405028","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Teodore Meyer",NA,NA,NA,"Argentina","Misiones","Eldorado","-54.61666","-26.41666",NA,NA,NA,NA,NA,NA,NA,"Meyer 5392","South America","Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2009-08-18 12:11:00-03","MO","MOBOT","2428581","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Erik L. Ekman",NA,NA,NA,"Argentina","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,"Ekman 621","South America","Bonpland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-08-18 12:11:00-03","MO","MOBOT","2428597","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Erik L. Ekman",NA,NA,NA,"Argentina","Misiones","Capital","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,NA,"Ekman 620","South America","Posadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2010-04-27 17:03:00-03","MO","MOBOT","2428633","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","López, M. G., //","Maria M. Arbo|Sergio Cáceres M.|Victor Maruñak","1996","12","2","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 6921","South America","Estancia Yatay Corá, 50 km NE de Chavarría, camino a Concepción; 4 km al SW del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2010-11-21 08:41:00-02","MO","MOBOT","2429621","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","G.J. Schwarz",NA,NA,NA,"Argentina","Misiones","Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,"Schwarz 7140","South America","cataratas del Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2010-11-21 08:41:00-02","MO","MOBOT","2429637","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","G.J. Schwarz",NA,NA,NA,"Argentina","Misiones","Libertador General San Martín","-55.11666","-26.96666",NA,NA,NA,NA,NA,NA,NA,"Schwarz 7567","South America","Puerto Mineral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2014-12-11 12:48:00-02","MO","MOBOT","243589","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","G. Davidse, 1999 (MO)","Elsa M. Zardini|Tulio Tillería","1994","1","4","Paraguay","Paraguarí",NA,"-57.4166667","-25.9166667",NA,NA,NA,NA,NA,NA,NA,"Zardini 37787","South America","Lago Ypoá: Estero 2 km E of Cerro Taruma, on the lake.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","864",NA,NA
"259","2011-03-26 12:58:00-03","MO","MOBOT","2441500","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zanier, F., //","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|F. Zanier","1998","12","4","Argentina","Corrientes","Mercedes","-58","-28.7",NA,NA,NA,NA,NA,NA,NA,"Arbo 8289","South America","Macrosistema Iberá. Arroyo Curiyú e isla Sauzal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2011-03-26 11:09:00-03","MO","MOBOT","2441512","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Peichoto, M. C., //","Maria M. Arbo|Aurelio Schinini|Myriam C. Peichoto|M.C. Franceschini|E. Flaschland","2000","1","20","Argentina","Corrientes","Santo Tomé","-56.74527","-28.07888",NA,NA,NA,NA,NA,NA,NA,"Arbo 8619","South America","Laguna Galarza, costa occidental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2012-05-09 05:09:00-03","MO","MOBOT","2441531","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Caponio, I., //","Maria M. Arbo|Aurelio Schinini|G.J. Seijo","1999","11","24","Argentina","Corrientes","Santo Tomé","-56.82555","-28.04333",NA,NA,NA,NA,NA,NA,NA,"Arbo 8486","South America","Laguna Naranjito, costa occidental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2009-10-24 07:37:00-02","MO","MOBOT","2453802","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Fernando O. Zuloaga",NA,NA,NA,"Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,NA,NA,NA,"Zuloaga s.n.","South America","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2011-12-22 05:01:00-02","MO","MOBOT","2517523","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O.","Teodoro Rojas",NA,NA,NA,"Paraguay","San Pedro",NA,"-57.18333","-24.1",NA,NA,NA,NA,NA,NA,NA,"Rojas 2326","South America","Puerto Antequera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","3401181","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.",NA,"* CAVALLERO","1989","1","24","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVALLERO 898","South America","BR, RS Cachoeira do Sul, varzea do astaguino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2009-07-27 09:22:00-03","MO","MOBOT","2429648","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, F. O., 03-","Fernando O. Zuloaga|Osvaldo Morrone","2000","3","15","Argentina","Entre Ríos","Concordia","-57.98333","-31.55",NA,NA,NA,NA,NA,NA,NA,"Zuloaga 7037","South America","Puerto Yeruá, 6 km al S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2009-10-26 23:36:00-02","MO","MOBOT","222873","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2018-07-09 09:07:00-03","MO","MOBOT","101054657","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"Agnes Chase","1925","2","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chase 8636","South America","Igrejinha, 19 km northwest of Juiz de Fóra.","685.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"268","2011-02-28 11:01:00-03","MO","MOBOT","249748","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"G.H. Langsdorff",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Langsdorff s.n.","South America","Organ Mts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2011-12-14 05:48:00-02","MO","MOBOT","3269965","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","F. Crozier","J.J. de Granville|Françoise Crozier","2004","6","20","French Guiana",NA,NA,"-54.02916","2.60833",NA,NA,NA,NA,NA,NA,NA,"Granville 16245","South America","Inselbergs du haut Marouini; A: Inserberg de la D.Z. Coussins de végétation herbacée et mares gravillionnaires. Nord de la savanne-roche (D.Z.) du versant NE.","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","226460","PreservedSpecimen","Plantae","Poaceae","Panicum","urticans","Panicum urticans","L.B. Sm. & Wassh.",NA,"Lyman B. Smith|Roberto M. Klein","1971","12","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 15715","South America","Mpio. Porto Victoria. Barranco do Rio Jangada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2018-09-12 14:48:28-03","UNIOESTE","UNOP","1768","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Morelli, M.M.","Morelli, M. .M.; Temponi, L.G.; Oro, P.; Marcon, T.R.; Temponi, L.G.; Oro, P.; Marcon, T.R.","2008","11",NA,"Brasil","Paraná","Foz do Iguaçu","-54.433667","-25.656194","-54.433667","-25.656194","Erva rizomatosa, ca. 1 mt, caule cilíndrico verde levemente discolor com estrias brancas, base do caule marrom com tricomas brancos, entrenó marrom. Folhas verde levemente discolor, inflorescência verde clara em espiga.",NA,NA,NA,NA,"67",NA,"Parque Nacional do Iguaçu, Trilha das Bananeiras",NA,NA,NA,"2009","09",NA,NA,"19",NA,NA,NA,NA,NA
"272","2017-02-01 11:31:03-02","UNIOESTE","UNOP","3528","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Cordeiro, J.","Souza, T.; Liesenfeld, V.; Jesus, C.S.; Liesenfeld, V.; Jesus, C.S.","2015","06","02","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"Planta herbácea encontrada em borda de Capão de Floresta Ombrófila Mista com solo arenoso seco.",NA,NA,NA,NA,"40",NA,"Parque Estadual do Guartelá",NA,NA,NA,"2016","02","56988","auto","26",NA,NA,NA,NA,NA
