"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"97","2015-09-04 20:33:15-03","MNHN","RECOLNAT_MNHN_P","P05232233","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Langsdorff",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232233' target='other'> <mi>dwc_moreinfo</mi></a>","P05232233","P05232233_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-04 20:33:15-03","MNHN","RECOLNAT_MNHN_P","P05232231","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Glaziou, A.",NA,"1868","1","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232231' target='other'> <mi>dwc_moreinfo</mi></a>","P05232231","P05232231_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"2588",NA,NA,NA
"99","2015-09-04 20:33:16-03","MNHN","RECOLNAT_MNHN_P","P05232234","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Nadeuad",NA,"1862","6","14",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232234' target='other'> <mi>dwc_moreinfo</mi></a>","P05232234","P05232234_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-09-04 20:33:15-03","MNHN","RECOLNAT_MNHN_P","P05232228","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Glaziou, A.",NA,"1873","3","9",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232228' target='other'> <mi>dwc_moreinfo</mi></a>","P05232228","P05232228_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"6541",NA,NA,NA
"101","2015-09-05 02:57:41-03","MNHN","RECOLNAT_MNHN_P","P05098247","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado et Floresta da Tijuca.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05098247' target='other'> <mi>dwc_moreinfo</mi></a>","P05098247","P05098247_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"2588",NA,NA,NA
"102","2015-09-04 20:43:47-03","MNHN","RECOLNAT_MNHN_P","P05131544","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg","Lourenço","Nadeaud",NA,"1862","8","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca-Corcovado. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131544' target='other'> <mi>dwc_moreinfo</mi></a>","P05131544","P05131544_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:39:01-03","UFMG","BHCB","47318","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Oliveira, PP de","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:39:01-03","UFMG","BHCB","70205","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Souza, FM","218",NA,NA,NA,"Southern America","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:39:01-03","UFMG","BHCB","109859","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Torres, RB","512","1998","06","24","Southern America","Brasil","São Paulo","Pariquera-Açu","Est. Experimental IAC","-47.8800010681152","-24.7099990844727",NA,"Arvoreta delgada, 3m alt, flores brancas, botões florais castanho-rosado.","BHCB000744","BHCB000744",NA,NA,NA,"17990","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:39:01-03","UFMG","BHCB","91884","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O.Berg",NA,"Torres, RB","635","1998","09","23","Southern America","Brasil","São Paulo","Pariquera-Açu","Est. Experimental IAC","-47.8800010681152","-24.7099990844727",NA,"Arvoreta 6,5 metros. Cálice persistente, frutos imaturos verdes.","BHCB000745","BHCB000745",NA,NA,NA,"17990","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:20:39-03","UFPR","UPCB","24786","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Silva, S.M.","Athayde, S.F.","80","1993","05","14",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Arvoreta, 6m, flor branca. Local alterado, Floresta ombrófila densa submontana..",NA,NA,"var. catharinensis",NA,NA,"24916","auto","1993","07",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:20:39-03","UFPR","UPCB","43931","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","Berg.","Silva, S.M.","Kozera, C.","976","1999","02","18",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Árvore ca. 5,0m alt. Floresta Ombrófila Densa Submontana..",NA,NA,NA,NA,NA,"24916","auto","2000","01","01",NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:20:39-03","UFPR","UPCB","43930","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","Berg.","Sobral, M.","Kozera, C.","1269","1999","10","10",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Árvore ca. 2,0m, no sub-bosque. Floresta Ombrófila Densa de Encosta..",NA,NA,NA,NA,NA,"24916","auto","2000","01","01",NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:20:39-03","UFPR","UPCB","15071","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Silva, S.M.","Britez, R.M.","413","1986","03","08",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Arvoreta, 2,5m, flor fechada marrom..",NA,NA,"var. catharinensis",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:20:39-03","UFPR","UPCB","15070","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Silva, S.M.","Souza, W.S.","219","1986","07","12",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Arvoreta, 3m, flor branca. Freqüente no sub-bosque..",NA,NA,"var. catharinensis",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:20:39-03","UFPR","UPCB","15072","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Barroso, G.M.","Souza, W.S.","675","1987","03","14",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,"Arbusto, 5m, com botão. Floresta..",NA,NA,"var. catharinensis",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:20:39-03","UFPR","UPCB","24786","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Silva, S.M.","Athayde, S.F.","80","1993","05","14",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Arvoreta, 6m, flor branca. Local alterado, Floresta ombrófila densa submontana..",NA,NA,"var. catharinensis",NA,NA,"24916","auto","1993","07",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:20:39-03","UFPR","UPCB","15071","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Silva, S.M.","Britez, R.M.","413","1986","03","08",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Arvoreta, 2,5m, flor fechada marrom..",NA,NA,"var. catharinensis",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:20:39-03","UFPR","UPCB","15070","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Silva, S.M.","Souza, W.S.","219","1986","07","12",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,"Arvoreta, 3m, flor branca. Freqüente no sub-bosque..",NA,NA,"var. catharinensis",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:20:39-03","UFPR","UPCB","15072","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata var. catharinensis","Berg.","Barroso, G.M.","Souza, W.S.","675","1987","03","14",NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,"Arbusto, 5m, com botão. Floresta..",NA,NA,"var. catharinensis",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2011-04-04 14:42:00-03","MO","MOBOT","100362509","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","M. Macia (MO)","Manuel J. Macía","Macía 7261","2003","8","29","South America","Bolivia","Cochabamba","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, cresta arriba de la laguna Carachupa.","-66.4","-16.2166667",NA,NA,NA,NA,NA,"1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","1",NA,NA
"118","2011-04-04 15:16:00-03","MO","MOBOT","100362550","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","M. Macia (MO)","Manuel J. Macía","Macía 7277","2003","8","29","South America","Bolivia","Cochabamba","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, cresta arriba de la laguna Carachupa.","-66.4","-16.2166667",NA,NA,NA,NA,NA,"1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","1",NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1432170","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","fide T. J. Killeen","Stephan G. Beck","Beck 1553",NA,NA,NA,"South America","Bolivia","Cochabamba","Carrasco","cantón Chuquioma, Campamento Isarsama de la UMSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2016-06-06 14:54:00-03","MO","MOBOT","1750848","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 432","2002","2","6","South America","Bolivia","La Paz",NA,"Parque Madidi, orilla derecha del Río Quendeque, terraza aluvial, plana. Bosque bajo con abundancia de palmeras. Parcela Temporal de Muestreo (0.1 ha) 13.","-67.7927777","-14.99",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-11","4",NA,NA
"121","2012-04-12 05:10:00-03","MO","MOBOT","1751678","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Alfredo F. Fuentes|et al.","Fuentes Claros 4227","2002","3","31","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro, trayecto desde el piedemonte hasta la seranía de Toregua. Con vegetación desde bosque alto amazónico estacional húmedo (400-700 m), a bosque medio-bajo de ladera dominado por Protium sp (700-900 m)","-67.84416","-14.6725",NA,NA,NA,NA,NA,"400.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"02-16","5",NA,NA
"122","2016-06-06 15:01:00-03","MO","MOBOT","1789111","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","D. De la Quintana|Renate Seidel|F. Bascopé|Alejandro Araujo M.|Marcelino Villanueva","De la Quintana 497","2002","2","10","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, parcela permanente y alrededores, al lado de la senda turística que sale al Tuichi.","-67.65","-14.6077778",NA,NA,NA,NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-13","4",NA,NA
"123","2012-04-12 05:10:00-03","MO","MOBOT","1851185","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Tatiana B. Miranda|et al.","Miranda Gonzáles 50","2002","4","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 3 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela temporal de Muestreo (0.1 ha) 27.","-67.65277","-14.61416",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-02","3",NA,NA
"124","2011-04-08 09:03:00-03","MO","MOBOT","1851894","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg",NA,"Manuel J. Macía|et al.","Macía 6733","2002","3","13","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una zona plana de un cerro, próximo al arroyo Aguapolo y al río Tuichi","-67.67611","-14.55611",NA,NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2017-04-11 08:32:00-03","MO","MOBOT","1852748","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 2036","2002","3","30","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro.","-67.7955555","-14.6461111",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-21","4",NA,NA
"126","2017-04-11 08:33:00-03","MO","MOBOT","1853104","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 2055","2002","3","31","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro.","-67.7930555","-14.6472222",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-22","4",NA,NA
"127","2020-07-14 17:35:00-03","MO","MOBOT","1853296","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Renate Seidel|et al.","Seidel 9051","2002","3","30","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico ribereño estacionalmente inundado. Terraza aluvial antigua. Parcela Temporal de Muestreo (0.1 ha) 22.","-67.7955555","-14.6461111",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-25","3",NA,NA
"128","2020-07-14 18:06:00-03","MO","MOBOT","1853723","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Renate Seidel|et al.","Seidel 9074","2002","3","31","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza aluvial antigua. Parcela Temporal de Muestreo (0.1 ha) 23.","-67.7930555","-14.6472222",NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-26","2",NA,NA
"129","2020-07-14 18:58:00-03","MO","MOBOT","1854601","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Renate Seidel|et al.","Seidel 9123","2002","4","1","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, piedemonte de la serraní de Toregua. Bosque amazónico estacional húmedo de tierra firme.","-67.8163889","-14.6622222",NA,NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-27","4",NA,NA
"130","2012-09-12 05:06:00-03","MO","MOBOT","1854832","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4151","2002","4","10","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Hondo, trayecto de aproximadamente 5 km por la senda turistica hacia el Tuichi. Bosque amazonico estacional humedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela Temporal de Muestreo (0,1 ha) 28.","-67.65111","-14.61166",NA,NA,NA,NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-09","4",NA,NA
"131","2011-04-08 09:02:00-03","MO","MOBOT","1854843","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg",NA,"Manuel J. Macía|et al.","Macía 5885","2001","10","30","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, fuerte pendiente, próximo al río Tequeje","-68.205","-13.9275",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2012-09-12 05:06:00-03","MO","MOBOT","1855144","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4168","2002","4","10","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Hondo, trayecto de aproximadamente 5 km por la senda turistica hacia el Tuichi. Bosque amazonico estacional humedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela Temporal de Muestreo (0,1 ha) 28.","-67.6511111","-14.6116667",NA,NA,NA,NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-09","6",NA,NA
"133","2011-04-08 09:04:00-03","MO","MOBOT","1855397","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg",NA,"Manuel J. Macía|et al.","Macía 6930","2002","3","18","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, al pie de un cerro, sin pendiente, próximo al arroyo Aguapolo y al río Tuichi","-67.67305","-14.55916",NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2012-09-12 05:06:00-03","MO","MOBOT","1858939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4947","2002","9","30","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rio Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequenas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo IV. Tuichi/Rudidi, 1,5 km del campamento.","-67.96111","-14.35722",NA,NA,NA,NA,NA,"362.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-14","4",NA,NA
"135","2020-08-16 07:23:00-03","MO","MOBOT","1865741","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Héctor Cabrera|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 108","2002","10","11","South America","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9566667","-14.3588889",NA,NA,NA,NA,NA,"327.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-05","4",NA,NA
"136","2020-07-17 10:43:00-03","MO","MOBOT","1866537","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Renate Seidel|et al.","Seidel 8770","2002","3","23","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?) en planicie ondulada. Parcela Temporal de Muestreo 14.","-67.7944444","-14.6475",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-18","1",NA,NA
"137","2020-07-17 11:01:00-03","MO","MOBOT","1866709","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Renate Seidel|et al.","Seidel 8780","2002","3","23","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?) en planicie ondulada. Parcela Temporal de Muestreo 14.","-67.7944444","-14.6475",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-18","4",NA,NA
"138","2020-08-17 14:27:00-03","MO","MOBOT","1867524","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","M.H. Calzadilla|Alfredo F. Fuentes|Alejandro Araujo M.|Narel Paniagua Zambrana|Héctor Cabrera|Fabiola Torrico|Justino Navi|L. Quetehuari|Leopoldo Lucia|Marcelino Villanueva","Calzadilla Tomianovich 12","2002","10","2","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9613889","-14.3620833",NA,NA,NA,NA,NA,"362.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-01","4",NA,NA
"139","2017-04-11 08:15:00-03","MO","MOBOT","1868024","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 1866","2002","3","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro. estacionalmente inundada. Parcela Temporal de Muestreo 15.","-67.7944444","-14.6475",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-14","4",NA,NA
"140","2011-04-08 09:02:00-03","MO","MOBOT","1868603","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg",NA,"Manuel J. Macía|et al.","Macía 5630","2001","10","24","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo al río Tequeje","-68.20888","-13.91638",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-07-17 15:42:00-03","MO","MOBOT","1869471","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","lanceolata","Calyptranthes lanceolata","O. Berg","A. Fuentes (LPB)","Renate Seidel|et al.","Seidel 8936","2002","3","26","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?), semiplanicie. Parcela Temporal de Muestreo 17.","-67.7977777","-14.6533333",NA,NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-21","4",NA,NA
