"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","individualCount"
"113","2021-03-04 15:46:45-03","IF","SPSF","02540","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"F.J.Lopes",NA,"1946","05","20","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"114","2021-03-04 15:46:45-03","IF","SPSF","02638","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"F.J.Lopes",NA,"1946","07","30","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"115","2021-03-04 15:46:45-03","IF","SPSF","05567","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"B.Braga",NA,"1968","12","26","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"116","2021-03-04 15:46:45-03","IF","SPSF","05656","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1977","03","24","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"117","2021-03-04 15:46:45-03","IF","SPSF","07182","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"M.Kocsinski",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"118","2021-03-04 15:46:45-03","IF","SPSF","07202","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"M.Koscinski",NA,"1933","10","01","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"119","2021-03-04 15:46:45-03","IF","SPSF","07311","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"B.Braga",NA,"1969","09","07","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"120","2021-03-04 15:46:45-03","IF","SPSF","07541","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"B.Lopes",NA,"1972","11","28","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"121","2021-03-04 15:46:45-03","IF","SPSF","35135","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"R.Cielo-Filho & M.Imamoto & R.A. Martins","441","2005","08","09","América do Sul","Brasil","SP","Caieiras","Condomínio Parque Suíça","-46.7400016784668","-23.3600006103516",NA,"COLETA: XLS: SPSFNovo; Árvore de 7m. Borda de mata secundária.; GEOGRAFIA: Rua Queluz, Lote 67&nf;;",NA,NA,"9448","auto","J.A.Pastore","2005","08","09",NA,NA,NA,NA,"Magnoliopsida",NA
"122","2021-03-04 15:46:45-03","IF","SPSF","35184","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"F. A. R. D. P. Arzolla & G.R.C.de Paula & F.E.S.P.Vilela & J.R.dos Santos","913","2005","08","11","América do Sul","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.5299987792969","-23.4599990844727",NA,"COLETA: Floresta Ombrófila Densa Montana&nf;Árvore, botões florais esverdeados; GEOGRAFIA: trilha da Cachoeira;",NA,NA,"26398","auto","F. A. R. D. P. Arzolla","2007","12","26",NA,NA,"742","742","Magnoliopsida",NA
"123","2021-03-04 15:46:45-03","IF","SPSF","26851","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"F.A.R.D.P.Arzolla","151","2000","06","16","América do Sul","Brasil","SP","Mairiporã","P.E.Cantareira, região de ÁguasClaras","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15840","auto","G.A.D.C. Franco","2000","06","16",NA,NA,NA,NA,"Magnoliopsida",NA
"124","2021-03-04 15:46:45-03","IF","SPSF","26847","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"F.A.R.D.P.Arzolla","145","2000","06","18","América do Sul","Brasil","SP","Mairiporã","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"125","2021-03-04 15:46:45-03","IF","SPSF","11767","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"M.A. Cunha",NA,"1951","06","05","América do Sul","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"126","2021-03-04 15:46:45-03","IF","SPSF","01340","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"D.Bento Pickel",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","bairro de Santana","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"127","2021-03-04 15:46:45-03","IF","SPSF","01717","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"D.Bento Pickel",NA,"1941","10","30","América do Sul","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"128","2021-03-04 15:46:45-03","IF","SPSF","00741","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"F.J.Lopes",NA,"1943","09","02","América do Sul","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"129","2021-03-04 15:46:45-03","IF","SPSF","02348","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"A. Rodrigues",NA,"1945","10","24","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"130","2021-03-04 15:46:45-03","IF","SPSF","07120","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"B.Braga",NA,"1958","08","19","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"131","2021-03-04 15:46:45-03","IF","SPSF","07262","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"B.Braga",NA,"1959","08","17","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"132","2021-03-04 15:46:45-03","IF","SPSF","07416","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"B.Braga",NA,"1959","08","14","América do Sul","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"133","2021-03-04 15:46:45-03","IF","SPSF","14238","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Sessea","brasiliensis","Sessea brasiliensis",NA,NA,"M.T.Tavares",NA,"1990","11","05","América do Sul","Brasil","SP","Sao Roque",NA,"-47.1300010681152","-23.5200004577637",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA
"134","2021-02-08 12:45:42-03","UFRGS","ICN","031793","S","Plantae","Dicotyledon",NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Lopes, F","s.n.","1946","05","20","América do Sul","Brasil","SP",NA,"Serra da Cantareira",NA,NA,NA,"Na mata","ICN00034920",NA,NA,NA,"Pickel, B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-02-06 10:42:00-03","IBt","SP","28640","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"s.col.","s.n.","1931","12",NA,NA,"Desconhecido",NA,NA,"Sem procedência",NA,NA,NA,NA,"SP115843","SP115843",NA,NA,"Handro, O","1949","05",NA,NA,NA,NA,NA,NA,NA
"136","2019-12-05 09:46:16-03","IBt","SP","303440","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Garcia, RJF; Stahlhauer, SAS; Brischi, AM","487","1994","05","25",NA,"Brasil","São Paulo","São Paulo","Parque Ecológico da APA do Carmo, Trilha 1","-46.466667","-23.583333",NA,NA,"SP115833","SP115833",NA,NA,"Giacomin, LL","2009","08",NA,"-46.466667","-23.583333","800","800",NA,NA
"137","2019-12-05 09:46:16-03","IBt","SP","488397","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Kameyama, C; Fortes, EP","282","2013","06","04",NA,"Brasil","São Paulo","Guarulhos","Cabuçu, propriedade do senhor Antônio.","-46.525833","-23.41",NA,NA,"SP115834","SP115834",NA,NA,"Almeida Scabbia, RJ","2013","10",NA,"-46.525833","-23.41","729","729",NA,NA
"138","2020-02-06 10:42:00-03","IBt","SP","53427","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Kuhlmann, M","1329","1946","04","26",NA,"Brasil","São Paulo",NA,"Serra da Cantareira, Km 20 a 21 da Rodovia para Bragança",NA,NA,NA,NA,"SP115842","SP115842",NA,NA,"Kuhlmann, M",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-02-06 10:42:00-03","IBt","SP","177228","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Yano, O","4217","1982","05","30",NA,"Brasil","São Paulo","Arujá","Km 46 da estrada Mogi-Dutra","-46.3199996948242","-23.3899993896484",NA,NA,"SP115850","SP115850","7742","auto","Stehmann, JR","1994","09",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:19:31-03","IBt","SP","35305","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Syntype","Gehrt, A","s.n.","1936","05","12",NA,"Brasil","São Paulo","Atibaia","Serra de Atibaia, Subida para Pedra Grande","-46.5499992370605","-23.1100006103516",NA,"Árvore, flores esverdeadas","SP001641","SP001641","21675","auto","Toledo, JF","1940","09","03",NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:19:31-03","IBt","SP","38733","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Syntype","Santos, OP","s.n.","1937","09","18",NA,"Brasil","São Paulo","Guaratinguetá",NA,"-45.189998626709","-22.8099994659424",NA,NA,"SP001642","SP001642","27040","auto","Toledo, JF","1940","09","03",NA,NA,NA,NA,NA,NA
"142","2020-02-06 10:42:00-03","IBt","SP","53942","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Kuhlmann, M","1952","1949","08","03",NA,"Brasil","São Paulo","Igaratá",NA,"-46.1500015258789","-23.2000007629395",NA,NA,"SP115840","SP115840","24798","auto","Kuhlmann, M",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-02-06 10:42:00-03","IBt","SP","303613","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Tamashiro, JY; et al.","490","1994","08","16",NA,"Brasil","São Paulo","Joanópolis","Estrada para a Cachoeira dos Pretos","-46.2700004577637","-22.9300003051758",NA,NA,"SP115856","SP115856","22329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-02-06 10:42:00-03","IBt","SP","346771","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Arzolla, FARDP","127","2000","06","16",NA,"Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,"SP115853","SP115853","15840","auto","Franco, GADC","2000","06","16",NA,NA,NA,NA,NA,NA
"145","2019-12-05 09:46:16-03","IBt","SP","425832","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Shirasuna, RT; Gonçalez, VM; Silva, GO","717","2007","11","28",NA,"Brasil","São Paulo","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,"SP115835","SP115835","8925","auto","Stehmann, JR","2010","09","26",NA,NA,NA,NA,NA,NA
"146","2020-02-06 10:42:00-03","IBt","SP","347362","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Tomasulo, PLB","28","1990","06","14",NA,"Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapety, zona de uso intensivo","-46.1883010864258","-23.5228004455566",NA,NA,"SP115854","SP115854","28666","auto","Tomasulo, PLB","1990",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:19:31-03","IBt","SP","36288","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Syntype","Kuhlmann, M","s.n.","1956","09","07",NA,"Brasil","São Paulo","Santa Isabel","Invernada dos Pilões","-46.2200012207031","-23.3099994659424",NA,NA,"SP001640","SP001640","15272","auto","Carvalho, LAF","1981",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-02-06 10:42:00-03","IBt","SP","303588","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Goldenberg, R; et al.","372","1996","06","13",NA,"Brasil","São Paulo","São José dos Campos","Próxima à Reserva A. Ruschi","-45.8800010681152","-23.1700000762939",NA,NA,"SP115855","SP115855","39297","auto","Stehmann, JR","1999",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-02-06 10:42:00-03","IBt","SP","101936","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Handro, O","1196","1967","09","26",NA,"Brasil","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,"SP115844","SP115844","53584","auto","Handro, O","1967","11",NA,NA,NA,NA,NA,NA,NA
"150","2020-02-06 10:42:00-03","IBt","SP","117055","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Hodgson, A","s.n.","1961","05","31",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SP115841","SP115841","53584","auto","Mattos, J","1963",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-02-06 10:42:00-03","IBt","SP","288698","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Cordeiro, I; et al.","1236","1993","07","22",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Instituto de Botânica, trilha da mata ao lado da seção de Ecologia indo até o Jardim Zoológico, depois da bifurcação que leva até a Avenida Cursino","-46.6300010681152","-23.5400009155273",NA,NA,"SP115846","SP115846","53584","auto","Rossi, L","1993","08",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-21 10:19:31-03","IBt","SP","29746","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo","Syntype","Hoehne, FC","s.n.","1932","06","16",NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Árvore ca. 15 m (árvore nº 184)","SP001643","SP001643","53584","auto","Toledo, JF","1940","09","03",NA,NA,NA,NA,NA,NA
"153","2020-02-06 10:42:00-03","IBt","SP","346788","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Koscinski, M","s.n.","1933","10",NA,NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Cantareira, Serra da Cuca","-46.6300010681152","-23.5400009155273",NA,NA,"SP115839","SP115839","53584","auto","Hoehne, FC","1933",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-02-06 10:42:00-03","IBt","SP","288716","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Santos, RCO","17","1994","06","03",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,"SP115848","SP115848","53584","auto","Rossi, L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-02-06 10:42:00-03","IBt","SP","288717","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Santos, RCO","18","1994","06","14",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,"SP115836","SP115836","53584","auto","Rossi, L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-02-06 10:42:00-03","IBt","SP","288727","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Santos, RCO; Vilela, C","s.n.","1995","05","31",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, trilha do prédio de Ecologia","-46.6300010681152","-23.5400009155273",NA,NA,"SP115847","SP115847","53584","auto","Rossi, L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-02-06 10:42:00-03","IBt","SP","288715","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Santos, RCO","16","1994","06","03",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, trilha próxima à Seção de Ecologia","-46.6300010681152","-23.5400009155273",NA,NA,"SP115838","SP115838","53584","auto","Rossi, L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-02-06 10:42:00-03","IBt","SP","288713","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Santos, RCO","14","1994","05","20",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, trilha próxima à Seção de Ecologia","-46.6300010681152","-23.5400009155273",NA,NA,"SP115837","SP115837","53584","auto","Rossi, L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-02-06 10:42:00-03","IBt","SP","288714","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Santos, RCO","15","1994","06","13",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, trilha próxima à secção de Ecologia","-46.6300010681152","-23.5400009155273",NA,NA,"SP115849","SP115849","53584","auto","Rossi, L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-02-06 10:42:00-03","IBt","SP","180371","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Melo, MMRF","151","1979","10","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica (entre Vila Fachini e Campanário)","-46.6300010681152","-23.5400009155273",NA,NA,"SP115845","SP115845","53584","auto","Galassi, SC","1994","05",NA,NA,NA,NA,NA,NA,NA
"161","2020-02-06 10:42:00-03","IBt","SP","30823","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"s.col.","s.n.","1940","03","28",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"SP115851","SP115851","53584","auto","Carvalho, LAF","1981",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-02-06 10:42:00-03","IBt","SP","346789","S","Plantae",NA,NA,"Solanaceae","Sessea","brasiliensis","Sessea brasiliensis","Toledo",NA,"Braga, B","s.n.","1968","12","26",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira, Região de Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"SP115852","SP115852","53584","auto","Handro, O",NA,NA,NA,NA,NA,NA,NA,NA,NA
