"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"43","2020-07-16 21:19:00-03","MO","MOBOT","2880682","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Monvillea","euchlora",NA,"Monvillea euchlora","(F.A.C. Weber ex K. Schum.) Backeb.","A. Fuentes (LPB)","Alejandro Araujo M.|A.S. Poma C.|Pilar Garagorri|S. Paredes|Evert Cuevas","Araujo Murakami 2544","2005","12","3","South America","Bolivia","La Paz","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo con Anadenanthera colubrina, Oxandra espintana, Trichilia elegans, Phyllostylon rhamnoides y Acacia loretensis. Plantas secadas en campo.","-68.5877777","-14.4286111","750.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-19","2",NA
"44","2020-09-05 20:18:00-03","MO","MOBOT","2881257","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Monvillea","euchlora",NA,"Monvillea euchlora","(F.A.C. Weber ex K. Schum.) Backeb.","A. Fuentes (LPB)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 2049","2005","10","13","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Trichilia catigua. Cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5333333","-14.2416666","812.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-39","2",NA
"45","2008-05-27 22:02:00-03","MO","MOBOT","295754","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Monvillea","euchlora",NA,"Monvillea euchlora","(F.A.C. Weber ex K. Schum.) Backeb.","R. Kiesling (SI)","Elsa M. Zardini|C. Velázquez","Zardini 21100","1990","6","9","South America","Paraguay","Cordillera","9 km SE of Emboscada on road to Nueva Colombia. Savanna.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352","4",NA
"46","2008-05-27 22:02:00-03","MO","MOBOT","295831","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Monvillea","euchlora",NA,"Monvillea euchlora","(F.A.C. Weber ex K. Schum.) Backeb.","R. Kiesling (SI)","Elsa M. Zardini|M. Velázquez","Zardini 20251","1990","5","19","South America","Paraguay","Cordillera","Central area of Río Piribebuy basin, 22 km W of Arroyos y Esteros. Savanna.","-57.26666","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319","2",NA
"47","2008-05-27 22:02:00-03","MO","MOBOT","296198","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Monvillea","euchlora",NA,"Monvillea euchlora","(F.A.C. Weber ex K. Schum.) Backeb.","R. Kiesling (SI)","Elsa M. Zardini|C. Velázquez","Zardini 20453","1990","5","26","South America","Paraguay","Cordillera","1 km E of Nueva Colombia on road to Atyra. On a hill. Cerrado forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"327","2",NA
"48","2018-11-13 10:07:00-02","MO","MOBOT","3088247","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Monvillea","euchlora",NA,"Monvillea euchlora","(F.A.C. Weber ex K. Schum.) Backeb.","A. Fuentes (LPB)","Alfredo F. Fuentes|Tatiana B. Miranda","Fuentes Claros 10919","2006","5","21","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, entre Azariamas y Sipia. Bosque de yungas seco subandino con Anadenanthera colubrina y Trichilia spp. Plantas sin alcoholizar.","-68.53638","-14.435","920.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-55","1",NA
"49","2020-05-05 14:44:00-03","MO","MOBOT","3142584","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Monvillea","euchlora",NA,"Monvillea euchlora","(F.A.C. Weber ex K. Schum.) Backeb.","A. Fuentes (LPB)","Alfredo F. Fuentes|Noemi Quispe A.","Fuentes Claros 11282","2006","10","31","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Madidi, municipio de Apolo, por la carretera hacia Azariamas, antes de San Marcos. Bosque de yungas subandino inferior xerico-estacional con Anadenanthera colubrina y Yungasocereus sp. nov.","-68.445","-14.6158333","1200.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-87","4",NA
"50","2019-06-18 11:16:00-03","MO","MOBOT","294859","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","D. Zappi & N. Taylor (K)","Elsa M. Zardini|P. Aquino","Zardini 29595","1991","12","16","South America","Paraguay","Central","Between Ytororo and Tavarory, 2 km from Tavarory.","-57.5833333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"636","4",NA
"51","2008-10-31 03:33:00-02","MO","MOBOT","1461283","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","A. Fuentes (LPB)","Isabel Basualdo","Basualdo 2648","1989","7","6","South America","Paraguay","Paraguarí","Mbatovi. Camino al A. Mbatovi.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-03 12:26:00-03","MO","MOBOT","1132613","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","M. Arakaki","José Campos de la Cruz|Pacifico Díaz","Campos de la Cruz 3265","1997","1","6","South America","Peru","Cajamarca","Distrito Chirinos: Las Juntas Tipo de bosque: bosque seco.","-78.7666667","-5.3416666","600.00000000","650.00000000",NA,NA,NA,NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","6",NA
"53","2008-10-31 03:33:00-02","MO","MOBOT","1525274","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","A. Fuentes (LPB)","Michael H. Nee","Nee 51438",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2018-04-27 13:07:00-03","MO","MOBOT","1760420","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","L. Majure & M. Arakaki (DES)","Rodolfo Vásquez|Rocío Rojas|Luis Campos","Vásquez Martínez 27162","2001","12","7","South America","Peru","Amazonas","Cumba Bosque seco espinoso",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","294956","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","D. Zappi & N. Taylor (K)","Elsa M. Zardini|C. Velázquez","Zardini 23513","1990","11","9","South America","Paraguay","Central","Tavarory, Arroyo Avaí near confluence with Río Paraguay. Cerrado forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"443","4",NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","295073","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","D. Zappi & N. Taylor (K)","Elsa M. Zardini|C. Velázquez","Zardini 25756","1991","1","11","South America","Paraguay","Cordillera","Río Piribebuy basin, 17 km W of Arroyos y Esteros. Cerrado forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"519","4",NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","295645","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","D. Zappi & N. Taylor (K)","Elsa M. Zardini|P. Aquino","Zardini 28419","1991","11","4","South America","Paraguay","Central","Pindoty. Cerrado Forest.","-57.51666","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607","4",NA
"58","2018-04-27 13:35:00-03","MO","MOBOT","295847","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","L. Majure & M. Arakaki (DES)","Alwyn H. Gentry|Camilo Díaz S.|C. Blaney","Gentry 61282","1988","2","5","South America","Peru","Cajamarca","Road to Chirinos near Río Chinchipe, dry valley.","-78.83333","-5.41666","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-75","1",NA
"59","2010-01-29 20:21:00-02","MO","MOBOT","3164893","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","N. Taylor","John A. Shafer","Shafer 133","1917","3","17","South America","Paraguay",NA,"Trinidad, Thickets.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","295431","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C. Weber ex K. Schum.) N.P. Taylor","N.P. Taylor (K)","Elsa M. Zardini","Zardini 5469","1988","7","2","South America","Paraguay","Paraguarí","Cerro Mbatoví. In forest.","-57.11666","-25.41666","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-44","1",NA
"61","2013-03-08 17:52:00-03","MO","MOBOT","2534662","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus","diffusus","Praecereus euchlorus diffusus","(Britton & Rose) N.P. Taylor","J.E. Madsen (AAU)","Jens E. Madsen|J. Galvez","Madsen 7447","2000","10","15","South America","Ecuador","Loja","Km 2-7 NE of La Toma on gravel roads. Xeric scrub and desert.","-79.33333","-3.96666","1600.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2013-11-21 06:10:00-02","MO","MOBOT","2680057","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus","diffusus","Praecereus euchlorus diffusus","(Britton & Rose) N.P. Taylor","Madsen, J. E. (AAU)","Jens E. Madsen|O.A. Sánchez","Madsen 7196","2000","9","3","South America","Ecuador","Loja","Rd. Celica - El Empalme, km 17-18. Cactus scrub with Bursera, Ceiba and Eriotheca.","-79.9","-4.13333","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-04 11:04:47-03","UFRB","HURB","9608","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(Weber) N.P.Taylor","L.Y.S.Aona","Amaral Jr., A.; Mendonça, J.O.; Salviani, E.R.","717","2000","11","01",NA,"Brasil","São Paulo",NA,"-52.209944","-21.8435",NA,NA,NA,NA,"HURB000009608","HURB000009608","Presidente Epitacio","52º12'35,8W","21º50'36,6S",NA,NA,NA,NA,"2015","09",NA,NA,NA,NA
"64","2020-06-15 15:29:45-03","UNESP-RC","HRCB","34770","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Zappi, D.C.","Manzatto, A.G.","157/B","1997","04","28",NA,"Brasil","São Paulo",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,"árvore com 4 m com botão floral conhecido como mandacaru",NA,NA,"Brotas",NA,NA,"26585","auto",NA,NA,"2002",NA,NA,NA,NA,NA
"65","2020-06-15 15:29:45-03","UNESP-RC","HRCB","27463","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Zappi, D.C.","Pagano, S.N.","157","1997","04","28",NA,"Brasil","São Paulo","Fazenda Limoeiro","-48.1199989318848","-22.2800006866455",NA,NA,NA,"flor vermelha",NA,NA,"Brotas",NA,NA,"26585","auto",NA,NA,"2002",NA,NA,NA,NA,NA
"66","2020-06-15 15:29:45-03","UNESP-RC","HRCB","34771","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Zappi, D.C.","Manzatto, A.G.","169","1997","12","01",NA,"Brasil","São Paulo",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,"árvore com 5 a 6 metros com flores e frutos",NA,NA,"Brotas",NA,NA,"26585","auto",NA,NA,"2002",NA,NA,NA,NA,NA
"67","2020-06-15 15:29:46-03","UNESP-RC","HRCB","54229","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Santos, L.B.","Almeida, O.J.H","14","2010","09","19",NA,"Brasil","São Paulo","Parque de Lavras","-47.2799987792969","-23.2000007629395",NA,NA,NA,"espécie herbácea ou escandente, rupícola, caule cilíndrico com várias costelas",NA,NA,"Salto",NA,NA,"11681","auto",NA,NA,"2010","10","01",NA,NA,NA
"68","2020-06-15 15:29:46-03","UNESP-RC","HRCB","51716","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Santos, L.B.","Santos, L.B.","464","2010","11","17",NA,"Brasil","São Paulo","Parque Ecológico da Pavuna","-46.511111","-22.8375","750","750",NA,"Cacto escandente, cilíndrico, oito costelas, fruto verde com polpa branca e sementes negras.",NA,NA,"Botucatu","46º30'40W","22º50'15S",NA,NA,NA,NA,"2010","06",NA,NA,NA,NA
"69","2020-06-15 15:29:46-03","UNESP-RC","HRCB","51726","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Santos, L.B.","Santos, L.B.","474","2010","11","14",NA,"Brasil","São Paulo","Parque Ecológico da Pavuna","-46.511111","-22.8375","750","750",NA,"herbácea colunar, cilíndrica, botões florais rosa",NA,NA,"Botucatu","46º30'40W","22º50'15S",NA,NA,NA,NA,"2010","06",NA,NA,NA,NA
"70","2020-06-15 15:29:45-03","UNESP-RC","HRCB","38385","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Zappi, D.C.","Manzatto, A.G.","s.n.","2002","10","20",NA,"Brasil","São Paulo","Fazenda Limoeiro","-48.1199989318848","-22.2800006866455",NA,NA,NA,"indivíduo com 4 metros de altura, geralmente em touceiras, com flores e frutos",NA,NA,"Brotas",NA,NA,"26585","auto",NA,NA,"2002","10","20",NA,NA,NA
"71","2020-10-16 10:36:12-03","UFG","HJ","6354","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","N. Taylor; J. Laroca","Larocca, J.; Emiliano Ferreira, G.; Grala, F.","51","2012","10","10",NA,"Brasil","Goiás","BR 060","-50.413611","-17.414722","650","650",NA,NA,"HJ00006354","HJ00006354","Acreúna","50º24'49''W","17º24'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-10-16 10:36:12-03","UFG","HJ","6356","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","N. Taylor; J. Laroca","Larocca, J.; Emiliano Ferreira, G.; Grala, F.","50","2012","10","10",NA,"Brasil","Goiás","BR 060","-50.441944","-17.468889","650","650",NA,NA,"HJ00006356","HJ00006356","Acreúna","50º26'31''W","17º28'8''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-16 10:36:12-03","UFG","HJ","6355","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","N. Taylor; J. Laroca","Larocca, J.; Emiliano Ferreira, G.; Grala, F.","52","2012","10","10",NA,"Brasil","Goiás","BR 060","-50.413611","-17.414722","650","650",NA,NA,"HJ00006355","HJ00006355","Acreúna","50º24'49''W","17º24'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-13 11:17:22-03","USP","SPF","80957","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber ex K.Schum.) N.P.Taylor","Anônimo","Zappi, DC","186","1989","08","06",NA,"Brasil","São Paulo","Estrada Mal. Rondon, enre Cabreúva e Itú.",NA,NA,NA,NA,NA,NA,"SPF00080957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-13 11:17:22-03","USP","SPF","76745","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber ex K.Schum.) N.P.Taylor","Anônimo","Assis, MA","s.n.",NA,NA,NA,NA,"Brasil","Paraná",NA,"-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"SPF00076745",NA,"Maringá",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-01-25 15:39:08-02","IAC","IAC","30971","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","L.Y.S. Aona","L.C. Bernacci et al.","2082","1995","09","07",NA,"Brasil","São Paulo","Margem do Rio do Peixe","-51.5328","-21.4825",NA,NA,NA,NA,NA,NA,"Dracena","-51.5328","-21.4825",NA,NA,NA,NA,"2004","08","07",NA,NA,NA
"77","2020-12-17 17:07:01-03","UEM","HUEM","19382","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","A.Soller","Rosado, FR","01","1995","02","15",NA,"Brasil","Mato Grosso do Sul","Rio Baía, além da várzea, saída lagoa do Guara","-53.3513984680176","-22.4878005981445",NA,NA,NA,"Flor sendo comida por muitos coleópteras; fruto imaturo, verde brilhante; moderada; solo seco.","HUEM000028504",NA,"Taquarussu",NA,NA,"63482","auto",NA,NA,"2011","11","24",NA,NA,NA
"78","2020-12-17 17:07:01-03","UEM","HUEM","19383","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","A.Soller","Ma.C.Souza","2486","1995","02","13",NA,"Brasil","Mato Grosso do Sul","rio Baía, próximo a lagoa do Guaraná","-53.3513984680176","-22.4878005981445",NA,NA,NA,"Flores rosadas, muitas flores repletas de besouros; solo seco.","HUEM000028502",NA,"Taquarussu",NA,NA,"63482","auto",NA,NA,"2011","08","24",NA,NA,NA
"79","2020-11-04 17:28:49-03","UEM","HUEM","9876","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor",NA,"Cássia; Zappi, D","s.n.","1999","12","02",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000002850","HUEM000002850","Maringá",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 17:28:49-03","UEM","HUEM","11326","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Soller, A","Janunzzi, AM","46","2004","09","30",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá, Ao lado do bloco H78","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Flores de coloração creme com muitos estames","HUEM000002849","HUEM000002849","Maringá",NA,NA,"19250","auto",NA,NA,"2011","08","24",NA,NA,NA
"81","2020-12-17 17:07:01-03","UEM","HUEM","3024","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","A. Soller","Ma.C.Souza","293","1992","11","09",NA,"Brasil","Paraná","rio Paraná, margem esquerda","-53.2668991088867","-22.7721996307373",NA,NA,NA,"Arbustiva; flores brancas; frequente; solo seco.","HUEM000028499",NA,"Porto Rico",NA,NA,"18063","auto",NA,NA,"2011","08","24",NA,NA,NA
"82","2020-12-17 17:07:01-03","UEM","HUEM","19384","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","A. Soller","A.C. Fontana; Rodrigues, S; V. Tomazini","s.n.","2005","02","23",NA,"Brasil","Paraná","rio Paraná, margem esquerda, paredão rochoso","-53.2668991088867","-22.7721996307373",NA,NA,NA,"Cacto terrestre; material vegetativo no herbário; frutos e botões florais fixados no álcool .","HUEM000028501",NA,"Porto Rico",NA,NA,"18063","auto",NA,NA,"2011","08","24",NA,NA,NA
"83","2020-12-17 17:07:01-03","UEM","HUEM","19366","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Ma.C.Souza","K.Kawakita; Slusarski, SR; Pagotto, MA; T.S.Michelan; Rodrigues, S","1389","2006","10","05",NA,"Brasil","Paraná","rio Paraná, margem esquerda, montante do Porto de Areia Cristo Rei.","-53.2200012207031","-22.8239002227783",NA,NA,NA,"Botões florais coloração verde e vinácea.","HUEM000028500",NA,"São Pedro do Paraná",NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-17 17:07:01-03","UEM","HUEM","17706","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","Rosa, GS","Rosa, GS; A.A.Santos; F.E.Amadeo; Ma.C.Souza; Almeida, CG","50","2009","09","22",NA,"Brasil","Paraná","Rio Paraná, proximidades do Porto de Areia Cristo Rei","-53.2200012207031","-22.8239002227783",NA,NA,NA,"arbusto, 4,0 m de altura; flores brancas; cerca de 20,0 m da barranca do rio; faixa marginal no entorno da área de reflorestamento/PRASA","HUEM000028503",NA,"São Pedro do Paraná",NA,NA,"25063","auto",NA,NA,"2011","09","19",NA,NA,NA
"85","2019-10-03 10:03:31-03","UFSCar","SORO","5704","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus",NA,NA,"Franco, F.F. ; Bombonato, J.",NA,"2016","06","24",NA,"Brasil","São Paulo",NA,"-47.399747","-23.611439",NA,NA,NA,NA,NA,NA,"Votorantim","47°23'59.09W","23°36'41.18S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-05 12:31:35-03","UNIVASF","HVASF","15615","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber) N.P.Taylor","N.P. Taylor","J.A. Siqueira Filho","2811","2012","06","29","América do Sul","Brasil","Mato Grosso do Sul","Estrada de acesso perto da Fazenda Retiro Conceição, cerca de 500 metros da BR 267. Acesso à estrada a 11,7km de Porto Murtinho, sentido Jardim",NA,NA,"90","90",NA,"Cacto colunar arbustivo. Flores e Frutos ausentes. Planta cultivada no VIVASF.","HVASF015615",NA,"Porto Murtinho","9999.000000","9999.000000",NA,NA,NA,NA,"2012","07","17",NA,NA,"U"
"87","2020-08-13 18:01:42-03","IBt","SP","295473","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber ex K.Schum.) N.P.Taylor",NA,"Bernacci, LC","2082","1995","09","07",NA,"Brasil","São Paulo",NA,"-51.5299987792969","-21.4799995422363",NA,NA,NA,NA,NA,NA,"Dracena",NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-08-27 12:19:16-03","IBt","SP","304666","S","Plantae",NA,NA,"Cactaceae","Praecereus","euchlorus",NA,"Praecereus euchlorus","(F.A.C.Weber ex K.Schum.) N.P.Taylor",NA,"Souza, JP","368","1996","02","14",NA,"Brasil","São Paulo",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"Teodoro Sampaio",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA
