"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount","sex"
"96","2015-06-11 15:29:17-03","MNHN","RECOLNAT_MNHN_P","P01902308","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Minas Geraes. Carrascos, montis Serra Negra",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902308' target='other'> <mi>dwc_moreinfo</mi></a>","P01902308","P01902308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 114",NA,NA,NA
"97","2015-09-05 03:19:58-03","MNHN","RECOLNAT_MNHN_P","P05094950","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","31",NA,"Brasil","Bahia",NA,"-41.33333","-13.33333","1150",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094950' target='other'> <mi>dwc_moreinfo</mi></a>","P05094950","P05094950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15738",NA,NA,NA
"98","2015-04-24 16:35:38-03","MNHN","RECOLNAT_MNHN_P","P01902798","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O.Berg","Mazine-Capelo","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902798' target='other'> <mi>dwc_moreinfo</mi></a>","P01902798","P01902798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1169","parviflora",NA,NA
"99","2015-04-24 16:35:34-03","MNHN","RECOLNAT_MNHN_P","P01902799","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O.Berg","Mazine-Capelo","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902799' target='other'> <mi>dwc_moreinfo</mi></a>","P01902799","P01902799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1169","parviflora",NA,NA
"100","2015-09-05 04:51:04-03","MNHN","RECOLNAT_MNHN_P","P04658738","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04658738' target='other'> <mi>dwc_moreinfo</mi></a>","P04658738","P04658738_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-11-07 07:18:24-02","MNHN","RECOLNAT_MNHN_P","P01902797","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg",NA,"Riedel",NA,"1834","11",NA,NA,"Brasilia",NA,"In praticetis campis fioris inter Carvellos et Sta Luzia",NA,NA,NA,NA,"hb","avec P01902798 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902797' target='other'> <mi>dwc_moreinfo</mi></a>","P01902797","P01902797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2589",NA,NA,NA
"102","2015-09-05 04:51:04-03","MNHN","RECOLNAT_MNHN_P","P04658739","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg",NA,"Fereira, A.|Bertolda, J.|Fonseca, J.",NA,"1968","4","25",NA,"Brasil","Mato Grosso","6km N of the Base Camp of the , close to the Xavantina- São Felix Road","-51.86667","-12.9",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04658739' target='other'> <mi>dwc_moreinfo</mi></a>","P04658739","P04658739_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1186",NA,NA,NA
"103","2015-04-24 16:35:38-03","MNHN","RECOLNAT_MNHN_P","P01902798","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O.Berg","Mazine-Capelo","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902798' target='other'> <mi>dwc_moreinfo</mi></a>","P01902798","P01902798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1169","parviflora",NA,NA
"104","2015-04-24 16:35:34-03","MNHN","RECOLNAT_MNHN_P","P01902799","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa parviflora","O.Berg","Mazine-Capelo","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902799' target='other'> <mi>dwc_moreinfo</mi></a>","P01902799","P01902799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","1169","parviflora",NA,NA
"105","2020-10-01 14:24:03-03","JBB","HEPH","33225","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria, JEQ","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","1954","2017","10","03","Southern America","Brasil","Goiás","Mosteiro Zen Horyu-Zan Eisho-Ji","-48.939444","-15.72","1110","1110",NA,NA,NA,NA,"Pirenópolis","2018","06","-48.939444","-15.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:39:06-03","UFMG","BHCB","167497","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","1097","2013","02","20","Southern America","Brasil","Minas Gerais","Mina Brucutu, Litotipo: Canga; com laterita e, localmente, com fragmentos rolados de rocha.","-43.448333","-19.882222","940","940",NA,"Projeto Lacunas do Conhecimento.; Arbusto.; Campo Rupestre Ferruginoso Arbustivo.","BHCB048724",NA,"São Gonçalo","2018","08","-43.448333","-19.882222",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:39:06-03","UFMG","BHCB","167491","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","489","2013","02","20","Southern America","Brasil","Minas Gerais","Mina Brucutu, Litotipo: Canga; com laterita e, localmente, com fragmentos rolados de rocha.","-43.448333","-19.882222","940","940",NA,"Projeto Lacunas do Conhecimento.; Arbustiva.; Campo Rupestre Ferruginoso Arbustivo.","BHCB048725",NA,"São Gonçalo","2018","08","-43.448333","-19.882222",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:39:06-03","UFMG","BHCB","167453","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","440","2013","02","20","Southern America","Brasil","Minas Gerais","Mina Brucutu, Litotipo: Canga; com laterita e, localmente, com fragmentos rolados de rocha.","-43.448333","-19.882222","940","940",NA,"Arbusto.; Campo Rupestre Ferruginoso Arbustivo.","BHCB048719",NA,"São Gonçalo","2018","08","-43.448333","-19.882222",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:39:06-03","UFMG","BHCB","165937","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1957","2013","02","19","Southern America","Brasil","Minas Gerais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889","1286","1286",NA,"Projeto Lacunas do Conhecimento.; Arbusto, frutos imaturos verdes, com flores vermelhas.; Campo Rupestre Ferruginoso Arbustivo","BHCB048722",NA,"Barão de Cocais","2018","08","-43.579722","-20.023889",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:39:06-03","UFMG","BHCB","168287","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","835","2013","01","09","Southern America","Brasil","Minas Gerais","Mina Capitão do Mato, Litotipo: Itabirito dolomítico e filito dolomítico e argiloso, indiferenciados.","-43.966667","-20.098889","1395","1395",NA,"Árvore.; Campo Rupestre Ferruginoso Arbustivo.","BHCB048705",NA,"Nova Lima","2018","08","-43.966667","-20.098889",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:39:06-03","UFMG","BHCB","188616","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Pereira, AFS; Souza, JAM; Silva, E","103","2017","04","05","Southern America","Brasil","Minas Gerais","Fazenda Sapatinho","-43.519167","-19.840556","1171","1171",NA,"Árvore, 8,00m. Racemo persistente não vistosas.; Floresta Estacional Semidecidual","BHCB188616",NA,"Barão de Cocais",NA,NA,"-43.519167","-19.840556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:39:06-03","UFMG","BHCB","63925","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Mota, RC da; Viana, L","643","2001","01","29","Southern America","Brasil","Minas Gerais","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,NA,"Planta coletada em campo rupestre; arbusto.",NA,NA,"Mariana","2002",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:39:06-03","UFMG","BHCB","63920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Mota, RC da; Viana, L","638","2000","12","05","Southern America","Brasil","Minas Gerais","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,NA,"Planta coletada em borda de mata semidecídua; subarbóreo.","BHCB048443",NA,"Mariana","2002",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:39:11-03","UFMG","BHCB","160126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Gontijo, FD","s.n.","2011","10","14","Southern America","Brasil","Minas Gerais","Mina de Fábrica Nova","-43.433333","-20.198611",NA,NA,NA,NA,"BHCB009926",NA,"Mariana","2012","05","-43.433333","-20.198611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:39:11-03","UFMG","BHCB","180802","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Mota, RC da","3576","2015","11","22","Southern America","Brasil","Minas Gerais","Chapada de Canga","-43.408611","-20.163889","872","872",NA,"Arbusto terrestre; corola branca.; Coletada em campo rupestre predominantemente arbustivo sobre canga couraçada","BHCB036269",NA,"Catas Altas","2016","06","-43.408611","-20.163889",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:39:11-03","UFMG","BHCB","156331","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Pena, FSR","s.n.","2011","11",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-18.904444","-43.433056","150","150",NA,NA,"BHCB010344","BHCB010344","Conceição do Mato Dentro",NA,NA,"-18.904444","-43.433056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:39:11-03","UFMG","BHCB","153537","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Pena, FSR","s.n.","2011","06","28","Southern America","Brasil","Minas Gerais","Mina do Sapo","-43.433056","-18.904444","1500","1500",NA,"Campo Rupestre Laterítico; Capão de Canga",NA,NA,"Conceição do Mato Dentro",NA,NA,"-43.433056","-18.904444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:39:11-03","UFMG","BHCB","156321","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Pena, FSR","s.n.","2011","10",NA,"Southern America","Brasil","Minas Gerais","Cava do Sapo","-43.433333","-18.905556","950","950",NA,NA,NA,NA,"Conceição do Mato Dentro",NA,NA,"-43.433333","-18.905556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:39:11-03","UFMG","BHCB","185625","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Tameirão Neto, E; Vidal, CV","5531","2013","12","03","Southern America","Brasil","Minas Gerais",NA,"-43.332753","-19.105442",NA,NA,NA,"Arbóreo; Floração; Botões florais verdes, altura 2,5m; Campo rupestre sobre formação ferruginosa","BHCB185625",NA,"Conceição do Mato Dentro","2015","05","-43.332753","-19.105442",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:39:12-03","UFMG","BHCB","186077","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Gontijo, FD","457","2014","10","31","Southern America","Brasil","Minas Gerais",NA,"-43.281019","-19.376656",NA,NA,NA,"Arbustivo/Subarbustivo; Floração; Flores brancas/4-mera. Altura 1,6m, sobre quartzito.; Campo rupestre sobre formação quartzítica","BHCB186077",NA,"Itambé do Mato Dentro",NA,NA,"-43.281019","-19.376656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:39:12-03","UFMG","BHCB","186096","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Gontijo, FD","476","2014","11","04","Southern America","Brasil","Minas Gerais",NA,"-43.294178","-19.322831",NA,NA,NA,"Arbustivo/Subarbustivo; Floração; Flores brancas. Altura 1,5m. Sobre quartzito.; Campo rupestre sobre formação quartzítica","BHCB186096",NA,"São Sebastião do Rio Preto","2015","05","-43.294178","-19.322831",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:39:12-03","UFMG","BHCB","196130","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Lopes, ADC","124","2017","12","05","Southern America","Brasil","Minas Gerais","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.916667","-19.963889","1433","1433",NA,"Arbusto, ca. 2 m de altura. Terrícola. Flores com corola branca e anteras amarelas.; Canga","BHCB196130","BHCB196130 BHCB196130_v1","Belo Horizonte","2018","10","-43.916667","-19.963889",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:39:12-03","UFMG","BHCB","196178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Lopes, ADC; Stehmann, JR","173","2018","01","18","Southern America","Brasil","Minas Gerais","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.916667","-19.963889","1433","1433",NA,"Arbusto, ca. 2 m de altura. Terrícola. Flores com corola branca e anteras amarelas.; Canga","BHCB196178","BHCB196178 BHCB196178_v1 BHCB196178_v2 BHCB196178_v3 BHCB196178_v4","Belo Horizonte","2018","01","-43.916667","-19.963889",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:39:12-03","UFMG","BHCB","200629","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Santos, MF; Watanabe, MTC; Gonella, PM; Sano, PT","647","2011","02","12","Southern America","Brasil","Minas Gerais","Povoado do Canta Galo, Estrada Botumirim - Várzea da Estiva. Próximo à Várzea da Estiva.","-43.87","-18.262778","801","801",NA,"Arvoreta, 2 m de altura. Ramo maduro cinéreo, imaturo levemente avermelhado. Folhas opacas, reflexas no ramo. Flor com pilosidade alva. Fruto imaturo verde, pedicelo e cálice verdes.; Solo arenoso-pedegroso. Vegetação campestre.","BHCB200629","BHCB200629","Botumirim","2014",NA,"-43.87","-18.262778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:39:12-03","UFMG","BHCB","74794","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Oliveira, AM; Resck, R","125","2002","08","09","Southern America","Brasil","Minas Gerais","Mina do Brucutu - CVRD. Mirante.","-43.383611","-19.853333","1120","1120",NA,"Frutos amarelos, vermelhos e pretos. Plantas do Brasil; Frutos amarelos, vermelhos e pretos.",NA,NA,"Barão de Cocais",NA,NA,"-43.383611","-19.853333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:39:12-03","UFMG","BHCB","26149","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Teixeira, WA","s.n.","1995","02","01","Southern America","Brasil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"Itabirito",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:39:12-03","UFMG","BHCB","25100","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"Itabirito",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:39:12-03","UFMG","BHCB","87309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Morais, PO; et al.","153","2003","12","18","Southern America","Brasil","Minas Gerais","RPPN Parque Natural do Caraça, Trilha para a cascatinha.Campo rupestre.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Árvore com 4m de altura, botões e flores esbranquiçadas.","BHCB010343","BHCB010343","Catas Altas","2006","12",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:39:12-03","UFMG","BHCB","67359","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Mota, RC da","1161","2000","12","16","Southern America","Brasil","Minas Gerais","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Mata secundária. Arbusto. Plantas do Brasil; Planta coletada em mata semidecídua; erbusto.",NA,NA,"Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:39:12-03","UFMG","BHCB","40001","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Vasconcelos, MF de","s.n.","1997","03","05","Southern America","Brasil","Minas Gerais","Serra do Curral","-43.937801361084","-19.9207992553711","1350","1350",NA,"Arbustivo. Campo rupestre",NA,NA,"Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:39:12-03","UFMG","BHCB","40218","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Vasconcelos, MF de","s.n.","1998","01","03","Southern America","Brasil","Minas Gerais","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:39:12-03","UFMG","BHCB","40221","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Vasconcelos, MF de","s.n.","1998","01","03","Southern America","Brasil","Minas Gerais","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:20:39-03","UFPR","UPCB","55144","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","Sobral, M.","Hatschbach, G.","65007","1996","04","18",NA,"Brasil","Minas Gerais","Alto da Serra do Espinhaço, Estrada via Montevidiu","-42.874698638916","-15.1549997329712","1200","1200",NA,"Arbusto 1,5m, fruto vermelho. Campo rupestre..",NA,NA,"Monte Azul","2002","01",NA,NA,"41110","auto","01",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:20:41-03","UFPR","UPCB","3544","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Legrand, C.D.","Hatschbach, G.","8702","1961","12","07",NA,"Brasil","Paraná","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,"Árvore, 8m, flor alva. Mata..",NA,NA,"Tijucas do Sul",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-10-30 04:39:00-03","MO","MOBOT","100265501","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bellae","Eugenia bellae","Cambess.","M. Sobral","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15738","1974","1","31","South America","Brazil","Bahia","16 km. N. of Barra da Estiva on the Paraguacu road. Burnt-over grassland and low woodland on sand with laterite.","-41.3333333","-13.3333333","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2015-08-13 05:50:00-03","MO","MOBOT","100265549","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bellae","Eugenia bellae","Cambess.","M. Sobral","R.M. Harley","Harley 22975","1980","6","1","South America","Brazil","Bahia","Morro do Chapeu. Ca. 16 km. along the Morro do Chapeu to Utinga road, S.W. of Morro do Chapeu. Open, scrubby campos gerais vegetation.","-41.2833333","-11.6333333","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2011-06-27 08:43:00-03","MO","MOBOT","100171077","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F.F. Mazine","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3181891","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F. F. Mazine, May/","Leslie R. Landrum","Landrum 4296","1982","2","2","South America","Brazil","Minas Gerais","Caete, Serra da Piedade, km 1-5 onroad to top of Serra. Mainly shrubby vegetation in very rocky, ironrich substrate.","-43.75","-19.91666","1200.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-08-13 05:50:00-03","MO","MOBOT","3186042","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F. F. Mazine, May/","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29633","1971","2","2","South America","Brazil","Minas Gerais","Shrub ca. 1m tall. Fruit green, maturing yellow-orange.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-06-29 10:56:00-03","MO","MOBOT","3188451","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F. F. Mazine, May/","Louis O. Williams|Vicente Assis","Williams 6384","1945","3","30","South America","Brazil","Minas Gerais","Serra do Curral, Municipio of Nova Lima.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-24 04:40:00-03","MO","MOBOT","3189023","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F.F.Mazine (ESA)","L. P. de Queiroz","Queiroz 3064","1993",NA,NA,"South America","Brazil","Bahia","Municipio de Feira de Santana; Serra do Sao Jose, Fazenda Boa Vista. Caatinga, .","-39.66666","-12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2010-02-14 21:21:00-02","MO","MOBOT","3189136","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F. F. Mazine, May/","Louis O. Williams|Vicente Assis","Williams 6353","1945","3","24","South America","Brazil","Minas Gerais","Iron hills, Serra do Curral, south of Belo Horizonte, Municipio of Nova Lima.",NA,NA,"1300.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-06-27 14:40:00-03","MO","MOBOT","3190851","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","F. F. Mazine, May","Louis O. Williams","Williams 5435","1945","2",NA,"South America","Brazil","Minas Gerais","In campo. Serra da Mutuca, Municipio of Nova Lima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-05-20 10:36:07-03","UFERSA","MOSS","2096","S","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa var. parviflora","O. Berg",NA,"Projeto Parque das Dunas","292","1981","02","05","América do Sul","Brasil","Rio Grande do Norte",NA,"-35.216667","-5.8",NA,NA,NA,"árvore; n.v. araçá-roxo.",NA,NA,"Natal",NA,NA,"35W13'00","5S48'00",NA,NA,NA,NA,NA,NA,NA,"var. parviflora",NA,NA
