"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"46","2021-01-14 15:33:23-03","MN","R","9930","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Glaziou, A.F.M.","3031","1868","12","19",NA,"Brasil","Rio de Janeiro",NA,"Floresta da Tijuca",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R010052758","R010052758_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-31 13:41:32-03","MN","R","212348","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Paiva, A.M.","629","2011","01","15",NA,"Brasil","Rio de Janeiro","Paty do Alferes","Rick","-43.4185981750488","-22.4286003112793","800","800",NA,NA,NA,NA,"18359","auto","Paiva, A.M.","2011","03","14",NA,NA,NA,NA,NA,NA,NA
"48","2015-07-02 14:42:56-03","JBP","HPL","13692","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) Presl","A. Custódio Filho, G. Franco, L. Marino","2784","1986","10","18",NA,"Brasil","SP","Salesópolis","Casa Grande, Estação Biológica de Boracéia. SASF-10933.","-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,"J.A. Pastore","2007","11","26","45° 52' W","23° 38' S",NA,NA,NA,NA,NA
"49","2020-12-20 21:19:14-03","UFV","VIC","12434","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Heringer","s.n.","1941","12","15",NA,"Brasil","Minas Gerais","Cel. Pacheco","Estação Experimental, Trilha larga",NA,NA,NA,NA,NA,NA,"VIC012434","VIC012434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:19:14-03","UFV","VIC","12577","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Heringer","s.n.","1945","01","20",NA,"Brasil","Minas Gerais","Cel. Pacheco","Estação Experimental",NA,NA,NA,NA,NA,"Planta arbórea.","VIC012577","VIC012577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-24 17:09:53-03","UFES","SAMES","3662","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Ribeiro,M.; Broggio,I.S.;Rocha,T.L.","205","2010","07","12",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Trilha da anta. Floresta Atlântica de tabuleiro, entrada à direita da sede da reserva.","-40.2132987976074","-18.3703002929688",NA,NA,NA,"Árvore de 6 m, infrustescencia verde clara.","SAMES03662",NA,"28525","auto","Ribeiro,M.","2010","07","12",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:44:15-03","UFJF","CESJ","11530","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","L. Krieger","CESJ11530","1972","02","13","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,NA,NA,"Arbusto alto, beira de mata. Frutos novos.","CESJ011530",NA,NA,NA,"P. Germano Filho","1998","11","27",NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:44:15-03","UFJF","CESJ","31080","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","P.C. Zampa",NA,"2000","03","17","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore, 12m, interior da mata. (Coleta 88)","CESJ031080",NA,"11991","auto","S.J. Silva Neto","2004","10",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:39:00-03","UNICAMP","UEC","35831","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Shepherd, GJ; Tamashiro, JY","15824","1984","03","25",NA,"Brazil","São Paulo","Paraibuna","Usina hidrelétrica de Paraibuna.","-45.6599998474121","-23.3799991607666",NA,NA,NA,"Arvoreta, 8m de altura; flores velhas de cor ferrugíneas.","UEC078101","UEC078101","30824","auto","Germano Filho, P","1992","09",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-04-22 16:23:40-03","UFPB","JPB","53976","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Braga, JMA","2190","1995","03","19","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Alto da Boa Vista, trilha para o Bico do Papaguaio. Mata alterada densa de encosta.","-43.282776","-22.953804",NA,NA,NA,"; DESC: Árvore ca. 8 m alt.; folhas colores e subcartáceas;frutos imaturos verdes e maduros secos.","JPB0053976",NA,NA,NA,"Gomes, M","2006","01","17","-43.282776","-22.953804",NA,NA,NA,NA,NA
"56","2020-04-22 16:23:40-03","UFPB","JPB","53939","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Silva, SJS; et al.","928","2000","02",NA,"Southern America","Brasil","Rio de Janeiro","Saracuruna","Reserva da Petrobrás, Estrada para a represa da CEDAE.","-43.233333","-22.516667",NA,"60",NA,"; DESC: Árvore ciófila, ca 8,om; Folhas breve concolores sub-coriaceas;inflorescências passadas com raque cor de palha seca;frutos passados marrons.","JPB0053939",NA,NA,NA,"Silva Neto, JS","2000","02",NA,"-43.233333","-22.516667",NA,NA,NA,NA,NA
"57","2020-04-22 16:23:40-03","UFPB","JPB","53696","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Oliveira, JA; Silva, FM","310","2013","01","29","Southern America","Brasil","Espírito Santo","Alfredo Chaves","Localidade de Urânia.Borda de Floresta Ombrófila Densa.","-40.749698638916","-20.6350002288818",NA,NA,NA,"; HABITAT: Floresta Ombrófila Densa.; DESC: Árvore, ca. 5 m alt.Folhas concolores, inflorescência e botões florais verdes. Botões perfumados. Frutos passados. Material prensado em álcool. Material em sílica.","JPB0053696",NA,"32447","auto","Oliveira, JA","2013","04",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-04-22 16:23:40-03","UFPB","JPB","53975","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Braga, JMA; Bovini, MG; Figueiredo, JR","2463","1995","06","07","Southern America","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Estrada próxima da margem do Rio Bananal.","-42.9818992614746","-22.5372009277344",NA,NA,NA,"; DESC: Árvore ca. 6 m alt.; folhas membranáceas; frutos imaturos verdes a aduros secos. Comum na orla da mata densa.","JPB0053975",NA,"21463","auto","Delprete, P","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-04-22 16:23:40-03","UFPB","JPB","53974","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C. Presl","Braga, JMA; Bovini, MG; LiraNeto, JA","3688","1997","03","17","Southern America","Brasil","Rio de Janeiro","Mangaratiba","Reserva Ecológica Rio das Pedras, (RPPN-IBAMA). Trilha da Borboleta. Mata densa na encosta litorânea.","-44.040599822998","-22.9596996307373",NA,NA,NA,"; DESC: Árvore ca. 6 m alt.; folhas membranáceas; botões florais verdes.","JPB0053974",NA,"17272","auto","Gomes, M","1997","03","17",NA,NA,NA,NA,NA,NA,NA
"60","2019-06-27 10:26:34-03","UFES","VIES","31157","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","14","2010","09","07",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496","650","650",NA,NA,"VIES031157","VIES031157","17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-06-27 10:26:34-03","UFES","VIES","14324","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Saiter, F.Z.","305","2004","04","20",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES014324","VIES014324","23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:31:55-03","UFRRJ","RBR","46315","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","H.C. Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque, B.F. Borja","8715","2018","08","07",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta.","-43.3975","-22.568056","266","266",NA,NA,"RBR00046315","RBR00046315",NA,NA,"S.J. Silva-Neto","2018","11","08","43º23'51''W","22º34'5''S",NA,NA,NA,NA,NA
"63","2020-06-29 09:31:55-03","UFRRJ","RBR","14788","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","D.C. Carvalho","45","2005","06","25",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Área da gruta","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00014788",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:55-03","UFRRJ","RBR","14336","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","F.C. Nettesheim","10","2005","06","25",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Descida da trilha da senzala.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00014336",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 09:31:55-03","UFRRJ","RBR","17887","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","D. Hottz","30","2005","11","29",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Descida da Trilha da Senzala na direção da praia da Armação.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00017887",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:31:55-03","UFRRJ","RBR","20912","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","D. Hottz","42","2006","03","05",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Marambaia, Descida da Trilha da Senzala na direção da praia da Armação.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00020912",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:31:55-03","UFRRJ","RBR","16592","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","F.C. Nettesheim","10","2004","06","17",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da Senzala.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00016592",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:55-03","UFRRJ","RBR","16998","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","D. Hottz","14","2005","10","25",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Estrada da senzala, linha 3 do projeto de fitossociologia.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00016998",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:31:55-03","UFRRJ","RBR","23112","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","F.C. Nettesheim","200","2006","06","15",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praça Sebastian Paul.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00023112",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:31:55-03","UFRRJ","RBR","22195","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","J.B. Baitello","399","1990","04","25",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Bacia D; linha E; ponto 13; árvore 52","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"RBR00022195",NA,"38855","auto","P. Germano-Filho","1997","06","13",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 09:31:55-03","UFRRJ","RBR","22196","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","O.T. Aguiar","s.n.","1988","08","31",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Pilões","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"RBR00022196",NA,"53584","auto","P. Germano-Filho","1997","06","13",NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 09:31:55-03","UFRRJ","RBR","22197","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","O.T. Aguiar","307","1989","04","17",NA,"Brasil","São Paulo","Cubatão","Parque Estadual da Serra do Mar, Núcleo Pilões.","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"RBR00022197",NA,"15123","auto","P. Germano-Filho","1997","06","13",NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 09:31:55-03","UFRRJ","RBR","38279","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","R.F. Svorc; R.R. Oliveira","52","2006","06","11",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Parque Nacional Serra da Bocaina","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RBR00038279",NA,"32988","auto","P. Germano-Filho","2006","08","04",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 09:31:55-03","UFRRJ","RBR","38274","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","R.F. Svorc; R.R. Oliveira","22","2005","10","09",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Parque Nacional Serra da Bocaina","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"RBR00038274",NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 09:31:55-03","UFRRJ","RBR","11487","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A. Peixoto; A. Gentry, O. Peixoto","3998","1987","01","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Represa de Camorin, Transect 1","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00011487",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 09:31:55-03","UFRRJ","RBR","15190","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A.L. Peixoto; P. Germano-Filho, H.C. Rodrigues, F.R. Maio","6242","1991","04","08",NA,"Brasil","Rio de Janeiro","Piraí","Represa de Ribeirão das Lajes","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"RBR00015190",NA,"20293","auto","P. Germano-Filho","1995","09","15",NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:31:55-03","UFRRJ","RBR","15191","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","A.L. Peixoto; P. Germano-Filho, H.C. Rodrigues, F.R. Maio","s.n.","1991","04","08",NA,"Brasil","Rio de Janeiro","Piraí","Represa de Ribeirão das Lajes","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"RBR00015191",NA,"20293","auto","P. Germano-Filho","1992","09",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:31:55-03","UFRRJ","RBR","26291","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","S.J. Silva-Neto","6","1991","12","14",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Caminho de Reunião à Barrelão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026291",NA,"25743","auto","P. Germano-Filho","1994","08","25",NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:31:55-03","UFRRJ","RBR","26140","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","H.C. Rodrigues; R.M.O. Souza, P.R.C. Farág, C.E.S. Zuma","s.n.","1994","12","03",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada do Ouro, Linha 9. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026140",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:31:55-03","UFRRJ","RBR","26139","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","H.C. Rodrigues; R.M.O. Souza, P.R.C. Farág, C.E.S. Zuma","s.n.","1994","12","03",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada do Ouro, Linha 9. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026139",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 09:31:55-03","UFRRJ","RBR","26293","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","I.M. Silva","347","1995","04","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada entre a Represa do Barrelão e Reunião. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026293",NA,"25743","auto","P. Germano-Filho","1995","02","13",NA,NA,NA,NA,NA,NA,NA
"82","2020-06-29 09:31:55-03","UFRRJ","RBR","26292","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","P. Germano-Filho","53","1995","03","30",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada para Boa Esperança. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00026292",NA,"25743","auto","P. Germano-Filho","1995","07","20",NA,NA,NA,NA,NA,NA,NA
"83","2020-06-29 09:31:55-03","UFRRJ","RBR","22610","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","H.R.P. Lima","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00022610",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-06-29 09:31:55-03","UFRRJ","RBR","20905","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","D. Hottz; C.A.L. Oliveira, T. Amorim, A. Perse","34","2006","03","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Reserva Florestal da Vista Chinesa, Alto da Boa Vista, Estr. da Vista Chinesa, KM 2, Reserva Floretal da Vista Chinesa, Horto-FEEMA.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00020905",NA,"57442","auto","P. Germano-Filho","2006","04","13",NA,NA,NA,NA,NA,NA,NA
"85","2020-06-29 09:31:55-03","UFRRJ","RBR","8470","S","Plantae",NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","L.F.T. Menezes; M.L. Souza, A.L. Peixoto","s.n.","1999","09","07",NA,"Brasil","Rio de Janeiro","Parati","Trindade.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"RBR00008470",NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-04-01 09:15:20-03","IPT","BCTW","4442","S","Plantae","Magnoliophyta",NA,NA,"Bathysa","stipulata","Bathysa stipulata","(Vell.) J. Presl",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moyses Kuhlmann",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"87","2019-11-01 15:28:38-03","PUC-RIO","FCAB","7695","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","R.R. Oliveira; D. Flores; C.A.L. Oliveira","s.n.","1997","09","02",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Trilha para o Pico do Papagaio.","-44.3180999755859","-23.0067005157471",NA,NA,NA,"Árvore com 12 metros de altura, tronco não cilíndrico, apresenta torções e sulcos, flores esverdeadas. Frequente.","FCAB007695",NA,"32988","auto","D. Flores","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921546","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921546' target='other'> <mi>dwc_moreinfo</mi></a>","P03921546","P03921546_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13958",NA,NA,NA
"89","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921548","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921548' target='other'> <mi>dwc_moreinfo</mi></a>","P03921548","P03921548_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"537",NA,NA,NA
"90","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P01036778","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Silva, F.B.|Almeida-Scabbia, R.J.|Garrido, C.T.R.",NA,"2008","8","28",NA,"Brasil","São Paulo","Santo André","Trilha atrás da guarita da estrada do Taquaruçu.","-46.295","-23.775",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01036778' target='other'> <mi>dwc_moreinfo</mi></a>","P01036778","P01036778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8284",NA,NA,NA
"91","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921536","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921536' target='other'> <mi>dwc_moreinfo</mi></a>","P03921536","P03921536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"694",NA,NA,NA
"92","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921539","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921539' target='other'> <mi>dwc_moreinfo</mi></a>","P03921539","P03921539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"703",NA,NA,NA
"93","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921540","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,"1892","10","2",NA,"Brasil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921540' target='other'> <mi>dwc_moreinfo</mi></a>","P03921540","P03921540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20365",NA,NA,NA
"94","2015-09-04 15:15:50-03","MNHN","RECOLNAT_MNHN_P","P03921541","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou",NA,"1868","12","19",NA,"Brasil","Rio de Janeiro",NA,"Tijuca.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921541' target='other'> <mi>dwc_moreinfo</mi></a>","P03921541","P03921541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3031",NA,NA,NA
"95","2015-09-04 14:59:44-03","MNHN","RECOLNAT_MNHN_P","P03921542","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Bathysa","stipulata","Bathysa stipulata","(Vell.) C.Presl","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03921542' target='other'> <mi>dwc_moreinfo</mi></a>","P03921542","P03921542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13958",NA,NA,NA
