"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","typeStatus"
"332","2019-11-01 15:33:16-03","PUC-RIO","FCAB","7668","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","T.V. Costa","2014","04","11","T.V. Costa; I.H.F. Azevedo; L.A. Brito","s.n.","2014","02","08","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, Trilha para o Pico do Glória, acima da Cachoeira Véu da Noiva, depois da laje de pedra (rio), à esquerda.","-43.071889","-22.467389","-43.071889","-22.467389","1419","1419","Erva epífita. Árvores de até 12 metros de altura, em média. &nf;; Local muito úmido, próximo ao rio. Presença de muitos samambaiaçus. Floresta Ombrófila Densa Montana.","FCAB007668",NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:28:48-03","PUC-RIO","FCAB","0335","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","P.G. Windisch","1992",NA,NA,"P. Capell S.J.","s.n.","1951","09","15","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"000335",NA,NA,"Pteridophyta",NA,NA,"33190","auto",NA,NA,NA,NA,NA
"334","2019-11-01 15:28:48-03","PUC-RIO","FCAB","0353","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","C.E. Jascone","2008","11","19","P.E. Leite S.J.","s.n.","1945","10",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"000353",NA,NA,"Pteridophyta",NA,NA,"21048","auto",NA,NA,NA,NA,NA
"335","2019-11-01 15:33:16-03","PUC-RIO","FCAB","7872","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","E.R. Damasceno",NA,NA,NA,"E.R. Damasceno; T.V. Costa","746","2013","12","07","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Três Picos. Vale dos Deuses. Trilha para a Caixa de Fósforo. Área da Cachoeira do Araçá.","-42.732778","-22.325056","-42.732778","-22.325056","1634","1634","Epífita.","FCAB007872",NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-10-01 14:14:57-03","JBB","HEPH","30637","S","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, AL de","2010","03","22","Cadorin, TJ; Grosch, B; Lopes, CP","1017","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação","-49.585133","-26.7275","-49.585133","-26.7275","785","785",NA,NA,NA,NA,"Polypodiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-09-29 14:53:38-03","UFPR","UPCB","54901","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2006","11",NA,"Labiak, P.H.","1953","2001","10","20","Brasil","Paraná","Piraquara","Mananciais da Serra, proximidades do Rio Carvalho.","-49.166667","-25.583333","-49.166667","-25.583333","1100","1100","Epífita sobre tronco Cyatheaceae, no interior da floresta primária. Floresta Ombrófila Densa Montana..","UPCB0009670","UPCB0009670","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-09-29 14:53:38-03","UFPR","UPCB","54214","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Schwartsburd, P.B.","2006","01","01","Schwartsburd, P.B.","306","2004","08","21","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, capão da Fortaleza","-50","-25.233333","-50","-25.233333","100","100","Epífita sobre Alsophila setosa, interior da mata. Floresta ombrófila mista..","UPCB0009664","UPCB0009664","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-09-29 14:53:38-03","UFPR","UPCB","56761","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2007","05",NA,"Labiak, P.H.","3910","2007","04","21","Brasil","Paraná","Tunas do Paraná","Rio Capivari.","-48.823611","-25.089167","-48.823611","-25.089167","700","700","Epífita sobre Cyatheaceae. Às margens do rio. Floresta Ombrófila Densa/Mista..","UPCB0009672","UPCB0009672","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-09-29 14:53:38-03","UFPR","UPCB","57080","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B.","2006","01","01","Matos, F.B.","1111","2006","03","25","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Gervásio.","-48.683333","-25.3","-48.683333","-25.3","150","150","Epífita em Alsophila setosa (Cyatheaceae), a 1m do solo, no interior da mata. Floresta Ombrófila Densa.","UPCB0009694","UPCB0009694","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-09-29 14:53:38-03","UFPR","UPCB","57133","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B.","2006","01","01","Matos, F.B.","1180","2006","05","27","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Gervásio.","-48.683333","-25.3","-48.683333","-25.3","300","300","Epífita em Cyatheaceae no interior da mata. Floresta Ombrófila Densa..","UPCB0009674","UPCB0009674","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-09-29 14:53:38-03","UFPR","UPCB","57156","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B.","2006","01","01","Matos, F.B.","1206","2006","05","28","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Macaco.","-48.683333","-25.3","-48.683333","-25.3","250","250","Epífita em Cyatheaceae (Alsophila sp) no interior da mata. Floresta Ombrófila Densa..","UPCB0009693","UPCB0009693","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-09-29 14:53:38-03","UFPR","UPCB","57698","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2007","01",NA,"Labiak, P.H.","3534","2005","06","30","Brasil","Paraná","Morretes","Serra da Graciosa. Projeto Altitudinal GR-800","-48.898333","-25.332222","-48.898333","-25.332222","800","800","Epífita sobre Cyatheaceae. Floresta Ombrófila Densa..","UPCB0009691","UPCB0009691","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-09-29 14:53:38-03","UFPR","UPCB","57744","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2007","01",NA,"Labiak, P.H.","3589","2005","09","08","Brasil","Paraná","Morretes","Serra da Graciosa.Projeto Altitudinal GR-400.","-48.881389","-25.358056","-48.881389","-25.358056","400","400","Epífita sobre Cyatheaceae. Floresta Ombrófila Densa..","UPCB0009680","UPCB0009680","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-09-29 14:53:38-03","UFPR","UPCB","57792","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B. & Labiak, P.H.","2007","07",NA,"Labiak, P.H.","4091","2007","07","13","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999","780","780","Epífita sobre Cyathea. Mata Atlântica de encosta..","UPCB0009695","UPCB0009695","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-09-29 14:53:38-03","UFPR","UPCB","61259","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2008","01",NA,"Labiak, P.H.","4506","2008","01","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.985","-22.448889","-42.985","-22.448889","1500","1500","Epífita. Floresta Atlântica..","UPCB0009675","UPCB0009675","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-09-29 14:53:38-03","UFPR","UPCB","68043","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Pereira, J.B.S.","2008","01","01","Pereira, J.B.S.","403","2008","12","20","Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Morro Camapuã","-48.866667","-25.25","-48.866667","-25.25","950","1050","Epífita sobre Cyathea, próx. Córrego..","UPCB0009688","UPCB0009688","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-09-29 14:53:38-03","UFPR","UPCB","68481","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B.","2005","01","01","Matos, F.B.","121","2004","12","17","Brasil","Paraná","Piraquara","Mananciais da Serra, próximo ao Reservatório do Carvalho.","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","Epífita a 4m do solo, sobre Alsophila setosa Kaulf. Gradiente entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","UPCB0009683","UPCB0009683","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-09-29 14:53:38-03","UFPR","UPCB","68913","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B.","2008","08",NA,"Matos, F.B.","1536","2008","07","29","Brasil","Bahia","Camacan","Fazenda Serra Bonita, Reserva Serra Bonita, 9,7 km W de Camacan, na estrada para Jacarecí, daí 6 km SW na estrada para RPPN Serra Bonita e Torre da Embratel. Trilha do mirante.","-39.568056","-15.390278","-39.568056","-15.390278","950","950","Epífita sobre Cyatheaceae (Alsophila setosa) no interior da mata, próximo ao topo do morro. Nervuras predominantemente simples. Floresta Ombrófila Densa.","UPCB0009684","UPCB0009684","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-09-29 14:53:38-03","UFPR","UPCB","75443","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Pereira, J.B.S.","2013","03","02","Pereira, J.B.S.","667","2010","10","20","Brasil","Santa Catarina","Corupá","RPPN Emílio Batistella","-49.233333","-26.416667","-49.233333","-26.416667","800","900","Epífita no interior da mata..",NA,NA,"Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-09-29 14:53:38-03","UFPR","UPCB","75894","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A. L. de","2010","05","27","Korte, A.","3066","2010","05","05","Brasil","Santa Catarina","Trombudo Central",NA,"-49.771","-27.27","-49.771","-27.270",NA,NA,"Florística IFFSC 460 (Epífita); Floresta Ombrófila Densa; Estádio Suces.; Avançado; interior do fragmento.","UPCB0009689","UPCB0009689","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:21:24-03","UFPR","UPCB","93940","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M. G. Price","Nunes, M.G. | Labiak, P.H.","2019","01","29","Nunes, M.G.| Westphal, T.","230","2018","04","15","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.40035","-24.09504","-49.40035","-24.09504","692","692","Mata de galeria . Epífita em Cyathea","UPCB0042014","UPCB0042014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-09-29 14:53:38-03","UFPR","UPCB","79761","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B.","2017","01",NA,"Mynssen, C.M. | Sylvestre, L. | Labiak, P.H. | Oliveira, J.A. | Barbosa, N.M.","1315","2012","07","24","Brasil","Rio de Janeiro","Santa Maria Magdalena","Parque Estadual do Desengano. Trilha para o Pico do Desengano a partir da Estalagem Morumbeca.","-41.915833","-21.884722","-41.915833","-21.884722",NA,NA,"Epífita, as margens da trilha para o Pico do Desengano. Campo de altitude..",NA,NA,"Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-09-29 14:53:38-03","UFPR","UPCB","80824","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Michelon, C.","2013","03","27","Michelon, C.","1855","2013","03","20","Brasil","Paraná","Carambeí","Fazenda São Daniel.","-50.099","-24.883","-50.099","-24.883","1100","1100","Epífita em Alsophila setosa, interior de floresta..","UPCB0009676","UPCB0009676","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-09-29 14:53:38-03","UFPR","UPCB","80829","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Mazziero, F. F. F.","2013","03","27","Michelon, C.","1812","2013","03","19","Brasil","Paraná","Carambeí","Mangabeira.","-50.181","-24.874","-50.181","-24.874","1038","1038","Epífita em Alsophila setosa, interior de floresta..","UPCB0009677","UPCB0009677","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-09-29 14:53:38-03","UFPR","UPCB","78988","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) L.G.Price","Mazziero, F. F. F.","2011","12","12","Mazziero, F.F.F.","917","2011","12","04","Brasil","São Paulo","Iporanga/Apiaí","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Santana. Floresta ombrófila densa.","-48.693","-24.539","-48.693","-24.539",NA,NA,"Epífita. Crescendo sobre Cyatheaceae cerca de 2 mem local sombreado e úmido..","UPCB0009679","UPCB0009679","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-09-29 14:53:38-03","UFPR","UPCB","78986","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Mazziero, F. F. F.","2011","10","01","Mazziero, F.F.F.","607","2011","09","21","Brasil","São Paulo","Iporanga/Apiaí","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Santana. Floresta ombrófila densa.","-48.693","-24.539","-48.693","-24.539",NA,NA,"Epífita. Crescendo sobre samambaia arbórea (Cyatheaceae).","UPCB0009678","UPCB0009678","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:21:24-03","UFPR","UPCB","94684","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Matos, F.B.","2019","10",NA,"Matos, F.B. | Brotto, M. | Marinero, F.","2686","2019","06","27","Brasil","Paraná","Morretes","Parque Estadual do Pau Oco, arredores, entrando pelo ramal à direita no Km 48 da rodovia BR-277 (Sentido Paranguá-Curitiba), próximo a faixa de dutos da Transpetro","-48.919444","-25.583611","-48.919444","-25.583611","790","790","Mata atlântica. Epífita sobre Alsophila setosa Kaulf. (Cyatheaceae) no interior da mata. Folhas arqueadas e pendentes","UPCB0043950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-09-29 14:53:38-03","UFPR","UPCB","51650","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Possette, R.F.S. & Cordeiro, J.","2005","08",NA,"Possette, R.F.S.","471","2005","06","15","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Floresta ombrófila mista. Alt.: 950m s.n.m..","UPCB0009665","UPCB0009665","Polypodiophyta",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"360","2020-09-29 14:53:38-03","UFPR","UPCB","56623","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Schwartsburd, P.B.",NA,NA,NA,"Schwartsburd, P.B.","1127","2006","10","25","Brasil","Paraná","Francisco Beltrão","Área particular relativamente bem preservada (com Araucárias grandes).","-53.0550003051758","-26.0811004638672",NA,NA,NA,NA,"Epífita sobre Cyatheaceae, no interior da mata, próximo a riacho. Flor. Ombr. Mista com elementos de Flor. Estac. Semi-decídua..","UPCB0009673","UPCB0009673","Polypodiophyta",NA,NA,NA,"32165","auto",NA,NA,NA,NA,NA
"361","2020-09-29 14:53:38-03","UFPR","UPCB","50069","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Silva, S.M.","1997","09",NA,"Kersten, R.","146","1997","09","28","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioxa","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Epífita sobre Nephelea setosa, floresta secundária..","UPCB0009661","UPCB0009661","Polypodiophyta",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA
"362","2020-09-29 14:53:38-03","UFPR","UPCB","38704","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Salino, A.","1993","03",NA,"Salino, A.",NA,"1993","03","26","Brasil","Paraná","Três Barras do Paraná","Canyon do Rio Guarani","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"Epífita em tronco de Alsophila setosa, no interior da mata..","UPCB0009667","UPCB0009667","Polypodiophyta",NA,NA,NA,"20611","auto",NA,NA,NA,NA,NA
"363","2020-09-29 14:53:38-03","UFPR","UPCB","60470","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2008","08","06","Bonnet, A.","63034","2008","03","18","Brasil","Paraná","Telêmaco Borba","Floresta na margem do rio Tibagi, Ilha Surubi","-50.6156005859375","-24.3239002227783",NA,NA,"630","630","Epífita. Ecótono (FOM e FES)..","UPCB0009690","UPCB0009690","Polypodiophyta",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"364","2020-09-29 14:53:38-03","UFPR","UPCB","54992","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2003","06",NA,"Labiak, P.H.","2936","2003","04","15","Brasil","Paraná","Piraquara","Mananciais da Serra, próximo ao Reservatório do Carvalho.","-49.0633010864258","-25.4416999816895",NA,NA,"1000","1000","Epífita sobre Cyatheaceae. Floresta Ombrófila Densa Montana. Porção Oeste..","UPCB0009668","UPCB0009668","Polypodiophyta",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"365","2020-09-29 14:53:38-03","UFPR","UPCB","55918","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Sakagami, C.R.","2005","06",NA,"Sakagami, C.R.","371","2005","04","19","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin, Ciclovia. Floresta Ombrófila Densa.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Epífita sobre Cyathea..","UPCB0009681","UPCB0009681","Polypodiophyta",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"366","2020-09-29 14:53:38-03","UFPR","UPCB","77959","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Michelon, C.","2011","05","23","Michelon, C.","1095","2011","05","18","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, 890m.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Epífita em Alsophila setosa. Floresta de galeria..","UPCB0009579","UPCB0009579","Polypodiophyta",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"367","2020-09-29 14:53:38-03","UFPR","UPCB","54766","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2006","08",NA,"Salino, A.","1618","1992","12","15","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Epífita em feto arborescente. 70cm do solo, interior da mata..","UPCB0009666","UPCB0009666","Polypodiophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"368","2020-09-29 14:53:38-03","UFPR","UPCB","86633","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Labiak, P.H.","2006","08",NA,"Soares e Silva, L.H.","246","1989","09","08","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Epífita de floresta, soros amarelos..","UPCB0009671","UPCB0009671","Polypodiophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"369","2020-09-29 14:53:38-03","UFPR","UPCB","69348","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Michelon, C.","2008","12","07","Michelon, C.","389","2008","12","01","Brasil","Paraná","Piraquara","Parque Estadual Pico do Marumbi - Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"930","930","Epífita em Alsophila setosa, no interior da floresta. Base do morro..","UPCB0009685","UPCB0009685","Polypodiophyta",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"370","2020-09-29 14:53:38-03","UFPR","UPCB","59670","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Gasper, A.L. de","2007","11","01","Gasper, A.L. de","841","2007","10","28","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Epífita de pteridófita no interior da mata..","UPCB0009682","UPCB0009682","Polypodiophyta",NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"371","2020-09-29 14:53:38-03","UFPR","UPCB","55007","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Schwartsburd, P.B.","2006","01","01","Schwartsburd, P.B.","842","2005","07","09","Brasil","Paraná","Jaguariaíva","Próximo ao Rio Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Sobre Alsophila setosa, margens do rio. Floresta ombrófila mista com formações areníticas..","UPCB0009669","UPCB0009669","Polypodiophyta",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"372","2020-09-29 14:53:38-03","UFPR","UPCB","9170","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, V.A.O.","1996","09",NA,"Hatschbach, G.","25470","1970","11","18","Brasil","Paraná","Jaguariaíva","Rio Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Sobre Cyatheaceae, interior de campo..","UPCB0009662","UPCB0009662","Polypodiophyta",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"373","2020-09-29 14:53:38-03","UFPR","UPCB","7624","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, V.A.O.","1996","09",NA,"Hatschbach, G.","20245","1968","11","11","Brasil","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Epífita, mata as margens do rio..","UPCB0009663","UPCB0009663","Polypodiophyta",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"374","2020-09-29 14:53:38-03","UFPR","UPCB","9793","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G.Price","Dittrich, V.A.O.","1996","09",NA,"Hatschbach, G.","32227","1973","07","13","Brasil","Paraná","São José dos Pinhais","Usina Chaminé","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Sobre Cyatheaceae, mata..","UPCB0009580","UPCB0009580","Polypodiophyta",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"375","2020-11-10 04:40:00-03","MO","MOBOT","100908445","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Alan R. Smith",NA,NA,NA,"Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|et al.","Moraes 4057","2014","11","20","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botlho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"27904","auto",NA,NA,NA,"1",NA
"376","2010-04-15 17:18:00-03","MO","MOBOT","3351297","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price",NA,NA,NA,NA,"Alexander C. Brade","Brade 73842","1951","4","30","Brazil","São Paulo",NA,"Serra da Bocaina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"377","2010-04-23 21:34:00-03","MO","MOBOT","2230794","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","de la Sota, E. R., / /",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1554","1996","10","17","Argentina","Misiones","San Pedro","Parque Prov. Cruce Caballero","-53.98333","-26.51666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"378","2009-08-21 04:37:00-03","MO","MOBOT","2230805","PreservedSpecimen","Plantae","Polypodiaceae","Pecluma","truncorum","Pecluma truncorum","(Lindm.) M.G. Price","Ponce, M. M.",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1078","1999","5","7","Argentina","Misiones","San Pedro","Parque Provincial Moconá, sendero detrás de la casa del guardaparques","-53.9","-27.15",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
