"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount"
"101","2021-03-01 11:48:41-03","UFPE","UFP","27207","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","numulariifolia","Lafoensia numulariifolia","St. Hil.","Hatschbach, G","Hatschbach, G; Barbosa, E; Deodato, F","67102","1997","10","15",NA,"Brasil","Parana","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,"Arbusto com 2m, flor alva.; Campo cerrado.","UFP027207",NA,NA,NA,"1997","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 11:48:41-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","numulariifolia","Lafoensia numulariifolia","St. Hil.","Hatschbach, G","Hatschbach, G; Barbosa, E; Deodato, F","67102","1997","10","15",NA,"Brasil","Parana","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,"Arbusto com 2m, flor alva.; Campo cerrado.",NA,NA,NA,NA,"1997","44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-07-31 14:32:56-03","CPATSA","HTSA","3935","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,NA,"E.M. Francisco","186","2008","11","25",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Cuiaba campo ou cerrado","-49.948600769043","-24.5261001586914",NA,"Altura de 1,5m, com fruto imaturo de cor verde escuro.",NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","1495073","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"P. K. Dusén","15977","1914","11","18","South America","Brazil","Paraná",NA,"Jaguariahyva.",NA,NA,NA,NA,"US03041149","US03041149_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","2321396","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"G. Hatschbach","5087","1958","10","10","South America","Brazil","Paraná",NA,"Mun. Jaguariaiva.",NA,NA,NA,NA,"US03041148","US03041148_01","840",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","2573495","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"L. Smith, R. M. Klein & G. Hatschbach","14720","1965","1","17","South America","Brazil","Paraná",NA,"Mun. Arapoti: Campo cerrado (widely scattered scrub), by Jaguariaiva boundary.","-49.35","-24.12",NA,NA,"US03041153","US03041153_01","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","2573532","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"L. Smith, R. M. Klein & G. Hatschbach","14630","1965","1","17","South America","Brazil","Paraná",NA,"Mun. Jaguariaiva: pasture, outskirts of Jaquarriaiva on road to Arapoti.","-49.28","-24.28",NA,NA,"US03041152","US03041152_01","840",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"Riedel, --","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","2705795","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"G. Hatschbach","31111","1973","1","10","South America","Brazil","Paraná",NA,"Corrego 3 Bocas (mun. Jaguariaiva).",NA,NA,NA,NA,"US03041151","US03041151_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","2839387","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"G. Hatschbach","39242","1976","11","18","South America","Brazil","Paraná",NA,"Serrinha (mun. Jaguariaiva).",NA,NA,NA,NA,"US03041147","US03041147_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","2059511","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia","A. St.-Hil.",NA,"-- Reitz","3689",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"Estreito Uraguai, Concordia.",NA,NA,NA,NA,"US03041150","US03041150_01","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"112","2020-09-02 16:31:53-03","Cenargen","CEN","81290","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","J. N. Marques","E. M. Francisco - UEL","186","2008","11","25",NA,"Brasil","PR","PIRAI DO SUL","Fazenda Cuiabá.","-49.948600769043","-24.5261001586914","Exsicatas","Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL Nº 44.527","CEN00081290","CEN00081290",NA,NA,"2009","37171","auto","02",NA,NA,NA,NA,NA,NA,"1"
"113","2020-09-02 16:31:53-03","Cenargen","CEN","65602","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","D. A. Estevan","Daniela Aparecida Estevan - FUEL","767","2005","06","08",NA,"Brasil","PR","VENTANIA","Morro do Cahapéu, km 18, estrada Ventania - Ibaiti.","-50.2428016662598","-24.2458000183105","Exsicatas","Estames creme esverdeados. Herbário FUEL nº 37.557","CEN00065602","CEN00065602",NA,NA,"2005","32424","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-02 16:31:53-03","Cenargen","CEN","33875","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","V. C. Souza","Vinícius Castro Souza","8723","1995","08","18",NA,"Brasil","SP","ITAPEVA","Estação Ecológico de Itapeva.","-48.8699989318848","-23.9799995422363","Exsicatas","Pétalas alvas. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP - Herbário ESA.","CEN00033875","CEN00033875",NA,NA,"1995","42926","auto","09",NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-02 16:31:53-03","Cenargen","CEN","33865","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","T. B. Cavalcanti","Vinícius Castro Souza","7072","1994","11","12",NA,"Brasil","SP","ITAPEVA","Estação Ecológico de Itapeva.","-48.8699989318848","-23.9799995422363","Exsicatas","Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP - Herbário ESA. Doação da Universidade Federal de Uberlandia - Herbário da Biociências (16854).","CEN00033865","CEN00033865 CEN00033865_1 CEN00033865_2",NA,NA,"1999","42926","auto","06","-4905250.0","-2407361.0",NA,NA,NA,NA,"3"
"116","2020-09-02 16:31:53-03","Cenargen","CEN","21984","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","T. B. Cavalcanti","Vinícius Castro Souza","3595","1993","05","19",NA,"Brasil","SP","ITARARE","Fazenda Ibiti ( RIPASA). Campo. P-37.","-49.3400001525879","-24.1100006103516","Exsicatas","Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (9340). Piracicaba.","CEN00021984","CEN00021984",NA,NA,"1998","27729","auto","11","-4925500.0","-2419194.0",NA,NA,NA,NA,"1"
"117","2020-09-02 16:31:53-03","Cenargen","CEN","29146","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","V. C. Souza","Vinícius Castro Souza","10503","1996","01","26",NA,"Brasil","SP","ITARARE","Rodovia Itararé - Bom Sucesso.","-49.3400001525879","-24.1100006103516","Exsicatas","Filetes alvos. Corola alva. Prensado em álcool 70°. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP - Herbário ESA.","CEN00029146","CEN00029146",NA,NA,"1996","27729","auto","01",NA,NA,NA,NA,NA,NA,"1"
"118","2020-09-02 16:31:53-03","Cenargen","CEN","77044","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","D. A. Estevan","Daniela Aparecida Estevan - FUEL","1607","2006","08","03",NA,"Brasil","PR","VENTANIA","Brasil - Paraná - Ventania - Morro do Chapeu, 18 Km estrada Ventania - Ibaiti.","-50.2428016662598","-24.2458000183105","Exsicatas","Arbusto 1,5 m de altura, pétalas brancas e estames amarelos. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal - Herbário FUEL nº 32.990","CEN00077044","CEN00077044",NA,NA,"2006","32424","auto",NA,NA,NA,NA,NA,NA,NA,"1"
"119","2019-12-09 17:30:10-03","UFPR","EFC","1229","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Hatschbach, G.","Roderjan, C.V.; Kuniyoshi, Y.S.","650","1987","04","16",NA,"Brasil","Paraná","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,"Arbusto comum em campo-cerrado, 1000m s.n.m. __COMMOM_NAME__: Dedaleira-branca","EFC001229",NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-12-09 17:30:10-03","UFPR","EFC","3668","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.",NA,"Portes, M.C.; Lacerda, A.","106","1993","06","12",NA,"Brasil","Paraná","Jaguariaíva","Faz. Samambaia","-49.7057991027832","-24.2511005401611",NA,"Arbusto 1,5m em campo cerrado a 880m s.n.m. Restos de frutos.","EFC003668",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-13 11:24:05-03","USP","SPF","145627","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Fiaschi, P","Fiaschi, P","806","2001","05","07",NA,"Brasil","Paraná","Jaguariaíva",NA,"-49.665278","-24.234722",NA,NA,"SPF00145627",NA,"867","867","2001",NA,NA,"05","-49.665278","-24.234722",NA,NA,NA,NA,NA
"122","2019-11-13 11:24:05-03","USP","SPF","125168","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Stehmann, JR","Stehmann, JR","1170","1993","12","03",NA,"Brasil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,NA,"SPF00125168",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:24:05-03","USP","SPF","107807","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Souza, VC","Souza, VC","8723","1995","08","18",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica de Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,"SPF00107807",NA,NA,NA,"1995","42926","auto","09",NA,NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:34:04-03","UEFS","HUEFS","177474","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.",NA,"Cielo-Filho, R.","653","2008","02","26",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica, trilha da Vila.","-49.068333","-24.076111",NA,NA,"HUEFS0177474","HUEFS0177474","750","750",NA,NA,NA,NA,"49W4'6''","24S4'34''","Rosanae",NA,NA,NA,NA
"125","2021-03-04 11:17:34-03","UEFS","HUEFS","17453","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.",NA,"Cordeiro, J.","1109","1993","10","21",NA,"Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,"HUEFS0017453","HUEFS0017453",NA,NA,NA,"56988","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"126","2019-10-07 09:34:04-03","UEFS","HUEFS","27373","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.",NA,"Santos, E.P.","176","1996","11","06",NA,"Brasil","Paraná","Jaguariaíva","Parque Nacional do cerrado.","-49.7057991027832","-24.2511005401611",NA,"Campo cerrado.","HUEFS0027373","HUEFS0027373",NA,NA,NA,"44368","auto",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"127","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218647F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218647F","V0218647F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"128","2019-01-23 11:16:16-02","F","FMNH-SEEDPLANTS","V0062538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,NA,"A. Saint-Hilaire","1366",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Campos Gerais","-45.7667","-21.2333",NA,NA,"V0062538F","V0062538F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA
"129","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218645F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218645F","V0218645F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"130","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218646F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218646F","V0218646F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"131","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218648F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218648F","V0218648F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"132","2015-03-07 08:24:33-03","F","FMNH-SEEDPLANTS","V0218649F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0218649F","V0218649F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"133","2019-01-25 15:42:03-02","IAC","IAC","36857","S","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","V.C. Souza","S.I.Elias et al.","277","1997","12","17",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica de Itapeva","-49.0666667","-24.0666667",NA,"Coordenadas do material: 24°04#?#S 49°04#?#W",NA,NA,NA,NA,"1997",NA,NA,"12","-49.0666667","-24.0666667",NA,"17",NA,NA,NA
"134","2020-07-23 12:10:26-03","CEPLAC","CEPEC","131266","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Lafoensia","nummulariifolia","Lafoensia nummulariifolia",NA,"F. F. Almeida","A. E. Muelbert","27","2008","09","25",NA,"Brasil","Paraná","jaguariaiva","Parque Estadual do Cerrado.","-48.986667","-24.321667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48W59'12","24S19'18",NA,NA,NA,NA,NA
"135","2020-06-26 11:40:09-03","URICER","HPBR","2966","S","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil","ZANIN, E. M.","ZANIN, E. M.",NA,"1986","02","07",NA,"Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,"HPBR002966","HPBR002966",NA,NA,"1986","18635","auto","02",NA,NA,NA,"07",NA,NA,"3"
"136","2020-11-12 17:01:33-03","UEL","FUEL","24207","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.",NA,"Souza, VC; et al.","7072","1994","11","12",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica Itapeva","-49.0525","-24.073611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.0525","-24.073611",NA,NA,NA,NA,NA
"137","2020-11-12 17:01:33-03","UEL","FUEL","24208","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Souza, VC","Elias, SI; et al.","2777","1997","12","17",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica de Itapeva","-49.071111","-24.075",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"-49.071111","-24.075",NA,NA,NA,NA,NA
"138","2020-11-12 17:01:33-03","UEL","FUEL","8562","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva","1365","1988","01","04",NA,"Brasil","Paraná","Jaguariaíva","Beira da rodovia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-12 17:01:33-03","UEL","FUEL","44527","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Marques, JM","Francisco, EM","186","2008","11","25",NA,"Brasil","Paraná","Piraí do Sul","Fazenda Cuiabá, campo ou cerrado","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,"2009","37171","auto","02",NA,NA,NA,"12",NA,NA,NA
"140","2020-11-12 17:01:33-03","UEL","FUEL","30224","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Rossetto, EFS","Godoy, LP; et al.","s.n.","1997","09","13",NA,"Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2011","56988","auto","04",NA,NA,NA,NA,NA,NA,NA
"141","2020-11-12 17:01:33-03","UEL","FUEL","32990","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Estevan, DA","Estevan, DA; et al.","1607","2006","08","03",NA,"Brasil","Paraná","Ventania","Morro do Chapéu, 18km estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2006","32424","auto","10",NA,NA,NA,NA,NA,NA,NA
"142","2020-11-12 17:01:33-03","UEL","FUEL","37558","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Estevan, DA","Estevan, DA; et al.","768","2005","06","08",NA,"Brasil","Paraná","Ventania","Morro do Chapéu, 18km estrada Ventania-Ibaiti, 18Km Estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2005","32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-12 17:01:33-03","UEL","FUEL","37557","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Estevan, DA","Estevan, DA; et al.","767","2005","06","08",NA,"Brasil","Paraná","Ventania","Morro do Chapéu, 18km estrada Ventania-Ibaiti, 18Km Estrada Ventania-Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,"2005","32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-05-06 11:58:36-03","UFU","HUFU","65809","S","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.",NA,"Silva, J.M.; Barbosa, E. & Cunha, E.M.","5094","2006","10","12",NA,"Brasil","Paraná","Jaguariaíva","Vale do Codó","-49.7057991027832","-24.2511005401611",NA,"Arbusto 2 m. Flor alva.","HUFU00013114","HUFU00013114",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-05-06 11:58:36-03","UFU","HUFU","16854","S","Plantae",NA,NA,"Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","Scarawuzza, C.A.M. de","Souza, V.C.; Miyagi, P.H.; Souza, J.P. & Nakagomi, M.Y.","7072","1994","11","12",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica de Itapeva","-49.0525","-24.073611",NA,"Arbusto, ca. 2 m. Flores alvas, frutos castanhos.; Cerrado.","HUFU00013115","HUFU00013115",NA,NA,"1995",NA,NA,"04","-49.0525","-24.073611",NA,NA,NA,NA,NA
"146","2020-08-20 14:57:41-03","UFSC","FLOR","15563","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.",NA,"Smith, L.B.; Klein, R.M. & Hatschbach, G.","14630","1965","01","17",NA,"Brasil","Paraná","Jaguariaíva","Outskirts of Jaguariaíva on road ro Arapoti.","-49.283333","-24.283333",NA,"F.I.C. (LITR) p.62","FLOR0015563",NA,"840","840",NA,NA,NA,NA,"49º17'W","24º17'S",NA,NA,NA,NA,NA
"147","2021-03-04 15:44:55-03","IF","SPSF","39572","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","J.B.Baitello","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","653","2008","02","26","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.068333","-24.076111",NA,"COLETA: Arbusto 1,5 m, fruto verde.;",NA,NA,"750","750","2008",NA,NA,"03",NA,NA,"Magnoliopsida","03",NA,NA,NA
"148","2021-03-04 15:44:54-03","IF","SPSF","39573","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia",NA,"J.B.Baitello","R.Cielo-Filho & O.T. Aguiar & J.B.Baitello","654","2008","02","26","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.0675","-24.078056",NA,"COLETA: Arbusto 2,5 m, flores brancas.;",NA,NA,"750","750","2008",NA,NA,"03",NA,NA,"Magnoliopsida","03",NA,NA,NA
"149","2021-03-04 15:44:55-03","IF","SPSF","40340","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","G.A.D.C. Franco","N.M.Ivanaukas & F.M.Souza & G.Durigan & A.C.Dias",NA,"2008","05","14","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.068333","-24.075278",NA,"COLETA: Cerrado típico.&nf;Arbusto 1,5m.&nf;Frutos secos.;",NA,NA,"748","748","2008",NA,NA,"07",NA,NA,"Magnoliopsida","22",NA,NA,NA
"150","2021-03-04 15:44:55-03","IF","SPSF","40482","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","R.Cielo-Filho","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2170","2008","08","26","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.070278","-24.075",NA,"COLETA: Árvore 3 m, flores brancas.;",NA,NA,NA,NA,"2008",NA,NA,"09",NA,NA,"Magnoliopsida","01",NA,NA,NA
"151","2021-03-04 15:44:55-03","IF","SPSF","41239","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","R.Cielo-Filho","R.Cielo-Filho & O.T. Aguiar & C.R.Lima","826","2008","10","28","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.068056","-24.075278",NA,"COLETA: Arbusto 2,5m altura; flor branca.; GEOGRAFIA: Trilha da Vila;",NA,NA,"700","700","2008",NA,NA,"12",NA,NA,"Magnoliopsida","22",NA,NA,NA
"152","2021-03-04 15:44:55-03","IF","SPSF","41472","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Lafoensia","nummularifolia","Lafoensia nummularifolia","A.St.-Hil.","J.B.Baitello","J.B.Baitello & C.R.Lima","2245","2009","01","27","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.081111","-24.073889",NA,"COLETA: Arbusto 2,5 m.&nf;Aceiro do lado da rodovia.;",NA,NA,"700","700","2009",NA,NA,"02",NA,NA,"Magnoliopsida","02",NA,NA,NA
