"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"142","2021-03-16 17:53:53-03","UCS","HUCS","18472","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Nicolack, V.","132","1990","08","09","Brasil","Paraná","Campina Grande do Sul","Morro do Capavari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"árvorec 5m , flores alvacentas.; mata da encosta do morro",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"55154","auto",NA,NA,NA,NA
"143","2021-03-16 17:53:53-03","UCS","HUCS","21283","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.","2001",NA,NA,"Silva, J.M.","3078","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Árvore 10m, flor alva.; Floresta Atlântica",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"41885","auto",NA,NA,NA,NA
"144","2021-03-16 17:53:53-03","UCS","HUCS","17379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G.","2000",NA,NA,"Barbosa, E.","546","2000","10","04","Brasil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore 4m, flor alvacenta.; mata com Araucária",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"25228","auto",NA,NA,NA,NA
"145","2021-03-16 17:53:53-03","UCS","HUCS","12699","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.","1993",NA,NA,"Hatschbach, G.","32670","1973","10","12","Brasil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"arvoreta 6m, flor alva.; mata pluvial ; margem do rio",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"38300","auto",NA,NA,NA,NA
"146","2021-03-16 17:53:53-03","UCS","HUCS","9355","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verrucosa","Eugenia verrucosa","Legr.","Hatschbach, G.","1992",NA,NA,"Ribas, O.S.","411","1992","01","10","Brasil","Paraná","Tijucas do Sul","Ambrosios","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"árvore 5 m, frutos amarelos",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"25228","auto",NA,NA,NA,NA
"147","2021-03-16 17:53:53-03","UCS","HUCS","5623","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verrucosa","Eugenia verrucosa","Legr.","Hatschbach, G.","1989",NA,NA,"Kummrow, R.","3088","1988","11","04","Brasil","Paraná","Tijucas do Sul","Rod. Br-376 - Km 37","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"árvore 7 m - flores alvescentes; mata de araucária",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"25228","auto",NA,NA,NA,NA
"148","2019-08-16 08:40:15-03","UTFPR","HCF","27437","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","J. Cordeiro","2017","09","18","R.R. Völtz","1339","2017","07","22","Brasil","PR","Morretes","Parque Nacional Saint Hilaire/Langue.","-48.696667","-25.620556","48°41'48 W","25°37'14 S","1000","1000","arvoreta 4 m alt. Botões florais alvos com manchas vinosas e flores alvas. Interior de floresta de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-08-16 08:40:15-03","UTFPR","HCF","13797","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","J. Cordeiro","2014",NA,NA,"M.G. Caxambu","5064","2014","03","24","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.385389","-25.177667","48°23'07,4 W","25°10'39,6 S","15","15","árvore ca. 12 m. Flores axilares, alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-16 08:40:15-03","UTFPR","HCF","2086","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","M. Sobral",NA,NA,NA,"G. Hatschbach","43969","1981","08","26","Brasil","PR","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arvoreta, 5m, flor alva. Mata pluvial da encosta do morro.",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"151","2019-08-16 08:40:15-03","UTFPR","HCF","2081","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","M. Sobral",NA,NA,NA,"V. Nicolack","132","1990","08","09","Brasil","PR","Campina Grande do Sul","Morro do Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore, 5m, flores alvacentas. Mata da encosta do morro.",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"152","2019-08-16 08:40:15-03","UTFPR","HCF","15910","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","G. Hatschbach","2000",NA,NA,"E. Barboza","546","2000","10","04","Brasil","PR","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"árvore, 4 m, flor alvacenta. Mata com araucária.",NA,NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA
"153","2021-03-21 19:37:33-03","UFC","EAC","30648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschabach, G.","2000",NA,NA,"Cordeiro, J.; Barbosa, E.; Silva, J.M.","s.n.","2000","10","04","Brasil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore de 4m, flor alvascenta.; Mata com araucária","EAC0030648","EAC0030648","Dicotyledon",NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA
"154","2020-12-21 16:36:36-03","MBM","MBM","70322","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Hatschbach, G.","43969","1981","08","26","Brazil","Paraná","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM070322","MBM070322",NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA
"155","2020-12-21 16:36:36-03","MBM","MBM","59644","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","26097","1971","10","04","Brazil","Paraná","Bocaiúva do Sul","Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM059644","MBM059644",NA,NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA
"156","2020-12-21 16:36:36-03","MBM","MBM","99308","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Oliveira, P.I.","825","1985","02","01","Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM099308","MBM099308",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA
"157","2020-12-21 16:36:36-03","MBM","MBM","257226","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Carneiro, J.","1027","2001","01","08","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,"MBM257226","MBM257226",NA,NA,"Southern America",NA,NA,"17300","auto",NA,NA,NA,NA
"158","2020-12-21 16:36:36-03","MBM","MBM","19606","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Legrand, D.",NA,NA,NA,"Hatschbach, G.","22932","1969","11","18","Brazil","Paraná","Ortigueira","Serra dos Mulatos","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"MBM019606","MBM019606",NA,NA,"Southern America",NA,NA,"46016","auto",NA,NA,NA,NA
"159","2020-12-21 16:36:36-03","MBM","MBM","47448","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Legrand, D.",NA,NA,NA,"Hatschbach, G.","93","1944","10","07","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM047448","MBM047448",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA
"160","2020-12-21 16:36:36-03","MBM","MBM","96335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Kummrow, R.","2504","1984","11","06","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM096335","MBM096335",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA
"161","2020-12-21 16:36:36-03","MBM","MBM","200991","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Cordeiro, J.; Cruz, J.M.; Cruz, J.M.","1344","1996","10","24","Brazil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM200991","MBM200991",NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA
"162","2020-12-21 16:36:36-03","MBM","MBM","322639","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Soares-Silva, L.H.","2001",NA,NA,"Soares-Silva, L.H.; et al.; et al.","642","1996","10","04","Brazil","Paraná","Rancho Alegre","Sítio Santo Antônio","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"Árvore 5m; início de frutificação. Mata ciliar do rio Congonhas","MBM322639","MBM322639",NA,NA,"Southern America",NA,NA,"11419","auto",NA,NA,NA,NA
"163","2020-12-21 16:36:36-03","MBM","MBM","2382","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Legrand, D.",NA,NA,NA,"Hatschbach, G.","15722","1967","01","18","Brazil","Paraná","Terra Boa","Rio Ivaí","-52.4441986083984","-23.7681007385254",NA,NA,NA,NA,NA,"MBM002382","MBM002382",NA,NA,"Southern America",NA,NA,"26445","auto",NA,NA,NA,NA
"164","2020-12-21 16:36:36-03","MBM","MBM","126237","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; Silva, J.M.; Ribas, O.S.; Silva, J.M.; Ribas, O.S.","3088","1988","11","04","Brazil","Paraná","Tijucas do Sul","Rod. BR-376, km 37","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM126237","MBM126237",NA,NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA
"165","2020-12-21 16:36:36-03","MBM","MBM","57591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Hatschbach, G.","32670","1973","10","12","Brazil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM057591","MBM057591",NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA
"166","2020-12-21 16:36:36-03","MBM","MBM","251257","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Kawasaki, M.L.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","3211","2000","09","22","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM251257","MBM251257",NA,NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA
"167","2020-12-21 16:36:36-03","MBM","MBM","291540","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Silva, J.M.; Lima, L.R.; Farinaccio, M.A.; Lima, L.R.; Farinaccio, M.A.","3997","2004","01","28","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM291540","MBM291540",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA
"168","2020-12-21 16:36:36-03","MBM","MBM","3800","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Legrand, D.",NA,NA,NA,"Hatschbach, G.","16814","1967","08","01","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM003800","MBM003800",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA
"169","2020-12-21 16:36:36-03","MBM","MBM","14247","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Lindeman, J.; et al.; et al.","2068","1966","08","06","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM014247","MBM014247",NA,NA,"Southern America",NA,NA,"32006","auto",NA,NA,NA,NA
"170","2020-12-21 16:36:36-03","MBM","MBM","14349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2221","1966","08","11","Brazil","Paraná","Cerro Azul","Rodovia ao longo do Rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM014349","MBM014349",NA,NA,"Southern America",NA,NA,"32006","auto",NA,NA,NA,NA
"171","2020-12-21 16:36:36-03","MBM","MBM","195721","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G.",NA,NA,NA,"Ferrari Tomé, M.V.","695","1996","01","24","Brazil","Paraná","Cornélio Procópio","Bosque Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"MBM195721","MBM195721",NA,NA,"Southern America",NA,NA,"23842","auto",NA,NA,NA,NA
"172","2020-12-21 16:36:36-03","MBM","MBM","218705","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Ribas, O.S.",NA,NA,NA,"Ferrari Tomé, M.V.","1096","1997","01","08","Brazil","Paraná","Cornélio Procópio","Bosque Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"MBM218705","MBM218705",NA,NA,"Southern America",NA,NA,"23842","auto",NA,NA,NA,NA
"173","2020-12-21 16:36:36-03","MBM","MBM","169853","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Lacerda, A.; et al.; et al.","13","1993","06","12","Brazil","Paraná","Jaguariaíva","Fazenda Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM169853","MBM169853",NA,NA,"Southern America",NA,NA,"44368","auto",NA,NA,NA,NA
"174","2020-12-21 16:36:36-03","MBM","MBM","230996","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Kuniyoshi, Y.S.","3927","1976","08","31","Brazil","Paraná","Londrina","Bosque do Iapar","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM230996","MBM230996",NA,NA,"Southern America",NA,NA,"63728","auto",NA,NA,NA,NA
"175","2020-12-21 16:36:36-03","MBM","MBM","210080","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Soares-Silva, L.H.",NA,NA,NA,"Chagas, F.; et al.; et al.","840","1985","08","10","Brazil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM210080","MBM210080",NA,NA,"Southern America",NA,NA,"63728","auto",NA,NA,NA,NA
"176","2020-12-21 16:36:36-03","MBM","MBM","53746","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Hatschbach, G.","395","1946","09","29","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM053746","MBM053746",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA
"177","2020-12-21 16:36:36-03","MBM","MBM","265299","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral",NA,NA,NA,NA,"Labiak, P.","1972","2001","10","20","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM265299","MBM265299",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA
"178","2020-12-21 16:36:36-03","MBM","MBM","216237","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Cruz, J.M.; Cordeiro, J.; Cruz, J.M.","2025","1997","10","01","Brazil","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM216237","MBM216237",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA
"179","2020-12-21 16:36:36-03","MBM","MBM","259499","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Ferrari Tomé, M.V.","1235","1998","09","15","Brazil","Paraná","Santa Mariana","Mata do Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,"MBM259499","MBM259499",NA,NA,"Southern America",NA,NA,"29409","auto",NA,NA,NA,NA
"180","2020-12-21 16:36:36-03","MBM","MBM","322640","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Chagas; Silva, F.","1996",NA,NA,"Chagas; Silva, F.; et al.; et al.","2002","1996","10","10","Brazil","Paraná","Santo Antônio do Paraíso","Arredores de Santo Antônio do Paraíso","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,"Árvore 9m; final de ântese","MBM322640","MBM322640",NA,NA,"Southern America",NA,NA,"24994","auto",NA,NA,NA,NA
"181","2020-12-21 16:36:36-03","MBM","MBM","48837","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","22733","1969","10","29","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM048837","MBM048837",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA
"182","2020-12-21 16:36:36-03","MBM","MBM","251258","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","546","2000","10","04","Brazil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM251258","MBM251258",NA,NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA
"183","2020-12-21 16:36:36-03","MBM","MBM","60243","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40402","1977","10","25","Brazil","Paraná","Tijucas do Sul","Piraí","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM060243","MBM060243",NA,NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA
"184","2020-12-21 16:36:36-03","MBM","MBM","320444","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.","2015",NA,NA,"Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","5197","2006","10","25","Brazil","Paraná","Tijucas do Sul","Postinho","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore, 5m, flor alvacenta.; Capão.","MBM320444","MBM320444",NA,NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA
"185","2020-12-21 16:36:36-03","MBM","MBM","47351","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Legrand, D.",NA,NA,NA,"Hatschbach, G.","8349","1961","10","11","Brazil","Paraná","Tijucas do Sul","Tabatinga","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM047351","MBM047351",NA,NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA
"186","2020-12-21 16:36:36-03","MBM","MBM","2760","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Legrand, D.",NA,NA,NA,"Cabrera, A.L.; Reitz; Klein, R.M.; Reitz; Klein, R.M.","9974","1960","09","24","Brazil","Santa Catarina","Joinville","Salto do Cubatão","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"MBM002760","MBM002760",NA,NA,"Southern America",NA,NA,"37150","auto",NA,NA,NA,NA
"187","2020-12-21 16:36:36-03","MBM","MBM","10530","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","664","1966","03","19","Brazil","Paraná",NA,"Reserva do CMNP, W do Rio Ivaí, 27km E de Cianorte",NA,NA,NA,NA,NA,NA,NA,"MBM010530","MBM010530",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:36:36-03","MBM","MBM","392189","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Brotto, M.L.","2014","09","18","Brotto, M.L.; Babadobulos, G.; Babadobulos, G.","1794","2014","09","15","Brazil","Paraná","Mandirituba",NA,"-49.369444","-25.845833","-49.369444","-25.845833","920","920","Árvore de 10m; flores com pétalas branco-esverdeadas, com aroma agradável de intensidade moderada.; Floresta Ombrófila Mista.","MBM392189","MBM392189",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:36:36-03","MBM","MBM","394988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Barboza, E.","2015","01","15","Brotto, M.L.","1842","2015","01","07","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015833","-25.445833","-49.015833","-25.445833","965","965","Árvore de 4m de altura; frutos imaturos verdes.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM394988","MBM394988",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:36:36-03","MBM","MBM","397314","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Cordeiro, J.","2014",NA,NA,"Caxambu, M.G.","5064","2014","03","24","Brazil","Paraná","Guaraqueçaba","Agropecuária Bananal, Propriedade do Sr. Werner","-48.385389","-25.177667","-48.385389","-25.177667","15","15","Árvore ca. 12m. Flores axilares, alvas.; Floresta Ombrófila Densa das Terras Baixas. Relevo plano.","MBM397314","MBM397314",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:36:36-03","MBM","MBM","409879","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Cordeiro, J.","2017","09","18","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1339","2017","07","22","Brasil","Paraná","Morretes","PARNA Saint-Hilaire/Lange","-48.696667","-25.620556","-48.696667","-25.620556","1000","1000","Arvoreta 4 m alt.; botões florais alvos com manchas vinosas, flores alvas; interior de floresta de encosta.; Floresta Ombrófila Densa Montana.","MBM409879","MBM409879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:36:36-03","MBM","MBM","419267","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Motta, J.T.","2016","02","24","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","141D","2014","09","04","Brazil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca d' Anta","-46.521667","-20.308333","-46.521667","-20.308333","850","860","Sweeping vegetaion.","MBM419267",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:36:36-03","MBM","MBM","427583","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Seubert, R.C.","2014","08","20","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","109","2014","08","20","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.196944","-27.109722","-49.196944","-27.109722","650","650","Arvoreta.; Floresta Ombrófila Densa Montana. Encosta.","MBM427583",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:36:36-03","MBM","MBM","427583","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Seubert, R.C.","2014","08","20","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A.; Gebien, W.","109","2014","08","20","Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.196944","-27.109722","-49.196944","-27.109722","650","650","Arvoreta.; Floresta Ombrófila Densa Montana. Encosta.","MBM427583",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
