"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"289","2019-12-09 17:30:23-03","UFPR","EFC","7333","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M.","2015","05","08","Tiepolo, G.; Curcio, G.R.","741","1997","02","27","Brasil","Paraná","Antonina","Bairro Alto","-48.7497","-25.2385","-48.7497","-25.2385","75","75","Árvore de 5 m. em floresta de encosta. flores brancas.","EFC007333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-15 18:28:59-03","USP","SPF","211817","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2018","04",NA,"Ceccantini, GCT; Locosselli, GM; Balboni, BM; Martinelli, VF","3214","2007",NA,NA,"Brasil","São Paulo","Mauá","Topo de Serra. 100 m do braço da represa Billings. Fundo de vale. Resgate do Rodoanel Lote 1.","-46.489917","-23.743611","-46.489917","-23.743611",NA,NA,"Árvore fértil, verde. Coleta de madeira de tronco principal.","SPF00211817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-13 11:26:52-03","USP","SPF","114929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2018","04",NA,"Garcia, RJF","889","1996","05","17","Brasil","São Paulo","São Paulo",NA,"-46.740278","-23.859167","-46.740278","-23.859167",NA,NA,NA,"SPF00114929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-13 11:26:52-03","USP","SPF","225790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2013","01",NA,"Santos, MB","17","2005","03","23","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.393333","-24.645278","-48.393333","-24.645278","400","400",NA,"SPF00225790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-13 11:26:52-03","USP","SPF","70855","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","1992",NA,NA,"Lemos, D","s.n.","1928","05","04","Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,NA,"SPF00070855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:26:52-03","USP","SPF","150419","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","1999",NA,NA,"Hatschbach, G","50357","1986","03","07","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SPF00150419",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"295","2019-11-13 11:26:52-03","USP","SPF","145324","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","1999",NA,NA,"Hatschbach, G","46670","1983","04","08","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SPF00145324",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"296","2019-11-13 11:26:52-03","USP","SPF","137842","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","1997",NA,NA,"Silva, JM","1659","1996","04","09","Brasil","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"SPF00137842",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"297","2019-11-13 11:26:52-03","USP","SPF","206453","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Souza, M","2010","10","20","Farág, PRC","407","1997","06","20","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"SPF00206453",NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"298","2019-11-13 11:26:52-03","USP","SPF","31615","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M",NA,NA,NA,"Sobral, M","1511","1983","03","04","Brasil","Rio Grande do Sul","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,"SPF00031615",NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"299","2019-11-13 11:26:52-03","USP","SPF","168712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Kawasaki, ML","1998",NA,NA,"Pastore, JA","707","1996","05","14","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"SPF00168712",NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"300","2021-03-25 13:52:50-03","UNIVILLE","JOI","17663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Brotto, M. L.","2013","10","02","Engels, M. E.","1577","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville.","-48.943056","-25.881944","48º56'35''W","25º52'55''S","800","800","Caule castanho. Folhas verdes. Frutos verdes, apt esféricos. Habito: Arbórea","JOI017663","JOI017663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-25 13:52:50-03","UNIVILLE","JOI","18429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Vieira, F.C.S.","2019","06","21","Vieira, F.C.S.","2623","2019","06","15","Brasil","Santa Catarina","Joinville","UNIVILLE.","-48.858333","-26.251667","48º51'30''W","26º15'6''S","12","12",NA,"JOI018429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-10-07 09:35:13-03","UEFS","HUEFS","87676","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevipedunculata","Eugenia brevipedunculata","Kiaersk.",NA,NA,NA,NA,"Sem coletor","8063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087676",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Tipo"
"303","2019-10-07 09:35:23-03","UEFS","HUEFS","49298","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg",NA,NA,NA,NA,"Hatschbach, G.","46670","1983","04","08","Brasil","Paraná","Morretes","Rio dos Padres.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Mata pluvial, encosta de morro.","HUEFS0049298","HUEFS0049298","Angiospermae","Myrtales",NA,NA,NA,"30514","auto","Rosanae",NA,NA,NA,NA
"304","2021-03-04 11:17:34-03","UEFS","HUEFS","86692","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O. Berg",NA,NA,NA,NA,"Riedel","521","1824","09",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086692",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Tipo"
"305","2019-10-07 09:35:23-03","UEFS","HUEFS","87367","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana var. ferrugiana","O.Berg",NA,NA,NA,NA,"Schott",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087367",NA,"Angiospermae","Myrtales",NA,NA,"var. ferrugiana",NA,NA,"Rosanae",NA,NA,NA,"Tipo"
"306","2021-03-04 11:17:34-03","UEFS","HUEFS","197338","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schüchiana","Eugenia schüchiana","Berg",NA,NA,NA,NA,"Mattos, R.B.","32317","1988","11","19","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Reserva Ecológica do Taim.","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"Na mata ciliar.","HUEFS0197338","HUEFS0197338","Angiospermae","Myrtales",NA,NA,NA,"130170","auto","Rosanae",NA,NA,NA,NA
"307","2021-03-04 11:17:34-03","UEFS","HUEFS","34466","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O.Berg","M.Sobral","2003","07",NA,"França, F.","2583","1998","06","25","Brasil","São Paulo","Itanhaém","Balneário Tupi. nível do mar.","-46.857778","-24.201389","46W51'28''","24S12'5''",NA,NA,"Restiga.","HUEFS0034466","HUEFS0034466","Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"308","2021-03-04 11:17:34-03","UEFS","HUEFS","8038","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O.Berg","M.Sobral","2004",NA,NA,"Queiroz, L.P.de","481","1983","01","29","Brasil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"HUEFS0008038","HUEFS0008038","Angiospermae","Myrtales",NA,NA,NA,"13851","auto","Rosanae",NA,NA,NA,NA
"309","2019-10-07 09:35:26-03","UEFS","HUEFS","77796","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","M.Sobral","2014","12",NA,"Melo, E.","3567","2003","03","21","Brasil","Bahia","Palmeiras","Caminho para Conceição dos Gados","-41.553056","-12.533056","41W33'11''","12S31'59''",NA,NA,"Caatinga sobre solo argiloso.","HUEFS0077796",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"310","2015-03-07 08:58:39-03","F","FMNH-SEEDPLANTS","V0108261F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevipedunculata","Eugenia brevipedunculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108261F","V0108261F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"311","2019-09-04 19:40:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevipedunculata","Eugenia brevipedunculata",NA,NA,NA,NA,NA,"A. Glaziou","8703",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype"
"312","2015-03-07 08:59:41-03","F","FMNH-SEEDPLANTS","V0109499F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109499F","V0109499F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"313","2019-09-04 18:42:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,NA,NA,NA,NA,"L. Riedel",NA,"1822",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"314","2019-09-04 18:42:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,NA,NA,NA,NA,"L. Riedel",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]"
"315","2019-01-23 11:00:31-02","F","FMNH-SEEDPLANTS","V0065297F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,NA,NA,NA,NA,"L. Riedel",NA,"1822",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0065297F","V0065297F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"316","2015-03-07 08:59:41-03","F","FMNH-SEEDPLANTS","V0109498F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109498F","V0109498F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"317","2015-03-07 08:59:41-03","F","FMNH-SEEDPLANTS","V0109500F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109500F","V0109500F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"318","2018-05-14 16:23:38-03","F","FMNH-SEEDPLANTS","V0348974F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,"RRC ID Flag",NA,NA,NA,"F. Pedroni","177","1996","5","25","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0348974F","V0348974F_01 V0348974F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"177",NA
"319","2018-05-14 16:03:23-03","F","FMNH-SEEDPLANTS","V0348975F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana",NA,"RRC ID Flag",NA,NA,NA,"F. Pedroni","183","1996","5","25","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0348975F","V0348975F_01 V0348975F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"183",NA
"320","2019-09-04 19:15:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana ferruginea","O. Berg",NA,NA,NA,NA,"H. W. Schott","5837",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"ferruginea",NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type"
"321","2019-09-04 19:15:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana ferruginea","O. Berg",NA,NA,NA,NA,"H. W. Schott","5837",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"ferruginea",NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type"
"322","2019-09-04 18:27:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,NA,NA,NA,NA,"G. Schüch",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Syntype"
"323","2019-01-23 10:09:15-02","F","FMNH-SEEDPLANTS","V0065313F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,NA,NA,NA,NA,"G. Schüch",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0065313F","V0065313F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isosyntype"
"324","2015-03-07 08:59:42-03","F","FMNH-SEEDPLANTS","V0109544F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109544F","V0109544F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"325","2015-03-07 08:59:42-03","F","FMNH-SEEDPLANTS","V0109545F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109545F","V0109545F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"326","2015-03-07 08:59:42-03","F","FMNH-SEEDPLANTS","V0109546F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109546F","V0109546F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"327","2015-03-07 08:59:42-03","F","FMNH-SEEDPLANTS","V0109547F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109547F","V0109547F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"328","2015-03-07 08:59:42-03","F","FMNH-SEEDPLANTS","V0109548F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0109548F","V0109548F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"329","2018-05-14 17:46:19-03","F","FMNH-SEEDPLANTS","V0348979F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,"RRC ID Flag",NA,NA,NA,"M. Sobral","1511","1983","3","4","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"V0348979F","V0348979F_01 V0348979F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1511",NA
"330","2018-05-14 16:28:23-03","F","FMNH-SEEDPLANTS","V0348980F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana",NA,"RRC ID Flag",NA,NA,NA,"M. Sobral","2328","1983","10","11","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"V0348980F","V0348980F_01 V0348980F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2328",NA
"331","2020-11-23 11:39:09-03","IAC","IAC","48324","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","schuechiana","Eugenia schuechiana","O.Berg","J.A.M.A. Gomes & L.C. Bernacci","2006","06","12","J.A.M.A. Gomes & L.C. Bernacci","s/nº","2006","06","12","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.084167","-23.366111","-45.084167","-23.366111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-11-23 11:39:09-03","IAC","IAC","49061","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","F.F. Mazine-Capelo","2008","05","15","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","416","2006","10","07","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 90, indivíduo G 1442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-11-23 11:39:09-03","IAC","IAC","56487","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","A.C.O. Souza et al.","2011","02","22","A.C.O. Souza; L.C. Bernacci & R. Belinelo","109","2011","02","22","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-07-23 12:15:54-03","CEPLAC","CEPEC","69907","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata",NA,"M. Sobral",NA,NA,NA,"D. Sucre","9139","1972","05","17","Brasil","Rio de Janeiro","rio de janeiro","Mata Taquara da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"30/12/2010",NA,NA,NA
"335","2020-07-23 12:15:54-03","CEPLAC","CEPEC","70092","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata",NA,"M. Sobral",NA,NA,NA,"D. Sucre","8492","1972","02","23","Brasil","Rio de Janeiro","rio de janeiro","Estrada do Alto da Boa Vista.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"30/12/2010",NA,NA,NA
"336","2019-02-27 14:02:54-03","UFSJ","HUFSJ","6557","S","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Aguiar, OT","1996","10","10","Barros, F de","935","1983","09","14","Brasil","São Paulo","Cananéia","Ilha do Cardoso, margem do Rio Perequê, próximo ao Morro da Captação.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, ca. 10m de altura, frutos imaturos verdes.","HUFSJ006557",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"337","2019-12-20 18:46:42-03","UFSJ","HUFSJ","1459","S","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2007","11",NA,"Staggemeier, VG","50","2005","07","17","Brasil","São Paulo","Cananéia","Floresta de planície (Parque estadual da Ilha do Cardoso)","-47.920833","-25.074444","-47.920833","-25.074444","10","10","Porte arbóreo apresentando caulifloria. Os frutos maduros são de coloração atropúrpura. Fenologia: floração em janeiro (pico em abril); frutos verdes em abril; frutos maduros com maior intensidade em setembro. Esta exsicata contém fr","HUFSJ001459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-02-27 14:02:57-03","UFSJ","HUFSJ","6354","S","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2014",NA,NA,"Tiepolo, G; Curcio, GR","741","1997","02","27","Brasil","Paraná","Antonina","Bairro Alto. Coletada em floresta de encosta. Florseta Ombrófla Densa Submontana.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore de 5m, flores brancas.","HUFSJ006354",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"339","2020-09-22 13:48:58-03","USP","SPFW","1101","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O.Berg","C.D.Legrand 1958",NA,NA,NA,"Reitz ;Klein","6634","1958","03","27","Brasil","Santa Catarina","Joinvile",NA,"-48.8456001281738","-26.3043994903564",NA,NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"340","2019-11-13 16:04:53-03","UNISANTA","HUSC","2463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Kawasaki, M.L.","2000",NA,NA,"Sampaio, P.S.P.; Lima, E.S.","471","2000","03","16","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore com 7m de altura. Flores alvas.; Floresta de restinga seca alta.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"341","2019-11-13 16:04:53-03","UNISANTA","HUSC","1686","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Kawasaki, M.L.","1999",NA,NA,"Sampaio, P.S.P.; Magenta, M.A.G.; Martins, S.E.","211","1999","03","18","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5md e altura. Flores alvas perfumadas. Folhas jovens com indumento ferrugíneo.; Floresta de restinga paludosa sobre solo turfoso.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"342","2019-11-13 16:04:53-03","UNISANTA","HUSC","10065","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sugiyama, M.","2007","09","19","Scolari, G.O.; Nakasato, M.V.","124","2007","06","17","Brasil","São Paulo","Peruíbe","Bairro do Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore com 7,04m de altura, tronco liso de cor verde claro.; Trecho de floresta alta de restinga.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"343","2020-09-28 17:20:58-03","UNISANTA","HUSC","10142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Kuntz, J.","2011","01",NA,"Moraes, P.L.R.","816","1993","03","28","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. Fazenda Intervales. Núcleo Saibadela. Sete barras.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arvoreta, cerca de 3m de altura, veira do RIo Saibadela, frutos verdes.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
