"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"781","2021-01-26 13:54:30-03","IMA","MAC","13886","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","F.Monteiro","s.n.","2001","01","03",NA,"Brasil","Alagoas","Maceió","Jardineto do IMA.","-35.7352981567383","-9.6658296585083",NA,"Arvoreta com ca. de 3m de altura. Flores esverdeadas, manchadas de marrom; Cultivada.","MAC0013886",NA,"(Bong.) Steud.","Santos, MR dos",NA,NA,"34538","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-01-26 13:54:31-03","IMA","MAC","45114","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Chagas-Mota","6618","2009","12","13",NA,"Brasil","Alagoas","Maravilha","Serra da Caiçara.","-37.3499984741211","-9.23556041717529",NA,"Arbusto ca. 3,5 m de altura. Frutos marrons.; Caatinga.","MAC0045114",NA,"(Bong.) Steud.","E.C.O.Chagas",NA,NA,"23051","auto","2009","12","13",NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-01-26 13:54:30-03","IMA","MAC","14426","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","R.P.Lyra-Lemos","5687","2001","06","02",NA,"Brasil","Alagoas","Mata Grande","Mata Grande.","-37.7322006225586","-9.11750030517578",NA,"Árvore, ca. de 4m de altura. Frutos verdes.; Caatinga arbórea.","MAC0014426",NA,"(Bong.) Steud.",NA,NA,NA,"30053","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-01-26 13:54:30-03","IMA","MAC","42839","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Chagas-Mota","4359","2009","07","11",NA,"Brasil","Alagoas","Poço das Trincheiras","Serra do Poço.","-37.2855987548828","-9.3125",NA,"Arbusto ca. 2 m de altura. Botões florais marrons.; Caatinga.","MAC0042839",NA,"(Bong.) Steud.","E.C.O.Chagas",NA,NA,"30016","auto","2009","07","11",NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-01-26 13:54:30-03","IMA","MAC","42812","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Chagas-Mota; M.B.Santos; E.G.Santos Júnior","4332","2009","07","10",NA,"Brasil","Alagoas","Santana do Ipanema","Serra do Gugi.","-37.2453002929688","-9.37833023071289",NA,"Arbusto ca. 2 m de altura. Flores cremes.; Brejo de Altitude.","MAC0042812",NA,"(Bong.) Steud.","E.C.O.Chagas",NA,NA,"22938","auto","2009","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-01-26 13:54:31-03","IMA","MAC","46063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Chagas-Mota","7567","2010","02","06",NA,"Brasil","Alagoas","Taquarana","Serra da Itapaiuna.","-36.497200012207","-9.64500045776367",NA,"Arbusto ca. 3 m de altura. Botões cremes.; Agreste.","MAC0046063",NA,"(Bong.) Steud.","E.C.O.Chagas",NA,NA,"13261","auto","2010","02","06",NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-01-26 13:54:31-03","IMA","MAC","50345","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Chagas-Mota","9384","2010","11","13",NA,"Brasil","Alagoas","Taquarana","Serra da Itapaiuna.","-36.497200012207","-9.64500045776367",NA,"Árvore ca. 5 m de altura. Frutos verdes.; Agreste.","MAC0050345",NA,"(Bong.) Steud.","E.C.O.Chagas",NA,NA,"13261","auto","2010","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-01-26 13:54:31-03","IMA","MAC","5372","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","O.A.Salgado; H.P.Bautista","299","1984","03","26",NA,"Brasil","Bahia","Oliveira dos Brejinhos",NA,"-42.8960990905762","-12.3169002532959",NA,"Arbusto com ca. de 1,2m de altura. Pétalas verdes. Frutos imaturos pardo-esverdeados, pubescente.; Caatinga.","MAC0005372",NA,"(Bong.) Steud.","A.F.Vaz",NA,NA,"62270","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-01-26 13:54:29-03","IMA","MAC","13506","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","A.Fernandes","s.n.","1986","07","22",NA,"Brasil","Ceará","Baixio","Fazenda Bananeiras.","-38.7168998718262","-6.73000001907349",NA,"Árvore","MAC0013506",NA,"(Bong.) Steud.","A.Ducke",NA,NA,"16964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-01-26 13:54:30-03","IMA","MAC","13519","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","P.Martins","s.n.","1980","03","01",NA,"Brasil","Ceará","Caririaçu",NA,"-39.2835998535156","-7.04222011566162",NA,"Mata em capoeira.","MAC0013519",NA,"(Bong.) Steud.","A.Fernandes",NA,NA,"23277","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-01-26 13:54:30-03","IMA","MAC","13526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","F.S.Araújo","s.n.","1989","02","20",NA,"Brasil","Ceará","Novo Oriente","Morro de três irmãos.","-40.7742004394531","-5.53444004058838",NA,"Árvore","MAC0013526",NA,"(Bong.) Steud.","A.Fernandes",NA,NA,"28544","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-01-26 13:54:30-03","IMA","MAC","13532","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Al; et al.","s.n.","1994","04","27",NA,"Brasil","Ceará","Pacoti","Fazenda Araçanga na Serra de Baturité.","-38.9233016967773","-4.22499990463257",NA,"Árvore; Caatinga.","MAC0013532",NA,"(Bong.) Steud.","J.L.B.P.Medeiros",NA,NA,"9622","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-01-26 13:54:30-03","IMA","MAC","13524","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","E.Nunes","s.n.","1984","02","29",NA,"Brasil","Ceará","Santa Quitéria","Fazenda Itataia.","-40.1567001342773","-4.33194017410278",NA,"Arbusto; Caatinga.","MAC0013524",NA,"(Bong.) Steud.","A.Fernandes",NA,NA,"62463","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-01-26 13:54:30-03","IMA","MAC","13525","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","A.Fernandes","s.n.","1984","04","26",NA,"Brasil","Ceará","Santa Quitéria","Fazenda Itataia.","-40.1567001342773","-4.33194017410278",NA,"Arbusto; Caatinga.","MAC0013525",NA,"(Bong.) Steud.","A.Fernandes",NA,NA,"62463","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-01-26 13:54:29-03","IMA","MAC","13509","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","A.Fernandes","s.n.","1996","04","16",NA,"Brasil","Ceará","Sobral","Fazenda Macapá, Taperoaba.","-40.3497009277344","-3.68611001968384",NA,"Arbusto","MAC0013509",NA,"(Bong.) Steud.","A.Fernandes",NA,NA,"84289","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2021-01-26 13:54:30-03","IMA","MAC","13513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","A.Fernandes","s.n.","1979","06","29",NA,"Brasil","Paraíba","Catolé do Rocha",NA,"-37.7467002868652","-6.34389019012451",NA,"Arvoreta","MAC0013513",NA,"(Bong.) Steud.","A.F.Vaz",NA,NA,"21431","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2021-01-26 13:54:30-03","IMA","MAC","26578","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","J.Ferraz; T.Alves-Junior; I.Silva","58","2008","05","28",NA,"Brasil","Pernambuco","Floresta","Faz. Itapemirim.","-38.5685997009277","-8.60111045837402",NA,"Arbusto ca. de 2,5m de altura. Frutos marrons.; Caatinga.","MAC0026578",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"87756","auto","2008","07","02",NA,NA,NA,NA,NA,NA,NA,NA
"798","2021-01-26 13:54:30-03","IMA","MAC","13530","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","A.Fernandes","s.n.",NA,NA,NA,NA,"Brasil","Piauí","Oeiras",NA,"-42.1310997009277","-7.0252799987793",NA,"Arbusto; Capoeira","MAC0013530",NA,"(Bong.) Steud.",NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2014-12-23 12:40:59-02","UNIVILLE","JOIW","925","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","J.C.F.Melo Jr.","868","2011","08","09",NA,"Brasil","CE","Quixadá","Caatinga","-38.883333","-4.9",NA,"Arbusto lenhoso CAP - 9 cm H -1,5m",NA,NA,"(Bong.) Steud.","J.C.F. Mello Junior","189","189",NA,NA,NA,NA,NA,"38°53' W","04°54' S",NA,NA,NA,NA,NA,NA
"800","2014-11-06 16:17:04-02","UFPB","EAN","17021","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,"24","2010","07","23",NA,"Brasil","Alagoas","Olho d'Água do Corado",NA,NA,NA,NA,NA,NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2014-11-06 16:17:04-02","UFPB","EAN","16872","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,"13477","2011","02","24",NA,"Brasil","Paraíba","São João Tigre",NA,NA,NA,NA,"Arvoreta, flores brancas na subida da serra..",NA,NA,"(Bong.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2016-06-27 16:09:34-03","UFPB","EAN","3348","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","L. P. Felix; G. V. Dornelas","576","1987","05","08",NA,"Brasil","Paraíba","São João Tigre",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2014-11-06 16:17:04-02","UFPB","EAN","9921","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","S. Pitrez; G. Trajano","274","2003","06","17",NA,"Brasil","Paraíba","Esperança","Lagoa de Pedra","-35.8572","-7.023",NA,"Árvore ca. 3,0 m. Frutos imaturos verdes amorronzados..",NA,NA,"Benth.",NA,NA,NA,"15185","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2014-11-06 16:17:04-02","UFPB","EAN","18757","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,"13600","2011","06","25",NA,"Brasil","Paraíba","Itapororoca","Fazenda Macacos","-35.2472","-6.82972",NA,"Arvoreta, flores brancas..",NA,NA,NA,NA,NA,NA,"12863","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2014-11-06 16:17:04-02","UFPB","EAN","6520","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","L. P. Felix; G.V. Dornelas.",NA,"1989","06","06",NA,"Brasil","Paraíba","Areia","CCA; de frente ao prédio de solos.","-35.6917","-6.96333",NA,"Flores brancas..",NA,NA,"Benth.","L. P. Felix",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2014-11-06 16:17:04-02","UFPB","EAN","19634","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","A. L. S. Albuquerque; I. D. S. Ferraz",NA,"2012","03","13",NA,"Brasil","Paraiba","Campina Grande","INSA","-35.8811","-7.23056",NA,NA,NA,NA,"(Bong.) Steud.","L. P. Felix",NA,NA,"41577","auto","2012","05","08",NA,NA,NA,NA,NA,NA,NA,NA
"807","2016-06-27 16:09:34-03","UFPB","EAN","12639","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M. I. B. Loiola; V. R. R. Sena e A. C. P. de Oliveira","1002","2007","05","24",NA,"Brasil","Rio Grande do Norte","Natal","Parque das cidades.","-35.2275",NA,NA,"Solo arenoso; Flores amarelas..",NA,NA,"(Bong.) Steud.","A. C. P. de Oliveira",NA,NA,NA,NA,NA,NA,NA,"35° 13' 39W","5° 51° 34S",NA,NA,NA,NA,NA,NA
"808","2016-06-27 16:09:34-03","UFPB","EAN","12711","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","V. R. R. Sena; A. C. P. de Oliveira & M. I. B. Loiola","93","2007","05","28",NA,"Brasil","Rio Grande do Norte","Natal","Parque das cidades: Área 1",NA,"-5.845833",NA,"Solo arenoso; Flores brancas/ róseas..",NA,NA,"(Bong.) Steud.","M. I. B. Loiola",NA,NA,NA,NA,"2007","06","12","35° 14 02W","5° 50' 45S",NA,NA,NA,NA,NA,NA
"809","2016-06-27 16:09:34-03","UFPB","EAN","12867","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M. I. B. Loiola; A. C. P. de Oliveira & V. R. R. Sena","1036","2007","05","28",NA,"Brasil","Rio Grande do Norte","Natal","Parque da cidade; Dunas próximas a estrada de Cidade Nova.","-35.233333","-5.840556",NA,"Flores com estames amarelos n abse e vináceos no ápice; fruto amarronzado. Espécie frequente..",NA,NA,"(Bong.) Steud.","M. I. B. Loiola",NA,NA,NA,NA,"2007","06","25","35° 14' 00W","5° 50' 26S",NA,NA,NA,NA,NA,NA
"810","2014-11-06 16:17:04-02","UFPB","EAN","5015","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","L. P. Felix; G.V. Dornelas.","1886","1989","04","26",NA,"Brasil","Pernambuco","Serra da Laranjeira",NA,NA,NA,NA,"Arboreta.",NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2016-06-27 16:09:34-03","UFPB","EAN","4421","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","L. P. Felix; G. V. Dornelas","1174","1989","02","01",NA,"Brasil","Paraíba","Guarabira","Fazenda Getúlio Vargas.","-35.49","-6.85472",NA,"Planta e botão.",NA,NA,"Benth.","L. P. Felix",NA,NA,"13473","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2014-11-06 16:17:04-02","UFPB","EAN","12020","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","C. M. A. Pegado; L. P. Félix","16","2006","04","18",NA,"Brasil","Paraíba","Santa Terezinha",NA,"-37.4453","-7.03889",NA,NA,NA,NA,"(Bong.)",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2014-11-06 16:17:04-02","UFPB","EAN","19734","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,"28","2011","12","04",NA,"Brasil","Paraíba",NA,"Sítio Boa Ventura, Serra da raiz",NA,NA,NA,"Arbusto, flores brancas..",NA,NA,"(Bong.) Steud.","L. P. Félix",NA,NA,NA,NA,"2011","12","17",NA,NA,NA,NA,NA,NA,NA,NA
"814","2014-11-06 16:17:04-02","UFPB","EAN","705","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,NA,"1953","05","17",NA,"Brasil","Paraíba","Areia","Lugares baixos e úmidos, terras da EAN.","-35.6917","-6.96333",NA,"Arbustivo.",NA,NA,"Benth.","Murça Pires",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2014-11-06 16:17:04-02","UFPB","EAN","12890","S","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,"20","2006","10","21",NA,"Brasil","Ceará","Nova Olinda",NA,"-39.6806","-7.09167",NA,"Arbóreo.",NA,NA,"(Bong.) Steud.","Afrânio Fernandes",NA,NA,"15626","auto","2007","07","05",NA,NA,NA,NA,NA,NA,NA,NA
"816","2021-02-04 10:27:51-03","UFRPE","HST","9052","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","J.R.Lemos","70","1998","12","18",NA,"Brasil","Piauí","São Raimundo Nonato","Zabelê,PARNA Serra da Capivara","-42.489167","-8.733333",NA,"Arbusto de aprox.1,5 a 3 m alt.; inflorescência alva","HST009052",NA,"(Bong.) Steud.","A.Laurênio","630","630",NA,NA,"1998","12",NA,"42W29'21''","08S44'00''",NA,NA,NA,NA,NA,NA
"817","2021-02-04 10:27:51-03","UFRPE","HST","10439","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","M.L.Gomes","10","1995","03","22",NA,"Brasil","Pernambuco","Serra Talhada","Est. Exp.IPA Serrinha","-19.266667","-7.816667",NA,"Arbusto; flor branca; freq.alta; sopé da serra; terreno areno-pedregoso; uso: forrageira e lenha.","HST010439",NA,"(Bong.) Steud.","M.L.Gomes","500","500",NA,NA,"1995","03",NA,"19W16'","07S49'",NA,NA,NA,NA,NA,NA
"818","2021-02-04 10:27:51-03","UFRPE","HST","15351","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","A.M.Giulietti; R.M.Harley","1776","2000","02","23",NA,"Brasil","Bahia","Bendengó","estrada Uauá-Caraíbas","-39.808889","-9.872778",NA,"Árvore ca. 4 m alt.; folhas discolores; flores com sépalas verde-claro, pétalas brancas, fortemente perfumadas; fruto verde passando a marron.","HST015351",NA,"(Bong.) Steud.","L.P.de Queiroz",NA,NA,NA,NA,"2004","06",NA,"39W48'32''","9S52'22''",NA,NA,NA,NA,NA,NA
"819","2021-02-04 10:27:51-03","UFRPE","HST","16906","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","A.C.S. Almeida; G.H.Sampaio, M.S. Rocha","s.n.","2003","08","12",NA,"Brasil","Pernambuco","Serra Talhada",NA,"-38.302056","-7.899389",NA,"Arbusto ca. 2,50 m alt.; caule com 9,0 cm de circunferência, casca morta cinza escuro; fruto legume preto, com sementes pretas.","HST016906",NA,"(Bong.) Steud.","A.M.Miranda","525","525",NA,NA,"2013","05","21","38W18' 7,4''","07S 53' 57,8 ''",NA,NA,NA,NA,NA,NA
"820","2021-02-04 10:27:51-03","UFRPE","HST","5974","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","J.E.Gomes de Lima; E.B.Souza","109","1996","08","01",NA,"Brasil","Pernambuco","Taquaratinga do Norte","Alto da Cruz",NA,NA,NA,"Arbusto de estames purpúreos, cá;ice interiormente róseo, corola de pétalas espatuliformes brancas no ápice e purpúrea na base, anteras rimosas, frequente.","HST005974",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,NA,NA,"2018","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-02-04 10:27:51-03","UFRPE","HST","16938","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","M.A.A.Passos","s.n.","2009","08","25",NA,"Brasil","Sergipe","Canindé do São Francisco",NA,NA,NA,NA,"Arbusto.","HST016938",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,NA,NA,"2009","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-02-04 10:27:51-03","UFRPE","HST","20717","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","A.M.Miranda","6705","2014","06","14",NA,"Brasil","Alagoas","Água Branca","margem da estrada","-37.9361000061035","-9.26082992553711",NA,"Arbusto ca. 2 m alt.; caule verde-arroxeado; folhas membranáceas; flores com cálice verde, corola e estames brancos.","HST020717","HST020717_v1 HST020717_v2 HST020717_v3","(Bong.) Steud.","A.M.Miranda",NA,NA,"18309","auto","2014","07","10",NA,NA,NA,NA,NA,NA,NA,NA
"823","2021-02-04 10:27:51-03","UFRPE","HST","4086","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","F.B.Ramalho","170","1973","03","27",NA,"Brasil","Bahia","Casa Nova","Fazenda Caldeirão","-40.9707984924316","-9.16193962097168",NA,"Árvore, mais ou menos 6m alt., sem látex. Flores alvas, perfume leve e agradável.","HST004086",NA,"(Bong.) Steud.","C.T.Rizzini",NA,NA,"116505","auto","1973","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"824","2021-02-04 10:27:51-03","UFRPE","HST","15415","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","A.M.Miranda; J.Ferraz et H.Monteiro","5592","2008","01","14",NA,"Brasil","Ceará","Missão Velha",NA,"-39.1431007385254","-7.24972009658813",NA,"Arbusto ca. 1,50 m alt.; caule verde- amarronzado; folhas membranáceas; frutos maduros marrons.","HST015415",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"28832","auto","2008","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2021-02-04 10:27:51-03","UFRPE","HST","16756","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","S.M.C.Barbeiro; et al.","2785","2009","03","12",NA,"Brasil","Maranhão","Tasso Fragoso",NA,"-45.7428016662598","-8.47527980804443",NA,"Arvoreta ca. 4 m alt.; caule marrom-ocre; folhas membranáceas; cálice verde, corola alvacenta.","HST016756",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"76991","auto","2010","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2021-02-04 10:27:51-03","UFRPE","HST","22189","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","M.C.G.Silva; E.S.Oliveira","54","2017","07","26",NA,"Brasil","Paraíba","Areia","Chã da Pia","-35.6916999816895","-6.96332979202271",NA,"Árvore ca. 10 m alt.; flores brancas; frutos imaturos verdes.","HST022189",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"15425","auto","2018","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2021-02-04 10:27:51-03","UFRPE","HST","10839","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","L.P.Félix; et A.M.Miranda","6543","1994","07","08",NA,"Brasil","Paraíba","Pocinhos",NA,"-36.0611000061035","-7.07667016983032",NA,"Arvoreta; ramos ferrugíneos; folhas bicolores; flores alvas.","HST010839",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"22331","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2021-02-04 10:27:51-03","UFRPE","HST","13827","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","I.M.M. Sá e Silva; C.F.C.B.R.Almeida; G.R.Almeida","347","2006","03","30",NA,"Brasil","Paraíba","Soledade",NA,"-36.3628005981445","-7.05721998214722",NA,"Árvore ca. 6m alt.; flores brancas.","HST013827",NA,"(Bong.) Steud.","I.C.Dantas",NA,NA,"21726","auto","2006","04","19",NA,NA,NA,NA,NA,NA,NA,NA
"829","2021-02-04 10:27:51-03","UFRPE","HST","7026","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","L.P.Félix; et M.de Paula","s.n.","1995","04","16",NA,"Brasil","Pernambuco","Bezerros","serra Negra","-35.7969017028809","-8.23332977294922",NA,"Arvoreta ca. 4 m alt.; ramos acinzentados; botões verdes, estames vermelhos, petalas não vista","HST007026",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"25699","auto","2018","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"830","2021-02-04 10:27:51-03","UFRPE","HST","8431","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","L.P.Félix","8922","1998","09","16",NA,"Brasil","Pernambuco","Bezerros","Serra Negra","-35.7969017028809","-8.23332977294922",NA,"Arbusto; segmentos vegetativos verde; flores em botões verdes, quando passados com estames vermelhos","HST008431",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"25699","auto","2018","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"831","2021-02-04 10:27:51-03","UFRPE","HST","1396","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","J.S.Sobrinho","29","1965","04","08",NA,"Brasil","Pernambuco","Bodocó","Fazenda Gernol","-39.9411010742188","-7.77832984924316",NA,"Arvoreta de porte médio. Flores com cálice verde e corola alva perfumada. Vagens cobertas de pequenos pêlos e de cor verde rôxo. Medicinal.","HST001396",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"50218","auto","2018","12","04",NA,NA,NA,NA,NA,NA,NA,NA
"832","2021-02-04 10:27:51-03","UFRPE","HST","15628","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","cheilantha","Bauhinia cheilantha","J.Ferraz; T. Alves-Junior, I. Silva, et D. Pereira","58","2008","05","28",NA,"Brasil","Pernambuco","Floresta",NA,"-38.5685997009277","-8.60111045837402",NA,"Arbusto , frutos amarronzados.","HST015628",NA,"(Bong.) Steud.","A.M.Miranda",NA,NA,"87756","auto","2008","07","02",NA,NA,NA,NA,NA,NA,NA,NA
